CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,CONTACT,CONTAREA,CONTCOMP,OCCNO,BODYREGION,EVIDENCE,CONFIDENCE,CASEWGT,PSUSTRAT,VERSION
25970,20,89,1-20-2022-089-06,6,3,A,1,4,1,741,3,3,285.8127984,11,7
25970,20,89,1-20-2022-089-06,6,3,B,8,152,1,401,8,3,285.8127984,11,7
25970,20,89,1-20-2022-089-06,6,3,C,3,578,2,711,3,3,285.8127984,11,7
25971,21,31,1-21-2022-031-03,3,1,A,4,611,1,401,3,2,255.6180425,11,7
25973,22,7,1-22-2022-007-04,4,1,A,4,615,1,849,98,1,445.1011993,12,7
25973,22,7,1-22-2022-007-04,4,1,B,4,611,1,201,4,1,445.1011993,12,7
25973,22,7,1-22-2022-007-04,4,2,B,1,3,1,762,2,2,445.1011993,12,7
25973,22,7,1-22-2022-007-04,4,2,C,1,2,1,762,5,3,445.1011993,12,7
25979,76,44,1-76-2022-044-10,10,1,A,1,22,1,999,98,9,21.48795207,3,7
25979,76,44,1-76-2022-044-10,10,1,B,1,1,1,101,98,3,21.48795207,3,7
25981,16,42,1-16-2022-042-06,6,1,A,10,206,1,101,96,3,623.3578383,5,7
25981,16,42,1-16-2022-042-06,6,1,B,1,1,1,101,12,3,623.3578383,5,7
25982,16,43,1-16-2022-043-06,6,1,A,1,2,1,101,98,3,623.3578384,5,7
25982,16,43,1-16-2022-043-06,6,2,A,1,1,1,762,12,1,623.3578384,5,7
25982,16,43,1-16-2022-043-06,6,2,B,1,1,1,742,12,1,623.3578384,5,7
25982,16,43,1-16-2022-043-06,6,2,C,1,24,1,841,96,1,623.3578384,5,7
25982,16,43,1-16-2022-043-06,6,1,B,8,155,3,101,2,2,623.3578384,5,7
25985,26,65,1-26-2022-065-02,2,1,C,1,3,1,762,98,1,68.47263071,10,7
25985,26,65,1-26-2022-065-02,2,1,A,1,1,1,101,2,1,68.47263071,10,7
25985,26,65,1-26-2022-065-02,2,1,B,1,7,1,401,5,1,68.47263071,10,7
25988,48,10,1-48-2022-010-07,7,2,E,8,152,1,401,8,3,940.828093,12,7
25988,48,10,1-48-2022-010-07,7,2,F,8,152,2,401,8,3,940.828093,12,7
25988,48,10,1-48-2022-010-07,7,2,G,8,151,2,601,5,2,940.828093,12,7
25988,48,10,1-48-2022-010-07,7,2,A,1,24,1,851,3,2,940.828093,12,7
25988,48,10,1-48-2022-010-07,7,2,B,4,611,1,201,3,2,940.828093,12,7
25988,48,10,1-48-2022-010-07,7,2,C,7,631,2,101,3,2,940.828093,12,7
25988,48,10,1-48-2022-010-07,7,2,D,1,2,1,762,5,3,940.828093,12,7
25991,24,72,1-24-2022-072-07,7,2,A,3,579,1,851,3,1,6380.323533,1,7
25992,24,73,1-24-2022-073-03,3,2,A,3,582,1,731,5,2,773.4879185,1,7
25992,24,73,1-24-2022-073-03,3,1,A,1,24,1,841,3,1,773.4879185,1,7
25998,66,42,1-66-2022-042-03,3,2,B,1,24,1,841,5,1,130.7651981,6,7
25998,66,42,1-66-2022-042-03,3,2,C,1,24,1,842,5,1,130.7651981,6,7
25998,66,42,1-66-2022-042-03,3,1,A,4,611,1,501,3,1,130.7651981,6,7
25998,66,42,1-66-2022-042-03,3,2,A,4,611,1,401,3,2,130.7651981,6,7
26001,13,75,1-13-2022-075-03,3,1,A,8,152,1,401,8,3,1472.469505,7,7
26002,13,76,1-13-2022-076-02,2,1,E,4,617,1,731,6,3,60.02228064,7,7
26002,13,76,1-13-2022-076-02,2,1,F,4,619,1,741,6,3,60.02228064,7,7
26002,13,76,1-13-2022-076-02,2,1,A,1,21,1,841,5,2,60.02228064,7,7
26002,13,76,1-13-2022-076-02,2,1,B,1,4,1,401,5,2,60.02228064,7,7
26002,13,76,1-13-2022-076-02,2,1,C,1,1,1,101,2,3,60.02228064,7,7
26002,13,76,1-13-2022-076-02,2,1,D,1,22,1,842,5,3,60.02228064,7,7
26010,59,30,1-59-2022-030-04,4,2,A,1,24,1,842,3,3,451.0549617,6,7
26012,54,45,1-54-2022-045-02,2,1,A,4,611,1,201,3,3,170.2959935,9,7
26012,54,45,1-54-2022-045-02,2,1,B,4,611,1,201,3,3,170.2959935,9,7
26012,54,45,1-54-2022-045-02,2,1,C,4,611,1,999,4,3,170.2959935,9,7
26015,31,35,1-31-2022-035-03,3,1,A,1,24,1,841,2,3,597.1572193,6,7
26016,31,36,1-31-2022-036-01,1,1,K,8,151,3,601,5,3,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,1,L,9,254,1,862,5,3,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,2,H,1,2,2,761,5,3,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,2,B,9,254,1,851,1,3,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,2,C,1,24,1,501,3,3,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,2,D,7,633,2,401,3,3,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,2,E,1,22,2,761,5,3,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,2,F,10,206,2,101,3,3,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,2,G,8,163,2,831,5,2,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,1,F,1,22,1,762,2,2,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,1,G,1,22,2,831,5,2,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,1,H,7,633,2,201,6,3,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,1,I,8,164,3,842,2,2,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,1,J,8,155,3,101,3,2,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,2,A,1,24,1,851,3,2,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,1,A,1,4,1,401,1,1,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,1,B,4,611,1,401,6,1,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,1,C,1,24,1,841,2,1,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,1,D,1,24,1,842,2,1,267.0388666,6,7
26016,31,36,1-31-2022-036-01,1,1,E,1,7,1,501,96,1,267.0388666,6,7
26019,19,78,1-19-2022-078-03,3,1,A,1,24,1,842,3,2,116.3690951,9,7
26024,17,45,1-17-2022-045-09,9,1,A,8,163,1,812,3,2,535.8566883,4,7
26025,12,30,1-12-2022-030-03,3,2,A,4,611,1,201,3,2,1203.551624,9,7
26025,12,30,1-12-2022-030-03,3,2,B,4,611,1,999,6,3,1203.551624,9,7
26025,12,30,1-12-2022-030-03,3,2,C,8,152,1,401,8,2,1203.551624,9,7
26025,12,30,1-12-2022-030-03,3,2,D,1,24,1,841,3,2,1203.551624,9,7
26025,12,30,1-12-2022-030-03,3,1,B,4,611,1,999,6,3,1203.551624,9,7
26025,12,30,1-12-2022-030-03,3,1,C,1,22,1,842,5,2,1203.551624,9,7
26025,12,30,1-12-2022-030-03,3,1,D,8,152,1,401,8,2,1203.551624,9,7
26025,12,30,1-12-2022-030-03,3,1,A,4,611,1,201,3,2,1203.551624,9,7
26033,20,92,1-20-2022-092-08,8,1,A,8,152,1,401,8,2,58.816498,11,7
26033,20,92,1-20-2022-092-08,8,1,B,1,24,1,842,3,3,58.816498,11,7
26033,20,92,1-20-2022-092-08,8,1,C,1,2,1,762,1,3,58.816498,11,7
26033,20,92,1-20-2022-092-08,8,1,J,4,611,1,201,6,3,58.816498,11,7
26033,20,92,1-20-2022-092-08,8,1,K,1,22,1,762,5,3,58.816498,11,7
26033,20,92,1-20-2022-092-08,8,1,D,1,3,1,761,1,3,58.816498,11,7
26033,20,92,1-20-2022-092-08,8,1,E,10,205,1,742,6,2,58.816498,11,7
26033,20,92,1-20-2022-092-08,8,1,F,10,206,1,101,6,3,58.816498,11,7
26033,20,92,1-20-2022-092-08,8,1,G,2,54,1,711,3,3,58.816498,11,7
26033,20,92,1-20-2022-092-08,8,1,H,2,54,1,101,6,3,58.816498,11,7
26033,20,92,1-20-2022-092-08,8,1,I,4,619,1,999,6,3,58.816498,11,7
26034,20,93,1-20-2022-093-04,4,1,E,1,26,2,841,9,3,304.2677771,11,7
26034,20,93,1-20-2022-093-04,4,1,F,8,152,2,401,8,3,304.2677771,11,7
26034,20,93,1-20-2022-093-04,4,1,G,6,586,2,732,3,3,304.2677771,11,7
26034,20,93,1-20-2022-093-04,4,1,A,1,4,1,762,3,3,304.2677771,11,7
26034,20,93,1-20-2022-093-04,4,1,B,8,152,1,401,8,3,304.2677771,11,7
26034,20,93,1-20-2022-093-04,4,1,C,3,583,1,511,3,3,304.2677771,11,7
26034,20,93,1-20-2022-093-04,4,1,D,3,576,1,741,3,3,304.2677771,11,7
26039,25,40,1-25-2022-040-03,3,2,A,8,152,1,812,3,1,128.6189232,2,7
26039,25,40,1-25-2022-040-03,3,2,B,10,203,1,761,3,2,128.6189232,2,7
26039,25,40,1-25-2022-040-03,3,2,C,1,21,1,842,3,2,128.6189232,2,7
26039,25,40,1-25-2022-040-03,3,1,A,2,56,1,101,4,3,128.6189232,2,7
26039,25,40,1-25-2022-040-03,3,1,B,8,163,1,832,5,2,128.6189232,2,7
26039,25,40,1-25-2022-040-03,3,1,C,1,24,1,862,3,2,128.6189232,2,7
26047,76,47,1-76-2022-047-06,6,1,F,4,611,1,201,6,1,25.72850415,3,7
26047,76,47,1-76-2022-047-06,6,1,G,8,163,1,501,6,3,25.72850415,3,7
26047,76,47,1-76-2022-047-06,6,1,H,1,7,1,201,5,1,25.72850415,3,7
26047,76,47,1-76-2022-047-06,6,1,A,4,619,1,101,6,1,25.72850415,3,7
26047,76,47,1-76-2022-047-06,6,1,B,3,579,1,811,96,1,25.72850415,3,7
26047,76,47,1-76-2022-047-06,6,1,C,8,151,1,831,6,3,25.72850415,3,7
26047,76,47,1-76-2022-047-06,6,1,D,4,611,1,201,6,1,25.72850415,3,7
26047,76,47,1-76-2022-047-06,6,1,E,4,611,1,201,6,1,25.72850415,3,7
26053,77,45,1-77-2022-045-08,8,2,A,4,611,1,201,3,3,1417.932411,9,7
26053,77,45,1-77-2022-045-08,8,2,B,10,203,1,101,3,3,1417.932411,9,7
26053,77,45,1-77-2022-045-08,8,2,C,1,3,2,762,3,3,1417.932411,9,7
26053,77,45,1-77-2022-045-08,8,2,D,1,22,2,851,9,2,1417.932411,9,7
26054,59,32,1-59-2022-032-05,5,1,A,1,7,1,841,2,2,92.86111256,6,7
26054,59,32,1-59-2022-032-05,5,2,A,1,21,1,841,3,3,92.86111256,6,7
26055,59,33,1-59-2022-033-02,2,1,A,1,2,1,999,98,2,55.91716894,6,7
26055,59,33,1-59-2022-033-02,2,1,B,1,3,1,999,98,2,55.91716894,6,7
26055,59,33,1-59-2022-033-02,2,1,C,1,24,1,849,3,2,55.91716894,6,7
26065,19,81,1-19-2022-081-01,1,1,D,1,21,1,999,1,2,60.62443222,9,7
26065,19,81,1-19-2022-081-01,1,1,E,2,53,1,999,1,2,60.62443222,9,7
26065,19,81,1-19-2022-081-01,1,1,F,2,54,1,101,6,2,60.62443222,9,7
26065,19,81,1-19-2022-081-01,1,1,G,4,611,1,201,6,2,60.62443222,9,7
26065,19,81,1-19-2022-081-01,1,1,H,10,201,1,101,6,2,60.62443222,9,7
26065,19,81,1-19-2022-081-01,1,1,A,1,1,1,101,96,1,60.62443222,9,7
26065,19,81,1-19-2022-081-01,1,1,B,1,3,1,101,6,2,60.62443222,9,7
26065,19,81,1-19-2022-081-01,1,1,C,1,4,1,769,1,2,60.62443222,9,7
26071,11,34,1-11-2022-034-02,2,1,I,8,573,1,101,5,3,68.95695677,8,7
26071,11,34,1-11-2022-034-02,2,1,J,4,611,1,761,6,3,68.95695677,8,7
26071,11,34,1-11-2022-034-02,2,1,E,1,24,1,842,5,3,68.95695677,8,7
26071,11,34,1-11-2022-034-02,2,1,F,1,24,1,841,5,3,68.95695677,8,7
26071,11,34,1-11-2022-034-02,2,1,G,1,21,1,851,5,3,68.95695677,8,7
26071,11,34,1-11-2022-034-02,2,1,H,10,201,1,101,7,3,68.95695677,8,7
26071,11,34,1-11-2022-034-02,2,1,A,4,611,1,201,3,3,68.95695677,8,7
26071,11,34,1-11-2022-034-02,2,1,B,1,3,1,101,4,3,68.95695677,8,7
26071,11,34,1-11-2022-034-02,2,1,C,1,6,1,401,5,3,68.95695677,8,7
26071,11,34,1-11-2022-034-02,2,1,D,1,1,1,762,2,3,68.95695677,8,7
26072,24,74,1-24-2022-074-05,5,1,A,1,24,1,841,2,2,125.1822058,1,7
26079,52,73,1-52-2022-073-09,9,1,A,10,204,1,101,3,1,235.5438943,12,7
26079,52,73,1-52-2022-073-09,9,1,B,1,20,1,101,7,1,235.5438943,12,7
26079,52,73,1-52-2022-073-09,9,1,C,10,205,1,101,3,1,235.5438943,12,7
26084,66,44,1-66-2022-044-08,8,1,A,4,611,1,501,3,2,149.5089471,6,7
26088,10,78,1-10-2022-078-05,5,2,B,3,580,1,741,5,2,29.0208452,4,7
26088,10,78,1-10-2022-078-05,5,2,C,4,617,1,731,6,3,29.0208452,4,7
26088,10,78,1-10-2022-078-05,5,2,D,8,152,1,401,3,2,29.0208452,4,7
26088,10,78,1-10-2022-078-05,5,2,A,1,24,1,841,5,1,29.0208452,4,7
26090,16,47,1-16-2022-047-06,6,1,A,1,1,1,101,12,1,986.4124673,5,7
26091,32,49,1-32-2022-049-05,5,2,F,7,639,2,101,3,2,689.4067988,7,7
26091,32,49,1-32-2022-049-05,5,2,G,7,637,2,512,3,2,689.4067988,7,7
26091,32,49,1-32-2022-049-05,5,2,H,7,639,3,101,3,2,689.4067988,7,7
26091,32,49,1-32-2022-049-05,5,2,I,6,590,2,812,5,2,689.4067988,7,7
26091,32,49,1-32-2022-049-05,5,2,J,6,588,3,812,5,2,689.4067988,7,7
26091,32,49,1-32-2022-049-05,5,2,A,8,152,1,401,8,2,689.4067988,7,7
26091,32,49,1-32-2022-049-05,5,2,B,8,152,2,401,8,2,689.4067988,7,7
26091,32,49,1-32-2022-049-05,5,2,C,8,152,3,401,8,2,689.4067988,7,7
26091,32,49,1-32-2022-049-05,5,2,D,4,619,1,101,3,2,689.4067988,7,7
26091,32,49,1-32-2022-049-05,5,2,E,4,617,1,511,6,2,689.4067988,7,7
26092,73,47,1-73-2022-047-06,6,1,A,1,26,2,842,3,2,75.87013712,3,7
26093,73,48,1-73-2022-048-06,6,1,A,5,104,2,722,3,2,75.87013712,3,7
26094,27,43,1-27-2022-043-03,3,1,A,8,163,1,842,3,2,83.94780234,3,7
26095,27,44,1-27-2022-044-09,9,1,H,1,24,1,842,3,1,506.972364,3,7
26095,27,44,1-27-2022-044-09,9,1,B,1,2,1,101,98,2,506.972364,3,7
26095,27,44,1-27-2022-044-09,9,1,C,1,7,1,761,2,1,506.972364,3,7
26095,27,44,1-27-2022-044-09,9,1,D,1,7,1,842,5,1,506.972364,3,7
26095,27,44,1-27-2022-044-09,9,1,E,1,4,1,401,1,1,506.972364,3,7
26095,27,44,1-27-2022-044-09,9,1,F,1,22,1,762,5,1,506.972364,3,7
26095,27,44,1-27-2022-044-09,9,1,G,1,24,1,841,3,1,506.972364,3,7
26095,27,44,1-27-2022-044-09,9,1,A,1,1,1,101,12,1,506.972364,3,7
26102,20,96,1-20-2022-096-03,3,1,A,8,152,1,401,8,1,52.47039363,11,7
26108,15,10,1-15-2022-010-02,2,1,B,4,611,1,201,4,3,23.20661579,1,7
26108,15,10,1-15-2022-010-02,2,1,A,4,611,1,201,4,3,23.20661579,1,7
26111,26,70,1-26-2022-070-03,3,1,A,1,25,1,842,3,2,490.2026808,10,7
26111,26,70,1-26-2022-070-03,3,1,B,8,152,1,812,8,2,490.2026808,10,7
26121,18,45,1-18-2022-045-03,3,2,A,1,2,1,101,98,3,192.2703578,6,7
26124,20,100,1-20-2022-100-08,8,1,A,8,151,1,601,5,2,50.68237972,11,7
26124,20,100,1-20-2022-100-08,8,1,B,1,21,1,741,5,3,50.68237972,11,7
26124,20,100,1-20-2022-100-08,8,1,C,1,21,1,761,5,3,50.68237972,11,7
26124,20,100,1-20-2022-100-08,8,1,D,1,3,1,101,5,2,50.68237972,11,7
26125,20,101,1-20-2022-101-08,8,1,E,1,21,1,761,2,3,50.68237972,11,7
26125,20,101,1-20-2022-101-08,8,1,F,1,3,1,101,5,3,50.68237972,11,7
26125,20,101,1-20-2022-101-08,8,1,G,8,152,1,401,8,3,50.68237972,11,7
26125,20,101,1-20-2022-101-08,8,1,A,10,205,1,201,2,2,50.68237972,11,7
26125,20,101,1-20-2022-101-08,8,1,B,3,576,1,731,3,3,50.68237972,11,7
26125,20,101,1-20-2022-101-08,8,1,C,3,580,1,741,3,3,50.68237972,11,7
26125,20,101,1-20-2022-101-08,8,1,D,2,53,1,761,2,3,50.68237972,11,7
26128,48,12,1-48-2022-012-01,1,1,A,10,205,2,101,6,3,142.8302076,12,7
26128,48,12,1-48-2022-012-01,1,1,B,8,151,2,601,5,2,142.8302076,12,7
26128,48,12,1-48-2022-012-01,1,1,C,1,4,1,401,5,2,142.8302076,12,7
26133,12,32,1-12-2022-032-03,3,1,A,1,24,1,841,3,2,1417.414845,9,7
26133,12,32,1-12-2022-032-03,3,1,B,8,152,1,401,8,2,1417.414845,9,7
26133,12,32,1-12-2022-032-03,3,1,C,1,4,1,742,3,3,1417.414845,9,7
26134,17,48,1-17-2022-048-04,4,1,A,4,619,1,101,3,1,415.547447,4,7
26134,17,48,1-17-2022-048-04,4,1,B,3,582,1,811,3,3,415.547447,4,7
26134,17,48,1-17-2022-048-04,4,1,C,8,152,1,501,3,2,415.547447,4,7
26136,19,83,1-19-2022-083-03,3,1,A,4,616,1,999,3,3,142.7618268,9,7
26136,19,83,1-19-2022-083-03,3,1,B,4,616,1,999,3,3,142.7618268,9,7
26136,19,83,1-19-2022-083-03,3,1,C,1,13,2,999,3,2,142.7618268,9,7
26141,13,78,1-13-2022-078-04,4,2,B,8,151,3,862,3,3,3380.772004,7,7
26141,13,78,1-13-2022-078-04,4,2,A,8,152,1,401,8,3,3380.772004,7,7
26145,52,75,1-52-2022-075-03,3,1,A,1,2,1,101,1,1,20.11207086,12,7
26145,52,75,1-52-2022-075-03,3,2,A,3,576,1,101,7,9,20.11207086,12,7
26148,14,45,1-14-2022-045-06,6,2,A,1,24,1,841,5,2,2548.818121,8,7
26150,25,45,1-25-2022-045-06,6,1,A,1,22,1,762,2,2,286.0115195,2,7
26150,25,45,1-25-2022-045-06,6,1,B,1,25,1,762,3,2,286.0115195,2,7
26150,25,45,1-25-2022-045-06,6,1,C,1,25,1,812,2,1,286.0115195,2,7
26150,25,45,1-25-2022-045-06,6,1,D,4,611,1,201,6,3,286.0115195,2,7
26151,25,46,1-25-2022-046-05,5,1,Q,7,631,2,101,6,2,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,R,2,53,1,101,3,3,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,K,6,587,3,862,2,3,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,L,8,163,3,512,96,1,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,M,8,575,3,999,5,1,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,N,8,155,3,762,3,3,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,O,8,151,3,511,6,1,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,P,8,151,3,761,6,2,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,E,8,163,1,832,5,3,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,F,1,22,2,741,9,2,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,G,8,163,2,831,5,1,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,H,8,151,2,601,3,3,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,I,6,588,2,742,5,3,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,J,6,590,2,732,5,3,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,A,2,56,1,751,12,3,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,B,3,580,1,741,5,2,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,C,1,21,1,731,2,2,40.69477768,2,7
26151,25,46,1-25-2022-046-05,5,1,D,1,7,1,761,2,2,40.69477768,2,7
26154,66,46,1-66-2022-046-08,8,1,A,4,611,1,401,3,1,155.2898132,6,7
26154,66,46,1-66-2022-046-08,8,1,B,1,6,1,401,5,1,155.2898132,6,7
26154,66,46,1-66-2022-046-08,8,1,C,1,22,2,761,5,1,155.2898132,6,7
26154,66,46,1-66-2022-046-08,8,1,D,1,1,2,101,2,1,155.2898132,6,7
26155,10,80,1-10-2022-080-03,3,1,A,4,611,1,201,3,3,116.3486717,4,7
26155,10,80,1-10-2022-080-03,3,1,B,1,24,1,841,5,1,116.3486717,4,7
26155,10,80,1-10-2022-080-03,3,2,A,4,611,1,201,6,3,116.3486717,4,7
26156,10,81,1-10-2022-081-09,9,2,A,1,24,1,762,5,3,620.4731959,4,7
26162,73,50,1-73-2022-050-03,3,1,A,4,619,1,761,6,3,32.78390084,3,7
26162,73,50,1-73-2022-050-03,3,1,B,8,152,1,401,8,2,32.78390084,3,7
26162,73,50,1-73-2022-050-03,3,1,C,1,2,1,762,5,3,32.78390084,3,7
26165,31,41,1-31-2022-041-08,8,1,E,10,201,2,101,3,2,266.8338251,6,7
26165,31,41,1-31-2022-041-08,8,1,F,1,23,2,842,5,2,266.8338251,6,7
26165,31,41,1-31-2022-041-08,8,1,G,6,584,2,512,9,3,266.8338251,6,7
26165,31,41,1-31-2022-041-08,8,1,H,10,205,2,711,3,3,266.8338251,6,7
26165,31,41,1-31-2022-041-08,8,1,I,8,166,2,511,5,2,266.8338251,6,7
26165,31,41,1-31-2022-041-08,8,1,A,2,54,1,711,5,2,266.8338251,6,7
26165,31,41,1-31-2022-041-08,8,1,B,10,205,1,601,3,2,266.8338251,6,7
26165,31,41,1-31-2022-041-08,8,1,C,10,205,1,101,96,2,266.8338251,6,7
26165,31,41,1-31-2022-041-08,8,1,D,10,205,2,742,3,3,266.8338251,6,7
26167,20,102,1-20-2022-102-03,3,2,A,1,24,1,851,96,3,75.76236807,11,7
26167,20,102,1-20-2022-102-03,3,2,B,1,2,1,762,5,3,75.76236807,11,7
26167,20,102,1-20-2022-102-03,3,2,C,3,578,1,731,3,3,75.76236807,11,7
26167,20,102,1-20-2022-102-03,3,1,A,3,583,1,731,96,2,75.76236807,11,7
26167,20,102,1-20-2022-102-03,3,1,B,3,578,1,711,3,2,75.76236807,11,7
26167,20,102,1-20-2022-102-03,3,1,C,3,580,1,841,5,2,75.76236807,11,7
26168,20,103,1-20-2022-103-04,4,1,E,6,591,2,512,9,3,378.5759457,11,7
26168,20,103,1-20-2022-103-04,4,1,F,6,586,2,732,3,3,378.5759457,11,7
26168,20,103,1-20-2022-103-04,4,1,A,1,24,1,841,3,3,378.5759457,11,7
26168,20,103,1-20-2022-103-04,4,1,B,8,163,1,512,3,3,378.5759457,11,7
26168,20,103,1-20-2022-103-04,4,1,C,1,22,2,841,3,3,378.5759457,11,7
26168,20,103,1-20-2022-103-04,4,1,D,5,104,2,812,9,3,378.5759457,11,7
26170,27,45,1-27-2022-045-03,3,1,A,9,252,1,742,3,1,166.6687251,3,7
26170,27,45,1-27-2022-045-03,3,1,B,1,13,2,842,3,1,166.6687251,3,7
26170,27,45,1-27-2022-045-03,3,1,C,1,13,2,841,3,1,166.6687251,3,7
26170,27,45,1-27-2022-045-03,3,2,A,1,24,1,842,3,1,166.6687251,3,7
26170,27,45,1-27-2022-045-03,3,2,B,1,24,1,841,3,1,166.6687251,3,7
26170,27,45,1-27-2022-045-03,3,2,C,4,611,1,742,3,2,166.6687251,3,7
26173,26,71,1-26-2022-071-02,2,1,A,1,21,1,741,2,2,44.55434956,10,7
26173,26,71,1-26-2022-071-02,2,1,B,1,24,1,841,3,2,44.55434956,10,7
24709,17,7,1-17-2022-007-09,9,1,B,8,152,1,501,3,1,370.9365556,4,7
24709,17,7,1-17-2022-007-09,9,1,C,1,24,1,841,2,1,370.9365556,4,7
24709,17,7,1-17-2022-007-09,9,2,A,3,580,1,731,3,2,370.9365556,4,7
24709,17,7,1-17-2022-007-09,9,2,B,8,152,1,401,3,3,370.9365556,4,7
24752,20,12,1-20-2022-012-04,4,1,A,8,152,1,501,8,1,257.0930975,11,7
24672,18,3,1-18-2022-003-03,3,2,A,3,582,1,811,9,3,130.0162995,6,7
24672,18,3,1-18-2022-003-03,3,2,B,1,24,1,841,3,2,130.0162995,6,7
24672,18,3,1-18-2022-003-03,3,2,C,1,24,1,842,3,3,130.0162995,6,7
24789,24,7,1-24-2022-007-03,3,2,A,1,24,1,841,3,2,183.2314071,1,7
24789,24,7,1-24-2022-007-03,3,2,B,1,7,1,832,3,1,183.2314071,1,7
24789,24,7,1-24-2022-007-03,3,2,C,1,24,1,742,3,2,183.2314071,1,7
24789,24,7,1-24-2022-007-03,3,2,D,1,5,1,401,4,2,183.2314071,1,7
24789,24,7,1-24-2022-007-03,3,2,E,1,27,1,762,4,3,183.2314071,1,7
24792,24,10,1-24-2022-010-04,4,1,A,1,24,1,841,3,3,773.5077624,1,7
24792,24,10,1-24-2022-010-04,4,1,B,3,576,1,741,3,1,773.5077624,1,7
24769,32,12,1-32-2022-012-07,7,1,C,1,24,1,841,5,2,8899.192667,7,7
24769,32,12,1-32-2022-012-07,7,1,D,1,24,1,842,5,2,8899.192667,7,7
24500,13,1,1-13-2022-001-01,1,1,A,10,205,1,101,5,2,96.51454391,7,7
24809,10,14,1-10-2022-014-03,3,1,A,8,163,1,512,5,3,135.5220175,4,7
24832,26,14,1-26-2022-014-03,3,1,A,4,619,1,201,3,3,139.3030988,10,7
24821,27,8,1-27-2022-008-09,9,1,A,1,24,1,841,2,1,305.5311674,3,7
24778,19,18,1-19-2022-018-04,4,1,A,1,13,2,841,3,2,283.8493345,9,7
24818,32,14,1-32-2022-014-03,3,1,A,8,152,1,401,8,2,1536.213755,7,7
24818,32,14,1-32-2022-014-03,3,1,B,4,611,1,201,3,2,1536.213755,7,7
24798,14,9,1-14-2022-009-03,3,1,A,1,2,1,101,5,2,599.0342847,8,7
24798,14,9,1-14-2022-009-03,3,1,B,10,203,1,201,11,2,599.0342847,8,7
24798,14,9,1-14-2022-009-03,3,1,C,3,578,1,721,11,2,599.0342847,8,7
24795,28,6,1-28-2022-006-04,4,1,A,1,1,1,761,12,2,72.37384081,3,7
24663,27,4,1-27-2022-004-03,3,1,A,1,24,1,849,1,1,48.17066381,3,7
24786,22,2,1-22-2022-002-03,3,1,A,4,611,1,401,3,1,41.16962465,12,7
24892,32,16,1-32-2022-016-06,6,1,A,8,152,1,401,8,2,3524.891493,7,7
24892,32,16,1-32-2022-016-06,6,1,B,4,611,1,201,3,2,3524.891493,7,7
26173,26,71,1-26-2022-071-02,2,1,C,1,24,1,842,3,2,44.55434956,10,7
26173,26,71,1-26-2022-071-02,2,1,D,4,611,1,401,3,2,44.55434956,10,7
26174,26,72,1-26-2022-072-08,8,2,C,1,23,2,999,3,3,601.3477713,10,7
26174,26,72,1-26-2022-072-08,8,1,A,8,163,1,812,5,2,601.3477713,10,7
26174,26,72,1-26-2022-072-08,8,2,A,1,24,1,841,2,2,601.3477713,10,7
26174,26,72,1-26-2022-072-08,8,2,B,1,7,1,762,5,2,601.3477713,10,7
26175,22,10,1-22-2022-010-03,3,2,A,4,611,1,401,3,2,113.6399485,12,7
26181,33,10,1-33-2022-010-03,3,2,A,3,576,1,741,3,3,119.2246979,12,7
