CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GVWR,GAWRFRONT,GAWRREAR,RECFRONT1,RECFRPRESS1,RECREAR1,RECRRPRESS1,RECFRONT2,RECFRPRESS2,RECREAR2,RECRRPRESS2,RECFRONT3,RECFRPRESS3,RECREAR3,RECRRPRESS3,CASEWGT,PSUSTRAT,VERSION
27073,25,81,1-25-2022-081-06,6,2,1820,910,960,P195/65R15,230,P195/65R15,230,,,,,,,,,319.4958883,2,7
27622,73,102,1-73-2022-102-08,8,1,2721,1433,1579,P245/70R16,180,P245/70R16,240,,,,,,,,,41.38892718,3,7
27989,17,124,1-17-2022-124-03,3,1,1815,980,845,P215/45R18,230,P215/45R18,230,,,,,,,,,157.6422745,4,7
24989,20,27,1-20-2022-027-03,3,2,1660,875,785,P205/55R17,220,P205/55R17,220,,,,,,,,,109.9947654,11,7
25676,21,26,1-21-2022-026-05,5,1,9999,1275,1275,9999999999,999,9999999999,999,,,,,,,,,121.788912,11,7
25663,19,61,1-19-2022-061-05,5,2,2015,940,1120,P225/45R18,220,P255/40R18,220,,,,,,,,,37.27910038,9,7
25710,11,27,1-11-2022-027-02,2,1,2730,1420,1460,P245/60R18,240,P245/60R18,240,,,,,,,,,196.9480563,8,7
26025,12,30,1-12-2022-030-03,3,2,3175,1792,1792,P265/65R18,240,P265/65R18,240,,,,,,,,,1203.551624,9,7
26026,26,66,1-26-2022-066-09,9,1,1812,997,815,P205/65R15,210,P205/65R15,210,,,,,,,,,5417.704177,10,7
27123,19,128,1-19-2022-128-10,10,1,2268,1243,1293,P265/70R15,179,P265/70R15,179,,,,,,,,,3268.82675,9,7
27157,33,27,1-33-2022-027-10,10,1,2286,1134,1247,P225/70R15,205,P225/70R15,205,,,,,,,,,4612.898282,12,7
27473,26,95,1-26-2022-095-03,3,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,928.2456662,10,7
27516,11,70,1-11-2022-070-06,6,1,1917,1010,940,P215/60R16,221,P215/60R16,221,,,,,,,,,957.5790044,8,7
27890,25,108,1-25-2022-108-06,6,1,2639,1262,1393,P225/65R16,241,P225/65R16,241,,,,,,,,,276.1792772,2,7
28280,21,67,1-21-2022-067-01,1,3,2727,1495,1558,9999999999,999,9999999999,999,,,,,,,,,146.3872005,11,7
26747,52,108,1-52-2022-108-09,9,1,1941,1017,993,P215/60R16,220,P215/60R16,220,,,,,,,,,256.8760083,12,7
26786,48,22,1-48-2022-022-03,3,1,2200,1250,1220,P225/65R17,240,P225/65R17,230,,,,,,,,,167.6974826,12,7
27111,29,24,1-29-2022-024-04,4,2,2405,1275,1275,P245/45R20,220,P245/45R20,220,,,,,,,,,2411.641116,2,7
24612,76,3,1-76-2022-003-04,4,1,2495,1273,1273,P225/65R17,250,P225/65R17,250,,,,,,,,,28.25465863,3,7
25334,28,23,1-28-2022-023-04,4,2,2450,1225,1361,P245/75R17,250,P245/75R17,250,,,,,,,,,243.3004126,3,7
26039,25,40,1-25-2022-040-03,3,2,2100,1175,1200,P235/50R19,240,P235/50R19,240,,,,,,,,,128.6189232,2,7
26433,73,59,1-73-2022-059-03,3,1,1950,1070,960,9999999999,999,9999999999,999,,,,,,,,,134.2901785,3,7
26734,17,67,1-17-2022-067-04,4,2,2096,1098,1006,P235/55R17,240,P235/55R17,240,,,,,,,,,464.1300862,4,7
27533,13,111,1-13-2022-111-04,4,1,2100,1020,1100,P225/45R18,280,P245/40R18,320,,,,,,,,,7696.679593,7,7
27646,48,36,1-48-2022-036-04,4,2,3040,1452,1724,P265/50R20,250,P265/50R20,250,,,,,,,,,575.4167894,12,7
27904,13,119,1-13-2022-119-03,3,1,2314,1275,1275,P215/65R17,240,P215/65R17,240,,,,,,,,,1884.654238,7,7
28024,12,69,1-12-2022-069-04,4,2,2246,1275,1275,P245/45R20,220,P245/45R20,220,,,,,,,,,1255.888115,9,7
24654,66,4,1-66-2022-004-10,10,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,829.1701173,6,7
25284,26,32,1-26-2022-032-02,2,3,1950,1070,909,P205/60R16,220,P205/60R16,210,,,,,,,,,79.7417564,10,7
25648,13,57,1-13-2022-057-03,3,2,2255,1070,1290,P225/55R17,220,P225/55R17,240,,,,,,,,,662.4029121,7,7
25737,27,32,1-27-2022-032-07,7,1,1610,850,840,P175/70R14,230,P175/70R14,230,,,,,,,,,195.4973134,3,7
26485,19,101,1-19-2022-101-04,4,2,2030,1070,960,P235/40R19,225,P235/40R19,225,,,,,,,,,255.5252053,9,7
26694,73,68,1-73-2022-068-09,9,1,9999,9999,9999,P215/60R16,210,P215/60R16,210,,,,,,,,,34.5930723,3,7
26836,30,74,1-30-2022-074-06,6,1,1780,990,910,P205/55R16,250,P205/55R16,250,,,,,,,,,1021.889276,10,7
27006,16,76,1-16-2022-076-02,2,1,3221,1770,1860,P275/55R20,250,P275/55R20,250,,,,,,,,,21.53451831,5,7
27424,54,78,1-54-2022-078-06,6,1,3085,1656,1792,P245/70R17,240,P245/70R17,240,,,,,,,,,225.9367726,9,7
27599,52,151,1-52-2022-151-03,3,2,2041,1089,1016,P225/60R18,230,P225/60R18,230,,,,,,,,,62.24779613,12,7
27748,14,86,1-14-2022-086-05,5,1,1910,1005,940,P215/55R17,230,P215/55R17,230,,,,,,,,,281.9842573,8,7
28171,10,185,1-10-2022-185-04,4,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,37.74778568,4,7
25383,12,21,1-12-2022-021-06,6,1,3266,1792,1792,P255/70R17,240,P255/70R17,240,,,,,,,,,1916.828857,9,7
25816,18,37,1-18-2022-037-07,7,1,2036,1040,1027,P225/65R17,230,P225/65R17,230,,,,,,,,,963.1673708,6,7
25982,16,43,1-16-2022-043-06,6,2,2040,1055,1125,P225/60R17,230,P225/60R17,230,,,,,,,,,623.3578384,5,7
26102,20,96,1-20-2022-096-03,3,1,2708,1311,1420,P235/60R17,240,P235/60R17,240,,,,,,,,,52.47039363,11,7
26291,20,110,1-20-2022-110-07,7,1,2949,1452,1679,P265/50R20,230,P265/50R20,250,,,,,,,,,618.9457546,11,7
26303,29,9,1-29-2022-009-07,7,2,1734,910,835,P205/55R16,230,P205/55R16,230,,,,,,,,,5761.974881,2,7
26657,20,133,1-20-2022-133-08,8,2,9999,9999,9999,P235/65R17,227,P235/65R17,227,,,,,,,,,221.8479483,11,7
27052,77,72,1-77-2022-072-04,4,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1237.715081,9,7
27211,25,86,1-25-2022-086-03,3,1,3085,1679,1770,P265/70R17,275,P265/70R17,275,,,,,,,,,138.4756331,2,7
27355,19,143,1-19-2022-143-01,1,1,2334,1295,1293,P245/45R18,230,P245/45R18,230,,,,,,,,,114.8855068,9,7
27783,54,88,1-54-2022-088-08,8,1,1995,1043,953,P225/50R17,207,P225/50R17,207,,,,,,,,,320.0052703,9,7
27945,19,161,1-19-2022-161-07,7,1,2314,1275,1275,P215/65R17,220,P215/65R17,220,,,,,,,,,920.8903089,9,7
24747,13,13,1-13-2022-013-05,5,2,3130,1679,1770,P275/60R20,270,P275/60R20,270,,,,,,,,,167.6325996,7,7
24750,27,6,1-27-2022-006-03,3,2,2159,1125,1040,P235/55R17,240,P235/55R17,240,,,,,,,,,51.80076694,3,7
25015,14,15,1-14-2022-015-02,2,1,3175,1765,1905,P275/65R18,230,P275/65R18,230,,,,,,,,,394.2811829,8,7
25312,19,41,1-19-2022-041-06,6,1,2036,1040,1027,P225/65R17,230,P225/65R17,230,,,,,,,,,108.2864181,9,7
25471,11,23,1-11-2022-023-01,1,1,2340,1200,1155,P225/50R18,240,P225/50R18,240,,,,,,,,,202.8006472,8,7
25457,26,42,1-26-2022-042-02,2,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,56.56502108,10,7
26671,17,65,1-17-2022-065-07,7,2,1665,880,785,P205/55R16,220,P205/55R16,220,,,,,,,,,699.704428,4,7
26816,28,67,1-28-2022-067-03,3,1,2745,1339,1407,P225/65R17,250,P225/65R17,250,,,,,,,,,66.43416713,3,7
26953,73,79,1-73-2022-079-04,4,1,2071,1209,1136,P215/55R17,220,P215/55R17,220,,,,,,,,,53.6776216,3,7
27544,18,87,1-18-2022-087-01,1,1,2450,1248,1339,P225/75R16,227,P225/75R16,227,,,,,,,,,75.11333367,6,7
27570,20,198,1-20-2022-198-03,3,1,2175,1085,1140,P245/40R18,250,P245/40R18,250,,,,,,,,,108.8614435,11,7
27718,17,111,1-17-2022-111-03,3,1,3221,1770,1860,P275/55R20,250,P275/55R20,250,,,,,,,,,104.0321466,4,7
27727,59,86,1-59-2022-086-07,7,2,2230,1200,1250,P235/50R18,235,P235/50R18,235,,,,,,,,,702.6611954,6,7
28158,25,120,1-25-2022-120-05,5,2,2560,1360,1385,P235/60R18,999,P235/60R18,999,,,,,,,,,68.90763166,2,7
26240,20,108,1-20-2022-108-05,5,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,117.5669927,11,7
26316,11,42,1-11-2022-042-03,3,1,2855,1360,1560,P265/70R16,999,P265/70R16,999,,,,,,,,,1733.025458,8,7
24776,54,10,1-54-2022-010-03,3,1,2727,1495,1558,P265/60R18,240,P265/60R18,240,,,,,,,,,188.8759325,9,7
24825,20,18,1-20-2022-018-06,6,1,2070,1055,1035,P225/65R17,210,P225/65R17,210,,,,,,,,,178.4797578,11,7
24831,26,13,1-26-2022-013-06,6,3,1917,1010,940,P215/60R16,220,P215/60R16,220,,,,,,,,,347.3546736,10,7
24947,66,12,1-66-2022-012-08,8,1,1935,1080,970,P205/60R15,210,P205/60R15,210,,,,,,,,,167.8221449,6,7
25011,24,22,1-24-2022-022-03,3,1,1847,997,854,P215/45R18,250,P215/45R18,250,,,,,,,,,172.5758927,1,7
25103,28,16,1-28-2022-016-03,3,2,2720,1340,1430,P255/50R20,240,P255/50R20,240,,,,,,,,,46.97629395,3,7
25297,20,45,1-20-2022-045-08,8,1,2381,1202,1361,P225/75R15,200,P225/75R15,200,,,,,,,,,53.29152337,11,7
25360,30,25,1-30-2022-025-05,5,2,1910,1000,960,P205/55R16,220,P205/55R16,220,,,,,,,,,145.6784954,10,7
25550,73,32,1-73-2022-032-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,118.5688211,3,7
25659,27,31,1-27-2022-031-03,3,1,3221,1770,1860,P275/55R20,250,P275/55R20,250,,,,,,,,,73.82419381,3,7
25797,10,65,1-10-2022-065-03,3,1,2405,1248,1339,P225/55R19,250,P225/55R19,250,,,,,,,,,418.7194084,4,7
26011,59,31,1-59-2022-031-06,6,1,2565,1300,1350,P235/55R19,230,P235/55R19,230,,,,,,,,,278.1095651,6,7
26276,52,86,1-52-2022-086-03,3,1,1970,1010,1000,P225/60R17,230,P225/60R17,220,,,,,,,,,28.86957301,12,7
26475,59,43,1-59-2022-043-02,2,1,1560,880,840,P185/65R15,230,P185/65R15,230,,,,,,,,,55.91716894,6,7
26584,15,21,1-15-2022-021-02,2,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,22.79087764,1,7
26772,27,62,1-27-2022-062-07,7,2,2050,1150,1200,P225/55R17,230,P225/55R17,220,,,,,,,,,213.5792871,3,7
26393,59,40,1-59-2022-040-03,3,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,295.2423546,6,7
26398,17,56,1-17-2022-056-09,9,2,2404,1249,1314,P235/75R15,220,P235/75R15,220,,,,,,,,,590.5307299,4,7
26399,12,36,1-12-2022-036-07,7,2,2291,1273,1273,P225/55R18,230,P225/55R18,230,,,,,,,,,2741.481653,9,7
26400,19,95,1-19-2022-095-08,8,1,2518,9999,9999,P245/65R17,999,P245/65R17,999,,,,,,,,,60.57788272,9,7
26408,24,85,1-24-2022-085-02,2,2,3265,1815,1880,P275/65R18,210,P275/65R18,230,,,,,,,,,110.1079426,1,7
26407,13,80,1-13-2022-080-09,9,1,2518,1338,1452,P245/65R17,220,P245/65R17,220,,,,,,,,,9909.822038,7,7
26414,10,100,1-10-2022-100-07,7,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1093.322147,4,7
26427,16,54,1-16-2022-054-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,55.11673277,5,7
26416,52,92,1-52-2022-092-08,8,2,2219,1147,1072,P205/65R15,240,P205/65R15,240,,,,,,,,,70.29072548,12,7
26417,52,93,1-52-2022-093-02,2,2,2877,1452,1520,P245/55R18,250,P245/55R18,250,,,,,,,,,21.63529773,12,7
26432,25,56,1-25-2022-056-06,6,1,1921,1050,880,P205/60R16,220,P205/60R16,220,,,,,,,,,721.1060153,2,7
26423,27,52,1-27-2022-052-09,9,2,2131,1140,1000,P245/45R18,230,P245/45R18,230,,,,,,,,,208.1020245,3,7
26437,66,56,1-66-2022-056-07,7,1,2041,982,1080,P265/35R20,240,P265/35R20,240,,,,,,,,,138.884824,6,7
26453,21,44,1-21-2022-044-04,4,1,2730,1360,1420,P255/50R20,240,P255/50R20,240,,,,,,,,,699.9943901,11,7
26413,10,99,1-10-2022-099-09,9,1,1667,910,780,P185/65R14,220,P185/65R14,220,,,,,,,,,571.0412365,4,7
26444,26,79,1-26-2022-079-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,640.0637345,10,7
26204,10,85,1-10-2022-085-08,8,1,9999,9999,9999,P215/60R15,200,P215/60R15,180,,,,,,,,,474.1034228,4,7
26464,54,60,1-54-2022-060-06,6,1,2386,1279,1143,P235/55R18,220,P235/55R18,220,,,,,,,,,322.4103202,9,7
26480,17,57,1-17-2022-057-04,4,1,2730,1310,1465,P235/60R18,240,P235/60R18,240,,,,,,,,,298.1376078,4,7
26488,24,88,1-24-2022-088-04,4,1,1950,1100,960,P225/45R18,240,P225/45R18,240,,,,,,,,,1659.244446,1,7
26492,52,97,1-52-2022-097-06,6,1,2105,1150,1150,P225/65R17,230,P225/65R17,230,,,,,,,,,78.08136405,12,7
26497,10,104,1-10-2022-104-06,6,1,2012,1080,998,P215/60R17,220,P215/60R17,220,,,,,,,,,253.5945659,4,7
26490,14,56,1-14-2022-056-04,4,2,2645,1545,1545,P235/55R20,250,P235/55R20,250,,,,,,,,,2713.491468,8,7
26510,18,54,1-18-2022-054-06,6,1,2415,1094,1321,9999999999,999,9999999999,999,,,,,,,,,311.9517153,6,7
26507,76,60,1-76-2022-060-06,6,1,2080,1070,1060,P225/60R17,220,P225/60R17,210,,,,,,,,,164.214661,3,7
26486,19,102,1-19-2022-102-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,340.6842701,9,7
27322,30,89,1-30-2022-089-03,3,2,2259,1155,1140,P225/55R17,240,P225/55R17,240,,,,,,,,,1305.471785,10,7
27501,59,76,1-59-2022-076-04,4,1,1963,1097,945,P235/40R19,230,P235/40R19,230,,,,,,,,,443.657633,6,7
24863,24,12,1-24-2022-012-06,6,1,3520,1678,1941,P265/70R17,240,P265/70R17,240,,,,,,,,,198.8573475,1,7
25170,24,32,1-24-2022-032-03,3,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,69.55052947,1,7
25304,59,17,1-59-2022-017-02,2,1,2855,1360,1560,P265/70R17,220,P265/70R17,220,,,,,,,,,72.76629228,6,7
25357,26,34,1-26-2022-034-08,8,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,316.9536123,10,7
25793,52,55,1-52-2022-055-06,6,2,2650,1350,1300,P225/60R17,240,P225/60R17,240,,,,,,,,,85.47196677,12,7
26024,17,45,1-17-2022-045-09,9,1,2205,1160,1205,P225/65R17,220,P225/65R17,220,,,,,,,,,535.8566883,4,7
28015,19,164,1-19-2022-164-01,1,1,3221,1429,1872,P265/70R17,240,P265/70R17,240,,,,,,,,,62.15501969,9,7
28232,52,174,1-52-2022-174-08,8,1,9999,9999,9999,P175/70R13,220,P175/70R13,220,,,,,,,,,23.51740735,12,7
26217,59,35,1-59-2022-035-05,5,2,2776,1397,1497,P245/60R18,240,P245/60R18,240,,,,,,,,,62.23050513,6,7
26561,52,100,1-52-2022-100-03,3,2,2159,1107,1089,P235/70R16,240,P235/70R16,240,,,,,,,,,55.54879939,12,7
26829,29,17,1-29-2022-017-03,3,1,2180,1350,1395,P235/65R17,235,P235/65R17,235,,,,,,,,,825.5119198,2,7
27300,32,59,1-32-2022-059-02,2,1,2800,1300,1600,P255/50R19,310,P255/50R19,330,,,,,,,,,224.9816369,7,7
28027,17,126,1-17-2022-126-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,71.41900589,4,7
26610,48,19,1-48-2022-019-05,5,2,3266,1633,1814,P265/70R16,999,P265/70R16,999,P245/75R16,999,P245/75R16,999,,,,,81.3605207,12,7
24818,32,14,1-32-2022-014-03,3,1,1965,1010,975,P215/70R16,220,P215/70R16,220,,,,,,,,,1536.213755,7,7
24919,18,12,1-18-2022-012-09,9,1,3265,1596,1872,P255/75R17,221,P255/75R17,262,,,,,,,,,504.8174503,6,7
25437,76,31,1-76-2022-031-04,4,1,2095,1090,1055,P235/55R19,230,P235/55R19,210,,,,,,,,,49.52392387,3,7
25521,17,28,1-17-2022-028-08,8,1,1742,948,839,P195/65R15,210,P195/65R15,210,,,,,,,,,192.6396695,4,7
25684,29,6,1-29-2022-006-03,3,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,886.5757394,2,7
27340,77,82,1-77-2022-082-06,6,1,2545,1320,1490,P245/75R16,220,P245/75R16,220,,,,,,,,,5676.455195,9,7
27349,17,94,1-17-2022-094-04,4,1,2450,1295,1425,P265/45R20,255,P265/45R20,255,,,,,,,,,166.338839,4,7
27539,27,77,1-27-2022-077-04,4,1,2730,1350,1727,P265/45R20,310,P275/45R20,310,,,,,,,,,437.6388871,3,7
25844,77,40,1-77-2022-040-06,6,2,2715,1405,1405,P235/60R17,240,P235/60R17,240,,,,,,,,,1544.747596,9,7
27643,18,91,1-18-2022-091-04,4,1,1720,990,950,P205/55R16,230,P205/55R16,230,,,,,,,,,431.3422479,6,7
28105,20,222,1-20-2022-222-09,9,2,1626,855,780,P185/65R15,210,P185/65R15,210,,,,,,,,,672.1465244,11,7
28297,14,98,1-14-2022-098-06,6,1,2100,1191,1191,P215/55R17,240,P215/55R17,240,,,,,,,,,735.9152566,8,7
26415,10,101,1-10-2022-101-08,8,1,4536,1860,3402,LT225/75R16,380,LT225/75R16,380,,,,,,,,,131.6151527,4,7
26449,20,121,1-20-2022-121-02,2,1,2130,1100,1040,P235/60R18,230,P235/60R18,210,,,,,,,,,31.9626892,11,7
24886,13,19,1-13-2022-019-09,9,1,1880,1010,900,P205/60R16,220,P205/60R16,210,,,,,,,,,2498.879334,7,7
25337,25,18,1-25-2022-018-05,5,1,2000,1075,1040,P235/45R17,230,P235/45R17,220,,,,,,,,,185.7140724,2,7
25468,12,22,1-12-2022-022-03,3,1,2100,1260,1200,P235/65R17,240,P235/65R17,240,,,,,,,,,364.2144219,9,7
26006,10,74,1-10-2022-074-04,4,2,1940,1150,1150,P215/60R17,240,P215/60R17,240,,,,,,,,,1482.541113,4,7
26184,17,50,1-17-2022-050-03,3,1,1978,1061,975,P225/65R17,240,P225/65R17,240,,,,,,,,,136.5099898,4,7
26536,31,50,1-31-2022-050-07,7,1,2404,1250,1280,P225/65R17,240,P225/65R17,240,,,,,,,,,208.9861084,6,7
26808,52,111,1-52-2022-111-06,6,2,3334,1769,1746,P275/65R18,240,P275/65R18,240,,,,,,,,,335.4021866,12,7
26999,28,73,1-28-2022-073-04,4,1,2722,1250,1545,P235/65R18,240,P235/65R18,240,,,,,,,,,303.8681634,3,7
27259,48,29,1-48-2022-029-07,7,2,1880,1000,910,P215/45R17,220,P215/45R17,220,,,,,,,,,338.0345061,12,7
27586,17,106,1-17-2022-106-06,6,1,1994,926,1068,P245/50R18,220,P245/50R18,220,,,,,,,,,125.4715788,4,7
27720,48,37,1-48-2022-037-03,3,2,2903,1452,1542,P245/65R17,210,P245/65R17,240,,,,,,,,,182.5278981,12,7
28202,16,113,1-16-2022-113-06,6,1,1736,914,822,P205/55R16,240,P205/55R16,240,,,,,,,,,791.9589223,5,7
24516,25,2,1-25-2022-002-10,10,1,1980,1050,960,P235/45R17,210,P235/45R17,210,,,,,,,,,7464.231254,2,7
25407,52,38,1-52-2022-038-03,3,2,1970,1010,1000,P225/55R17,230,P225/55R17,230,,,,,,,,,51.10534633,12,7
25634,10,59,1-10-2022-059-07,7,1,2405,1275,1275,P245/45R20,220,P245/45R20,220,,,,,,,,,1824.200018,4,7
25700,54,36,1-54-2022-036-05,5,2,4536,2177,2767,LT245/75R17,515,LT245/75R17,550,,,,,,,,,110.5370036,9,7
25823,27,35,1-27-2022-035-04,4,1,2080,1150,1000,P215/65R16,240,P215/65R16,240,,,,,,,,,192.1736715,3,7
25923,19,75,1-19-2022-075-05,5,1,1960,1050,930,P235/40R19,230,P235/40R19,220,,,,,,,,,38.91602835,9,7
27505,17,102,1-17-2022-102-05,5,1,1721,606,1021,P185/65R15,240,P185/65R15,230,,,,,,,,,74.63199473,4,7
27609,10,164,1-10-2022-164-03,3,1,1780,990,950,P195/65R15,250,P195/65R15,250,,,,,,,,,328.3293317,4,7
26455,22,14,1-22-2022-014-04,4,2,2159,1125,1040,P235/55R17,240,P235/55R17,240,,,,,,,,,422.1446572,12,7
26591,66,59,1-66-2022-059-04,4,1,4491,1860,2760,LT245/75R16,345,LT245/75R16,552,,,,,,,,,166.1918205,6,7
26778,31,55,1-31-2022-055-08,8,1,2903,1202,1701,P265/70R17,240,P265/70R17,240,,,,,,,,,266.8338251,6,7
27079,10,137,1-10-2022-137-04,4,1,1964,1050,1080,P215/60R17,230,P215/60R17,230,,,,,,,,,606.1004576,4,7
27183,59,65,1-59-2022-065-03,3,1,2260,1190,1080,P235/60R18,230,P235/60R18,230,,,,,,,,,231.3691224,6,7
24709,17,7,1-17-2022-007-09,9,1,1996,1088,908,P225/55R17,210,P225/55R17,210,,,,,,,,,370.9365556,4,7
25126,21,12,1-21-2022-012-01,1,1,2659,1350,1450,P235/55R19,250,P235/55R19,250,,,,,,,,,75.15647403,11,7
25400,24,44,1-24-2022-044-03,3,1,2745,1339,1407,P225/65R17,250,P225/65R17,250,,,,,,,,,120.3122012,1,7
25539,12,23,1-12-2022-023-02,2,1,2675,1360,1460,P235/55R20,230,P235/55R20,230,,,,,,,,,324.5658849,9,7
25802,25,29,1-25-2022-029-03,3,2,2087,1180,1007,P215/60R17,220,P215/60R17,220,,,,,,,,,224.7629535,2,7
27107,30,83,1-30-2022-083-04,4,1,2545,1380,1490,P265/70R16,999,P265/70R16,999,,,,,,,,,578.878635,10,7
27364,10,154,1-10-2022-154-04,4,1,1585,1021,975,P195/65R15,250,P195/65R15,240,,,,,,,,,432.4567163,4,7
27524,73,99,1-73-2022-099-02,2,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,37.3527147,3,7
27528,10,161,1-10-2022-161-03,3,2,2949,1452,1679,P265/50R20,230,P265/50R20,250,,,,,,,,,184.7452622,4,7
27652,59,82,1-59-2022-082-03,3,1,2010,1090,935,9999999999,999,9999999999,999,,,,,,,,,87.14894569,6,7
27889,23,44,1-23-2022-044-04,4,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,5813.274123,5,7
27299,73,90,1-73-2022-090-09,9,2,1946,1050,908,P205/65R15,240,P205/65R15,240,P225/55R16,207,P245/45R17,207,,,,,221.245118,3,7
24561,24,2,1-24-2022-002-03,3,2,2575,1320,1345,P245/55R19,240,P245/55R19,240,,,,,,,,,245.7609152,1,7
24945,28,10,1-28-2022-010-06,6,1,2076,1080,1044,P215/60R17,220,P215/60R17,220,,,,,,,,,71.47271363,3,7
25118,27,17,1-27-2022-017-03,3,1,2141,1072,1089,P225/65R17,230,P225/65R17,230,,,,,,,,,37.01148309,3,7
25453,77,31,1-77-2022-031-07,7,2,3221,1792,1792,P265/65R18,240,P265/65R18,240,,,,,,,,,4483.880865,9,7
25551,73,33,1-73-2022-033-03,3,1,2776,1397,1497,P245/60R18,241,P245/60R18,241,,,,,,,,,52.07358755,3,7
27314,11,60,1-11-2022-060-04,4,1,2495,1272,1272,P225/65R17,248,P225/65R17,248,,,,,,,,,1358.905385,8,7
25721,52,52,1-52-2022-052-03,3,2,2087,1180,1080,P225/55R18,240,P225/55R18,220,,,,,,,,,28.72744954,12,7
27587,17,107,1-17-2022-107-06,6,2,1972,1061,911,P235/45R18,210,P235/45R18,220,,,,,,,,,125.4715788,4,7
25782,19,69,1-19-2022-069-03,3,2,2715,1325,1454,P235/65R18,230,P235/65R18,230,,,,,,,,,98.17456802,9,7
26075,14,43,1-14-2022-043-03,3,1,2136,1118,1039,P235/50R17,250,P235/50R17,250,,,,,,,,,1014.870029,8,7
26934,13,94,1-13-2022-094-02,2,1,2400,1240,1345,P245/50R20,240,P245/50R20,240,,,,,,,,,56.00326372,7,7
27209,10,146,1-10-2022-146-09,9,3,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1003.879492,4,7
24511,28,1,1-28-2022-001-10,10,1,1945,1110,845,P235/45R18,220,P235/45R18,220,,,,,,,,,200.3657103,3,7
24858,19,22,1-19-2022-022-06,6,1,3175,1451,1872,P275/60R17,179,P275/60R17,228,,,,,,,,,109.8296172,9,7
25046,30,13,1-30-2022-013-10,10,1,1941,1017,993,P215/60R16,220,P215/60R16,220,,,,,,,,,18199.94106,10,7
25238,19,40,1-19-2022-040-02,2,1,2935,1497,1542,P265/70R17,240,P265/70R17,240,,,,,,,,,52.3928042,9,7
25418,13,47,1-13-2022-047-03,3,1,2011,1084,927,9999999999,999,9999999999,999,,,,,,,,,833.0903363,7,7
26134,17,48,1-17-2022-048-04,4,2,2765,1325,1525,P235/60R18,240,P235/60R18,240,,,,,,,,,415.547447,4,7
27610,10,165,1-10-2022-165-05,5,1,1770,1016,920,P205/60R16,230,P205/60R16,230,,,,,,,,,60.44956723,4,7
27765,18,96,1-18-2022-096-06,6,2,2122,1072,1089,P225/65R17,230,P225/65R17,230,,,,,,,,,836.2681152,6,7
26674,11,46,1-11-2022-046-01,1,1,3040,1770,1770,LT275/70R17,260,LT275/70R17,260,,,,,,,,,249.3324629,8,7
26767,20,141,1-20-2022-141-05,5,1,2350,1130,1320,P245/45R18,240,P245/45R18,270,,,,,,,,,36.55171549,11,7
26855,11,48,1-11-2022-048-01,1,2,4536,1928,2812,LT245/75R17,448,LT245/75R17,552,,,,,,,,,304.0506888,8,7
26871,10,127,1-10-2022-127-03,3,1,2314,1275,1275,P245/45R20,220,P245/45R20,220,,,,,,,,,179.2789012,4,7
27137,25,83,1-25-2022-083-09,9,1,2000,1200,1100,P235/45R18,260,P235/45R18,260,,,,,,,,,1987.776189,2,7
24488,23,3,1-23-2022-003-10,10,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1004.081042,5,7
24674,33,1,1-33-2022-001-04,4,2,1975,1140,1050,P235/45R18,240,P235/45R18,240,,,,,,,,,305.8306541,12,7
25613,77,35,1-77-2022-035-05,5,1,1810,972,880,P215/55R16,250,P215/55R16,250,,,,,,,,,90.1105654,9,7
25987,11,32,1-11-2022-032-03,3,1,2030,1188,1098,P235/45R18,240,P235/45R18,240,,,,,,,,,1498.870855,8,7
26162,73,50,1-73-2022-050-03,3,1,2205,1150,1250,P225/55R18,240,P225/55R18,240,,,,,,,,,32.78390084,3,7
26484,19,100,1-19-2022-100-03,3,2,2246,1275,1275,P245/45R20,220,P245/45R20,220,,,,,,,,,65.07871293,9,7
27484,48,32,1-48-2022-032-06,6,2,2190,1150,1200,P235/60R16,210,P235/60R16,210,,,,,,,,,521.4750858,12,7
