CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,WEIGHTDIST,CASEWGT,PSUSTRAT,VERSION
26550,24,90,1-24-2022-090-04,4,3,293,485,193,2250,165,87,106,999,6,3.0,9,4,9,0,48,2922.220882,1,7
26551,13,83,1-13-2022-083-04,4,2,357,571,189,1932,158,94,120,999,6,3.6,2,2,9,0,57,3508.658853,7,7
26552,13,84,1-13-2022-084-07,7,1,270,464,178,1265,152,97,98,156,4,1.8,2,1,0,0,61,10088.36641,7,7
26552,13,84,1-13-2022-084-07,7,2,278,486,185,1631,158,96,112,999,6,3.5,9,1,9,0,62,10088.36641,7,7
26553,14,57,1-14-2022-057-02,2,1,352,561,200,2543,170,94,113,180,8,4.6,2,3,0,1,57,262.5435538,8,7
26553,14,57,1-14-2022-057-02,2,2,374,589,206,2087,173,95,121,180,8,5.3,2,2,9,0,99,262.5435538,8,7
26553,14,57,1-14-2022-057-02,2,3,271,473,184,1542,158,97,104,999,4,2.4,2,1,9,0,60,262.5435538,8,7
26554,28,61,1-28-2022-061-05,5,1,368,581,200,2574,170,98,116,180,6,3.5,2,3,0,1,56,30.88940844,3,7
26556,10,107,1-10-2022-107-01,1,2,270,462,186,1788,157,100,93,999,4,2.4,2,3,9,0,57,53.64751412,4,7
26556,10,107,1-10-2022-107-01,1,3,295,513,197,2506,171,100,118,180,8,5.3,2,3,0,0,51,53.64751412,4,7
26556,10,107,1-10-2022-107-01,1,1,257,424,178,1280,153,85,82,148,4,2.0,2,2,0,0,55,53.64751412,4,7
26557,10,108,1-10-2022-108-01,1,1,273,485,182,1504,154,99,114,144,6,3.0,2,1,0,1,62,53.6475141,4,7
26559,10,110,1-10-2022-110-02,2,1,262,430,176,1200,153,87,82,150,4,1.6,2,1,0,0,61,22.29167635,4,7
26559,10,110,1-10-2022-110-02,2,2,281,509,185,1630,158,110,120,154,6,3.9,2,1,0,0,61,22.29167635,4,7
26560,52,99,1-52-2022-099-03,3,1,264,460,180,1498,155,96,100,162,4,2.5,2,4,0,0,57,55.54879939,12,7
26560,52,99,1-52-2022-099-03,3,2,267,448,186,1696,161,91,90,158,4,2.4,2,4,0,0,59,55.54879939,12,7
26562,54,62,1-54-2022-062-04,4,1,270,463,176,1315,153,91,102,155,4,1.8,2,1,0,0,60,339.9867161,9,7
26563,54,63,1-54-2022-063-10,10,1,277,481,182,1441,159,96,108,160,4,2.5,2,1,0,0,60,481.1534661,9,7
26563,54,63,1-54-2022-063-10,10,2,285,484,192,1700,163,92,107,999,6,3.6,2,2,9,0,52,481.1534661,9,7
26565,16,60,1-16-2022-060-01,1,1,293,507,197,1987,164,102,111,156,4,2.5,2,4,0,0,55,164.7721215,5,7
26566,76,61,1-76-2022-061-02,2,1,266,459,185,1580,161,91,101,150,4,1.5,2,4,0,0,58,19.84871718,3,7
26568,18,56,1-18-2022-056-03,3,1,261,445,172,1225,147,90,95,133,4,2.0,2,1,0,0,61,180.0156532,6,7
26568,18,56,1-18-2022-056-03,3,2,322,536,186,2014,156,93,123,172,4,2.3,2,3,0,0,57,180.0156532,6,7
26569,18,57,1-18-2022-057-02,2,2,404,600,205,2328,180,95,101,188,6,3.6,2,1,0,0,99,56.84724494,6,7
26570,25,63,1-25-2022-063-03,3,1,292,482,194,2211,163,88,102,172,6,3.6,2,3,0,0,53,171.6074837,2,7
26570,25,63,1-25-2022-063-03,3,2,365,573,203,2360,174,100,108,999,6,4.3,2,3,9,0,59,171.6074837,2,7
26570,25,63,1-25-2022-063-03,3,3,263,445,178,1455,153,97,85,999,4,2.0,2,4,9,0,59,171.6074837,2,7
26570,25,63,1-25-2022-063-03,3,4,265,459,178,1543,154,95,99,999,4,2.0,2,4,9,0,60,171.6074837,2,7
26571,25,64,1-25-2022-064-06,6,1,270,455,178,1305,157,87,99,138,4,1.8,2,1,0,0,62,396.3191105,2,7
26572,25,65,1-25-2022-065-10,10,1,262,456,178,1500,153,95,101,999,4,2.5,2,4,9,0,55,2751.776604,2,7
26573,31,51,1-31-2022-051-07,7,1,365,573,203,2378,174,100,108,170,8,5.3,2,3,0,1,58,208.9861084,6,7
26573,31,51,1-31-2022-051-07,7,2,273,483,182,1429,155,101,110,999,4,2.3,2,1,9,0,61,208.9861084,6,7
26574,31,52,1-31-2022-052-07,7,1,268,461,180,1407,154,97,96,150,4,1.4,2,1,0,0,61,208.9861084,6,7
26575,73,64,1-73-2022-064-05,5,1,414,628,200,2658,170,98,116,999,8,5.4,2,3,9,0,99,25.65852056,3,7
26575,73,64,1-73-2022-064-05,5,2,270,462,186,1712,157,100,93,999,4,2.4,2,4,0,0,57,25.65852056,3,7
26576,73,65,1-73-2022-065-06,6,1,270,453,178,1265,156,87,97,140,4,1.8,2,1,0,0,62,417.5630734,3,7
26577,33,18,1-33-2022-018-03,3,1,355,557,185,2073,157,79,123,999,6,3.8,2,2,0,0,57,166.5380694,12,7
26577,33,18,1-33-2022-018-03,3,2,365,570,203,2397,173,100,105,999,8,4.8,9,9,9,0,58,166.5380694,12,7
26577,33,18,1-33-2022-018-03,3,3,281,486,187,1475,162,97,108,999,99,2.4,9,9,9,0,61,166.5380694,12,7
26577,33,18,1-33-2022-018-03,3,4,262,440,180,1354,153,85,92,999,4,2.0,9,9,9,0,59,166.5380694,12,7
26577,33,18,1-33-2022-018-03,3,5,338,551,202,1876,167,95,118,999,8,4.8,9,9,9,0,60,166.5380694,12,7
27440,24,113,1-24-2022-113-07,7,2,283,483,178,1866,999,999,999,999,8,5.0,9,9,9,0,99,2238.128435,1,7
27454,52,143,1-52-2022-143-03,3,3,398,613,206,2208,173,95,121,174,6,3.0,2,3,0,0,99,65.17503698,12,7
27454,52,143,1-52-2022-143-03,3,2,295,518,204,2606,175,102,120,172,8,6.2,2,3,0,0,52,65.17503698,12,7
27457,23,38,1-23-2022-038-02,2,1,270,469,188,1569,164,93,106,164,4,2.4,2,1,0,0,56,77.79796094,5,7
27460,10,157,1-10-2022-157-03,3,1,297,495,200,2175,168,89,109,999,6,3.0,2,4,9,0,50,411.3199233,4,7
27460,10,157,1-10-2022-157-03,3,2,262,449,174,1194,153,88,99,154,4,1.6,2,1,0,0,61,411.3199233,4,7
27463,32,61,1-32-2022-061-06,6,1,260,435,178,1211,153,92,84,999,4,1.8,9,1,9,0,57,8652.05387,7,7
27463,32,61,1-32-2022-061-06,6,2,270,453,185,1973,156,78,105,175,4,4.0,2,1,0,0,56,8652.05387,7,7
27463,32,61,1-32-2022-061-06,6,3,280,487,184,1563,155,91,114,162,4,2.5,2,1,0,0,59,8652.05387,7,7
26315,11,41,1-11-2022-041-01,1,2,295,505,200,2288,167,96,116,999,8,5.3,2,3,9,0,52,229.8642802,8,7
26318,24,83,1-24-2022-083-03,3,2,270,464,180,1366,154,91,104,135,4,2.0,2,1,0,0,61,207.6405178,1,7
26318,24,83,1-24-2022-083-03,3,3,291,483,187,1873,162,83,110,999,6,3.3,9,9,9,0,52,207.6405178,1,7
26318,24,83,1-24-2022-083-03,3,1,285,487,179,1549,153,99,103,150,6,3.6,2,1,0,0,59,207.6405178,1,7
26326,66,53,1-66-2022-053-03,3,1,270,467,180,1250,156,98,99,140,4,1.4,2,1,0,0,61,127.8599504,6,7
26579,20,127,1-20-2022-127-09,9,1,299,518,200,2524,170,97,122,999,8,5.4,2,3,9,0,50,369.6459841,11,7
26580,20,128,1-20-2022-128-09,9,2,338,551,199,2397,167,95,118,178,8,5.3,2,3,0,0,99,369.6459841,11,7
26582,20,130,1-20-2022-130-08,8,1,338,551,202,1876,167,95,118,999,6,4.3,9,2,9,0,99,67.27699051,11,7
26583,29,13,1-29-2022-013-03,3,1,286,479,184,1782,158,96,97,148,6,2.4,2,4,0,0,56,521.7272848,2,7
26583,29,13,1-29-2022-013-03,3,2,310,519,202,2242,174,96,113,160,6,3.6,2,1,0,0,56,521.7272848,2,7
26586,26,83,1-26-2022-083-05,5,1,308,531,203,2671,173,97,127,999,99,99.0,9,4,9,0,52,104.7619106,10,7
26586,26,83,1-26-2022-083-05,5,2,267,456,175,1258,151,93,96,158,4,1.8,2,1,0,1,61,104.7619106,10,7
26586,26,83,1-26-2022-083-05,5,3,262,429,171,1427,148,84,84,999,4,2.4,2,1,9,0,63,104.7619106,10,7
26589,22,17,1-22-2022-017-04,4,1,285,495,193,1950,166,99,111,172,6,3.5,2,4,0,0,54,254.8137516,12,7
26591,66,59,1-66-2022-059-04,4,1,343,569,202,9999,173,101,124,170,6,4.3,2,2,1,1,53,166.1918205,6,7
26592,66,60,1-66-2022-060-09,9,1,365,571,202,2151,167,101,105,160,8,5.3,2,3,0,1,60,152.5220021,6,7
26593,17,61,1-17-2022-061-06,6,1,260,446,169,1116,148,84,102,144,4,1.6,2,1,0,0,60,184.0145832,4,7
26594,26,85,1-26-2022-085-07,7,1,270,464,178,1265,152,97,98,151,4,1.8,2,1,0,0,61,4708.597268,10,7
26596,77,57,1-77-2022-057-02,2,2,270,456,178,1318,157,88,98,160,4,2.0,2,1,0,0,62,249.8820334,9,7
26596,77,57,1-77-2022-057-02,2,1,283,490,185,1545,161,97,112,160,4,2.5,2,1,0,1,61,249.8820334,9,7
26597,77,58,1-77-2022-058-02,2,1,326,540,189,1891,158,94,120,150,6,3.6,2,3,0,1,57,249.8820334,9,7
26597,77,58,1-77-2022-058-02,2,2,286,479,184,1782,158,96,97,999,4,2.4,9,4,9,0,58,249.8820334,9,7
26599,59,46,1-59-2022-046-03,3,1,273,465,184,1485,158,95,98,154,4,1.5,2,1,0,0,58,146.5647592,6,7
26599,59,46,1-59-2022-046-03,3,2,272,484,176,1384,151,101,112,145,6,3.1,2,1,0,0,64,146.5647592,6,7
26602,17,63,1-17-2022-063-06,6,2,304,508,193,2262,163,86,118,999,6,3.6,9,2,9,0,56,256.5708357,4,7
26602,17,63,1-17-2022-063-06,6,1,284,511,185,1754,159,101,126,168,6,3.6,2,1,0,0,59,256.5708357,4,7
26605,19,108,1-19-2022-108-01,1,1,278,487,183,1416,159,97,112,160,4,2.5,2,1,0,0,60,60.62443222,9,7
26606,19,109,1-19-2022-109-03,3,1,258,439,173,1156,152,83,98,150,4,1.6,2,1,0,1,57,298.7641838,9,7
26606,19,109,1-19-2022-109-03,3,2,295,518,204,2541,173,103,120,999,8,5.3,2,4,9,0,52,298.7641838,9,7
26608,11,44,1-11-2022-044-09,9,1,262,440,170,1037,148,81,97,999,4,1.5,1,1,0,0,99,5865.871971,8,7
26609,11,45,1-11-2022-045-04,4,1,306,523,201,2046,173,102,116,160,6,3.6,2,2,0,0,57,4255.920317,8,7
26609,11,45,1-11-2022-045-04,4,2,290,499,196,2024,168,100,109,999,6,3.5,2,4,9,0,55,4255.920317,8,7
26611,14,58,1-14-2022-058-03,3,2,284,490,186,1527,163,95,112,160,4,1.6,2,1,0,0,60,1495.603788,8,7
26611,14,58,1-14-2022-058-03,3,1,295,440,188,1860,157,68,78,999,6,3.6,9,3,9,0,50,1495.603788,8,7
26612,14,59,1-14-2022-059-07,7,1,265,453,183,1340,154,89,99,150,4,2.0,2,1,0,0,60,12734.83218,8,7
26613,76,63,1-76-2022-063-04,4,1,270,457,179,1275,156,88,99,999,4,2.0,2,1,9,0,57,182.2470188,3,7
26614,76,64,1-76-2022-064-02,2,1,283,489,183,1470,158,98,109,150,4,2.5,2,1,0,0,60,19.84871718,3,7
26615,52,101,1-52-2022-101-08,8,1,397,613,203,2728,174,95,119,192,8,6.0,2,3,0,1,58,37.66760436,12,7
26616,52,102,1-52-2022-102-07,7,1,265,458,174,1350,152,94,99,164,4,2.0,2,4,0,0,60,258.0691569,12,7
26616,52,102,1-52-2022-102-07,7,2,269,454,184,1668,157,93,92,999,4,1.5,9,4,9,0,58,258.0691569,12,7
26617,52,103,1-52-2022-103-06,6,1,253,440,174,1237,151,89,98,160,4,1.8,2,1,0,0,62,81.63778812,12,7
26617,52,103,1-52-2022-103-06,6,2,439,657,203,3149,173,97,121,184,8,6.7,2,3,0,1,99,81.63778812,12,7
26619,25,66,1-25-2022-066-05,5,1,263,441,176,1423,152,88,89,148,4,2.4,2,1,0,0,56,66.51538172,2,7
26620,25,67,1-25-2022-067-06,6,1,257,414,180,1287,158,83,73,999,4,2.0,2,1,0,0,61,834.3482618,2,7
26622,28,64,1-28-2022-064-09,9,1,338,513,201,2165,999,77,98,182,8,6.9,1,3,0,1,99,551.0669412,3,7
26623,10,111,1-10-2022-111-03,3,2,319,523,185,1925,157,80,124,999,6,4.0,2,2,9,0,57,186.6468435,4,7
26623,10,111,1-10-2022-111-03,3,3,285,487,185,1558,159,94,110,132,4,2.5,2,2,0,0,59,186.6468435,4,7
26623,10,111,1-10-2022-111-03,3,1,368,584,203,2130,172,96,120,999,8,5.0,2,3,0,0,58,186.6468435,4,7
26625,10,113,1-10-2022-113-08,8,1,237,376,169,1381,147,62,77,999,6,4.0,2,3,9,0,99,229.4143956,4,7
26625,10,113,1-10-2022-113-08,8,2,337,545,200,2320,171,95,113,152,8,4.6,2,2,0,1,57,229.4143956,4,7
26626,10,114,1-10-2022-114-04,4,1,270,455,178,1305,157,87,99,160,4,1.8,2,1,0,0,62,581.0372868,4,7
26626,10,114,1-10-2022-114-04,4,2,260,417,177,1625,150,84,73,144,98,98.0,3,1,0,0,56,581.0372868,4,7
26628,18,59,1-18-2022-059-03,3,1,252,412,173,1370,154,85,75,148,4,2.0,2,3,0,0,59,72.19349258,6,7
26628,18,59,1-18-2022-059-03,3,2,262,444,172,1095,147,82,102,146,4,1.7,2,1,0,0,60,72.19349258,6,7
26629,73,66,1-73-2022-066-06,6,1,265,422,179,1243,156,83,74,150,4,1.6,2,1,0,1,60,146.9944683,3,7
26629,73,66,1-73-2022-066-06,6,2,270,463,184,1610,160,93,100,999,4,2.5,2,4,0,0,57,146.9944683,3,7
26631,52,105,1-52-2022-105-03,3,2,320,534,185,2141,157,90,124,168,6,3.8,2,3,0,0,57,35.85405057,12,7
26631,52,105,1-52-2022-105-03,3,1,351,550,202,2419,174,87,112,999,8,5.4,9,9,9,0,99,35.85405057,12,7
26632,16,61,1-16-2022-061-02,2,1,267,447,180,1481,156,97,84,148,4,2.5,2,4,0,0,54,24.23349089,5,7
26633,16,62,1-16-2022-062-05,5,1,275,482,184,1614,158,101,108,150,4,2.5,2,4,0,0,57,114.0038341,5,7
26633,16,62,1-16-2022-062-05,5,2,272,478,192,1681,162,95,112,156,6,3.7,2,2,0,1,54,114.0038341,5,7
27477,20,191,1-20-2022-191-02,2,1,278,487,183,1453,159,97,112,160,4,2.5,2,1,0,0,60,31.9626892,11,7
27477,20,191,1-20-2022-191-02,2,2,283,489,183,1520,158,98,109,158,4,2.5,2,1,0,0,60,31.9626892,11,7
27477,20,191,1-20-2022-191-02,2,3,279,489,190,2020,164,108,102,999,6,3.5,2,4,9,0,58,31.9626892,11,7
27477,20,191,1-20-2022-191-02,2,4,365,570,203,2397,173,101,103,999,8,5.3,2,3,9,0,58,31.9626892,11,7
27477,20,191,1-20-2022-191-02,2,5,300,518,173,1358,139,90,128,999,4,2.2,9,2,9,0,99,31.9626892,11,7
27491,30,93,1-30-2022-093-09,9,1,284,479,176,1347,148,85,112,999,6,3.0,9,2,9,0,99,4463.164511,10,7
27491,30,93,1-30-2022-093-09,9,2,271,473,184,1545,156,97,104,999,4,2.4,2,1,9,0,60,4463.164511,10,7
27497,77,86,1-77-2022-086-04,4,1,270,464,176,1315,152,94,100,150,4,1.8,2,1,0,0,61,4911.585968,9,7
27497,77,86,1-77-2022-086-04,4,2,280,467,181,1695,155,84,104,150,6,3.5,2,4,0,0,55,4911.585968,9,7
27500,59,75,1-59-2022-075-03,3,1,273,465,184,1485,158,95,98,149,4,1.5,2,1,0,0,58,120.1382818,6,7
27500,59,75,1-59-2022-075-03,3,2,308,514,195,2044,165,95,111,999,6,3.8,2,3,9,0,55,120.1382818,6,7
27506,17,103,1-17-2022-103-03,3,1,300,511,192,1980,168,100,113,999,6,3.5,9,1,9,0,57,149.7642903,4,7
27506,17,103,1-17-2022-103-03,3,2,279,482,193,2111,160,91,112,183,6,4.0,2,3,0,1,54,149.7642903,4,7
27514,11,68,1-11-2022-068-07,7,1,282,498,196,1970,169,104,111,999,6,3.5,2,4,0,0,58,3536.475004,8,7
26634,27,56,1-27-2022-056-03,3,1,266,459,185,1580,161,91,101,152,4,1.5,2,4,0,0,58,26.12277225,3,7
26635,27,57,1-27-2022-057-06,6,2,266,456,185,1600,157,90,100,154,4,2.5,2,4,0,0,58,59.48017899,3,7
26635,27,57,1-27-2022-057-06,6,1,268,461,180,1407,154,97,96,148,4,1.4,2,1,0,0,61,59.48017899,3,7
26636,13,85,1-13-2022-085-01,1,1,272,473,185,1855,155,98,104,999,6,3.5,9,3,9,0,57,138.803385,7,7
26636,13,85,1-13-2022-085-01,1,2,379,595,202,3008,175,100,116,999,8,6.4,2,3,0,1,99,138.803385,7,7
26636,13,85,1-13-2022-085-01,1,3,271,473,184,1672,158,97,104,999,6,2.4,9,1,9,0,60,138.803385,7,7
26637,13,86,1-13-2022-086-03,3,1,267,448,186,1631,161,91,90,152,4,2.4,2,1,0,0,59,1046.486212,7,7
26637,13,86,1-13-2022-086-03,3,2,307,535,206,2515,174,97,132,999,8,5.3,9,9,9,0,52,1046.486212,7,7
26639,33,21,1-33-2022-021-01,1,1,303,507,192,2036,162,93,111,999,6,3.8,2,1,9,0,58,30.44455772,12,7
26639,33,21,1-33-2022-021-01,1,2,278,486,185,1496,158,96,112,999,4,2.4,2,1,9,0,61,30.44455772,12,7
26640,31,53,1-31-2022-053-08,8,1,281,509,185,1630,158,110,120,157,6,3.5,2,1,0,0,61,305.2867887,6,7
26640,31,53,1-31-2022-053-08,8,2,414,622,200,2412,171,95,113,174,8,5.4,2,3,0,0,57,305.2867887,6,7
26642,66,61,1-66-2022-061-08,8,1,248,388,167,1065,144,82,59,999,4,1.6,9,1,9,0,63,233.4200196,6,7
26642,66,61,1-66-2022-061-08,8,2,305,511,185,1788,159,97,111,150,6,3.4,2,1,0,0,58,233.4200196,6,7
26643,66,62,1-66-2022-062-08,8,1,257,492,188,1508,154,115,119,142,6,3.8,2,2,0,0,57,233.4200196,6,7
26645,29,14,1-29-2022-014-06,6,1,308,531,203,2671,173,97,127,999,8,5.6,2,4,9,0,52,2614.72984,2,7
26645,29,14,1-29-2022-014-06,6,2,266,479,178,1410,154,98,116,999,4,2.2,9,9,9,0,62,2614.72984,2,7
26648,20,132,1-20-2022-132-06,6,1,257,414,180,1287,158,83,73,144,4,2.0,2,1,0,0,61,572.6972657,11,7
26649,22,18,1-22-2022-018-06,6,1,333,533,182,2048,159,87,113,154,8,4.7,2,3,0,1,58,73.23205557,12,7
26649,22,18,1-22-2022-018-06,6,2,365,573,203,2366,174,100,108,190,8,5.3,2,3,0,1,59,73.23205557,12,7
26651,30,63,1-30-2022-063-07,7,2,368,584,203,1983,172,96,120,999,6,2.7,2,2,9,0,58,3706.197159,10,7
26651,30,63,1-30-2022-063-07,7,1,271,473,184,1545,158,97,104,999,4,2.4,2,1,9,0,60,3706.197159,10,7
26652,30,64,1-30-2022-064-03,3,1,269,472,181,1350,154,91,112,145,4,1.4,2,1,0,0,59,484.0537151,10,7
26652,30,64,1-30-2022-064-03,3,2,302,502,199,2488,167,95,105,999,8,5.3,9,3,9,0,99,484.0537151,10,7
26654,30,65,1-30-2022-065-03,3,1,325,529,184,1567,161,85,119,999,4,2.7,2,2,9,0,58,484.0537151,10,7
26654,30,65,1-30-2022-065-03,3,2,282,495,203,1861,168,98,114,999,6,3.5,2,1,9,0,58,484.0537151,10,7
26656,15,23,1-15-2022-023-07,7,2,274,477,189,1970,163,99,102,999,6,3.5,2,4,0,0,57,971.2724284,1,7
26657,20,133,1-20-2022-133-08,8,2,265,422,182,1768,153,75,82,148,6,3.7,2,2,0,0,55,221.8479483,11,7
26657,20,133,1-20-2022-133-08,8,1,269,450,176,1637,149,81,98,999,8,5.2,2,2,9,0,99,221.8479483,11,7
26660,48,20,1-48-2022-020-06,6,1,300,515,201,2067,173,94,120,176,6,3.5,2,1,0,1,56,521.5185566,12,7
26662,77,60,1-77-2022-060-04,4,1,278,481,182,1500,158,96,107,150,4,2.4,2,1,0,0,60,898.2596276,9,7
26662,77,60,1-77-2022-060-04,4,2,285,495,198,2638,165,100,999,170,8,5.7,2,3,0,0,99,898.2596276,9,7
26663,59,48,1-59-2022-048-07,7,1,355,575,205,2638,179,101,118,999,8,5.6,2,3,9,0,58,1808.924679,6,7
26663,59,48,1-59-2022-048-07,7,2,280,484,183,1454,160,97,108,154,4,2.4,2,1,0,0,60,1808.924679,6,7
26665,12,41,1-12-2022-041-08,8,1,273,485,182,1440,154,99,114,160,4,2.4,2,1,0,0,62,607.5369599,9,7
26666,19,110,1-19-2022-110-04,4,1,280,486,179,1378,155,96,111,150,4,2.5,2,1,0,0,62,166.5010925,9,7
26666,19,110,1-19-2022-110-04,4,2,286,492,192,1794,164,95,112,180,6,3.6,2,1,0,0,57,166.5010925,9,7
26668,19,112,1-19-2022-112-07,7,1,272,478,188,1814,159,93,113,150,6,3.7,2,2,0,0,53,286.9487204,9,7
26669,19,113,1-19-2022-113-01,1,1,278,482,180,1429,154,96,110,150,4,2.5,2,1,0,0,60,60.62443222,9,7
26671,17,65,1-17-2022-065-07,7,1,269,454,184,1635,157,93,92,145,4,1.6,2,1,0,0,57,699.704428,4,7
26671,17,65,1-17-2022-065-07,7,2,270,449,175,1199,150,87,93,162,4,1.8,2,1,0,0,60,699.704428,4,7
26672,19,111,1-19-2022-111-09,9,1,272,481,180,1570,156,94,115,150,6,3.5,2,1,0,0,59,221.9910286,9,7
26674,11,46,1-11-2022-046-01,1,1,356,574,201,2385,174,102,116,160,8,4.7,2,3,0,1,57,249.3324629,8,7
26674,11,46,1-11-2022-046-01,1,2,241,421,168,1090,145,83,96,999,4,1.6,1,1,0,0,64,249.3324629,8,7
26676,24,92,1-24-2022-092-07,7,1,280,487,184,1546,155,91,114,999,4,1.8,1,1,0,0,60,3079.827939,1,7
26676,24,92,1-24-2022-092-07,7,2,437,651,203,2907,174,95,119,180,8,5.4,2,3,0,0,59,3079.827939,1,7
26677,14,60,1-14-2022-060-08,8,3,330,565,201,2549,172,100,134,999,8,5.3,9,2,9,0,50,1188.687736,8,7
26677,14,60,1-14-2022-060-08,8,1,271,460,169,1743,148,82,105,150,6,3.0,2,2,0,1,55,1188.687736,8,7
26677,14,60,1-14-2022-060-08,8,2,398,614,203,2236,172,96,120,999,6,3.5,9,3,9,0,58,1188.687736,8,7
26678,14,61,1-14-2022-061-03,3,1,279,486,193,1995,163,96,111,170,6,3.5,2,1,0,0,55,967.0919438,8,7
26678,14,61,1-14-2022-061-03,3,2,272,478,192,1607,162,95,112,180,4,2.3,2,2,0,1,52,967.0919438,8,7
26679,52,106,1-52-2022-106-09,9,2,270,478,196,1992,169,98,110,999,6,3.5,9,9,9,0,52,253.2116585,12,7
26679,52,106,1-52-2022-106-09,9,1,310,525,195,2043,170,96,120,172,6,3.5,2,3,0,1,58,253.2116585,12,7
26680,52,107,1-52-2022-107-10,10,1,269,454,184,1668,157,93,92,999,4,1.5,9,4,9,0,58,1652.46908,12,7
26680,52,107,1-52-2022-107-10,10,2,272,473,179,1393,150,101,102,140,6,3.4,2,1,0,0,65,1652.46908,12,7
26682,66,64,1-66-2022-064-09,9,1,262,444,178,1571,156,86,96,140,6,3.0,2,4,0,0,59,135.4934933,6,7
26683,10,115,1-10-2022-115-06,6,1,308,477,183,1610,152,92,77,999,6,3.6,2,1,9,0,99,249.9972369,4,7
26685,10,117,1-10-2022-117-06,6,1,277,481,182,1441,159,96,108,999,4,2.5,2,1,0,0,60,249.9972369,4,7
26685,10,117,1-10-2022-117-06,6,2,265,453,183,1340,154,89,99,999,4,2.0,2,1,0,0,60,249.9972369,4,7
26686,10,118,1-10-2022-118-04,4,2,253,410,169,1131,146,84,74,150,4,1.5,2,1,0,0,62,336.9843801,4,7
26686,10,118,1-10-2022-118-04,4,1,268,460,180,1399,155,96,96,150,4,1.8,2,1,0,0,61,336.9843801,4,7
26688,16,64,1-16-2022-064-04,4,1,270,463,188,1312,156,89,104,150,4,2.0,2,1,0,0,62,1129.494743,5,7
26691,18,61,1-18-2022-061-08,8,1,274,477,182,1542,156,96,107,160,4,2.5,2,4,0,0,53,168.0236574,6,7
26691,18,61,1-18-2022-061-08,8,2,278,480,191,1705,163,92,110,160,4,2.7,2,1,0,0,57,168.0236574,6,7
26694,73,68,1-73-2022-068-09,9,1,286,477,177,1569,152,99,92,145,6,3.5,2,1,0,0,60,34.5930723,3,7
26697,27,59,1-27-2022-059-06,6,1,261,429,178,1389,154,88,81,154,4,1.8,2,4,0,1,60,90.08948683,3,7
26705,29,15,1-29-2022-015-02,2,1,270,436,180,1565,158,87,79,999,4,1.6,2,9,9,0,54,193.6394796,2,7
26705,29,15,1-29-2022-015-02,2,2,270,463,184,1610,160,93,100,164,4,2.5,2,4,0,0,57,193.6394796,2,7
26705,29,15,1-29-2022-015-02,2,3,308,514,195,2038,165,96,111,999,6,3.3,2,1,0,0,56,193.6394796,2,7
26706,22,19,1-22-2022-019-04,4,1,262,440,180,1648,156,91,87,150,4,2.4,2,3,0,0,59,146.625233,12,7
26706,22,19,1-22-2022-019-04,4,2,357,570,203,2719,173,102,111,999,6,5.9,2,3,9,0,58,146.625233,12,7
26708,76,65,1-76-2022-065-02,2,1,301,462,188,1903,160,74,87,999,4,2.0,9,3,9,0,52,19.84871718,3,7
26709,76,66,1-76-2022-066-04,4,1,270,455,184,1630,160,96,91,999,4,2.5,2,4,9,0,57,479.2575025,3,7
26711,30,67,1-30-2022-067-01,1,1,270,449,175,1199,150,87,93,160,4,1.8,2,1,0,0,60,38.65688629,10,7
26714,32,53,1-32-2022-053-05,5,1,282,475,190,2004,163,96,98,999,6,3.5,9,1,9,0,60,383.1563458,7,7
26714,32,53,1-32-2022-053-05,5,2,280,487,184,1436,155,91,114,999,5,2.5,9,9,9,0,60,383.1563458,7,7
26715,20,139,1-20-2022-139-03,3,2,300,511,196,2033,169,93,118,999,6,3.5,2,1,9,0,55,121.9376366,11,7
26716,27,60,1-27-2022-060-04,4,1,307,519,200,2132,171,102,111,166,6,3.6,2,4,0,0,58,167.8976178,3,7
26717,73,70,1-73-2022-070-07,7,1,266,456,185,1615,157,90,100,150,4,2.5,2,4,0,0,58,40.44497415,3,7
26717,73,70,1-73-2022-070-07,7,2,277,481,182,1441,159,96,108,140,4,99.0,2,1,0,0,60,40.44497415,3,7
26718,17,66,1-17-2022-066-09,9,1,260,446,181,1542,155,93,91,155,4,2.0,2,1,0,0,57,365.4550337,4,7
27514,11,68,1-11-2022-068-07,7,2,270,468,189,1724,162,95,104,999,6,2.7,1,1,9,0,57,3536.475004,8,7
27517,76,83,1-76-2022-083-02,2,1,265,465,178,1364,154,91,109,999,4,1.4,1,1,9,0,60,24.42671201,3,7
27517,76,83,1-76-2022-083-02,2,2,267,470,181,1545,154,99,104,150,4,2.4,2,4,0,0,56,24.42671201,3,7
27520,14,81,1-14-2022-081-02,2,1,298,510,198,2042,172,97,115,999,6,3.6,2,1,9,0,56,154.7892079,8,7
27520,14,81,1-14-2022-081-02,2,2,365,571,202,2262,167,101,105,180,8,4.8,2,2,0,1,60,154.7892079,8,7
26718,17,66,1-17-2022-066-09,9,2,348,564,203,2467,174,95,119,999,8,5.4,2,3,0,1,99,365.4550337,4,7
