CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EQUIP,AVAIL,ACTIVATE,CASEWGT,PSUSTRAT,VERSION
25635,10,60,1-10-2022-060-02,2,2,3,1,2,22.29167635,4,7
25512,33,5,1-33-2022-005-03,3,1,12,0,8,108.5857876,12,7
25514,21,21,1-21-2022-021-01,1,1,1,0,8,98.0233078,11,7
25514,21,21,1-21-2022-021-01,1,1,2,0,8,98.0233078,11,7
25514,21,21,1-21-2022-021-01,1,1,3,0,8,98.0233078,11,7
25514,21,21,1-21-2022-021-01,1,1,4,0,8,98.0233078,11,7
25514,21,21,1-21-2022-021-01,1,1,5,0,8,98.0233078,11,7
25514,21,21,1-21-2022-021-01,1,1,6,0,8,98.0233078,11,7
25514,21,21,1-21-2022-021-01,1,1,7,0,8,98.0233078,11,7
25514,21,21,1-21-2022-021-01,1,1,8,1,9,98.0233078,11,7
25514,21,21,1-21-2022-021-01,1,1,9,0,8,98.0233078,11,7
25514,21,21,1-21-2022-021-01,1,1,10,0,8,98.0233078,11,7
25514,21,21,1-21-2022-021-01,1,1,11,0,8,98.0233078,11,7
25514,21,21,1-21-2022-021-01,1,1,12,0,8,98.0233078,11,7
25521,17,28,1-17-2022-028-08,8,1,1,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,1,2,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,1,3,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,1,4,1,1,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,1,5,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,1,6,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,1,7,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,1,8,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,1,9,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,1,10,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,1,11,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,1,12,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,2,1,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,2,2,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,2,3,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,2,4,1,1,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,2,5,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,2,6,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,2,7,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,2,8,1,2,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,2,9,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,2,10,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,2,11,0,8,192.6396695,4,7
25521,17,28,1-17-2022-028-08,8,2,12,0,8,192.6396695,4,7
25523,25,22,1-25-2022-022-03,3,1,1,0,8,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,1,2,0,8,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,1,3,0,8,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,1,4,1,1,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,1,5,0,8,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,1,6,0,8,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,1,7,0,8,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,1,8,1,9,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,1,9,0,8,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,1,10,0,8,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,1,11,0,8,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,1,12,0,8,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,2,1,1,2,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,2,2,1,2,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,2,3,1,2,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,2,4,1,2,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,2,5,1,2,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,2,6,1,2,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,2,7,1,2,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,2,8,1,2,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,2,9,1,2,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,2,10,1,2,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,2,11,1,2,82.47028121,2,7
25523,25,22,1-25-2022-022-03,3,2,12,1,2,82.47028121,2,7
25537,54,30,1-54-2022-030-04,4,1,1,1,1,339.9867161,9,7
25680,76,37,1-76-2022-037-07,7,1,1,0,8,50.21857725,3,7
25806,13,68,1-13-2022-068-05,5,2,11,0,8,113.2077347,7,7
25806,13,68,1-13-2022-068-05,5,2,12,0,8,113.2077347,7,7
25808,73,41,1-73-2022-041-07,7,1,1,0,8,277.5230835,3,7
25808,73,41,1-73-2022-041-07,7,1,2,0,8,277.5230835,3,7
25808,73,41,1-73-2022-041-07,7,1,3,1,2,277.5230835,3,7
25808,73,41,1-73-2022-041-07,7,1,4,1,2,277.5230835,3,7
25808,73,41,1-73-2022-041-07,7,1,5,1,2,277.5230835,3,7
25808,73,41,1-73-2022-041-07,7,1,6,0,8,277.5230835,3,7
25808,73,41,1-73-2022-041-07,7,1,7,0,8,277.5230835,3,7
25808,73,41,1-73-2022-041-07,7,1,8,0,8,277.5230835,3,7
25808,73,41,1-73-2022-041-07,7,1,9,0,8,277.5230835,3,7
25808,73,41,1-73-2022-041-07,7,1,10,0,8,277.5230835,3,7
25808,73,41,1-73-2022-041-07,7,1,11,0,8,277.5230835,3,7
25808,73,41,1-73-2022-041-07,7,1,12,0,8,277.5230835,3,7
25815,18,36,1-18-2022-036-03,3,1,1,0,8,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,1,2,0,8,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,1,3,0,8,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,1,4,1,1,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,1,5,1,2,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,1,6,0,8,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,1,7,0,8,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,1,8,1,9,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,1,9,0,8,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,1,10,0,8,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,1,11,0,8,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,1,12,0,8,125.8673834,6,7
25822,27,34,1-27-2022-034-05,5,2,1,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,2,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,3,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,4,1,1,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,5,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,6,1,2,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,7,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,8,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,9,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,10,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,11,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,12,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,1,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,2,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,3,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,4,1,1,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,5,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,6,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,7,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,8,1,2,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,9,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,10,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,11,0,8,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,3,12,0,8,13.2679623,3,7
25824,21,29,1-21-2022-029-02,2,1,1,0,8,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,2,1,9,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,3,0,8,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,4,0,8,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,5,1,3,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,6,0,8,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,7,0,8,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,8,1,9,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,9,0,8,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,10,0,8,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,11,0,8,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,12,0,8,52.34433849,11,7
25481,10,50,1-10-2022-050-07,7,2,7,0,8,1460.689948,4,7
25635,10,60,1-10-2022-060-02,2,2,4,1,9,22.29167635,4,7
25635,10,60,1-10-2022-060-02,2,2,5,1,2,22.29167635,4,7
25635,10,60,1-10-2022-060-02,2,2,6,1,9,22.29167635,4,7
25635,10,60,1-10-2022-060-02,2,2,7,1,2,22.29167635,4,7
25635,10,60,1-10-2022-060-02,2,2,8,0,8,22.29167635,4,7
25635,10,60,1-10-2022-060-02,2,2,9,1,9,22.29167635,4,7
25635,10,60,1-10-2022-060-02,2,2,10,1,2,22.29167635,4,7
25635,10,60,1-10-2022-060-02,2,2,11,1,2,22.29167635,4,7
25635,10,60,1-10-2022-060-02,2,2,12,1,2,22.29167635,4,7
25651,66,32,1-66-2022-032-03,3,1,1,0,8,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,1,2,1,9,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,1,3,0,8,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,1,4,1,1,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,1,5,0,8,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,1,6,0,8,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,1,7,0,8,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,1,8,0,8,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,1,9,0,8,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,1,10,0,8,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,1,11,0,8,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,1,12,0,8,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,1,1,9,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,2,1,1,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,3,1,9,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,4,1,1,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,5,1,2,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,6,1,1,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,7,1,9,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,8,0,8,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,9,0,8,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,10,1,9,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,11,1,9,159.161089,6,7
25651,66,32,1-66-2022-032-03,3,2,12,1,9,159.161089,6,7
25653,31,26,1-31-2022-026-03,3,2,1,1,2,238.5663002,6,7
25653,31,26,1-31-2022-026-03,3,2,2,1,9,238.5663002,6,7
25653,31,26,1-31-2022-026-03,3,2,3,1,2,238.5663002,6,7
25653,31,26,1-31-2022-026-03,3,2,4,1,2,238.5663002,6,7
25653,31,26,1-31-2022-026-03,3,2,5,1,2,238.5663002,6,7
25653,31,26,1-31-2022-026-03,3,2,6,1,2,238.5663002,6,7
25653,31,26,1-31-2022-026-03,3,2,7,1,2,238.5663002,6,7
25653,31,26,1-31-2022-026-03,3,2,8,1,2,238.5663002,6,7
25653,31,26,1-31-2022-026-03,3,2,9,1,2,238.5663002,6,7
25653,31,26,1-31-2022-026-03,3,2,10,1,2,238.5663002,6,7
25653,31,26,1-31-2022-026-03,3,2,11,1,2,238.5663002,6,7
25653,31,26,1-31-2022-026-03,3,2,12,1,2,238.5663002,6,7
25669,20,67,1-20-2022-067-06,6,1,1,0,8,104.0592519,11,7
25669,20,67,1-20-2022-067-06,6,1,2,0,8,104.0592519,11,7
25669,20,67,1-20-2022-067-06,6,1,3,0,8,104.0592519,11,7
25669,20,67,1-20-2022-067-06,6,1,4,1,9,104.0592519,11,7
25669,20,67,1-20-2022-067-06,6,1,5,0,8,104.0592519,11,7
25669,20,67,1-20-2022-067-06,6,1,6,0,8,104.0592519,11,7
25669,20,67,1-20-2022-067-06,6,1,7,0,8,104.0592519,11,7
25669,20,67,1-20-2022-067-06,6,1,8,0,8,104.0592519,11,7
25669,20,67,1-20-2022-067-06,6,1,9,0,8,104.0592519,11,7
25669,20,67,1-20-2022-067-06,6,1,10,0,8,104.0592519,11,7
25669,20,67,1-20-2022-067-06,6,1,11,0,8,104.0592519,11,7
25669,20,67,1-20-2022-067-06,6,1,12,0,8,104.0592519,11,7
25670,20,68,1-20-2022-068-08,8,2,1,0,8,40.30983367,11,7
25670,20,68,1-20-2022-068-08,8,2,2,0,8,40.30983367,11,7
25670,20,68,1-20-2022-068-08,8,2,3,0,8,40.30983367,11,7
25670,20,68,1-20-2022-068-08,8,2,4,0,8,40.30983367,11,7
25670,20,68,1-20-2022-068-08,8,2,5,0,8,40.30983367,11,7
25670,20,68,1-20-2022-068-08,8,2,6,0,8,40.30983367,11,7
25358,26,35,1-26-2022-035-04,4,2,11,0,8,1719.010552,10,7
25358,26,35,1-26-2022-035-04,4,2,12,0,8,1719.010552,10,7
25360,30,25,1-30-2022-025-05,5,2,1,0,8,145.6784954,10,7
25360,30,25,1-30-2022-025-05,5,2,2,0,8,145.6784954,10,7
25360,30,25,1-30-2022-025-05,5,2,3,0,8,145.6784954,10,7
25360,30,25,1-30-2022-025-05,5,2,4,1,9,145.6784954,10,7
25360,30,25,1-30-2022-025-05,5,2,5,0,8,145.6784954,10,7
25360,30,25,1-30-2022-025-05,5,2,6,0,8,145.6784954,10,7
25360,30,25,1-30-2022-025-05,5,2,7,0,8,145.6784954,10,7
25360,30,25,1-30-2022-025-05,5,2,8,0,8,145.6784954,10,7
25360,30,25,1-30-2022-025-05,5,2,9,0,8,145.6784954,10,7
25360,30,25,1-30-2022-025-05,5,2,10,0,8,145.6784954,10,7
25360,30,25,1-30-2022-025-05,5,2,11,0,8,145.6784954,10,7
25360,30,25,1-30-2022-025-05,5,2,12,0,8,145.6784954,10,7
25361,30,26,1-30-2022-026-05,5,2,1,0,8,145.6784954,10,7
25361,30,26,1-30-2022-026-05,5,2,2,1,9,145.6784954,10,7
25361,30,26,1-30-2022-026-05,5,2,3,0,8,145.6784954,10,7
25361,30,26,1-30-2022-026-05,5,2,4,1,9,145.6784954,10,7
25361,30,26,1-30-2022-026-05,5,2,5,1,2,145.6784954,10,7
25361,30,26,1-30-2022-026-05,5,2,6,0,8,145.6784954,10,7
25361,30,26,1-30-2022-026-05,5,2,7,0,8,145.6784954,10,7
25361,30,26,1-30-2022-026-05,5,2,8,1,9,145.6784954,10,7
25361,30,26,1-30-2022-026-05,5,2,9,0,8,145.6784954,10,7
25361,30,26,1-30-2022-026-05,5,2,10,0,8,145.6784954,10,7
25361,30,26,1-30-2022-026-05,5,2,11,0,8,145.6784954,10,7
25361,30,26,1-30-2022-026-05,5,2,12,0,8,145.6784954,10,7
25374,17,23,1-17-2022-023-06,6,1,1,0,8,191.6936761,4,7
25374,17,23,1-17-2022-023-06,6,1,2,0,8,191.6936761,4,7
25374,17,23,1-17-2022-023-06,6,1,3,0,8,191.6936761,4,7
25374,17,23,1-17-2022-023-06,6,1,4,1,1,191.6936761,4,7
25374,17,23,1-17-2022-023-06,6,1,5,0,8,191.6936761,4,7
25374,17,23,1-17-2022-023-06,6,1,6,0,8,191.6936761,4,7
25374,17,23,1-17-2022-023-06,6,1,7,0,8,191.6936761,4,7
25374,17,23,1-17-2022-023-06,6,1,8,0,8,191.6936761,4,7
25374,17,23,1-17-2022-023-06,6,1,9,0,8,191.6936761,4,7
25374,17,23,1-17-2022-023-06,6,1,10,0,8,191.6936761,4,7
25374,17,23,1-17-2022-023-06,6,1,11,0,8,191.6936761,4,7
25374,17,23,1-17-2022-023-06,6,1,12,0,8,191.6936761,4,7
25376,20,51,1-20-2022-051-06,6,1,1,0,8,209.3688973,11,7
25376,20,51,1-20-2022-051-06,6,1,2,0,8,209.3688973,11,7
25376,20,51,1-20-2022-051-06,6,1,3,1,2,209.3688973,11,7
25376,20,51,1-20-2022-051-06,6,1,4,1,2,209.3688973,11,7
25376,20,51,1-20-2022-051-06,6,1,5,0,8,209.3688973,11,7
25376,20,51,1-20-2022-051-06,6,1,6,1,2,209.3688973,11,7
25376,20,51,1-20-2022-051-06,6,1,7,0,8,209.3688973,11,7
25376,20,51,1-20-2022-051-06,6,1,8,1,9,209.3688973,11,7
25376,20,51,1-20-2022-051-06,6,1,9,0,8,209.3688973,11,7
25376,20,51,1-20-2022-051-06,6,1,10,0,8,209.3688973,11,7
25376,20,51,1-20-2022-051-06,6,1,11,1,9,209.3688973,11,7
25376,20,51,1-20-2022-051-06,6,1,12,1,9,209.3688973,11,7
25391,19,48,1-19-2022-048-07,7,1,1,0,8,539.09188,9,7
25391,19,48,1-19-2022-048-07,7,1,2,0,8,539.09188,9,7
25391,19,48,1-19-2022-048-07,7,1,3,0,8,539.09188,9,7
25391,19,48,1-19-2022-048-07,7,1,4,0,8,539.09188,9,7
25391,19,48,1-19-2022-048-07,7,1,5,0,8,539.09188,9,7
25391,19,48,1-19-2022-048-07,7,1,6,0,8,539.09188,9,7
25391,19,48,1-19-2022-048-07,7,1,7,0,8,539.09188,9,7
25391,19,48,1-19-2022-048-07,7,1,8,0,8,539.09188,9,7
25391,19,48,1-19-2022-048-07,7,1,9,0,8,539.09188,9,7
25391,19,48,1-19-2022-048-07,7,1,10,0,8,539.09188,9,7
25391,19,48,1-19-2022-048-07,7,1,11,0,8,539.09188,9,7
25391,19,48,1-19-2022-048-07,7,1,12,0,8,539.09188,9,7
25493,13,52,1-13-2022-052-02,2,1,4,1,2,28.63389395,7,7
25481,10,50,1-10-2022-050-07,7,2,8,0,8,1460.689948,4,7
25481,10,50,1-10-2022-050-07,7,2,9,0,8,1460.689948,4,7
25481,10,50,1-10-2022-050-07,7,2,10,0,8,1460.689948,4,7
25481,10,50,1-10-2022-050-07,7,2,11,0,8,1460.689948,4,7
25481,10,50,1-10-2022-050-07,7,2,12,0,8,1460.689948,4,7
25490,13,49,1-13-2022-049-06,6,1,1,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,1,2,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,1,3,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,1,4,1,1,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,1,5,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,1,6,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,1,7,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,1,8,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,1,9,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,1,10,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,1,11,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,1,12,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,2,1,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,2,2,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,2,3,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,2,4,1,2,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,2,5,1,2,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,2,6,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,2,7,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,2,8,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,2,9,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,2,10,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,2,11,0,8,1622.26956,7,7
25490,13,49,1-13-2022-049-06,6,2,12,0,8,1622.26956,7,7
25513,18,28,1-18-2022-028-06,6,1,1,0,8,145.2447097,6,7
25513,18,28,1-18-2022-028-06,6,1,2,1,9,145.2447097,6,7
25513,18,28,1-18-2022-028-06,6,1,3,0,8,145.2447097,6,7
25513,18,28,1-18-2022-028-06,6,1,4,1,1,145.2447097,6,7
25513,18,28,1-18-2022-028-06,6,1,5,0,8,145.2447097,6,7
25513,18,28,1-18-2022-028-06,6,1,6,0,8,145.2447097,6,7
25513,18,28,1-18-2022-028-06,6,1,7,0,8,145.2447097,6,7
25513,18,28,1-18-2022-028-06,6,1,8,0,8,145.2447097,6,7
25513,18,28,1-18-2022-028-06,6,1,9,0,8,145.2447097,6,7
25513,18,28,1-18-2022-028-06,6,1,10,0,8,145.2447097,6,7
25513,18,28,1-18-2022-028-06,6,1,11,0,8,145.2447097,6,7
25513,18,28,1-18-2022-028-06,6,1,12,0,8,145.2447097,6,7
25515,21,22,1-21-2022-022-04,4,2,1,1,2,2057.595219,11,7
25515,21,22,1-21-2022-022-04,4,2,2,1,2,2057.595219,11,7
25515,21,22,1-21-2022-022-04,4,2,3,1,2,2057.595219,11,7
25515,21,22,1-21-2022-022-04,4,2,4,1,2,2057.595219,11,7
25515,21,22,1-21-2022-022-04,4,2,5,1,3,2057.595219,11,7
25515,21,22,1-21-2022-022-04,4,2,6,1,2,2057.595219,11,7
25515,21,22,1-21-2022-022-04,4,2,7,0,8,2057.595219,11,7
25515,21,22,1-21-2022-022-04,4,2,8,1,2,2057.595219,11,7
25515,21,22,1-21-2022-022-04,4,2,9,1,2,2057.595219,11,7
25515,21,22,1-21-2022-022-04,4,2,10,1,2,2057.595219,11,7
25515,21,22,1-21-2022-022-04,4,2,11,1,2,2057.595219,11,7
25515,21,22,1-21-2022-022-04,4,2,12,1,2,2057.595219,11,7
25524,25,23,1-25-2022-023-10,10,1,1,0,8,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,2,0,8,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,3,0,8,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,4,1,9,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,5,9,8,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,6,0,8,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,7,0,8,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,8,0,8,1322.435277,2,7
25524,25,23,1-25-2022-023-10,10,1,9,0,8,1322.435277,2,7
25347,31,21,1-31-2022-021-07,7,3,6,0,8,480.1593067,6,7
25493,13,52,1-13-2022-052-02,2,1,5,1,2,28.63389395,7,7
25493,13,52,1-13-2022-052-02,2,1,6,0,8,28.63389395,7,7
25493,13,52,1-13-2022-052-02,2,1,7,0,8,28.63389395,7,7
25493,13,52,1-13-2022-052-02,2,1,8,0,8,28.63389395,7,7
25493,13,52,1-13-2022-052-02,2,1,9,0,8,28.63389395,7,7
25493,13,52,1-13-2022-052-02,2,1,10,0,8,28.63389395,7,7
25493,13,52,1-13-2022-052-02,2,1,11,1,2,28.63389395,7,7
25493,13,52,1-13-2022-052-02,2,1,12,0,8,28.63389395,7,7
25508,27,27,1-27-2022-027-04,4,1,1,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,1,2,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,1,3,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,1,4,1,2,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,1,5,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,1,6,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,1,7,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,1,8,1,2,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,1,9,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,1,10,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,1,11,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,1,12,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,2,1,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,2,2,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,2,3,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,2,4,1,1,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,2,5,1,2,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,2,6,1,9,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,2,7,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,2,8,1,9,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,2,9,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,2,10,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,2,11,0,8,132.6421611,3,7
25508,27,27,1-27-2022-027-04,4,2,12,0,8,132.6421611,3,7
25509,19,53,1-19-2022-053-03,3,2,1,0,8,54.96705201,9,7
25509,19,53,1-19-2022-053-03,3,2,2,0,8,54.96705201,9,7
25509,19,53,1-19-2022-053-03,3,2,3,0,8,54.96705201,9,7
25509,19,53,1-19-2022-053-03,3,2,4,0,8,54.96705201,9,7
25509,19,53,1-19-2022-053-03,3,2,5,1,2,54.96705201,9,7
25509,19,53,1-19-2022-053-03,3,2,6,0,8,54.96705201,9,7
25509,19,53,1-19-2022-053-03,3,2,7,0,8,54.96705201,9,7
25509,19,53,1-19-2022-053-03,3,2,8,1,2,54.96705201,9,7
25509,19,53,1-19-2022-053-03,3,2,9,0,8,54.96705201,9,7
25509,19,53,1-19-2022-053-03,3,2,10,0,8,54.96705201,9,7
25509,19,53,1-19-2022-053-03,3,2,11,0,8,54.96705201,9,7
25509,19,53,1-19-2022-053-03,3,2,12,0,8,54.96705201,9,7
25541,17,29,1-17-2022-029-07,7,1,1,0,8,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,2,1,9,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,3,0,8,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,4,1,1,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,5,1,2,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,6,0,8,299.0624997,4,7
25541,17,29,1-17-2022-029-07,7,1,7,0,8,299.0624997,4,7
