CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
27352,19,140,1-19-2022-140-09,9,1,1,50,0,12,0,0,888,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown overlapped,Unknown overlapped,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,322.7414863,9,7
27266,19,137,1-19-2022-137-03,3,2,1,1,0,12,0,7,20,12FDAA06,F,D,A,A,06,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,8,1,Begins 66cm left of center and continues right,Begins 66cm left of center and continues right,45cm left of center,119,0,170,1,134,0,0,0,0,0,0,0,,,99.09992091,9,7
27844,20,214,1-20-2022-214-03,3,1,1,2,0,12,0,9,120,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown - Not Measured,Unknown - Not Measured,Unknown - Not Measured,999,999,999,999,999,999,999,999,999,999,999,999,,,172.5033861,11,7
27844,20,214,1-20-2022-214-03,3,2,1,1,180,6,0,9,120,06BDEW02,B,D,E,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,2,Unknown - Not Measured,Unknown - Not Measured,Unknown - Not Measured,999,999,999,999,999,999,999,999,999,999,999,999,,,172.5033861,11,7
27844,20,214,1-20-2022-214-03,3,2,2,68,300,10,0,0,888,10L9W999,L,9,W,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Unknown - Not Measured,Unknown - Not Measured,Unknown - Not Measured,999,999,999,999,999,999,999,999,999,999,999,999,,,172.5033861,11,7
27844,20,214,1-20-2022-214-03,3,2,3,31,998,0,0,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Roof side rail to Roof side rail,Roof side rail to Roof side rail,Unknown - Not Measured,888,888,888,888,888,,,,,,,,999,999,172.5033861,11,7
27619,66,92,1-66-2022-092-03,3,1,3,51,0,12,0,0,888,12FZEW03,F,Z,E,W,03,8,8,8,8,888,888,888,10,999,999,999,9999999,999,13,39,3,1,45 left of right front bumper corner extending left,45 left of right front bumper corner extending left,Center of front bumper,115,0,160,13,44,66,10,19,22,65,23,5,,,127.8599504,6,7
27619,66,92,1-66-2022-092-03,3,1,2,57,0,12,0,0,888,12FRAS06,F,R,A,S,06,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,Right front bumper corner extending left,Right front bumper corner extending left,Right front bumper corner,999,999,999,999,3,999,999,999,999,999,999,999,,,127.8599504,6,7
27619,66,92,1-66-2022-092-03,3,1,4,88,998,0,0,0,888,00TPLN02,T,P,L,N,02,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,8,Left windshield header,Left windshield header,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,127.8599504,6,7
27619,66,92,1-66-2022-092-03,3,1,1,60,0,12,0,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Right front wheel,Right front wheel,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,127.8599504,6,7
27656,17,110,1-17-2022-110-07,7,1,1,76,10,12,0,0,888,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,1,Approx 20cm left of center to RF bumper corner,Approx 20cm left of center to RF bumper corner,RF bumper corner,999,999,999,999,999,999,999,999,999,999,999,999,,,873.3801641,4,7
27670,25,100,1-25-2022-100-01,1,1,2,44,20,1,0,0,888,01FZEW99,F,Z,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Front bumper,Front bumper,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,38.94282308,2,7
27670,25,100,1-25-2022-100-01,1,1,3,31,998,0,0,0,888,00TDDO01,T,D,D,O,01,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,2,back light header,back light header,Unknown,888,888,888,888,888,,,,,,,,999,999,38.94282308,2,7
27670,25,100,1-25-2022-100-01,1,1,1,42,0,12,0,0,888,12F9EN99,F,9,E,N,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,38.94282308,2,7
27355,19,143,1-19-2022-143-01,1,1,1,60,20,1,0,0,888,01FDEW04,F,D,E,W,04,8,8,8,8,888,888,888,1,62,-59,-21,341012,998,-60,62,0,1,BC to BC,BC to BC,75cm left of center,80,0,160,0,160,83,78,83,75,47,21,5,,,114.8855068,9,7
27435,19,148,1-19-2022-148-03,3,2,1,1,40,1,0,0,290,01FREE06,F,R,E,E,06,8,8,8,8,888,888,888,3,17,-13,-11,13331,998,-90,12,0,1,Begs 36cm right of center extending right,Begs 36cm right of center extending right,75cm right of center,150,0,150,56,40,6,1,0,0,0,1,6,,,89.222624,9,7
27435,19,148,1-19-2022-148-03,3,2,2,1,90,3,0,0,300,03RBEW01,R,B,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Beg at the RR axle and extends rearward,Beg at the RR axle and extends rearward,20cm rear RR axle,999,999,999,999,68,999,999,999,999,999,999,999,,,89.222624,9,7
27435,19,148,1-19-2022-148-03,3,2,3,41,0,12,0,0,888,12FCEN01,F,C,E,N,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,10cm left of center continuing left 15cm,10cm left of center continuing left 15cm,Unknown,999,999,999,999,15,999,999,999,999,999,999,999,,,89.222624,9,7
27435,19,148,1-19-2022-148-03,3,1,1,2,280,9,0,0,230,09LFEW01,L,F,E,W,01,8,8,8,8,888,888,888,3,18,-3,18,35262,998,-40,23,0,1,Begs224cm fwd LR axle extending fwd,Begs224cm fwd LR axle extending fwd,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,89.222624,9,7
27435,19,148,1-19-2022-148-03,3,1,2,2,270,9,0,0,300,09LPEW01,L,P,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Begs 24cm fwd LR axle extending fwd,Begs 24cm fwd LR axle extending fwd,82cm fwd LR axle,999,999,999,999,89,999,999,999,999,999,999,999,,,89.222624,9,7
24919,18,12,1-18-2022-012-09,9,1,1,2,30,1,1,0,355,01FREE03,F,R,E,E,03,8,8,8,8,888,888,888,3,19,-17,-10,33595,998,-70,16,0,1,"begins 34cm right of post crash center, extends 40cm right","begins 34cm right of post crash center, extends 40cm right",74cm right of post crash center point,158,0,168,54,40,19,0,2,7,9,9,19,,,504.8174503,6,7
26439,18,53,1-18-2022-053-10,10,1,1,60,0,12,0,0,888,12FDLW01,F,D,L,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,"begins 37cm left of center, extends 114cm right","begins 37cm left of center, extends 114cm right",77cm right of center,999,999,999,999,114,999,999,999,999,999,999,999,,,17381.45928,6,7
25414,16,23,1-16-2022-023-04,4,1,1,48,0,12,0,0,888,12FREE06,F,R,E,E,06,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,8,1,57cm Right of Center extends Right,57cm Right of Center extends Right,Right Front Bumper Corner,999,999,999,999,18,999,999,999,999,999,999,999,,,641.2588765,5,7
25981,16,42,1-16-2022-042-06,6,1,1,51,10,12,0,0,888,12FCEN02,F,C,E,N,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-33,41,4,1,22cm Right of Center extends Left,22cm Right of Center extends Left,5cm Right of Center,82,0,150,0,39,48,0,23,44,46,26,3,,,623.3578383,5,7
26018,16,45,1-16-2022-045-07,7,1,1,2,0,12,0,0,200,12RDES01,R,D,E,S,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,40 cm rear of Right Rear Axle extends Forward,40 cm rear of Right Rear Axle extends Forward,281cm Forward of Right Rear axle,999,999,999,999,999,999,999,999,999,999,999,999,,,4666.669574,5,7
26018,16,45,1-16-2022-045-07,7,1,2,61,0,12,0,0,888,12FZLW01,F,Z,L,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,14cm Right of Center extends Right,14cm Right of Center extends Right,64cm Right of Center,999,999,999,999,59,999,999,999,999,999,999,999,,,4666.669574,5,7
26018,16,45,1-16-2022-045-07,7,1,3,44,0,12,0,0,888,12FZLW01,F,Z,L,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,4666.669574,5,7
26811,16,69,1-16-2022-069-03,3,2,1,1,170,6,0,0,220,06BLEE01,B,L,E,E,01,8,8,8,8,888,888,888,3,9,9,-2,6685,998,88,9,0,1,59cm Left of Center extends Right,59cm Left of Center extends Right,59cm Left of Center,113,0,135,-43,32,8,7,6,2,0,0,2,,,997.8885912,5,7
24899,30,11,1-30-2022-011-02,2,1,2,54,20,1,0,0,888,01FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,1,49,-46,-17,215941,998,-59,49,0,1,"45cm left of center point, extending right","45cm left of center point, extending right",right front bumper corner,140,0,180,20,130,69,0,8,29,45,57,69,,,53.14310501,10,7
24899,30,11,1-30-2022-011-02,2,1,1,54,0,12,0,0,888,12LDAS02,L,D,A,S,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,53.14310501,10,7
25689,30,36,1-30-2022-036-03,3,3,3,4,0,12,0,0,180,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,bumper corner to bumper corner,bumper corner to bumper corner,55cm left of center,999,999,999,999,143,999,999,999,999,999,999,999,,,625.2127279,10,7
25689,30,36,1-30-2022-036-03,3,3,4,1,210,7,0,0,180,07LYAW02,L,Y,A,W,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,begins 112cm forward of the left rear axle and extends forward,begins 112cm forward of the left rear axle and extends forward,begins 190cm forward of the left rear axle,999,999,999,999,205,999,999,999,999,999,999,999,,,625.2127279,10,7
25689,30,36,1-30-2022-036-03,3,1,1,2,20,1,0,0,170,01FZEW03,F,Z,E,W,03,8,8,8,8,888,888,888,3,31,-29,-11,93146,998,-32,33,0,1,22cm right of center and extends right,22cm right of center and extends right,left front bumper corner 70cms right of center,139,0,170,46,59,64,0,11,19,25,31,35,,,625.2127279,10,7
25689,30,36,1-30-2022-036-03,3,3,2,2,180,6,0,0,180,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,3,12,12,0,8281,998,-15,12,0,1,extends 23cms from left rear bumper and extends right,extends 23cms from left rear bumper and extends right,50cm right of center,140,0,150,15,130,8,7,0,1,2,0,8,,,625.2127279,10,7
25689,30,36,1-30-2022-036-03,3,1,4,3,30,1,0,0,185,01RF9999,R,F,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,625.2127279,10,7
27679,28,89,1-28-2022-089-07,7,1,1,76,0,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,63cm right of center ext left 103cm,63cm right of center ext left 103cm,34cm left of center,999,999,999,999,103,999,999,999,999,999,999,999,,,379.4870517,3,7
27682,13,115,1-13-2022-115-06,6,1,1,2,0,12,0,2,240,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,18,-18,0,12979,998,0,17,0,1,Bumper corner to bumper corner,Bumper corner to bumper corner,Right bumper corner,104,0,136,0,136,5,2,4,5,5,4,4,,,2414.165688,7,7
27696,15,60,1-15-2022-060-03,3,1,1,2,50,2,9,0,310,02RYEW99,R,Y,E,W,99,9,9,9,9,999,999,999,12,999,999,999,9999999,999,999,999,7,1,unknown,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,174.1546193,1,7
27696,15,60,1-15-2022-060-03,3,2,1,1,350,12,0,0,185,12FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,unknown,unknown,unknown,999,999,171,999,171,999,999,999,999,999,999,999,,,174.1546193,1,7
27719,33,35,1-33-2022-035-03,3,2,4,1,998,0,0,0,888,00LFMN01,L,F,M,N,01,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,2,left front fender,left front fender,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,36.26046623,12,7
27719,33,35,1-33-2022-035-03,3,2,3,1,998,0,0,0,888,00TPDW03,T,P,D,W,03,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,7,1,Top long 80cm back of windshield header latterly LF door going right 100cm from,Top long 80cm back of windshield header latterly LF door going right 100cm from,70cm back of a pillar. 25cm from LF door,999,999,999,999,999,999,999,999,999,999,999,999,,,36.26046623,12,7
27753,28,90,1-28-2022-090-03,3,1,5,48,350,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,Unknown Overlapping damage,Unknown Overlapping damage,Unknown Overlapping damage,999,999,999,999,999,999,999,999,999,999,999,999,,,123.3892567,3,7
27753,28,90,1-28-2022-090-03,3,1,1,51,0,12,0,0,888,12FREE01,F,R,E,E,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,64cm right of center extending right to bumper corner,64cm right of center extending right to bumper corner,84cm right of center,999,999,999,999,20,999,999,999,999,999,999,999,,,123.3892567,3,7
27753,28,90,1-28-2022-090-03,3,1,3,51,20,1,0,0,888,01FCEW02,F,C,E,W,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-95,21,2,1,21cm left of center extending right 43cm,21cm left of center extending right 43cm,6cm left of center,124,0,180,0,43,33,8,9,30,18,12,10,,,123.3892567,3,7
27753,28,90,1-28-2022-090-03,3,1,4,68,350,12,0,0,888,12FRWN09,F,R,W,N,09,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,8,8,Right side wheel impacts,Right side wheel impacts,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,123.3892567,3,7
25634,10,59,1-10-2022-059-07,7,1,1,2,60,2,0,0,200,02FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,10,-5,-9,12441,998,-180,8,0,1,"Begins 13cm Right of Front Center Point, Extends 65cm Right","Begins 13cm Right of Front Center Point, Extends 65cm Right",RF bumper corner,162,0,162,49,65,5,0,0,0,0,0,5,,,1824.200018,4,7
26155,10,80,1-10-2022-080-03,3,1,1,2,330,11,0,0,20,11LYEW02,L,Y,E,W,02,1,0,0,0,999,999,999,1,40,-26,30,25325,998,13,19,0,1,"153cm Forward of Left Rear Axle, Extends Forward 158","153cm Forward of Left Rear Axle, Extends Forward 158",298cm Forward of Left Rear Axle,199,76,199,97,158,17,5,7,7,10,10,17,,,116.3486717,4,7
26155,10,80,1-10-2022-080-03,3,2,1,1,30,1,0,0,145,01FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,47,-46,-8,222878,998,-35,60,0,1,"50cm Left of Center Point, Extends 100cm Right of Center","50cm Left of Center Point, Extends 100cm Right of Center",14cm Right of Center Point,100,0,144,0,100,55,46,45,50,53,49,41,,,116.3486717,4,7
26158,10,83,1-10-2022-083-03,3,1,1,2,60,2,0,0,315,02RFEW01,R,F,E,W,01,8,8,8,8,888,888,888,3,35,-18,-30,135303,998,-50,44,0,1,"Front Right Side, Otherwise Unknown.","Front Right Side, Otherwise Unknown.",Unknown.,999,999,999,999,999,999,999,999,999,999,999,999,,,116.3486717,4,7
26158,10,83,1-10-2022-083-03,3,2,1,1,340,11,0,0,210,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,3,38,-36,13,51321,998,65,27,0,1,Bumper Corner to Bumper Corner,Bumper Corner to Bumper Corner,60cm Left of Right Front Bumper Corner,104,0,164,0,104,25,0,14,25,17,9,0,,,116.3486717,4,7
26158,10,83,1-10-2022-083-03,3,2,2,3,180,6,0,0,210,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Begins 72cm Right of Rear Center Point,Begins 72cm Right of Rear Center Point,Unknown,999,999,999,999,110,999,999,999,999,999,999,999,,,116.3486717,4,7
26430,10,102,1-10-2022-102-10,10,1,1,2,10,12,0,0,160,12FREE03,F,R,E,E,03,8,8,8,8,888,888,888,3,15,-15,-3,8805,998,21,12,0,1,"74cm Left of Center Point, Extends Right 148cm","74cm Left of Center Point, Extends Right 148cm",74cm Left of Center Point,127,0,148,60,30,0,0,0,0,0,0,0,,,1883.555206,4,7
26556,10,107,1-10-2022-107-01,1,3,4,48,0,12,0,0,888,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,2,"Unknown, Overlapping Damage","Unknown, Overlapping Damage","Unknown, Overlapping Damage",999,999,999,999,999,999,999,999,999,999,999,999,,,53.64751412,4,7
25803,13,65,1-13-2022-065-06,6,1,1,2,40,1,1,0,195,01FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,28,-22,-18,131109,998,-130,35,0,1,Unknown,Unknown,Right Front Bumper Corner,113,0,171,-12,146,31,26,29,30,31,30,27,,,1420.042616,7,7
25803,13,65,1-13-2022-065-06,6,2,1,1,300,10,0,0,115,10LDEW01,L,D,E,W,01,1,0,0,0,19,57,7,1,27,-14,24,12898,998,-72,13,0,1,Front left bumper corner to rear left bumper corner,Front left bumper corner to rear left bumper corner,205cm forward left rear axle,255,68,255,0,486,8,0,0,8,3,8,2,,,1420.042616,7,7
25952,13,73,1-13-2022-073-02,2,2,1,1,10,12,0,0,180,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,bumper corner to bumper corner,bumper corner to bumper corner,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,58.34552834,7,7
25952,13,73,1-13-2022-073-02,2,1,1,2,270,9,0,0,100,09LPEW02,L,P,E,W,02,0,1,0,0,999,999,999,12,999,999,999,9999999,999,999,999,7,2,Starts 142cm rear of the LF axle; extends rearward,Starts 142cm rear of the LF axle; extends rearward,Unknown,999,999,999,999,120,999,999,999,999,999,999,999,,,58.34552834,7,7
25952,13,73,1-13-2022-073-02,2,1,2,51,90,3,0,0,888,03RPAN03,R,P,A,N,03,8,8,8,8,888,888,888,1,9,0,-9,5327,998,70,9,0,1,Starts 157cm rear of the RF axle; extends rearward,Starts 157cm rear of the RF axle; extends rearward,174cm rear of the RF axle,35,-49,35,-49,35,25,0,5,11,21,24,0,,,58.34552834,7,7
27904,13,119,1-13-2022-119-03,3,1,1,88,0,12,0,0,888,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,0,38,3,1,Bumper corner to bumper corner,Bumper corner to bumper corner,Right bumper corner,138,0,160,0,160,46,12,14,20,27,35,46,,,1884.654238,7,7
27753,28,90,1-28-2022-090-03,3,1,2,63,0,12,0,0,888,12FLWN03,F,L,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Left front tire,Left front tire,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,123.3892567,3,7
27762,15,61,1-15-2022-061-04,4,1,1,2,70,2,0,0,255,02RPEW03,R,P,E,W,03,0,0,1,0,999,999,999,3,12,-4,-11,19124,998,98,13,0,1,starts at Right Rear rear axle and extends forward 202c cm,starts at Right Rear rear axle and extends forward 202c cm,max crush located 92 cm forward from RR axle,234,-69,234,-54,202,15,0,3,13,13,3,1,,,1208.85309,1,7
27762,15,61,1-15-2022-061-04,4,1,2,31,998,0,0,0,888,00LYAO02,L,Y,A,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,2,left side,left side,unknown,888,888,888,888,888,,,,,,,,999,999,1208.85309,1,7
27765,18,96,1-18-2022-096-06,6,1,1,2,30,1,0,0,75,01FREE02,F,R,E,E,02,8,8,8,8,888,888,888,3,19,-16,-9,27941,998,-70,15,0,1,"begins 51cm right of center, extends 32cm right","begins 51cm right of center, extends 32cm right",68cm right of center,136,0,168,67,32,21,0,0,1,5,9,21,,,836.2681152,6,7
27765,18,96,1-18-2022-096-06,6,2,1,1,320,11,0,0,325,11LFEW03,L,F,E,W,03,8,8,8,8,888,888,888,3,30,-23,19,73907,998,10,34,0,1,Unknown,Unknown,LF Bumper corner,999,999,999,999,999,999,999,999,999,999,999,999,,,836.2681152,6,7
27782,77,94,1-77-2022-094-05,5,1,2,44,0,12,0,0,888,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,0,31,3,1,BEGINS AT LEFT FRONT BUMPER CORNER; EXTENDS TO RIGHT FRONT BUMPER CORNER,BEGINS AT LEFT FRONT BUMPER CORNER; EXTENDS TO RIGHT FRONT BUMPER CORNER,FRONT CENTER POINT,130,0,150,0,150,28,28,19,23,21,14,28,,,103.8299999,9,7
27782,77,94,1-77-2022-094-05,5,1,1,44,0,12,0,0,888,12UFDW99,U,F,D,W,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,2,LEFT FRONT BUMPER CORNER TO RIGHT FRONT BUMPER CORNER,LEFT FRONT BUMPER CORNER TO RIGHT FRONT BUMPER CORNER,RIGHT FRONT PLANE - UNDERCARRIAGE,999,999,999,999,999,999,999,999,999,999,999,999,,,103.8299999,9,7
27793,19,155,1-19-2022-155-08,8,1,1,42,330,11,0,0,888,11LPAW03,L,P,A,W,03,8,8,8,8,888,888,888,1,20,-17,10,49554,998,-102,20,0,1,Begs 80cm fwd LR axle extending fwd,Begs 80cm fwd LR axle extending fwd,180cm fwd LR axle,218,13,218,-17,158,29,0,26,26,22,8,2,,,169.5119093,9,7
25823,27,35,1-27-2022-035-04,4,1,1,2,350,12,0,0,190,12FLEW01,F,L,E,W,01,8,8,8,8,888,888,888,3,15,-14,3,10026,998,-19,13,0,1,Begins 35 cm left of center extends left,Begins 35 cm left of center extends left,Front left bumper corner,108,0,152,-56,41,1,1,0,0,0,0,0,,,192.1736715,3,7
25823,27,35,1-27-2022-035-04,4,2,1,1,180,6,0,0,180,06BREW01,B,R,E,W,01,8,8,8,8,888,888,888,3,15,15,0,17635,998,-50,16,0,1,Not measured photos only,Not measured photos only,Not measured photos only,999,999,999,999,999,999,999,999,999,999,999,999,,,192.1736715,3,7
24919,18,12,1-18-2022-012-09,9,1,2,2,90,3,0,0,345,03RPEW01,R,P,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"begins 34cm forward of RR axle, extends 125cm forward","begins 34cm forward of RR axle, extends 125cm forward",49cm forward of RR axle,999,999,999,999,125,999,999,999,999,999,999,999,,,504.8174503,6,7
25045,18,15,1-18-2022-015-09,9,2,1,1,350,12,0,0,175,12FLEE08,F,L,E,E,08,8,8,8,8,888,888,888,1,36,-35,6,45839,998,-39,25,0,1,"begins 65cm left of center, extends 26cm left","begins 65cm left of center, extends 26cm left",81cm left,172,0,182,-78,26,38,38,23,9,6,3,1,,,843.0461672,6,7
25045,18,15,1-18-2022-015-09,9,2,2,68,50,2,0,0,888,02RPMN01,R,P,M,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"begins 108cm rear of RF axle, extends 20cm rearward","begins 108cm rear of RF axle, extends 20cm rearward",127cm rear of RF axle,999,999,999,999,20,999,999,999,999,999,999,999,,,843.0461672,6,7
25045,18,15,1-18-2022-015-09,9,1,1,2,30,1,1,0,315,01FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,26,-22,-13,143110,998,-115,32,0,1,"begins 85cm left of post-crash center point, extends 171cm right","begins 85cm left of post-crash center point, extends 171cm right",85cm left of post-crash center,163,0,171,0,171,50,50,42,45,31,22,0,,,843.0461672,6,7
25815,18,36,1-18-2022-036-03,3,2,1,1,300,10,0,0,150,10LDEW03,L,D,E,W,03,1,1,0,0,51,60,0,1,22,-11,19,47443,998,-103,19,0,1,"begins 50cm rear of LF axle, extends 396cm rearward","begins 50cm rear of LF axle, extends 396cm rearward",206cm rear of LF axle,294,7,294,-54,396,21,0,17,21,18,10,2,,,125.8673834,6,7
25815,18,36,1-18-2022-036-03,3,1,1,2,0,12,0,0,270,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,21,-21,0,59709,998,-7,25,0,1,"begins 91cm left of center, extends 167cm right","begins 91cm left of center, extends 167cm right",91cm left of center,182,0,182,-7,167,46,28,21,15,9,9,6,,,125.8673834,6,7
26121,18,45,1-18-2022-045-03,3,2,1,1,10,12,0,0,120,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,"begins 24cm right of center, extends 57cm right","begins 24cm right of center, extends 57cm right",53cm right of center,999,999,999,999,57,999,999,999,999,999,999,999,,,192.2703578,6,7
26095,27,44,1-27-2022-044-09,9,1,1,48,0,12,0,0,888,12FLES09,F,L,E,S,09,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,7,2,Begins 70 cm left of center extends left,Begins 70 cm left of center extends left,Front left bumper corner,999,999,999,999,5,999,999,999,999,999,999,999,,,506.972364,3,7
26095,27,44,1-27-2022-044-09,9,1,3,42,0,12,0,0,888,12FCEW03,F,C,E,W,03,8,8,8,8,888,888,888,1,49,-49,0,130919,998,-2,49,0,1,Begins 20 cm right of center extends left,Begins 20 cm right of center extends left,15 cm right of center,98,0,150,-2,45,44,21,30,41,44,32,19,,,506.972364,3,7
26095,27,44,1-27-2022-044-09,9,1,2,41,0,12,0,0,888,12FLEN99,F,L,E,N,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,8,Not measured,Not measured,Not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,506.972364,3,7
26301,27,49,1-27-2022-049-06,6,1,1,2,80,3,0,0,315,03RYEW02,R,Y,E,W,02,8,8,8,8,888,888,888,1,31,-5,-31,41429,998,-18,25,0,1,Begins 330 cm forward right rear axle extends rearward,Begins 330 cm forward right rear axle extends rearward,230 cm forward right rear axle,226,87,226,54,292,27,0,4,9,25,26,0,,,108.075329,3,7
26301,27,49,1-27-2022-049-06,6,1,2,3,260,9,0,0,5,09LFEE02,L,F,E,E,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,Begins 317 cm forward left rear axle extends forward,Begins 317 cm forward left rear axle extends forward,340 cm forward left rear axle,999,999,999,999,33,999,999,999,999,999,999,999,,,108.075329,3,7
28202,16,113,1-16-2022-113-06,6,1,1,2,60,2,0,0,5,02RZEW01,R,Z,E,W,01,0,1,1,0,31,49,999,3,8,-4,-7,8062,998,125,9,0,1,130cm Rearward of Right Front Axle extends Rearward,130cm Rearward of Right Front Axle extends Rearward,150cm Rearward of Right Front Axle,148,0,148,-64,124,7,2,5,6,7,4,0,,,791.9589223,5,7
