CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
24873,10,17,1-10-2022-017-04,4,1,887,887,887,887,887,887,887,887,887,887,48,887,121,999,999,887,887,160,887,887,115,887,42,86,887,887,1315.389618,4,7
24873,10,17,1-10-2022-017-04,4,2,887,887,887,887,887,887,887,887,887,887,999,999,132,999,999,887,887,199,999,999,134,999,46,95,887,887,1315.389618,4,7
24874,10,18,1-10-2022-018-03,3,1,887,887,887,887,887,887,887,887,887,887,40,887,109,887,887,50,887,887,887,887,113,887,34,80,887,887,422.543141,4,7
24874,10,18,1-10-2022-018-03,3,2,887,887,887,887,887,887,887,887,887,887,887,999,111,887,887,999,999,138,887,887,102,887,39,90,887,887,422.543141,4,7
24875,28,8,1-28-2022-008-06,6,1,887,887,887,887,887,887,887,264,887,887,48,50,123,999,999,887,887,887,11,17,117,12,36,82,887,887,74.86623505,3,7
24876,28,9,1-28-2022-009-08,8,1,887,887,271,887,887,887,887,887,887,887,28,887,117,999,999,887,887,887,14,17,116,9,45,85,887,887,50.19474566,3,7
24877,14,11,1-14-2022-011-03,3,1,887,887,887,887,887,887,887,887,887,887,999,887,122,999,999,887,887,887,887,887,116,887,887,887,887,887,2169.336275,8,7
24878,14,12,1-14-2022-012-01,1,1,887,887,999,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,999,999,287.7354854,8,7
24879,66,10,1-66-2022-010-06,6,2,887,887,887,887,887,887,887,289,887,887,887,887,887,887,887,887,887,887,10,20,122,887,887,887,887,887,124.3108883,6,7
24880,66,11,1-66-2022-011-09,9,2,887,887,280,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,12,26,106,887,887,887,887,887,323.36725,6,7
24881,52,16,1-52-2022-016-06,6,1,887,887,358,887,887,887,887,358,887,887,50,887,141,887,887,887,887,887,887,887,887,887,887,887,887,188,30.38478369,12,7
24881,52,16,1-52-2022-016-06,6,2,887,887,295,887,887,887,887,295,887,887,49,51,132,887,887,11,32,999,887,887,887,887,887,887,887,887,30.38478369,12,7
24882,52,17,1-52-2022-017-09,9,1,887,887,999,887,887,887,887,999,887,887,999,887,134,887,887,887,887,887,887,887,144,887,887,887,887,244,74.30741503,12,7
24882,52,17,1-52-2022-017-09,9,2,887,887,999,887,887,887,887,999,887,887,999,999,132,887,887,887,887,887,887,887,109,887,887,887,273,125,74.30741503,12,7
24883,52,18,1-52-2022-018-03,3,1,887,887,887,887,887,887,887,887,887,887,56,887,102,999,999,887,887,887,887,887,887,887,887,887,887,887,20.11207086,12,7
24883,52,18,1-52-2022-018-03,3,2,887,887,301,887,887,887,887,305,887,887,37,887,95,999,999,887,887,887,9,22,136,887,887,887,887,887,20.11207086,12,7
24884,52,19,1-52-2022-019-03,3,1,887,887,268,887,887,887,887,266,887,887,47,887,121,887,887,887,887,887,887,887,106,887,887,887,887,887,20.11207086,12,7
24884,52,19,1-52-2022-019-03,3,2,887,887,286,887,887,887,887,286,887,887,42,999,115,887,887,10,32,169,887,887,107,887,887,887,887,887,20.11207086,12,7
24886,13,19,1-13-2022-019-09,9,1,999,999,278,999,999,999,999,264,999,999,38,40,121,999,999,999,999,999,7,15,138,887,887,887,887,887,2498.879334,7,7
24888,13,21,1-13-2022-021-03,3,1,887,887,887,887,887,887,887,887,887,887,36,887,128,999,999,887,887,887,887,887,887,887,887,887,887,887,564.2298727,7,7
24890,76,11,1-76-2022-011-03,3,1,887,887,887,887,887,887,887,887,887,887,32,887,119,999,999,887,887,887,12,16,98,887,887,887,887,887,24.4535035,3,7
24891,32,15,1-32-2022-015-04,4,1,887,887,887,887,887,887,887,256,887,887,887,887,96,887,887,133,887,887,13,13,102,887,34,83,887,887,4274.571093,7,7
24892,32,16,1-32-2022-016-06,6,1,887,887,887,887,887,887,887,887,887,887,38,887,140,999,999,53,887,887,999,999,108,887,32,81,887,887,3524.891493,7,7
24894,31,9,1-31-2022-009-07,7,1,887,887,887,887,887,887,887,887,887,887,44,887,117,887,887,887,887,887,887,887,887,887,887,887,887,887,208.9861084,6,7
24898,27,10,1-27-2022-010-04,4,1,887,887,887,887,887,887,887,887,887,887,40,887,136,999,999,887,887,887,887,887,887,887,887,887,887,887,104.5865111,3,7
24898,27,10,1-27-2022-010-04,4,2,887,887,887,887,887,887,887,281,887,887,887,887,887,887,887,887,887,887,12,19,122,887,887,887,887,887,104.5865111,3,7
24899,30,11,1-30-2022-011-02,2,1,887,887,374,887,887,887,887,999,887,887,40,887,133,887,887,887,887,887,15,887,887,887,887,887,887,999,53.14310501,10,7
24900,30,12,1-30-2022-012-03,3,1,887,887,887,887,887,887,887,887,887,887,50,887,112,999,999,887,887,887,887,887,887,887,887,887,887,887,748.4239874,10,7
24901,24,16,1-24-2022-016-03,3,2,887,887,298,887,887,887,887,298,887,887,54,47,887,887,887,999,999,999,10,18,887,887,887,887,887,887,79.74973948,1,7
24902,15,1,1-15-2022-001-02,2,2,887,887,887,887,887,887,887,887,887,887,37,887,119,887,887,887,887,887,887,887,887,887,887,887,887,887,21.82248192,1,7
24903,20,20,1-20-2022-020-07,7,1,887,887,265,887,887,887,887,266,887,887,55,887,110,72,56,887,887,137,15,13,118,6,39,95,887,887,293.1122232,11,7
24904,20,21,1-20-2022-021-03,3,1,887,887,296,887,887,887,887,296,887,887,35,887,137,85,60,39,887,887,10,14,133,4,33,84,887,887,43.86270332,11,7
24904,20,21,1-20-2022-021-03,3,2,887,887,999,887,887,887,887,999,887,887,999,999,131,999,999,887,887,887,999,999,130,999,48,93,319,999,43.86270332,11,7
24905,20,22,1-20-2022-022-03,3,1,887,887,375,887,887,887,887,375,887,887,40,887,131,80,65,887,887,887,12,18,130,3,48,93,205,175,43.86270332,11,7
24906,20,23,1-20-2022-023-08,8,2,887,887,259,887,887,887,887,294,887,887,45,887,128,999,999,887,887,887,887,887,887,887,887,887,887,887,42.36801044,11,7
24907,21,8,1-21-2022-008-03,3,1,887,887,887,887,887,887,887,999,887,887,999,887,139,999,999,887,887,887,999,999,999,887,887,887,887,887,349.6238828,11,7
24908,21,9,1-21-2022-009-03,3,1,887,887,999,887,887,887,887,887,887,887,999,887,115,999,999,887,887,887,999,999,999,887,887,887,887,887,349.6238828,11,7
24910,26,17,1-26-2022-017-08,8,1,887,887,264,887,887,887,887,887,887,887,999,887,125,999,999,65,887,887,12,23,115,887,40,73,887,887,310.6100954,10,7
24911,76,12,1-76-2022-012-03,3,1,887,887,887,887,887,887,887,887,887,887,19,887,132,999,999,887,887,887,887,887,887,887,887,887,887,887,24.4535035,3,7
24913,27,11,1-27-2022-011-10,10,1,887,887,887,887,887,887,887,260,887,887,887,887,887,887,887,887,887,887,12,20,100,887,887,887,887,887,930.5523412,3,7
24916,26,18,1-26-2022-018-06,6,1,887,887,887,887,887,887,887,887,887,887,887,887,128,887,887,887,887,151,887,887,104,6,38,91,887,887,801.8354631,10,7
24918,54,13,1-54-2022-013-10,10,1,887,887,887,887,887,887,887,887,887,887,24,887,124,887,887,887,887,887,887,887,887,887,887,887,887,887,721.7301991,9,7
24919,18,12,1-18-2022-012-09,9,1,887,887,887,887,887,887,887,304,887,887,39,887,132,999,999,887,887,887,10,18,131,887,887,887,887,887,504.8174503,6,7
24920,18,13,1-18-2022-013-03,3,1,887,887,887,887,887,887,887,887,887,887,38,887,162,999,999,99,887,887,887,887,116,887,887,887,887,887,85.27361419,6,7
24920,18,13,1-18-2022-013-03,3,2,887,887,263,887,887,887,887,887,887,887,887,887,132,887,887,887,887,887,13,15,112,887,887,887,887,887,85.27361419,6,7
24928,77,11,1-77-2022-011-09,9,2,887,887,887,887,887,887,887,887,887,887,45,45,103,887,887,10,40,999,887,887,887,887,887,887,887,887,840.6367345,9,7
24931,11,12,1-11-2022-012-04,4,2,887,887,283,887,887,887,887,283,887,887,38,40,134,887,887,887,887,887,18,12,887,5,33,82,887,887,762.9549819,8,7
24932,24,17,1-24-2022-017-10,10,2,887,887,887,887,887,887,887,887,887,887,38,999,98,999,999,887,887,887,887,887,131,887,48,89,887,887,1101.35719,1,7
24933,24,18,1-24-2022-018-06,6,1,887,887,264,887,887,887,887,264,887,887,30,52,130,999,999,999,999,999,999,999,999,887,887,887,887,887,96.67756974,1,7
24934,24,19,1-24-2022-019-06,6,1,887,887,887,887,887,887,887,887,887,887,32,32,120,887,887,887,887,887,887,887,887,887,887,887,887,887,96.67756974,1,7
24934,24,19,1-24-2022-019-06,6,2,887,887,887,887,887,887,887,254,887,887,30,46,108,887,887,887,887,887,9,19,887,887,887,887,887,887,96.67756974,1,7
24936,48,2,1-48-2022-002-09,9,2,887,887,887,887,887,887,887,887,887,887,40,887,127,999,999,887,887,887,887,887,887,887,887,887,887,887,274.2489536,12,7
24937,14,13,1-14-2022-013-04,4,1,887,887,887,887,887,887,887,887,887,887,25,887,137,887,887,887,887,887,887,887,887,887,887,887,887,887,573.0737457,8,7
24938,14,14,1-14-2022-014-02,2,2,887,887,260,887,887,887,887,260,887,887,887,887,887,887,887,887,887,887,11,16,101,887,887,887,887,887,154.7892079,8,7
24938,14,14,1-14-2022-014-02,2,3,887,887,887,887,887,887,887,887,887,887,24,887,111,887,887,887,887,887,887,887,887,887,887,887,887,887,154.7892079,8,7
24939,23,14,1-23-2022-014-02,2,1,887,887,270,887,887,887,887,240,887,887,19,887,114,887,887,887,887,170,13,9,107,887,38,89,887,887,47.79371743,5,7
24942,10,20,1-10-2022-020-09,9,1,887,887,999,887,887,887,887,887,887,887,40,887,128,999,999,887,887,887,12,17,109,887,887,887,887,887,1272.517544,4,7
24943,10,21,1-10-2022-021-03,3,1,999,999,999,999,999,999,999,999,999,999,48,999,117,999,999,999,999,137,999,999,98,999,37,92,887,887,238.6174407,4,7
24943,10,21,1-10-2022-021-03,3,2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,887,887,238.6174407,4,7
24944,10,22,1-10-2022-022-09,9,1,887,887,264,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,14,20,112,887,887,887,887,887,1272.517544,4,7
24944,10,22,1-10-2022-022-09,9,2,887,887,887,887,887,887,887,887,887,887,50,887,124,887,887,887,887,887,887,887,887,887,887,887,887,887,1272.517544,4,7
24945,28,10,1-28-2022-010-06,6,1,887,887,887,887,887,887,887,887,887,887,53,887,106,999,999,887,887,887,887,887,887,887,887,887,887,887,71.47271363,3,7
24946,28,11,1-28-2022-011-06,6,1,887,887,887,887,887,887,887,887,887,887,40,999,114,999,999,887,887,887,887,887,887,887,887,887,887,887,71.47271363,3,7
24947,66,12,1-66-2022-012-08,8,1,887,887,887,887,887,887,887,999,887,887,35,35,126,887,887,887,887,887,999,999,118,887,887,887,887,887,167.8221449,6,7
24948,13,22,1-13-2022-022-08,8,2,887,887,887,887,887,887,887,887,887,887,38,29,121,999,999,57,999,999,999,999,999,887,887,887,887,887,304.5658533,7,7
24949,13,23,1-13-2022-023-06,6,1,999,999,282,999,999,887,887,887,887,887,40,41,133,999,999,52,999,999,10,5,115,887,887,887,887,887,572.2555126,7,7
24950,13,24,1-13-2022-024-03,3,1,887,887,887,887,887,887,887,887,887,887,38,887,115,999,999,887,887,887,887,887,887,887,887,887,887,887,247.788527,7,7
24952,25,10,1-25-2022-010-03,3,1,887,887,342,887,887,887,887,377,887,887,25,887,133,887,887,887,887,887,13,22,140,999,48,96,304,200,446.7165008,2,7
24953,25,11,1-25-2022-011-01,1,1,887,887,887,887,887,887,887,887,887,887,999,887,133,999,999,887,887,169,887,887,127,887,40,91,887,887,59.25138979,2,7
24953,25,11,1-25-2022-011-01,1,2,887,887,887,887,887,887,887,887,887,887,999,887,98,999,999,887,887,206,887,887,131,887,48,89,887,887,59.25138979,2,7
26556,10,107,1-10-2022-107-01,1,3,999,999,999,999,999,999,999,999,999,999,49,999,132,999,999,999,999,199,999,999,133,999,46,87,887,887,53.64751412,4,7
26557,10,108,1-10-2022-108-01,1,1,887,887,249,887,887,887,887,249,887,887,36,41,121,73,64,60,65,94,10,19,102,5,39,78,887,887,53.6475141,4,7
26558,10,109,1-10-2022-109-05,5,2,999,999,999,999,999,999,999,999,999,999,999,999,111,999,999,999,999,188,999,999,125,999,46,86,887,887,74.46746488,4,7
26559,10,110,1-10-2022-110-02,2,1,887,887,887,887,887,887,887,270,887,887,887,887,108,887,887,131,887,887,15,18,94,887,37,86,887,887,22.29167635,4,7
26559,10,110,1-10-2022-110-02,2,2,887,887,887,887,887,887,887,887,887,887,39,887,128,887,887,887,887,887,887,887,887,887,887,887,887,887,22.29167635,4,7
26560,52,99,1-52-2022-099-03,3,1,887,887,264,887,887,887,887,264,887,887,53,887,121,887,887,887,887,887,7,15,115,887,887,887,887,887,55.54879939,12,7
26560,52,99,1-52-2022-099-03,3,2,887,887,255,887,887,887,887,266,887,887,37,887,116,887,887,887,887,887,9,12,104,887,887,887,887,887,55.54879939,12,7
26561,52,100,1-52-2022-100-03,3,2,887,887,262,887,887,887,887,262,887,887,52,887,115,887,887,887,887,887,887,887,887,887,887,887,887,887,55.54879939,12,7
26561,52,100,1-52-2022-100-03,3,1,887,887,286,887,887,887,887,397,887,887,57,887,887,887,887,887,887,887,9,13,127,887,887,887,887,887,55.54879939,12,7
26562,54,62,1-54-2022-062-04,4,1,887,887,887,887,887,887,887,887,887,887,999,887,109,999,999,887,887,887,8,16,113,7,34,80,887,887,339.9867161,9,7
26563,54,63,1-54-2022-063-10,10,1,887,887,887,887,887,887,887,277,887,887,887,887,887,887,887,887,887,887,8,20,121,887,887,887,887,887,481.1534661,9,7
26564,16,59,1-16-2022-059-02,2,1,887,887,313,887,887,887,887,265,887,887,61,887,136,68,999,887,887,887,999,999,999,887,887,887,217,208,48.61801486,5,7
26564,16,59,1-16-2022-059-02,2,2,887,887,283,887,887,887,887,887,887,887,42,887,139,999,999,887,887,887,12,20,123,887,887,887,887,887,48.61801486,5,7
26565,16,60,1-16-2022-060-01,1,1,887,887,887,887,887,887,887,887,887,887,62,887,140,77,57,887,887,887,887,887,887,887,887,887,887,887,164.7721215,5,7
26566,76,61,1-76-2022-061-02,2,1,887,887,887,887,887,887,887,887,887,887,30,887,114,887,887,887,887,887,999,999,107,8,38,89,887,887,19.84871718,3,7
26567,76,62,1-76-2022-062-05,5,1,887,887,887,887,887,887,887,887,887,887,999,887,111,887,887,887,887,887,887,887,887,887,887,887,887,887,32.73702884,3,7
26568,18,56,1-18-2022-056-03,3,1,887,887,887,887,887,887,887,246,887,887,34,887,106,999,999,49,887,887,11,15,100,887,887,887,887,887,180.0156532,6,7
27159,31,66,1-31-2022-066-06,6,1,887,887,887,887,887,887,887,294,887,887,887,887,887,887,887,887,887,887,10,16,116,887,887,887,887,887,462.1534104,6,7
27159,31,66,1-31-2022-066-06,6,2,887,887,887,887,887,887,887,887,887,887,43,887,131,887,887,887,887,887,887,887,887,887,887,887,887,887,462.1534104,6,7
27160,31,67,1-31-2022-067-04,4,1,887,887,887,887,887,887,887,887,887,887,63,887,133,999,999,887,887,887,887,887,887,887,887,887,887,887,698.6770813,6,7
27161,15,39,1-15-2022-039-05,5,1,887,887,887,887,887,887,887,283,887,887,887,887,887,887,887,887,887,887,999,999,887,887,887,887,887,887,30.31887035,1,7
27161,15,39,1-15-2022-039-05,5,2,887,887,887,887,887,887,887,887,887,887,40,887,121,887,887,887,887,887,887,887,887,887,887,887,887,887,30.31887035,1,7
27166,20,169,1-20-2022-169-03,3,2,887,887,368,887,887,887,887,368,887,887,887,887,136,887,887,887,887,887,13,20,129,999,44,89,304,190,54.28956412,11,7
27166,20,169,1-20-2022-169-03,3,3,887,887,999,887,887,887,887,999,887,887,999,887,999,999,999,887,887,887,999,999,999,999,999,999,887,887,54.28956412,11,7
27168,21,50,1-21-2022-050-08,8,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,999,999,999,999,887,887,1354.427316,11,7
27169,29,25,1-29-2022-025-04,4,1,887,887,266,887,887,887,887,266,887,887,42,887,125,887,887,887,887,170,9,12,112,887,36,89,887,887,6784.798612,2,7
27170,30,85,1-30-2022-085-03,3,1,887,887,887,887,887,887,887,887,887,887,46,46,121,100,12,20,15,150,887,887,887,887,887,887,887,887,770.9796866,10,7
27172,20,171,1-20-2022-171-06,6,2,887,887,887,887,887,887,887,273,887,887,40,887,125,79,58,55,887,887,10,15,106,4,32,87,887,887,135.3719622,11,7
27174,14,74,1-14-2022-074-07,7,2,887,887,887,887,887,887,887,887,887,887,887,40,887,887,887,13,34,161,887,887,887,887,887,887,887,887,8114.479872,8,7
27176,20,172,1-20-2022-172-03,3,3,887,887,887,887,887,887,887,887,887,887,999,887,999,999,999,887,887,887,887,887,887,887,887,887,887,887,54.28956412,11,7
27176,20,172,1-20-2022-172-03,3,4,887,887,270,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,13,14,115,5,37,75,887,887,54.28956412,11,7
27176,20,172,1-20-2022-172-03,3,2,887,887,266,887,887,887,887,887,887,887,50,887,132,75,60,887,887,168,12,13,999,6,36,84,887,887,54.28956412,11,7
27177,77,76,1-77-2022-076-06,6,1,887,887,286,887,887,887,887,278,887,887,32,35,137,887,887,53,887,887,12,13,106,8,35,80,887,887,1317.500157,9,7
27179,24,106,1-24-2022-106-02,2,1,887,887,999,887,887,887,887,999,887,887,999,999,108,999,999,999,887,158,999,999,108,999,50,79,887,887,85.32753996,1,7
27492,31,75,1-31-2022-075-06,6,1,887,887,999,887,887,887,887,887,887,887,887,887,106,887,887,43,887,887,999,999,110,999,36,81,887,887,257.0562321,6,7
27493,31,76,1-31-2022-076-06,6,1,887,887,358,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,10,15,137,8,46,96,887,189,257.0562321,6,7
27495,48,33,1-48-2022-033-07,7,1,887,887,887,887,887,887,887,887,887,887,20,887,96,83,71,887,887,887,887,887,887,887,887,887,887,887,1098.320867,12,7
27496,77,85,1-77-2022-085-03,3,1,887,887,282,887,887,887,887,287,887,887,38,887,135,887,887,10,45,145,12,15,103,10,41,85,887,887,1307.984029,9,7
27497,77,86,1-77-2022-086-04,4,1,887,887,270,887,887,887,887,270,887,887,887,887,887,887,887,887,887,887,15,15,102,5,38,88,887,887,4911.585968,9,7
27497,77,86,1-77-2022-086-04,4,2,887,887,887,887,887,887,887,887,887,887,40,887,138,887,887,887,887,887,887,887,887,887,887,887,887,887,4911.585968,9,7
27498,54,80,1-54-2022-080-07,7,1,887,887,887,887,887,887,887,887,887,887,999,887,131,999,999,887,887,887,887,887,887,887,887,887,887,887,2443.54434,9,7
27499,54,81,1-54-2022-081-03,3,1,887,887,887,887,887,887,887,887,887,887,24,887,137,999,999,887,887,887,887,887,887,999,30,85,887,887,329.4182881,9,7
27500,59,75,1-59-2022-075-03,3,1,887,887,887,887,887,887,887,273,887,887,51,887,122,887,887,887,887,887,13,17,124,887,887,887,887,887,120.1382818,6,7
27501,59,76,1-59-2022-076-04,4,1,887,887,283,887,887,887,887,283,887,887,53,887,134,999,999,887,887,887,887,887,887,887,887,887,887,887,443.657633,6,7
27502,59,77,1-59-2022-077-08,8,1,887,887,999,887,887,887,887,999,887,887,999,887,999,999,999,887,887,887,887,887,887,887,887,887,887,887,126.2150634,6,7
27502,59,77,1-59-2022-077-08,8,2,887,887,999,887,887,887,887,999,887,887,999,887,999,999,999,887,887,887,887,887,887,887,887,887,887,887,126.2150634,6,7
27505,17,102,1-17-2022-102-05,5,1,887,887,887,887,887,887,887,273,887,887,887,887,94,887,887,33,887,887,4,20,110,887,887,887,887,887,74.63199473,4,7
27505,17,102,1-17-2022-102-05,5,2,887,887,887,887,887,887,887,887,887,887,43,887,131,887,887,887,887,887,887,887,887,887,887,887,887,887,74.63199473,4,7
27506,17,103,1-17-2022-103-03,3,2,887,887,280,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,7,18,121,887,887,887,887,887,149.7642903,4,7
27507,17,104,1-17-2022-104-03,3,1,887,887,296,887,887,887,887,887,887,887,887,887,887,887,887,887,887,184,8,20,122,4,41,87,887,887,149.7642903,4,7
27507,17,104,1-17-2022-104-03,3,2,887,887,887,887,887,887,887,999,887,887,28,887,121,999,999,887,887,887,999,999,999,887,887,887,887,887,149.7642903,4,7
27765,18,96,1-18-2022-096-06,6,2,887,887,999,887,887,887,887,887,887,887,41,887,117,999,999,887,887,887,999,999,999,887,887,887,887,887,836.2681152,6,7
27767,21,59,1-21-2022-059-03,3,1,887,887,999,887,887,887,887,999,887,887,999,887,117,999,999,887,887,887,887,887,887,887,887,887,887,887,1571.388253,11,7
27767,21,59,1-21-2022-059-03,3,2,887,887,290,887,887,887,887,290,887,887,887,887,120,887,887,887,887,887,24,22,127,887,887,887,887,887,1571.388253,11,7
27768,29,36,1-29-2022-036-07,7,3,887,887,270,887,887,887,887,270,887,887,18,887,115,999,999,887,887,887,887,887,887,887,887,887,887,887,5358.054446,2,7
27769,29,37,1-29-2022-037-03,3,1,887,887,887,887,887,887,887,354,887,887,887,887,91,887,887,887,887,342,6,9,146,887,54,99,887,887,794.3278558,2,7
27769,29,37,1-29-2022-037-03,3,2,887,887,262,887,887,887,887,262,887,887,32,887,113,999,999,887,887,887,999,887,887,887,887,999,887,887,794.3278558,2,7
27771,20,207,1-20-2022-207-07,7,1,887,887,999,887,887,887,887,999,887,887,999,887,113,999,999,887,887,231,999,999,130,999,44,97,887,887,1214.361743,11,7
27772,20,208,1-20-2022-208-03,3,1,887,887,280,887,887,887,887,887,887,887,887,887,124,887,887,887,887,887,14,14,120,7,40,89,887,887,181.7228511,11,7
27772,20,208,1-20-2022-208-03,3,2,887,887,999,887,887,887,887,999,887,887,887,887,133,887,887,887,887,887,999,999,140,887,48,96,334,999,181.7228511,11,7
27773,20,209,1-20-2022-209-06,6,1,887,887,887,887,887,887,887,887,887,887,45,887,125,75,57,55,77,80,887,887,106,999,32,87,887,887,453.1290556,11,7
27774,31,82,1-31-2022-082-08,8,1,887,887,887,887,887,887,887,887,887,887,999,887,106,887,887,887,887,887,887,887,887,887,887,887,887,887,266.8338251,6,7
27775,31,83,1-31-2022-083-04,4,1,887,887,887,887,887,887,887,887,887,887,60,887,138,887,887,887,887,887,887,887,887,887,887,887,887,887,472.0554719,6,7
27777,76,88,1-76-2022-088-08,8,2,887,887,302,887,887,887,887,887,887,887,34,887,110,887,887,887,887,887,12,20,116,887,887,887,887,887,24.10425266,3,7
27778,30,100,1-30-2022-100-03,3,1,887,887,887,887,887,887,887,887,887,887,38,38,129,999,999,53,887,887,10,999,110,887,887,887,887,887,2221.071049,10,7
27778,30,100,1-30-2022-100-03,3,2,887,887,300,887,887,887,887,293,887,887,48,887,106,999,999,887,887,223,10,999,130,887,38,92,887,887,2221.071049,10,7
27779,66,97,1-66-2022-097-07,7,1,887,887,368,887,887,887,887,368,887,887,38,887,133,999,999,887,887,887,9,22,140,887,887,887,887,167,138.884824,6,7
27780,48,38,1-48-2022-038-03,3,1,887,887,328,887,887,887,887,325,887,887,41,42,109,61,49,887,887,887,10,6,137,999,999,999,275,157,220.0659557,12,7
24954,16,8,1-16-2022-008-04,4,1,887,887,887,887,887,887,887,887,887,887,43,887,134,71,999,887,887,887,887,887,887,887,887,887,887,887,1421.189552,5,7
24955,16,9,1-16-2022-009-09,9,1,887,887,266,887,887,887,887,268,887,887,43,887,122,999,887,58,887,887,12,23,110,887,887,887,887,887,2170.640168,5,7
24957,32,18,1-32-2022-018-02,2,1,887,887,292,887,887,887,887,887,887,887,38,887,152,887,887,55,887,887,14,19,109,887,38,81,887,887,50.94437713,7,7
24957,32,18,1-32-2022-018-02,2,2,887,887,241,887,887,887,887,887,887,887,44,887,159,887,887,887,887,97,5,3,130,887,40,81,887,887,50.94437713,7,7
24958,54,14,1-54-2022-014-07,7,1,887,887,281,887,887,887,887,281,887,887,26,887,153,887,887,887,887,887,999,999,115,887,887,887,887,887,426.8869037,9,7
24960,32,19,1-32-2022-019-08,8,1,887,887,887,887,887,887,887,887,887,887,999,887,108,887,887,887,887,887,887,887,887,887,887,887,887,887,1101.8444,7,7
24961,31,10,1-31-2022-010-08,8,1,887,887,887,887,887,887,887,887,887,887,40,887,120,887,887,887,887,887,887,887,887,887,887,887,887,887,266.8338251,6,7
24962,31,11,1-31-2022-011-04,4,1,887,887,887,887,887,887,887,887,887,887,40,887,116,887,887,887,887,887,887,887,887,887,887,887,887,887,295.8200012,6,7
24966,27,12,1-27-2022-012-03,3,1,887,887,272,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,13,23,102,887,887,887,887,887,20.16004776,3,7
24966,27,12,1-27-2022-012-03,3,2,887,887,296,887,887,887,887,289,887,887,887,887,887,887,887,887,887,887,14,25,112,887,887,887,887,887,20.16004776,3,7
24967,27,13,1-27-2022-013-07,7,2,887,887,887,887,887,887,887,267,887,887,887,887,887,887,887,887,887,887,14,24,110,887,887,887,887,887,157.3748683,3,7
24968,73,14,1-73-2022-014-04,4,1,999,887,999,887,999,999,887,999,887,999,44,887,112,999,999,887,887,165,13,10,111,887,41,85,887,887,194.3950519,3,7
24969,73,15,1-73-2022-015-03,3,1,999,887,999,887,999,999,887,999,887,999,44,887,999,887,887,887,887,887,11,13,887,887,887,887,887,887,48.22384432,3,7
24970,19,25,1-19-2022-025-03,3,1,887,887,887,887,887,887,887,887,887,887,37,887,159,50,70,887,887,887,887,887,887,999,40,81,887,887,60.11210151,9,7
24971,19,26,1-19-2022-026-03,3,2,887,64,276,887,887,887,887,887,887,887,35,42,887,887,887,887,887,887,11,18,112,887,887,887,887,887,60.11210151,9,7
24972,19,27,1-19-2022-027-07,7,1,887,887,887,887,887,887,887,887,887,887,41,41,128,999,999,887,887,887,887,887,887,999,999,85,887,887,406.7653087,9,7
24973,19,28,1-19-2022-028-04,4,1,887,887,887,887,887,887,887,887,887,887,41,887,139,80,65,887,887,887,887,887,887,887,887,887,887,887,236.024291,9,7
24974,33,2,1-33-2022-002-06,6,1,887,887,887,887,887,887,887,262,887,887,38,887,105,887,887,143,887,887,11,14,110,887,36,80,887,887,276.6243294,12,7
24975,21,10,1-21-2022-010-03,3,1,887,887,887,887,887,887,887,887,887,887,40,887,113,999,999,887,887,887,887,887,887,887,887,887,887,887,525.779518,11,7
24975,21,10,1-21-2022-010-03,3,2,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,109,999,40,85,887,887,525.779518,11,7
24976,21,11,1-21-2022-011-03,3,2,887,887,887,887,887,887,887,887,887,887,999,887,143,999,999,887,887,887,887,887,887,887,887,887,887,887,525.779518,11,7
24977,26,19,1-26-2022-019-04,4,1,887,887,270,887,887,887,887,887,887,887,40,887,96,999,999,887,887,887,13,17,102,887,887,887,887,887,1786.213145,10,7
24978,26,20,1-26-2022-020-03,3,1,887,887,256,887,887,887,887,887,887,887,887,887,115,887,887,99,887,887,14,16,111,887,37,81,887,887,340.9634041,10,7
24980,12,12,1-12-2022-012-05,5,1,887,887,887,887,887,887,887,887,887,887,38,887,97,887,887,121,887,887,887,887,103,8,35,82,887,887,183.5858721,9,7
24981,17,13,1-17-2022-013-04,4,1,887,887,312,887,887,887,887,304,887,887,46,887,120,887,887,887,887,887,887,887,887,887,887,887,208,184,426.7093376,4,7
