CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVNTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
25512,33,5,1-33-2022-005-03,3,1,1,1,Most Recent Event - Deployment,1,6911,0,1,9997.0000,1,9997.0000,-42.0000,242.0000,-9.0000,72.0000,108.5857876,12,7
24974,33,2,1-33-2022-002-06,6,1,1,2,Second Record,3,22880,1,2,2.5810,1,9997.0000,-8.0000,120.0000,997.0000,9997.0000,276.6243294,12,7
25810,32,45,1-32-2022-045-03,3,2,1,1,Event Record 1,1,6756,0,1,9997.0000,1,157.5000,-19.0000,162.5000,8.0000,97.5000,2542.874253,7,7
25572,32,38,1-32-2022-038-03,3,1,1,2,Event Record 2,3,3416,1,2,2.1000,1,225.0000,-19.0000,225.0000,-1.0000,75.0000,1625.003771,7,7
25568,32,36,1-32-2022-036-02,2,1,1,2,Record 2,1,8244,0,2,9997.0000,1,9997.0000,-51.5200,214.0000,1.6100,198.0000,92.34861316,7,7
25420,32,31,1-32-2022-031-02,2,2,1,3,2nd Prior Event,1,6596,0,97,9997.0000,1,9997.0000,-48.1000,147.0000,997.0000,9997.0000,105.9656653,7,7
25420,32,31,1-32-2022-031-02,2,2,1,1,Most Recent Event,95,6596,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,105.9656653,7,7
25420,32,31,1-32-2022-031-02,2,2,1,4,3rd Prior Event,97,6194,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,105.9656653,7,7
25285,32,29,1-32-2022-029-04,4,1,1,1,Event Record 1,1,1620,0,1,9997.0000,1,112.5000,-12.0000,110.0000,0.0000,87.5000,4121.154716,7,7
25222,32,26,1-32-2022-026-05,5,1,1,1,Event Record 1,1,11777,0,1,9997.0000,1,300.0000,-38.0000,292.5000,41.0000,297.5000,205.6078852,7,7
25222,32,26,1-32-2022-026-05,5,1,1,2,Event Record 2,1,11777,1,2,1.9000,1,122.5000,-7.0000,280.0000,13.0000,122.5000,205.6078852,7,7
25197,32,25,1-32-2022-025-02,2,1,1,1,Event Record 1,1,14580,0,1,9997.0000,1,80.0000,-31.0000,85.0000,-13.0000,62.5000,63.46470378,7,7
25197,32,25,1-32-2022-025-02,2,2,1,1,Event Record 1,3,2578,1,1,9997.0000,1,250.0000,-7.0000,300.0000,-1.0000,65.0000,63.46470378,7,7
24957,32,18,1-32-2022-018-02,2,1,1,1,"Record 1, Most Recent",1,3477,0,1,9997.0000,1,142.5000,-12.0750,110.0000,23.9890,142.5000,50.94437713,7,7
24817,32,13,1-32-2022-013-03,3,2,1,1,First Record,1,7951,0,1,9997.0000,1,9997.0000,-30.0000,170.0000,997.0000,9997.0000,1536.213755,7,7
25743,31,30,1-31-2022-030-07,7,1,1,1,Event Record 1,1,14861,0,1,9997.0000,1,105.0000,-12.0000,110.0000,-11.0000,60.0000,275.9259253,6,7
25743,31,30,1-31-2022-030-07,7,2,1,1,Event Record 1,1,7154,0,1,9997.0000,1,300.0000,-31.0000,300.0000,-6.0000,60.0000,275.9259253,6,7
25574,31,24,1-31-2022-024-07,7,1,1,1,Most Recent Event,97,9862,0,1,9997.0000,1,9997.0000,-11.0000,112.0000,0.0000,0.0000,1661.914834,6,7
25346,31,20,1-31-2022-020-04,4,1,1,1,First Record,1,2585,0,1,9997.0000,1,250.0000,-4.0000,9997.0000,997.0000,9997.0000,256.0536827,6,7
25042,31,12,1-31-2022-012-07,7,1,1,1,Event Record 1,1,7936,0,1,9997.0000,1,9997.0000,1.6100,82.0000,3.2200,30.0000,417.9722168,6,7
25042,31,12,1-31-2022-012-07,7,1,1,3,Event Record 3,95,7936,1,3,0.1200,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,417.9722168,6,7
26909,11,49,1-11-2022-049-03,3,1,1,1,Event 1,1,5508,0,1,0.0000,1,57.5000,-7.0000,55.0000,-3.0000,5.0000,1893.223211,8,7
24962,31,11,1-31-2022-011-04,4,1,1,6,Record 6,97,866,0,1,0.0000,1,275.0000,0.0000,210.0000,0.0000,275.0000,295.8200012,6,7
24962,31,11,1-31-2022-011-04,4,1,1,4,Record 4,97,4195,0,1,0.0000,1,140.0000,14.0000,140.0000,1.0000,95.0000,295.8200012,6,7
24962,31,11,1-31-2022-011-04,4,1,1,3,Record 3,97,4436,0,1,0.0000,1,300.0000,-3.0000,300.0000,0.0000,0.0000,295.8200012,6,7
24962,31,11,1-31-2022-011-04,4,1,1,1,"Record 1, Most Recent",99,6827,0,1,0.0000,1,0.0000,0.0000,0.0000,0.0000,0.0000,295.8200012,6,7
26041,30,49,1-30-2022-049-06,6,1,1,1,First Record,2,11476,0,1,9997.0000,1,9997.0000,2.0000,230.0000,997.0000,9997.0000,1532.543639,10,7
26909,11,49,1-11-2022-049-03,3,1,1,2,Event 2,2,5508,1,1,0.0000,1,70.0000,-12.0000,70.0000,-2.0000,57.5000,1893.223211,8,7
25935,30,48,1-30-2022-048-04,4,2,1,1,Event Record 1,1,3421,1,1,9997.0000,1,47.5000,-2.0000,50.0000,2.0000,47.5000,838.0615276,10,7
25905,30,45,1-30-2022-045-04,4,1,1,1,"Record 1, Most Recent",1,11578,0,1,0.0000,1,9997.0000,-6.0000,95.0000,-14.0000,92.5000,845.9563078,10,7
25902,30,44,1-30-2022-044-04,4,1,1,2,Record 2,2,10868,0,3,9997.0000,1,9997.0000,10.0000,202.0000,124.0000,105.0000,845.9563078,10,7
25901,30,43,1-30-2022-043-03,3,1,1,1,Event Record 1,1,6541,0,1,9997.0000,1,85.0000,-8.0000,110.0000,22.0000,75.0000,245.6034179,10,7
25689,30,36,1-30-2022-036-03,3,3,1,5,Record 5,97,2616,0,1,0.0000,1,295.0000,0.0000,0.0000,0.0000,295.0000,625.2127279,10,7
25689,30,36,1-30-2022-036-03,3,3,1,4,Record 4,2,2861,0,1,0.0000,1,75.0000,25.0000,75.0000,-2.0000,105.0000,625.2127279,10,7
25689,30,36,1-30-2022-036-03,3,3,1,2,Record 2,3,2861,1,3,0.4730,1,122.5000,-17.0000,117.5000,-1.0000,122.5000,625.2127279,10,7
25689,30,36,1-30-2022-036-03,3,3,1,1,"Record 1, Most Recent",95,2861,1,4,0.8970,1,300.0000,-7.0000,300.0000,-1.0000,207.5000,625.2127279,10,7
25682,30,34,1-30-2022-034-04,4,2,1,2,1st Prior Event,1,5218,0,97,9997.0000,1,9997.0000,-25.9000,269.0000,997.0000,9997.0000,2153.482453,10,7
25682,30,34,1-30-2022-034-04,4,2,1,1,Most Recent Event,1,5218,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2153.482453,10,7
25440,30,27,1-30-2022-027-05,5,1,1,1,Event Record 1,1,15199,0,1,9997.0000,1,9997.0000,-21.0000,297.5000,4.0000,95.0000,336.3206656,10,7
25225,30,20,1-30-2022-020-04,4,1,1,1,Event Record 1,1,13901,0,1,9997.0000,1,9997.0000,-33.8100,198.0000,6.4400,134.0000,2370.552076,10,7
25225,30,20,1-30-2022-020-04,4,2,1,1,Event Record 1,1,10632,0,1,9997.0000,1,9997.0000,45.0000,175.0000,-3.0000,300.0000,2370.552076,10,7
25684,29,6,1-29-2022-006-03,3,1,1,1,"Record 1, Most Recent",1,1629,0,1,9997.0000,1,122.5000,-12.0750,122.5000,-3.0590,70.0000,886.5757394,2,7
25684,29,6,1-29-2022-006-03,3,2,1,1,First Record,1,4605,0,1,9997.0000,1,0.0000,0.0000,9997.0000,997.0000,9997.0000,886.5757394,2,7
25139,29,5,1-29-2022-005-04,4,1,1,1,Event Record 1,1,19018,0,1,9997.0000,1,9997.0000,-5.0000,277.5000,-9.0000,42.5000,2484.869527,2,7
26160,28,48,1-28-2022-048-07,7,1,1,1,Event Record 1,1,7715,0,1,9997.0000,1,9997.0000,-32.2000,114.0000,-1.6100,102.0000,453.3331841,3,7
26098,28,46,1-28-2022-046-07,7,1,1,1,First Record,1,18444,0,1,9997.0000,1,9997.0000,-1.9400,300.0000,-2.3400,258.0000,329.3686764,3,7
25947,28,41,1-28-2022-041-07,7,1,1,1,First Record,1,5949,0,1,9997.0000,1,285.0000,-14.0000,9997.0000,997.0000,9997.0000,141.7834362,3,7
25947,28,41,1-28-2022-041-07,7,1,1,2,Second Record,1,5949,0,2,1.0010,1,267.5000,-14.0000,9997.0000,997.0000,9997.0000,141.7834362,3,7
25871,28,38,1-28-2022-038-09,9,1,1,3,Event 3,1,16947,0,97,9997.0000,1,9997.0000,-85.3300,9997.0000,-8.0500,9997.0000,138.1147385,3,7
25871,28,38,1-28-2022-038-09,9,1,1,1,Event 1,97,7617,0,97,9997.0000,1,9997.0000,-8.0500,9997.0000,-8.0500,9997.0000,138.1147385,3,7
25870,28,37,1-28-2022-037-03,3,1,1,1,First Record,1,5189,0,1,9997.0000,1,9997.0000,-54.0000,130.0000,997.0000,9997.0000,42.92651254,3,7
25870,28,37,1-28-2022-037-03,3,2,1,1,First Record,1,1461,1,1,0.0000,1,9997.0000,-42.7100,297.0000,997.0000,9997.0000,42.92651254,3,7
25796,28,36,1-28-2022-036-07,7,1,1,1,First Record,1,63,0,1,9997.0000,1,9997.0000,-11.6800,300.0000,-3.4700,300.0000,146.9731878,3,7
25657,28,32,1-28-2022-032-03,3,1,1,1,Event Record 1,1,3478,0,1,9997.0000,1,9997.0000,-32.0000,132.5000,-17.0000,127.5000,42.92651254,3,7
25480,28,28,1-28-2022-028-09,9,1,1,2,1st Prior Event,1,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,43.96876046,3,7
25480,28,28,1-28-2022-028-09,9,1,1,1,Most Recent Event,95,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,43.96876046,3,7
25479,28,27,1-28-2022-027-10,10,2,1,1,Event Record 1,1,23123,1,1,9997.0000,1,9997.0000,-22.5400,186.0000,3.2200,118.0000,256.5006154,3,7
25411,28,26,1-28-2022-026-08,8,1,1,1,Event Record 1,1,8943,0,1,9997.0000,1,122.5000,-95.0000,125.0000,-7.0000,42.5000,50.19474566,3,7
25410,28,25,1-28-2022-025-04,4,2,1,1,Most Recent Event - Non-Deployment,1,7091,0,1,9995.0000,1,9997.0000,-22.0000,208.0000,13.0000,96.0000,125.3283873,3,7
25335,28,24,1-28-2022-024-08,8,1,1,1,First Record,1,16155,0,1,9997.0000,1,9997.0000,-0.9400,300.0000,-0.4900,158.0000,66.42626557,3,7
25334,28,23,1-28-2022-023-04,4,1,1,1,Most Recent Event - Deployment,1,1615,0,1,9997.0000,1,9997.0000,-38.0000,160.0000,4.0000,160.0000,243.3004126,3,7
26039,25,40,1-25-2022-040-03,3,2,1,1,Event Record 1,1,2105,0,1,9997.0000,1,9997.0000,-33.8100,148.0000,17.7100,70.0000,128.6189232,2,7
25938,25,36,1-25-2022-036-03,3,2,1,2,1st Prior Event,1,5921,0,97,9997.0000,1,9997.0000,20.4000,118.0000,997.0000,9997.0000,151.7513365,2,7
25938,25,36,1-25-2022-036-03,3,2,1,1,Most Recent Event,2,5921,0,97,9997.0000,1,9997.0000,-13.1000,156.0000,997.0000,9997.0000,151.7513365,2,7
25938,25,36,1-25-2022-036-03,3,3,1,2,Record 2,2,9732,0,97,9997.0000,1,9997.0000,9.0000,95.0000,1.0000,60.0000,151.7513365,2,7
25938,25,36,1-25-2022-036-03,3,3,1,1,Record 1,97,6355,0,97,9997.0000,1,9997.0000,-10.0000,300.0000,-1.0000,40.0000,151.7513365,2,7
25936,25,34,1-25-2022-034-07,7,1,1,1,Event Record 1,1,20754,0,1,9997.0000,1,9997.0000,-3.2200,88.0000,0.0000,20.0000,1305.405888,2,7
25859,25,31,1-25-2022-031-07,7,1,1,1,Most Recent Event,97,15717,0,1,0.0000,1,9997.0000,-1.0000,190.0000,2.0000,70.0000,562.2273593,2,7
25858,25,30,1-25-2022-030-03,3,1,1,1,Record 1,1,5546,0,97,9997.0000,1,9997.0000,-20.0000,120.0000,18.0000,102.5000,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,2,1,2,1st Prior Event,97,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,65.35802692,2,7
25858,25,30,1-25-2022-030-03,3,2,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,2.2000,9997.0000,997.0000,9997.0000,65.35802692,2,7
25801,25,28,1-25-2022-028-03,3,2,1,3,2nd Prior Event,1,13619,0,97,9997.0000,1,9997.0000,-35.4000,167.0000,997.0000,9997.0000,224.7629536,2,7
25801,25,28,1-25-2022-028-03,3,2,1,2,1st Prior Event,1,13619,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,224.7629536,2,7
25786,24,64,1-24-2022-064-06,6,1,1,2,Event Record 2,1,9000,0,1,9997.0000,1,9997.0000,-14.0000,300.0000,-4.0000,65.0000,423.5201836,1,7
25713,24,61,1-24-2022-061-03,3,2,1,1,Event Record 1,1,3215,0,1,0.0000,1,9997.0000,-13.0000,92.5000,25.0000,70.0000,241.4168862,1,7
25713,24,61,1-24-2022-061-03,3,2,1,2,Event Record 2,97,2546,0,1,0.0000,1,9997.0000,-17.0000,210.0000,-1.0000,132.5000,241.4168862,1,7
25666,24,58,1-24-2022-058-07,7,1,1,1,"Record 1, Most Recent",1,4828,0,1,0.0000,1,237.5000,-13.0000,237.5000,-6.0000,157.5000,319.4029093,1,7
25666,24,58,1-24-2022-058-07,7,2,1,1,Most Recent Frontal/Rear Event,1,999997,0,97,9997.0000,1,9997.0000,-12.5000,9997.0000,997.0000,9997.0000,319.4029093,1,7
25666,24,58,1-24-2022-058-07,7,2,1,2,1st Prior Frontal/Rear Event,97,999997,0,97,9997.0000,1,9997.0000,-8.0000,9997.0000,997.0000,9997.0000,319.4029093,1,7
25639,24,56,1-24-2022-056-04,4,1,1,1,First Record,1,83,0,1,9997.0000,1,9997.0000,-12.1072,300.0000,997.0000,9997.0000,163.4611164,1,7
25639,24,56,1-24-2022-056-04,4,2,1,1,First Record,1,12365,0,1,0.0000,1,52.5000,-4.0000,9997.0000,997.0000,9997.0000,163.4611164,1,7
25622,24,55,1-24-2022-055-07,7,1,1,2,Second Record,1,13065,0,1,9997.0000,1,9997.0000,-8.0000,220.0000,997.0000,9997.0000,319.4029094,1,7
25584,24,53,1-24-2022-053-03,3,1,1,1,Event Record 1,1,2005,0,1,9997.0000,1,65.0000,-11.0000,65.0000,-2.0000,35.0000,100.4185356,1,7
25581,24,50,1-24-2022-050-03,3,1,1,2,1st Prior Event,1,927,0,97,9997.0000,7,9997.0000,-76.1530,274.5000,997.0000,9997.0000,84.87496322,1,7
25581,24,50,1-24-2022-050-03,3,1,1,3,2nd Prior Event,97,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,84.87496322,1,7
25475,24,49,1-24-2022-049-03,3,1,1,4,3rd Prior Event,97,3840,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,203.6822226,1,7
25475,24,49,1-24-2022-049-03,3,1,1,5,4th Prior Event,97,3840,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,203.6822226,1,7
25475,24,49,1-24-2022-049-03,3,1,1,2,1st Prior Event,1,4630,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,203.6822226,1,7
25475,24,49,1-24-2022-049-03,3,1,1,1,Most Recent Event,95,4630,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,203.6822226,1,7
25474,24,48,1-24-2022-048-03,3,1,1,1,Record 1,1,3608,0,1,9997.0000,1,9997.0000,12.8800,104.0000,-6.4400,64.0000,203.6822226,1,7
25400,24,44,1-24-2022-044-03,3,1,1,1,Most Recent Event,1,12848,0,1,9995.0000,1,9997.0000,-2.0000,112.0000,-2.0000,64.0000,120.3122012,1,7
25400,24,44,1-24-2022-044-03,3,1,1,2,1st Prior Event,97,5792,0,1,9995.0000,1,9997.0000,-2.0000,258.0000,18.0000,174.0000,120.3122012,1,7
25399,24,43,1-24-2022-043-04,4,1,1,1,Event Record 1,1,3745,0,1,9997.0000,1,9997.0000,-14.0000,300.0000,-2.0000,300.0000,507.8955788,1,7
25398,24,42,1-24-2022-042-05,5,2,1,1,Most Recent Event,1,7549,0,1,9995.0000,1,9997.0000,-12.0000,80.0000,16.0000,88.0000,79.05021329,1,7
25355,24,41,1-24-2022-041-03,3,1,1,1,Event Record 1,1,3708,0,1,9997.0000,1,9997.0000,-6.0000,70.0000,-11.0000,75.0000,232.4202785,1,7
25316,24,39,1-24-2022-039-03,3,2,1,1,Event Record 1,1,1249,0,1,9997.0000,1,142.5000,27.0000,142.5000,0.0000,97.5000,232.4202785,1,7
25316,24,39,1-24-2022-039-03,3,2,1,2,Event Record 2,2,1249,0,2,0.5000,1,127.5000,-16.0000,127.5000,1.0000,52.5000,232.4202785,1,7
25315,24,38,1-24-2022-038-03,3,2,1,1,Most Recent Event,2,2265,1,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,232.4202784,1,7
25315,24,38,1-24-2022-038-03,3,2,1,2,1st Prior Event,1,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,232.4202784,1,7
26939,52,120,1-52-2022-120-07,7,2,1,1,Frontal / Rear Crash (Record 1),1,17275,0,97,9997.0000,1,9997.0000,-18.0000,145.0000,1.0000,100.0000,90.49079691,12,7
25170,24,32,1-24-2022-032-03,3,1,1,1,Frontal / Rear Crash (Record 1),1,2897,0,97,9997.0000,1,9997.0000,-21.0000,170.0000,-5.0000,112.5000,69.55052947,1,7
25168,24,30,1-24-2022-030-06,6,2,1,1,Most Recent Event,1,6960,0,1,0.0000,1,9997.0000,-38.0000,86.0000,-18.0000,122.0000,173.4254418,1,7
26738,13,87,1-13-2022-087-06,6,1,1,1,Most Recent Event,2,3270,0,2,1.2000,1,9997.0000,-16.0000,116.0000,-1.0000,250.0000,3280.938349,7,7
26738,13,87,1-13-2022-087-06,6,1,1,2,1st Prior Event,1,3270,0,2,1.2000,1,9997.0000,-13.0000,262.0000,-6.0000,244.0000,3280.938349,7,7
25087,24,29,1-24-2022-029-04,4,1,1,1,Record 1,1,12497,0,1,9997.0000,1,9997.0000,-16.1000,168.0000,1.6100,68.0000,245.8510638,1,7
25087,24,29,1-24-2022-029-04,4,1,1,2,Record 2,95,12497,1,2,1.8800,1,9997.0000,-11.2700,190.0000,1.6100,130.0000,245.8510638,1,7
25086,24,28,1-24-2022-028-03,3,1,1,4,3rd Prior Event,97,3427,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,123.2321468,1,7
26955,26,87,1-26-2022-087-03,3,1,1,1,Most Recent Event,1,4808,0,1,0.0000,1,9997.0000,-22.0000,220.0000,-10.0000,146.0000,1568.214956,10,7
27061,12,48,1-12-2022-048-05,5,1,1,1,First Record,95,25021,1,1,9997.0000,1,9997.0000,1.3400,276.0000,5.1000,300.0000,263.4777562,9,7
27061,12,48,1-12-2022-048-05,5,1,1,2,Second Record,5,25021,1,2,1.1000,1,9997.0000,-56.5900,171.0000,-9.6900,136.0000,263.4777562,9,7
27111,29,24,1-29-2022-024-04,4,1,1,1,Most Recent Event,1,6407,0,1,9995.0000,1,9997.0000,-10.0000,74.0000,2.0000,58.0000,2411.641116,2,7
26155,10,80,1-10-2022-080-03,3,1,1,1,Deployment,1,27304,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,116.3486717,4,7
27185,17,87,1-17-2022-087-04,4,2,1,1,Event Record 1,1,5274,0,1,9997.0000,1,175.0000,13.0000,175.0000,1.0000,175.0000,284.69228,4,7
27068,13,97,1-13-2022-097-03,3,1,1,1,Event Record 1,1,9989,0,1,9997.0000,1,9997.0000,-40.0000,297.5000,-3.0000,142.5000,1229.720174,7,7
26156,10,81,1-10-2022-081-09,9,1,1,1,Non-Deployment,1,35595,0,97,9997.0000,7,80.0000,-10.7870,80.0000,997.0000,80.0000,620.4731959,4,7
27125,19,130,1-19-2022-130-04,4,2,1,1,Most Recent Event,1,3540,0,97,9997.0000,1,9997.0000,-7.2000,112.5000,997.0000,9997.0000,367.3895278,9,7
27423,77,84,1-77-2022-084-05,5,2,1,3,2nd Prior Event,95,7807,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,134.9811489,9,7
27423,77,84,1-77-2022-084-05,5,2,1,4,3rd Prior Event,1,7807,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,134.9811489,9,7
26140,13,77,1-13-2022-077-02,2,1,1,2,2nd Prior Event - Deployment,2,5427,0,2,2.5000,1,9997.0000,-42.0000,186.0000,31.0000,102.0000,46.729581,7,7
27423,77,84,1-77-2022-084-05,5,3,1,1,Most Recent Event,2,10994,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,134.9811489,9,7
27422,77,83,1-77-2022-083-09,9,1,1,1,Most Recent Event,2,999997,0,97,9997.0000,1,9997.0000,-38.8000,9997.0000,997.0000,9997.0000,4923.766269,9,7
27422,77,83,1-77-2022-083-09,9,1,1,2,1st Prior Event,97,999997,0,97,9997.0000,1,9997.0000,-0.4000,9997.0000,997.0000,9997.0000,4923.766269,9,7
27682,13,115,1-13-2022-115-06,6,1,1,1,Event Record 1,1,11690,0,1,9997.0000,1,9997.0000,-19.3200,9997.0000,0.0000,9997.0000,2414.165688,7,7
27904,13,119,1-13-2022-119-03,3,1,1,1,Most Recent Event,1,5777,0,1,9995.0000,1,9997.0000,-52.0000,122.0000,-4.0000,62.0000,1884.654238,7,7
27945,19,161,1-19-2022-161-07,7,1,1,1,Most Recent Event,1,18529,0,1,9995.0000,1,9997.0000,-12.0000,78.0000,-6.0000,66.0000,920.8903089,9,7
27905,13,120,1-13-2022-120-04,4,1,1,2,1st Prior Event,1,2740,0,1,9995.0000,1,9997.0000,-22.0000,90.0000,4.0000,68.0000,5558.042533,7,7
27340,77,82,1-77-2022-082-06,6,1,1,1,Most Recent Event,4,8576,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,5676.455195,9,7
27340,77,82,1-77-2022-082-06,6,1,1,2,1st Prior Event,3,8576,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,5676.455195,9,7
27340,77,82,1-77-2022-082-06,6,1,1,4,3rd Prior Event,2,8576,0,97,9997.0000,1,9997.0000,-8.1000,165.0000,997.0000,9997.0000,5676.455195,9,7
27340,77,82,1-77-2022-082-06,6,1,1,5,4th Prior Event,95,8576,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,5676.455195,9,7
27967,13,121,1-13-2022-121-09,9,1,1,1,Deployment,1,26205,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,10394.02222,7,7
28005,13,124,1-13-2022-124-05,5,2,1,2,Second Record,2,6602,1,2,2.1000,1,9997.0000,-1.5400,204.5000,997.0000,9997.0000,215.2680267,7,7
28005,13,124,1-13-2022-124-05,5,2,1,1,First Record,1,6602,0,1,0.0000,1,9997.0000,2.6700,300.0000,997.0000,9997.0000,215.2680267,7,7
26995,14,68,1-14-2022-068-06,6,1,1,4,3rd Prior Event,1,15104,0,97,9997.0000,1,9997.0000,-47.4000,136.0000,997.0000,9997.0000,1132.944446,8,7
27125,19,130,1-19-2022-130-04,4,2,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,367.3895278,9,7
27125,19,130,1-19-2022-130-04,4,2,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,367.3895278,9,7
27125,19,130,1-19-2022-130-04,4,2,1,5,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,367.3895278,9,7
26331,10,96,1-10-2022-096-03,3,1,1,1,Most Recent Event,1,2947,0,1,9995.0000,1,9997.0000,-31.0000,166.0000,15.0000,100.0000,102.2419774,4,7
26497,10,104,1-10-2022-104-06,6,1,1,1,Most Recent Event,1,4932,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,253.5945659,4,7
26497,10,104,1-10-2022-104-06,6,2,1,1,First Record,1,11687,0,1,9997.0000,1,9997.0000,-13.0000,290.0000,997.0000,9997.0000,253.5945659,4,7
26497,10,104,1-10-2022-104-06,6,2,1,2,Second Record,2,11687,1,2,0.3430,1,9997.0000,-5.0000,280.0000,997.0000,9997.0000,253.5945659,4,7
27011,10,134,1-10-2022-134-04,4,1,1,1,Most Recent Event,1,10724,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,938.7226088,4,7
27011,10,134,1-10-2022-134-04,4,1,1,2,1st Prior Event,1,10724,0,97,9997.0000,1,9997.0000,-19.3000,188.0000,997.0000,9997.0000,938.7226088,4,7
27011,10,134,1-10-2022-134-04,4,2,1,1,Event Record 1,1,5484,0,1,9997.0000,1,245.0000,22.0000,245.0000,1.0000,195.0000,938.7226088,4,7
27277,13,104,1-13-2022-104-03,3,1,1,1,Event 1,3,5041,0,1,0.0000,1,132.5000,-35.0000,132.5000,-11.0000,125.0000,940.3616498,7,7
26686,10,118,1-10-2022-118-04,4,1,1,1,Event Record 1,1,5240,0,1,9997.0000,1,9997.0000,-6.4400,154.0000,-12.8800,90.0000,336.9843801,4,7
26662,77,60,1-77-2022-060-04,4,1,1,3,2nd Prior Event,97,999997,0,97,9997.0000,1,9997.0000,-0.4000,9997.0000,997.0000,9997.0000,898.2596276,9,7
26662,77,60,1-77-2022-060-04,4,1,1,2,1st Prior Event,1,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,898.2596276,9,7
26662,77,60,1-77-2022-060-04,4,2,1,1,Most Recent Event,3,3062,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,898.2596276,9,7
26662,77,60,1-77-2022-060-04,4,2,1,3,2nd Prior Event,1,3062,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,898.2596276,9,7
26761,10,121,1-10-2022-121-03,3,1,1,1,First Record,1,12121,0,1,9997.0000,1,9997.0000,16.0000,270.0000,997.0000,9997.0000,764.6268948,4,7
26868,10,124,1-10-2022-124-03,3,1,1,2,Record 2,97,5891,1,2,0.7500,1,70.0000,0.0000,16.0000,3.2200,70.0000,179.2789012,4,7
27012,10,135,1-10-2022-135-03,3,2,1,1,Record 1,1,6856,0,1,0.0000,1,62.5000,7.0000,62.5000,0.0000,27.5000,301.5462447,4,7
24582,13,3,1-13-2022-003-01,1,2,1,1,Event Record 1,1,1466,0,1,9997.0000,0,9997.0000,-45.0000,300.0000,-6.0000,287.5000,91.62746346,7,7
25009,19,31,1-19-2022-031-01,1,1,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,-14.6000,161.5000,997.0000,9997.0000,60.62443222,9,7
25009,19,31,1-19-2022-031-01,1,1,1,2,1st Prior Event,2,10322,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,60.62443222,9,7
25009,19,31,1-19-2022-031-01,1,1,1,1,Most Recent Event,3,10322,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,60.62443222,9,7
