CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
26806,10,123,1-10-2022-123-09,9,1,RF,47,ALL SEASON,P215/70R15,9999999999999,2,0,1,2180.016333,4,7
26809,52,112,1-52-2022-112-02,2,2,RF,76,kinergy st,P225/65R17,00TH12EH1,4,0,1,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,RR,76,kinergy st,P225/65R17,00TH12EH1,6,0,1,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,4,LF,129,Scorpion verde,P225/65R17,XL6E 981F3220,6,0,1,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,4,LR,129,Scorpion verde,P225/65R17,XL6E 981F3220,6,0,1,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,4,RR,129,Scorpion verde,P225/65R17,XL6E 981F3220,6,0,1,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,4,RF,129,Scorpion verde,P225/65R17,9999999999999,6,0,1,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,LF,76,kinergy st,P225/65R17,00TH12EH13520,5,0,1,21.63529773,12,7
26809,52,112,1-52-2022-112-02,2,2,LR,76,kinergy st,P225/65R17,9999999999999,6,0,1,21.63529773,12,7
26817,25,73,1-25-2022-073-06,6,1,RR,70,EAGLE SPORT,P215/45R18,M74M JH1R0521,3,0,1,877.510201,2,7
26817,25,73,1-25-2022-073-06,6,1,RF,70,EAGLE SPORT,P215/45R18,M74M JH1R0421,3,1,1,877.510201,2,7
26817,25,73,1-25-2022-073-06,6,1,LF,70,EAGLE SPORT,P215/45R18,M74M JH1R0521,3,1,1,877.510201,2,7
26817,25,73,1-25-2022-073-06,6,1,LR,70,EAGLE SPORT,P215/45R18,M74M JH1R0521,3,0,1,877.510201,2,7
26820,73,74,1-73-2022-074-06,6,1,LR,47,ALL SEASON,P205/55R16,1M60FUY1R3521,7,0,1,203.1594107,3,7
26820,73,74,1-73-2022-074-06,6,1,RR,47,ALL SEASON,P205/55R16,1M60FUY1R3521,7,0,1,203.1594107,3,7
26820,73,74,1-73-2022-074-06,6,1,LF,47,ALL SEASON,P205/55R16,1M60FUY1R3521,4,0,1,203.1594107,3,7
26820,73,74,1-73-2022-074-06,6,1,RF,47,ALL SEASON,P205/55R16,1M60FUY1R3521,4,0,1,203.1594107,3,7
26823,31,56,1-31-2022-056-04,4,1,LF,28,ContiproContact,P205/70R16,P50W WBVD1619,3,1,1,329.6249416,6,7
26823,31,56,1-31-2022-056-04,4,1,RF,28,ContiproContact,P205/70R16,P50W WBVD3020,3,0,1,329.6249416,6,7
26823,31,56,1-31-2022-056-04,4,1,RR,28,ContiproContact,P205/70R16,P50W WBVD1619,4,0,1,329.6249416,6,7
26823,31,56,1-31-2022-056-04,4,1,LR,28,ContiproContact,P205/70R16,P50W WBVD1619,4,0,1,329.6249416,6,7
26826,27,64,1-27-2022-064-07,7,1,LF,76,MAVIS TRACTION CONTROL 4 SEASON,P235/60R18,1T73V3UH13620,5,0,1,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,1,RF,76,MAVIS TRACTION CONTROL 4 SEASON,P235/60R18,1T73V3UH13520,5,0,1,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,2,LF,66,ALTIMAX RT 43,P215/70R16,A3DA WBM73017,3,0,1,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,2,RF,66,ALTIMAX RT 43,P215/70R16,A3DA WBM73117,2,0,1,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,2,RR,66,ALTIMAX RT 43,P215/70R16,A3DA WBM73117,3,0,1,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,2,LR,66,ALTIMAX RT 43,P215/70R16,A3DA WBM73017,3,0,1,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,1,LR,66,ALTIMAX RT 43,P235/60R18,VY45 WD833820,5,0,1,927.5749027,3,7
26826,27,64,1-27-2022-064-07,7,1,RR,66,ALTIMAX RT 43,P235/60R18,VY45 WD833620,5,0,1,927.5749027,3,7
26829,29,17,1-29-2022-017-03,3,1,RR,89,CRUGEN,P235/65R17,0005AYANH,5,0,1,825.5119198,2,7
26829,29,17,1-29-2022-017-03,3,1,LR,89,CRUGEN,P235/65R17,0005AYANH,6,0,1,825.5119198,2,7
26829,29,17,1-29-2022-017-03,3,2,RF,76,dynapro ht,P265/70R16,T79M HUH 4318,7,0,1,825.5119198,2,7
26829,29,17,1-29-2022-017-03,3,2,LR,76,dynapro ht,P265/70R16,T79M HUH,7,0,1,825.5119198,2,7
26829,29,17,1-29-2022-017-03,3,2,RR,76,dynapro ht,P265/70R16,T79M HUH 4318,7,0,1,825.5119198,2,7
26829,29,17,1-29-2022-017-03,3,2,LF,76,dynapro ht,P265/70R16,9999999999999,8,0,1,825.5119198,2,7
26829,29,17,1-29-2022-017-03,3,1,LF,89,CRUGEN,P235/65R17,0005AYANH,4,0,1,825.5119198,2,7
26829,29,17,1-29-2022-017-03,3,1,RF,89,CRUGEN,P235/65R17,0005AYANH2016,4,0,1,825.5119198,2,7
26837,77,63,1-77-2022-063-07,7,1,RR,89,SOLUS KH16,P205/60R16,H2TW YP5M1718,5,0,1,3308.622155,9,7
26837,77,63,1-77-2022-063-07,7,1,RF,89,SOLUS KH16,P205/60R16,H2TW YP5M1718,6,0,1,3308.622155,9,7
26837,77,63,1-77-2022-063-07,7,1,LF,89,SOLUS KH16,P205/60R16,H2TW YP5M0318,7,0,1,3308.622155,9,7
26837,77,63,1-77-2022-063-07,7,1,LR,89,SOLUS KH16,P205/60R16,H2TW YP5M0318,5,0,1,3308.622155,9,7
26840,48,23,1-48-2022-023-03,3,2,RR,14,Legacy Tour Plus,P235/65R17,U981 2CK 2621,7,0,1,449.4486504,12,7
26840,48,23,1-48-2022-023-03,3,2,RF,14,Legacy Tour Plus,P235/65R17,U981 2CK 2621,7,1,1,449.4486504,12,7
26840,48,23,1-48-2022-023-03,3,1,LF,103,Defender LXT,P255/60R19,B9F1 003X4218,3,0,1,449.4486504,12,7
26840,48,23,1-48-2022-023-03,3,1,RF,103,Defender LXT,P255/60R19,B9R1 003X4218,3,0,1,449.4486504,12,7
26840,48,23,1-48-2022-023-03,3,1,RR,103,Defender LXT,P255/60R19,B9R1 003X4218,3,0,1,449.4486504,12,7
26840,48,23,1-48-2022-023-03,3,1,LR,103,Defender LXT,P255/60R19,B9R1 003X0319,4,0,1,449.4486504,12,7
26840,48,23,1-48-2022-023-03,3,2,LF,14,Legacy Tour Plus,P235/65R17,U981 2CK 2621,8,0,1,449.4486504,12,7
26840,48,23,1-48-2022-023-03,3,2,LR,14,Legacy Tour Plus,P235/65R17,U981 2CK 2621,7,0,1,449.4486504,12,7
26846,17,71,1-17-2022-071-09,9,2,LF,6,silver edition,P215/60R17,U9KT XYT 3221,99,0,1,352.684357,4,7
26846,17,71,1-17-2022-071-09,9,2,RF,6,silver edition,P215/60R17,U9KT XRB 5120,99,0,1,352.684357,4,7
26846,17,71,1-17-2022-071-09,9,2,RR,6,silver edition,P215/60R17,U9KT XRB 0119,99,0,1,352.684357,4,7
26846,17,71,1-17-2022-071-09,9,2,LR,6,silver edition,P215/60R17,U9KT XRB 0119,99,0,1,352.684357,4,7
26849,19,122,1-19-2022-122-06,6,1,LR,28,Cross Contact,P225/65R17,A32Y WBE30621,9,0,1,268.1396864,9,7
26849,19,122,1-19-2022-122-06,6,1,RR,28,Cross Contact,P225/65R17,A32Y WBE30721,9,0,1,268.1396864,9,7
26849,19,122,1-19-2022-122-06,6,1,LF,28,Cross Contact,P225/65R17,A32Y WBE30621,9,0,1,268.1396864,9,7
26849,19,122,1-19-2022-122-06,6,1,RF,28,Cross Contact,P225/65R17,A32Y WBE30621,9,1,1,268.1396864,9,7
26860,52,113,1-52-2022-113-09,9,1,LF,76,Winter i*Pike,P226/60R16,T79W FHH 3111,6,0,1,254.9560417,12,7
26860,52,113,1-52-2022-113-09,9,1,LR,76,Winter i*Pike,P226/60R16,T79W FHH 3111,8,0,1,254.9560417,12,7
26860,52,113,1-52-2022-113-09,9,1,RR,76,Winter i*Pike,P226/60R16,T79W FHH,8,0,1,254.9560417,12,7
26860,52,113,1-52-2022-113-09,9,1,RF,76,Winter i*Pike,P226/60R16,T79W FHH,6,0,1,254.9560417,12,7
26863,25,75,1-25-2022-075-10,10,1,LF,59,ALL SEASON,P225/60R17,W541 AL2,6,0,1,6534.439861,2,7
26863,25,75,1-25-2022-075-10,10,1,LR,59,ALL SEASON,P225/60R17,W541 AL2,5,0,1,6534.439861,2,7
26863,25,75,1-25-2022-075-10,10,1,RF,59,ALL SEASON,P225/60R17,W541 AL2,5,0,1,6534.439861,2,7
26863,25,75,1-25-2022-075-10,10,1,RR,59,ALL SEASON,P225/60R17,17X41AL123521,5,0,1,6534.439861,2,7
26866,28,68,1-28-2022-068-10,10,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,66.7885701,3,7
26866,28,68,1-28-2022-068-10,10,1,LR,77,AVALANCHE,P205/60R16,U9XW H3V 2520,6,0,1,66.7885701,3,7
26866,28,68,1-28-2022-068-10,10,1,RR,77,AVALANCHE,P205/60R16,U9XW H3V,7,0,1,66.7885701,3,7
26866,28,68,1-28-2022-068-10,10,1,RF,77,AVALANCHE,P205/60R16,U9XW H3V,2,0,1,66.7885701,3,7
26869,10,125,1-10-2022-125-06,6,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,414.0358747,4,7
26869,10,125,1-10-2022-125-06,6,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,414.0358747,4,7
26869,10,125,1-10-2022-125-06,6,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,414.0358747,4,7
26869,10,125,1-10-2022-125-06,6,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,414.0358747,4,7
26880,31,58,1-31-2022-058-09,9,1,LF,57,Ziex ze 950,P215/55R17,R8LM LMPR3020,1,0,1,203.8830239,6,7
26880,31,58,1-31-2022-058-09,9,1,RF,57,Ziex ze 950,P215/55R17,1R8LMFMAR4720,1,0,1,203.8830239,6,7
26880,31,58,1-31-2022-058-09,9,1,RR,57,Ziex ze 950,P215/55R17,R8LM LMPR3020,2,0,1,203.8830239,6,7
26880,31,58,1-31-2022-058-09,9,1,LR,57,Ziex ze 950,P215/55R17,R8LM LMPR2720,2,0,1,203.8830239,6,7
26883,33,23,1-33-2022-023-03,3,1,RF,998,CXV SPORT,P225/65R17,1YCUHW1151222,10,1,1,100.9026491,12,7
26883,33,23,1-33-2022-023-03,3,1,LF,998,CXV SPORT,P225/65R17,1YCUHW1151222,11,0,1,100.9026491,12,7
26883,33,23,1-33-2022-023-03,3,1,LR,187,GEOLANDAR G91,P225/65R17,FDF5 W11P3718,9,0,1,100.9026491,12,7
26883,33,23,1-33-2022-023-03,3,1,RR,103,LATITUDE TOUR HP,P225/65R17,0C3T 05EX4317,7,0,1,100.9026491,12,7
26886,52,116,1-52-2022-116-06,6,1,LF,30,Evolution Tour,P225/65R17,U92Y 1LN 1718,5,0,1,104.2531781,12,7
26886,52,116,1-52-2022-116-06,6,1,LR,30,Evolution Tour,P225/65R17,U92Y 1LN 1718,7,0,1,104.2531781,12,7
26886,52,116,1-52-2022-116-06,6,1,RR,30,Evolution Tour,P225/65R17,U92Y 1LN 1718,6,0,1,104.2531781,12,7
26886,52,116,1-52-2022-116-06,6,1,RF,30,Evolution Tour,P225/65R17,U92Y 1LN 1718,4,0,1,104.2531781,12,7
26892,20,152,1-20-2022-152-09,9,1,RR,998,D9000,P305/40R22,P25B C45C,4,0,1,305.9067359,11,7
26892,20,152,1-20-2022-152-09,9,1,RF,998,DB-009,P305/40R22,P25B CF5C,5,0,1,305.9067359,11,7
26892,20,152,1-20-2022-152-09,9,1,LF,66,GRABBER AW,P255/70R16,9999999999999,9,0,1,305.9067359,11,7
26892,20,152,1-20-2022-152-09,9,1,LR,998,D9000,P305/40R22,P25B C45C3216,3,0,1,305.9067359,11,7
26909,11,49,1-11-2022-049-03,3,1,LF,70,Assurance,P215/55R17,M63  RJCF2421,4,1,1,1893.223211,8,7
26909,11,49,1-11-2022-049-03,3,1,RF,103,Defender,P215/55R17,893F P1JX3317,5,0,1,1893.223211,8,7
27184,12,50,1-12-2022-050-03,3,1,RF,115,N Priz AH5,P185/55R15,8ED4 DADR4120,4,0,1,1588.693245,9,7
27027,20,161,1-20-2022-161-03,3,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,91.92497934,11,7
27027,20,161,1-20-2022-161-03,3,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,91.92497934,11,7
27027,20,161,1-20-2022-161-03,3,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,91.92497934,11,7
27027,20,161,1-20-2022-161-03,3,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,91.92497934,11,7
27170,30,85,1-30-2022-085-03,3,1,LF,103,Defender,P205/55R16,1APWC1PBX3121,10,0,1,770.9796866,10,7
27170,30,85,1-30-2022-085-03,3,1,RF,103,Defender,P205/55R16,1APWC1PBX3121,10,0,1,770.9796866,10,7
27170,30,85,1-30-2022-085-03,3,1,RR,103,Defender,P205/55R16,1APWC1PBX3221,10,0,1,770.9796866,10,7
27170,30,85,1-30-2022-085-03,3,1,LR,103,Defender,P205/55R16,1APWC1PBX3121,10,0,1,770.9796866,10,7
26958,20,155,1-20-2022-155-04,4,1,LF,59,FT140,P205/65R16,8X84 FT0 0119,5,0,1,850.1198321,11,7
26958,20,155,1-20-2022-155-04,4,1,RF,59,FT140,P205/65R16,8X84 FT0 0518,3,0,1,850.1198321,11,7
26958,20,155,1-20-2022-155-04,4,1,RR,59,FT140,P205/65R16,8X84 FT0 0518,3,0,1,850.1198321,11,7
26958,20,155,1-20-2022-155-04,4,1,LR,59,FT140,P205/65R16,8X84 FT0 0518,4,0,1,850.1198321,11,7
27219,77,78,1-77-2022-078-09,9,1,LF,103,DEFENDER,P225/60R16,AP3V 124X2015,5,0,1,2953.143225,9,7
27219,77,78,1-77-2022-078-09,9,1,LR,103,DEFENDER,P225/60R16,AP3V 124X4115,5,0,1,2953.143225,9,7
27219,77,78,1-77-2022-078-09,9,1,RR,103,DEFENDER,P225/60R16,AP3V 124X2015,5,0,1,2953.143225,9,7
27219,77,78,1-77-2022-078-09,9,1,RF,103,DEFENDER,P225/60R16,AP3V 124X2015,5,0,1,2953.143225,9,7
27213,73,86,1-73-2022-086-03,3,2,LF,59,ft140,P205/65R16,W23P FT0 4521,6,0,1,49.01285736,3,7
27213,73,86,1-73-2022-086-03,3,2,LR,59,ft140,P205/65R16,W23P FT0 4521,6,0,1,49.01285736,3,7
27213,73,86,1-73-2022-086-03,3,2,RR,30,EVOLUTION TOUR,P205/65R16,U93P 1LP 2521,6,0,1,49.01285736,3,7
27213,73,86,1-73-2022-086-03,3,2,RF,59,ft140,P205/65R16,W23P FT0 4521,6,0,1,49.01285736,3,7
27187,17,89,1-17-2022-089-06,6,2,LF,998,perfectus,P225/55R17,04NTBHPPC,5,0,1,215.9873408,4,7
27187,17,89,1-17-2022-089-06,6,2,RF,998,perfectus,P225/55R17,04NTBHPPC1921,5,0,1,215.9873408,4,7
27187,17,89,1-17-2022-089-06,6,2,RR,998,perfectus,P225/55R17,04NTBHPPC,5,0,1,215.9873408,4,7
27187,17,89,1-17-2022-089-06,6,2,LR,998,perfectus,P225/55R17,04NTBHPPC1921,5,0,1,215.9873408,4,7
27101,21,49,1-21-2022-049-04,4,1,RF,116,Terra Grappler G2,LT275/70R18,73BN 33L 4318,11,0,2,2698.789464,11,7
27101,21,49,1-21-2022-049-04,4,1,LR,116,Terra Grappler G2,LT275/70R18,73BN 33L 4318,6,0,2,2698.789464,11,7
27101,21,49,1-21-2022-049-04,4,1,RR,116,Terra Grappler G2,LT275/70R18,73BN 33L 4318,5,0,2,2698.789464,11,7
27236,66,80,1-66-2022-080-08,8,1,LF,98,SRT Touring,P185/65R15,U9AD FYD,4,0,1,251.1655083,6,7
27236,66,80,1-66-2022-080-08,8,1,LR,57,ZEX z3950 A/S,P195/65R15,DA9N 3MPR0218,5,0,1,251.1655083,6,7
26909,11,49,1-11-2022-049-03,3,1,LR,70,Assurance,P215/55R17,M63R JCFR1121,2,0,1,1893.223211,8,7
26909,11,49,1-11-2022-049-03,3,1,RR,70,Assurance,P215/55R17,M63R JCFR2421,5,0,1,1893.223211,8,7
26912,14,67,1-14-2022-067-07,7,1,RR,129,P4 Persist,P205/55R16,1N9BK785M0522,9,0,1,15825.23629,8,7
26912,14,67,1-14-2022-067-07,7,1,RF,129,P4 Persist,P205/55R16,1N9BK785M0522,10,0,1,15825.23629,8,7
26912,14,67,1-14-2022-067-07,7,2,LF,998,HP108,P205/55R16,02HJH6AH12121,7,0,1,15825.23629,8,7
26912,14,67,1-14-2022-067-07,7,2,RF,998,HP108,P205/55R16,02HJH6AH12021,7,1,1,15825.23629,8,7
26912,14,67,1-14-2022-067-07,7,2,LR,998,OCTA,P205/55R16,109  2CN151,7,0,1,15825.23629,8,7
26912,14,67,1-14-2022-067-07,7,2,RR,998,ECODYNAMIC,P205/55R16,480FWE0011621,4,0,1,15825.23629,8,7
26912,14,67,1-14-2022-067-07,7,1,LF,129,P4 Persist,P205/55R16,1N9BK785M0322,9,0,1,15825.23629,8,7
26912,14,67,1-14-2022-067-07,7,1,LR,129,P4 Persist,P205/55R16,1N9BK785M0922,9,0,1,15825.23629,8,7
25315,24,38,1-24-2022-038-03,3,2,LR,48,grabber PT 20,P225/65R17,R8F5 DM9R1020,6,0,1,232.4202784,1,7
25315,24,38,1-24-2022-038-03,3,2,RF,48,grabber PT 20,P225/65R17,R8F5 DM9R1520,7,0,1,232.4202784,1,7
25315,24,38,1-24-2022-038-03,3,2,RR,48,grabber PT 20,P225/65R17,R8F5 DM9R1520,6,0,1,232.4202784,1,7
25095,23,19,1-23-2022-019-02,2,3,LF,30,Discoverer SRX,UNKNOWN,9999999999999,99,0,9,47.79371743,5,7
25095,23,19,1-23-2022-019-02,2,3,RF,30,Discoverer SRX,UNKNOWN,9999999999999,99,0,9,47.79371743,5,7
25095,23,19,1-23-2022-019-02,2,3,LR,30,Discoverer SRX,UNKNOWN,9999999999999,99,0,9,47.79371743,5,7
25095,23,19,1-23-2022-019-02,2,3,RR,30,Discoverer SRX,UNKNOWN,9999999999999,99,0,9,47.79371743,5,7
25507,27,26,1-27-2022-026-02,2,1,LF,89,SOLUS KH16,P225/65R17,1H2E6YP5M3620,5,0,1,25.26910267,3,7
25507,27,26,1-27-2022-026-02,2,1,LR,89,SOLUS KH16,P225/65R17,1H2E6YP5M3520,6,0,1,25.26910267,3,7
25507,27,26,1-27-2022-026-02,2,1,RR,89,SOLUS KH16,P225/65R17,1H2E6YP5M3520,6,0,1,25.26910267,3,7
25507,27,26,1-27-2022-026-02,2,1,RF,89,SOLUS KH16,P225/65R17,1H2E6YP5M3620,6,0,1,25.26910267,3,7
25324,13,42,1-13-2022-042-01,1,1,LF,70,Eagle LS2,P225/55R18,9999999999999,9,0,1,90.9677803,7,7
28265,66,101,1-66-2022-101-05,5,1,LR,116,Terra Grappler G2,35X12.50R20LT,73PX 1WM 4717,6,8,4,119.2819791,6,7
28265,66,101,1-66-2022-101-05,5,1,RR,116,Terra Grappler G2,35X12.50R20LT,73PX 1WM 4717,2,0,4,119.2819791,6,7
28265,66,101,1-66-2022-101-05,5,1,RF,116,Terra Grappler G2,35X12.50R20LT,73PX 1WM 4717,4,0,4,119.2819791,6,7
28222,17,132,1-17-2022-132-06,6,1,LF,17,ecopia,P235/55R20,7X8A EC2 0718,5,0,1,73.76918184,4,7
28222,17,132,1-17-2022-132-06,6,1,RF,17,ecopia,P235/55R20,7X8A EC2 0718,5,0,1,73.76918184,4,7
28222,17,132,1-17-2022-132-06,6,1,RR,17,ecopia,P235/55R20,7X8A EC2 0718,5,0,1,73.76918184,4,7
28222,17,132,1-17-2022-132-06,6,1,LR,17,ecopia,P235/55R20,7X8A EC2 0718,5,0,1,73.76918184,4,7
27973,33,38,1-33-2022-038-07,7,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,1480.163132,12,7
27973,33,38,1-33-2022-038-07,7,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,1480.163132,12,7
27973,33,38,1-33-2022-038-07,7,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,1480.163132,12,7
27973,33,38,1-33-2022-038-07,7,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,1480.163132,12,7
28110,30,109,1-30-2022-109-04,4,3,LF,998,roverstar h/t,P225/60R17,045AHFB5P0721,7,0,1,1554.55834,10,7
28110,30,109,1-30-2022-109-04,4,3,RF,998,roverstar h/t,P225/60R17,045AHFB5P0721,7,0,1,1554.55834,10,7
28110,30,109,1-30-2022-109-04,4,3,RR,998,roverstar h/t,P225/60R17,045AHFB5P0721,9,0,1,1554.55834,10,7
28110,30,109,1-30-2022-109-04,4,3,LR,998,roverstar h/t,P225/60R17,045AHFB5P0721,9,0,1,1554.55834,10,7
28059,23,47,1-23-2022-047-03,3,1,LF,115,N5000 PLATINUM,P215/55R17,18E8VLBER1822,8,0,1,1475.508062,5,7
28059,23,47,1-23-2022-047-03,3,1,RF,115,N5000 PLATINUM,P215/55R17,18E8VLBEL1822,9,0,1,1475.508062,5,7
28059,23,47,1-23-2022-047-03,3,1,LR,115,N5000 PLATINUM,P215/55R17,18E8VLBDR0622,7,0,1,1475.508062,5,7
28059,23,47,1-23-2022-047-03,3,1,RR,115,N5000 PLATINUM,P215/55R17,18E8VLBDL0622,8,0,1,1475.508062,5,7
28076,73,122,1-73-2022-122-05,5,1,LF,13,ALL-TERRAIN T/A,LT285/70R17,BFBF AT11,7,0,2,42.62794677,3,7
28076,73,122,1-73-2022-122-05,5,1,RF,13,ALL-TERRAIN T/A,LT285/70R17,BFBF AT11,7,0,2,42.62794677,3,7
28076,73,122,1-73-2022-122-05,5,1,LR,13,ALL-TERRAIN T/A,LT285/70R17,BFBF AT11,7,0,2,42.62794677,3,7
28076,73,122,1-73-2022-122-05,5,1,RR,13,ALL-TERRAIN T/A,LT285/70R17,BFBF AT11,7,0,2,42.62794677,3,7
28345,73,125,1-73-2022-125-04,4,1,LF,205,KEVLER A/T,P235/60R18,02TRXAANA3819,5,0,1,43.76343492,3,7
28345,73,125,1-73-2022-125-04,4,1,RF,205,KEVLER A/T,P235/60R18,02TRXAANA,4,0,1,43.76343492,3,7
28345,73,125,1-73-2022-125-04,4,1,RR,205,KEVLER A/T,P235/60R18,02TRXAANA,3,0,1,43.76343492,3,7
24976,21,11,1-21-2022-011-03,3,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,525.779518,11,7
24976,21,11,1-21-2022-011-03,3,2,RR,28,CrossLX Sport,UNKNOWN,9999999999999,99,0,9,525.779518,11,7
24939,23,14,1-23-2022-014-02,2,1,LF,17,ECOPIA H/L 422 PLUS,P235/65R17,7X81 EC2 0519,5,0,1,47.79371743,5,7
24939,23,14,1-23-2022-014-02,2,1,RF,17,ECOPIA H/L 422 PLUS,P235/65R17,7X81 EC2 0519,7,1,1,47.79371743,5,7
24939,23,14,1-23-2022-014-02,2,1,LR,17,ECOPIA H/L 422 PLUS,P235/65R17,7X81 EC2 0519,5,0,1,47.79371743,5,7
24939,23,14,1-23-2022-014-02,2,1,RR,17,ECOPIA H/L 422 PLUS,P235/65R17,7X81 EC2 0519,5,0,1,47.79371743,5,7
25188,13,34,1-13-2022-034-03,3,1,LF,70,Eagle Sport,P245/50R18,M6JW JU1R1819,6,0,1,681.6069836,7,7
25188,13,34,1-13-2022-034-03,3,1,LR,70,Eagle Sport,P245/50R18,M6JW JU1R1819,6,0,1,681.6069836,7,7
25188,13,34,1-13-2022-034-03,3,1,RR,70,Eagle Sport,P245/50R18,M6JW JU1R1819,6,0,1,681.6069836,7,7
25188,13,34,1-13-2022-034-03,3,1,RF,998,Phi-R,P245/50R18,1091TP1564520,7,0,1,681.6069836,7,7
25239,12,19,1-12-2022-019-09,9,2,LF,103,Latitude Tour HP,P245/60R18,M34A 015X2520,3,0,1,1637.798493,9,7
25239,12,19,1-12-2022-019-09,9,2,LR,103,Latitude Tour HP,P245/60R18,AP4A KAMX1415,4,0,1,1637.798493,9,7
25239,12,19,1-12-2022-019-09,9,2,RR,103,Latitude Tour HP,P245/60R18,AP4A KAMX1415,4,0,1,1637.798493,9,7
25239,12,19,1-12-2022-019-09,9,2,RF,103,Latitude Tour HP,P245/60R18,M34A 015X2520,3,0,1,1637.798493,9,7
25242,24,35,1-24-2022-035-08,8,1,LF,129,pzero rosso,P235/35R19,XJV0DD3654410,10,0,1,256.0414571,1,7
25242,24,35,1-24-2022-035-08,8,1,LR,998,sport rx6,P235/35R19,XVNB 00A 0121,8,0,1,256.0414571,1,7
25242,24,35,1-24-2022-035-08,8,1,RR,998,sport rx6,P235/35R19,XVNB 00A 0121,8,0,1,256.0414571,1,7
25242,24,35,1-24-2022-035-08,8,1,RF,113,sport ns-25,P235/35R19,U85V R2884419,5,0,1,256.0414571,1,7
25285,32,29,1-32-2022-029-04,4,1,LF,76,Kinergy GT,P225/50R17,1T7AB1BH05218,7,9,1,4121.154716,7,7
25285,32,29,1-32-2022-029-04,4,1,LR,76,Kinergy GT,P225/50R17,1T7AB1BH05218,6,0,1,4121.154716,7,7
25285,32,29,1-32-2022-029-04,4,1,RR,76,Kinergy GT,P225/50R17,1T7AB1BH05218,8,0,1,4121.154716,7,7
25285,32,29,1-32-2022-029-04,4,1,RF,76,Kinergy GT,P225/50R17,1T7AB1BH05218,6,9,1,4121.154716,7,7
25228,33,4,1-33-2022-004-06,6,1,LF,28,EXTREME CONTACT DWS 06 PLUS,P245/45R18,1VY0FBCN94320,11,0,1,51.76435472,12,7
25228,33,4,1-33-2022-004-06,6,1,LR,28,EXTREME CONTACT DWS 06 PLUS,P245/45R18,1VY0FBCN94320,9,0,1,51.76435472,12,7
25228,33,4,1-33-2022-004-06,6,1,RR,28,EXTREME CONTACT DWS 06 PLUS,P245/45R18,1VY0FBCN94420,9,0,1,51.76435472,12,7
25228,33,4,1-33-2022-004-06,6,1,RF,28,EXTREME CONTACT DWS 06 PLUS,P245/45R18,1VY0FBCN94320,10,0,1,51.76435472,12,7
24890,76,11,1-76-2022-011-03,3,1,LF,76,Dynapro AT2,P225/60R17,1T7JFRNH01620,10,0,1,24.4535035,3,7
24890,76,11,1-76-2022-011-03,3,1,RF,76,Dynapro AT2,P225/60R17,1T7JFRNH01620,10,1,1,24.4535035,3,7
24890,76,11,1-76-2022-011-03,3,1,LR,76,Dynapro AT2,P225/60R17,1T7JFRNH01620,11,0,1,24.4535035,3,7
24890,76,11,1-76-2022-011-03,3,1,RR,76,Dynapro AT2,P225/60R17,1T7JFRNH01620,10,0,1,24.4535035,3,7
25033,16,11,1-16-2022-011-06,6,1,LF,28,ContiProContact,P215/55R18,P50A BN7 3121,14,0,1,980.3192831,5,7
25033,16,11,1-16-2022-011-06,6,1,LR,28,ContiProContact,P215/55R18,LM0A BN7 3120,13,0,1,980.3192831,5,7
25033,16,11,1-16-2022-011-06,6,1,RF,28,ContiProContact,P215/55R18,LM0A BN7 3120,10,0,1,980.3192831,5,7
25033,16,11,1-16-2022-011-06,6,1,RR,28,ContiProContact,P215/55R18,LM0A BN7 3120,13,0,1,980.3192831,5,7
25108,13,32,1-13-2022-032-06,6,2,RF,6,Silver Edition All Season,P215/60R16,U95M XYT 0222,10,0,1,1636.773314,7,7
