CASEID,PSU,CASENO,CASENUMBER,CATEGORY,JKWGT1,JKWGT2,JKWGT3,JKWGT4,JKWGT5,JKWGT6,JKWGT7,JKWGT8,JKWGT9,JKWGT10,JKWGT11,JKWGT12,JKWGT13,JKWGT14,JKWGT15,JKWGT16,JKWGT17,JKWGT18,JKWGT19,JKWGT20,JKWGT21,JKWGT22,JKWGT23,JKWGT24,JKWGT25,JKWGT26,JKWGT27,JKWGT28,JKWGT29,JKWGT30,JKWGT31,JKWGT32,CASEWGT,PSUSTRAT,VERSION
9750,20,31,1-20-2018-031-02,2,26.909577706,26.696363537,26.799358893,26.805735062,26.802546598,26.802546598,26.802546598,26.802546598,26.789347838,26.81575837,26.535935089,27.074569872,26.802546598,26.802546598,26.802546598,26.802546598,26.761650931,26.843567446,26.529554386,27.315159075,26.879770745,26.832528381,26.802546598,27.084161957,26.564998982,27.044380909,0,53.385833617,26.802546598,26.802546598,26.802546598,26.802546598,26.8025465982331,11,3
9751,20,32,1-20-2018-032-08,8,110.71353795,109.28310716,109.73629287,110.26032997,111.35819154,111.47129075,109.16276925,111.48079198,111.42741101,109.1824017,109.0106403,110.94101009,111.78329898,110.49315855,109.66459346,110.34809625,111.09803834,110.52415164,119.56266606,113.49312794,109.41278642,109.80029489,110.17996924,110.65233758,110.91482472,111.45792706,0,218.03187406,109.90204308,110.06386506,109.92601818,109.96722418,109.964093263989,11,3
9753,33,30,1-33-2018-030-10,10,504.27086106,498.09806506,481.72712148,503.17211526,497.33344722,490.47916791,491.00664058,484.39371945,506.67886131,478.32101918,499.95251902,499.25762908,513.479642,468.86517439,522.94478264,462.8731303,567.07871051,537.55811329,516.34010751,506.0126746,470.53522725,451.34602265,428.87476279,707.52080904,485.6988644,546.06329214,502.89562094,498.90452484,663.1360775,0,650.86895749,650.97618389,490.80877600669,12,3
9754,20,34,1-20-2018-034-03,3,223.00339329,221.39597729,222.08999474,222.14283494,222.1164117,222.1164117,222.1164117,222.1164117,222.00703175,222.22589948,219.90696523,224.3707062,222.1164117,222.1164117,222.1164117,222.1164117,221.77750364,222.45635714,222.02879202,225.6401387,222.1164117,222.1164117,222.1164117,222.1164117,220.14782174,224.12052609,0,442.41578892,222.1164117,222.1164117,222.1164117,222.1164117,222.116411696965,11,3
9760,28,18,1-28-2018-018-03,3,110.9289672,111.00895091,110.9289672,110.9289672,150.114715,0,148.02168291,145.90687232,110.9289672,110.9289672,110.9289672,110.9289672,96.418785148,129.30668914,118.30641393,104.40980468,110.9289672,110.9289672,112.02623008,111.52919971,120.12086769,102.82800176,106.5699782,115.4688386,110.9289672,110.9289672,110.9289672,110.9289672,111.31635921,111.36528625,109.17239004,111.96936642,110.928967202502,3,3
9761,12,20,1-12-2018-020-03,3,403.70290668,403.99399075,403.70290668,403.70290668,409.73346487,402.98850012,404.02059861,398.24828861,403.70290668,403.70290668,403.70290668,403.70290668,350.89611671,470.58480373,430.55158977,379.97777043,403.70290668,403.70290668,407.69616674,405.88732806,0,498.96150356,517.11903028,560.299766,403.70290668,403.70290668,403.70290668,403.70290668,405.11273933,405.29079912,397.31020939,407.48922325,403.702906676809,9,3
9762,12,21,1-12-2018-021-07,7,1953.767671,1955.1599721,1958.2343798,1949.7744922,1915.7118438,2037.6836312,1946.2831373,1919.7309676,1963.3179749,1945.3630027,1957.5037417,1950.491459,1916.0650336,1993.2349814,2109.2583901,1822.6771715,2009.858415,1997.6362561,2108.1355624,2094.397782,0,2684.79809,2321.9557095,3006.2334906,1952.1945136,2046.1424181,1953.3039961,1954.5477852,1945.6842334,1972.7559201,1915.3786942,1984.7487559,1953.92408853024,9,3
9763,23,34,1-23-2018-034-04,4,1773.4443854,1892.17766,1899.9509596,1811.2305911,1827.0996465,1826.9004336,1826.9381423,1826.9018189,1858.0100241,1798.9317413,3555.4286535,0,1826.9469604,1826.9733805,1827.1619446,1826.7704209,1718.0970973,1947.4831267,1942.4382432,1826.9596608,1827.6955413,1826.8551109,1826.7425347,1826.9364879,1699.5782583,1949.4290262,1834.2760425,1820.1649007,1826.8612781,1826.7425347,1827.2136227,1827.1545572,1826.95987891333,5,3
9764,52,13,1-52-2018-013-10,10,2670.8391731,2638.145344,2551.4376621,2665.0197345,2634.0955933,2597.7923303,2600.5860564,2565.5611319,2683.5929963,2533.3974536,2647.9673437,2644.2869025,2719.6129072,2483.3151613,2769.7444344,2451.5786734,3003.4970315,2847.143029,2734.7631844,2680.0645799,2492.1604921,2390.5260665,2271.5084397,3747.3398495,2572.4737508,2892.1901785,2663.5552995,2642.4167079,3512.2588864,3457.8060985,0,3447.854768,2599.53807901324,12,3
9765,16,34,1-16-2018-034-03,3,478.75835231,468.00346435,492.96043857,454.87952996,473.37276368,473.37276368,473.37276368,473.37276368,487.82038448,459.86097421,0,955.96372134,473.37276368,473.37276368,473.37276368,473.37276368,476.08016,471.0740128,488.16371142,467.35018449,473.37276368,473.37276368,473.37276368,473.37276368,488.45213417,462.2679904,475.32495855,471.43653883,473.37276368,473.37276368,473.37276368,473.37276368,473.372763677922,5,3
9766,10,18,1-10-2018-018-02,2,31.082448159,30.238727937,30.244093435,31.108931203,30.672203363,30.672203363,30.672203363,30.672203363,62.68179393,0,29.790138378,31.608570822,30.672203363,30.672203363,30.672203363,30.672203363,30.887023597,30.482888433,29.300619024,32.198017408,30.760576859,30.70651381,30.672203363,30.99447735,32.197119775,29.50180209,30.798695893,30.546745613,30.672203363,30.672203363,30.672203363,30.672203363,30.6722033634637,4,3
9767,32,42,1-32-2018-042-03,3,1966.4635286,1922.2886441,2024.797518,1868.3830815,1944.3426328,1944.3426328,1944.3426328,1944.3426328,2003.6851367,1888.843985,1925.7666665,1963.2741483,1944.3426328,1944.3426328,1944.3426328,1944.3426328,0,3869.8013767,2005.095326,1919.6053468,1944.3426328,1944.3426328,1944.3426328,1944.3426328,2006.2800005,1898.730621,1952.3611248,1936.3897365,1944.3426328,1944.3426328,1944.3426328,1944.3426328,1944.34263282026,7,3
9768,59,21,1-59-2018-021-02,2,59.804691765,59.804691765,59.804691765,59.804691765,59.973017336,60.494420288,59.543214401,59.211892724,59.804691765,59.804691765,59.804691765,59.804691765,120.6517431,0,62.75269552,57.028464391,59.804691765,59.804691765,59.804691765,60.321320178,68.25307743,54.722686571,50.829495294,70.482134625,59.804691765,59.804691765,59.804691765,59.804691765,60.072638921,61.39108974,59.034472433,58.782704875,59.8046917652692,6,3
9769,24,24,1-24-2018-024-09,9,0,4842.6232077,2436.1031072,2435.366483,2436.8171908,2437.3038145,2435.3581987,2433.5581156,2440.5748635,2431.3180358,2414.6184463,2457.3682041,2440.4141844,2431.3272102,2434.8157952,2436.6762492,2582.5130325,2570.075938,2472.4427021,2475.4882716,2468.6479077,2474.3586485,2447.8501326,2431.4705336,2421.2037804,2508.6533088,2438.2726683,2433.7079724,2435.4176432,2439.1017234,2438.0737449,2431.3621236,2435.7349297697,1,3
9770,31,14,1-31-2018-014-07,7,346.48116231,346.72807299,347.27328846,345.77301198,339.73234185,361.36281886,345.1538551,340.44509327,348.17481322,344.99067842,347.14371709,345.90015887,0,706.96059041,374.05588672,323.2335729,356.42829496,354.26081728,373.85676446,371.42050645,337.74895908,357.09157361,308.8317223,399.84408951,346.20217858,362.86290013,346.39893421,346.61950777,345.04764548,349.84853845,339.6732611,351.97534797,346.50890140151,6,3
9771,14,17,1-14-2018-017-03,3,463.15458825,452.75022521,476.89379798,440.05402806,457.94452753,457.94452753,457.94452753,457.94452753,471.92126931,444.87311634,453.5693922,462.40340415,457.94452753,457.94452753,457.94452753,457.94452753,460.56368399,455.72069789,0,904.23647431,457.94452753,457.94452753,457.94452753,457.94452753,472.53242892,447.20168269,459.83309618,456.07140842,457.94452753,457.94452753,457.94452753,457.94452753,457.944527532383,8,3
9772,14,18,1-14-2018-018-09,9,1672.2966022,1782.9506352,1747.2223625,1699.3590325,1724.0116553,1724.3559343,1722.9794402,1721.7059085,1797.4579533,1654.0803619,1731.8820046,1715.3850907,1726.5564744,1720.1275763,1722.5956979,1723.9119412,1836.5351726,1810.1930632,0,3718.4423353,1746.5314106,1750.5716742,1731.8172963,1720.2289755,1782.6615013,1716.7029937,1725.0413838,1721.8119298,1723.0214964,1725.6279279,1724.9006485,1720.152277,1723.24597183593,8,3
9773,26,31,1-26-2018-031-04,4,1746.2099422,1734.4131179,1739.0576491,1791.1764718,1739.6045156,1739.4148425,1739.4507454,1739.4161614,1740.0162836,1740.1218402,1721.9636141,1758.0503974,1739.4591412,1739.4842961,1739.6638304,1739.2910557,1736.610713,1744.7451479,1773.9571082,1803.530934,1740.1718745,1739.3716902,1739.264505,1739.4491702,3447.6992426,0,1746.4372524,1733.0018571,1739.3775621,1739.264505,1739.7130337,1739.6567967,1739.47144112221,10,3
9774,26,32,1-26-2018-032-06,6,831.65777559,824.3201032,827.20355917,828.77945391,828.40209343,828.31901076,827.71511125,827.49536591,828.94611622,827.11556407,820.15869429,835.95911931,829.7364319,826.47594111,828.38263851,827.58116369,858.6288623,840.77066356,839.87304965,874.12528875,838.14360574,834.3497775,832.60928443,825.56395586,1637.905099,0,830.98110834,825.00475459,828.80543854,828.18387368,827.49641349,827.45176675,827.97832151239,10,3
9775,26,33,1-26-2018-033-02,2,28.272887888,28.048871727,28.157085099,28.163784302,28.160434302,28.160434302,28.160434302,28.160434302,28.146566858,28.174315418,27.880315551,28.446238993,28.160434302,28.160434302,28.160434302,28.160434302,28.117466752,28.203533374,27.873611585,28.699017079,28.241570828,28.191935041,28.160434302,28.456317038,55.821703794,0,28.276568266,28.045250378,28.160434302,28.160434302,28.160434302,28.160434302,28.16043430236,10,3
9776,27,16,1-27-2018-016-06,6,111.86481281,111.76337655,111.72329096,111.90950776,0,150.67930547,148.64450908,146.79716715,112.00048162,111.64308785,111.87143972,111.75815006,116.26834124,108.33613513,113.16434425,110.47511912,116.13103901,113.36866904,114.58807421,116.83185235,112.42787078,102.58574939,100.06502456,145.21666933,111.58470406,112.05933207,111.75924741,111.87064674,115.86979657,114.04444302,109.39747557,108.1216275,111.814631438102,3,3
9778,66,12,1-66-2018-012-03,3,126.50844171,126.59965877,126.50844171,126.50844171,128.39823865,126.28456801,126.60799687,124.79912721,126.50844171,126.50844171,126.50844171,126.50844171,109.96036985,147.46723203,269.84403528,0,126.50844171,126.50844171,127.75981022,127.19297417,136.99130327,117.2697321,121.5372523,131.68591763,126.50844171,126.50844171,126.50844171,126.50844171,126.95024118,127.0060398,124.50516118,127.69496031,126.508441705591,6,3
9781,32,43,1-32-2018-043-02,2,83.800381096,81.525654351,81.540120097,83.871781173,82.6943334,82.6943334,82.6943334,82.6943334,84.497176547,81.128020395,80.316226579,85.218843356,82.6943334,82.6943334,82.6943334,82.6943334,0,164.3678551,78.996449317,86.808031193,82.932594318,82.786836683,82.6943334,83.563205851,86.805611115,79.538852459,83.035365808,82.356090825,82.6943334,82.6943334,82.6943334,82.6943334,82.6943334001093,7,3
9782,19,32,1-19-2018-032-05,5,54.589209925,54.881391954,54.688674908,54.775839248,54.462028968,54.463076485,54.214560121,55.833633922,54.970753576,54.510358155,55.006944818,54.481387848,52.363748145,59.939515288,54.704302261,55.999929252,55.51802879,54.143231375,58.308592918,60.027738006,76.993071227,0,67.317665729,75.771833412,54.165451265,55.393524118,54.753988888,54.859403337,53.395856399,56.494197414,53.588965017,55.579970743,54.7319534917023,9,3
9783,19,33,1-19-2018-033-07,7,1626.8504685,1628.0098007,1630.5697784,1623.5254546,1595.1623916,1696.7250608,1620.6182961,1598.5090093,1634.8027531,1619.8521244,1629.9613954,1624.1224538,1595.4564834,1659.7138501,1756.3234622,1517.69489,1673.555742,1663.3786747,1755.3885134,1743.9494284,2114.466286,0,1933.4308732,2503.2108144,1625.5405422,1703.768468,1626.4643788,1627.500049,1620.1196047,1642.6614795,1594.8849868,1652.6475955,1626.98071331051,9,3
9784,19,34,1-19-2018-034-02,2,46.681473023,46.681473023,46.681473023,46.681473023,46.812862139,47.219851242,46.47737284,46.218754603,46.681473023,46.681473023,46.681473023,46.681473023,47.088287928,46.167143215,48.982582747,44.514445998,46.681473023,46.681473023,46.681473023,47.084735285,71.034654055,0,52.900993624,73.354553943,46.681473023,46.681473023,46.681473023,46.681473023,46.890623301,47.91976039,46.080266463,45.88374542,46.6814730229856,9,3
9786,17,35,1-17-2018-035-08,8,92.056001752,87.781049082,87.267120291,92.652722168,91.019933438,91.11237641,89.225479092,91.120142352,0,164.0076358,89.760455237,90.038826847,91.36740003,90.312888501,89.635651037,90.19432012,93.308756591,88.13053623,89.572155974,104.35502485,89.42983358,89.746568203,90.056899522,90.442995363,103.08601648,82.151046278,90.796717431,89.105464042,89.829733294,89.962000398,89.84932962,89.88300983,89.8804507420205,4,3
9787,17,36,1-17-2018-036-10,10,3866.5165903,4090.0447187,3705.124714,4110.2430849,3894.8620804,3886.2736301,3878.6507333,3891.1703278,0,7177.5500712,3959.7566361,3957.1504459,3895.6305486,3881.199206,3945.3647858,3837.1655633,3993.4445504,4825.0066338,4274.5728396,3816.5428632,4018.3992698,4030.0670403,3979.4273187,3490.1321756,3963.6170236,4227.158076,3999.8735905,3935.6681833,3883.5444152,3867.3148219,3888.0229221,3912.2179931,3887.70568349751,4,3
9788,17,37,1-17-2018-037-07,7,728.67322557,776.919676,766.76223697,735.67704929,751.12545409,750.83775966,750.64763494,751.08942497,0,1456.0346952,751.31841198,750.8924327,750.74635746,751.11034193,751.36450864,750.51225596,836.01117038,715.97457259,897.86582118,729.63929001,754.92508116,756.36677908,751.95761589,751.18766838,818.68814613,736.14138916,753.7815011,748.09120632,750.67313168,750.22046403,751.29712174,751.49565014,750.923975895264,4,3
9789,13,37,1-13-2018-037-03,3,454.51891326,444.30854311,468.00195075,431.84907088,449.4059959,449.4059959,449.4059959,449.4059959,463.12213657,436.57830562,445.11243646,453.78173524,449.4059959,449.4059959,449.4059959,449.4059959,903.95263458,0,463.44808093,443.68833869,449.4059959,449.4059959,449.4059959,449.4059959,463.7219009,438.86345506,451.25935154,447.56780173,449.4059959,449.4059959,449.4059959,449.4059959,449.405995898186,7,3
9790,13,38,1-13-2018-038-04,4,1439.8396366,1536.2378527,1542.5489075,1470.5178339,1483.4017423,1483.2400036,1483.2706189,1483.2411282,1508.4975317,1460.5325355,1443.3063542,1525.3878955,1483.2777781,1483.2992283,1483.4523214,1483.1344477,2789.8075866,0,1577.0438573,1483.2880894,1483.8855426,1483.2032066,1483.1118072,1483.2692756,1379.8685552,1582.7195957,1489.2281778,1477.7714999,1483.2082137,1483.1118072,1483.4942782,1483.4463236,1483.28826654594,7,3
9792,22,18,1-22-2018-018-01,1,53.58968663,53.751600812,53.864815247,53.561997882,54.478086986,54.889763258,53.254846669,52.054882529,53.933226519,53.673673486,53.701621061,53.616716631,50.330664659,57.528662899,59.616422016,49.512611114,54.269298224,53.477875391,53.941030312,59.648444057,68.846855453,51.550238091,48.284956776,57.194101964,53.581961639,53.746778312,53.477572947,53.87840237,0,74.336735401,69.636987476,65.475378749,53.6591951024928,12,3
9793,22,19,1-22-2018-019-10,10,778.72180685,769.1894479,743.90856862,777.02506532,768.00868449,757.42394287,758.23849413,748.02647062,782.44036854,738.64868481,772.05319405,770.98010817,792.94249476,724.04646781,807.55906689,714.79323555,875.71301889,830.12574708,797.35977729,781.4116077,726.62545201,696.9924646,662.29115339,1092.5911556,750.04194468,843.25989533,776.59808812,770.43482586,0,1008.173401,1005.106362,1005.2719466,757.932941173496,12,3
9795,33,32,1-33-2018-032-08,8,46.669158604,46.434101998,46.447463717,46.65816893,47.194158996,47.530771128,45.871819542,47.098439463,47.180878477,46.184759226,46.598358542,46.480059369,45.57222457,48.703216226,52.230855196,41.605400107,47.09010006,46.703892953,51.121284729,47.537631221,50.821753428,53.527371974,44.564390539,39.512206368,47.360460644,46.748754171,46.81968802,46.326563272,61.509113437,0,63.07732362,59.767747412,46.5383479103345,12,3
9796,33,33,1-33-2018-033-08,8,46.669158604,46.434101998,46.447463717,46.65816893,47.194158996,47.530771128,45.871819542,47.098439463,47.180878477,46.184759226,46.598358542,46.480059369,45.57222457,48.703216226,52.230855196,41.605400107,47.09010006,46.703892953,51.121284729,47.537631221,50.821753428,53.527371974,44.564390539,39.512206368,47.360460644,46.748754171,46.81968802,46.326563272,61.509113437,0,63.07732362,59.767747412,46.5383479103345,12,3
9797,15,35,1-15-2018-035-04,4,1445.7154054,0,774.42190867,738.25939788,744.7276407,744.64644134,744.66181145,744.64700597,757.32674148,733.24637441,724.59813506,765.80638691,744.6654057,744.67617455,744.75303348,744.59344801,700.29809281,793.79606747,791.73976791,744.67058239,744.97052801,744.62796776,744.58208159,744.66113709,692.74979551,794.58921803,747.65274689,741.90103142,744.63048152,744.58208159,744.7740975,744.75002235,744.6706713027,1,3
9798,15,36,1-15-2018-036-10,10,10162.029134,0,4868.9284538,5401.2971365,5118.2635594,5106.9774211,5096.9601229,5113.4122034,5576.1028593,4716.0325856,5203.5419166,5200.1171051,5119.2734085,5100.3090874,5184.6294927,5042.4441915,5247.8114236,6340.5725589,5617.2439345,5015.3437674,5280.6045825,5295.9372755,5229.3912884,4586.4053625,5208.6148769,5554.9358858,5256.259867,5171.8871243,5103.3909421,5082.0635281,5109.2761771,5141.0710771,5108.85929178497,1,3
9799,15,37,1-15-2018-037-03,3,499.45679627,0,257.13644488,237.27280332,246.91918465,246.91918465,246.91918465,246.91918465,254.45530633,239.87120831,244.56015472,249.32336706,246.91918465,246.91918465,246.91918465,246.91918465,248.33140805,245.72011758,254.63439143,243.77770619,246.91918465,246.91918465,246.91918465,246.91918465,254.78483758,241.12674838,247.93748229,245.90921725,246.91918465,246.91918465,246.91918465,246.91918465,246.919184649177,1,3
9801,18,19,1-18-2018-019-04,4,282.38659315,282.71896457,282.38659315,290.78041679,279.12654594,293.57001842,279.26129929,278.23624497,282.64784007,282.38659315,282.38659315,282.56883076,295.33773353,270.53619621,0,552.25522322,282.38659315,282.8435418,290.98302837,289.80771508,358.4729244,296.22367903,257.5583572,245.21474804,282.38659315,282.76183443,282.38659315,282.52539766,284.1757332,284.20400732,282.59227675,278.94877253,282.420191258038,6,3
9802,18,20,1-18-2018-020-06,6,100.46991721,100.37881356,100.34281122,100.5100594,101.23754276,101.49798426,100.12733996,98.882965477,100.59176638,100.27077785,100.47586909,100.37411947,104.42488863,97.300681548,0,198.44356404,104.30157243,101.82058601,102.91577879,104.93099876,100.97562036,92.136047875,89.872091867,130.42445055,100.21834121,100.64462214,100.37510504,100.47515689,104.06694095,102.42752356,98.253910578,97.108024334,100.424847474037,6,3
9803,21,25,1-21-2018-025-08,8,120.22090196,118.66763501,119.15973737,119.7287754,120.92091423,121.04372567,118.53696325,121.0540428,120.99607783,118.55828161,118.37177045,120.46790793,121.38252716,119.98159779,119.08188088,119.82407848,120.63842076,120.01525237,129.82993607,123.23918519,118.80845028,119.22923547,119.64151381,120.15444609,120.43947393,121.0292144,241.24873896,0,119.33972115,119.51543935,119.36575507,119.41049957,119.407099797148,11,3
9804,21,26,1-21-2018-026-08,8,120.22090196,118.66763501,119.15973737,119.7287754,120.92091423,121.04372567,118.53696325,121.0540428,120.99607783,118.55828161,118.37177045,120.46790793,121.38252716,119.98159779,119.08188088,119.82407848,120.63842076,120.01525237,129.82993607,123.23918519,118.80845028,119.22923547,119.64151381,120.15444609,120.43947393,121.0292144,241.24873896,0,119.33972115,119.51543935,119.36575507,119.41049957,119.407099797148,11,3
9805,21,27,1-21-2018-027-03,3,242.15348528,240.40803476,241.16164996,241.21902773,241.19033543,241.19033543,241.19033543,241.19033543,241.07156264,241.30922532,238.79115597,243.6382142,241.19033543,241.19033543,241.19033543,241.19033543,240.82232414,241.55947319,241.09519154,245.01665736,241.19033543,241.19033543,241.19033543,241.19033543,239.05269567,243.36655023,484.37001445,0,241.19033543,241.19033543,241.19033543,241.19033543,241.190335432331,11,3
9808,29,18,1-29-2018-018-04,4,580.04982176,618.88454101,1242.8539903,0,597.59913141,597.5339738,597.54630739,597.53442688,607.70915186,588.38610588,581.44641405,614.51355722,597.54919156,597.55783291,597.61950758,597.49144984,561.94709195,636.9735921,635.3235354,597.55334554,597.79403386,597.51914987,597.48232897,597.54576626,555.89003745,637.61004771,599.94635316,595.33094749,597.52116701,597.48232897,597.63641019,597.61709133,597.553416889048,2,3
9809,13,40,1-13-2018-040-09,9,1849.0281739,1971.3763413,1931.872235,1878.9506147,1906.2085748,1906.5892379,1905.0672733,1903.6591522,1987.4168211,1828.8868058,1914.9106781,1896.670338,1909.0223354,1901.9140188,1904.6429763,1906.0983228,4061.2475946,0,1833.1146522,2055.7072926,1931.1082619,1935.5755085,1914.8391313,1902.026134,1971.0566512,1898.1275196,1907.3471271,1903.7763781,1905.113774,1907.9956583,1907.1915186,1901.9413299,1905.36197248096,7,3
9810,20,36,1-20-2018-036-02,2,26.909577706,26.696363537,26.799358893,26.805735062,26.802546598,26.802546598,26.802546598,26.802546598,26.789347838,26.81575837,26.535935089,27.074569872,26.802546598,26.802546598,26.802546598,26.802546598,26.761650931,26.843567446,26.529554386,27.315159075,26.879770745,26.832528381,26.802546598,27.084161957,26.564998982,27.044380909,0,53.385833617,26.802546598,26.802546598,26.802546598,26.802546598,26.8025465982331,11,3
9811,30,22,1-30-2018-022-06,6,1283.1625757,1252.3709798,1248.7184534,1288.1434315,1268.62976,1268.5025257,1267.5777032,1267.2411813,1316.0414335,1224.1186818,1261.6453031,1274.5436247,1270.6731898,1265.680016,1268.5999664,1267.3725736,1442.0345984,1193.6017932,1367.6929225,1259.4251709,1283.5480859,1277.7381496,1275.0727274,1264.2833855,0,2574.9334019,1272.5793095,1263.4270146,1269.2474499,1268.2955744,1267.2427856,1267.1744128,1267.98078812957,10,3
9812,25,15,1-25-2018-015-06,6,518.88057232,506.42917979,0,1041.789425,513.00384566,512.95239512,512.5784188,512.44233729,532.17600417,495.00461923,510.1794966,515.39527254,513.83016028,511.81103898,512.99179783,512.49546921,583.12465769,482.66431184,553.06264367,509.28172772,519.03646354,516.68706281,515.60922918,511.24627467,504.79620021,520.62105869,514.60094998,510.89997858,513.25362484,512.8687089,512.44298603,512.41533768,512.741416789904,2,3
9813,33,34,1-33-2018-034-08,8,46.669158604,46.434101998,46.447463717,46.65816893,47.194158996,47.530771128,45.871819542,47.098439463,47.180878477,46.184759226,46.598358542,46.480059369,45.57222457,48.703216226,52.230855196,41.605400107,47.09010006,46.703892953,51.121284729,47.537631221,50.821753428,53.527371974,44.564390539,39.512206368,47.360460644,46.748754171,46.81968802,46.326563272,61.509113437,0,63.07732362,59.767747412,46.5383479103345,12,3
9815,24,26,1-24-2018-026-03,3,0,1407.4597166,705.93586409,706.10382208,706.0198331,706.0198331,706.0198331,706.0198331,705.67215768,706.36785127,698.99688053,713.18533976,706.0198331,706.0198331,706.0198331,706.0198331,704.94257903,707.1003846,705.74132494,717.22036137,706.0198331,706.0198331,706.0198331,706.0198331,699.76246767,712.39011657,708.93146723,703.13201773,706.0198331,706.0198331,706.0198331,706.0198331,706.019833095497,1,3
9816,23,35,1-23-2018-035-05,5,50.413296579,50.509384952,50.263299249,50.646031668,50.376667032,50.376868107,50.6648957,50.400347566,51.284928963,49.692053101,102.9140575,0,50.791279086,51.541612858,50.839513083,50.779404583,55.63272265,46.225826475,59.190031299,50.154008189,50.449941394,51.244171663,50.697586686,50.579790979,47.522821543,53.570307059,50.681691119,50.363863093,50.441835427,50.396561993,50.473670349,50.500114014,50.4532248975682,5,3
9817,23,36,1-23-2018-036-06,6,256.72173823,250.56127799,249.83051874,257.71825573,253.81416457,253.78870887,253.60368006,253.53635228,263.29979599,244.90885391,504.83357507,0,254.22299261,253.22401066,253.80820378,253.56263986,288.50718974,238.80335424,273.6336853,251.97260673,256.79886709,255.63647583,255.10320606,252.94458744,249.7533438,257.58286256,254.6043491,252.77325373,253.93774551,253.74730421,253.53667325,253.52299393,253.684325070898,5,3
9818,23,37,1-23-2018-037-03,3,193.30168153,188.95932819,199.03586275,183.66045753,191.12721641,191.12721641,191.12721641,191.12721641,196.96053374,185.67174683,378.60242963,0,191.12721641,191.12721641,191.12721641,191.12721641,192.22034462,190.19908135,197.09915414,188.69556236,191.12721641,191.12721641,191.12721641,191.12721641,197.21560663,186.64359469,191.91542731,190.34545351,191.12721641,191.12721641,191.12721641,191.12721641,191.127216407229,5,3
9820,28,19,1-28-2018-019-09,9,436.51853046,434.55535781,435.52971812,435.29445714,590.4701521,0,576.84075228,565.35074543,436.49223876,434.40840685,435.97406116,434.86574804,438.20880708,434.1428553,432.8005142,438.2472978,462.35563335,458.72483889,446.52195111,437.96484719,466.03635806,467.97638557,381.22438491,455.22120928,436.68479755,444.43692676,434.07561716,436.83654652,438.40338102,457.38931683,445.57362216,403.44805807,435.412103868015,3,3
9821,28,20,1-28-2018-020-03,3,113.61052446,113.69244167,113.61052446,113.61052446,153.74353455,0,151.59990625,149.43397298,113.61052446,113.61052446,113.61052446,113.61052446,98.749578448,132.4325029,121.16631095,106.93377003,113.61052446,113.61052446,114.73431219,114.22526678,123.02462668,105.31372917,109.14616281,118.2601411,113.61052446,113.61052446,113.61052446,113.61052446,114.00728115,114.05739094,111.81148443,114.67607392,113.610524464579,3,3
9823,10,20,1-10-2018-020-03,3,29.101339477,28.44760332,29.964613677,27.649864611,28.773976326,28.773976326,28.773976326,28.773976326,59.304350699,0,28.499073946,29.054140412,28.773976326,28.773976326,28.773976326,28.773976326,28.938545485,28.634246691,29.673044487,28.407893686,28.773976326,28.773976326,28.773976326,28.773976326,29.690576272,28.09897238,28.892640544,28.656282846,28.773976326,28.773976326,28.773976326,28.773976326,28.7739763257417,4,3
9824,16,35,1-16-2018-035-03,3,226.98469049,221.8856778,233.71805846,215.6634737,224.43132268,224.43132268,224.43132268,224.43132268,231.28110132,218.02523214,0,453.23309424,224.43132268,224.43132268,224.43132268,224.43132268,225.71492956,223.34145917,231.44387646,221.57595051,224.43132268,224.43132268,224.43132268,224.43132268,231.58062092,219.16642544,225.3568801,223.51333682,224.43132268,224.43132268,224.43132268,224.43132268,224.431322677094,5,3
9825,16,36,1-16-2018-036-03,3,226.98469049,221.8856778,233.71805846,215.6634737,224.43132268,224.43132268,224.43132268,224.43132268,231.28110132,218.02523214,0,453.23309424,224.43132268,224.43132268,224.43132268,224.43132268,225.71492956,223.34145917,231.44387646,221.57595051,224.43132268,224.43132268,224.43132268,224.43132268,231.58062092,219.16642544,225.3568801,223.51333682,224.43132268,224.43132268,224.43132268,224.43132268,224.431322677094,5,3
9827,32,44,1-32-2018-044-03,3,601.2124355,587.70672359,619.04705046,571.22602405,594.4493517,594.4493517,594.4493517,594.4493517,612.59230263,577.48159373,588.77006917,600.23733726,594.4493517,594.4493517,594.4493517,594.4493517,0,1183.1252788,613.02344378,586.88635154,594.4493517,594.4493517,594.4493517,594.4493517,613.38563766,580.50426279,596.90086786,592.0178903,594.4493517,594.4493517,594.4493517,594.4493517,594.449351704099,7,3
9830,12,22,1-12-2018-022-06,6,1068.2023916,1067.2337719,1066.8509927,1068.6291858,1076.363834,1079.1328643,1064.560089,1051.3298223,1069.4978995,1066.0851295,1068.2656723,1067.183864,1110.251893,1034.5068814,1080.6116789,1054.9321408,1108.9407875,1082.562786,1094.2069436,1115.6328873,0,1306.1282345,1274.0342069,1848.9077973,1065.52762,1070.0598652,1067.1943426,1068.2581001,1106.4461711,1089.0157837,1044.6416716,1032.458538,1067.72320733004,9,3
