CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEATLOC,SEATTYPE,ORIENTATION,TRACK,PERFORMANCE,INTRESTRAINT,HEADRESTYPE,HEADRESTDAM,HEADRESTACT,ROLLPROTECTION,BELTAVAILINSP,BELTUSEINSP,BELTMALFUNCTIONINSP,BELTANCHORINSP,BELTPRETENSIONINSP,BELTPOSDEVPRESINSP,BELTGUIDEINSP,SEATROW,LOCATION,CASEWGT,PSUSTRAT,VERSION
11362,17,101,1-17-2018-101-05,5,1,32,,,,,,,,,,,,,,,,,3,2,49.8202110566132,4,3
11854,11,45,1-11-2018-045-10,10,1,21,,,,,,,,,,,,,,,,,2,1,23936.8367783949,8,3
11854,11,45,1-11-2018-045-10,10,1,23,,,,,,,,,,,,,,,,,2,3,23936.8367783949,8,3
11854,11,45,1-11-2018-045-10,10,1,13,,,,,,,,,,,,,,,,,1,3,23936.8367783949,8,3
11854,11,45,1-11-2018-045-10,10,1,22,,,,,,,,,,,,,,,,,2,2,23936.8367783949,8,3
11707,30,73,1-30-2018-073-02,2,1,21,,,,,,,,,,,,,,,,,2,1,94.9718590290414,10,3
11707,30,73,1-30-2018-073-02,2,1,23,,,,,,,,,,,,,,,,,2,3,94.9718590290414,10,3
11707,30,73,1-30-2018-073-02,2,1,13,,,,,,,,,,,,,,,,,1,3,94.9718590290414,10,3
11707,30,73,1-30-2018-073-02,2,1,22,,,,,,,,,,,,,,,,,2,2,94.9718590290414,10,3
12077,19,105,1-19-2018-105-06,6,2,13,,,,,,,,,,,,,,,,,1,3,339.868808027278,9,3
12077,19,105,1-19-2018-105-06,6,2,22,,,,,,,,,,,,,,,,,2,2,339.868808027278,9,3
12077,19,105,1-19-2018-105-06,6,2,23,,,,,,,,,,,,,,,,,2,3,339.868808027278,9,3
12077,19,105,1-19-2018-105-06,6,2,21,,,,,,,,,,,,,,,,,2,1,339.868808027278,9,3
11900,21,114,1-21-2018-114-02,2,1,13,,,,,,,,,,,,,,,,,1,3,106.73399618422,11,3
11900,21,114,1-21-2018-114-02,2,1,21,,,,,,,,,,,,,,,,,2,1,106.73399618422,11,3
11900,21,114,1-21-2018-114-02,2,1,23,,,,,,,,,,,,,,,,,2,3,106.73399618422,11,3
11900,21,114,1-21-2018-114-02,2,1,22,,,,,,,,,,,,,,,,,2,2,106.73399618422,11,3
11968,21,115,1-21-2018-115-04,4,2,13,,,,,,,,,,,,,,,,,1,3,1047.6481623627,11,3
11968,21,115,1-21-2018-115-04,4,2,21,,,,,,,,,,,,,,,,,2,1,1047.6481623627,11,3
11968,21,115,1-21-2018-115-04,4,2,23,,,,,,,,,,,,,,,,,2,3,1047.6481623627,11,3
11968,21,115,1-21-2018-115-04,4,2,22,,,,,,,,,,,,,,,,,2,2,1047.6481623627,11,3
12096,21,121,1-21-2018-121-07,7,2,21,,,,,,,,,,,,,,,,,2,1,3544.83236953454,11,3
12096,21,121,1-21-2018-121-07,7,2,31,,,,,,,,,,,,,,,,,3,1,3544.83236953454,11,3
12096,21,121,1-21-2018-121-07,7,2,23,,,,,,,,,,,,,,,,,2,3,3544.83236953454,11,3
12096,21,121,1-21-2018-121-07,7,2,33,,,,,,,,,,,,,,,,,3,3,3544.83236953454,11,3
12081,29,87,1-29-2018-087-07,7,1,21,,,,,,,,,,,,,,,,,2,1,682.085851988878,2,3
12081,29,87,1-29-2018-087-07,7,1,13,,,,,,,,,,,,,,,,,1,3,682.085851988878,2,3
12081,29,87,1-29-2018-087-07,7,1,23,,,,,,,,,,,,,,,,,2,3,682.085851988878,2,3
11949,26,135,1-26-2018-135-03,3,2,21,,,,,,,,,,,,,,,,,2,1,944.651074227438,10,3
11949,26,135,1-26-2018-135-03,3,2,13,,,,,,,,,,,,,,,,,1,3,944.651074227438,10,3
11949,26,135,1-26-2018-135-03,3,2,23,,,,,,,,,,,,,,,,,2,3,944.651074227438,10,3
12107,25,77,1-25-2018-077-07,7,1,13,,,,,,,,,,,,,,,,,1,3,1264.00977011783,2,3
12107,25,77,1-25-2018-077-07,7,1,21,,,,,,,,,,,,,,,,,2,1,1264.00977011783,2,3
12107,25,77,1-25-2018-077-07,7,1,31,,,,,,,,,,,,,,,,,3,1,1264.00977011783,2,3
12107,25,77,1-25-2018-077-07,7,1,23,,,,,,,,,,,,,,,,,2,3,1264.00977011783,2,3
12107,25,77,1-25-2018-077-07,7,1,33,,,,,,,,,,,,,,,,,3,3,1264.00977011783,2,3
11975,15,122,1-15-2018-122-03,3,2,13,,,,,,,,,,,,,,,,,1,3,693.260046331843,1,3
11975,15,122,1-15-2018-122-03,3,2,21,,,,,,,,,,,,,,,,,2,1,693.260046331843,1,3
11975,15,122,1-15-2018-122-03,3,2,23,,,,,,,,,,,,,,,,,2,3,693.260046331843,1,3
11975,15,122,1-15-2018-122-03,3,2,22,,,,,,,,,,,,,,,,,2,2,693.260046331843,1,3
12039,25,75,1-25-2018-075-06,6,1,13,,,,,,,,,,,,,,,,,1,3,252.248028686747,2,3
12039,25,75,1-25-2018-075-06,6,1,21,,,,,,,,,,,,,,,,,2,1,252.248028686747,2,3
12039,25,75,1-25-2018-075-06,6,1,23,,,,,,,,,,,,,,,,,2,3,252.248028686747,2,3
11905,20,113,1-20-2018-113-01,1,2,21,,,,,,,,,,,,,,,,,2,1,81.2478232206367,11,3
11905,20,113,1-20-2018-113-01,1,2,23,,,,,,,,,,,,,,,,,2,3,81.2478232206367,11,3
11463,11,32,1-11-2018-032-05,5,2,32,,,,,,,,,,,,,,,,,3,2,111.457206362171,8,3
11463,11,32,1-11-2018-032-05,5,2,33,,,,,,,,,,,,,,,,,3,3,111.457206362171,8,3
11463,11,32,1-11-2018-032-05,5,2,31,,,,,,,,,,,,,,,,,3,1,111.457206362171,8,3
11834,18,63,1-18-2018-063-03,3,2,21,,,,,,,,,,,,,,,,,2,1,367.539247860764,6,3
11834,18,63,1-18-2018-063-03,3,2,31,,,,,,,,,,,,,,,,,3,1,367.539247860764,6,3
11834,18,63,1-18-2018-063-03,3,2,23,,,,,,,,,,,,,,,,,2,3,367.539247860764,6,3
11834,18,63,1-18-2018-063-03,3,2,33,,,,,,,,,,,,,,,,,3,3,367.539247860764,6,3
11783,30,74,1-30-2018-074-06,6,1,21,,,,,,,,,,,,,,,,,2,1,1196.27958055478,10,3
11783,30,74,1-30-2018-074-06,6,1,22,,,,,,,,,,,,,,,,,2,2,1196.27958055478,10,3
11783,30,74,1-30-2018-074-06,6,1,23,,,,,,,,,,,,,,,,,2,3,1196.27958055478,10,3
11783,30,74,1-30-2018-074-06,6,1,13,,,,,,,,,,,,,,,,,1,3,1196.27958055478,10,3
12062,14,58,1-14-2018-058-04,4,1,21,,,,,,,,,,,,,,,,,2,1,3411.94025411586,8,3
12062,14,58,1-14-2018-058-04,4,1,13,,,,,,,,,,,,,,,,,1,3,3411.94025411586,8,3
12062,14,58,1-14-2018-058-04,4,1,23,,,,,,,,,,,,,,,,,2,3,3411.94025411586,8,3
11834,18,63,1-18-2018-063-03,3,1,13,,,,,,,,,,,,,,,,,1,3,367.539247860764,6,3
11882,52,71,1-52-2018-071-07,7,2,22,,,,,,,,,,,,,,,,,2,2,57.7635756084152,12,3
11834,18,63,1-18-2018-063-03,3,2,32,,,,,,,,,,,,,,,,,3,2,367.539247860764,6,3
11834,18,63,1-18-2018-063-03,3,1,21,,,,,,,,,,,,,,,,,2,1,367.539247860764,6,3
11834,18,63,1-18-2018-063-03,3,1,22,,,,,,,,,,,,,,,,,2,2,367.539247860764,6,3
11834,18,63,1-18-2018-063-03,3,1,23,,,,,,,,,,,,,,,,,2,3,367.539247860764,6,3
11463,11,32,1-11-2018-032-05,5,1,12,,,,,,,,,,,,,,,,,1,2,111.457206362171,8,3
11802,23,117,1-23-2018-117-08,8,2,22,,,,,,,,,,,,,,,,,2,2,235.020330938053,5,3
12029,15,123,1-15-2018-123-07,7,1,13,,,,,,,,,,,,,,,,,1,3,5529.77130732279,1,3
12029,15,123,1-15-2018-123-07,7,1,21,,,,,,,,,,,,,,,,,2,1,5529.77130732279,1,3
12029,15,123,1-15-2018-123-07,7,1,22,,,,,,,,,,,,,,,,,2,2,5529.77130732279,1,3
12029,15,123,1-15-2018-123-07,7,1,23,,,,,,,,,,,,,,,,,2,3,5529.77130732279,1,3
12093,22,74,1-22-2018-074-02,2,2,13,,,,,,,,,,,,,,,,,1,3,31.5989924128813,12,3
12093,22,74,1-22-2018-074-02,2,2,21,,,,,,,,,,,,,,,,,2,1,31.5989924128813,12,3
12093,22,74,1-22-2018-074-02,2,2,23,,,,,,,,,,,,,,,,,2,3,31.5989924128813,12,3
11823,29,74,1-29-2018-074-07,7,1,22,,,,,,,,,,,,,,,,,2,2,263.104844466544,2,3
11950,26,136,1-26-2018-136-06,6,1,21,,,,,,,,,,,,,,,,,2,1,1106.41993425409,10,3
11950,26,136,1-26-2018-136-06,6,1,13,,,,,,,,,,,,,,,,,1,3,1106.41993425409,10,3
11950,26,136,1-26-2018-136-06,6,1,23,,,,,,,,,,,,,,,,,2,3,1106.41993425409,10,3
12027,16,135,1-16-2018-135-04,4,1,22,,,,,,,,,,,,,,,,,2,2,3068.66693725763,5,3
12027,16,135,1-16-2018-135-04,4,1,21,,,,,,,,,,,,,,,,,2,1,3068.66693725763,5,3
12027,16,135,1-16-2018-135-04,4,1,23,,,,,,,,,,,,,,,,,2,3,3068.66693725763,5,3
12105,33,91,1-33-2018-091-09,9,1,13,,,,,,,,,,,,,,,,,1,3,721.493097391844,12,3
12028,16,136,1-16-2018-136-10,10,1,21,,,,,,,,,,,,,,,,,2,1,21052.7797051232,5,3
12028,16,136,1-16-2018-136-10,10,1,23,,,,,,,,,,,,,,,,,2,3,21052.7797051232,5,3
11833,18,62,1-18-2018-062-03,3,1,21,,,,,,,,,,,,,,,,,2,1,367.539247853615,6,3
11833,18,62,1-18-2018-062-03,3,1,23,,,,,,,,,,,,,,,,,2,3,367.539247853615,6,3
11833,18,62,1-18-2018-062-03,3,1,22,,,,,,,,,,,,,,,,,2,2,367.539247853615,6,3
11833,18,62,1-18-2018-062-03,3,2,13,,,,,,,,,,,,,,,,,1,3,367.539247853615,6,3
11833,18,62,1-18-2018-062-03,3,2,21,,,,,,,,,,,,,,,,,2,1,367.539247853615,6,3
11833,18,62,1-18-2018-062-03,3,2,22,,,,,,,,,,,,,,,,,2,2,367.539247853615,6,3
11833,18,62,1-18-2018-062-03,3,2,23,,,,,,,,,,,,,,,,,2,3,367.539247853615,6,3
11833,18,62,1-18-2018-062-03,3,2,12,,,,,,,,,,,,,,,,,1,2,367.539247853615,6,3
11997,12,70,1-12-2018-070-02,2,1,21,,,,,,,,,,,,,,,,,2,1,302.789417775349,9,3
11997,12,70,1-12-2018-070-02,2,1,23,,,,,,,,,,,,,,,,,2,3,302.789417775349,9,3
12046,12,71,1-12-2018-071-01,1,1,21,,,,,,,,,,,,,,,,,2,1,435.645478650336,9,3
12046,12,71,1-12-2018-071-01,1,1,31,,,,,,,,,,,,,,,,,3,1,435.645478650336,9,3
12046,12,71,1-12-2018-071-01,1,1,13,,,,,,,,,,,,,,,,,1,3,435.645478650336,9,3
12046,12,71,1-12-2018-071-01,1,1,23,,,,,,,,,,,,,,,,,2,3,435.645478650336,9,3
12046,12,71,1-12-2018-071-01,1,1,33,,,,,,,,,,,,,,,,,3,3,435.645478650336,9,3
12053,28,70,1-28-2018-070-04,4,2,13,,,,,,,,,,,,,,,,,1,3,696.424774316502,3,3
12053,28,70,1-28-2018-070-04,4,2,21,,,,,,,,,,,,,,,,,2,1,696.424774316502,3,3
12053,28,70,1-28-2018-070-04,4,2,23,,,,,,,,,,,,,,,,,2,3,696.424774316502,3,3
12095,21,120,1-21-2018-120-03,3,2,21,,,,,,,,,,,,,,,,,2,1,1067.47817083789,11,3
12095,21,120,1-21-2018-120-03,3,2,13,,,,,,,,,,,,,,,,,1,3,1067.47817083789,11,3
12095,21,120,1-21-2018-120-03,3,2,23,,,,,,,,,,,,,,,,,2,3,1067.47817083789,11,3
11760,15,115,1-15-2018-115-05,5,1,13,,,,,,,,,,,,,,,,,1,3,41.8960160037833,1,3
11760,15,115,1-15-2018-115-05,5,1,21,,,,,,,,,,,,,,,,,2,1,41.8960160037833,1,3
11760,15,115,1-15-2018-115-05,5,1,22,,,,,,,,,,,,,,,,,2,2,41.8960160037833,1,3
11760,15,115,1-15-2018-115-05,5,1,23,,,,,,,,,,,,,,,,,2,3,41.8960160037833,1,3
11760,15,115,1-15-2018-115-05,5,2,13,,,,,,,,,,,,,,,,,1,3,41.8960160037833,1,3
11760,15,115,1-15-2018-115-05,5,2,21,,,,,,,,,,,,,,,,,2,1,41.8960160037833,1,3
11760,15,115,1-15-2018-115-05,5,2,22,,,,,,,,,,,,,,,,,2,2,41.8960160037833,1,3
11760,15,115,1-15-2018-115-05,5,2,23,,,,,,,,,,,,,,,,,2,3,41.8960160037833,1,3
12074,59,81,1-59-2018-081-04,4,1,13,,,,,,,,,,,,,,,,,1,3,916.012817433459,6,3
12074,59,81,1-59-2018-081-04,4,1,21,,,,,,,,,,,,,,,,,2,1,916.012817433459,6,3
12074,59,81,1-59-2018-081-04,4,1,23,,,,,,,,,,,,,,,,,2,3,916.012817433459,6,3
12074,59,81,1-59-2018-081-04,4,1,22,,,,,,,,,,,,,,,,,2,2,916.012817433459,6,3
11891,27,65,1-27-2018-065-04,4,1,21,,,,,,,,,,,,,,,,,2,1,120.599176871409,3,3
11891,27,65,1-27-2018-065-04,4,1,22,,,,,,,,,,,,,,,,,2,2,120.599176871409,3,3
11891,27,65,1-27-2018-065-04,4,1,23,,,,,,,,,,,,,,,,,2,3,120.599176871409,3,3
11891,27,65,1-27-2018-065-04,4,1,13,,,,,,,,,,,,,,,,,1,3,120.599176871409,3,3
11896,26,133,1-26-2018-133-03,3,1,22,,,,,,,,,,,,,,,,,2,2,1733.30041031681,10,3
11901,18,64,1-18-2018-064-03,3,2,21,,,,,,,,,,,,,,,,,2,1,506.520789513014,6,3
11901,18,64,1-18-2018-064-03,3,2,13,,,,,,,,,,,,,,,,,1,3,506.520789513014,6,3
11901,18,64,1-18-2018-064-03,3,2,23,,,,,,,,,,,,,,,,,2,3,506.520789513014,6,3
11964,14,56,1-14-2018-056-04,4,1,22,,,,,,,,,,,,,,,,,2,2,10399.3883699742,8,3
11896,26,133,1-26-2018-133-03,3,2,23,,,,,,,,,,,,,,,,,2,3,1733.30041031681,10,3
11896,26,133,1-26-2018-133-03,3,2,22,,,,,,,,,,,,,,,,,2,2,1733.30041031681,10,3
11949,26,135,1-26-2018-135-03,3,2,22,,,,,,,,,,,,,,,,,2,2,944.651074227438,10,3
11901,18,64,1-18-2018-064-03,3,1,13,,,,,,,,,,,,,,,,,1,3,506.520789513014,6,3
11901,18,64,1-18-2018-064-03,3,1,21,,,,,,,,,,,,,,,,,2,1,506.520789513014,6,3
11901,18,64,1-18-2018-064-03,3,1,22,,,,,,,,,,,,,,,,,2,2,506.520789513014,6,3
11901,18,64,1-18-2018-064-03,3,1,23,,,,,,,,,,,,,,,,,2,3,506.520789513014,6,3
11860,12,67,1-12-2018-067-02,2,2,22,,,,,,,,,,,,,,,,,2,2,313.736819946938,9,3
11960,17,130,1-17-2018-130-06,6,2,21,,,,,,,,,,,,,,,,,2,1,165.224389068173,4,3
11960,17,130,1-17-2018-130-06,6,2,22,,,,,,,,,,,,,,,,,2,2,165.224389068173,4,3
11960,17,130,1-17-2018-130-06,6,2,23,,,,,,,,,,,,,,,,,2,3,165.224389068173,4,3
11901,18,64,1-18-2018-064-03,3,2,22,,,,,,,,,,,,,,,,,2,2,506.520789513014,6,3
11960,17,130,1-17-2018-130-06,6,1,22,,,,,,,,,,,,,,,,,2,2,165.224389068173,4,3
11902,30,76,1-30-2018-076-02,2,1,21,,,,,,,,,,,,,,,,,2,1,85.2645052139962,10,3
11902,30,76,1-30-2018-076-02,2,1,13,,,,,,,,,,,,,,,,,1,3,85.2645052139962,10,3
11902,30,76,1-30-2018-076-02,2,1,23,,,,,,,,,,,,,,,,,2,3,85.2645052139962,10,3
11678,59,68,1-59-2018-068-05,5,1,21,,,,,,,,,,,,,,,,,2,1,325.288113159661,6,3
11678,59,68,1-59-2018-068-05,5,1,23,,,,,,,,,,,,,,,,,2,3,325.288113159661,6,3
12092,22,73,1-22-2018-073-03,3,1,21,,,,,,,,,,,,,,,,,2,1,112.86714340646,12,3
12092,22,73,1-22-2018-073-03,3,1,23,,,,,,,,,,,,,,,,,2,3,112.86714340646,12,3
11969,21,116,1-21-2018-116-03,3,1,21,,,,,,,,,,,,,,,,,2,1,398.959162523631,11,3
11969,21,116,1-21-2018-116-03,3,1,13,,,,,,,,,,,,,,,,,1,3,398.959162523631,11,3
11969,21,116,1-21-2018-116-03,3,1,23,,,,,,,,,,,,,,,,,2,3,398.959162523631,11,3
12060,76,17,1-76-2018-017-04,4,1,21,,,,,,,,,,,,,,,,,2,1,668.347166180453,3,3
12060,76,17,1-76-2018-017-04,4,1,22,,,,,,,,,,,,,,,,,2,2,668.347166180453,3,3
12060,76,17,1-76-2018-017-04,4,1,23,,,,,,,,,,,,,,,,,2,3,668.347166180453,3,3
12048,23,129,1-23-2018-129-04,4,2,31,,,,,,,,,,,,,,,,,3,1,605.396670708061,5,3
12048,23,129,1-23-2018-129-04,4,2,32,,,,,,,,,,,,,,,,,3,2,605.396670708061,5,3
12048,23,129,1-23-2018-129-04,4,2,33,,,,,,,,,,,,,,,,,3,3,605.396670708061,5,3
12048,23,129,1-23-2018-129-04,4,1,13,,,,,,,,,,,,,,,,,1,3,605.396670708061,5,3
12048,23,129,1-23-2018-129-04,4,1,21,,,,,,,,,,,,,,,,,2,1,605.396670708061,5,3
12048,23,129,1-23-2018-129-04,4,1,23,,,,,,,,,,,,,,,,,2,3,605.396670708061,5,3
12048,23,129,1-23-2018-129-04,4,1,32,,,,,,,,,,,,,,,,,3,2,605.396670708061,5,3
12048,23,129,1-23-2018-129-04,4,1,33,,,,,,,,,,,,,,,,,3,3,605.396670708061,5,3
12048,23,129,1-23-2018-129-04,4,1,31,,,,,,,,,,,,,,,,,3,1,605.396670708061,5,3
11922,73,25,1-73-2018-025-10,10,1,21,,,,,,,,,,,,,,,,,2,1,2881.76160579992,3,3
11922,73,25,1-73-2018-025-10,10,1,22,,,,,,,,,,,,,,,,,2,2,2881.76160579992,3,3
11922,73,25,1-73-2018-025-10,10,1,13,,,,,,,,,,,,,,,,,1,3,2881.76160579992,3,3
11922,73,25,1-73-2018-025-10,10,1,23,,,,,,,,,,,,,,,,,2,3,2881.76160579992,3,3
11857,24,89,1-24-2018-089-06,6,1,13,,,,,,,,,,,,,,,,,1,3,121.864975884872,1,3
11857,24,89,1-24-2018-089-06,6,1,21,,,,,,,,,,,,,,,,,2,1,121.864975884872,1,3
11857,24,89,1-24-2018-089-06,6,1,22,,,,,,,,,,,,,,,,,2,2,121.864975884872,1,3
11857,24,89,1-24-2018-089-06,6,1,23,,,,,,,,,,,,,,,,,2,3,121.864975884872,1,3
11959,17,129,1-17-2018-129-07,7,1,22,,,,,,,,,,,,,,,,,2,2,586.771903823841,4,3
11959,17,129,1-17-2018-129-07,7,2,22,,,,,,,,,,,,,,,,,2,2,586.771903823841,4,3
12048,23,129,1-23-2018-129-04,4,2,13,,,,,,,,,,,,,,,,,1,3,605.396670708061,5,3
11955,12,68,1-12-2018-068-07,7,2,12,,,,,,,,,,,,,,,,,1,2,2685.81027648581,9,3
11955,12,68,1-12-2018-068-07,7,2,13,,,,,,,,,,,,,,,,,1,3,2685.81027648581,9,3
11857,24,89,1-24-2018-089-06,6,2,13,,,,,,,,,,,,,,,,,1,3,121.864975884872,1,3
11857,24,89,1-24-2018-089-06,6,2,21,,,,,,,,,,,,,,,,,2,1,121.864975884872,1,3
11857,24,89,1-24-2018-089-06,6,2,23,,,,,,,,,,,,,,,,,2,3,121.864975884872,1,3
11857,24,89,1-24-2018-089-06,6,2,22,,,,,,,,,,,,,,,,,2,2,121.864975884872,1,3
12092,22,73,1-22-2018-073-03,3,1,22,,,,,,,,,,,,,,,,,2,2,112.86714340646,12,3
11857,24,89,1-24-2018-089-06,6,3,13,,,,,,,,,,,,,,,,,1,3,121.864975884872,1,3
11857,24,89,1-24-2018-089-06,6,3,21,,,,,,,,,,,,,,,,,2,1,121.864975884872,1,3
11857,24,89,1-24-2018-089-06,6,3,22,,,,,,,,,,,,,,,,,2,2,121.864975884872,1,3
11857,24,89,1-24-2018-089-06,6,3,23,,,,,,,,,,,,,,,,,2,3,121.864975884872,1,3
11963,30,78,1-30-2018-078-08,8,1,12,,,,,,,,,,,,,,,,,1,2,344.404245646376,10,3
12054,48,22,1-48-2018-022-02,2,1,21,,,,,,,,,,,,,,,,,2,1,90.5530035524016,12,3
12054,48,22,1-48-2018-022-02,2,1,22,,,,,,,,,,,,,,,,,2,2,90.5530035524016,12,3
12054,48,22,1-48-2018-022-02,2,1,23,,,,,,,,,,,,,,,,,2,3,90.5530035524016,12,3
11902,30,76,1-30-2018-076-02,2,2,21,,,,,,,,,,,,,,,,,2,1,85.2645052139962,10,3
11902,30,76,1-30-2018-076-02,2,2,22,,,,,,,,,,,,,,,,,2,2,85.2645052139962,10,3
11902,30,76,1-30-2018-076-02,2,2,23,,,,,,,,,,,,,,,,,2,3,85.2645052139962,10,3
11902,30,76,1-30-2018-076-02,2,2,13,,,,,,,,,,,,,,,,,1,3,85.2645052139962,10,3
11969,21,116,1-21-2018-116-03,3,1,22,,,,,,,,,,,,,,,,,2,2,398.959162523631,11,3
12093,22,74,1-22-2018-074-02,2,2,22,,,,,,,,,,,,,,,,,2,2,31.5989924128813,12,3
11704,15,114,1-15-2018-114-09,9,1,13,,,,,,,,,,,,,,,,,1,3,4620.46232399645,1,3
11704,15,114,1-15-2018-114-09,9,1,21,,,,,,,,,,,,,,,,,2,1,4620.46232399645,1,3
11704,15,114,1-15-2018-114-09,9,1,22,,,,,,,,,,,,,,,,,2,2,4620.46232399645,1,3
11704,15,114,1-15-2018-114-09,9,1,23,,,,,,,,,,,,,,,,,2,3,4620.46232399645,1,3
12015,31,64,1-31-2018-064-07,7,1,22,,,,,,,,,,,,,,,,,2,2,1693.34649544896,6,3
11948,26,134,1-26-2018-134-03,3,1,13,,,,,,,,,,,,,,,,,1,3,944.651074227438,10,3
11948,26,134,1-26-2018-134-03,3,1,21,,,,,,,,,,,,,,,,,2,1,944.651074227438,10,3
11948,26,134,1-26-2018-134-03,3,1,22,,,,,,,,,,,,,,,,,2,2,944.651074227438,10,3
12125,32,155,1-32-2018-155-02,2,1,21,,,,,,,,,,,,,,,,,2,1,115.62219927339,7,3
12125,32,155,1-32-2018-155-02,2,1,22,,,,,,,,,,,,,,,,,2,2,115.62219927339,7,3
12125,32,155,1-32-2018-155-02,2,1,23,,,,,,,,,,,,,,,,,2,3,115.62219927339,7,3
11643,11,36,1-11-2018-036-09,9,1,13,,,,,,,,,,,,,,,,,1,3,103.519968859439,8,3
11643,11,36,1-11-2018-036-09,9,1,23,,,,,,,,,,,,,,,,,2,3,103.519968859439,8,3
11643,11,36,1-11-2018-036-09,9,1,22,,,,,,,,,,,,,,,,,2,2,103.519968859439,8,3
11643,11,36,1-11-2018-036-09,9,1,21,,,,,,,,,,,,,,,,,2,1,103.519968859439,8,3
11945,19,102,1-19-2018-102-07,7,2,13,,,,,,,,,,,,,,,,,1,3,894.491119409526,9,3
11945,19,102,1-19-2018-102-07,7,2,23,,,,,,,,,,,,,,,,,2,3,894.491119409526,9,3
11945,19,102,1-19-2018-102-07,7,2,22,,,,,,,,,,,,,,,,,2,2,894.491119409526,9,3
11945,19,102,1-19-2018-102-07,7,2,21,,,,,,,,,,,,,,,,,2,1,894.491119409526,9,3
12160,21,124,1-21-2018-124-04,4,2,13,,,,,,,,,,,,,,,,,1,3,3730.2371535899,11,3
12160,21,124,1-21-2018-124-04,4,2,21,,,,,,,,,,,,,,,,,2,1,3730.2371535899,11,3
12160,21,124,1-21-2018-124-04,4,2,22,,,,,,,,,,,,,,,,,2,2,3730.2371535899,11,3
12160,21,124,1-21-2018-124-04,4,2,23,,,,,,,,,,,,,,,,,2,3,3730.2371535899,11,3
12132,52,80,1-52-2018-080-06,6,1,12,,,,,,,,,,,,,,,,,1,2,62.099260348062,12,3
12132,52,80,1-52-2018-080-06,6,1,13,,,,,,,,,,,,,,,,,1,3,62.099260348062,12,3
12139,27,71,1-27-2018-071-04,4,2,21,,,,,,,,,,,,,,,,,2,1,568.133966847527,3,3
12139,27,71,1-27-2018-071-04,4,2,23,,,,,,,,,,,,,,,,,2,3,568.133966847527,3,3
12030,21,117,1-21-2018-117-01,1,1,13,,,,,,,,,,,,,,,,,1,3,35.9364966777032,11,3
12030,21,117,1-21-2018-117-01,1,1,21,,,,,,,,,,,,,,,,,2,1,35.9364966777032,11,3
12030,21,117,1-21-2018-117-01,1,1,22,,,,,,,,,,,,,,,,,2,2,35.9364966777032,11,3
12030,21,117,1-21-2018-117-01,1,1,23,,,,,,,,,,,,,,,,,2,3,35.9364966777032,11,3
12121,23,132,1-23-2018-132-06,6,1,21,,,,,,,,,,,,,,,,,2,1,289.277774859134,5,3
12121,23,132,1-23-2018-132-06,6,1,13,,,,,,,,,,,,,,,,,1,3,289.277774859134,5,3
12121,23,132,1-23-2018-132-06,6,1,22,,,,,,,,,,,,,,,,,2,2,289.277774859134,5,3
12121,23,132,1-23-2018-132-06,6,1,23,,,,,,,,,,,,,,,,,2,3,289.277774859134,5,3
11983,25,73,1-25-2018-073-03,3,1,13,,,,,,,,,,,,,,,,,1,3,153.14183497499,2,3
11983,25,73,1-25-2018-073-03,3,1,21,,,,,,,,,,,,,,,,,2,1,153.14183497499,2,3
11983,25,73,1-25-2018-073-03,3,1,22,,,,,,,,,,,,,,,,,2,2,153.14183497499,2,3
11983,25,73,1-25-2018-073-03,3,1,23,,,,,,,,,,,,,,,,,2,3,153.14183497499,2,3
12128,59,83,1-59-2018-083-02,2,1,13,,,,,,,,,,,,,,,,,1,3,53.1508152396407,6,3
12128,59,83,1-59-2018-083-02,2,1,21,,,,,,,,,,,,,,,,,2,1,53.1508152396407,6,3
12128,59,83,1-59-2018-083-02,2,1,23,,,,,,,,,,,,,,,,,2,3,53.1508152396407,6,3
12128,59,83,1-59-2018-083-02,2,2,13,,,,,,,,,,,,,,,,,1,3,53.1508152396407,6,3
12128,59,83,1-59-2018-083-02,2,2,21,,,,,,,,,,,,,,,,,2,1,53.1508152396407,6,3
12128,59,83,1-59-2018-083-02,2,2,22,,,,,,,,,,,,,,,,,2,2,53.1508152396407,6,3
12128,59,83,1-59-2018-083-02,2,2,23,,,,,,,,,,,,,,,,,2,3,53.1508152396407,6,3
11983,25,73,1-25-2018-073-03,3,2,22,,,,,,,,,,,,,,,,,2,2,153.14183497499,2,3
12120,24,102,1-24-2018-102-03,3,2,13,,,,,,,,,,,,,,,,,1,3,486.713862414419,1,3
12120,24,102,1-24-2018-102-03,3,2,21,,,,,,,,,,,,,,,,,2,1,486.713862414419,1,3
12120,24,102,1-24-2018-102-03,3,2,22,,,,,,,,,,,,,,,,,2,2,486.713862414419,1,3
12120,24,102,1-24-2018-102-03,3,2,23,,,,,,,,,,,,,,,,,2,3,486.713862414419,1,3
11950,26,136,1-26-2018-136-06,6,1,22,,,,,,,,,,,,,,,,,2,2,1106.41993425409,10,3
12117,77,42,1-77-2018-042-04,4,2,13,,,,,,,,,,,,,,,,,1,3,1767.59827994583,9,3
12117,77,42,1-77-2018-042-04,4,2,21,,,,,,,,,,,,,,,,,2,1,1767.59827994583,9,3
12117,77,42,1-77-2018-042-04,4,2,23,,,,,,,,,,,,,,,,,2,3,1767.59827994583,9,3
