CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GVWR,GAWRFRONT,GAWRREAR,RECFRONT1,RECFRPRESS1,RECREAR1,RECRRPRESS1,RECFRONT2,RECFRPRESS2,RECREAR2,RECRRPRESS2,RECFRONT3,RECFRPRESS3,RECREAR3,RECRRPRESS3,CASEWGT,PSUSTRAT,VERSION
9808,29,18,1-29-2018-018-04,4,1,1905,1020,910,P205/65R16,230,P205/65R16,220,,,,,,,,,597.553416889048,2,3
9808,29,18,1-29-2018-018-04,4,2,2580,1290,1290,P215/65R16,240,P215/65R16,240,,,,,,,,,597.553416889048,2,3
9729,26,30,1-26-2018-030-02,2,1,1910,1005,940,P215/60R16,220,P215/60R16,220,,,,,,,,,88.3428179473478,10,3
9729,26,30,1-26-2018-030-02,2,2,2545,1320,1490,P265/65R17,200,P265/65R17,200,,,,,,,,,88.3428179473478,10,3
9764,52,13,1-52-2018-013-10,10,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,2599.53807901324,12,3
9811,30,22,1-30-2018-022-06,6,1,3266,1588,1905,P265/70R17,210,P265/70R17,210,,,,,,,,,1267.98078812957,10,3
9811,30,22,1-30-2018-022-06,6,2,3266,1701,1746,P235/75R17,260,P235/75R17,260,,,,,,,,,1267.98078812957,10,3
9811,30,22,1-30-2018-022-06,6,3,3125,1765,1855,P255/70R18,210,P255/70R18,230,,,,,,,,,1267.98078812957,10,3
9811,30,22,1-30-2018-022-06,6,4,1970,1010,1000,P225/55R17,230,P225/55R17,220,,,,,,,,,1267.98078812957,10,3
9815,24,26,1-24-2018-026-03,3,2,2269,1102,1167,P235/55R17,240,P235/55R17,240,,,,,,,,,706.019833095497,1,3
9816,23,35,1-23-2018-035-05,5,1,2010,1090,935,P225/50R17,220,P225/50R17,220,,,,,,,,,50.4532248975682,5,3
9817,23,36,1-23-2018-036-06,6,2,1887,983,904,P225/45R18,210,P225/45R18,210,,,,,,,,,253.684325070898,5,3
9830,12,22,1-12-2018-022-06,6,1,3084,1565,1724,P265/60R18,240,P265/60R18,240,,,,,,,,,1067.72320733004,9,3
9827,32,44,1-32-2018-044-03,3,1,3085,1656,1792,P275/55R20,210,P275/55R20,210,,,,,,,,,594.449351704099,7,3
9820,28,19,1-28-2018-019-09,9,1,1880,930,1000,P215/60R16,200,P215/60R16,190,,,,,,,,,435.412103868015,3,3
9827,32,44,1-32-2018-044-03,3,2,2168,1030,1155,P225/55R17,240,P225/55R17,240,,,,,,,,,594.449351704099,7,3
9821,28,20,1-28-2018-020-03,3,2,3175,1792,1792,P265/70R17,240,P265/70R17,240,,,,,,,,,113.610524464579,3,3
9821,28,20,1-28-2018-020-03,3,3,3220,1810,1820,P255/70R18,210,P255/70R18,230,,,,,,,,,113.610524464579,3,3
9838,31,15,1-31-2018-015-04,4,1,1917,1010,940,P215/55R17,230,P215/55R17,230,,,,,,,,,1263.42776794887,6,3
9839,31,16,1-31-2018-016-08,8,1,2994,1633,1770,P265/65R17,227,P265/65R17,227,,,,,,,,,325.58648159477,6,3
9841,52,15,1-52-2018-015-09,9,1,3085,1633,1701,P245/75R16,240,P245/75R16,240,,,,,,,,,1010.98079821166,12,3
9824,16,35,1-16-2018-035-03,3,1,2105,1130,990,P245/45R18,230,P245/45R18,230,,,,,,,,,224.431322677094,5,3
9835,14,19,1-14-2018-019-03,3,2,2250,1175,1240,P235/55R18,240,P235/55R18,240,,,,,,,,,4295.79345347608,8,3
9836,27,17,1-27-2018-017-02,2,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,16.443001964486,3,3
9836,27,17,1-27-2018-017-02,2,3,2105,1150,1150,P225/65R17,230,P225/65R17,230,,,,,,,,,16.443001964486,3,3
9836,27,17,1-27-2018-017-02,2,4,2050,1106,1022,P235/70R16,220,P235/70R16,220,,,,,,,,,16.443001964486,3,3
9847,29,19,1-29-2018-019-08,8,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,596.425407392215,2,3
9825,16,36,1-16-2018-036-03,3,1,1847,967,880,P215/60R16,240,P215/60R16,240,,,,,,,,,224.431322677094,5,3
9852,22,20,1-22-2018-020-10,10,1,4491,1996,2722,LT265/75R16,310,LT265/75R16,448,,,,,,,,,5919.72113924325,12,3
9857,16,37,1-16-2018-037-04,4,1,1734,905,835,P205/55R16,230,P205/55R16,230,,,,,,,,,758.332835502986,5,3
9857,16,37,1-16-2018-037-04,4,2,2765,1325,1525,P245/65R17,220,P245/65R17,220,,,,,,,,,758.332835502986,5,3
9844,19,35,1-19-2018-035-05,5,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,54.7319534917023,9,3
9848,17,38,1-17-2018-038-04,4,1,3221,1588,1724,P265/60R17,280,P265/60R17,280,,,,,,,,,2452.32462254184,4,3
9845,19,36,1-19-2018-036-07,7,1,2490,1130,1370,P265/65R17,220,P265/65R17,220,,,,,,,,,1010.34428528125,9,3
9860,33,35,1-33-2018-035-06,6,2,2022,1086,993,P215/55R17,230,P215/55R17,230,,,,,,,,,39.4488066685338,12,3
9832,59,23,1-59-2018-023-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,94.2118507285493,6,3
9832,59,23,1-59-2018-023-01,1,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,94.2118507285493,6,3
9846,19,37,1-19-2018-037-09,9,2,3130,1679,1770,P275/60R20,240,P275/60R20,240,,,,,,,,,894.176815855238,9,3
9846,19,37,1-19-2018-037-09,9,3,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,894.176815855238,9,3
9855,21,29,1-21-2018-029-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1220.11684499145,11,3
9861,33,36,1-33-2018-036-03,3,2,1905,1020,910,P205/65R16,230,P205/65R16,220,,,,,,,,,33.7759945786173,12,3
9862,33,37,1-33-2018-037-07,7,1,1721,1059,1021,P185/65R15,240,P185/65R15,230,,,,,,,,,145.677777605832,12,3
9856,21,30,1-21-2018-030-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,83.492401302955,11,3
9862,33,37,1-33-2018-037-07,7,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,145.677777605832,12,3
9858,30,23,1-30-2018-023-03,3,1,1742,948,839,P195/65R15,210,P195/65R15,210,,,,,,,,,729.739329433232,10,3
9859,30,24,1-30-2018-024-03,3,1,2721,1406,1451,P235/70R16,221,P235/70R16,241,,,,,,,,,729.739329433232,10,3
9859,30,24,1-30-2018-024-03,3,3,4536,2540,2767,LT275/65R20,450,LT275/65R20,450,,,,,,,,,729.739329433232,10,3
9854,21,28,1-21-2018-028-02,2,4,2545,1320,1490,P245/75R16,220,P245/75R16,220,,,,,,,,,13.0271604475473,11,3
9823,10,20,1-10-2018-020-03,3,1,3085,1679,1770,P265/70R17,276,P265/70R17,276,,,,,,,,,28.7739763257417,4,3
9851,26,34,1-26-2018-034-06,6,1,1880,1010,900,P205/60R16,220,P205/60R16,210,,,,,,,,,1579.4071497318,10,3
9851,26,34,1-26-2018-034-06,6,2,1721,1059,1020,P185/65R15,240,P185/65R15,230,,,,,,,,,1579.4071497318,10,3
9849,13,41,1-13-2018-041-06,6,1,2014,1057,1012,P235/70R16,220,P235/70R16,220,,,,,,,,,1163.21716566816,7,3
9868,20,38,1-20-2018-038-03,3,1,3175,1746,1792,P275/55R20,240,P275/55R20,240,,,,,,,,,226.127836402396,11,3
9868,20,38,1-20-2018-038-03,3,2,1712,914,798,P195/65R15,240,P195/65R15,240,,,,,,,,,226.127836402396,11,3
9871,24,27,1-24-2018-027-03,3,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,706.019833095497,1,3
9874,32,47,1-32-2018-047-10,10,1,2745,1361,1727,P245/70R16,241,P245/70R16,241,,,,,,,,,12990.2726522016,7,3
9879,59,24,1-59-2018-024-04,4,1,1774,930,844,P225/40R18,240,P225/40R18,240,,,,,,,,,1129.4729239671,6,3
9879,59,24,1-59-2018-024-04,4,2,9999,9999,1007,9999999999,999,9999999999,999,,,,,,,,,1129.4729239671,6,3
9878,13,43,1-13-2018-043-04,4,1,2092,1185,1185,P235/45R18,260,P235/45R18,260,,,,,,,,,2892.52021426962,7,3
9876,20,39,1-20-2018-039-09,9,1,2812,1633,1672,P225/70R16,210,P225/70R16,240,,,,,,,,,618.240563228793,11,3
9865,15,39,1-15-2018-039-04,4,1,2340,1200,1155,P225/50R18,240,P225/50R18,240,,,,,,,,,403.813824451736,1,3
9872,15,41,1-15-2018-041-04,4,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,403.813824451736,1,3
9880,24,28,1-24-2018-028-05,5,1,1960,1050,930,P215/55R17,225,P215/55R17,225,,,,,,,,,77.7319935827502,1,3
9883,23,38,1-23-2018-038-04,4,1,4536,2359,2812,LT265/70R18,420,LT265/70R18,480,,,,,,,,,672.657296117545,5,3
9884,23,39,1-23-2018-039-03,3,1,2050,1150,1200,P225/55R17,230,P225/55R17,220,,,,,,,,,220.89145350224,5,3
9884,23,39,1-23-2018-039-03,3,2,2386,1279,1143,P255/45R19,220,P255/45R19,220,,,,,,,,,220.89145350224,5,3
9885,23,40,1-23-2018-040-01,1,2,1971,1210,1070,P215/60R16,210,P215/60R16,210,,,,,,,,,76.1868333196657,5,3
9888,52,17,1-52-2018-017-03,3,1,2398,1249,1251,P235/65R18,228,P235/65R18,228,,,,,,,,,55.4611308759076,12,3
9888,52,17,1-52-2018-017-03,3,2,2300,1175,1240,P235/55R18,240,P235/55R18,240,,,,,,,,,55.4611308759076,12,3
9890,32,49,1-32-2018-049-06,6,2,1991,1063,928,P225/50R17,215,P225/50R17,215,,,,,,,,,5225.89369268032,7,3
9891,10,21,1-10-2018-021-03,3,1,2041,982,1080,P235/50R18,220,P235/50R18,220,,,,,,,,,137.874122524701,4,3
9892,14,20,1-14-2018-020-03,3,1,2195,1161,1043,P235/45R19,250,P235/45R19,250,,,,,,,,,1662.87716530911,8,3
9893,14,21,1-14-2018-021-03,3,1,2012,1080,1044,P225/65R17,240,P225/65R17,240,,,,,,,,,1662.87716530911,8,3
9894,59,25,1-59-2018-025-05,5,2,1805,1030,987,P195/65R15,240,P195/65R15,230,,,,,,,,,171.592939868518,6,3
9902,17,40,1-17-2018-040-08,8,1,4173,2177,2760,LT245/75R16,420,LT245/75R16,550,,,,,,,,,129.424354848476,4,3
9899,13,45,1-13-2018-045-02,2,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,46.9346383267185,7,3
9901,17,39,1-17-2018-039-03,3,1,2059,1093,971,P235/45R18,235,P235/45R18,235,,,,,,,,,229.393170166493,4,3
9903,17,41,1-17-2018-041-02,2,1,1685,895,796,P195/60R15,220,P195/60R15,220,,,,,,,,,65.8542656555382,4,3
9899,13,45,1-13-2018-045-02,2,2,2950,1400,1650,P255/50R19,310,P255/50R19,330,,,,,,,,,46.9346383267185,7,3
9903,17,41,1-17-2018-041-02,2,2,3266,1792,1792,P275/55R20,240,P275/55R20,240,,,,,,,,,65.8542656555382,4,3
9904,27,19,1-27-2018-019-01,1,1,1744,914,839,9999999999,999,9999999999,999,,,,,,,,,53.0506986294226,3,3
9896,19,38,1-19-2018-038-02,2,1,1710,912,798,P195/65R15,240,P195/65R15,240,,,,,,,,,108.285087849588,9,3
9898,13,44,1-13-2018-044-05,5,1,1988,1034,954,P215/55R17,210,P215/55R17,210,,,,,,,,,74.1292403995316,7,3
9900,13,46,1-13-2018-046-04,4,1,2040,1100,990,9999999999,999,9999999999,999,,,,,,,,,3762.12724526562,7,3
9900,13,46,1-13-2018-046-04,4,2,2036,1040,1027,P225/65R17,230,P225/65R17,230,,,,,,,,,3762.12724526562,7,3
9909,26,35,1-26-2018-035-04,4,1,1720,895,9999,9999999999,999,9999999999,999,,,,,,,,,922.560669592757,10,3
9905,22,21,1-22-2018-021-08,8,1,2721,1542,1451,P235/70R16,241,P235/70R16,241,,,,,,,,,95.6073213298819,12,3
9911,26,37,1-26-2018-037-04,4,1,1960,1050,930,P235/40R19,230,P235/40R19,220,,,,,,,,,922.560669592757,10,3
9914,30,25,1-30-2018-025-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,2703.48622224881,10,3
9907,29,20,1-29-2018-020-09,9,1,2580,1290,1290,P215/65R16,240,P215/65R16,240,,,,,,,,,428.418727257235,2,3
9907,29,20,1-29-2018-020-09,9,2,2745,1339,1407,P225/65R16,250,P225/65R16,250,,,,,,,,,428.418727257235,2,3
9924,21,32,1-21-2018-032-06,6,1,1665,880,785,P205/55R16,220,P205/55R16,220,,,,,,,,,425.793368897942,11,3
9920,15,42,1-15-2018-042-03,3,2,1776,971,821,P185/65R15,220,P185/65R15,220,,,,,,,,,135.185102428298,1,3
9921,15,43,1-15-2018-043-04,4,1,1760,980,910,P195/65R15,230,P195/65R15,230,,,,,,,,,407.697689391551,1,3
9906,22,22,1-22-2018-022-03,3,1,9999,9999,9999,P215/60R17,220,P215/60R17,220,,,,,,,,,129.509566678563,12,3
9919,20,41,1-20-2018-041-08,8,1,1744,913,839,P205/55R16,220,P205/55R16,220,,,,,,,,,758.906990089456,11,3
9923,21,31,1-21-2018-031-05,5,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,34.1937899108598,11,3
9927,33,38,1-33-2018-038-06,6,1,2250,1350,1450,P235/65R17,230,P235/65R17,230,,,,,,,,,199.879221932152,12,3
9881,11,4,1-11-2018-004-08,8,1,4173,2177,2760,LT245/75R16,420,LT245/75R16,550,,,,,,,,,1713.68841137179,8,3
9915,16,38,1-16-2018-038-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,43.0963750798285,5,3
9916,16,39,1-16-2018-039-02,2,1,2930,1450,1600,P225/55R20,240,P225/55R20,240,,,,,,,,,21.4114891387835,5,3
9916,16,39,1-16-2018-039-02,2,2,2314,1275,1275,P235/55R18,220,P235/55R18,220,,,,,,,,,21.4114891387835,5,3
9917,16,40,1-16-2018-040-01,1,1,1533,820,790,9999999999,999,9999999999,999,,,,,,,,,43.0963750798285,5,3
9895,25,17,1-25-2018-017-04,4,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,900.586254594905,2,3
9912,18,22,1-18-2018-022-02,2,1,2450,1203,1452,P255/70R18,240,P255/70R18,240,,,,,,,,,45.418084614525,6,3
9912,18,22,1-18-2018-022-02,2,2,1950,990,1000,P205/50R17,230,P205/50R17,220,,,,,,,,,45.418084614525,6,3
9926,18,23,1-18-2018-023-07,7,2,1810,972,880,P215/55R16,240,P215/55R16,240,,,,,,,,,1071.77020573822,6,3
9931,52,18,1-52-2018-018-10,10,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1354.64623986637,12,3
9889,28,22,1-28-2018-022-03,3,1,1698,885,813,P195/65R15,260,P195/65R15,260,,,,,,,,,52.5373521478044,3,3
9910,26,36,1-26-2018-036-03,3,2,1734,910,835,P205/55R16,230,P205/55R16,230,,,,,,,,,374.928133635314,10,3
9946,66,15,1-66-2018-015-09,9,1,1665,880,785,P205/55R16,220,P205/55R16,220,,,,,,,,,1539.10974893715,6,3
9950,76,6,1-76-2018-006-05,5,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,148.903235617988,3,3
9950,76,6,1-76-2018-006-05,5,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,148.903235617988,3,3
9943,16,41,1-16-2018-041-04,4,1,2032,1048,1093,P225/60R17,210,P225/60R17,210,,,,,,,,,495.926525355629,5,3
9947,23,41,1-23-2018-041-08,8,1,2218,1186,1032,P225/60R16,210,P225/60R16,210,,,,,,,,,146.073527488081,5,3
9948,23,42,1-23-2018-042-08,8,1,3311,1780,1814,P245/75R16,240,P245/75R16,240,,,,,,,,,146.073527488081,5,3
9949,23,43,1-23-2018-043-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,258.902349558673,5,3
9954,12,23,1-12-2018-023-09,9,1,2426,1249,1410,P245/75R16,200,P245/75R16,200,,,,,,,,,5172.46320551928,9,3
9956,32,50,1-32-2018-050-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1639.07015446945,7,3
9961,52,19,1-52-2018-019-08,8,1,3991,1814,2760,LT265/75R16,310,LT265/75R16,483,,,,,,,,,200.376096337271,12,3
9962,59,26,1-59-2018-026-08,8,1,2540,1338,1315,P235/70R16,221,P235/70R16,241,,,,,,,,,393.789671286381,6,3
9968,24,30,1-24-2018-030-09,9,2,2025,960,1115,P205/55R16,220,P205/55R16,250,,,,,,,,,1277.26872483281,1,3
9958,32,52,1-32-2018-052-03,3,1,1920,1210,1035,P215/55R17,220,P215/55R17,220,,,,,,,,,1234.88479641918,7,3
9958,32,52,1-32-2018-052-03,3,2,2468,1318,1179,P245/50R20,240,P245/50R20,240,,,,,,,,,1234.88479641918,7,3
9967,24,29,1-24-2018-029-06,6,1,2930,1450,1600,P255/65R16,240,P255/65R16,240,,,,,,,,,439.952087759614,1,3
9945,16,43,1-16-2018-043-06,6,1,1710,904,814,P185/65R15,230,P185/65R15,230,,,,,,,,,194.810357899737,5,3
9945,16,43,1-16-2018-043-06,6,2,2204,1151,1053,P245/50R17,230,P245/50R17,230,,,,,,,,,194.810357899737,5,3
9963,59,27,1-59-2018-027-02,2,1,2386,1279,1143,P245/45R20,240,P245/45R20,240,,,,,,,,,51.3567577406289,6,3
9953,15,47,1-15-2018-047-03,3,1,2071,1056,1018,P225/65R17,230,P225/65R17,230,,,,,,,,,291.250549307375,1,3
9953,15,47,1-15-2018-047-03,3,2,2198,1099,1126,P225/55R17,230,P225/55R17,230,,,,,,,,,291.250549307375,1,3
9949,23,43,1-23-2018-043-03,3,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,258.902349558673,5,3
9969,14,22,1-14-2018-022-08,8,1,2129,1152,977,P215/70R15,230,P215/70R15,230,,,,,,,,,1695.51037602714,8,3
9944,16,42,1-16-2018-042-10,10,2,2930,1450,1600,P255/55R20,240,P255/55R20,240,,,,,,,,,3402.33466248042,5,3
9972,31,18,1-31-2018-018-03,3,1,2085,1150,1150,P235/55R18,220,P235/55R18,220,,,,,,,,,262.500770475072,6,3
9973,31,19,1-31-2018-019-09,9,1,4173,2000,2760,LT245/75R16,370,LT245/75R16,550,,,,,,,,,1178.42061445875,6,3
9975,17,42,1-17-2018-042-02,2,1,1863,971,892,P215/60R16,240,P215/60R16,240,,,,,,,,,63.3469708223775,4,3
9975,17,42,1-17-2018-042-02,2,2,2064,1049,1015,P235/50R18,230,P235/50R18,230,,,,,,,,,63.3469708223775,4,3
9965,19,40,1-19-2018-040-08,8,2,1939,1209,1209,P205/65R15,220,P205/65R15,220,,,,,,,,,164.640944190402,9,3
9977,17,44,1-17-2018-044-06,6,1,1923,980,979,P215/55R16,210,P215/55R16,210,,,,,,,,,684.997338424833,4,3
9980,22,23,1-22-2018-023-01,1,1,2541,1180,1429,P215/75R16,227,P215/75R16,227,,,,,,,,,110.502283860852,12,3
9941,28,23,1-28-2018-023-03,3,1,2100,1191,1191,P205/65R16,240,P205/65R16,240,,,,,,,,,55.7552208622972,3,3
9942,28,24,1-28-2018-024-04,4,1,2545,1320,1490,P265/70R16,210,P265/70R16,210,,,,,,,,,186.891248620158,3,3
9981,21,34,1-21-2018-034-07,7,1,2087,1180,1007,P225/55R17,220,P225/55R17,220,,,,,,,,,493.361239584992,11,3
9984,18,24,1-18-2018-024-07,7,1,2531,1329,1207,P245/60R18,240,P245/60R18,240,,,,,,,,,771.771961191858,6,3
9983,21,36,1-21-2018-036-07,7,1,2087,1180,1007,P225/50R18,220,P225/50R18,220,,,,,,,,,493.361239584992,11,3
9976,17,43,1-17-2018-043-05,5,1,1848,962,886,P215/60R16,240,P215/60R16,240,,,,,,,,,47.9233869628999,4,3
9986,13,48,1-13-2018-048-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,117.39487203919,7,3
9986,13,48,1-13-2018-048-01,1,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,117.39487203919,7,3
9974,25,18,1-25-2018-018-03,7,1,5216,2722,3175,LT275/65R20,450,LT275/65R20,550,,,,,,,,,485.170917570848,2,3
9974,25,18,1-25-2018-018-03,7,2,3175,1792,1792,P265/70R17,240,P265/70R17,240,,,,,,,,,485.170917570848,2,3
9978,29,22,1-29-2018-022-03,3,1,1917,1010,940,P255/55R17,230,P255/55R17,230,,,,,,,,,275.428509916736,2,3
9964,19,39,1-19-2018-039-08,8,1,2285,1210,1075,P215/70R15,240,P215/70R15,240,,,,,,,,,164.640944190402,9,3
9979,27,22,1-27-2018-022-07,7,2,2541,1248,1452,P235/65R17,228,P235/65R17,228,,,,,,,,,52.2501021666163,3,3
10001,26,41,1-26-2018-041-03,3,1,9999,9999,9999,P205/50R17,240,P205/50R17,240,,,,,,,,,313.295206258193,10,3
9997,26,39,1-26-2018-039-08,8,1,2133,1161,972,P215/70R15,230,P215/70R15,230,,,,,,,,,155.104357291431,10,3
9985,13,47,1-13-2018-047-01,1,2,1980,1100,960,P215/55R17,235,P215/55R17,235,,,,,,,,,117.39487203919,7,3
9987,13,49,1-13-2018-049-02,2,1,2495,1259,1452,P255/70R18,240,P255/70R18,240,,,,,,,,,61.9372702052266,7,3
9987,13,49,1-13-2018-049-02,2,2,2066,1116,950,P225/60R16,210,P225/60R16,210,,,,,,,,,61.9372702052266,7,3
9960,10,23,1-10-2018-023-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,158.63722529234,4,3
9959,10,22,1-10-2018-022-05,5,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,16.8909011792241,4,3
9959,10,22,1-10-2018-022-05,5,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,16.8909011792241,4,3
10003,20,45,1-20-2018-045-09,9,1,2000,1075,1040,P235/45R17,230,P235/45R17,220,,,,,,,,,693.533051885328,11,3
10003,20,45,1-20-2018-045-09,9,2,1515,811,704,P185/65R15,210,P185/65R15,180,,,,,,,,,693.533051885328,11,3
10009,16,44,1-16-2018-044-09,9,2,2250,1140,1180,P205/60R16,220,P205/60R16,220,,,,,,,,,566.859226347058,5,3
10018,66,16,1-66-2018-016-03,3,1,1930,1050,889,P205/65R15,210,P205/65R15,210,,,,,,,,,126.508441705591,6,3
10018,66,16,1-66-2018-016-03,3,2,2450,1259,1452,P225/75R16,240,P225/75R16,240,,,,,,,,,126.508441705591,6,3
10006,23,44,1-23-2018-044-06,6,2,2159,1125,1040,P235/55R17,240,P235/55R17,240,,,,,,,,,304.437179893388,5,3
10016,12,24,1-12-2018-024-04,4,1,9999,9999,9999,P245/70R17,240,P245/70R17,240,,,,,,,,,1467.42487883795,9,3
10016,12,24,1-12-2018-024-04,4,2,2105,1075,1200,P215/70R15,210,P215/70R15,230,,,,,,,,,1467.42487883795,9,3
10014,52,21,1-52-2018-021-06,6,1,2350,1300,1145,P235/60R18,240,P235/60R18,210,P235/55R19,250,P235/55R19,220,P245/45R20,250,P245/45R20,220,124.207170713394,12,3
10019,28,25,1-28-2018-025-08,8,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,124.53111981522,3,3
10022,32,55,1-32-2018-055-06,6,1,1665,980,970,P195/65R15,230,P195/65R15,230,,,,,,,,,2554.42689988318,7,3
10020,32,53,1-32-2018-053-04,4,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,6130.07936390308,7,3
10021,32,54,1-32-2018-054-08,8,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1085.82017218731,7,3
10011,16,46,1-16-2018-046-05,5,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,11.9003582198699,5,3
10011,16,46,1-16-2018-046-05,5,2,2908,1450,1600,P255/65R18,240,P255/65R18,240,,,,,,,,,11.9003582198699,5,3
10023,27,23,1-27-2018-023-04,4,1,2445,1200,1350,P235/55R19,230,P235/55R19,230,,,,,,,,,221.178610720271,3,3
10023,27,23,1-27-2018-023-04,4,2,1720,920,810,P205/55R16,220,P205/55R16,220,,,,,,,,,221.178610720271,3,3
10017,12,25,1-12-2018-025-03,3,1,1917,1010,940,P215/55R17,230,P215/55R17,230,,,,,,,,,471.316282487879,9,3
10004,24,31,1-24-2018-031-04,4,1,2745,1339,1407,P225/65R17,250,P225/65R17,250,,,,,,,,,1981.82460019784,1,3
10017,12,25,1-12-2018-025-03,3,2,1685,896,796,P195/60R15,220,P195/60R15,220,,,,,,,,,471.316282487879,9,3
10034,16,47,1-16-2018-047-07,7,1,2075,1160,935,P225/50R17,220,P225/50R17,220,,,,,,,,,643.736215534301,5,3
10013,52,20,1-52-2018-020-09,9,2,2260,1215,1080,P245/50R17,220,P245/50R17,210,,,,,,,,,493.749275103518,12,3
10013,52,20,1-52-2018-020-09,9,3,2994,1433,1769,P265/70R16,221,P265/70R16,221,,,,,,,,,493.749275103518,12,3
10039,17,45,1-17-2018-045-09,9,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1020.88493161863,4,3
10041,17,47,1-17-2018-047-06,6,1,1810,972,880,P215/50R17,240,P215/50R17,240,,,,,,,,,326.448261869221,4,3
10028,15,48,1-15-2018-048-02,2,2,1960,1050,930,P235/40R19,230,P235/40R19,220,,,,,,,,,23.9210035934966,1,3
10041,17,47,1-17-2018-047-06,6,3,4536,2177,2767,LT275/70R18,450,LT275/70R18,450,,,,,,,,,326.448261869221,4,3
10040,17,46,1-17-2018-046-08,8,1,3901,2041,2722,LT245/75R16,380,LT245/75R16,550,,,,,,,,,138.764631690181,4,3
10037,13,52,1-13-2018-052-03,3,1,3050,1500,1775,P275/45R21,250,P275/45R21,300,,,,,,,,,341.402861211091,7,3
10049,33,46,1-33-2018-046-08,8,1,1626,855,780,P195/65R15,210,P195/65R15,210,,,,,,,,,59.2151363135736,12,3
10035,13,50,1-13-2018-050-03,3,2,2350,1300,1145,P235/60R18,240,P235/60R18,240,,,,,,,,,341.402861210985,7,3
10055,20,48,1-20-2018-048-09,9,1,1784,992,792,P215/60R15,210,P215/60R15,210,,,,,,,,,508.530403879224,11,3
10042,22,24,1-22-2018-024-07,7,1,1977,1013,964,P215/60R16,240,P215/60R16,240,,,,,,,,,236.71855681145,12,3
10052,30,28,1-30-2018-028-03,3,2,2908,1450,1600,P255/65R18,240,P255/65R18,240,,,,,,,,,1505.94234460665,10,3
10024,25,19,1-25-2018-019-05,5,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,44.2867444264148,2,3
10058,21,39,1-21-2018-039-04,4,1,1715,909,835,P205/55R16,230,P205/55R16,230,,,,,,,,,555.796561651184,11,3
10057,21,38,1-21-2018-038-04,4,1,2166,1118,1084,P245/45R19,230,P245/45R19,230,,,,,,,,,555.796561651184,11,3
10056,21,37,1-21-2018-037-03,3,2,2092,1185,1185,P215/55R17,220,P215/55R17,220,,,,,,,,,211.655151651881,11,3
10043,22,25,1-22-2018-025-03,3,1,2090,1055,1125,P225/60R17,240,P225/60R17,240,,,,,,,,,52.7652691296968,12,3
9991,30,26,1-30-2018-026-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,127.077247810225,10,3
10031,59,28,1-59-2018-028-02,2,1,1770,1020,920,P205/60R16,232,P205/60R16,232,,,,,,,,,136.122543595764,6,3
10031,59,28,1-59-2018-028-02,2,2,2540,1361,1216,P245/45R20,240,P245/45R20,240,,,,,,,,,136.122543595764,6,3
10032,14,23,1-14-2018-023-04,4,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,6179.46458499859,8,3
