CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,CASEWGT,PSUSTRAT,VERSION
9659,14,14,1-14-2018-014-04,4,1,305,500,188,1710,160,85,110,150,6,2.7,2,2,0,0,1512.10744030232,8,3
9659,14,14,1-14-2018-014-04,4,2,264,440,182,1505,158,88,88,148,4,2.4,2,1,0,0,1512.10744030232,8,3
9681,17,29,1-17-2018-029-02,2,1,270,456,178,1272,157,88,98,142,4,2.0,2,1,0,0,63.3469708223775,4,3
9660,14,15,1-14-2018-015-07,7,1,271,468,183,1471,158,98,99,150,4,2.0,2,1,0,0,1939.20839149092,8,3
9674,29,15,1-29-2018-015-06,6,1,266,455,182,1524,156,87,102,172,4,2.5,2,1,0,0,694.927364265693,2,3
9671,26,27,1-26-2018-027-06,6,1,262,452,182,1597,156,89,100,142,4,2.4,2,4,0,0,1110.39380689786,10,3
9682,17,30,1-17-2018-030-03,3,1,312,476,206,2902,176,82,82,165,8,6.0,2,3,0,0,1297.17895692603,4,3
9677,19,26,1-19-2018-026-05,5,1,278,482,180,1500,154,96,110,150,6,3.5,2,1,0,0,54.7319534917023,9,3
9682,17,30,1-17-2018-030-03,3,2,269,454,184,1635,156,93,92,148,4,1.6,2,1,0,0,1297.17895692603,4,3
9690,22,16,1-22-2018-016-06,6,1,305,505,191,1937,162,92,108,154,6,3.6,2,2,0,0,78.7168836453916,12,3
9680,17,28,1-17-2018-028-02,2,1,351,550,202,2546,174,87,112,172,8,5.4,2,1,0,0,65.8542656555382,4,3
9678,19,27,1-19-2018-027-03,3,1,274,485,185,1491,158,102,111,999,4,2.4,2,1,9,0,315.89325650515,9,3
9689,22,15,1-22-2018-015-10,10,1,286,479,181,1660,157,96,97,150,6,3.4,2,4,0,0,1579.61748311094,12,3
9684,18,16,1-18-2018-016-10,10,1,270,453,178,1265,156,87,97,999,4,1.8,9,9,9,0,1125.62704844241,6,3
9678,19,27,1-19-2018-027-03,3,2,278,487,183,1453,159,97,112,150,4,2.5,2,1,0,0,315.89325650515,9,3
9684,18,16,1-18-2018-016-10,10,2,298,493,195,2020,168,92,103,999,8,5.7,9,9,9,0,1125.62704844241,6,3
9679,19,28,1-19-2018-028-03,3,1,267,456,175,1258,151,93,96,142,4,1.8,2,1,0,0,315.893256464838,9,3
9683,25,13,1-25-2018-013-07,7,1,248,431,168,1170,144,85,100,999,4,1.6,2,1,0,0,2140.01556363614,2,3
9690,22,16,1-22-2018-016-06,6,2,272,468,178,1275,151,94,102,144,4,2.2,1,1,0,0,78.7168836453916,12,3
9685,18,17,1-18-2018-017-03,3,1,302,502,202,1965,167,95,105,180,8,4.8,2,3,0,0,49.8995955294716,6,3
9685,18,17,1-18-2018-017-03,3,2,249,440,172,1169,146,85,106,142,3,1.0,1,1,0,0,49.8995955294716,6,3
9690,22,16,1-22-2018-016-06,6,3,319,523,185,2068,157,80,124,170,6,4.0,2,3,0,0,78.7168836453916,12,3
9690,22,16,1-22-2018-016-06,6,4,356,574,201,2407,174,102,116,188,8,5.7,9,3,0,0,78.7168836453916,12,3
9691,30,19,1-30-2018-019-07,7,1,389,595,202,2639,171,101,105,999,8,6.0,2,3,9,0,13920.9589573646,10,3
9691,30,19,1-30-2018-019-07,7,2,333,562,200,2792,168,100,129,180,8,5.4,2,3,0,0,13920.9589573646,10,3
9691,30,19,1-30-2018-019-07,7,3,249,410,174,1305,150,77,84,160,4,2.0,2,1,0,0,13920.9589573646,10,3
9693,21,22,1-21-2018-022-09,9,1,262,444,170,1196,147,89,95,144,4,2.0,2,1,0,0,1531.20764329684,11,3
9696,33,26,1-33-2018-026-09,9,1,276,502,185,1500,157,106,121,148,6,3.0,2,1,0,0,173.867997951785,12,3
9693,21,22,1-21-2018-022-09,9,2,305,504,191,1785,161,89,110,999,6,3.6,2,2,9,1,1531.20764329684,11,3
9694,21,23,1-21-2018-023-03,3,1,285,484,192,1700,163,92,107,155,6,3.6,2,2,0,0,436.023354064201,11,3
9694,21,23,1-21-2018-023-03,3,2,280,484,183,1484,160,97,108,150,4,2.4,2,1,0,0,436.023354064201,11,3
9694,21,23,1-21-2018-023-03,3,3,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,436.023354064201,11,3
9697,32,38,1-32-2018-038-04,4,1,289,489,183,1834,157,100,100,152,6,3.6,2,1,0,0,3041.16701630847,7,3
9688,13,33,1-13-2018-033-02,2,1,270,464,178,1290,152,97,97,168,4,1.8,2,1,0,0,61.9390650688787,7,3
9688,13,33,1-13-2018-033-02,2,2,287,501,200,2146,170,96,118,162,4,2.0,2,1,0,0,61.9390650688787,7,3
9688,13,33,1-13-2018-033-02,2,3,273,458,180,1567,154,82,103,999,6,2.5,9,2,9,0,61.9390650688787,7,3
9697,32,38,1-32-2018-038-04,4,2,271,459,188,2024,158,84,105,999,6,3.3,2,2,0,0,3041.16701630847,7,3
9687,13,32,1-13-2018-032-05,5,1,260,454,176,1255,152,94,100,999,4,1.8,9,1,9,0,97.8274470532357,7,3
9692,20,30,1-20-2018-030-02,2,1,267,450,175,1267,151,89,94,140,4,1.8,2,1,0,0,173.551574155373,11,3
9692,20,30,1-20-2018-030-02,2,2,265,459,175,1483,152,95,99,148,4,2.0,1,4,0,0,173.551574155373,11,3
9686,13,31,1-13-2018-031-03,3,1,272,478,192,1681,162,95,112,999,4,2.3,2,2,0,0,1504.24283616343,7,3
9686,13,31,1-13-2018-031-03,3,2,276,502,185,1521,158,106,121,140,6,3.0,9,1,9,0,1504.24283616343,7,3
9674,29,15,1-29-2018-015-06,6,2,278,485,182,1467,159,99,109,170,4,2.5,2,1,0,0,694.927364265693,2,3
9648,28,15,1-28-2018-015-09,9,1,255,450,172,1638,152,90,106,140,6,4.3,1,2,0,0,67.5040753344534,3,3
9666,15,29,1-15-2018-029-09,9,1,291,538,199,1722,163,108,139,999,8,4.6,2,2,9,0,386.81046449074,1,3
9667,15,30,1-15-2018-030-04,4,1,272,481,180,1455,156,94,115,999,4,2.4,2,1,9,0,319.424191799028,1,3
9667,15,30,1-15-2018-030-04,4,2,278,487,183,1416,159,97,112,160,4,2.5,2,1,0,0,319.424191799028,1,3
9668,15,31,1-15-2018-031-09,9,1,272,481,180,1455,156,94,115,999,4,2.4,2,1,0,0,386.810464522676,1,3
9668,15,31,1-15-2018-031-09,9,2,289,481,183,1984,155,82,112,999,6,4.0,2,4,9,0,386.810464522676,1,3
9392,10,11,1-10-2018-011-08,8,2,293,516,187,1707,159,109,115,999,6,3.8,2,1,0,0,101.771009265431,4,3
9392,10,11,1-10-2018-011-08,8,3,312,520,173,1425,139,90,118,150,4,2.2,9,2,0,0,101.771009265431,4,3
9392,10,11,1-10-2018-011-08,8,4,270,478,178,1495,151,98,110,999,4,2.2,2,1,0,0,101.771009265431,4,3
9704,76,5,1-76-2018-005-06,6,1,269,457,179,1351,152,94,95,150,4,2.0,2,1,0,0,298.553881888856,3,3
9710,24,22,1-24-2018-022-09,9,1,270,491,176,1564,154,101,120,155,6,2.7,2,1,0,0,3507.38277455831,1,3
9712,52,12,1-52-2018-012-08,8,2,261,429,170,1498,147,84,84,150,4,2.4,2,1,0,0,396.579078226412,12,3
9705,28,16,1-28-2018-016-03,3,1,275,480,184,1543,159,101,104,160,4,2.5,2,4,0,0,110.034173884524,3,3
9707,23,31,1-23-2018-031-02,2,1,278,486,185,1496,158,96,112,154,4,2.4,2,1,0,0,58.0100435530798,5,3
9707,23,31,1-23-2018-031-02,2,2,262,453,182,1583,156,92,99,156,4,2.4,2,4,0,0,58.0100435530798,5,3
9715,32,41,1-32-2018-041-03,3,2,289,489,183,1735,158,100,100,152,4,2.4,2,1,0,0,1151.39100489125,7,3
9708,23,32,1-23-2018-032-03,3,1,255,400,170,1132,145,81,64,999,4,1.8,9,9,9,0,373.178079506307,5,3
9708,23,32,1-23-2018-032-03,3,2,343,569,202,2102,173,101,124,999,6,4.3,9,9,9,0,373.178079506307,5,3
9709,23,33,1-23-2018-033-06,6,1,297,500,200,1859,999,86,117,170,6,4.9,1,2,0,0,495.321550799455,5,3
9706,28,17,1-28-2018-017-01,1,1,269,461,185,1800,151,82,111,160,6,4.0,2,3,0,0,72.1392328745456,3,3
9709,23,33,1-23-2018-033-06,6,2,365,570,203,2668,173,100,105,170,8,5.3,2,3,0,0,495.321550799455,5,3
9713,32,39,1-32-2018-039-03,3,1,283,492,185,1536,159,97,113,154,4,2.0,2,1,0,0,1151.3910049794,7,3
9716,16,30,1-16-2018-030-03,3,1,274,487,185,1620,158,99,114,175,4,2.5,2,1,0,0,401.40283806042,5,3
9706,28,17,1-28-2018-017-01,1,2,289,522,184,1574,152,113,122,166,8,4.5,2,1,0,0,72.1392328745456,3,3
9714,32,40,1-32-2018-040-05,5,1,262,444,181,1540,154,86,95,154,6,3.0,2,1,0,0,74.879959450745,7,3
9716,16,30,1-16-2018-030-03,3,2,246,393,173,1190,149,78,68,160,4,1.8,2,1,0,0,401.40283806042,5,3
9716,16,30,1-16-2018-030-03,3,3,272,473,179,1413,150,101,102,170,6,3.4,2,1,0,0,401.40283806042,5,3
9714,32,40,1-32-2018-040-05,5,2,277,489,185,1636,158,102,108,152,4,2.4,2,1,0,0,74.879959450745,7,3
9716,16,30,1-16-2018-030-03,3,4,274,490,182,1610,152,101,115,172,6,3.3,2,1,0,0,401.40283806042,5,3
9726,31,13,1-31-2018-013-10,10,1,284,476,176,1392,147,85,108,150,4,2.3,1,2,0,0,359.234935300888,6,3
9730,66,11,1-66-2018-011-03,3,1,280,482,184,1610,160,94,108,146,4,2.4,2,1,0,0,256.519010218995,6,3
9730,66,11,1-66-2018-011-03,3,2,269,461,185,1812,151,82,111,157,6,4.0,2,3,0,0,256.519010218995,6,3
9720,27,15,1-27-2018-015-09,9,1,389,598,203,2409,174,100,108,192,8,5.3,2,3,0,0,195.594617730988,3,3
9717,16,31,1-16-2018-031-08,8,1,263,436,178,1480,153,81,92,160,4,2.4,2,4,0,0,226.472755477648,5,3
9717,16,31,1-16-2018-031-08,8,2,286,479,181,1713,157,96,97,160,6,3.4,2,4,0,0,226.472755477648,5,3
9717,16,31,1-16-2018-031-08,8,3,279,482,193,2111,160,91,112,170,6,4.0,2,3,0,0,226.472755477648,5,3
9720,27,15,1-27-2018-015-09,9,2,300,511,193,2252,163,98,113,164,8,5.7,2,3,0,0,195.594617730988,3,3
9719,27,14,1-27-2018-014-04,4,1,275,482,184,1614,157,101,108,148,4,2.5,2,4,0,0,183.267302705621,3,3
9719,27,14,1-27-2018-014-04,4,2,278,482,180,1429,153,96,110,152,4,2.5,2,1,0,0,183.267302705621,3,3
9724,14,16,1-14-2018-016-06,6,1,303,508,198,1965,172,95,110,160,6,3.5,2,1,0,0,3861.87953056486,8,3
9724,14,16,1-14-2018-016-06,6,2,353,561,200,2363,170,94,113,190,8,5.4,2,2,0,0,3861.87953056486,8,3
9711,24,23,1-24-2018-023-03,3,1,280,484,183,1586,158,97,108,140,4,2.4,2,1,0,0,1031.47261055468,1,3
9731,19,29,1-19-2018-029-08,8,1,262,458,173,1240,148,96,100,150,4,2.2,2,1,0,0,265.50977814624,9,3
9727,29,16,1-29-2018-016-02,2,1,270,455,178,1305,156,87,99,160,4,1.8,2,1,0,0,98.5788577786628,2,3
9738,17,32,1-17-2018-032-02,2,1,265,453,183,1340,154,89,99,156,4,2.0,2,1,0,0,63.3469708223775,4,3
9735,13,35,1-13-2018-035-03,3,1,285,478,193,1841,164,97,96,164,4,2.0,2,4,0,0,1094.68547849581,7,3
9737,17,31,1-17-2018-031-01,1,1,262,444,178,1496,156,86,96,150,6,3.0,2,3,0,0,72.3666545016486,4,3
9721,15,32,1-15-2018-032-03,3,1,289,489,183,1926,158,100,100,999,6,3.6,2,1,9,0,580.515550080244,1,3
9741,17,34,1-17-2018-034-06,6,1,268,476,178,1387,153,98,110,148,4,2.3,2,1,0,0,462.181743631044,4,3
9741,17,34,1-17-2018-034-06,6,2,269,457,179,1298,152,94,95,148,4,2.0,2,1,0,0,462.181743631044,4,3
9732,19,30,1-19-2018-030-01,1,1,266,431,182,1470,155,79,87,130,6,3.5,2,2,0,0,83.1285445173237,9,3
9721,15,32,1-15-2018-032-03,3,2,278,487,183,1416,159,97,112,999,4,2.5,2,1,9,0,580.515550080244,1,3
9735,13,35,1-13-2018-035-03,3,2,270,464,178,1265,152,97,97,143,4,1.8,2,1,0,0,1094.68547849581,7,3
9722,15,33,1-15-2018-033-09,9,1,276,453,182,1625,151,77,100,999,6,3.0,2,4,0,0,2120.08700011217,1,3
9743,12,19,1-12-2018-019-04,4,1,431,652,244,3165,175,100,121,999,6,6.7,2,2,0,0,906.317099980675,9,3
9743,12,19,1-12-2018-019-04,4,2,270,455,178,1305,157,87,99,150,4,1.8,2,1,0,0,906.317099980675,9,3
9733,19,31,1-19-2018-031-08,8,1,272,483,179,1490,154,97,116,160,6,3.0,2,2,0,0,265.50977814624,9,3
9722,15,33,1-15-2018-033-09,9,2,272,488,182,1560,154,95,123,999,6,3.0,2,1,9,0,2120.08700011217,1,3
9742,22,17,1-22-2018-017-10,10,1,263,461,172,1401,145,94,103,150,4,2.5,2,4,0,0,1418.69847826599,12,3
9722,15,33,1-15-2018-033-09,9,3,284,475,193,2307,165,93,98,999,6,3.2,2,4,0,0,2120.08700011217,1,3
9723,15,34,1-15-2018-034-05,5,1,258,456,178,1477,153,89,109,152,5,2.5,2,1,0,0,37.7534483529306,1,3
9742,22,17,1-22-2018-017-10,10,2,401,630,203,2818,174,97,132,170,10,6.8,2,3,0,0,1418.69847826599,12,3
9723,15,34,1-15-2018-034-05,5,2,360,999,999,3069,183,999,999,999,8,6.7,9,3,9,1,37.7534483529306,1,3
9745,33,27,1-33-2018-027-05,5,1,260,454,176,1260,152,94,100,142,4,1.8,2,1,0,0,28.9441844864407,12,3
9745,33,27,1-33-2018-027-05,5,2,263,447,172,1846,999,76,109,147,6,3.0,2,3,0,0,28.9441844864407,12,3
9744,16,33,1-16-2018-033-05,5,1,286,479,184,1713,158,96,97,165,6,3.0,2,1,0,0,26.104970513616,5,3
9747,33,29,1-33-2018-029-04,4,1,284,488,186,1775,160,94,110,999,4,2.0,9,1,0,0,71.4652817960098,12,3
9744,16,33,1-16-2018-033-05,5,2,267,480,175,1520,149,101,112,999,4,2.5,9,4,0,0,26.104970513616,5,3
9748,30,20,1-30-2018-020-02,2,1,264,441,181,1448,151,89,90,160,4,2.0,2,1,0,0,115.412917970615,10,3
9748,30,20,1-30-2018-020-02,2,2,300,515,201,2067,172,94,120,182,6,3.5,1,1,0,0,115.412917970615,10,3
9658,10,16,1-10-2018-016-03,3,1,282,508,183,1824,159,103,126,999,6,3.6,2,1,9,0,134.360837997575,4,3
9736,13,36,1-13-2018-036-03,3,1,257,424,181,1372,154,88,79,158,4,2.4,2,1,0,0,1094.68547836034,7,3
9749,21,24,1-21-2018-024-02,2,1,273,483,183,1650,155,101,110,999,6,3.5,2,4,0,0,46.7739426842037,11,3
9736,13,36,1-13-2018-036-03,3,3,295,513,197,2583,171,100,118,186,8,5.3,9,9,9,0,1094.68547836034,7,3
9749,21,24,1-21-2018-024-02,2,2,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,46.7739426842037,11,3
9740,18,18,1-18-2018-018-03,3,1,281,486,187,1475,162,97,108,174,4,2.4,2,1,0,0,214.453352657212,6,3
9740,18,18,1-18-2018-018-03,3,2,289,481,183,1984,155,82,112,150,6,4.0,2,4,0,0,214.453352657212,6,3
9750,20,31,1-20-2018-031-02,2,1,270,446,175,1380,155,91,85,140,4,1.8,2,1,0,0,26.8025465982331,11,3
9750,20,31,1-20-2018-031-02,2,2,308,514,200,2050,166,96,111,173,6,3.6,2,1,0,0,26.8025465982331,11,3
9751,20,32,1-20-2018-032-08,8,1,262,445,171,1064,147,86,97,135,4,1.6,2,1,0,0,109.964093263989,11,3
9751,20,32,1-20-2018-032-08,8,2,273,510,184,1532,151,118,121,145,6,3.1,2,1,0,0,109.964093263989,11,3
9753,33,30,1-33-2018-030-10,10,1,326,541,191,2060,167,95,122,999,8,4.7,9,9,9,0,490.80877600669,12,3
9753,33,30,1-33-2018-030-10,10,2,300,511,192,1927,168,100,113,166,6,3.5,2,1,0,0,490.80877600669,12,3
9658,10,16,1-10-2018-016-03,3,2,273,483,183,1490,155,101,110,155,4,2.5,9,1,0,0,134.360837997575,4,3
9725,10,17,1-10-2018-017-05,5,1,287,487,189,2092,158,90,110,160,6,4.2,2,3,9,0,31.9877090137702,4,3
9725,10,17,1-10-2018-017-05,5,2,305,508,191,2018,161,92,110,160,8,5.7,2,2,0,0,31.9877090137702,4,3
9728,26,29,1-26-2018-029-04,4,1,266,444,184,1442,156,92,86,158,8,6.0,1,2,0,0,5456.94030161504,10,3
9734,13,34,1-13-2018-034-04,4,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,3613.06733892741,7,3
9728,26,29,1-26-2018-029-04,4,2,270,469,188,1640,163,93,106,177,4,2.4,2,4,0,0,5456.94030161504,10,3
9734,13,34,1-13-2018-034-04,4,2,368,584,203,2028,172,96,120,180,6,2.7,2,2,0,0,3613.06733892741,7,3
9734,13,34,1-13-2018-034-04,4,3,278,485,199,1956,170,95,112,999,6,3.5,9,1,9,0,3613.06733892741,7,3
9734,13,34,1-13-2018-034-04,4,4,260,447,170,1235,148,90,97,999,4,1.8,9,1,9,0,3613.06733892741,7,3
9734,13,34,1-13-2018-034-04,4,5,278,490,186,1617,158,102,110,999,6,3.5,9,1,9,0,3613.06733892741,7,3
9754,20,34,1-20-2018-034-03,3,1,426,646,244,3225,174,100,120,186,8,6.6,2,3,0,0,222.116411696965,11,3
9725,10,17,1-10-2018-017-05,5,3,300,518,188,9999,160,999,999,999,8,6.0,2,2,9,1,31.9877090137702,4,3
9560,20,26,1-20-2018-026-08,8,1,320,526,172,1636,148,86,120,146,5,3.5,2,2,0,1,44.9313875354986,11,3
9760,28,18,1-28-2018-018-03,3,1,447,670,203,3037,172,97,126,999,8,6.7,2,3,0,0,110.928967202502,3,3
9761,12,20,1-12-2018-020-03,3,1,274,487,185,1620,158,99,114,144,4,2.5,2,1,0,0,403.702906676809,9,3
9761,12,20,1-12-2018-020-03,3,2,353,561,192,1837,999,100,110,160,6,4.2,2,2,0,0,403.702906676809,9,3
9761,12,20,1-12-2018-020-03,3,3,281,486,187,1475,162,97,108,146,4,2.4,2,1,0,0,403.702906676809,9,3
9763,23,34,1-23-2018-034-04,4,1,268,461,180,1407,154,97,96,150,4,1.4,2,1,0,0,1826.95987891333,5,3
9763,23,34,1-23-2018-034-04,4,2,257,465,186,1531,154,104,105,150,6,3.8,2,2,0,0,1826.95987891333,5,3
9762,12,21,1-12-2018-021-07,7,1,270,463,176,1300,153,91,102,999,4,1.8,2,1,0,0,1953.92408853024,9,3
9762,12,21,1-12-2018-021-07,7,2,272,478,188,1634,159,93,113,150,6,4.0,1,2,0,0,1953.92408853024,9,3
9765,16,34,1-16-2018-034-03,3,1,270,464,178,1290,152,97,98,162,4,1.8,2,1,0,0,473.372763677922,5,3
9764,52,13,1-52-2018-013-10,10,1,308,514,200,2115,166,95,111,999,6,3.6,2,1,9,0,2599.53807901324,12,3
9770,31,14,1-31-2018-014-07,7,1,260,454,176,1279,151,94,100,150,4,1.8,2,1,0,0,346.50890140151,6,3
9769,24,24,1-24-2018-024-09,9,1,300,511,192,1920,168,100,113,999,4,3.5,2,1,9,0,2435.7349297697,1,3
9769,24,24,1-24-2018-024-09,9,2,262,445,171,1067,148,86,97,146,4,1.6,2,1,0,0,2435.7349297697,1,3
9767,32,42,1-32-2018-042-03,3,1,278,485,182,1467,159,99,109,144,4,2.5,2,1,0,0,1944.34263282026,7,3
9776,27,16,1-27-2018-016-06,6,1,279,479,191,1896,163,94,107,166,6,3.5,2,3,0,0,111.814631438102,3,3
9776,27,16,1-27-2018-016-06,6,2,279,479,191,1960,163,94,107,166,6,3.5,2,3,0,0,111.814631438102,3,3
9778,66,12,1-66-2018-012-03,3,1,298,493,195,1698,168,96,102,180,8,5.7,2,2,0,1,126.508441705591,6,3
9778,66,12,1-66-2018-012-03,3,2,260,448,169,1052,148,83,103,155,4,1.6,2,1,0,1,126.508441705591,6,3
9771,14,17,1-14-2018-017-03,3,1,257,414,180,1231,158,83,73,148,4,1.6,2,1,0,0,457.944527532383,8,3
9772,14,18,1-14-2018-018-09,9,1,269,457,179,1351,152,94,95,150,4,2.0,2,1,0,0,1723.24597183593,8,3
9781,32,43,1-32-2018-043-02,2,1,265,453,183,1340,154,89,99,150,4,2.0,2,1,0,0,82.6943334001093,7,3
9781,32,43,1-32-2018-043-02,2,2,326,541,191,1751,167,95,122,172,6,3.4,2,2,0,0,82.6943334001093,7,3
9773,26,31,1-26-2018-031-04,4,1,260,410,179,1370,154,76,74,156,4,1.6,2,1,0,0,1739.47144112221,10,3
9775,26,33,1-26-2018-033-02,2,2,280,484,183,1484,159,97,108,142,4,2.4,2,1,0,0,28.16043430236,10,3
9774,26,32,1-26-2018-032-06,6,1,266,480,176,1262,142,106,115,162,6,3.3,2,1,0,0,827.97832151239,10,3
9787,17,36,1-17-2018-036-10,10,1,281,509,185,1630,158,110,120,148,6,3.5,2,1,0,0,3887.70568349751,4,3
9787,17,36,1-17-2018-036-10,10,2,265,451,178,1313,153,88,99,140,4,2.0,1,1,0,0,3887.70568349751,4,3
9788,17,37,1-17-2018-037-07,7,1,284,500,186,1822,157,102,114,149,6,3.6,2,1,0,0,750.923975895264,4,3
9774,26,32,1-26-2018-032-06,6,2,285,487,179,1551,152,99,103,164,4,2.4,2,1,0,0,827.97832151239,10,3
9788,17,37,1-17-2018-037-07,7,2,279,479,190,2190,158,87,113,152,6,3.7,2,3,0,0,750.923975895264,4,3
9786,17,35,1-17-2018-035-08,8,1,299,509,194,1744,162,92,118,182,8,5.7,2,3,0,0,89.8804507420205,4,3
9793,22,19,1-22-2018-019-10,10,1,304,508,193,2262,163,86,118,156,6,3.6,2,2,0,0,757.932941173496,12,3
9793,22,19,1-22-2018-019-10,10,2,260,444,169,1075,148,90,94,150,4,2.0,2,1,0,0,757.932941173496,12,3
9782,19,32,1-19-2018-032-05,5,1,313,525,200,2652,173,88,124,176,8,5.6,2,4,0,0,54.7319534917023,9,3
9783,19,33,1-19-2018-033-07,7,1,331,554,201,2576,173,99,125,180,8,5.3,2,3,0,0,1626.98071331051,9,3
9783,19,33,1-19-2018-033-07,7,2,276,454,186,1862,156,71,105,160,6,3.7,2,2,0,0,1626.98071331051,9,3
9784,19,34,1-19-2018-034-02,2,1,286,501,200,2067,170,96,117,160,6,3.5,2,1,0,0,46.6814730229856,9,3
9793,22,19,1-22-2018-019-10,10,3,330,557,200,2424,167,96,133,162,8,5.3,2,3,0,0,757.932941173496,12,3
9784,19,34,1-19-2018-034-02,2,2,291,493,186,1694,154,86,117,150,8,3.9,2,2,0,0,46.6814730229856,9,3
9799,15,37,1-15-2018-037-03,3,1,276,463,177,1670,151,76,110,150,6,3.5,2,4,0,0,246.919184649177,1,3
9799,15,37,1-15-2018-037-03,3,2,278,489,185,1615,158,98,112,155,6,3.5,2,1,0,0,246.919184649177,1,3
9790,13,38,1-13-2018-038-04,4,1,272,478,192,1598,161,95,111,145,6,3.7,2,2,0,0,1483.28826654594,7,3
9775,26,33,1-26-2018-033-02,2,3,263,445,178,1425,153,97,85,156,4,2.0,2,4,0,0,28.16043430236,10,3
9775,26,33,1-26-2018-033-02,2,4,267,456,175,1349,151,93,96,146,4,2.4,1,1,0,0,28.16043430236,10,3
9775,26,33,1-26-2018-033-02,2,5,278,485,182,1467,158,99,109,154,4,2.5,2,1,0,0,28.16043430236,10,3
9775,26,33,1-26-2018-033-02,2,6,269,457,179,1298,152,94,95,150,4,2.0,2,1,0,0,28.16043430236,10,3
9798,15,36,1-15-2018-036-10,10,1,270,464,177,1962,154,88,108,164,6,3.5,2,3,0,0,5108.85929178497,1,3
9775,26,33,1-26-2018-033-02,2,7,278,484,180,1583,153,97,109,164,4,2.5,2,1,0,0,28.16043430236,10,3
9798,15,36,1-15-2018-036-10,10,2,277,481,182,1441,159,96,108,999,4,2.5,2,1,9,0,5108.85929178497,1,3
9795,33,32,1-33-2018-032-08,8,1,329,557,202,2127,142,87,141,999,8,5.7,9,9,9,0,46.5383479103345,12,3
9797,15,35,1-15-2018-035-04,4,1,269,467,181,1497,155,100,99,999,4,2.4,2,1,9,0,744.6706713027,1,3
9797,15,35,1-15-2018-035-04,4,2,284,476,162,1392,148,85,108,999,99,99.0,9,9,9,0,744.6706713027,1,3
9805,21,27,1-21-2018-027-03,3,1,282,490,182,1610,159,99,109,146,6,3.5,9,1,0,0,241.190335432331,11,3
9803,21,25,1-21-2018-025-08,8,1,262,444,178,1496,156,86,96,999,6,3.0,2,1,0,0,119.407099797148,11,3
9803,21,25,1-21-2018-025-08,8,2,267,470,181,9999,154,99,104,999,99,99.0,9,9,9,0,119.407099797148,11,3
9768,59,21,1-59-2018-021-02,2,1,252,406,174,1263,151,89,66,165,4,1.8,1,1,0,0,59.8046917652692,6,3
9792,22,18,1-22-2018-018-01,1,2,266,479,178,1415,154,98,116,166,4,2.2,2,1,0,0,53.6591951024928,12,3
9804,21,26,1-21-2018-026-08,8,1,270,478,196,1992,169,98,110,156,6,3.5,2,4,0,0,119.407099797148,11,3
9796,33,33,1-33-2018-033-08,8,1,286,479,181,1713,157,96,97,156,6,3.4,2,4,0,0,46.5383479103345,12,3
9768,59,21,1-59-2018-021-02,2,2,272,484,176,1384,151,101,112,160,6,3.1,2,1,0,0,59.8046917652692,6,3
9805,21,27,1-21-2018-027-03,3,2,270,464,178,1265,152,97,98,150,4,1.8,2,1,0,0,241.190335432331,11,3
9804,21,26,1-21-2018-026-08,8,2,278,482,180,1429,153,96,110,149,4,2.5,9,1,0,0,119.407099797148,11,3
9792,22,18,1-22-2018-018-01,1,3,238,412,166,889,142,81,95,146,4,1.5,2,1,0,0,53.6591951024928,12,3
9789,13,37,1-13-2018-037-03,3,1,289,489,183,1735,157,100,100,152,6,3.6,2,1,0,0,449.405995898186,7,3
9801,18,19,1-18-2018-019-04,4,2,268,461,180,1407,154,97,96,166,4,1.4,2,1,0,0,282.420191258038,6,3
9802,18,20,1-18-2018-020-06,6,1,265,463,178,1381,154,89,109,150,5,2.5,2,1,0,0,100.424847474037,6,3
9789,13,37,1-13-2018-037-03,3,2,280,484,183,1484,159,97,107,148,4,2.4,2,1,0,0,449.405995898186,7,3
9802,18,20,1-18-2018-020-06,6,2,265,453,178,1228,156,90,98,148,4,2.0,1,1,0,0,100.424847474037,6,3
9766,10,18,1-10-2018-018-02,2,1,278,486,185,1496,158,96,112,155,4,2.4,2,1,0,0,30.6722033634637,4,3
9766,10,18,1-10-2018-018-02,2,2,305,510,183,1896,158,94,113,170,6,3.4,2,1,0,0,30.6722033634637,4,3
9809,13,40,1-13-2018-040-09,9,1,269,450,180,1724,149,81,100,999,6,4.0,2,2,0,0,1905.36197248096,7,3
9808,29,18,1-29-2018-018-04,4,1,278,491,185,1496,158,98,114,168,4,2.4,2,1,0,0,597.553416889048,2,3
9808,29,18,1-29-2018-018-04,4,2,303,509,197,1870,166,98,108,170,6,3.3,2,1,0,0,597.553416889048,2,3
9810,20,36,1-20-2018-036-02,2,1,286,479,184,1706,158,96,97,152,4,2.4,2,1,0,0,26.8025465982331,11,3
9812,25,15,1-25-2018-015-06,6,1,260,454,176,1279,151,94,100,167,4,1.8,2,1,0,0,512.741416789904,2,3
