CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GLAZLOC,GLAZTYPE,GLAZPRE,GLAZIMP,GLAZOCC,CASEWGT,PSUSTRAT,VERSION
10625,32,83,1-32-2018-083-03,3,1,1,1,1,2,3,1492.06525790445,7,3
10617,52,33,1-52-2018-033-03,3,1,2,2,2,1,2,224.569978838878,12,3
10622,66,28,1-66-2018-028-08,8,1,2,2,2,6,1,170.546864289739,6,3
10651,33,59,1-33-2018-059-02,2,1,1,1,1,1,3,23.7983979496905,12,3
10675,16,77,1-16-2018-077-02,2,1,1,1,1,1,3,39.7677397370151,5,3
10676,16,78,1-16-2018-078-05,5,2,3,2,2,1,2,66.6996853872975,5,3
10676,16,78,1-16-2018-078-05,5,2,2,2,2,1,2,66.6996853872975,5,3
10707,17,79,1-17-2018-079-01,1,1,1,1,1,2,1,132.871144769465,4,3
10707,17,79,1-17-2018-079-01,1,1,10,99,1,6,1,132.871144769465,4,3
10707,17,79,1-17-2018-079-01,1,1,3,99,2,6,1,132.871144769465,4,3
10707,17,79,1-17-2018-079-01,1,1,7,99,9,6,1,132.871144769465,4,3
10707,17,79,1-17-2018-079-01,1,1,2,99,9,6,1,132.871144769465,4,3
10707,17,79,1-17-2018-079-01,1,1,4,99,9,6,1,132.871144769465,4,3
10698,19,69,1-19-2018-069-08,8,1,2,2,2,2,1,117.171618354952,9,3
10704,29,38,1-29-2018-038-09,9,2,1,1,1,1,3,741.80716083264,2,3
10732,12,40,1-12-2018-040-04,4,1,1,1,1,2,3,365.138001280497,9,3
10734,13,80,1-13-2018-080-02,2,2,1,1,1,1,3,126.344167277636,7,3
10721,20,89,1-20-2018-089-01,1,1,7,99,3,1,1,34.1559780533907,11,3
10721,20,89,1-20-2018-089-01,1,1,10,99,1,6,1,34.1559780533907,11,3
10721,20,89,1-20-2018-089-01,1,1,1,1,1,2,9,34.1559780533907,11,3
10721,20,89,1-20-2018-089-01,1,1,13,99,9,6,1,34.1559780533907,11,3
10721,20,89,1-20-2018-089-01,1,1,3,99,9,6,1,34.1559780533907,11,3
10721,20,89,1-20-2018-089-01,1,1,2,99,9,6,1,34.1559780533907,11,3
10721,20,89,1-20-2018-089-01,1,1,4,99,9,6,1,34.1559780533907,11,3
10737,20,92,1-20-2018-092-01,1,1,1,1,1,2,2,34.1559780533907,11,3
10739,66,30,1-66-2018-030-09,9,2,2,2,3,1,2,342.849531648889,6,3
10739,66,30,1-66-2018-030-09,9,1,2,5,2,9,9,342.849531648889,6,3
10747,11,11,1-11-2018-011-02,2,1,1,1,1,2,3,119.13000401553,8,3
10751,23,74,1-23-2018-074-06,6,2,10,2,1,6,1,280.956228937604,5,3
10758,52,37,1-52-2018-037-08,8,1,10,5,1,1,1,107.970638214944,12,3
10758,52,37,1-52-2018-037-08,8,1,8,5,1,1,1,107.970638214944,12,3
10758,52,37,1-52-2018-037-08,8,1,7,5,2,1,1,107.970638214944,12,3
10758,52,37,1-52-2018-037-08,8,1,3,2,2,6,1,107.970638214944,12,3
10758,52,37,1-52-2018-037-08,8,1,1,1,1,3,9,107.970638214944,12,3
10758,52,37,1-52-2018-037-08,8,1,2,2,2,6,9,107.970638214944,12,3
10758,52,37,1-52-2018-037-08,8,1,5,5,1,6,1,107.970638214944,12,3
10758,52,37,1-52-2018-037-08,8,1,4,5,2,6,1,107.970638214944,12,3
10757,32,91,1-32-2018-091-02,2,1,1,1,1,2,3,98.5429599213765,7,3
10773,28,43,1-28-2018-043-04,4,2,1,1,1,1,3,166.610201086058,3,3
10772,73,3,1-73-2018-003-01,1,1,5,6,1,1,1,56.2288906276617,3,3
10772,73,3,1-73-2018-003-01,1,1,8,6,1,1,1,56.2288906276617,3,3
10772,73,3,1-73-2018-003-01,1,1,7,6,2,1,1,56.2288906276617,3,3
10772,73,3,1-73-2018-003-01,1,1,4,6,2,1,1,56.2288906276617,3,3
10772,73,3,1-73-2018-003-01,1,1,10,6,1,6,1,56.2288906276617,3,3
10772,73,3,1-73-2018-003-01,1,1,9,6,1,6,1,56.2288906276617,3,3
10772,73,3,1-73-2018-003-01,1,1,6,6,1,6,1,56.2288906276617,3,3
10772,73,3,1-73-2018-003-01,1,1,2,2,2,6,1,56.2288906276617,3,3
10772,73,3,1-73-2018-003-01,1,1,3,2,2,6,1,56.2288906276617,3,3
10772,73,3,1-73-2018-003-01,1,1,1,1,1,2,3,56.2288906276617,3,3
10765,16,81,1-16-2018-081-03,3,1,1,1,1,2,3,296.826408165365,5,3
10795,33,62,1-33-2018-062-01,1,1,1,1,1,2,2,43.9613018556608,12,3
10796,33,63,1-33-2018-063-09,9,2,1,1,1,1,3,490.008344076504,12,3
10801,26,77,1-26-2018-077-02,2,1,1,1,1,2,3,34.2065305051895,10,3
10809,30,49,1-30-2018-049-02,2,2,1,1,1,2,1,28.6927689281909,10,3
10809,30,49,1-30-2018-049-02,2,2,8,2,1,5,1,28.6927689281909,10,3
10809,30,49,1-30-2018-049-02,2,2,2,2,9,6,1,28.6927689281909,10,3
10809,30,49,1-30-2018-049-02,2,1,3,2,3,1,2,28.6927689281909,10,3
10816,20,96,1-20-2018-096-03,3,2,1,1,1,1,3,233.08106300191,11,3
10815,20,95,1-20-2018-095-09,9,1,1,1,1,1,1,637.250901794503,11,3
10815,20,95,1-20-2018-095-09,9,1,10,99,1,1,1,637.250901794503,11,3
10815,20,95,1-20-2018-095-09,9,1,4,99,1,1,1,637.250901794503,11,3
10815,20,95,1-20-2018-095-09,9,1,7,99,1,1,1,637.250901794503,11,3
10815,20,95,1-20-2018-095-09,9,1,3,99,3,1,1,637.250901794503,11,3
10815,20,95,1-20-2018-095-09,9,1,2,99,3,1,1,637.250901794503,11,3
10819,21,78,1-21-2018-078-08,8,1,1,1,1,2,4,88.7278537407421,11,3
10850,76,11,1-76-2018-011-03,3,1,1,1,1,2,9,933.468703956292,3,3
10847,28,45,1-28-2018-045-01,1,1,5,6,1,1,1,73.7618631871843,3,3
10847,28,45,1-28-2018-045-01,1,1,10,6,2,1,1,73.7618631871843,3,3
10847,28,45,1-28-2018-045-01,1,1,7,6,2,1,1,73.7618631871843,3,3
10847,28,45,1-28-2018-045-01,1,1,4,6,2,1,1,73.7618631871843,3,3
10847,28,45,1-28-2018-045-01,1,1,8,6,1,6,1,73.7618631871843,3,3
10847,28,45,1-28-2018-045-01,1,1,3,2,2,6,1,73.7618631871843,3,3
10847,28,45,1-28-2018-045-01,1,1,2,2,9,6,9,73.7618631871843,3,3
10847,28,45,1-28-2018-045-01,1,1,1,1,1,3,9,73.7618631871843,3,3
10853,27,42,1-27-2018-042-03,3,1,1,1,1,2,3,203.94643813602,3,3
10864,17,83,1-17-2018-083-06,6,2,2,2,2,1,2,374.647755477832,4,3
10864,17,83,1-17-2018-083-06,6,1,2,3,2,1,2,374.647755477832,4,3
10884,21,79,1-21-2018-079-01,1,2,7,99,2,1,1,78.3707573874403,11,3
10884,21,79,1-21-2018-079-01,1,2,5,99,1,1,1,78.3707573874403,11,3
10884,21,79,1-21-2018-079-01,1,2,1,1,1,4,1,78.3707573874403,11,3
10884,21,79,1-21-2018-079-01,1,2,8,99,1,6,1,78.3707573874403,11,3
10884,21,79,1-21-2018-079-01,1,2,6,99,1,6,1,78.3707573874403,11,3
10884,21,79,1-21-2018-079-01,1,2,9,99,1,6,1,78.3707573874403,11,3
10884,21,79,1-21-2018-079-01,1,2,2,99,9,6,1,78.3707573874403,11,3
10884,21,79,1-21-2018-079-01,1,2,98,99,9,6,1,78.3707573874403,11,3
10884,21,79,1-21-2018-079-01,1,2,10,99,9,6,1,78.3707573874403,11,3
10884,21,79,1-21-2018-079-01,1,2,3,99,9,6,1,78.3707573874403,11,3
10884,21,79,1-21-2018-079-01,1,2,4,99,9,6,1,78.3707573874403,11,3
10867,29,41,1-29-2018-041-06,6,2,2,5,2,1,2,133.986325322978,2,3
10867,29,41,1-29-2018-041-06,6,2,1,1,1,2,3,133.986325322978,2,3
10868,29,42,1-29-2018-042-06,6,2,1,1,1,2,3,133.986325293983,2,3
10897,24,53,1-24-2018-053-08,8,2,1,1,1,2,3,166.242602373067,1,3
10906,28,47,1-28-2018-047-04,4,1,1,1,1,1,3,225.217198384141,3,3
10927,52,42,1-52-2018-042-06,6,2,2,2,2,1,2,26.9602689791041,12,3
10933,19,78,1-19-2018-078-06,6,1,1,1,1,1,3,276.826518587721,9,3
10935,13,84,1-13-2018-084-05,5,1,1,1,1,1,3,133.383186269996,7,3
10935,13,84,1-13-2018-084-05,5,1,2,2,2,1,8,133.383186269996,7,3
10967,28,48,1-28-2018-048-09,9,1,8,99,1,1,1,257.501675747541,3,3
10967,28,48,1-28-2018-048-09,9,1,10,99,1,1,1,257.501675747541,3,3
10967,28,48,1-28-2018-048-09,9,1,9,99,1,1,1,257.501675747541,3,3
10967,28,48,1-28-2018-048-09,9,1,6,99,1,1,1,257.501675747541,3,3
10967,28,48,1-28-2018-048-09,9,1,5,99,1,1,1,257.501675747541,3,3
10967,28,48,1-28-2018-048-09,9,1,7,99,3,1,1,257.501675747541,3,3
10967,28,48,1-28-2018-048-09,9,1,1,1,1,2,1,257.501675747541,3,3
10967,28,48,1-28-2018-048-09,9,1,2,99,4,9,1,257.501675747541,3,3
10967,28,48,1-28-2018-048-09,9,1,3,99,4,9,1,257.501675747541,3,3
10967,28,48,1-28-2018-048-09,9,1,4,99,4,9,1,257.501675747541,3,3
10980,11,18,1-11-2018-018-08,8,1,1,1,1,2,3,1577.87985188199,8,3
10987,23,83,1-23-2018-083-08,8,2,2,2,9,9,9,69.5578093748777,5,3
11001,28,49,1-28-2018-049-09,9,2,1,1,1,1,3,562.555597042026,3,3
11002,10,50,1-10-2018-050-03,3,1,1,1,1,1,3,84.3864735883991,4,3
11013,17,89,1-17-2018-089-03,3,2,1,1,1,3,2,202.223247640222,4,3
11033,73,8,1-73-2018-008-02,2,2,1,1,1,2,3,30.1236772228839,3,3
11039,21,83,1-21-2018-083-01,1,1,8,5,1,1,1,158.205028590844,11,3
11039,21,83,1-21-2018-083-01,1,1,5,5,1,1,1,158.205028590844,11,3
11039,21,83,1-21-2018-083-01,1,1,4,5,2,1,1,158.205028590844,11,3
11039,21,83,1-21-2018-083-01,1,1,3,5,2,1,1,158.205028590844,11,3
11039,21,83,1-21-2018-083-01,1,1,1,1,1,2,3,158.205028590844,11,3
11039,21,83,1-21-2018-083-01,1,1,2,5,9,6,9,158.205028590844,11,3
11039,21,83,1-21-2018-083-01,1,1,7,5,9,6,9,158.205028590844,11,3
11039,21,83,1-21-2018-083-01,1,1,10,5,1,6,9,158.205028590844,11,3
11063,28,50,1-28-2018-050-06,6,1,1,1,1,1,2,133.045256545304,3,3
11061,52,46,1-52-2018-046-04,4,1,1,1,1,2,3,353.505433038728,12,3
11061,52,46,1-52-2018-046-04,4,1,3,2,2,1,2,353.505433038728,12,3
11062,52,47,1-52-2018-047-07,7,1,1,99,1,2,3,521.443954423746,12,3
11097,26,93,1-26-2018-093-06,6,1,1,1,1,2,3,1488.9673625404,10,3
11094,13,88,1-13-2018-088-02,2,2,1,1,1,1,3,88.5124824726957,7,3
11102,21,85,1-21-2018-085-01,1,1,4,99,9,6,9,62.9731755011949,11,3
11102,21,85,1-21-2018-085-01,1,1,7,99,9,6,9,62.9731755011949,11,3
11102,21,85,1-21-2018-085-01,1,1,3,99,9,6,9,62.9731755011949,11,3
11102,21,85,1-21-2018-085-01,1,1,2,99,9,6,9,62.9731755011949,11,3
11102,21,85,1-21-2018-085-01,1,1,10,99,9,6,9,62.9731755011949,11,3
11102,21,85,1-21-2018-085-01,1,1,1,99,1,4,9,62.9731755011949,11,3
11102,21,85,1-21-2018-085-01,1,1,8,99,1,6,9,62.9731755011949,11,3
11102,21,85,1-21-2018-085-01,1,1,9,99,1,6,9,62.9731755011949,11,3
11102,21,85,1-21-2018-085-01,1,1,6,99,1,6,9,62.9731755011949,11,3
11102,21,85,1-21-2018-085-01,1,1,5,99,1,6,9,62.9731755011949,11,3
11068,76,12,1-76-2018-012-08,8,1,2,99,4,1,1,1713.68841137179,3,3
11068,76,12,1-76-2018-012-08,8,1,1,99,1,4,9,1713.68841137179,3,3
10978,77,5,1-77-2018-005-09,9,1,1,1,1,1,3,818.004480144394,9,3
11124,11,22,1-11-2018-022-01,1,1,1,1,1,2,3,215.861840313764,8,3
11138,52,50,1-52-2018-050-09,9,1,1,1,1,2,2,165.242670285967,12,3
11138,52,50,1-52-2018-050-09,9,1,2,5,3,1,2,165.242670285967,12,3
11139,14,46,1-14-2018-046-02,2,1,1,1,1,2,3,403.291449263774,8,3
11146,27,47,1-27-2018-047-09,9,1,3,2,2,1,2,217.910966849655,3,3
11146,27,47,1-27-2018-047-09,9,1,2,2,2,1,2,217.910966849655,3,3
11155,29,51,1-29-2018-051-06,6,1,1,1,1,2,3,201.192118549118,2,3
11174,21,88,1-21-2018-088-01,1,1,10,5,1,1,1,40.7177820491543,11,3
11174,21,88,1-21-2018-088-01,1,1,8,5,1,1,1,40.7177820491543,11,3
11174,21,88,1-21-2018-088-01,1,1,5,5,1,1,1,40.7177820491543,11,3
11174,21,88,1-21-2018-088-01,1,1,4,5,2,1,1,40.7177820491543,11,3
11174,21,88,1-21-2018-088-01,1,1,7,5,9,6,1,40.7177820491543,11,3
11174,21,88,1-21-2018-088-01,1,1,1,1,1,2,9,40.7177820491543,11,3
11174,21,88,1-21-2018-088-01,1,1,2,2,9,6,1,40.7177820491543,11,3
11174,21,88,1-21-2018-088-01,1,1,3,2,9,6,1,40.7177820491543,11,3
11200,32,109,1-32-2018-109-06,6,1,1,1,1,2,3,592.562882653015,7,3
11199,23,95,1-23-2018-095-05,5,1,10,5,1,1,1,50.4532248975682,5,3
11199,23,95,1-23-2018-095-05,5,1,5,5,1,1,1,50.4532248975682,5,3
11199,23,95,1-23-2018-095-05,5,1,4,5,2,1,1,50.4532248975682,5,3
11199,23,95,1-23-2018-095-05,5,1,7,5,9,6,9,50.4532248975682,5,3
11199,23,95,1-23-2018-095-05,5,1,3,2,9,6,9,50.4532248975682,5,3
11199,23,95,1-23-2018-095-05,5,1,2,2,9,6,9,50.4532248975682,5,3
11199,23,95,1-23-2018-095-05,5,1,13,99,9,6,9,50.4532248975682,5,3
11199,23,95,1-23-2018-095-05,5,1,1,1,1,3,9,50.4532248975682,5,3
11199,23,95,1-23-2018-095-05,5,1,8,5,1,6,9,50.4532248975682,5,3
11203,12,50,1-12-2018-050-03,3,1,1,1,1,1,3,352.308899852058,9,3
11211,52,52,1-52-2018-052-10,10,1,2,2,2,1,2,2082.40639111612,12,3
11222,16,98,1-16-2018-098-01,1,1,8,2,1,1,1,73.583257150576,5,3
11222,16,98,1-16-2018-098-01,1,1,7,2,2,1,1,73.583257150576,5,3
11222,16,98,1-16-2018-098-01,1,1,13,7,4,2,1,73.583257150576,5,3
11222,16,98,1-16-2018-098-01,1,1,1,1,1,2,1,73.583257150576,5,3
11222,16,98,1-16-2018-098-01,1,1,5,2,1,6,1,73.583257150576,5,3
11222,16,98,1-16-2018-098-01,1,1,10,2,1,6,1,73.583257150576,5,3
11222,16,98,1-16-2018-098-01,1,1,2,2,2,6,1,73.583257150576,5,3
11222,16,98,1-16-2018-098-01,1,1,4,2,2,6,1,73.583257150576,5,3
11222,16,98,1-16-2018-098-01,1,1,3,2,2,6,1,73.583257150576,5,3
11231,29,53,1-29-2018-053-03,3,2,2,2,1,1,2,147.559903287341,2,3
11247,33,71,1-33-2018-071-08,8,1,1,1,1,2,3,80.219483157423,12,3
11250,21,91,1-21-2018-091-01,1,1,7,2,1,1,1,106.531933951621,11,3
11250,21,91,1-21-2018-091-01,1,1,1,1,1,2,1,106.531933951621,11,3
11250,21,91,1-21-2018-091-01,1,1,10,99,1,6,1,106.531933951621,11,3
11250,21,91,1-21-2018-091-01,1,1,4,99,1,6,1,106.531933951621,11,3
11250,21,91,1-21-2018-091-01,1,1,3,99,9,6,1,106.531933951621,11,3
11250,21,91,1-21-2018-091-01,1,1,2,99,9,6,9,106.531933951621,11,3
11240,13,91,1-13-2018-091-02,2,1,1,1,1,2,3,89.4524545185368,7,3
11253,20,104,1-20-2018-104-01,1,1,10,99,1,6,9,100.729451557951,11,3
11252,30,60,1-30-2018-060-06,6,2,1,1,1,2,3,1090.03803528286,10,3
11256,11,25,1-11-2018-025-01,1,1,3,2,2,1,2,147.116589417044,8,3
11257,11,26,1-11-2018-026-01,1,1,1,1,1,2,3,147.116589417044,8,3
11267,25,54,1-25-2018-054-01,1,1,1,1,1,2,3,64.3560862485786,2,3
11262,23,97,1-23-2018-097-03,3,2,2,2,2,1,2,152.224194786936,5,3
11272,12,51,1-12-2018-051-09,9,1,1,1,1,1,3,1299.5960750919,9,3
11293,33,73,1-33-2018-073-10,10,1,1,1,1,2,3,1894.94245586624,12,3
11303,21,92,1-21-2018-092-01,1,1,7,99,2,1,1,19.3183214354371,11,3
11303,21,92,1-21-2018-092-01,1,1,4,99,2,1,1,19.3183214354371,11,3
11303,21,92,1-21-2018-092-01,1,1,10,99,1,6,1,19.3183214354371,11,3
11303,21,92,1-21-2018-092-01,1,1,2,99,2,1,9,19.3183214354371,11,3
11303,21,92,1-21-2018-092-01,1,1,1,1,1,2,9,19.3183214354371,11,3
11303,21,92,1-21-2018-092-01,1,1,3,99,9,9,9,19.3183214354371,11,3
11332,12,53,1-12-2018-053-03,3,2,1,1,1,1,3,1418.45754225805,9,3
11333,77,19,1-77-2018-019-02,2,1,1,1,1,2,2,191.424290157716,9,3
11339,32,116,1-32-2018-116-01,1,2,1,1,1,3,4,70.2247992531397,7,3
11364,17,103,1-17-2018-103-08,8,1,9,6,1,6,1,151.127694368832,4,3
11364,17,103,1-17-2018-103-08,8,1,6,6,1,6,1,151.127694368832,4,3
11364,17,103,1-17-2018-103-08,8,1,8,6,1,6,1,151.127694368832,4,3
11364,17,103,1-17-2018-103-08,8,1,10,2,1,6,1,151.127694368832,4,3
11364,17,103,1-17-2018-103-08,8,1,7,6,2,6,1,151.127694368832,4,3
11364,17,103,1-17-2018-103-08,8,1,1,1,1,1,3,151.127694368832,4,3
11364,17,103,1-17-2018-103-08,8,1,3,2,2,6,9,151.127694368832,4,3
11364,17,103,1-17-2018-103-08,8,1,2,2,2,6,9,151.127694368832,4,3
11371,22,53,1-22-2018-053-04,4,2,7,2,2,1,1,736.05713720043,12,3
11371,22,53,1-22-2018-053-04,4,2,1,1,1,2,1,736.05713720043,12,3
11371,22,53,1-22-2018-053-04,4,2,10,2,1,6,1,736.05713720043,12,3
11371,22,53,1-22-2018-053-04,4,2,2,2,2,6,1,736.05713720043,12,3
11371,22,53,1-22-2018-053-04,4,2,4,2,2,6,1,736.05713720043,12,3
11371,22,53,1-22-2018-053-04,4,2,3,2,2,6,1,736.05713720043,12,3
11375,21,98,1-21-2018-098-08,8,1,1,1,1,2,1,127.615008107585,11,3
11375,21,98,1-21-2018-098-08,8,1,10,99,1,6,9,127.615008107585,11,3
11375,21,98,1-21-2018-098-08,8,1,5,99,2,6,9,127.615008107585,11,3
11375,21,98,1-21-2018-098-08,8,1,8,99,2,6,9,127.615008107585,11,3
11375,21,98,1-21-2018-098-08,8,1,3,99,2,6,9,127.615008107585,11,3
11375,21,98,1-21-2018-098-08,8,1,2,99,2,6,9,127.615008107585,11,3
11375,21,98,1-21-2018-098-08,8,1,7,99,1,6,9,127.615008107585,11,3
11375,21,98,1-21-2018-098-08,8,1,4,99,1,6,9,127.615008107585,11,3
11385,20,107,1-20-2018-107-06,6,1,1,1,1,1,3,510.115227458561,11,3
11387,30,64,1-30-2018-064-08,8,1,8,99,1,1,1,778.283577719592,10,3
11387,30,64,1-30-2018-064-08,8,1,5,99,1,1,1,778.283577719592,10,3
11387,30,64,1-30-2018-064-08,8,1,7,99,2,1,1,778.283577719592,10,3
11387,30,64,1-30-2018-064-08,8,1,3,99,2,1,1,778.283577719592,10,3
11387,30,64,1-30-2018-064-08,8,1,4,99,2,1,1,778.283577719592,10,3
11387,30,64,1-30-2018-064-08,8,1,9,99,2,1,1,778.283577719592,10,3
11387,30,64,1-30-2018-064-08,8,1,10,99,2,1,1,778.283577719592,10,3
11387,30,64,1-30-2018-064-08,8,1,1,1,1,2,1,778.283577719592,10,3
11387,30,64,1-30-2018-064-08,8,1,2,99,9,6,1,778.283577719592,10,3
11387,30,64,1-30-2018-064-08,8,1,6,99,9,6,1,778.283577719592,10,3
11425,66,48,1-66-2018-048-03,3,2,2,2,2,1,2,298.398776245466,6,3
11423,52,57,1-52-2018-057-03,3,1,2,2,2,1,2,91.1351059100199,12,3
11438,19,89,1-19-2018-089-05,5,1,3,2,2,6,9,54.7319534917023,9,3
11447,17,105,1-17-2018-105-05,5,1,1,1,1,2,3,47.9233869628999,4,3
11449,21,99,1-21-2018-099-06,6,1,1,1,1,2,3,1299.83273251317,11,3
11405,11,29,1-11-2018-029-03,3,1,2,2,2,2,3,2450.57108862466,8,3
11472,66,50,1-66-2018-050-08,8,1,1,1,1,3,1,170.546864289739,6,3
11472,66,50,1-66-2018-050-08,8,1,10,6,1,6,1,170.546864289739,6,3
11472,66,50,1-66-2018-050-08,8,1,3,5,2,6,1,170.546864289739,6,3
11472,66,50,1-66-2018-050-08,8,1,7,6,2,6,1,170.546864289739,6,3
11472,66,50,1-66-2018-050-08,8,1,13,6,2,6,1,170.546864289739,6,3
11472,66,50,1-66-2018-050-08,8,1,4,6,2,6,1,170.546864289739,6,3
11472,66,50,1-66-2018-050-08,8,1,2,5,2,2,3,170.546864289739,6,3
11483,52,59,1-52-2018-059-08,8,1,1,1,1,3,9,78.2990787568721,12,3
11507,17,108,1-17-2018-108-05,5,1,8,99,1,1,1,128.339502646428,4,3
11507,17,108,1-17-2018-108-05,5,1,5,99,1,1,1,128.339502646428,4,3
11507,17,108,1-17-2018-108-05,5,1,7,99,2,1,1,128.339502646428,4,3
11507,17,108,1-17-2018-108-05,5,1,4,99,2,1,1,128.339502646428,4,3
11507,17,108,1-17-2018-108-05,5,1,1,1,1,3,1,128.339502646428,4,3
11507,17,108,1-17-2018-108-05,5,1,10,99,1,6,1,128.339502646428,4,3
11507,17,108,1-17-2018-108-05,5,1,2,99,2,6,1,128.339502646428,4,3
11507,17,108,1-17-2018-108-05,5,1,3,99,2,6,1,128.339502646428,4,3
11514,21,100,1-21-2018-100-08,8,1,8,99,1,1,1,211.537227688488,11,3
11514,21,100,1-21-2018-100-08,8,1,5,99,1,1,1,211.537227688488,11,3
11514,21,100,1-21-2018-100-08,8,1,4,99,9,9,1,211.537227688488,11,3
11514,21,100,1-21-2018-100-08,8,1,10,99,9,9,1,211.537227688488,11,3
11514,21,100,1-21-2018-100-08,8,1,7,99,9,9,1,211.537227688488,11,3
11514,21,100,1-21-2018-100-08,8,1,3,99,9,9,1,211.537227688488,11,3
11514,21,100,1-21-2018-100-08,8,1,2,99,9,9,1,211.537227688488,11,3
11514,21,100,1-21-2018-100-08,8,1,1,99,1,3,2,211.537227688488,11,3
11515,21,101,1-21-2018-101-01,1,1,4,5,2,1,9,33.7653749903808,11,3
11515,21,101,1-21-2018-101-01,1,1,3,5,9,2,9,33.7653749903808,11,3
11515,21,101,1-21-2018-101-01,1,1,1,1,1,2,9,33.7653749903808,11,3
11515,21,101,1-21-2018-101-01,1,1,2,5,9,6,9,33.7653749903808,11,3
11515,21,101,1-21-2018-101-01,1,1,13,99,3,6,9,33.7653749903808,11,3
11515,21,101,1-21-2018-101-01,1,1,7,5,2,6,9,33.7653749903808,11,3
11515,21,101,1-21-2018-101-01,1,1,10,9,1,1,9,33.7653749903808,11,3
11517,22,56,1-22-2018-056-01,1,1,1,1,1,2,3,71.1522239958461,12,3
11518,33,77,1-33-2018-077-09,9,1,1,1,1,1,3,293.930810510221,12,3
11510,10,69,1-10-2018-069-08,8,1,1,1,1,2,3,23.2867985501358,4,3
11541,73,19,1-73-2018-019-05,5,1,2,2,2,1,2,94.4561369035293,3,3
11543,12,59,1-12-2018-059-04,4,2,1,1,1,1,3,1504.97359045219,9,3
11553,52,62,1-52-2018-062-03,3,1,2,2,2,1,2,140.49829978708,12,3
11556,25,61,1-25-2018-061-03,3,1,1,1,1,2,3,1086.56211986776,2,3
11556,25,61,1-25-2018-061-03,3,1,2,3,2,2,9,1086.56211986776,2,3
11557,25,62,1-25-2018-062-01,1,1,1,1,1,2,9,84.8004819669915,2,3
11577,22,58,1-22-2018-058-01,1,1,1,1,1,4,1,159.550547856471,12,3
11577,22,58,1-22-2018-058-01,1,1,10,2,1,6,1,159.550547856471,12,3
11577,22,58,1-22-2018-058-01,1,1,2,2,2,6,1,159.550547856471,12,3
11577,22,58,1-22-2018-058-01,1,1,3,2,2,6,1,159.550547856471,12,3
11577,22,58,1-22-2018-058-01,1,1,4,2,9,6,1,159.550547856471,12,3
11577,22,58,1-22-2018-058-01,1,1,7,2,9,6,1,159.550547856471,12,3
11563,13,99,1-13-2018-099-02,2,2,1,1,1,1,3,209.750203937282,7,3
11603,28,63,1-28-2018-063-07,7,1,1,98,1,2,3,217.067660516333,3,3
11605,32,130,1-32-2018-130-05,5,2,7,9,1,1,8,68.7065193101416,7,3
11645,21,105,1-21-2018-105-05,5,1,1,1,1,3,3,34.1937899108598,11,3
11633,26,121,1-26-2018-121-05,5,1,1,1,1,2,3,59.9322989938188,10,3
11592,77,26,1-77-2018-026-01,1,1,3,2,2,1,2,142.488880822586,9,3
11592,77,26,1-77-2018-026-01,1,1,1,1,1,1,3,142.488880822586,9,3
11650,20,110,1-20-2018-110-05,5,1,1,1,1,1,3,307.859435412551,11,3
11637,16,117,1-16-2018-117-08,8,1,1,1,1,2,3,145.505639122278,5,3
11672,52,65,1-52-2018-065-03,3,1,1,1,1,2,3,96.6459388939627,12,3
11688,27,60,1-27-2018-060-09,9,1,1,1,1,1,3,479.498444532893,3,3
11752,52,68,1-52-2018-068-09,9,2,5,2,2,6,1,437.081784178633,12,3
11752,52,68,1-52-2018-068-09,9,2,4,2,2,6,1,437.081784178633,12,3
11752,52,68,1-52-2018-068-09,9,2,2,2,2,1,2,437.081784178633,12,3
11772,21,110,1-21-2018-110-02,2,1,8,2,1,1,1,35.1343426664757,11,3
11772,21,110,1-21-2018-110-02,2,1,5,2,1,1,1,35.1343426664757,11,3
11772,21,110,1-21-2018-110-02,2,1,3,2,3,1,1,35.1343426664757,11,3
11772,21,110,1-21-2018-110-02,2,1,7,2,3,1,1,35.1343426664757,11,3
11772,21,110,1-21-2018-110-02,2,1,4,2,3,1,1,35.1343426664757,11,3
11772,21,110,1-21-2018-110-02,2,1,1,1,1,3,1,35.1343426664757,11,3
11772,21,110,1-21-2018-110-02,2,1,10,2,1,6,1,35.1343426664757,11,3
11772,21,110,1-21-2018-110-02,2,1,2,2,3,6,9,35.1343426664757,11,3
11768,19,97,1-19-2018-097-05,5,1,1,1,1,3,2,101.868298968463,9,3
11807,32,140,1-32-2018-140-02,2,1,1,1,1,2,3,166.140634897428,7,3
11826,52,70,1-52-2018-070-03,3,2,1,1,1,2,3,106.719620397414,12,3
11836,17,125,1-17-2018-125-02,2,1,2,2,2,1,2,63.3469708223775,4,3
11825,29,76,1-29-2018-076-09,9,2,1,1,1,5,2,231.68404223755,2,3
11825,29,76,1-29-2018-076-09,9,1,1,1,1,2,3,231.68404223755,2,3
11564,10,72,1-10-2018-072-06,6,2,1,1,1,1,3,129.106433981379,4,3
11875,16,128,1-16-2018-128-10,10,1,1,1,1,1,3,5436.19071512728,5,3
11909,29,79,1-29-2018-079-06,6,1,1,1,1,2,3,150.850799535278,2,3
11905,20,113,1-20-2018-113-01,1,1,10,7,1,6,1,81.2478232206367,11,3
11905,20,113,1-20-2018-113-01,1,1,8,6,1,6,1,81.2478232206367,11,3
