CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTEGRITY,CASEWGT,PSUSTRAT,VERSION
11419,32,120,1-32-2018-120-02,2,1,0,80.512956361693,7,3
11420,32,121,1-32-2018-121-07,7,1,0,9414.35202347557,7,3
11425,66,48,1-66-2018-048-03,3,1,0,298.398776245466,6,3
11424,52,58,1-52-2018-058-04,4,1,0,324.119879366049,12,3
11424,52,58,1-52-2018-058-04,4,2,0,324.119879366049,12,3
11423,52,57,1-52-2018-057-03,3,1,0,91.1351059100199,12,3
11423,52,57,1-52-2018-057-03,3,2,0,91.1351059100199,12,3
11426,16,103,1-16-2018-103-07,7,1,0,1379.79002460753,5,3
11432,76,13,1-76-2018-013-04,4,1,0,358.310585459684,3,3
11427,16,104,1-16-2018-104-07,7,1,0,1379.79002460753,5,3
11429,31,52,1-31-2018-052-08,8,1,0,495.091533720363,6,3
11434,27,54,1-27-2018-054-02,2,1,0,21.4575803692523,3,3
11428,16,105,1-16-2018-105-03,3,1,0,304.32557439661,5,3
11434,27,54,1-27-2018-054-02,2,2,0,21.4575803692523,3,3
11428,16,105,1-16-2018-105-03,3,2,0,304.32557439661,5,3
11442,26,111,1-26-2018-111-04,4,1,0,1194.01732638151,10,3
11442,26,111,1-26-2018-111-04,4,2,0,1194.01732638151,10,3
11430,15,105,1-15-2018-105-04,4,1,0,1214.06937114968,1,3
11444,22,54,1-22-2018-054-06,6,1,0,34.7066739718186,12,3
11436,29,60,1-29-2018-060-09,9,1,0,335.091674577767,2,3
11447,17,105,1-17-2018-105-05,5,1,0,47.9233869628999,4,3
11437,29,61,1-29-2018-061-03,3,1,0,86.3410973731994,2,3
11444,22,54,1-22-2018-054-06,6,2,0,34.7066739718186,12,3
11448,17,106,1-17-2018-106-07,7,1,0,1050.02085852117,4,3
11445,22,55,1-22-2018-055-06,6,1,0,34.7066739652358,12,3
11449,21,99,1-21-2018-099-06,6,1,0,1299.83273251317,11,3
11403,77,20,1-77-2018-020-09,9,1,0,11761.6163672137,9,3
11451,18,53,1-18-2018-053-09,9,2,0,665.197328500908,6,3
11407,28,60,1-28-2018-060-07,7,1,0,199.537412476105,3,3
11435,29,59,1-29-2018-059-07,7,1,0,380.536536040052,2,3
11435,29,59,1-29-2018-059-07,7,2,0,380.536536040052,2,3
11433,59,62,1-59-2018-062-05,5,2,0,234.812907918306,6,3
11453,32,122,1-32-2018-122-03,3,1,0,1893.05321303337,7,3
11406,11,30,1-11-2018-030-02,2,1,0,96.7813019529195,8,3
11406,11,30,1-11-2018-030-02,2,2,0,96.7813019529195,8,3
11405,11,29,1-11-2018-029-03,3,2,0,2450.57108862466,8,3
11458,12,56,1-12-2018-056-04,4,1,0,1236.10889357908,9,3
11455,30,66,1-30-2018-066-03,3,1,0,2414.83902597795,10,3
11455,30,66,1-30-2018-066-03,3,2,0,2414.83902597795,10,3
11455,30,66,1-30-2018-066-03,3,3,0,2414.83902597795,10,3
11458,12,56,1-12-2018-056-04,4,2,0,1236.10889357908,9,3
11414,54,11,1-54-2018-011-07,7,2,0,475.478767102841,9,3
11413,23,102,1-23-2018-102-05,5,3,0,110.061702880332,5,3
11409,24,72,1-24-2018-072-08,8,1,0,300.222309379139,1,3
11408,24,71,1-24-2018-071-04,4,1,0,1854.44799957619,1,3
11408,24,71,1-24-2018-071-04,4,2,0,1854.44799957619,1,3
11404,77,21,1-77-2018-021-02,2,1,0,191.424290157716,9,3
11404,77,21,1-77-2018-021-02,2,2,0,191.424290157716,9,3
11462,11,31,1-11-2018-031-06,6,2,0,2274.76471905319,8,3
11465,77,23,1-77-2018-023-02,2,1,0,191.424290157716,9,3
11474,12,57,1-12-2018-057-04,4,1,0,3734.80980030685,9,3
12310,18,75,1-18-2018-075-06,6,1,0,188.586578051038,6,3
12310,18,75,1-18-2018-075-06,6,2,0,188.586578051038,6,3
12294,30,85,1-30-2018-085-03,3,1,0,718.900557665106,10,3
12294,30,85,1-30-2018-085-03,3,2,0,718.900557665106,10,3
12304,14,63,1-14-2018-063-10,10,2,0,23936.8367783949,8,3
12305,14,64,1-14-2018-064-03,3,1,0,1505.57980644435,8,3
12305,14,64,1-14-2018-064-03,3,2,0,1505.57980644435,8,3
12308,33,98,1-33-2018-098-02,2,1,0,23.7983979496905,12,3
12308,33,98,1-33-2018-098-02,2,2,0,23.7983979496905,12,3
12285,19,108,1-19-2018-108-08,8,2,0,231.052804832589,9,3
12312,12,77,1-12-2018-077-04,4,1,0,760.314971852383,9,3
12303,29,95,1-29-2018-095-09,9,1,0,940.074741126343,2,3
12303,29,95,1-29-2018-095-09,9,2,0,940.074741126343,2,3
12302,29,94,1-29-2018-094-07,7,1,0,1067.56691618103,2,3
12302,29,94,1-29-2018-094-07,7,2,0,1067.56691618103,2,3
12277,76,20,1-76-2018-020-10,10,1,0,1052.13236105131,3,3
12268,25,79,1-25-2018-079-06,6,1,0,605.394268285759,2,3
12314,26,146,1-26-2018-146-05,5,1,0,59.126421426402,10,3
12349,24,109,1-24-2018-109-07,7,2,0,847.902634374638,1,3
12352,28,77,1-28-2018-077-10,10,1,0,1068.69356032007,3,3
12356,23,140,1-23-2018-140-06,6,1,0,307.297439687988,5,3
12356,23,140,1-23-2018-140-06,6,2,0,307.297439687988,5,3
12360,32,162,1-32-2018-162-05,5,1,0,137.846141852323,7,3
12361,32,163,1-32-2018-163-02,2,2,0,90.1477307467728,7,3
12367,52,90,1-52-2018-090-06,6,1,0,234.934469058971,12,3
12367,52,90,1-52-2018-090-06,6,2,0,234.934469058971,12,3
12369,66,67,1-66-2018-067-10,10,1,0,193.514799891217,6,3
12368,12,79,1-12-2018-079-02,2,1,0,616.532941171048,9,3
12369,66,67,1-66-2018-067-10,10,2,0,193.514799891217,6,3
12313,26,145,1-26-2018-145-01,1,2,0,46.3997812305645,10,3
12328,12,78,1-12-2018-078-04,4,1,0,760.314971852383,9,3
12327,15,130,1-15-2018-130-04,4,2,0,1631.3703379252,1,3
12362,32,164,1-32-2018-164-02,2,2,0,90.1477307459247,7,3
12371,48,25,1-48-2018-025-10,10,1,0,11432.3333113258,12,3
12373,19,109,1-19-2018-109-02,2,1,0,115.07769893741,9,3
12191,77,45,1-77-2018-045-06,6,1,0,2039.37051595187,9,3
12191,77,45,1-77-2018-045-06,6,2,0,2039.37051595187,9,3
12213,12,75,1-12-2018-075-04,4,1,0,3324.24183840192,9,3
12213,12,75,1-12-2018-075-04,4,2,0,3324.24183840192,9,3
12202,32,158,1-32-2018-158-03,3,1,0,1600.5455685719,7,3
12210,54,23,1-54-2018-023-02,2,1,0,142.937571259122,9,3
12211,16,141,1-16-2018-141-05,5,1,0,40.6094157659102,5,3
12211,16,141,1-16-2018-141-05,5,2,0,40.6094157659102,5,3
12217,31,70,1-31-2018-070-03,3,1,0,357.8411222666,6,3
12186,11,56,1-11-2018-056-03,3,1,0,1567.01038923683,8,3
12215,52,85,1-52-2018-085-10,10,1,0,758.676883846787,12,3
12215,52,85,1-52-2018-085-10,10,2,0,758.676883846787,12,3
12222,52,86,1-52-2018-086-03,3,1,0,31.0613034674669,12,3
12222,52,86,1-52-2018-086-03,3,2,0,31.0613034674669,12,3
12221,19,106,1-19-2018-106-08,8,1,0,642.345896581241,9,3
12221,19,106,1-19-2018-106-08,8,2,0,642.345896581241,9,3
12224,17,140,1-17-2018-140-10,10,1,0,4262.78683801163,4,3
12225,17,141,1-17-2018-141-06,6,1,0,231.846771040322,4,3
12226,17,142,1-17-2018-142-09,9,1,0,725.042533760336,4,3
12225,17,141,1-17-2018-141-06,6,2,0,231.846771040322,4,3
12198,77,46,1-77-2018-046-06,6,1,0,2039.37051595187,9,3
12227,33,94,1-33-2018-094-04,4,2,0,460.971179764882,12,3
12208,59,86,1-59-2018-086-07,7,1,0,2755.85665360723,6,3
12232,13,118,1-13-2018-118-07,7,1,0,2144.74192988506,7,3
12207,59,85,1-59-2018-085-02,2,1,0,51.3567577406289,6,3
12207,59,85,1-59-2018-085-02,2,2,0,51.3567577406289,6,3
12179,29,91,1-29-2018-091-03,3,2,0,160.272147474045,2,3
12229,33,96,1-33-2018-096-03,3,1,0,144.888678731807,12,3
12219,29,92,1-29-2018-092-04,4,1,0,477.501466727244,2,3
12220,29,93,1-29-2018-093-07,7,1,0,586.81485868678,2,3
12233,21,125,1-21-2018-125-09,9,1,0,1283.26232106462,11,3
12240,22,79,1-22-2018-079-03,3,1,0,99.0089181046767,12,3
12234,21,126,1-21-2018-126-07,7,1,0,1213.46654041293,11,3
12236,18,73,1-18-2018-073-09,9,2,0,1862.31786960757,6,3
12230,13,116,1-13-2018-116-06,6,1,0,591.254946851793,7,3
12252,24,106,1-24-2018-106-06,6,1,0,476.607742865047,1,3
12251,28,74,1-28-2018-074-10,10,1,0,664.340586322725,3,3
12258,13,119,1-13-2018-119-09,9,1,0,1888.6101509385,7,3
12264,11,58,1-11-2018-058-02,2,1,0,170.071225423459,8,3
12264,11,58,1-11-2018-058-02,2,2,0,170.071225423459,8,3
12269,73,30,1-73-2018-030-04,4,1,0,280.052448919878,3,3
12261,24,107,1-24-2018-107-04,4,1,0,1509.09306190509,1,3
12272,32,159,1-32-2018-159-01,1,1,0,209.237503253991,7,3
12273,32,160,1-32-2018-160-05,5,1,0,174.356658485373,7,3
12271,48,24,1-48-2018-024-07,7,1,0,549.188315793161,12,3
12274,32,161,1-32-2018-161-03,3,2,0,2680.99354918236,7,3
12275,54,24,1-54-2018-024-07,7,1,0,897.043899513873,9,3
12275,54,24,1-54-2018-024-07,7,2,0,897.043899513873,9,3
12267,23,139,1-23-2018-139-04,4,2,0,979.734611668822,5,3
12280,66,66,1-66-2018-066-09,9,1,0,392.365152743942,6,3
12278,59,87,1-59-2018-087-05,5,1,0,62.0292182713193,6,3
12279,59,88,1-59-2018-088-07,7,1,0,435.878472758868,6,3
12279,59,88,1-59-2018-088-07,7,2,0,435.878472758868,6,3
12287,27,72,1-27-2018-072-06,6,2,0,161.558317635171,3,3
12288,52,89,1-52-2018-089-03,3,2,0,66.2220113448178,12,3
12298,17,144,1-17-2018-144-06,6,1,0,110.734461015395,4,3
12298,17,144,1-17-2018-144-06,6,2,0,110.734461015395,4,3
12292,13,120,1-13-2018-120-08,8,1,0,347.679428183506,7,3
12291,31,73,1-31-2018-073-10,10,1,0,359.234935300888,6,3
12290,31,72,1-31-2018-072-09,9,1,0,285.335126794877,6,3
12299,17,145,1-17-2018-145-07,7,2,0,393.25834929915,4,3
12297,17,143,1-17-2018-143-07,7,1,0,393.25834929915,4,3
12307,33,97,1-33-2018-097-07,7,1,0,1030.23743745852,12,3
12487,11,61,1-11-2018-061-10,10,1,0,3536.94673300609,8,3
12474,21,133,1-21-2018-133-03,3,1,0,604.480886285161,11,3
12474,21,133,1-21-2018-133-03,3,2,0,604.480886285161,11,3
12490,24,113,1-24-2018-113-03,3,1,0,89.3727755053374,1,3
12489,24,112,1-24-2018-112-03,3,1,0,89.3727755357831,1,3
12492,77,51,1-77-2018-051-08,8,1,0,139.849216568665,9,3
12494,28,80,1-28-2018-080-09,9,2,0,91.7363075057956,3,3
12498,32,165,1-32-2018-165-02,2,1,0,248.371052745513,7,3
12500,16,147,1-16-2018-147-03,3,1,0,297.68209184486,5,3
12440,29,99,1-29-2018-099-04,4,1,0,87.1726277069754,2,3
12440,29,99,1-29-2018-099-04,4,2,0,87.1726277069754,2,3
12447,17,149,1-17-2018-149-04,4,1,0,270.341303326172,4,3
12447,17,149,1-17-2018-149-04,4,2,0,270.341303326172,4,3
12445,13,125,1-13-2018-125-06,6,1,0,405.763572991807,7,3
12445,13,125,1-13-2018-125-06,6,2,0,405.763572991807,7,3
12448,17,150,1-17-2018-150-09,9,1,0,315.458303693768,4,3
12448,17,150,1-17-2018-150-09,9,2,0,315.458303693768,4,3
12439,29,98,1-29-2018-098-03,3,1,0,36.3608119503939,2,3
12427,16,146,1-16-2018-146-09,9,2,0,1926.41161307855,5,3
12464,52,91,1-52-2018-091-04,4,1,0,674.665685258473,12,3
12461,22,85,1-22-2018-085-03,3,1,0,50.3996749062495,12,3
12467,18,78,1-18-2018-078-10,10,1,0,1321.44791686332,6,3
12473,21,132,1-21-2018-132-02,2,1,0,22.6649752424767,11,3
12451,26,152,1-26-2018-152-08,8,1,0,507.551687207472,10,3
12473,21,132,1-21-2018-132-02,2,2,0,22.6649752424767,11,3
12443,19,110,1-19-2018-110-05,5,1,0,59.5628346878323,9,3
12443,19,110,1-19-2018-110-05,5,2,0,59.5628346878323,9,3
12466,26,151,1-26-2018-151-06,6,1,0,1200.76659140253,10,3
12466,26,151,1-26-2018-151-06,6,2,0,1200.76659140253,10,3
12472,20,128,1-20-2018-128-07,7,1,0,1323.37655399765,11,3
12472,20,128,1-20-2018-128-07,7,2,0,1323.37655399765,11,3
12430,73,31,1-73-2018-031-06,6,1,0,117.783349417783,3,3
12430,73,31,1-73-2018-031-06,6,2,0,117.783349417783,3,3
12425,76,22,1-76-2018-022-07,7,1,0,890.12422754003,3,3
12478,31,77,1-31-2018-077-09,9,2,0,285.335126794877,6,3
12372,76,21,1-76-2018-021-02,2,2,0,301.564176416098,3,3
12380,27,73,1-27-2018-073-06,6,1,0,144.939121919842,3,3
12392,33,100,1-33-2018-100-02,2,1,0,23.7983979496905,12,3
12392,33,100,1-33-2018-100-02,2,2,0,23.7983979496905,12,3
12387,20,127,1-20-2018-127-07,7,1,0,2101.78277330492,11,3
12377,13,122,1-13-2018-122-02,2,1,0,42.2882263191159,7,3
12377,13,122,1-13-2018-122-02,2,2,0,42.2882263191159,7,3
12385,22,82,1-22-2018-082-02,2,1,0,30.214841238483,12,3
12377,13,122,1-13-2018-122-02,2,3,0,42.2882263191159,7,3
12385,22,82,1-22-2018-082-02,2,2,0,30.214841238483,12,3
12384,17,146,1-17-2018-146-03,3,1,0,155.724507827172,4,3
12384,17,146,1-17-2018-146-03,3,2,0,155.724507827172,4,3
12393,33,101,1-33-2018-101-02,2,1,0,23.7983979496905,12,3
12394,29,96,1-29-2018-096-04,4,2,0,1852.00149778656,2,3
12400,16,144,1-16-2018-144-03,3,1,0,621.967130656562,5,3
12386,22,83,1-22-2018-083-09,9,1,0,599.702431130356,12,3
12347,77,48,1-77-2018-048-05,5,2,0,169.383861572532,9,3
12400,16,144,1-16-2018-144-03,3,2,0,621.967130656562,5,3
12375,26,149,1-26-2018-149-07,7,2,0,3096.69469736559,10,3
12388,59,89,1-59-2018-089-10,10,1,0,2994.79872423666,6,3
12388,59,89,1-59-2018-089-10,10,2,0,2994.79872423666,6,3
12403,21,131,1-21-2018-131-09,9,1,0,4893.44267386113,11,3
12390,59,91,1-59-2018-091-08,8,1,0,88.5736254686737,6,3
12404,18,77,1-18-2018-077-04,4,1,0,2957.34087382597,6,3
12404,18,77,1-18-2018-077-04,4,2,0,2957.34087382597,6,3
12401,16,145,1-16-2018-145-09,9,1,0,2483.18606027885,5,3
12399,15,132,1-15-2018-132-09,9,1,0,1133.58441125572,1,3
12353,30,87,1-30-2018-087-04,4,1,0,383.425010881712,10,3
12353,30,87,1-30-2018-087-04,4,2,0,383.425010881712,10,3
12353,30,87,1-30-2018-087-04,4,3,0,383.425010881712,10,3
12405,28,78,1-28-2018-078-03,3,1,0,46.4229311416256,3,3
12405,28,78,1-28-2018-078-03,3,2,0,46.4229311416256,3,3
12354,30,88,1-30-2018-088-03,3,2,0,134.331498337554,10,3
12407,31,74,1-31-2018-074-09,9,1,0,1028.28319278908,6,3
12408,31,75,1-31-2018-075-04,4,2,0,1115.7684835236,6,3
12409,30,90,1-30-2018-090-07,7,2,0,602.423489473882,10,3
12410,59,92,1-59-2018-092-08,8,1,0,88.5736254686737,6,3
12397,17,148,1-17-2018-148-06,6,1,0,206.694093042604,4,3
12397,17,148,1-17-2018-148-06,6,2,0,206.694093042604,4,3
12319,26,147,1-26-2018-147-06,6,2,0,889.943754030233,10,3
12412,11,60,1-11-2018-060-02,2,1,0,349.847731166731,8,3
12412,11,60,1-11-2018-060-02,2,2,0,349.847731166731,8,3
12416,77,50,1-77-2018-050-06,6,1,0,263.452946235441,9,3
12421,23,144,1-23-2018-144-02,2,2,0,58.0100435530798,5,3
12424,66,69,1-66-2018-069-04,4,1,0,921.618035809545,6,3
12424,66,69,1-66-2018-069-04,4,2,0,921.618035809545,6,3
12432,25,80,1-25-2018-080-03,3,1,0,84.0324700937112,2,3
12150,22,76,1-22-2018-076-07,7,2,0,475.416865984437,12,3
12165,30,82,1-30-2018-082-09,9,1,0,9967.67105524339,10,3
12166,30,83,1-30-2018-083-03,3,1,0,2524.07573418295,10,3
12152,22,78,1-22-2018-078-04,4,1,0,361.645439297952,12,3
12160,21,124,1-21-2018-124-04,4,2,0,3730.2371535899,11,3
12154,33,93,1-33-2018-093-02,2,1,0,23.7983979496905,12,3
12151,22,77,1-22-2018-077-07,7,2,0,475.416866100792,12,3
12130,14,60,1-14-2018-060-04,4,2,0,4943.86429092228,8,3
12174,20,120,1-20-2018-120-06,6,1,0,456.011106744132,11,3
12164,15,127,1-15-2018-127-03,3,2,0,809.117884354187,1,3
12178,31,69,1-31-2018-069-04,4,1,0,840.903397138695,6,3
12162,18,71,1-18-2018-071-07,7,1,0,970.720527486297,6,3
12180,20,121,1-20-2018-121-10,10,1,0,5886.87172813238,11,3
12197,28,73,1-28-2018-073-07,7,1,0,124.967783847024,3,3
12192,23,134,1-23-2018-134-07,7,1,0,1125.9683998722,5,3
12193,23,135,1-23-2018-135-09,9,1,0,991.501737265212,5,3
12193,23,135,1-23-2018-135-09,9,2,0,991.501737265212,5,3
12199,48,23,1-48-2018-023-04,4,1,0,2256.22775914211,12,3
12200,32,156,1-32-2018-156-04,4,1,0,5098.14002991745,7,3
12200,32,156,1-32-2018-156-04,4,2,0,5098.14002991745,7,3
12201,32,157,1-32-2018-157-04,4,1,0,5098.14003153389,7,3
12206,66,65,1-66-2018-065-04,4,1,0,247.395326966119,6,3
12205,66,64,1-66-2018-064-04,4,1,0,247.395326966119,6,3
12116,11,54,1-11-2018-054-01,1,2,0,201.564220754049,8,3
12141,73,28,1-73-2018-028-07,7,1,0,286.094232014315,3,3
12139,27,71,1-27-2018-071-04,4,2,0,568.133966847527,3,3
12128,59,83,1-59-2018-083-02,2,1,0,53.1508152396407,6,3
12128,59,83,1-59-2018-083-02,2,2,0,53.1508152396407,6,3
12135,76,18,1-76-2018-018-05,5,1,0,165.142589341786,3,3
12140,10,77,1-10-2018-077-03,3,1,0,292.554587571982,4,3
12140,10,77,1-10-2018-077-03,3,2,0,292.554587571982,4,3
12143,13,114,1-13-2018-114-05,5,2,0,201.879832312611,7,3
12148,29,89,1-29-2018-089-04,4,1,0,574.79166298934,2,3
12144,13,115,1-13-2018-115-02,2,1,0,127.819425410476,7,3
12115,11,53,1-11-2018-053-07,7,2,0,11926.6506506322,8,3
12147,29,88,1-29-2018-088-03,3,1,0,160.272147431156,2,3
12155,17,137,1-17-2018-137-06,6,1,0,663.50792429883,4,3
12122,23,133,1-23-2018-133-04,4,3,0,663.680280375642,5,3
12127,28,71,1-28-2018-071-04,4,1,0,2966.0894928079,3,3
12127,28,71,1-28-2018-071-04,4,2,0,2966.0894928079,3,3
12124,32,154,1-32-2018-154-03,3,3,0,2718.55594127074,7,3
12123,54,22,1-54-2018-022-02,2,1,0,150.575933306736,9,3
12123,54,22,1-54-2018-022-02,2,2,0,150.575933306736,9,3
12133,52,81,1-52-2018-081-08,8,1,0,39.2509347271043,12,3
12136,12,73,1-12-2018-073-03,3,1,0,1707.37197730704,9,3
12138,25,78,1-25-2018-078-03,3,1,0,298.738739952287,2,3
12138,25,78,1-25-2018-078-03,3,2,0,298.738739952287,2,3
12132,52,80,1-52-2018-080-06,6,1,0,62.099260348062,12,3
12117,77,42,1-77-2018-042-04,4,1,0,1767.59827994583,9,3
12117,77,42,1-77-2018-042-04,4,2,0,1767.59827994583,9,3
12057,32,153,1-32-2018-153-04,4,1,0,2815.46610761147,7,3
12060,76,17,1-76-2018-017-04,4,1,0,668.347166180453,3,3
12059,52,78,1-52-2018-078-07,7,1,0,396.381374588992,12,3
12071,16,139,1-16-2018-139-02,2,1,0,36.8506544964151,5,3
12071,16,139,1-16-2018-139-02,2,2,0,36.8506544964151,5,3
12065,27,70,1-27-2018-070-06,6,1,0,145.336048978006,3,3
12065,27,70,1-27-2018-070-06,6,2,0,145.336048978006,3,3
12067,24,100,1-24-2018-100-06,6,1,0,562.944973591199,1,3
12066,24,99,1-24-2018-099-03,3,1,0,480.637195145273,1,3
12066,24,99,1-24-2018-099-03,3,2,0,480.637195145273,1,3
12075,59,82,1-59-2018-082-08,8,1,0,186.061081806773,6,3
12090,17,135,1-17-2018-135-07,7,1,0,558.959717638814,4,3
12061,54,21,1-54-2018-021-08,8,1,0,383.649637298053,9,3
12062,14,58,1-14-2018-058-04,4,1,0,3411.94025411586,8,3
12063,14,59,1-14-2018-059-03,3,1,0,1023.94381710265,8,3
12042,11,50,1-11-2018-050-03,3,1,0,1161.1175725622,8,3
12042,11,50,1-11-2018-050-03,3,2,0,1161.1175725622,8,3
12069,16,137,1-16-2018-137-07,7,1,0,806.598858881938,5,3
12087,30,80,1-30-2018-080-02,2,2,0,56.3022428980927,10,3
12079,15,125,1-15-2018-125-03,3,1,0,353.0282574892,1,3
12077,19,105,1-19-2018-105-06,6,1,0,339.868808027278,9,3
12088,30,81,1-30-2018-081-03,3,2,0,1468.00088462093,10,3
12077,19,105,1-19-2018-105-06,6,2,0,339.868808027278,9,3
12070,16,138,1-16-2018-138-06,6,2,0,236.131622671324,5,3
12092,22,73,1-22-2018-073-03,3,1,0,112.86714340646,12,3
12053,28,70,1-28-2018-070-04,4,2,0,696.424774316502,3,3
12050,23,131,1-23-2018-131-06,6,1,0,263.8737461213,5,3
12079,15,125,1-15-2018-125-03,3,2,0,353.0282574892,1,3
12095,21,120,1-21-2018-120-03,3,2,0,1067.47817083789,11,3
12097,18,69,1-18-2018-069-04,4,1,0,1075.44349916373,6,3
12097,18,69,1-18-2018-069-04,4,2,0,1075.44349916373,6,3
12084,26,137,1-26-2018-137-02,2,1,0,23.7381053223445,10,3
12084,26,137,1-26-2018-137-02,2,3,0,23.7381053223445,10,3
12094,22,75,1-22-2018-075-06,6,1,0,131.823627219822,12,3
12091,17,136,1-17-2018-136-06,6,1,0,157.392978850771,4,3
12080,29,86,1-29-2018-086-03,3,2,0,154.760543046221,2,3
12074,59,81,1-59-2018-081-04,4,1,0,916.012817433459,6,3
12045,73,27,1-73-2018-027-10,10,1,0,719.82921523674,3,3
12044,77,41,1-77-2018-041-10,10,2,0,23936.8367783949,9,3
12103,11,52,1-11-2018-052-03,3,1,0,1161.1175725622,8,3
12103,11,52,1-11-2018-052-03,3,2,0,1161.1175725622,8,3
12104,15,126,1-15-2018-126-07,7,1,0,1464.13801689414,1,3
12081,29,87,1-29-2018-087-07,7,1,0,682.085851988878,2,3
12106,26,140,1-26-2018-140-04,4,1,0,916.191000597914,10,3
12107,25,77,1-25-2018-077-07,7,1,0,1264.00977011783,2,3
12119,24,101,1-24-2018-101-06,6,1,0,570.062252980551,1,3
12120,24,102,1-24-2018-102-03,3,1,0,486.713862414419,1,3
12120,24,102,1-24-2018-102-03,3,2,0,486.713862414419,1,3
12039,25,75,1-25-2018-075-06,6,1,0,252.248028686747,2,3
12046,12,71,1-12-2018-071-01,1,1,0,435.645478650336,9,3
12047,12,72,1-12-2018-072-09,9,1,0,3410.48591035157,9,3
12047,12,72,1-12-2018-072-09,9,2,0,3410.48591035157,9,3
12048,23,129,1-23-2018-129-04,4,1,0,605.396670708061,5,3
12048,23,129,1-23-2018-129-04,4,2,0,605.396670708061,5,3
12008,52,75,1-52-2018-075-04,4,1,0,109.625930430459,12,3
12008,52,75,1-52-2018-075-04,4,2,0,109.625930430459,12,3
12038,20,116,1-20-2018-116-02,2,2,0,81.7583035921336,11,3
11995,76,16,1-76-2018-016-09,9,2,0,1987.10695903437,3,3
12037,18,68,1-18-2018-068-04,4,1,0,789.153015044807,6,3
12037,18,68,1-18-2018-068-04,4,2,0,789.153015044807,6,3
12004,32,149,1-32-2018-149-02,2,3,0,79.299730651191,7,3
11991,24,96,1-24-2018-096-06,6,1,0,454.33926902399,1,3
11991,24,96,1-24-2018-096-06,6,2,0,454.33926902399,1,3
11992,24,97,1-24-2018-097-07,7,2,0,1247.29600998906,1,3
12026,17,133,1-17-2018-133-03,3,1,0,412.234328005059,4,3
12018,29,85,1-29-2018-085-06,6,1,0,251.508973928696,2,3
12030,21,117,1-21-2018-117-01,1,1,0,35.9364966777032,11,3
12029,15,123,1-15-2018-123-07,7,1,0,5529.77130732279,1,3
12035,22,72,1-22-2018-072-09,9,2,0,467.328268364434,12,3
12005,32,150,1-32-2018-150-09,9,1,0,8165.14025615791,7,3
12004,32,149,1-32-2018-149-02,2,1,0,79.299730651191,7,3
12007,28,69,1-28-2018-069-07,7,1,0,1272.95027532632,3,3
11999,23,127,1-23-2018-127-03,3,2,0,250.31487339085,5,3
12003,32,148,1-32-2018-148-06,6,1,0,2474.79858417366,7,3
11987,11,48,1-11-2018-048-01,1,2,0,171.130732997742,8,3
11987,11,48,1-11-2018-048-01,1,3,0,171.130732997742,8,3
11988,11,49,1-11-2018-049-06,6,2,0,2910.41787543702,8,3
11932,54,19,1-54-2018-019-03,3,2,0,420.85225146369,9,3
11994,24,98,1-24-2018-098-04,4,2,0,1186.2429733339,1,3
12014,31,63,1-31-2018-063-10,10,1,0,7999.98239168312,6,3
12010,59,78,1-59-2018-078-04,4,1,0,956.541097506535,6,3
12015,31,64,1-31-2018-064-07,7,1,0,1693.34649544896,6,3
12011,59,79,1-59-2018-079-02,2,1,0,51.3567577406289,6,3
12009,52,76,1-52-2018-076-04,4,1,0,109.625930430459,12,3
12012,59,80,1-59-2018-080-08,8,2,0,194.293210758083,6,3
12011,59,79,1-59-2018-079-02,2,2,0,51.3567577406289,6,3
12017,29,84,1-29-2018-084-06,6,1,0,251.508973904011,2,3
12019,27,68,1-27-2018-068-04,4,1,0,475.592815146812,3,3
12023,19,103,1-19-2018-103-08,8,2,0,993.113431141589,9,3
12020,27,69,1-27-2018-069-03,3,1,0,129.871681603485,3,3
12020,27,69,1-27-2018-069-03,3,2,0,129.871681603485,3,3
12027,16,135,1-16-2018-135-04,4,1,0,3068.66693725763,5,3
12025,17,132,1-17-2018-132-03,3,1,0,412.234327985779,4,3
12025,17,132,1-17-2018-132-03,3,2,0,412.234327985779,4,3
12025,17,132,1-17-2018-132-03,3,3,0,412.234327985779,4,3
11910,59,75,1-59-2018-075-04,4,1,0,1453.52499343073,6,3
11910,59,75,1-59-2018-075-04,4,2,0,1453.52499343073,6,3
11866,54,18,1-54-2018-018-08,8,2,0,289.649312795195,9,3
11922,73,25,1-73-2018-025-10,10,1,0,2881.76160579992,3,3
11919,77,38,1-77-2018-038-02,2,1,0,538.772226463386,9,3
11918,11,47,1-11-2018-047-06,6,1,0,3958.02151841817,8,3
11918,11,47,1-11-2018-047-06,6,2,0,3958.02151841817,8,3
11924,23,124,1-23-2018-124-07,7,1,0,1405.55337955197,5,3
11930,76,15,1-76-2018-015-03,3,1,0,528.93556076956,3,3
11925,23,125,1-23-2018-125-03,3,1,0,342.8034443818,5,3
11925,23,125,1-23-2018-125-03,3,2,0,342.8034443818,5,3
11931,48,21,1-48-2018-021-07,7,1,0,5310.99628174878,12,3
11939,32,147,1-32-2018-147-02,2,1,0,108.472660004227,7,3
11917,11,46,1-11-2018-046-04,4,1,0,8896.36773811856,8,3
11917,11,46,1-11-2018-046-04,4,2,0,8896.36773811856,8,3
11929,59,77,1-59-2018-077-03,3,1,0,175.317647355966,6,3
11939,32,147,1-32-2018-147-02,2,2,0,108.472660004227,7,3
