CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,CONTACT,CONTAREA,CONTCOMP,OCCNO,BODYREGION,EVIDENCE,CONFIDENCE,CASEWGT,PSUSTRAT,VERSION
9854,21,28,1-21-2018-028-02,2,4,H,1,3,2,101,96,2,13.0271604475473,11,3
9750,20,31,1-20-2018-031-02,2,2,A,1,3,1,101,96,2,26.8025465982331,11,3
10189,20,55,1-20-2018-055-08,8,1,E,1,2,3,101,96,2,174.762875299141,11,3
9916,16,39,1-16-2018-039-02,2,1,B,1,24,1,841,96,2,21.4114891387835,5,3
9916,16,39,1-16-2018-039-02,2,1,C,1,26,2,841,96,2,21.4114891387835,5,3
9627,18,15,1-18-2018-015-01,1,2,A,1,24,1,841,96,2,101.213215992934,6,3
9627,18,15,1-18-2018-015-01,1,2,B,1,24,1,842,96,2,101.213215992934,6,3
10019,28,25,1-28-2018-025-08,8,1,F,1,5,1,999,6,2,124.53111981522,3,3
10011,16,46,1-16-2018-046-05,5,2,A,1,2,1,101,6,2,11.9003582198699,5,3
9249,15,9,1-15-2018-009-01,1,1,C,1,3,1,101,6,2,47.3410097778351,1,3
9345,66,5,1-66-2018-005-01,1,1,F,1,22,1,999,6,2,397.68735285329,6,3
9344,19,14,1-19-2018-014-05,5,1,A,1,3,1,101,6,2,177.770197070683,9,3
9345,66,5,1-66-2018-005-01,1,1,A,1,3,1,101,6,2,397.68735285329,6,3
11515,21,101,1-21-2018-101-01,1,1,A,1,3,1,101,6,2,33.7653749903808,11,3
11820,19,98,1-19-2018-098-02,2,1,D,1,3,1,101,6,2,46.6814730229856,9,3
12034,22,71,1-22-2018-071-08,8,1,B,1,3,1,101,6,2,86.8906787189178,12,3
11768,19,97,1-19-2018-097-05,5,1,C,1,6,1,999,6,2,101.868298968463,9,3
12487,11,61,1-11-2018-061-10,10,1,A,1,24,1,842,6,2,3536.94673300609,8,3
10866,17,85,1-17-2018-085-05,5,1,H,1,3,1,999,6,2,49.8202110566132,4,3
11576,22,57,1-22-2018-057-02,2,1,D,1,21,1,999,6,2,53.0133123578432,12,3
11576,22,57,1-22-2018-057-02,2,1,E,1,21,1,999,6,2,53.0133123578432,12,3
11425,66,48,1-66-2018-048-03,3,2,A,1,4,1,201,6,2,298.398776245466,6,3
11013,17,89,1-17-2018-089-03,3,2,S,1,1,2,742,6,2,202.223247640222,4,3
11333,77,19,1-77-2018-019-02,2,1,G,1,1,1,762,6,2,191.424290157716,9,3
10661,21,69,1-21-2018-069-01,1,1,F,1,22,1,762,6,2,11.0233138862791,11,3
11575,17,113,1-17-2018-113-02,2,2,E,1,5,1,201,6,2,93.8698977452197,4,3
9863,25,16,1-25-2018-016-08,8,1,A,1,4,1,401,1,2,264.64404365627,2,3
11832,33,85,1-33-2018-085-05,5,1,A,1,25,1,852,1,2,55.6550624194165,12,3
11450,18,52,1-18-2018-052-08,8,1,B,1,3,1,101,1,2,122.866579974537,6,3
11364,17,103,1-17-2018-103-08,8,1,E,1,2,1,711,1,2,151.127694368832,4,3
10661,21,69,1-21-2018-069-01,1,1,B,1,21,1,741,1,2,11.0233138862791,11,3
10661,21,69,1-21-2018-069-01,1,1,C,1,21,1,742,1,2,11.0233138862791,11,3
10661,21,69,1-21-2018-069-01,1,1,D,1,24,1,841,1,2,11.0233138862791,11,3
10661,21,69,1-21-2018-069-01,1,1,E,1,24,1,842,1,2,11.0233138862791,11,3
11909,29,79,1-29-2018-079-06,6,1,K,1,2,1,762,1,2,150.850799535278,2,3
11702,21,109,1-21-2018-109-08,8,1,C,1,4,1,401,1,2,378.051527004394,11,3
11974,18,66,1-18-2018-066-02,2,1,A,1,2,1,762,1,2,45.418084614525,6,3
12088,30,81,1-30-2018-081-03,3,2,A,1,21,1,761,1,2,1468.00088462093,10,3
11834,18,63,1-18-2018-063-03,3,2,A,1,2,1,762,1,2,367.539247860764,6,3
11834,18,63,1-18-2018-063-03,3,1,B,1,2,1,762,1,2,367.539247860764,6,3
12310,18,75,1-18-2018-075-06,6,1,A,1,2,1,762,1,2,188.586578051038,6,3
11701,21,108,1-21-2018-108-05,5,1,C,1,24,1,841,1,2,59.422148734729,11,3
12308,33,98,1-33-2018-098-02,2,1,A,1,23,1,842,1,2,23.7983979496905,12,3
12285,19,108,1-19-2018-108-08,8,2,A,1,2,1,999,1,2,231.052804832589,9,3
12394,29,96,1-29-2018-096-04,4,2,G,1,4,1,401,1,2,1852.00149778656,2,3
11944,19,101,1-19-2018-101-06,6,2,B,1,7,1,999,1,2,233.506728013836,9,3
11990,77,40,1-77-2018-040-06,6,2,A,1,2,1,762,1,2,558.813535867828,9,3
12034,22,71,1-22-2018-071-08,8,1,C,1,23,2,401,1,2,86.8906787189178,12,3
11372,18,51,1-18-2018-051-01,1,1,B,1,4,1,401,1,2,118.012440985467,6,3
11576,22,57,1-22-2018-057-02,2,2,A,1,4,1,401,1,2,53.0133123578432,12,3
11576,22,57,1-22-2018-057-02,2,1,B,1,4,1,401,1,2,53.0133123578432,12,3
11299,18,50,1-18-2018-050-03,3,2,A,1,2,1,762,1,2,161.614633504803,6,3
11500,33,76,1-33-2018-076-09,9,1,A,1,24,1,841,1,2,293.930810510221,12,3
11370,19,88,1-19-2018-088-04,4,1,A,1,2,1,999,1,2,1220.06808079389,9,3
11029,18,44,1-18-2018-044-09,9,2,A,1,2,1,762,1,2,383.960565725705,6,3
11547,32,127,1-32-2018-127-05,5,1,C,1,24,1,851,1,2,111.480875933172,7,3
11569,33,78,1-33-2018-078-01,1,2,A,1,24,1,842,1,2,118.155870456403,12,3
11267,25,54,1-25-2018-054-01,1,1,E,1,4,1,401,1,2,64.3560862485786,2,3
11480,32,124,1-32-2018-124-06,6,1,B,1,4,1,711,1,2,2206.92449052426,7,3
11060,32,103,1-32-2018-103-08,8,1,B,1,6,1,401,1,2,665.093401375971,7,3
11202,32,111,1-32-2018-111-01,1,1,E,1,4,1,401,1,2,70.6634909815525,7,3
11091,33,68,1-33-2018-068-09,9,1,B,1,4,1,501,1,2,300.985990412003,12,3
10445,25,27,1-25-2018-027-01,1,2,F,1,4,1,501,1,2,150.425127471,2,3
11216,48,9,1-48-2018-009-05,5,1,H,1,7,1,401,1,2,323.777552625904,12,3
11216,48,9,1-48-2018-009-05,5,1,I,1,22,1,762,1,2,323.777552625904,12,3
11216,48,9,1-48-2018-009-05,5,1,O,1,4,1,401,1,2,323.777552625904,12,3
11216,48,9,1-48-2018-009-05,5,1,P,1,4,1,401,1,2,323.777552625904,12,3
10865,17,84,1-17-2018-084-01,1,2,C,1,7,1,762,1,2,75.2309515085863,4,3
11004,48,5,1-48-2018-005-01,1,1,C,1,24,1,851,1,2,146.592903619608,12,3
10265,18,30,1-18-2018-030-06,6,1,A,1,2,1,762,1,2,357.317572492536,6,3
10011,16,46,1-16-2018-046-05,5,2,D,1,24,1,841,1,2,11.9003582198699,5,3
10011,16,46,1-16-2018-046-05,5,2,E,1,24,1,842,1,2,11.9003582198699,5,3
10495,32,75,1-32-2018-075-01,1,1,D,1,25,1,842,1,2,156.39913098474,7,3
10359,23,60,1-23-2018-060-10,10,1,A,1,4,1,401,1,2,12585.2724006271,5,3
10328,18,31,1-18-2018-031-04,4,1,B,1,2,1,762,1,2,159.368217098353,6,3
10598,18,36,1-18-2018-036-06,6,1,A,1,2,1,762,1,2,112.362531033094,6,3
10442,15,66,1-15-2018-066-06,6,1,E,1,4,1,401,1,2,754.836984395845,1,3
10320,29,28,1-29-2018-028-05,5,1,A,1,2,1,762,1,2,70.674590218089,2,3
9633,15,28,1-15-2018-028-05,5,2,F,1,2,1,101,1,2,14.5245876549888,1,3
10237,27,28,1-27-2018-028-07,7,2,F,1,3,1,762,1,2,129.951462733549,3,3
9986,13,48,1-13-2018-048-01,1,1,C,1,4,1,401,1,2,117.39487203919,7,3
9986,13,48,1-13-2018-048-01,1,2,C,1,4,1,401,1,2,117.39487203919,7,3
10228,32,62,1-32-2018-062-09,9,2,C,1,2,1,762,1,2,4397.00751068928,7,3
9985,13,47,1-13-2018-047-01,1,2,B,1,4,1,401,1,2,117.39487203919,7,3
10185,18,29,1-18-2018-029-01,1,2,A,1,2,1,762,1,2,80.1280895353133,6,3
9947,23,41,1-23-2018-041-08,8,1,A,1,26,2,842,1,2,146.073527488081,5,3
10181,13,59,1-13-2018-059-05,5,1,E,1,13,1,842,1,2,90.5723376750883,7,3
9579,26,24,1-26-2018-024-05,5,2,A,1,4,1,401,1,2,93.1417400750086,10,3
9378,20,15,1-20-2018-015-01,1,2,B,1,2,1,762,1,2,36.3646221338123,11,3
9301,13,13,1-13-2018-013-03,3,2,B,1,24,1,841,1,3,1269.72929162036,7,3
9108,20,3,1-20-2018-003-02,2,2,D,1,19,1,742,1,3,26.8025465982331,11,3
9016,13,2,1-13-2018-002-03,3,1,C,1,24,1,841,1,3,524.820237186376,7,3
9706,28,17,1-28-2018-017-01,1,2,E,1,22,1,999,1,3,72.1392328745456,3,3
9179,33,6,1-33-2018-006-06,6,1,C,1,2,1,762,1,3,63.7400889318934,12,3
9593,32,34,1-32-2018-034-02,2,2,I,1,2,1,762,1,3,43.8456889381566,7,3
9714,32,40,1-32-2018-040-05,5,1,B,1,2,1,762,1,3,74.879959450745,7,3
9709,23,33,1-23-2018-033-06,6,2,B,1,2,1,762,1,3,495.321550799455,5,3
9748,30,20,1-30-2018-020-02,2,1,B,1,21,1,841,1,3,115.412917970615,10,3
9991,30,26,1-30-2018-026-01,1,1,D,1,21,1,999,1,3,127.077247810225,10,3
9991,30,26,1-30-2018-026-01,1,1,F,1,24,1,841,1,3,127.077247810225,10,3
9707,23,31,1-23-2018-031-02,2,2,E,1,19,1,851,1,3,58.0100435530798,5,3
10717,18,40,1-18-2018-040-07,7,1,A,1,3,1,762,1,3,586.035494084699,6,3
10572,10,38,1-10-2018-038-06,6,2,A,1,2,1,101,1,3,232.539041141895,4,3
10576,29,34,1-29-2018-034-03,3,1,A,1,2,1,762,1,3,178.111350824607,2,3
10496,32,76,1-32-2018-076-02,2,2,E,1,2,1,762,1,3,85.2302038912211,7,3
10047,18,26,1-18-2018-026-09,9,1,A,1,2,1,762,1,3,331.279785503838,6,3
9978,29,22,1-29-2018-022-03,3,1,B,1,2,1,762,1,3,275.428509916736,2,3
10051,29,24,1-29-2018-024-09,9,1,B,1,2,1,762,1,3,950.93235161088,2,3
12221,19,106,1-19-2018-106-08,8,1,B,1,2,1,999,1,3,642.345896581241,9,3
12191,77,45,1-77-2018-045-06,6,1,D,1,2,1,762,1,3,2039.37051595187,9,3
12153,33,92,1-33-2018-092-08,8,1,A,1,21,1,841,1,3,336.354842055829,12,3
11660,73,21,1-73-2018-021-02,2,1,A,1,24,1,841,1,3,34.5874898372294,3,3
11581,15,110,1-15-2018-110-02,2,1,D,1,6,1,769,1,3,17.438269199499,1,3
11579,18,56,1-18-2018-056-03,3,1,A,1,2,1,762,1,3,125.491471185504,6,3
11039,21,83,1-21-2018-083-01,1,1,A,1,2,1,762,1,3,158.205028590844,11,3
11901,18,64,1-18-2018-064-03,3,1,A,1,2,1,762,1,3,506.520789513014,6,3
11298,18,49,1-18-2018-049-04,4,2,A,1,2,1,762,1,3,530.836733073284,6,3
11453,32,122,1-32-2018-122-03,3,1,B,1,2,1,762,1,3,1893.05321303337,7,3
11202,32,111,1-32-2018-111-01,1,3,C,1,2,1,762,1,3,70.6634909815525,7,3
11221,16,97,1-16-2018-097-02,2,1,A,1,21,1,761,6,3,36.558228119128,5,3
9339,32,18,1-32-2018-018-02,2,1,C,1,24,1,852,1,3,46.1119484697094,7,3
9566,29,13,1-29-2018-013-03,3,1,B,1,2,1,762,1,3,426.516389203271,2,3
11329,23,99,1-23-2018-099-02,2,1,A,1,3,1,101,6,3,58.0100435530798,5,3
10792,17,80,1-17-2018-080-06,6,1,D,1,21,1,761,6,3,244.73933834392,4,3
10118,18,27,1-18-2018-027-06,6,2,B,1,2,1,712,1,3,515.440613524328,6,3
11932,54,19,1-54-2018-019-03,3,1,E,1,4,1,999,6,3,420.85225146369,9,3
12518,26,153,1-26-2018-153-02,2,1,G,1,6,1,999,6,3,53.6728328452944,10,3
9620,29,14,1-29-2018-014-05,5,1,C,1,4,1,201,6,3,61.4445354906944,2,3
9716,16,30,1-16-2018-030-03,3,1,B,1,4,1,201,6,3,401.40283806042,5,3
9770,31,14,1-31-2018-014-07,7,1,A,1,5,1,101,6,3,346.50890140151,6,3
10041,17,47,1-17-2018-047-06,6,1,E,1,3,2,101,6,3,326.448261869221,4,3
10052,30,28,1-30-2018-028-03,3,1,B,1,15,1,761,6,3,1505.94234460665,10,3
10261,14,26,1-14-2018-026-02,2,3,A,1,3,1,101,6,3,437.784136280917,8,3
10445,25,27,1-25-2018-027-01,1,2,B,1,21,1,841,6,3,150.425127471,2,3
10435,16,64,1-16-2018-064-09,9,1,C,1,3,1,101,6,3,1588.10371259264,5,3
10600,30,44,1-30-2018-044-01,1,1,A,1,21,1,761,6,3,175.806618964903,10,3
10897,24,53,1-24-2018-053-08,8,2,C,1,1,1,761,6,3,166.242602373067,1,3
9839,31,16,1-31-2018-016-08,8,1,G,1,1,2,201,6,3,325.58648159477,6,3
10819,21,78,1-21-2018-078-08,8,1,E,1,7,1,841,6,3,88.7278537407421,11,3
10926,66,36,1-66-2018-036-04,4,1,B,1,23,1,762,6,3,155.537836543619,6,3
11507,17,108,1-17-2018-108-05,5,1,D,1,3,1,101,6,3,128.339502646428,4,3
11507,17,108,1-17-2018-108-05,5,1,E,1,5,1,769,6,3,128.339502646428,4,3
11576,22,57,1-22-2018-057-02,2,1,C,1,21,1,999,6,3,53.0133123578432,12,3
11135,54,7,1-54-2018-007-03,3,2,A,1,21,1,999,6,3,329.121908526501,9,3
11135,54,7,1-54-2018-007-03,3,2,B,1,22,2,999,6,3,329.121908526501,9,3
11185,30,58,1-30-2018-058-08,8,2,D,1,4,1,761,6,3,635.645857910509,10,3
11794,11,42,1-11-2018-042-02,2,1,C,1,3,1,101,6,3,126.570205169571,8,3
12193,23,135,1-23-2018-135-09,9,1,A,1,5,1,401,6,3,991.501737265212,5,3
12157,17,139,1-17-2018-139-08,8,1,E,1,23,1,201,6,3,282.039892580743,4,3
9364,31,5,1-31-2018-005-02,2,2,A,1,5,1,201,6,3,251.201707166377,6,3
12447,17,149,1-17-2018-149-04,4,2,F,1,13,2,841,2,3,270.341303326172,4,3
9182,30,4,1-30-2018-004-02,2,1,C,1,1,1,101,2,3,70.4513899391211,10,3
9748,30,20,1-30-2018-020-02,2,2,G,1,22,2,841,2,3,115.412917970615,10,3
9748,30,20,1-30-2018-020-02,2,2,H,1,22,2,841,2,3,115.412917970615,10,3
10269,30,34,1-30-2018-034-02,2,2,H,1,23,2,842,2,3,44.1796592196266,10,3
10269,30,34,1-30-2018-034-02,2,2,A,1,21,1,841,2,3,44.1796592196266,10,3
11436,29,60,1-29-2018-060-09,9,1,B,1,24,1,841,2,3,335.091674577767,2,3
12294,30,85,1-30-2018-085-03,3,1,H,1,26,2,852,96,3,718.900557665106,10,3
12118,77,43,1-77-2018-043-03,3,1,E,1,22,1,832,96,3,535.613697664723,9,3
11973,18,65,1-18-2018-065-03,3,1,B,1,3,1,101,96,3,813.588562699227,6,3
11909,29,79,1-29-2018-079-06,6,1,P,1,5,1,761,96,3,150.850799535278,2,3
12126,66,63,1-66-2018-063-01,1,2,A,1,6,1,999,96,3,212.836136686825,6,3
12068,66,62,1-66-2018-062-03,3,1,I,1,1,1,101,96,3,246.782155417001,6,3
11547,32,127,1-32-2018-127-05,5,1,E,1,2,1,762,96,3,111.480875933172,7,3
11500,33,76,1-33-2018-076-09,9,1,C,1,2,1,762,96,3,293.930810510221,12,3
11197,23,93,1-23-2018-093-02,2,2,C,1,21,1,842,96,3,58.0100435530798,5,3
10987,23,83,1-23-2018-083-08,8,2,C,1,21,1,841,96,3,69.5578093748777,5,3
10819,21,78,1-21-2018-078-08,8,1,F,1,2,1,999,96,3,88.7278537407421,11,3
10332,20,66,1-20-2018-066-08,8,1,D,1,2,1,999,96,3,67.2799275585528,11,3
11329,23,99,1-23-2018-099-02,2,1,D,1,2,2,761,2,3,58.0100435530798,5,3
12320,21,128,1-21-2018-128-01,1,1,A,1,1,1,761,2,3,33.7653749903808,11,3
11557,25,62,1-25-2018-062-01,1,1,A,1,1,1,999,2,3,84.8004819669915,2,3
10850,76,11,1-76-2018-011-03,3,1,G,1,1,1,999,2,3,933.468703956292,3,3
9748,30,20,1-30-2018-020-02,2,1,F,1,1,1,101,2,3,115.412917970615,10,3
9393,23,17,1-23-2018-017-09,9,1,A,1,21,1,841,2,3,819.341503720161,5,3
9660,14,15,1-14-2018-015-07,7,1,A,1,21,1,999,2,3,1939.20839149092,8,3
9052,13,3,1-13-2018-003-05,5,1,B,1,2,1,762,2,3,34.1313401820798,7,3
9113,20,4,1-20-2018-004-03,3,1,B,1,3,1,999,2,3,309.958434075375,11,3
9168,13,7,1-13-2018-007-03,3,2,A,1,24,1,842,2,3,1264.48978766316,7,3
9630,33,25,1-33-2018-025-06,6,1,A,1,1,2,761,2,3,39.9396816967653,12,3
9858,30,23,1-30-2018-023-03,3,1,A,1,21,1,841,2,3,729.739329433232,10,3
9858,30,23,1-30-2018-023-03,3,1,B,1,21,1,842,2,3,729.739329433232,10,3
10061,31,21,1-31-2018-021-10,10,1,A,1,21,1,769,2,3,359.234935300888,6,3
9991,30,26,1-30-2018-026-01,1,1,C,1,1,1,999,2,3,127.077247810225,10,3
9707,23,31,1-23-2018-031-02,2,1,F,1,24,1,841,2,3,58.0100435530798,5,3
10041,17,47,1-17-2018-047-06,6,2,B,1,24,1,851,2,3,326.448261869221,4,3
10104,19,45,1-19-2018-045-03,3,1,A,1,1,1,999,2,3,350.689964672355,9,3
10172,31,22,1-31-2018-022-08,8,1,A,1,21,1,761,2,3,336.652947098824,6,3
9766,10,18,1-10-2018-018-02,2,1,F,1,24,1,841,2,3,30.6722033634637,4,3
9812,25,15,1-25-2018-015-06,6,1,A,1,1,1,742,2,3,512.741416789904,2,3
10387,31,26,1-31-2018-026-08,8,1,H,1,22,1,762,2,3,342.02018286829,6,3
10004,24,31,1-24-2018-031-04,4,1,A,1,1,2,762,2,3,1981.82460019784,1,3
10326,21,48,1-21-2018-048-07,7,1,A,1,1,1,762,2,3,499.527035828364,11,3
10326,21,48,1-21-2018-048-07,7,1,B,1,1,1,999,2,3,499.527035828364,11,3
10317,22,31,1-22-2018-031-07,7,1,E,1,2,1,999,2,3,52.9767905684143,12,3
9429,33,16,1-33-2018-016-08,8,1,B,1,19,1,761,2,3,37.3602028410233,12,3
9429,33,16,1-33-2018-016-08,8,1,C,1,1,1,762,2,3,37.3602028410233,12,3
10497,32,77,1-32-2018-077-05,5,1,D,1,1,1,101,2,3,130.326683535852,7,3
10261,14,26,1-14-2018-026-02,2,1,A,1,1,1,101,2,3,437.784136280917,8,3
10773,28,43,1-28-2018-043-04,4,2,A,1,1,1,999,2,3,166.610201086058,3,3
10747,11,11,1-11-2018-011-02,2,1,D,1,1,1,762,2,3,119.13000401553,8,3
9851,26,34,1-26-2018-034-06,6,2,B,1,1,1,999,2,3,1579.4071497318,10,3
9839,31,16,1-31-2018-016-08,8,1,A,1,21,1,762,2,3,325.58648159477,6,3
10935,13,84,1-13-2018-084-05,5,1,C,1,21,1,841,2,3,133.383186269996,7,3
10773,28,43,1-28-2018-043-04,4,1,B,1,1,1,999,2,3,166.610201086058,3,3
11764,31,58,1-31-2018-058-07,7,1,A,1,21,1,761,2,3,346.50890140151,6,3
10868,29,42,1-29-2018-042-06,6,2,B,1,1,1,762,2,3,133.986325293983,2,3
11306,20,105,1-20-2018-105-01,1,1,B,1,2,1,999,2,3,113.103766493947,11,3
11348,31,50,1-31-2018-050-06,6,1,D,1,21,1,761,2,3,476.437372333846,6,3
11240,13,91,1-13-2018-091-02,2,1,G,1,22,1,762,2,3,89.4524545185368,7,3
11332,12,53,1-12-2018-053-03,3,2,A,1,1,1,101,2,3,1418.45754225805,9,3
11252,30,60,1-30-2018-060-06,6,2,E,1,1,1,999,2,3,1090.03803528286,10,3
11543,12,59,1-12-2018-059-04,4,2,A,1,1,1,101,2,3,1504.97359045219,9,3
11569,33,78,1-33-2018-078-01,1,1,C,1,2,1,762,2,3,118.155870456403,12,3
11556,25,61,1-25-2018-061-03,3,1,A,1,1,1,761,2,3,1086.56211986776,2,3
11577,22,58,1-22-2018-058-01,1,1,B,1,24,1,841,2,3,159.550547856471,12,3
11603,28,63,1-28-2018-063-07,7,1,B,1,5,1,762,2,3,217.067660516333,3,3
11504,26,113,1-26-2018-113-03,3,2,C,1,1,2,762,2,3,704.804471377853,10,3
11631,33,80,1-33-2018-080-09,9,1,B,1,2,1,762,2,3,702.021588784366,12,3
11631,33,80,1-33-2018-080-09,9,1,C,1,22,1,762,2,3,702.021588784366,12,3
9306,22,6,1-22-2018-006-08,8,1,A,1,1,1,101,2,3,47.6909257049545,12,3
9306,22,6,1-22-2018-006-08,8,1,B,1,1,2,101,2,3,47.6909257049545,12,3
11024,26,88,1-26-2018-088-05,5,2,D,1,21,1,841,2,3,59.2267326460096,10,3
11826,52,70,1-52-2018-070-03,3,2,B,1,1,1,101,2,3,106.719620397414,12,3
11579,18,56,1-18-2018-056-03,3,1,C,1,23,2,401,2,3,125.491471185504,6,3
12025,17,132,1-17-2018-132-03,3,3,B,1,22,1,732,2,3,412.234327985779,4,3
12098,18,70,1-18-2018-070-01,1,1,D,1,7,1,841,2,3,80.1280895353133,6,3
12143,13,114,1-13-2018-114-05,5,2,C,1,23,2,762,2,3,201.879832312611,7,3
11832,33,85,1-33-2018-085-05,5,2,A,1,1,1,762,2,3,55.6550624194165,12,3
11901,18,64,1-18-2018-064-03,3,2,A,1,24,1,841,2,3,506.520789513014,6,3
12211,16,141,1-16-2018-141-05,5,2,A,1,1,1,761,2,3,40.6094157659102,5,3
9168,13,7,1-13-2018-007-03,3,1,C,1,1,1,999,2,3,1264.48978766316,7,3
10816,20,96,1-20-2018-096-03,3,2,E,1,1,2,762,2,3,233.08106300191,11,3
12377,13,122,1-13-2018-122-02,2,2,B,1,21,1,841,2,3,42.2882263191159,7,3
9422,13,20,1-13-2018-020-05,5,2,C,1,21,1,841,5,3,58.8395951709553,7,3
9458,32,24,1-32-2018-024-02,2,2,E,1,2,1,762,5,3,94.9795981367717,7,3
9179,33,6,1-33-2018-006-06,6,1,B,1,21,1,841,5,3,63.7400889318934,12,3
9065,32,4,1-32-2018-004-06,6,2,K,1,23,2,842,5,3,937.80176202972,7,3
9905,22,21,1-22-2018-021-08,8,1,F,1,2,1,201,5,3,95.6073213298819,12,3
9413,26,16,1-26-2018-016-04,4,1,B,1,4,1,999,5,3,893.802223685328,10,3
9487,52,8,1-52-2018-008-08,8,1,A,1,2,2,999,5,3,211.390414604368,12,3
9487,52,8,1-52-2018-008-08,8,1,B,1,3,1,999,5,3,211.390414604368,12,3
9487,52,8,1-52-2018-008-08,8,1,C,1,3,2,999,5,3,211.390414604368,12,3
9817,23,36,1-23-2018-036-06,6,2,C,1,21,1,841,5,3,253.684325070898,5,3
9817,23,36,1-23-2018-036-06,6,2,D,1,21,1,842,5,3,253.684325070898,5,3
9745,33,27,1-33-2018-027-05,5,1,F,1,2,1,762,5,3,28.9441844864407,12,3
10594,26,67,1-26-2018-067-06,6,1,A,1,24,1,841,5,3,713.302175311544,10,3
10594,26,67,1-26-2018-067-06,6,1,B,1,7,1,842,5,3,713.302175311544,10,3
9429,33,16,1-33-2018-016-08,8,1,A,1,24,1,842,5,3,37.3602028410233,12,3
10011,16,46,1-16-2018-046-05,5,1,A,1,24,1,841,5,3,11.9003582198699,5,3
10011,16,46,1-16-2018-046-05,5,1,B,1,24,1,842,5,3,11.9003582198699,5,3
10011,16,46,1-16-2018-046-05,5,1,C,1,2,1,101,5,3,11.9003582198699,5,3
10011,16,46,1-16-2018-046-05,5,1,D,1,24,1,831,5,3,11.9003582198699,5,3
10011,16,46,1-16-2018-046-05,5,1,E,1,24,1,832,5,3,11.9003582198699,5,3
10011,16,46,1-16-2018-046-05,5,1,G,1,7,1,401,5,3,11.9003582198699,5,3
10011,16,46,1-16-2018-046-05,5,1,H,1,7,1,501,5,3,11.9003582198699,5,3
10139,30,31,1-30-2018-031-02,2,1,H,1,21,1,841,5,3,33.5466934672605,10,3
10368,32,69,1-32-2018-069-09,9,2,B,1,24,1,841,5,3,11761.6163672137,7,3
10373,26,57,1-26-2018-057-02,2,1,D,1,22,1,842,5,3,25.5903509472387,10,3
10415,26,59,1-26-2018-059-05,5,1,E,1,2,1,999,5,3,49.9890512933533,10,3
10369,32,70,1-32-2018-070-01,1,1,A,1,24,1,842,5,3,227.926783411252,7,3
10369,32,70,1-32-2018-070-01,1,1,C,1,22,1,762,5,3,227.926783411252,7,3
9985,13,47,1-13-2018-047-01,1,2,C,1,24,1,841,5,3,117.39487203919,7,3
9985,13,47,1-13-2018-047-01,1,2,D,1,25,1,842,5,3,117.39487203919,7,3
10159,32,59,1-32-2018-059-03,3,2,C,1,25,1,842,5,3,1663.81303188513,7,3
10159,32,59,1-32-2018-059-03,3,2,E,1,24,2,841,5,3,1663.81303188513,7,3
10052,30,28,1-30-2018-028-03,3,2,K,1,23,2,762,5,3,1505.94234460665,10,3
10155,52,24,1-52-2018-024-09,9,1,H,1,23,2,842,5,3,178.43007402871,12,3
9210,10,8,1-10-2018-008-05,5,1,E,1,22,2,761,5,3,88.3086523041694,4,3
10082,32,56,1-32-2018-056-09,9,2,C,1,25,1,842,5,3,6150.84946447836,7,3
9917,16,40,1-16-2018-040-01,1,1,F,1,2,1,101,5,3,43.0963750798285,5,3
10472,33,57,1-33-2018-057-02,2,1,C,1,7,1,401,5,3,30.1910572070456,12,3
10472,33,57,1-33-2018-057-02,2,1,D,1,22,1,762,5,3,30.1910572070456,12,3
11089,29,47,1-29-2018-047-09,9,2,B,1,3,1,101,5,3,635.656312229086,2,3
10084,32,58,1-32-2018-058-05,5,1,D,1,2,1,762,5,3,91.3446208780574,7,3
10714,33,61,1-33-2018-061-09,9,1,A,1,21,1,842,5,3,1767.95782705815,12,3
10783,31,38,1-31-2018-038-04,4,1,A,1,23,2,762,5,3,3123.50097383835,6,3
11571,26,117,1-26-2018-117-02,2,1,A,1,21,1,842,5,3,34.2331106691903,10,3
11388,16,102,1-16-2018-102-02,2,1,A,1,2,1,101,5,3,18.6582306894886,5,3
11637,16,117,1-16-2018-117-08,8,1,I,1,13,1,999,5,3,145.505639122278,5,3
12002,14,57,1-14-2018-057-01,1,1,D,1,7,1,832,5,3,368.651907846589,8,3
10959,77,3,1-77-2018-003-02,2,1,C,1,7,1,999,5,3,191.424290157716,9,3
11518,33,77,1-33-2018-077-09,9,1,B,1,24,1,841,5,3,293.930810510221,12,3
11373,21,96,1-21-2018-096-05,5,1,B,1,4,1,999,5,3,34.1937899108598,11,3
11236,26,100,1-26-2018-100-05,5,2,B,1,7,1,741,5,3,89.2762077996543,10,3
10926,66,36,1-66-2018-036-04,4,1,A,1,22,1,762,5,3,155.537836543619,6,3
12211,16,141,1-16-2018-141-05,5,2,F,1,22,1,999,5,3,40.6094157659102,5,3
12360,32,162,1-32-2018-162-05,5,1,C,1,3,1,741,5,3,137.846141852323,7,3
12394,29,96,1-29-2018-096-04,4,2,L,1,7,1,842,5,3,1852.00149778656,2,3
12211,16,141,1-16-2018-141-05,5,1,E,1,2,1,101,5,3,40.6094157659102,5,3
12283,16,143,1-16-2018-143-05,5,2,A,1,13,2,842,5,3,242.347626055772,5,3
12211,16,141,1-16-2018-141-05,5,2,B,1,2,1,762,5,3,40.6094157659102,5,3
