CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,NUMEVENTS,CDRVERCOLL,CDRVERREPT,MODTYPE,IGCYCDOWN,CASEWGT,PSUSTRAT,VERSION
9957,32,51,1-32-2018-051-03,3,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,10208,1234.88479641918,7,3
9956,32,50,1-32-2018-050-06,6,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,14781,1639.07015446945,7,3
9961,52,19,1-52-2018-019-08,8,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,200.376096337271,12,3
9967,24,29,1-24-2018-029-06,6,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,12965,439.952087759614,1,3
9967,24,29,1-24-2018-029-06,6,2,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,2,999998,439.952087759614,1,3
9945,16,43,1-16-2018-043-06,6,2,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,17489,194.810357899737,5,3
9963,59,27,1-59-2018-027-02,2,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,1476,51.3567577406289,6,3
9949,23,43,1-23-2018-043-03,3,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,258.902349558673,5,3
9969,14,22,1-14-2018-022-08,8,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,13362,1695.51037602714,8,3
9944,16,42,1-16-2018-042-10,10,2,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,3018,3402.33466248042,5,3
9972,31,18,1-31-2018-018-03,3,1,1,3,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,8669,262.500770475072,6,3
9973,31,19,1-31-2018-019-09,9,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,18885,1178.42061445875,6,3
9975,17,42,1-17-2018-042-02,2,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,3629,63.3469708223775,4,3
9975,17,42,1-17-2018-042-02,2,2,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,7327,63.3469708223775,4,3
9965,19,40,1-19-2018-040-08,8,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,25116,164.640944190402,9,3
9977,17,44,1-17-2018-044-06,6,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,17324,684.997338424833,4,3
9977,17,44,1-17-2018-044-06,6,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,684.997338424833,4,3
9941,28,23,1-28-2018-023-03,3,1,1,3,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,6897,55.7552208622972,3,3
9942,28,24,1-28-2018-024-04,4,1,1,4,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,2442,186.891248620158,3,3
9981,21,34,1-21-2018-034-07,7,1,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,13810,493.361239584992,11,3
9984,18,24,1-18-2018-024-07,7,1,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,771.771961191858,6,3
9982,21,35,1-21-2018-035-03,3,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,19272,148.569043267801,11,3
9983,21,36,1-21-2018-036-07,7,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,537,493.361239584992,11,3
9983,21,36,1-21-2018-036-07,7,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,493.361239584992,11,3
9976,17,43,1-17-2018-043-05,5,1,1,3,Crash Data Retrieval Tool 17.6,Crash Data Retrieval Tool 19.3,1,17246,47.9233869628999,4,3
9992,30,27,1-30-2018-027-02,2,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,1736,62.448702450501,10,3
9989,33,43,1-33-2018-043-06,6,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,15126,68.5242788386958,12,3
9974,25,18,1-25-2018-018-03,7,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,7971,485.170917570848,2,3
9978,29,22,1-29-2018-022-03,3,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,2858,275.428509916736,2,3
9964,19,39,1-19-2018-039-08,8,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 19.3,1,999998,164.640944190402,9,3
9971,27,21,1-27-2018-021-09,9,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,29348,46.2424845437135,3,3
9979,27,22,1-27-2018-022-07,7,2,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,52.2501021666163,3,3
10001,26,41,1-26-2018-041-03,3,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,7311,313.295206258193,10,3
9997,26,39,1-26-2018-039-08,8,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,155.104357291431,10,3
9966,19,41,1-19-2018-041-07,7,1,1,0,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 19.3,1,999998,997.817018153051,9,3
9987,13,49,1-13-2018-049-02,2,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,6936,61.9372702052266,7,3
9987,13,49,1-13-2018-049-02,2,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,14793,61.9372702052266,7,3
9960,10,23,1-10-2018-023-03,3,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,2682,158.63722529234,4,3
9998,26,40,1-26-2018-040-04,4,2,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,435,770.904633011344,10,3
10003,20,45,1-20-2018-045-09,9,2,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,14603,693.533051885328,11,3
10009,16,44,1-16-2018-044-09,9,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,566.859226347058,5,3
10018,66,16,1-66-2018-016-03,3,2,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,5445,126.508441705591,6,3
10006,23,44,1-23-2018-044-06,6,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,3977,304.437179893388,5,3
10007,23,45,1-23-2018-045-04,4,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,5459,698.459993835157,5,3
10016,12,24,1-12-2018-024-04,4,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,22024,1467.42487883795,9,3
10016,12,24,1-12-2018-024-04,4,2,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,11498,1467.42487883795,9,3
10019,28,25,1-28-2018-025-08,8,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,22213,124.53111981522,3,3
10021,32,54,1-32-2018-054-08,8,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,1085.82017218731,7,3
10020,32,53,1-32-2018-053-04,4,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,10551,6130.07936390308,7,3
10020,32,53,1-32-2018-053-04,4,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,10163,6130.07936390308,7,3
10011,16,46,1-16-2018-046-05,5,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,14609,11.9003582198699,5,3
10023,27,23,1-27-2018-023-04,4,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,7001,221.178610720271,3,3
10023,27,23,1-27-2018-023-04,4,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,15959,221.178610720271,3,3
10017,12,25,1-12-2018-025-03,3,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,1521,471.316282487879,9,3
10004,24,31,1-24-2018-031-04,4,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,9784,1981.82460019784,1,3
10017,12,25,1-12-2018-025-03,3,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,471.316282487879,9,3
10041,17,47,1-17-2018-047-06,6,1,1,1,Crash Data Retrieval Tool 17.6,Crash Data Retrieval Tool 19.3,1,5573,326.448261869221,4,3
10041,17,47,1-17-2018-047-06,6,2,1,1,Crash Data Retrieval Tool 17.6,Crash Data Retrieval Tool 19.3,1,999998,326.448261869221,4,3
10041,17,47,1-17-2018-047-06,6,3,1,0,Crash Data Retrieval Tool 17.6,Crash Data Retrieval Tool 19.3,1,999998,326.448261869221,4,3
10040,17,46,1-17-2018-046-08,8,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,18294,138.764631690181,4,3
10049,33,46,1-33-2018-046-08,8,1,1,3,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,59.2151363135736,12,3
10052,30,28,1-30-2018-028-03,3,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,7826,1505.94234460665,10,3
10055,20,48,1-20-2018-048-09,9,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,508.530403879224,11,3
10042,22,24,1-22-2018-024-07,7,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,9588,236.71855681145,12,3
10052,30,28,1-30-2018-028-03,3,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,5754,1505.94234460665,10,3
10049,33,46,1-33-2018-046-08,8,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,21982,59.2151363135736,12,3
10058,21,39,1-21-2018-039-04,4,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,6206,555.796561651184,11,3
10057,21,38,1-21-2018-038-04,4,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,2150,555.796561651184,11,3
10056,21,37,1-21-2018-037-03,3,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,6339,211.655151651881,11,3
10057,21,38,1-21-2018-038-04,4,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,3140,555.796561651184,11,3
10033,14,24,1-14-2018-024-02,2,2,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,7870,186.332816064419,8,3
10046,18,25,1-18-2018-025-07,7,1,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,374.318179680582,6,3
10047,18,26,1-18-2018-026-09,9,2,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,19607,331.279785503838,6,3
10027,19,44,1-19-2018-044-07,7,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,10954,1340.68484686307,9,3
10060,20,49,1-20-2018-049-03,3,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,6218,186.000218706921,11,3
10060,20,49,1-20-2018-049-03,3,2,1,4,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,15392,186.000218706921,11,3
10044,29,23,1-29-2018-023-06,6,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,23843,325.218054761096,2,3
10044,29,23,1-29-2018-023-06,6,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,9448,325.218054761096,2,3
10051,29,24,1-29-2018-024-09,9,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,950.93235161088,2,3
10061,31,21,1-31-2018-021-10,10,1,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,359.234935300888,6,3
10062,13,53,1-13-2018-053-04,4,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,1315,1126.81820622405,7,3
10070,28,26,1-28-2018-026-04,4,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,52.2283099548548,3,3
10070,28,26,1-28-2018-026-04,4,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,3483,52.2283099548548,3,3
10072,23,47,1-23-2018-047-06,6,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,1207,266.560149160244,5,3
10080,12,26,1-12-2018-026-04,4,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,834,3238.84837269548,9,3
10077,52,22,1-52-2018-022-09,9,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,2707.25436813,12,3
10079,24,33,1-24-2018-033-06,6,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,5979,329.61512554822,1,3
10077,52,22,1-52-2018-022-09,9,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,26012,2707.25436813,12,3
10092,66,18,1-66-2018-018-04,4,1,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,385.42106832643,6,3
10086,16,48,1-16-2018-048-03,3,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,1902,168.491793221309,5,3
10083,32,57,1-32-2018-057-08,8,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,10458,792.457052460056,7,3
10095,28,28,1-28-2018-028-10,10,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,64.9806579168653,3,3
10087,16,49,1-16-2018-049-07,7,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,763.929538212304,5,3
10084,32,58,1-32-2018-058-05,5,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,10791,91.3446208780574,7,3
10088,16,50,1-16-2018-050-08,8,2,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,95.0636046006648,5,3
10103,29,25,1-29-2018-025-02,2,1,1,3,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,1634,66.5159883214865,2,3
10108,17,49,1-17-2018-049-04,4,1,1,1,Crash Data Retrieval Tool 17.6,Crash Data Retrieval Tool 19.3,1,6989,287.610642192362,4,3
10098,27,24,1-27-2018-024-04,4,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,2434,84.2436065039211,3,3
10109,17,50,1-17-2018-050-10,10,1,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,1973.17063556463,4,3
10111,17,51,1-17-2018-051-03,3,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,5654,80.8539014146056,4,3
10104,19,45,1-19-2018-045-03,3,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 19.3,1,3675,350.689964672355,9,3
10101,26,44,1-26-2018-044-02,2,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,990,38.7091946575392,10,3
10106,19,47,1-19-2018-047-03,3,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,4230,350.689964672355,9,3
10097,59,30,1-59-2018-030-10,10,2,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,4913.64141861353,6,3
10118,18,27,1-18-2018-027-06,6,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,5122,515.440613524328,6,3
10120,21,41,1-21-2018-041-09,9,1,1,3,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,1360.99111924693,11,3
10123,30,30,1-30-2018-030-08,8,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,23854,493.498534311965,10,3
10132,22,27,1-22-2018-027-07,7,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,3519,307.097992144634,12,3
10093,14,25,1-14-2018-025-07,7,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,12655.6133112312,8,3
10083,32,57,1-32-2018-057-08,8,2,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,792.457052460056,7,3
10121,21,42,1-21-2018-042-02,2,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,12975,14.5312719400911,11,3
10121,21,42,1-21-2018-042-02,2,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,4701,14.5312719400911,11,3
10131,15,53,1-15-2018-053-02,2,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 19.3,1,8110,16.8922870962494,1,3
10126,20,52,1-20-2018-052-09,9,1,1,2,Crash Data Retrieval Tool 17.7.2,Crash Data Retrieval Tool 19.3,1,27437,499.914094875566,11,3
10126,20,52,1-20-2018-052-09,9,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,26893,499.914094875566,11,3
10140,33,50,1-33-2018-050-03,3,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,2185,31.687750868102,12,3
10139,30,31,1-30-2018-031-02,2,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,4166,33.5466934672605,10,3
10100,26,43,1-26-2018-043-07,7,1,1,4,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,3428.29479955455,10,3
10147,16,51,1-16-2018-051-07,7,1,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,1924.29026310223,5,3
10147,16,51,1-16-2018-051-07,7,2,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,7350,1924.29026310223,5,3
10148,16,52,1-16-2018-052-02,2,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,11069,19.4415098024878,5,3
10148,16,52,1-16-2018-052-02,2,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,7476,19.4415098024878,5,3
10146,24,34,1-24-2018-034-03,3,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,3702,1112.06043372298,1,3
10146,24,34,1-24-2018-034-03,3,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,1669,1112.06043372298,1,3
10156,28,29,1-28-2018-029-06,6,1,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,200.80651248149,3,3
10151,23,51,1-23-2018-051-06,6,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,12406,193.906982259536,5,3
10166,11,5,1-11-2018-005-02,2,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 19.3,1,3599,209.657292569108,8,3
10159,32,59,1-32-2018-059-03,3,3,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,3829,1663.81303188513,7,3
10154,52,23,1-52-2018-023-04,4,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,4771,136.6792212872,12,3
10154,52,23,1-52-2018-023-04,4,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,136.6792212872,12,3
10149,16,53,1-16-2018-053-05,5,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,18994,27.6018886872868,5,3
10166,11,5,1-11-2018-005-02,2,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 19.3,1,24134,209.657292569108,8,3
10166,11,5,1-11-2018-005-02,2,2,2,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 19.3,3,999998,209.657292569108,8,3
10162,66,19,1-66-2018-019-05,5,1,1,3,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,10489,418.538892867384,6,3
10168,26,47,1-26-2018-047-03,3,1,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,5144,655.267898927779,10,3
10158,10,28,1-10-2018-028-10,10,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,20331,3934.00247097847,4,3
10174,12,28,1-12-2018-028-04,4,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,10353,1248.26246949379,9,3
10171,19,48,1-19-2018-048-02,2,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 19.3,1,2901,94.3564100322934,9,3
10175,27,27,1-27-2018-027-03,3,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,3244,134.724304570554,3,3
10178,17,54,1-17-2018-054-06,6,1,1,1,Crash Data Retrieval Tool 17.6,Crash Data Retrieval Tool 19.3,1,999998,308.923490979069,4,3
10178,17,54,1-17-2018-054-06,6,2,1,1,Crash Data Retrieval Tool 17.6,Crash Data Retrieval Tool 19.3,1,20025,308.923490979069,4,3
10176,17,52,1-17-2018-052-06,6,1,1,1,Crash Data Retrieval Tool 17.6,Crash Data Retrieval Tool 19.3,1,15512,308.923490884858,4,3
10176,17,52,1-17-2018-052-06,6,2,1,1,Crash Data Retrieval Tool 17.6,Crash Data Retrieval Tool 19.3,1,999998,308.923490884858,4,3
10177,17,53,1-17-2018-053-02,2,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,3965,63.3469708223775,4,3
10182,33,51,1-33-2018-051-02,2,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,2424,55.9627288395574,12,3
10186,22,28,1-22-2018-028-04,4,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,5866,195.98772934528,12,3
10183,21,43,1-21-2018-043-02,2,1,1,2,Crash Data Retrieval Tool 17.7.2,Crash Data Retrieval Tool 19.3,1,4885,67.3058228864462,11,3
10184,18,28,1-18-2018-028-10,10,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,10627.9477362627,6,3
10170,59,32,1-59-2018-032-02,2,2,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,2513,76.1462706506962,6,3
10187,22,29,1-22-2018-029-03,3,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,4559,57.4296708059899,12,3
10169,26,48,1-26-2018-048-06,6,2,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,8296,767.480697753726,10,3
10191,20,57,1-20-2018-057-06,6,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,4018,413.454289219757,11,3
10223,28,30,1-28-2018-030-07,7,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,98.100790051997,3,3
10226,66,20,1-66-2018-020-07,7,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,7215,161.683460053957,6,3
10226,66,20,1-66-2018-020-07,7,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,28676,161.683460053957,6,3
10216,24,36,1-24-2018-036-03,3,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,4103,584.363547709851,1,3
10216,24,36,1-24-2018-036-03,3,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,400,584.363547709851,1,3
10227,52,25,1-52-2018-025-05,5,1,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,32.0632301446832,12,3
10228,32,62,1-32-2018-062-09,9,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,999998,4397.00751068928,7,3
10227,52,25,1-52-2018-025-05,5,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,20169,32.0632301446832,12,3
10230,32,64,1-32-2018-064-03,3,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,3254,1004.06613295558,7,3
10236,24,37,1-24-2018-037-07,7,2,1,0,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,6582,1878.9747513933,1,3
10248,17,57,1-17-2018-057-08,8,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,32613,120.75765386417,4,3
10247,17,56,1-17-2018-056-04,4,1,1,1,Crash Data Retrieval Tool 17.6,Crash Data Retrieval Tool 19.3,1,4211,508.695713936098,4,3
10235,16,56,1-16-2018-056-04,4,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,4941,931.14835825977,5,3
10235,16,56,1-16-2018-056-04,4,2,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,24840,931.14835825977,5,3
10268,22,30,1-22-2018-030-06,6,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,12858,259.178652153282,12,3
10266,33,52,1-33-2018-052-09,9,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,16683,232.968672028976,12,3
10257,26,50,1-26-2018-050-09,9,2,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,34396,1120.64733991297,10,3
10249,15,57,1-15-2018-057-07,7,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 19.3,1,17910,2669.3058882624,1,3
10261,14,26,1-14-2018-026-02,2,1,1,2,Crash Data Retrieval Tool 17.7.2,Crash Data Retrieval Tool 19.3,1,16165,437.784136280917,8,3
10267,33,53,1-33-2018-053-06,6,1,1,1,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,12509,71.2826884448154,12,3
10265,18,30,1-18-2018-030-06,6,1,1,2,Crash Data Retrieval Tool 17.6.1,Crash Data Retrieval Tool 19.3,1,15521,357.317572492536,6,3
