CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVNTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
32240,12,110,1-12-2023-110-04,4,1,1,2,1st Prior Event,1,7556,0,97,0.0135,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,304.3790292,9,8
32240,12,110,1-12-2023-110-04,4,1,1,3,2nd Prior Event,1,7556,0,97,0.0065,7,9997.0000,-10.5000,61.5000,997.0000,9997.0000,304.3790292,9,8
32240,12,110,1-12-2023-110-04,4,1,1,5,4th Prior Event,97,7333,0,97,0.0580,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,304.3790292,9,8
32394,12,116,1-12-2023-116-07,7,2,1,1,Event Record 1,1,22253,0,1,9997.0000,1,9997.0000,-11.2700,172.0000,9.6600,94.0000,254.5977106,9,8
32498,12,119,1-12-2023-119-07,7,1,1,1,Record 1,97,4307,0,1,9997.0000,1,172.0000,20.0000,172.0000,1.0000,138.0000,743.8803261,9,8
32499,12,120,1-12-2023-120-03,3,1,1,1,Most Recent Event,1,6792,0,1,0.0000,1,9997.0000,-8.0000,200.0000,-4.0000,32.0000,239.3521142,9,8
32500,12,121,1-12-2023-121-07,7,2,1,1,Most Recent Event,2,14390,0,97,9997.0000,1,9997.0000,-8.8000,181.5000,997.0000,9997.0000,743.8803261,9,8
32500,12,121,1-12-2023-121-07,7,2,1,2,1st Prior Event,2,14390,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,743.8803261,9,8
32500,12,121,1-12-2023-121-07,7,2,1,4,3rd Prior Event,1,14390,0,97,9997.0000,1,9997.0000,46.3000,300.0000,997.0000,9997.0000,743.8803261,9,8
32501,12,122,1-12-2023-122-09,9,1,1,1,Event Record 1,1,16815,0,1,9997.0000,1,9997.0000,-1.6100,188.0000,9.6600,188.0000,550.6910394,9,8
32602,12,124,1-12-2023-124-06,6,2,1,1,Event 1,1,19820,0,1,9997.0000,1,90.0000,-9.6600,90.0000,-8.0500,90.0000,814.5266022,9,8
2300256,12,137,1-12-2023-137-03,3,1,1,1,Record 1,1,12078,0,1,9997.0000,1,60.0000,-5.0000,60.0000,2.0000,30.0000,486.7651219,9,8
32683,77,130,1-77-2023-130-03,3,2,1,1,Most Recent Frontal/Rear Event,4,999997,7,97,9997.0000,1,9997.0000,-20.6000,9997.0000,997.0000,9997.0000,577.0956343,9,8
32683,77,130,1-77-2023-130-03,3,2,1,2,1st Prior Frontal/Rear Event,97,999997,7,97,9997.0000,1,9997.0000,1.1000,9997.0000,997.0000,9997.0000,577.0956343,9,8
32683,77,130,1-77-2023-130-03,3,5,1,2,Frontal / Rear Crash Record 2,1,8635,0,1,9997.0000,1,9997.0000,15.0000,112.5000,0.0000,5.0000,577.0956343,9,8
32682,77,129,1-77-2023-129-01,1,1,1,2,1st Prior Event - Non-Deployment,8,2843,0,2,2.6000,1,9997.0000,-35.0000,260.0000,0.0000,0.0000,76.16658931,9,8
32851,32,204,1-32-2023-204-02,2,2,1,2,Record 2,97,953,0,1,0.0000,1,115.0000,-15.0000,115.0000,5.0000,60.0000,14.26570367,7,8
31673,77,96,1-77-2023-096-03,3,1,1,2,Event Record 2,3,6823,0,2,0.7000,1,297.5000,-1.0000,210.0000,-2.0000,295.0000,252.5205317,9,8
31474,77,87,1-77-2023-087-03,3,2,1,1,Event Record 1,97,333,0,1,9997.0000,1,0.0000,0.0000,0.0000,0.0000,0.0000,232.7909975,9,8
31474,77,87,1-77-2023-087-03,3,2,1,2,Event Record 2,1,4427,0,1,9997.0000,1,117.5000,-46.0000,120.0000,-11.0000,127.5000,232.7909975,9,8
32809,52,121,1-52-2023-121-09,9,1,1,1,Record 1,1,14192,0,97,9997.0000,1,9997.0000,-3.8500,135.0000,997.0000,9997.0000,552.9724335,12,8
2300036,52,122,1-52-2023-122-04,4,1,1,1,Most Recent Event,1,47,0,97,0.0865,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,184.7604654,12,8
31890,13,126,1-13-2023-126-06,6,1,1,4,3rd Prior Event,97,7401,0,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,991.6733388,7,8
31890,13,126,1-13-2023-126-06,6,1,1,3,2nd Prior Event,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,991.6733388,7,8
2300036,52,122,1-52-2023-122-04,4,1,1,3,2nd Prior Event,1,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,184.7604654,12,8
31989,13,128,1-13-2023-128-06,6,1,1,1,Event Record 1,3,9156,0,1,9997.0000,1,9997.0000,-43.4700,258.0000,19.3200,80.0000,2177.157955,7,8
32092,13,131,1-13-2023-131-02,2,2,1,2,1st Prior Event,3,11354,0,97,9997.0000,1,9997.0000,-18.7000,105.0000,997.0000,9997.0000,27.24281478,7,8
32092,13,131,1-13-2023-131-02,2,2,1,3,2nd Prior Event,97,10672,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,27.24281478,7,8
32093,13,132,1-13-2023-132-01,1,1,1,2,Second Record,99,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,87.74176085,7,8
2300194,18,133,1-18-2023-133-06,6,1,1,1,Most Recent Event,1,13589,0,1,0.0000,1,9997.0000,-33.0000,92.0000,997.0000,9997.0000,122.2911316,6,8
32808,52,120,1-52-2023-120-04,4,2,1,1,Record 1,1,13035,0,1,9997.0000,1,106.0000,-13.0000,212.0000,-12.0000,106.0000,279.2231744,12,8
32685,13,150,1-13-2023-150-05,5,2,1,1,Event Record 1,1,7969,0,1,9997.0000,1,187.5000,35.0000,187.5000,-7.0000,297.5000,554.8813853,7,8
29853,10,81,1-10-2023-081-07,7,2,1,2,Second Record,2,9984,0,2,1.2500,1,9997.0000,-9.0000,90.0000,997.0000,9997.0000,948.1400986,4,8
2300015,14,99,1-14-2023-099-04,4,1,1,8,7th Prior Event,97,477,0,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,697.0377864,8,8
2300015,14,99,1-14-2023-099-04,4,1,1,2,1st Prior Event,2,999997,7,97,0.1590,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,697.0377864,8,8
2300015,14,99,1-14-2023-099-04,4,1,1,5,4th Prior Event,2,851,0,97,0.0145,7,9997.0000,0.3000,9.5000,997.0000,9997.0000,697.0377864,8,8
2300011,24,126,1-24-2023-126-03,3,1,1,1,Most Recent Event - Deployment,1,8592,0,1,9995.0000,1,9997.0000,-25.0000,38.0000,-25.0000,38.0000,83.07435755,1,8
32094,13,133,1-13-2023-133-04,4,1,1,1,Most Recent Event,1,3156,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2220.956423,7,8
32196,13,136,1-13-2023-136-02,2,1,1,1,First Record,1,8612,1,1,0.0000,1,9997.0000,-57.5000,300.0000,997.0000,9997.0000,28.70592219,7,8
32593,13,149,1-13-2023-149-06,6,1,1,1,Most Recent Frontal/Rear Event,1,999997,7,97,9997.0000,1,9997.0000,-30.7000,9997.0000,997.0000,9997.0000,1345.190046,7,8
32593,13,149,1-13-2023-149-06,6,2,1,2,Event Record 2,95,9579,1,2,1.3000,1,9997.0000,2.0000,267.5000,-5.0000,300.0000,1345.190046,7,8
28948,14,15,1-14-2023-015-01,1,1,1,2,1st Prior Event,2,9206,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,419.1219525,8,8
28948,14,15,1-14-2023-015-01,1,1,1,5,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,419.1219525,8,8
31692,14,75,1-14-2023-075-04,4,1,1,1,Event Record 1,1,16664,0,1,9997.0000,1,9997.0000,-25.7600,154.0000,0.0000,44.0000,3234.118839,8,8
31692,14,75,1-14-2023-075-04,4,2,1,2,Event Record 2,2,7873,0,2,0.6000,1,107.5000,-10.0000,105.0000,0.0000,55.0000,3234.118839,8,8
31693,14,76,1-14-2023-076-03,3,2,1,5,4th Prior Event,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,898.1182074,8,8
29547,15,69,1-15-2023-069-03,3,1,1,1,Record 1,1,2870,0,1,9997.0000,1,194.0000,-25.0000,194.0000,-4.0000,134.0000,49.53339592,1,8
29547,15,69,1-15-2023-069-03,3,1,1,3,Record 3,2,2870,1,4,34.5600,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,49.53339592,1,8
31457,15,170,1-15-2023-170-03,3,2,1,1,Record 1,1,17424,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,356.4961,1,8
31544,15,172,1-15-2023-172-06,6,2,1,1,Record 1,1,12568,0,1,9997.0000,1,146.0000,-19.0000,166.0000,13.0000,120.0000,77.7604072,1,8
31643,15,179,1-15-2023-179-06,6,1,1,1,Event Record 1,1,8857,0,1,9997.0000,1,9997.0000,-27.3700,202.0000,-9.6600,136.0000,147.8785761,1,8
31826,15,188,1-15-2023-188-03,3,2,1,1,"Record 1, Most Recent",1,3603,0,1,9997.0000,1,125.0000,-4.0000,115.0000,8.0000,125.0000,208.0652982,1,8
31693,14,76,1-14-2023-076-03,3,2,1,4,3rd Prior Event,1,3510,0,97,0.0110,7,9997.0000,-8.8000,68.0000,997.0000,9997.0000,898.1182074,8,8
31693,14,76,1-14-2023-076-03,3,2,1,2,1st Prior Event,95,3510,0,97,0.0020,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,898.1182074,8,8
31693,14,76,1-14-2023-076-03,3,2,1,1,Most Recent Event,95,999997,7,97,0.0380,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,898.1182074,8,8
31893,14,80,1-14-2023-080-05,5,2,1,1,Most Recent Event,1,8834,0,97,9997.0000,1,9997.0000,41.4000,161.0000,997.0000,9997.0000,295.8503336,8,8
32192,14,85,1-14-2023-085-03,3,1,1,2,1st Prior Event,1,6691,0,97,9997.0000,7,9997.0000,-22.4000,136.0000,997.0000,9997.0000,2137.882615,8,8
32192,14,85,1-14-2023-085-03,3,1,1,8,7th Prior Event,97,5951,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2137.882615,8,8
32192,14,85,1-14-2023-085-03,3,1,1,6,5th Prior Event,97,6522,0,97,9997.0000,7,9997.0000,4.7000,93.0000,997.0000,9997.0000,2137.882615,8,8
32192,14,85,1-14-2023-085-03,3,1,1,5,4th Prior Event,97,6522,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2137.882615,8,8
32621,14,93,1-14-2023-093-02,2,1,1,2,1st Prior Event,95,999997,7,97,0.0915,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,164.4463854,8,8
32621,14,93,1-14-2023-093-02,2,1,1,5,4th Prior Event,95,999997,7,97,0.7610,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,164.4463854,8,8
2300260,14,103,1-14-2023-103-03,3,1,1,1,Record 1,1,26790,0,1,9997.0000,1,226.0000,-40.0000,226.0000,-4.0000,76.0000,199.0647173,8,8
31925,15,193,1-15-2023-193-03,3,1,1,6,5th Prior Event,1,8050,0,97,0.0080,7,9997.0000,-54.1000,173.0000,997.0000,9997.0000,77.87302535,1,8
32230,15,210,1-15-2023-210-03,3,1,1,1,"Record 1, Most Recent",3,3008,0,1,9997.0000,1,242.5000,-61.0000,242.5000,-3.0000,122.5000,50.50849878,1,8
2300142,17,187,1-17-2023-187-06,6,1,1,1,First Record,95,10629,1,6,1.0000,1,9997.0000,3.1400,242.0000,-14.1400,300.0000,70.13711503,4,8
32347,15,217,1-15-2023-217-02,2,2,1,1,Most Recent Event - Deployment,1,5436,0,1,9995.0000,1,9997.0000,-27.0000,90.0000,-27.0000,90.0000,20.97133347,1,8
32556,15,228,1-15-2023-228-06,6,2,1,1,Event Record 1,1,14735,0,1,9997.0000,1,9997.0000,-14.4900,118.0000,-1.6100,140.0000,145.806402,1,8
32656,15,232,1-15-2023-232-03,3,1,1,1,First Record,1,7949,0,1,9997.0000,1,70.0000,-3.0000,9997.0000,997.0000,9997.0000,97.62679458,1,8
32880,15,243,1-15-2023-243-05,5,1,1,2,Event Record 2,1,22906,0,1,0.0000,1,9997.0000,-18.0000,297.5000,0.0000,87.5000,12.46020854,1,8
31783,20,95,1-20-2023-095-04,4,1,1,3,2nd Prior Event,97,999997,7,97,0.1580,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,457.6298315,11,8
30397,16,62,1-16-2023-062-03,3,2,1,2,Impact Event Record 2,3,97,1,2,9997.0000,1,97.5000,-21.0000,97.5000,-17.0000,267.5000,420.7196229,5,8
30712,16,74,1-16-2023-074-02,2,2,1,1,Most Recent Event,1,7162,1,1,9997.0000,1,9997.0000,-23.0000,106.0000,5.0000,110.0000,13.39390664,5,8
30860,16,78,1-16-2023-078-03,3,1,1,3,2nd Prior Event,95,13851,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,379.2686521,5,8
30860,16,78,1-16-2023-078-03,3,1,1,6,5th Prior Event,1,999997,7,97,9997.0000,1,9997.0000,11.3000,95.5000,997.0000,9997.0000,379.2686521,5,8
30861,16,79,1-16-2023-079-02,2,2,1,1,First Record,1,3169,0,1,9997.0000,1,235.0000,-100.0000,9997.0000,997.0000,9997.0000,18.04945142,5,8
30961,16,83,1-16-2023-083-02,2,1,1,1,"Record 1, Most Recent",1,2835,0,1,9997.0000,1,157.5000,-12.0000,157.5000,-4.0000,92.5000,13.39390664,5,8
31316,16,95,1-16-2023-095-03,3,2,1,1,Event Record 1,1,1244,0,1,9997.0000,1,9997.0000,-9.6600,204.0000,-6.4400,102.0000,221.2317825,5,8
31316,16,95,1-16-2023-095-03,3,2,1,2,Event Record 2,4,1244,0,2,1.7400,1,9997.0000,3.2200,198.0000,-11.2700,198.0000,221.2317825,5,8
31437,16,98,1-16-2023-098-02,2,1,1,2,Event Record 2,95,3567,0,2,0.3000,1,295.0000,2.0000,295.0000,-1.0000,272.5000,17.44890083,5,8
31800,16,109,1-16-2023-109-03,3,2,1,1,Event Record 1,1,8344,0,1,9997.0000,1,9997.0000,16.1000,144.0000,1.6100,130.0000,157.4663443,5,8
31802,16,111,1-16-2023-111-03,3,1,1,1,Most Recent Event,1,9158,0,1,9995.0000,1,9997.0000,-38.0000,158.0000,-18.0000,96.0000,157.4663443,5,8
31894,16,112,1-16-2023-112-08,8,1,1,1,Most Recent Event,2,19286,1,2,0.3000,1,9997.0000,3.0000,26.0000,6.0000,36.0000,519.0194959,5,8
29856,25,61,1-25-2023-061-02,2,1,1,8,7th Prior Event,2,6456,0,97,0.0385,7,9997.0000,-7.4000,44.0000,997.0000,9997.0000,36.87662141,2,8
31995,16,115,1-16-2023-115-03,3,1,1,2,1st Prior Frontal/Rear Event,97,999997,7,97,9997.0000,1,9997.0000,5.9000,9997.0000,997.0000,9997.0000,443.4579919,5,8
32204,16,120,1-16-2023-120-01,1,1,1,2,1st Prior Event,95,26289,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,64.82283567,5,8
32205,16,121,1-16-2023-121-06,6,1,1,3,2nd Prior Event,97,3657,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,973.1974806,5,8
32324,16,122,1-16-2023-122-02,2,1,1,1,Record 1,1,12101,0,1,9997.0000,1,506.0000,-42.0000,506.0000,13.0000,122.0000,13.88779885,5,8
32324,16,122,1-16-2023-122-02,2,3,1,2,Event 2,97,11085,0,97,1.0000,1,90.0000,-9.6600,90.0000,-1.6100,90.0000,13.88779885,5,8
32326,16,124,1-16-2023-124-02,2,1,1,1,First Record,1,9205,0,1,9997.0000,1,9997.0000,-54.0000,140.0000,997.0000,9997.0000,13.88779885,5,8
32327,16,125,1-16-2023-125-03,3,1,1,1,Most Recent Event - Non-Deployment Event,2,2310,0,1,9995.0000,1,9997.0000,-18.0000,180.0000,3.0000,160.0000,291.8208774,5,8
32430,16,126,1-16-2023-126-02,2,2,1,1,Event Record 1,1,8889,0,1,9997.0000,1,9997.0000,-27.0000,300.0000,6.0000,45.0000,31.18331323,5,8
32431,16,127,1-16-2023-127-03,3,2,1,3,2nd Prior Event,1,15846,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,655.2472371,5,8
32531,16,131,1-16-2023-131-04,4,1,1,1,Most Recent Frontal/Rear Event,1,999997,7,97,9997.0000,1,9997.0000,-15.2000,9997.0000,997.0000,9997.0000,770.3820753,5,8
32733,16,136,1-16-2023-136-04,4,3,1,1,"Record 1, Most Recent",2,14907,0,1,9997.0000,1,9997.0000,9.0000,57.5000,997.0000,9997.0000,2775.853381,5,8
29746,17,57,1-17-2023-057-03,3,1,1,1,Event Record 1,1,11766,0,1,9997.0000,1,9997.0000,-46.6900,284.0000,3.2200,84.0000,115.0215611,4,8
32777,21,125,1-21-2023-125-02,2,1,1,2,1st Prior Event,97,2157,0,97,9997.0000,1,9997.0000,8.8000,119.5000,997.0000,9997.0000,27.44967266,11,8
2300215,14,102,1-14-2023-102-03,3,2,1,1,Most Recent Event - Deployment,1,6942,0,1,9995.0000,1,9997.0000,-8.0000,58.0000,-8.0000,58.0000,537.3883745,8,8
31490,17,130,1-17-2023-130-07,7,1,1,1,Most Recent Event,1,10537,0,1,0.0000,1,9997.0000,-8.0000,82.0000,-6.0000,244.0000,373.6647509,4,8
31780,17,144,1-17-2023-144-03,3,1,1,1,Most Recent Event,2,999997,7,97,1.0220,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,148.1823064,4,8
31780,17,144,1-17-2023-144-03,3,1,1,4,3rd Prior Event,99,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,148.1823064,4,8
31781,17,145,1-17-2023-145-06,6,1,1,1,Most Recent Event,1,9156,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,322.367363,4,8
31781,17,145,1-17-2023-145-06,6,1,1,2,1st Prior Event,1,9156,0,97,9997.0000,1,9997.0000,-24.0000,120.5000,997.0000,9997.0000,322.367363,4,8
31781,17,145,1-17-2023-145-06,6,1,1,4,3rd Prior Event,97,1544,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,322.367363,4,8
31633,25,91,1-25-2023-091-06,6,3,1,1,First Record,1,20088,0,1,9997.0000,1,9997.0000,-26.0100,164.0000,6.0700,76.0000,829.5149615,2,8
31505,25,89,1-25-2023-089-02,2,1,1,3,2nd Prior Event,1,5309,0,97,9997.0000,1,9997.0000,-42.3000,93.0000,997.0000,9997.0000,54.67364508,2,8
31505,25,89,1-25-2023-089-02,2,3,1,1,Most Recent Event,2,9521,0,1,9995.0000,1,9997.0000,22.0000,200.0000,0.0000,0.0000,54.67364508,2,8
2300021,24,127,1-24-2023-127-06,6,1,1,1,Event Record 1,1,14067,0,1,9997.0000,1,182.5000,-42.0000,182.5000,6.0000,92.5000,231.9660428,1,8
32783,24,121,1-24-2023-121-03,3,2,1,1,Event Record 1,2,10,0,1,0.0000,1,9997.0000,0.0000,0.0000,2.0000,225.0000,253.7681586,1,8
2300184,52,126,1-52-2023-126-06,6,1,1,1,First Record,1,13401,0,1,9997.0000,1,9997.0000,-15.0000,110.0000,997.0000,9997.0000,23.17380069,12,8
32732,24,120,1-24-2023-120-03,3,2,1,1,Event Record 1,1,4067,0,1,9997.0000,1,9997.0000,-20.0000,300.0000,23.0000,97.5000,496.7429956,1,8
29876,73,61,1-73-2023-061-06,6,1,1,1,Most Recent Event,2,12041,0,1,9997.0000,1,9997.0000,-21.0000,196.0000,6.0000,196.0000,96.67500602,3,8
29893,73,65,1-73-2023-065-09,9,1,1,1,Record 1,95,29515,1,97,9997.0000,1,9997.0000,-13.8900,160.0000,997.0000,9997.0000,239.3738325,3,8
29939,14,32,1-14-2023-032-03,3,2,1,2,1st Prior Event,1,6102,0,97,9997.0000,1,9997.0000,-35.9000,110.5000,997.0000,9997.0000,465.9548033,8,8
29939,14,32,1-14-2023-032-03,3,2,1,5,4th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,465.9548033,8,8
29959,16,51,1-16-2023-051-04,4,1,1,1,Event 1,1,476,0,1,0.0000,1,65.0000,-7.0000,300.0000,25.0000,65.0000,704.3575941,5,8
29959,16,51,1-16-2023-051-04,4,2,1,1,"Record 1, Most Recent",1,10994,0,1,0.0000,1,9997.0000,-28.0000,270.0000,-4.0000,57.5000,704.3575941,5,8
29982,27,47,1-27-2023-047-07,7,1,1,1,Frontal / Rear Crash Record 1,1,16524,0,1,9997.0000,1,9997.0000,-8.0000,92.5000,8.0000,92.5000,79.83268686,3,8
29990,76,43,1-76-2023-043-09,9,1,1,1,Non-Deployment,99,37047,0,97,1.4000,7,9997.0000,-0.0805,9997.0000,997.0000,9997.0000,126.0136261,3,8
30010,25,63,1-25-2023-063-03,3,1,1,1,Record 1,1,9762,0,1,9997.0000,1,166.0000,-16.0000,166.0000,4.0000,62.0000,145.132468,2,8
30036,77,41,1-77-2023-041-03,3,1,1,2,1st Prior Event,95,999997,7,97,0.6780,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,425.128406,9,8
30036,77,41,1-77-2023-041-03,3,1,1,5,4th Prior Event,95,1703,1,97,0.0505,7,9997.0000,2.8000,100.5000,997.0000,9997.0000,425.128406,9,8
30036,77,41,1-77-2023-041-03,3,1,1,8,7th Prior Event,95,1703,0,97,0.0185,7,9997.0000,-0.8000,21.0000,997.0000,9997.0000,425.128406,9,8
31879,17,146,1-17-2023-146-06,6,1,1,1,Event Record 1,1,10044,0,1,9997.0000,1,9997.0000,8.0000,217.5000,-55.0000,252.5000,351.1214809,4,8
32070,17,154,1-17-2023-154-07,7,1,1,1,"Record 1, Most Recent",1,9447,0,1,0.0000,1,295.0000,-6.0000,295.0000,1.0000,22.5000,603.1347021,4,8
32073,17,157,1-17-2023-157-05,5,1,1,2,Event Record 2,95,13189,1,1,9997.0000,1,9997.0000,0.0000,297.5000,10.0000,300.0000,72.78445013,4,8
32174,17,158,1-17-2023-158-04,4,1,1,1,Record 1,1,14474,0,1,9997.0000,1,58.0000,-7.0000,58.0000,1.0000,130.0000,182.3095825,4,8
32176,17,160,1-17-2023-160-06,6,2,1,1,Event 1,1,28739,0,1,9997.0000,1,170.0000,-9.6600,170.0000,4.8300,170.0000,110.3481511,4,8
32493,17,170,1-17-2023-170-07,7,1,1,1,Event Record 1,1,11817,0,1,9997.0000,1,220.0000,-23.0000,222.5000,-6.0000,90.0000,305.0258178,4,8
32493,17,170,1-17-2023-170-07,7,1,1,2,Event Record 2,95,11817,0,2,0.5000,1,300.0000,1.0000,282.5000,5.0000,300.0000,305.0258178,4,8
32551,22,99,1-22-2023-099-06,6,1,1,2,1st Prior Event,1,999997,7,97,9997.0000,1,9997.0000,0.0000,0.0000,0.0000,0.0000,548.0704035,12,8
31397,23,76,1-23-2023-076-04,4,1,1,1,Event Record 1,1,7744,0,1,9997.0000,1,95.0000,-4.0000,95.0000,-5.0000,60.0000,1504.413894,5,8
32856,17,179,1-17-2023-179-05,5,1,1,1,First Record,1,18721,0,2,0.5310,1,80.0000,1.0000,9997.0000,997.0000,9997.0000,70.01329971,4,8
2300144,17,189,1-17-2023-189-03,3,1,1,1,Event Record 1,1,17764,0,1,9997.0000,1,9997.0000,-8.0500,136.0000,-6.4400,118.0000,57.62015134,4,8
2300144,17,189,1-17-2023-189-03,3,1,1,3,Event Record 3,95,17764,0,3,0.8200,1,9997.0000,-8.0500,146.0000,1.6100,146.0000,57.62015134,4,8
31648,18,77,1-18-2023-077-09,9,2,1,1,Event Record 1,1,18959,0,1,9997.0000,1,9997.0000,-14.4900,112.0000,17.7100,72.0000,237.3364486,6,8
31951,18,88,1-18-2023-088-09,9,1,1,1,Most Recent Event,1,999997,0,97,9997.0000,0,9997.0000,-1.0000,0.0000,-1.0000,0.0000,783.7259841,6,8
32270,18,98,1-18-2023-098-03,3,1,1,1,Record 1,97,9451,0,1,9997.0000,1,122.0000,-11.0000,122.0000,0.0000,120.0000,102.7208357,6,8
31988,24,101,1-24-2023-101-03,3,1,1,1,Most Recent Event,1,5222,0,1,9995.0000,1,9997.0000,-11.0000,110.0000,2.0000,40.0000,297.2788917,1,8
32490,18,106,1-18-2023-106-04,4,1,1,1,Record 1,1,41026,0,1,9997.0000,1,92.0000,-7.0000,90.0000,1.0000,32.0000,228.6130596,6,8
32491,18,107,1-18-2023-107-06,6,1,1,2,Second Record,95,10411,1,4,0.3000,1,9997.0000,1.0200,300.0000,-13.4500,300.0000,231.1762511,6,8
32492,18,108,1-18-2023-108-04,4,1,1,1,Event Record 1,1,6637,0,1,9997.0000,1,9997.0000,-12.0000,300.0000,-1.0000,32.5000,228.6130596,6,8
32582,18,109,1-18-2023-109-03,3,3,1,1,Event Record 1,2,3667,0,1,9997.0000,1,9997.0000,-19.3200,250.0000,12.8800,98.0000,144.2226407,6,8
32583,18,110,1-18-2023-110-03,3,1,1,1,Event Record 1,1,4030,0,1,9997.0000,1,9997.0000,-16.1000,118.0000,3.2200,122.0000,144.2226407,6,8
32015,22,84,1-22-2023-084-04,4,1,1,2,1st Prior Event,97,2865,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,45.44681192,12,8
32126,22,88,1-22-2023-088-07,7,1,1,1,Event Record 1,97,12648,0,1,9997.0000,1,9997.0000,8.0500,108.0000,0.0000,90.0000,587.2458808,12,8
32346,22,94,1-22-2023-094-08,8,1,1,2,1st Prior Event,3,18048,0,97,9997.0000,1,9997.0000,-12.8000,120.0000,997.0000,9997.0000,148.2707358,12,8
32346,22,94,1-22-2023-094-08,8,1,1,1,Most Recent Event,95,18048,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,148.2707358,12,8
32762,22,104,1-22-2023-104-02,2,1,1,2,1st Prior Event - Non-Deployment Event,1,4577,1,2,2.0000,1,9997.0000,-31.0000,246.0000,14.0000,246.0000,37.6104002,12,8
32618,24,117,1-24-2023-117-03,3,2,1,1,"Record 1, Most Recent",1,7326,0,1,9997.0000,1,295.0000,-11.0000,110.0000,3.0000,50.0000,279.5485337,1,8
32518,24,115,1-24-2023-115-08,8,2,1,2,Event Record 2,2,13572,0,2,1.0000,1,157.5000,-2.0000,110.0000,-16.0000,157.5000,278.0893379,1,8
32316,24,109,1-24-2023-109-03,3,1,1,3,Event Record 3,97,14663,0,3,9997.0000,1,9997.0000,-8.0500,112.0000,-1.6100,64.0000,305.4591943,1,8
32316,24,109,1-24-2023-109-03,3,2,1,1,Most Recent Event - Non-Deployment,3,3094,1,2,2.1000,1,9997.0000,3.0000,56.0000,9.0000,100.0000,305.4591943,1,8
32316,24,109,1-24-2023-109-03,3,2,1,2,1st Prior Event - Deployment,1,3094,0,1,9995.0000,1,9997.0000,-43.0000,102.0000,-29.0000,124.0000,305.4591943,1,8
32189,24,105,1-24-2023-105-07,7,2,1,1,First Record,1,14591,0,1,9997.0000,1,9997.0000,22.6900,127.0000,-0.8200,300.0000,1692.757286,1,8
32091,24,104,1-24-2023-104-06,6,1,1,3,2nd Prior Event,97,5341,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1022.054945,1,8
