CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
29054,10,42,1-10-2023-042-03,3,1,887,887,887,887,887,887,887,263,887,887,40,887,111,887,887,49,887,887,15,20,107,887,36,79,887,887,242.9219552,4,8
29054,10,42,1-10-2023-042-03,3,2,887,887,887,887,887,887,887,887,887,887,43,887,106,887,887,887,887,144,887,887,105,887,37,88,887,887,242.9219552,4,8
29055,10,43,1-10-2023-043-03,3,1,999,999,275,999,999,999,999,275,999,999,20,30,134,999,999,50,999,999,999,999,109,999,36,84,887,887,242.9219552,4,8
31770,18,83,1-18-2023-083-03,3,1,887,887,887,887,887,887,887,887,887,887,45,887,126,88,62,887,887,887,887,887,887,887,40,91,887,887,71.99946948,6,8
31770,18,83,1-18-2023-083-03,3,2,887,887,887,887,887,887,887,887,887,887,887,999,887,887,887,999,999,175,887,887,136,999,52,887,887,887,71.99946948,6,8
31771,33,61,1-33-2023-061-09,9,2,887,887,266,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,15,19,116,887,887,887,887,887,215.4825937,12,8
31773,33,63,1-33-2023-063-06,6,1,887,887,418,887,887,887,887,402,887,887,887,887,136,887,887,887,887,887,999,999,129,999,44,89,376,250,90.73879397,12,8
31774,19,119,1-19-2023-119-06,6,1,887,887,323,887,887,887,887,319,887,887,40,887,121,999,999,887,887,887,887,887,887,887,887,887,304,151,435.0021912,9,8
31775,19,120,1-19-2023-120-04,4,1,887,887,887,887,887,887,887,887,887,887,46,887,95,999,999,887,887,887,887,887,887,887,887,887,887,887,451.6834955,9,8
31775,19,120,1-19-2023-120-04,4,2,887,887,278,887,887,887,887,887,887,887,42,32,887,887,887,887,887,887,11,30,119,887,887,887,887,887,451.6834955,9,8
31777,66,78,1-66-2023-078-03,3,1,887,887,887,887,887,887,887,887,887,887,50,887,122,70,65,887,887,887,999,999,999,887,887,887,887,887,142.0892033,6,8
31778,33,62,1-33-2023-062-08,8,1,887,887,262,887,887,887,887,256,887,887,999,999,119,86,25,48,887,887,6,10,108,999,38,71,887,887,27.93347209,12,8
31780,17,144,1-17-2023-144-03,3,1,887,887,284,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,12,14,109,887,887,887,887,887,148.1823064,4,8
31780,17,144,1-17-2023-144-03,3,2,887,887,887,887,887,887,887,887,887,887,53,887,108,887,887,887,887,887,887,887,887,887,887,887,887,887,148.1823064,4,8
31781,17,145,1-17-2023-145-06,6,1,887,887,887,887,887,887,887,887,887,887,40,887,125,887,887,887,887,887,887,887,887,887,887,887,887,887,322.367363,4,8
29056,28,17,1-28-2023-017-09,9,1,887,887,887,887,887,887,887,887,887,887,32,40,131,999,999,60,60,999,887,887,887,887,887,887,887,887,58.50719136,3,8
29057,28,18,1-28-2023-018-04,4,1,887,887,887,887,887,887,887,331,887,887,887,887,887,887,887,887,887,887,5,17,163,887,887,887,887,887,38.14523869,3,8
29058,52,27,1-52-2023-027-03,3,2,887,887,887,887,887,887,887,282,887,887,39,887,887,887,887,887,887,887,8,11,109,887,887,887,887,887,29.3155188,12,8
29058,52,27,1-52-2023-027-03,3,1,887,887,255,887,887,887,887,887,887,887,46,887,887,887,887,887,887,887,7,13,97,887,887,887,887,887,29.3155188,12,8
29059,52,28,1-52-2023-028-04,4,2,887,887,887,887,887,887,887,887,887,887,42,887,130,887,887,887,887,887,887,887,887,887,887,887,887,887,100.2473402,12,8
29060,52,29,1-52-2023-029-09,9,1,887,887,286,887,887,887,887,287,887,887,53,887,120,999,999,887,887,887,887,887,103,887,887,887,887,887,199.6656435,12,8
29062,25,32,1-25-2023-032-04,4,1,887,887,999,887,887,887,887,999,887,887,999,887,136,887,887,887,887,887,999,887,887,887,887,887,887,999,243.6588258,2,8
29063,25,33,1-25-2023-033-03,3,1,887,887,269,887,887,887,887,887,887,887,887,887,125,887,887,887,887,887,9,13,101,8,39,86,887,887,70.28436973,2,8
29064,25,34,1-25-2023-034-04,4,1,887,887,887,887,887,887,887,887,887,887,42,887,125,887,887,887,887,887,887,887,887,887,887,887,887,887,243.6588257,2,8
29066,16,26,1-16-2023-026-07,7,1,887,887,265,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,14,23,122,887,887,887,887,887,1667.42203,5,8
29066,16,26,1-16-2023-026-07,7,2,887,887,887,887,887,887,887,284,887,887,45,887,90,999,999,887,887,887,999,999,999,887,887,887,887,887,1667.42203,5,8
29069,32,27,1-32-2023-027-06,6,2,887,887,887,887,887,887,887,887,887,887,887,42,887,887,887,125,64,39,887,887,887,887,887,887,887,887,1630.982467,7,8
29070,32,28,1-32-2023-028-03,3,2,887,887,266,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,12,13,109,887,887,887,887,887,792.5739066,7,8
29071,32,29,1-32-2023-029-06,6,1,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,113,887,887,887,887,887,1630.982467,7,8
29071,32,29,1-32-2023-029-06,6,2,887,887,366,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,9,15,133,887,887,887,311,163,1630.982467,7,8
29072,76,20,1-76-2023-020-10,10,1,887,887,887,887,887,887,887,999,887,887,14,887,112,999,999,887,887,887,9,17,106,887,887,887,887,887,147.5813992,3,8
29074,31,18,1-31-2023-018-05,5,1,887,887,887,887,887,887,887,887,887,887,43,887,118,999,999,887,887,887,887,887,887,887,887,887,887,887,205.9381144,6,8
29075,31,19,1-31-2023-019-04,4,1,887,887,270,887,887,887,887,887,887,887,46,887,116,999,999,887,887,887,13,12,104,887,887,887,887,887,246.8598917,6,8
29077,18,17,1-18-2023-017-09,9,1,887,887,887,887,887,887,887,887,887,887,887,36,887,887,887,20,27,139,15,15,118,7,41,104,887,887,646.994199,6,8
29079,66,20,1-66-2023-020-01,1,1,887,887,887,887,887,887,887,887,887,887,40,887,125,65,58,887,887,887,887,887,887,887,887,887,887,887,103.5334329,6,8
29079,66,20,1-66-2023-020-01,1,2,887,887,999,887,887,887,887,324,887,887,50,887,141,60,64,887,887,887,887,887,887,887,887,887,887,150,103.5334329,6,8
29080,27,21,1-27-2023-021-04,4,1,887,887,887,887,887,887,887,294,887,887,887,887,887,887,887,887,887,887,9,22,122,887,887,887,887,887,152.5362829,3,8
29080,27,21,1-27-2023-021-04,4,2,887,887,356,887,887,887,887,356,887,887,48,887,137,999,999,887,887,887,887,887,887,887,887,887,887,193,152.5362829,3,8
29085,26,28,1-26-2023-028-09,9,1,887,887,312,887,887,887,887,305,887,887,30,887,121,999,999,887,887,887,887,887,114,887,42,73,210,196,884.3099947,10,8
29085,26,28,1-26-2023-028-09,9,2,887,887,887,887,887,887,887,887,887,887,999,999,114,999,999,54,999,999,887,887,103,887,34,83,887,887,884.3099947,10,8
29086,26,29,1-26-2023-029-03,3,2,887,887,272,887,887,887,887,266,887,887,999,887,131,887,887,887,887,172,11,14,113,887,38,81,887,887,112.2680861,10,8
29088,22,20,1-22-2023-020-02,2,1,887,887,247,887,887,887,887,269,887,887,999,887,125,999,999,887,887,164,999,999,101,999,39,86,887,887,46.53406498,12,8
29089,15,40,1-15-2023-040-04,4,1,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,295.5182932,1,8
29091,15,42,1-15-2023-042-04,4,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,887,887,295.5182932,1,8
29092,21,15,1-21-2023-015-08,8,1,887,887,286,887,887,887,887,285,887,887,887,887,887,887,887,887,887,887,5,10,887,8,46,85,887,887,828.1360953,11,8
29093,27,23,1-27-2023-023-07,7,1,887,887,887,887,887,887,887,887,887,887,887,44,887,887,887,52,999,999,887,887,887,887,887,887,887,887,462.0098593,3,8
29093,27,23,1-27-2023-023-07,7,2,887,887,370,887,887,887,887,365,887,887,51,887,136,887,887,887,887,887,887,887,887,887,887,887,887,204,462.0098593,3,8
29094,26,31,1-26-2023-031-03,3,1,887,887,292,887,887,887,887,887,887,887,887,887,117,887,887,46,887,887,18,15,119,887,35,84,887,887,112.2680861,10,8
29094,26,31,1-26-2023-031-03,3,2,887,887,887,887,887,887,887,268,887,887,39,887,117,887,887,50,887,887,12,16,99,887,35,80,887,887,112.2680861,10,8
29095,25,35,1-25-2023-035-06,6,1,887,887,887,887,887,887,887,887,887,887,32,887,125,999,999,887,887,887,887,887,887,887,887,887,887,887,144.6332938,2,8
29095,25,35,1-25-2023-035-06,6,2,887,887,887,887,887,887,887,887,887,887,887,35,887,887,887,999,999,999,887,887,887,887,887,887,887,887,144.6332938,2,8
29099,18,18,1-18-2023-018-06,6,1,887,887,269,887,887,887,887,270,887,887,34,39,115,69,55,49,72,83,13,16,109,887,887,887,887,887,305.6258831,6,8
29100,15,43,1-15-2023-043-06,6,1,887,887,268,887,887,887,887,268,887,887,887,887,887,887,887,887,887,887,10,18,887,887,999,90,887,887,185.9685019,1,8
29101,30,18,1-30-2023-018-06,6,1,887,887,887,887,887,887,887,887,887,887,999,887,142,999,999,887,887,887,887,887,887,887,887,887,887,887,115.4796241,10,8
29102,30,19,1-30-2023-019-04,4,2,887,887,887,887,887,887,887,887,887,887,887,43,887,887,887,56,999,999,887,887,887,887,887,887,887,887,267.3882395,10,8
29103,66,21,1-66-2023-021-09,9,1,887,887,999,887,887,887,887,999,887,887,999,887,136,999,999,887,887,887,887,887,887,887,887,887,887,999,136.4050365,6,8
29105,16,27,1-16-2023-027-06,6,2,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,103,887,887,887,887,887,381.5606327,5,8
29106,26,32,1-26-2023-032-06,6,2,887,887,268,887,887,887,887,260,887,887,999,887,109,999,999,50,887,887,13,14,113,887,34,80,887,887,296.529938,10,8
29107,54,20,1-54-2023-020-07,7,1,887,887,887,887,887,887,887,887,887,887,38,887,90,999,999,887,887,887,887,887,887,887,887,887,887,887,468.3649067,9,8
29107,54,20,1-54-2023-020-07,7,2,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,112,887,887,887,887,887,468.3649067,9,8
29108,54,21,1-54-2023-021-07,7,1,887,887,887,887,887,887,887,887,887,887,36,887,133,999,999,887,887,887,887,887,887,887,887,887,887,887,468.3649067,9,8
29108,54,21,1-54-2023-021-07,7,2,887,887,999,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,136,887,887,887,887,999,468.3649067,9,8
29109,23,30,1-23-2023-030-03,3,1,887,887,887,887,887,887,887,887,887,887,25,887,117,887,887,887,887,887,887,887,887,887,887,887,887,887,262.8708736,5,8
29109,23,30,1-23-2023-030-03,3,2,887,887,887,887,887,887,887,887,887,887,887,999,887,887,887,10,999,165,887,887,887,887,887,887,887,887,262.8708736,5,8
29110,23,31,1-23-2023-031-05,5,1,887,887,999,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,107,999,38,89,887,887,66.29414151,5,8
29110,23,31,1-23-2023-031-05,5,2,887,887,887,887,887,887,887,887,887,887,999,887,102,999,999,887,887,887,887,887,887,887,887,887,887,887,66.29414151,5,8
29112,77,18,1-77-2023-018-09,9,1,887,887,887,887,887,887,887,887,887,887,48,887,126,887,887,887,887,887,887,887,887,887,887,887,887,887,2852.530648,9,8
29113,77,19,1-77-2023-019-02,2,1,887,887,265,887,887,887,887,262,887,887,887,887,887,887,887,10,60,140,10,15,119,12,38,74,887,887,71.99682468,9,8
29113,77,19,1-77-2023-019-02,2,2,887,887,887,887,887,887,887,887,887,887,40,887,125,887,887,887,887,887,887,887,887,887,887,887,887,887,71.99682468,9,8
29114,48,16,1-48-2023-016-04,4,1,887,887,887,887,887,887,887,887,887,887,33,887,122,84,56,887,887,174,887,887,887,887,40,887,887,887,417.0805538,12,8
29114,48,16,1-48-2023-016-04,4,2,887,887,999,887,887,887,887,999,887,887,999,999,132,999,999,887,887,887,999,999,136,887,44,96,292,999,417.0805538,12,8
29115,48,17,1-48-2023-017-05,5,1,887,887,270,887,887,887,887,273,887,887,43,26,121,68,63,35,102,88,10,6,111,999,37,83,887,887,74.67626833,12,8
29116,59,34,1-59-2023-034-08,8,1,94,887,277,887,94,94,887,288,887,94,31,887,120,887,887,887,887,887,13,11,134,9,45,87,887,887,65.04896113,6,8
29117,59,35,1-59-2023-035-07,7,2,86,887,305,887,118,887,887,305,887,887,887,887,887,887,887,887,887,887,12,11,170,10,40,96,887,887,532.5072116,6,8
29117,59,35,1-59-2023-035-07,7,1,887,887,305,887,887,887,887,305,887,887,41,887,132,887,887,887,887,887,887,887,887,887,887,887,887,887,532.5072116,6,8
29118,59,36,1-59-2023-036-07,7,1,98,887,269,887,887,887,887,271,887,887,887,887,887,887,887,887,887,887,11,13,111,7,36,79,887,887,532.5072116,6,8
29119,12,23,1-12-2023-023-06,6,1,887,887,350,887,887,887,887,356,887,887,887,887,887,887,887,887,887,887,12,20,137,5,45,97,307,999,438.8697616,9,8
29119,12,23,1-12-2023-023-06,6,2,887,887,269,887,887,887,887,269,887,887,887,887,887,887,887,887,887,887,13,25,105,887,887,887,887,887,438.8697616,9,8
31781,17,145,1-17-2023-145-06,6,2,887,887,887,887,887,887,887,285,887,887,887,887,887,887,887,887,887,887,8,12,108,887,887,887,887,887,322.367363,4,8
31782,77,100,1-77-2023-100-10,10,1,887,887,267,887,887,887,887,268,887,887,28,887,110,887,887,887,887,887,7,10,115,6,39,85,220,193,12400.50374,9,8
31783,20,95,1-20-2023-095-04,4,1,887,887,265,887,887,887,887,265,887,887,887,887,115,887,887,46,887,887,11,20,102,5,38,88,887,887,457.6298315,11,8
31783,20,95,1-20-2023-095-04,4,2,887,887,262,887,887,887,887,266,887,887,43,887,117,76,60,887,887,152,8,14,107,9,37,90,887,887,457.6298315,11,8
31784,20,96,1-20-2023-096-06,6,1,887,887,302,887,887,887,887,319,887,887,50,887,121,68,60,887,887,887,6,12,109,4,41,81,304,148,381.2269264,11,8
31784,20,96,1-20-2023-096-06,6,2,887,887,258,887,887,887,887,265,887,887,35,887,120,79,57,887,887,139,10,8,112,6,34,81,887,887,381.2269264,11,8
31785,54,78,1-54-2023-078-08,8,1,887,887,258,887,887,887,887,887,887,887,41,887,99,999,999,887,887,887,7,22,117,887,887,887,887,887,156.9645701,9,8
31786,54,79,1-54-2023-079-06,6,1,887,887,326,887,887,887,887,326,887,887,38,887,136,999,999,887,887,887,887,887,887,887,887,887,887,150,156.0896345,9,8
31787,54,80,1-54-2023-080-10,10,1,887,887,887,887,887,887,887,887,887,887,20,887,108,31,26,887,887,887,887,887,887,887,887,887,887,887,1162.475215,9,8
31788,11,74,1-11-2023-074-06,6,2,887,887,267,887,887,887,887,267,887,887,30,34,887,887,887,51,106,999,12,16,887,5,33,80,887,887,5055.675373,8,8
31789,24,96,1-24-2023-096-03,3,2,887,887,290,887,887,887,887,290,887,887,887,887,887,887,887,887,887,887,11,27,999,887,887,887,887,887,325.5678312,1,8
31790,24,97,1-24-2023-097-03,3,1,887,887,999,887,887,887,887,999,887,887,999,887,129,999,999,887,887,887,999,999,999,999,999,999,887,887,325.5678312,1,8
31791,13,121,1-13-2023-121-05,5,1,887,887,887,887,887,887,887,887,887,887,48,887,133,999,999,887,887,887,887,887,887,887,887,887,887,887,94.53075357,7,8
31793,13,123,1-13-2023-123-03,3,2,887,887,270,887,887,887,887,270,887,887,887,40,887,887,887,999,999,165,887,887,887,887,887,887,887,887,450.6153544,7,8
31794,14,77,1-14-2023-077-02,2,1,887,887,887,887,887,887,887,310,887,887,887,887,887,887,887,887,887,887,11,9,142,887,887,887,887,887,164.4463854,8,8
31794,14,77,1-14-2023-077-02,2,2,887,887,887,887,887,887,887,887,887,887,20,887,123,999,999,887,887,887,887,887,887,887,887,887,887,887,164.4463854,8,8
31796,76,96,1-76-2023-096-04,4,2,887,887,887,887,887,887,887,260,887,887,887,887,887,887,887,887,887,887,9,23,124,887,887,887,887,887,118.4453377,3,8
29121,33,17,1-33-2023-017-01,1,1,887,887,280,887,887,887,887,280,887,887,32,887,121,91,999,887,887,887,887,887,887,887,887,887,887,887,35.56975287,12,8
29121,33,17,1-33-2023-017-01,1,3,887,887,310,887,887,887,887,356,887,887,999,887,141,73,999,887,887,887,887,887,113,999,39,80,314,192,35.56975287,12,8
29121,33,17,1-33-2023-017-01,1,4,887,887,887,887,887,887,887,269,887,887,42,887,115,999,999,887,887,887,999,999,109,887,887,887,887,887,35.56975287,12,8
29122,17,36,1-17-2023-036-07,7,1,887,887,887,887,887,887,887,887,887,887,40,887,137,887,887,887,887,887,887,887,887,887,887,887,887,887,416.4192668,4,8
29123,17,37,1-17-2023-037-07,7,2,887,887,275,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,4,22,114,887,887,887,887,887,416.4192669,4,8
29124,19,40,1-19-2023-040-09,9,1,887,887,887,887,887,999,999,260,999,999,887,887,887,887,887,887,887,887,11,22,118,887,887,887,887,887,344.212899,9,8
29124,19,40,1-19-2023-040-09,9,2,999,999,235,999,999,887,887,887,887,887,887,887,887,887,887,887,887,887,4,999,140,5,60,60,887,887,344.212899,9,8
29125,19,41,1-19-2023-041-10,10,1,887,887,887,887,887,887,887,887,887,887,42,55,132,999,999,887,887,887,887,887,887,887,887,887,887,887,1137.843616,9,8
29126,19,42,1-19-2023-042-07,7,2,887,887,887,887,887,887,887,887,887,887,42,887,125,999,999,887,887,887,887,887,887,887,887,887,887,887,443.7004173,9,8
29127,19,43,1-19-2023-043-04,4,2,887,887,887,887,887,887,887,887,887,887,44,45,121,999,999,887,887,887,887,887,887,887,887,887,887,887,156.5095348,9,8
29130,11,25,1-11-2023-025-02,2,1,887,887,999,887,887,887,887,999,887,887,999,887,133,999,999,887,887,887,999,999,999,999,999,999,887,887,144.902441,8,8
31798,76,98,1-76-2023-098-05,5,1,887,887,999,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,132,887,887,887,887,887,20.73978914,3,8
31798,76,98,1-76-2023-098-05,5,2,887,887,999,887,887,887,887,999,887,887,999,887,132,999,999,887,887,887,887,887,887,887,887,887,887,999,20.73978914,3,8
31799,76,99,1-76-2023-099-03,3,2,887,887,277,887,887,887,887,268,887,887,887,887,887,887,887,887,887,887,14,18,113,887,887,887,887,887,39.43615092,3,8
31800,16,109,1-16-2023-109-03,3,1,887,887,887,887,887,887,887,887,887,887,55,887,125,81,65,887,887,887,887,887,887,887,887,887,887,887,157.4663443,5,8
31800,16,109,1-16-2023-109-03,3,2,887,887,887,887,887,887,887,887,887,887,999,53,122,999,999,10,29,174,887,887,887,887,887,887,887,887,157.4663443,5,8
31801,16,110,1-16-2023-110-10,10,1,887,887,887,887,887,887,887,887,887,887,43,887,103,75,64,887,887,887,887,887,887,887,887,887,887,887,7523.146988,5,8
31802,16,111,1-16-2023-111-03,3,1,887,887,887,887,887,887,887,887,887,887,52,887,110,887,887,887,887,887,887,887,887,887,887,887,887,887,157.4663443,5,8
31802,16,111,1-16-2023-111-03,3,2,887,887,887,887,887,887,887,887,887,887,36,887,131,77,66,887,887,218,887,887,125,887,40,96,887,887,157.4663443,5,8
31803,25,92,1-25-2023-092-03,3,1,887,887,887,887,887,887,887,887,887,887,46,887,128,88,999,887,887,887,887,887,887,887,887,887,887,887,289.8342594,2,8
31804,14,78,1-14-2023-078-04,4,2,887,887,887,887,887,887,887,887,887,887,887,58,887,887,887,15,11,205,887,887,887,887,887,887,887,887,5157.39501,8,8
29130,11,25,1-11-2023-025-02,2,2,887,887,260,887,887,887,887,243,887,887,38,887,104,887,999,887,887,887,14,22,113,5,34,80,887,887,144.902441,8,8
29131,11,26,1-11-2023-026-01,1,1,887,887,999,887,887,887,887,999,887,887,999,887,135,999,999,887,887,887,887,887,887,887,887,887,887,887,381.2553485,8,8
29132,24,33,1-24-2023-033-06,6,1,887,887,887,887,887,887,887,272,887,887,38,887,117,887,887,50,887,887,10,19,99,887,35,80,887,887,455.9660854,1,8
29132,24,33,1-24-2023-033-06,6,2,887,887,887,887,887,887,887,887,887,887,34,887,138,887,887,887,887,887,887,887,887,887,887,887,887,887,455.9660854,1,8
29133,24,34,1-24-2023-034-04,4,1,887,887,999,887,887,887,887,999,887,887,999,999,135,999,999,887,887,887,999,999,134,887,887,887,330,999,574.3248444,1,8
29133,24,34,1-24-2023-034-04,4,2,887,887,887,887,887,887,887,887,887,887,38,32,114,80,63,50,999,999,999,999,999,887,887,887,887,887,574.3248444,1,8
29133,24,34,1-24-2023-034-04,4,3,887,887,374,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,999,999,574.3248444,1,8
29134,24,35,1-24-2023-035-06,6,1,887,887,887,887,887,887,887,887,887,887,41,887,128,887,887,60,887,887,887,887,114,887,34,81,887,887,455.9660854,1,8
29134,24,35,1-24-2023-035-06,6,2,887,887,887,887,887,887,887,887,887,887,35,46,128,887,887,65,887,887,887,887,117,887,37,83,887,887,455.9660854,1,8
29135,24,36,1-24-2023-036-08,8,1,887,887,887,887,887,887,887,887,887,887,42,887,89,80,64,887,887,887,887,887,887,887,887,887,887,887,146.7379717,1,8
29136,66,22,1-66-2023-022-10,10,1,887,887,336,887,887,887,887,310,887,887,35,887,131,999,999,887,887,887,6,29,137,887,887,887,887,245,112.3254186,6,8
29137,66,23,1-66-2023-023-08,8,1,887,887,887,887,887,887,887,250,887,887,30,887,125,999,999,887,887,887,11,17,115,8,35,70,887,887,128.7448736,6,8
29138,25,36,1-25-2023-036-07,7,1,887,887,887,887,887,887,887,887,887,887,32,42,121,887,887,999,999,170,887,887,887,887,887,887,887,887,1217.345767,2,8
29139,25,37,1-25-2023-037-04,4,1,887,887,269,887,887,887,887,271,887,887,887,887,887,887,887,887,887,887,9,16,111,887,887,887,887,887,446.229548,2,8
29139,25,37,1-25-2023-037-04,4,2,887,887,887,887,887,887,887,887,887,887,42,887,119,887,887,887,887,887,887,887,887,887,887,887,887,887,446.229548,2,8
29140,14,18,1-14-2023-018-01,1,1,887,887,999,887,887,887,887,284,887,887,887,887,887,887,887,887,887,887,13,15,122,8,84,43,887,887,424.2803877,8,8
29141,13,33,1-13-2023-033-04,4,1,887,887,887,887,887,887,887,887,887,887,44,887,107,999,999,887,887,887,887,887,887,887,887,887,887,887,1584.065743,7,8
29142,13,34,1-13-2023-034-03,3,1,887,887,148,887,887,887,887,263,887,887,887,50,887,887,887,999,999,999,999,999,999,887,887,887,887,887,486.0606603,7,8
29142,13,34,1-13-2023-034-03,3,2,887,887,269,887,887,887,887,887,887,887,48,887,127,89,887,887,887,887,887,887,122,887,40,83,887,887,486.0606603,7,8
29142,13,34,1-13-2023-034-03,3,3,887,887,887,887,887,887,887,887,887,887,38,887,119,999,999,887,887,887,887,887,887,887,887,887,887,887,486.0606603,7,8
29143,13,35,1-13-2023-035-06,6,1,887,887,887,887,887,887,887,256,887,887,48,887,114,999,999,887,887,887,8,16,104,887,887,887,887,887,1000.230273,7,8
29144,13,36,1-13-2023-036-08,8,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,12,16,117,7,38,81,887,887,461.4165249,7,8
29146,52,31,1-52-2023-031-02,2,1,887,887,309,887,887,887,887,308,887,887,49,887,102,999,999,887,887,887,887,887,135,887,887,887,887,887,18.6844744,12,8
29146,52,31,1-52-2023-031-02,2,3,887,887,300,887,887,887,887,300,887,887,45,887,99,887,887,887,887,887,8,18,132,887,887,887,887,887,18.6844744,12,8
31805,32,155,1-32-2023-155-03,3,2,887,887,375,887,887,887,887,360,887,887,35,887,131,887,887,887,887,887,14,15,130,887,887,887,319,173,499.3791988,7,8
31806,32,156,1-32-2023-156-09,9,2,887,887,887,887,887,887,887,260,887,887,887,34,887,887,887,15,2,117,18,2,135,887,887,887,887,887,3224.226717,7,8
31810,73,147,1-73-2023-147-06,6,1,887,887,887,887,887,887,887,887,887,887,49,887,121,887,887,887,887,160,887,887,115,887,42,86,887,887,49.18266079,3,8
31811,73,148,1-73-2023-148-08,8,1,99,887,333,887,124,99,887,333,887,124,41,887,999,887,887,887,887,887,999,999,999,999,999,999,887,189,38.19393659,3,8
31816,27,103,1-27-2023-103-06,6,1,887,887,388,887,887,999,999,388,999,999,64,887,136,999,999,887,887,887,8,15,129,887,887,887,887,198,117.6603327,3,8
31817,27,104,1-27-2023-104-03,3,1,887,887,887,887,887,887,887,887,887,887,52,887,110,999,999,887,887,887,887,887,887,887,887,887,887,887,35.06986691,3,8
31818,27,105,1-27-2023-105-03,3,1,887,887,265,887,887,887,887,887,887,887,40,887,105,999,999,887,887,887,11,23,110,887,887,887,887,887,35.06986691,3,8
31818,27,105,1-27-2023-105-03,3,2,887,887,887,887,887,887,887,887,887,887,43,887,125,999,999,887,887,887,16,23,108,887,887,887,887,887,35.06986691,3,8
29147,52,32,1-52-2023-032-09,9,1,887,887,274,887,887,887,887,274,887,887,33,887,887,887,887,887,887,887,8,11,142,887,887,887,887,887,144.6675516,12,8
29148,28,19,1-28-2023-019-04,4,1,887,887,887,887,887,887,887,887,887,887,44,887,122,999,999,887,887,887,887,887,887,887,887,887,887,887,114.3223113,3,8
29149,10,44,1-10-2023-044-09,9,1,887,887,887,887,887,887,887,252,887,887,41,887,120,887,887,887,887,122,11,17,116,887,42,77,887,887,745.1269367,4,8
29150,10,45,1-10-2023-045-04,4,1,999,999,999,999,999,999,999,999,999,999,999,999,104,999,999,999,999,166,999,999,107,999,41,88,887,887,437.0091844,4,8
29151,10,46,1-10-2023-046-07,7,2,887,887,298,887,887,887,887,887,887,887,36,43,137,887,887,84,53,999,17,20,119,887,30,85,887,887,1051.314093,4,8
29152,10,47,1-10-2023-047-04,4,1,999,999,999,999,999,999,999,999,999,999,999,999,136,999,999,887,887,887,999,999,112,999,40,88,275,999,437.0091844,4,8
29153,18,19,1-18-2023-019-09,9,1,887,887,887,887,887,887,887,272,887,887,35,887,131,999,999,887,887,887,12,15,123,887,887,887,887,887,530.8874299,6,8
29153,18,19,1-18-2023-019-09,9,2,887,887,254,887,887,887,887,887,887,887,42,887,126,999,999,887,887,887,12,14,123,887,887,887,887,887,530.8874299,6,8
29154,18,20,1-18-2023-020-10,10,1,887,887,887,887,887,887,887,260,887,887,887,887,107,887,887,49,887,887,12,16,104,7,34,80,887,887,1693.57428,6,8
29155,16,28,1-16-2023-028-03,3,1,887,887,887,887,887,887,887,278,887,887,45,999,134,73,63,999,999,999,15,6,109,887,887,887,887,887,455.0797174,5,8
29156,16,29,1-16-2023-029-03,3,1,887,887,887,887,887,887,887,887,887,887,999,999,117,999,999,999,999,175,887,887,887,887,887,887,887,887,455.0797174,5,8
29157,32,30,1-32-2023-030-02,2,1,887,887,887,887,887,887,887,286,887,887,999,887,142,999,999,887,887,887,999,999,109,887,887,887,887,887,24.81839862,7,8
29157,32,30,1-32-2023-030-02,2,2,887,887,999,887,887,887,887,999,887,887,999,999,136,887,887,887,887,887,999,999,117,887,887,887,887,887,24.81839862,7,8
29158,32,31,1-32-2023-031-04,4,2,887,887,270,887,887,887,887,269,887,887,887,887,887,887,887,887,887,887,10,15,109,887,887,887,887,887,2091.052352,7,8
29159,32,32,1-32-2023-032-04,4,2,887,887,285,887,887,887,887,285,887,887,999,887,124,887,887,887,887,125,8,12,131,5,44,97,887,887,2091.052352,7,8
