CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,WEIGHTDIST,CASEWGT,PSUSTRAT,VERSION
30062,14,37,1-14-2023-037-04,4,2,285,487,185,1558,159,94,110,999,4,2.5,2,1,9,0,59,1381.614071,8,8
30165,14,39,1-14-2023-039-01,1,1,320,528,200,2158,170,92,116,180,6,4.2,2,2,0,1,57,189.9751371,8,8
30165,14,39,1-14-2023-039-01,1,2,279,482,193,1996,161,91,112,999,6,4.0,2,2,9,0,54,189.9751371,8,8
30248,14,42,1-14-2023-042-01,1,1,270,462,180,1280,156,92,101,160,4,2.0,2,1,0,0,61,381.2902009,8,8
30248,14,42,1-14-2023-042-01,1,2,283,492,185,1418,159,97,113,170,4,1.5,2,1,0,0,59,381.2902009,8,8
30385,14,46,1-14-2023-046-04,4,2,270,464,178,1265,152,97,98,160,4,1.8,2,1,0,1,61,1157.930489,8,8
30557,14,51,1-14-2023-051-06,6,1,264,446,180,1440,155,87,95,999,4,1.8,2,1,9,0,60,1971.508858,8,8
30557,14,51,1-14-2023-051-06,6,2,266,459,185,1580,161,91,101,160,4,1.5,2,4,0,0,58,1971.508858,8,8
30557,14,51,1-14-2023-051-06,6,3,370,593,203,2310,175,99,124,999,6,3.4,2,2,9,0,99,1971.508858,8,8
30666,14,54,1-14-2023-054-03,3,1,286,486,195,1818,169,103,97,180,6,3.6,2,3,0,0,59,502.4856781,8,8
29525,18,29,1-18-2023-029-04,4,1,279,482,193,2111,160,91,112,154,6,4.0,2,3,0,0,54,209.3030359,6,8
29526,32,50,1-32-2023-050-03,3,1,284,511,185,1717,159,101,126,154,6,3.6,9,9,9,0,59,391.7675423,7,8
29526,32,50,1-32-2023-050-03,3,2,289,489,183,1834,158,100,100,154,6,3.6,2,1,0,0,56,391.7675423,7,8
29528,31,29,1-31-2023-029-10,10,1,293,516,187,1800,159,109,115,149,6,3.8,2,1,0,0,62,286.3885933,6,8
29529,66,29,1-66-2023-029-10,10,2,370,581,203,2375,172,90,114,165,8,4.7,2,2,0,1,99,112.3254186,6,8
29529,66,29,1-66-2023-029-10,10,1,272,461,172,1745,142,90,101,999,6,4.3,9,3,9,0,99,112.3254186,6,8
29531,76,31,1-76-2023-031-04,4,1,260,410,179,1295,155,76,74,999,4,1.6,9,1,9,0,58,18.58279621,3,8
29531,76,31,1-76-2023-031-04,4,2,368,584,203,2130,172,96,120,999,6,2.7,2,3,9,0,58,18.58279621,3,8
29537,26,50,1-26-2023-050-03,3,2,270,464,180,1366,154,91,104,145,4,2.0,2,1,0,0,61,198.3515918,10,8
29537,26,50,1-26-2023-050-03,3,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,99,198.3515918,10,8
29540,27,35,1-27-2023-035-09,9,1,260,454,176,1279,151,94,100,148,4,1.8,2,1,0,0,60,141.6244793,3,8
29540,27,35,1-27-2023-035-09,9,2,312,517,190,2025,157,91,115,168,8,4.4,2,2,0,0,50,141.6244793,3,8
29543,29,19,1-29-2023-019-03,3,1,367,592,202,2327,174,101,124,182,8,5.7,2,3,0,0,57,303.7079781,2,8
29546,73,47,1-73-2023-047-06,6,1,275,482,184,1614,158,101,108,999,4,2.5,2,4,9,0,57,50.17297428,3,8
29548,33,22,1-33-2023-022-03,3,1,357,572,190,2032,161,93,121,176,6,3.5,2,3,0,0,58,164.2493533,12,8
29549,30,27,1-30-2023-027-04,4,1,374,589,206,2087,173,95,121,176,8,5.3,2,2,0,1,57,2361.741207,10,8
29549,30,27,1-30-2023-027-04,4,2,257,437,172,1155,150,82,97,999,4,1.6,9,1,9,0,62,2361.741207,10,8
29551,30,29,1-30-2023-029-07,7,1,278,487,183,1453,159,97,112,999,4,2.5,2,1,0,0,60,6192.594379,10,8
29554,20,43,1-20-2023-043-04,4,1,357,572,190,2032,161,93,121,999,6,3.5,2,3,9,0,58,178.1625936,11,8
29560,23,45,1-23-2023-045-08,8,2,258,430,182,1535,158,80,92,999,4,2.4,2,1,9,0,57,104.1039306,5,8
29560,23,45,1-23-2023-045-08,8,1,277,489,185,1539,159,102,108,999,6,3.6,2,1,9,0,56,104.1039306,5,8
29562,23,47,1-23-2023-047-04,4,1,282,486,190,2035,164,96,108,999,8,4.4,2,4,9,0,55,360.6192926,5,8
29563,77,28,1-77-2023-028-09,9,1,250,405,170,1073,146,85,70,140,4,1.6,2,1,0,1,62,1293.213137,9,8
29565,48,25,1-48-2023-025-03,3,1,281,486,186,1465,159,97,109,150,4,2.4,2,1,0,0,61,144.7174181,12,8
29565,48,25,1-48-2023-025-03,3,2,408,626,203,2439,173,100,118,999,6,5.9,2,3,9,0,58,144.7174181,12,8
29566,54,30,1-54-2023-030-10,10,1,353,559,201,2623,174,97,109,188,6,5.9,2,3,0,1,99,129.1926222,9,8
29568,59,48,1-59-2023-048-04,4,1,295,518,204,2515,173,103,120,177,8,5.3,2,3,0,0,52,164.6769562,6,8
29568,59,48,1-59-2023-048-04,4,2,285,487,185,1558,159,94,110,164,4,1.5,2,1,0,0,59,164.6769562,6,8
29569,12,36,1-12-2023-036-04,4,1,270,478,178,1495,151,98,110,160,6,3.5,2,1,0,0,63,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,2,279,482,193,2180,161,91,112,170,6,4.0,2,3,0,0,54,1051.965248,9,8
29569,12,36,1-12-2023-036-04,4,3,295,518,204,2649,175,103,120,180,8,6.2,2,3,0,0,52,1051.965248,9,8
29571,59,49,1-59-2023-049-09,9,1,269,478,196,2007,170,100,110,172,6,3.5,2,3,0,1,55,346.8168212,6,8
29571,59,49,1-59-2023-049-09,9,2,365,573,203,2366,174,100,108,172,8,5.3,2,3,0,1,59,346.8168212,6,8
29574,17,52,1-17-2023-052-07,7,1,270,445,179,1312,156,98,77,162,4,1.4,2,1,0,0,61,360.2870306,4,8
29574,17,52,1-17-2023-052-07,7,2,295,513,197,2506,171,100,118,999,8,5.3,9,3,9,0,51,360.2870306,4,8
29341,18,24,1-18-2023-024-10,10,1,279,494,184,1486,159,99,114,140,4,2.5,2,1,0,0,59,3438.702878,6,8
29361,22,26,1-22-2023-026-10,10,1,253,447,174,1520,149,100,95,146,4,2.5,1,4,9,0,60,359.3871779,12,8
29401,19,55,1-19-2023-055-04,4,1,284,482,193,1953,164,98,100,180,4,2.0,2,4,0,0,59,100.6076087,9,8
29410,24,48,1-24-2023-048-03,3,1,285,473,187,1792,160,95,91,156,6,3.5,2,1,0,0,58,67.74167068,1,8
29410,24,48,1-24-2023-048-03,3,2,303,505,200,2022,170,86,117,999,6,3.3,2,4,0,0,50,67.74167068,1,8
29456,22,27,1-22-2023-027-09,9,1,269,458,181,1607,156,102,88,148,4,1.5,2,1,9,0,60,457.0187593,12,8
29456,22,27,1-22-2023-027-09,9,2,276,459,178,1620,150,78,106,144,6,3.0,2,2,0,1,50,457.0187593,12,8
29487,19,59,1-19-2023-059-08,8,1,276,502,185,1521,158,106,121,150,6,3.0,2,1,0,0,64,70.41908275,9,8
29580,20,44,1-20-2023-044-06,6,1,365,573,203,2394,174,100,108,999,8,5.3,2,3,9,0,58,385.9776966,11,8
29580,20,44,1-20-2023-044-06,6,2,260,433,176,1335,151,96,78,142,4,1.8,1,1,0,1,61,385.9776966,11,8
29583,11,35,1-11-2023-035-04,4,2,270,464,184,1608,159,94,100,999,4,2.5,2,4,0,0,58,4631.793711,8,8
29585,13,55,1-13-2023-055-09,9,1,281,509,185,1613,158,110,120,170,6,3.5,2,1,0,1,61,1556.509996,7,8
29586,13,56,1-13-2023-056-04,4,1,305,508,191,1797,162,92,110,999,6,3.6,2,2,9,0,56,841.8506087,7,8
29586,13,56,1-13-2023-056-04,4,2,272,454,179,1550,156,91,92,999,4,2.0,2,4,9,0,99,841.8506087,7,8
29588,24,53,1-24-2023-053-04,4,1,368,584,203,2130,172,96,120,180,8,5.0,2,3,0,1,58,1042.836616,1,8
29589,24,54,1-24-2023-054-04,4,1,270,464,180,1253,154,91,104,130,4,2.0,2,1,0,0,61,1042.836616,1,8
29589,24,54,1-24-2023-054-04,4,2,333,562,200,2792,171,100,129,999,8,4.6,2,3,9,0,50,1042.836616,1,8
29591,24,56,1-24-2023-056-06,6,1,274,484,186,1683,159,102,108,999,4,2.0,2,1,9,0,58,827.9254051,1,8
29591,24,56,1-24-2023-056-06,6,2,270,442,180,1505,157,91,81,999,4,2.0,2,4,9,0,60,827.9254051,1,8
29591,24,56,1-24-2023-056-06,6,3,281,465,188,1882,163,85,97,999,4,2.0,2,4,9,0,50,827.9254051,1,8
29591,24,56,1-24-2023-056-06,6,4,308,513,193,2420,167,89,116,999,6,3.0,2,4,9,0,50,827.9254051,1,8
29592,14,26,1-14-2023-026-06,6,1,269,455,186,1792,159,96,91,999,4,2.0,2,4,9,0,57,892.3136208,8,8
29594,16,40,1-16-2023-040-03,3,1,269,459,185,1528,161,92,99,150,4,2.5,2,1,0,0,57,1650.873232,5,8
29594,16,40,1-16-2023-040-03,3,2,286,471,185,1823,158,90,95,152,4,2.4,2,4,0,0,56,1650.873232,5,8
29597,25,53,1-25-2023-053-02,2,1,257,424,181,1447,154,88,81,154,4,1.3,2,3,0,0,60,32.28861271,2,8
29600,10,67,1-10-2023-067-01,1,1,262,458,173,1301,149,96,100,999,4,2.2,2,1,0,0,59,19.95004175,4,8
29603,52,46,1-52-2023-046-03,3,2,282,499,203,1932,168,102,114,165,6,3.5,2,4,0,0,57,24.16853791,12,8
29605,52,48,1-52-2023-048-03,3,1,305,505,191,2047,163,92,108,164,6,3.6,2,4,0,0,54,24.16853791,12,8
29605,52,48,1-52-2023-048-03,3,2,280,482,183,1475,160,94,108,152,4,1.6,2,1,0,0,61,24.16853791,12,8
29605,52,48,1-52-2023-048-03,3,3,368,581,200,2454,170,98,116,999,6,3.5,2,3,9,0,56,24.16853791,12,8
29606,32,52,1-32-2023-052-03,3,1,307,519,200,1523,171,101,111,158,4,1.4,2,1,0,0,58,718.751781,7,8
29606,32,52,1-32-2023-052-03,3,2,374,589,206,2184,173,95,121,185,8,5.3,2,3,0,0,99,718.751781,7,8
29609,18,30,1-18-2023-030-04,4,1,333,556,182,2012,160,99,124,999,8,4.7,9,9,9,0,59,328.5599905,6,8
29609,18,30,1-18-2023-030-04,4,2,270,464,184,1536,159,94,100,144,4,2.0,2,1,0,0,59,328.5599905,6,8
29611,76,32,1-76-2023-032-03,3,1,267,448,180,1414,156,97,84,999,4,2.0,2,4,0,0,54,28.06890514,3,8
30666,14,54,1-14-2023-054-03,3,2,278,465,180,1503,153,83,999,999,4,2.0,2,2,9,0,50,502.4856781,8,8
30766,14,57,1-14-2023-057-03,3,1,295,470,187,1946,157,97,78,160,6,3.6,2,3,0,1,50,1136.105858,8,8
30766,14,57,1-14-2023-057-03,3,2,262,431,176,1221,153,87,84,150,4,1.6,2,1,0,0,61,1136.105858,8,8
31147,14,64,1-14-2023-064-02,2,1,286,492,192,1794,164,95,112,170,6,3.6,2,3,0,0,57,327.7387562,8,8
31304,14,67,1-14-2023-067-09,9,1,353,561,192,1982,999,100,110,999,6,4.2,9,2,9,0,99,5747.150285,8,8
31304,14,67,1-14-2023-067-09,9,2,270,461,186,1839,157,98,93,999,6,3.2,9,3,9,0,57,5747.150285,8,8
31304,14,67,1-14-2023-067-09,9,3,279,472,183,1713,158,91,102,999,4,2.0,9,1,9,0,56,5747.150285,8,8
28224,17,3,1-17-2023-003-09,9,1,284,488,186,1651,160,94,110,156,4,2.0,2,1,0,0,59,196.494194,4,8
28224,17,3,1-17-2023-003-09,9,2,262,444,172,1151,147,82,102,140,4,1.7,2,1,0,0,60,196.494194,4,8
28573,17,14,1-17-2023-014-03,3,1,308,514,200,2115,166,95,111,173,6,3.6,2,1,0,0,56,81.87272163,4,8
29612,76,33,1-76-2023-033-10,10,1,247,442,170,1095,146,90,107,999,4,1.8,1,1,9,0,60,603.5353537,3,8
29614,73,48,1-73-2023-048-09,9,1,262,456,178,1483,152,95,101,150,6,2.5,2,4,0,0,55,96.79228059,3,8
29614,73,48,1-73-2023-048-09,9,2,257,414,180,1492,158,83,73,999,4,1.6,2,9,9,0,61,96.79228059,3,8
29620,26,52,1-26-2023-052-03,3,1,270,454,176,1526,153,95,89,160,4,1.8,2,1,0,0,60,332.1988725,10,8
29620,26,52,1-26-2023-052-03,3,2,270,463,188,1312,156,89,104,160,4,2.0,2,1,0,0,62,332.1988725,10,8
29620,26,52,1-26-2023-052-03,3,3,283,488,191,1524,160,94,112,999,4,2.0,9,1,9,0,61,332.1988725,10,8
29628,29,21,1-29-2023-021-03,3,1,365,570,203,2408,173,100,105,190,8,4.8,2,3,0,0,59,284.0692858,2,8
29628,29,21,1-29-2023-021-03,3,2,267,470,181,1545,154,99,104,164,4,2.0,2,3,0,0,56,284.0692858,2,8
29631,15,73,1-15-2023-073-03,3,2,285,490,186,1567,164,94,111,999,4,1.6,2,1,9,0,60,54.78211604,1,8
29631,15,73,1-15-2023-073-03,3,1,270,469,184,1610,160,97,102,150,6,2.0,2,4,0,0,57,54.78211604,1,8
29632,15,74,1-15-2023-074-06,6,1,280,467,181,1625,155,84,104,999,6,3.5,2,2,9,0,55,112.7322891,1,8
29632,15,74,1-15-2023-074-06,6,2,282,501,185,1615,158,100,120,999,6,3.5,2,1,9,0,61,112.7322891,1,8
29634,28,29,1-28-2023-029-07,7,1,252,445,174,1385,149,91,102,150,4,2.5,2,4,0,0,55,66.78610828,3,8
29634,28,29,1-28-2023-029-07,7,2,257,414,180,1287,158,83,73,144,4,2.0,2,1,0,0,61,66.78610828,3,8
29637,32,55,1-32-2023-055-02,2,1,287,487,185,1845,159,85,115,156,6,3.5,2,2,0,1,52,33.08739741,7,8
29637,32,55,1-32-2023-055-02,2,2,283,489,183,1470,158,98,109,156,4,2.5,2,1,0,0,60,33.08739741,7,8
29637,32,55,1-32-2023-055-02,2,3,270,463,176,1315,153,91,102,154,4,1.8,2,1,0,0,60,33.08739741,7,8
29487,19,59,1-19-2023-059-08,8,2,274,490,182,1625,152,101,115,150,6,3.3,2,1,0,1,63,70.41908275,9,8
29487,19,59,1-19-2023-059-08,8,3,280,484,183,1454,160,97,108,999,4,2.4,2,1,9,0,60,70.41908275,9,8
29493,24,51,1-24-2023-051-03,3,1,257,436,170,1095,148,85,95,144,4,1.5,2,1,0,0,61,609.6938678,1,8
29527,31,28,1-31-2023-028-10,10,1,263,436,178,1480,153,81,92,142,4,2.4,2,3,0,0,55,286.3885933,6,8
29527,31,28,1-31-2023-028-10,10,2,414,628,200,2549,170,98,116,999,8,5.0,2,1,9,0,56,286.3885933,6,8
29576,33,24,1-33-2023-024-08,8,1,302,513,201,2168,171,100,112,190,6,3.6,2,4,0,0,55,27.93347209,12,8
29576,33,24,1-33-2023-024-08,8,2,267,483,179,1505,154,101,116,170,6,3.0,2,1,0,1,62,27.93347209,12,8
29579,19,62,1-19-2023-062-03,3,1,267,470,181,1545,154,99,104,170,4,2.0,2,4,0,0,56,366.1082705,9,8
29579,19,62,1-19-2023-062-03,3,2,283,488,191,1433,160,94,112,170,4,1.5,2,1,0,0,61,366.1082705,9,8
29590,24,55,1-24-2023-055-06,6,1,278,487,183,1453,159,97,112,999,4,2.5,2,1,9,0,60,827.9254051,1,8
29590,24,55,1-24-2023-055-06,6,2,270,463,178,1540,155,91,103,999,4,2.0,2,4,0,0,61,827.9254051,1,8
29610,18,31,1-18-2023-031-03,3,1,365,573,203,2394,174,100,108,999,8,5.3,2,3,9,0,58,111.4534796,6,8
29610,18,31,1-18-2023-031-03,3,2,374,589,206,2193,173,95,121,182,8,5.3,2,3,0,0,58,111.4534796,6,8
29610,18,31,1-18-2023-031-03,3,3,353,561,192,2032,165,100,110,999,8,5.4,2,3,9,0,99,111.4534796,6,8
29640,30,32,1-30-2023-032-03,3,1,305,500,188,1708,160,85,110,999,6,3.5,2,2,9,0,53,397.4356262,10,8
29640,30,32,1-30-2023-032-03,3,2,326,540,189,1833,158,94,120,999,6,3.6,2,2,9,0,57,397.4356262,10,8
29648,23,48,1-23-2023-048-05,5,1,256,427,177,1468,154,94,77,160,4,1.4,2,1,0,0,60,120.6901977,5,8
29649,48,26,1-48-2023-026-06,6,1,270,463,184,1610,160,93,100,164,4,2.5,2,4,0,0,57,110.9648253,12,8
29649,48,26,1-48-2023-026-06,6,2,258,455,179,1465,152,89,108,144,4,1.9,1,1,0,1,60,110.9648253,12,8
29652,54,31,1-54-2023-031-07,7,3,282,468,193,1852,166,92,94,150,6,3.5,2,1,0,0,58,747.9778489,9,8
29652,54,31,1-54-2023-031-07,7,1,270,455,178,1305,157,87,99,150,4,1.8,2,1,0,0,62,747.9778489,9,8
29652,54,31,1-54-2023-031-07,7,2,281,486,186,1463,159,97,109,999,4,2.4,2,1,9,0,61,747.9778489,9,8
29655,12,39,1-12-2023-039-06,6,1,264,444,186,1471,162,89,91,160,4,2.4,2,1,0,0,58,403.6796827,9,8
29655,12,39,1-12-2023-039-06,6,2,357,574,201,2305,173,102,116,180,8,5.7,2,3,0,1,57,403.6796827,9,8
29657,17,53,1-17-2023-053-10,10,1,262,429,171,1395,148,84,84,999,4,2.4,9,1,9,0,63,64.21675221,4,8
29657,17,53,1-17-2023-053-10,10,2,273,465,184,1593,158,95,98,999,4,1.5,2,4,9,0,57,64.21675221,4,8
29660,17,56,1-17-2023-056-10,10,1,262,445,181,1515,152,92,91,165,6,3.0,2,1,0,0,99,64.21675221,4,8
29660,17,56,1-17-2023-056-10,10,2,274,477,182,1542,156,96,107,999,4,2.5,9,4,9,0,53,64.21675221,4,8
29619,31,32,1-31-2023-032-07,7,1,263,441,176,1480,152,88,89,999,4,2.4,2,3,9,0,56,353.3448333,6,8
29619,31,32,1-31-2023-032-07,7,2,285,485,179,1601,153,97,102,999,6,3.5,2,1,9,0,61,353.3448333,6,8
29656,33,25,1-33-2023-025-03,3,1,262,477,177,1365,153,98,118,999,4,2.2,9,1,9,0,99,127.0007531,12,8
29656,33,25,1-33-2023-025-03,3,2,283,489,183,1520,158,98,109,172,4,2.5,2,1,0,0,60,127.0007531,12,8
29656,33,25,1-33-2023-025-03,3,3,286,479,184,1713,158,96,97,999,4,2.4,2,1,9,0,58,127.0007531,12,8
29662,19,64,1-19-2023-064-09,9,1,290,501,196,2044,167,100,111,170,6,3.5,2,1,0,0,54,535.5172248,9,8
29662,19,64,1-19-2023-064-09,9,2,280,484,183,1454,158,97,108,999,4,2.0,2,1,9,0,60,535.5172248,9,8
29673,24,58,1-24-2023-058-04,4,1,330,553,207,2320,174,102,120,999,6,3.7,2,2,0,0,99,712.2191313,1,8
29673,24,58,1-24-2023-058-04,4,2,353,557,200,2081,999,87,116,188,8,5.0,2,3,0,1,99,712.2191313,1,8
29693,18,32,1-18-2023-032-01,1,1,260,453,170,1135,146,94,100,148,4,1.8,2,1,0,0,61,44.11670831,6,8
29693,18,32,1-18-2023-032-01,1,2,368,584,203,2130,172,96,120,162,6,2.7,2,3,0,1,58,44.11670831,6,8
29745,33,27,1-33-2023-027-02,2,1,287,498,187,1655,162,101,111,170,6,3.5,2,1,0,0,60,24.42240604,12,8
29756,24,59,1-24-2023-059-03,3,1,272,477,188,1497,159,94,112,999,6,4.0,9,9,9,0,53,366.0614189,1,8
29756,24,59,1-24-2023-059-03,3,2,287,498,187,1655,162,101,111,170,6,3.5,2,1,0,1,60,366.0614189,1,8
29776,18,34,1-18-2023-034-01,1,1,269,454,184,1635,157,93,92,146,4,2.5,2,1,0,0,57,44.11670831,6,8
29776,18,34,1-18-2023-034-01,1,2,305,508,189,1719,160,92,112,148,6,3.5,2,2,0,0,54,44.11670831,6,8
29799,22,29,1-22-2023-029-04,4,1,266,459,185,1580,161,91,101,156,4,1.5,2,4,0,0,58,128.4745196,12,8
29842,19,73,1-19-2023-073-08,8,1,289,486,193,1954,164,93,105,160,6,3.7,2,2,0,0,53,119.2369983,9,8
29885,31,37,1-31-2023-037-10,10,1,272,477,188,1516,159,94,112,160,6,4.0,2,2,0,1,53,190.9257288,6,8
29663,19,65,1-19-2023-065-06,6,1,278,485,182,1467,159,99,109,160,4,2.5,2,1,0,0,62,249.6501665,9,8
29666,20,46,1-20-2023-046-08,8,1,262,440,175,1452,153,84,94,156,4,2.0,2,1,0,1,55,131.4991222,11,8
29668,11,36,1-11-2023-036-02,2,1,260,446,170,1132,148,83,103,999,4,1.6,2,1,0,0,59,93.12176621,8,8
29668,11,36,1-11-2023-036-02,2,2,310,519,202,1964,174,96,113,999,6,3.6,2,1,0,0,55,93.12176621,8,8
29668,11,36,1-11-2023-036-02,2,3,260,454,176,1279,151,94,100,999,4,1.8,1,1,9,0,60,93.12176621,8,8
29669,11,37,1-11-2023-037-09,9,1,265,463,178,1381,154,89,109,999,5,2.5,2,1,9,0,60,10544.3506,8,8
29669,11,37,1-11-2023-037-09,9,2,270,442,176,1079,151,999,999,999,4,1.5,2,1,0,0,99,10544.3506,8,8
29671,14,29,1-14-2023-029-05,5,1,287,504,200,2067,170,98,119,180,6,3.5,2,4,0,0,54,671.4538927,8,8
29671,14,29,1-14-2023-029-05,5,2,365,573,203,2301,174,100,108,170,8,5.3,2,2,9,0,56,671.4538927,8,8
29671,14,29,1-14-2023-029-05,5,3,270,467,180,1250,155,98,99,160,4,1.4,2,1,9,0,61,671.4538927,8,8
29672,24,57,1-24-2023-057-04,4,1,286,505,196,2127,169,103,116,999,6,3.6,9,1,0,0,55,712.2191313,1,8
29672,24,57,1-24-2023-057-04,4,2,302,511,200,2142,171,98,111,999,6,3.6,9,4,0,0,55,712.2191313,1,8
29674,28,31,1-28-2023-031-03,3,1,375,598,207,2375,174,102,120,160,6,3.7,2,2,1,0,99,87.87441249,3,8
29674,28,31,1-28-2023-031-03,3,2,262,440,175,1452,153,84,94,152,4,2.0,2,1,0,0,55,87.87441249,3,8
29675,25,55,1-25-2023-055-10,10,1,302,521,199,2234,170,102,116,999,6,3.6,2,4,0,0,55,4342.820979,2,8
29680,73,54,1-73-2023-054-06,6,1,256,425,178,1476,154,93,76,152,4,1.4,2,4,0,1,60,37.98103991,3,8
29683,10,72,1-10-2023-072-06,6,1,280,482,184,1540,159,94,108,140,4,2.4,2,1,0,0,60,208.0837141,4,8
29683,10,72,1-10-2023-072-06,6,2,265,465,178,1364,154,91,109,140,4,1.4,2,1,0,0,60,208.0837141,4,8
29686,13,59,1-13-2023-059-10,10,1,269,465,180,1495,155,98,98,999,4,2.5,2,1,9,0,59,8015.104297,7,8
29686,13,59,1-13-2023-059-10,10,2,356,574,201,2295,175,102,116,999,8,5.7,2,2,9,0,57,8015.104297,7,8
29688,66,31,1-66-2023-031-06,6,1,365,573,203,2250,174,100,108,164,8,5.3,2,2,0,1,58,2594.949653,6,8
29689,32,56,1-32-2023-056-02,2,1,280,493,185,1523,157,100,114,154,4,2.4,2,1,0,0,61,29.46573946,7,8
29689,32,56,1-32-2023-056-02,2,2,258,439,173,1156,152,83,98,150,4,1.6,2,1,0,0,57,29.46573946,7,8
29691,32,58,1-32-2023-058-02,2,1,270,464,178,1265,152,97,98,152,4,1.8,2,1,0,0,61,29.46573946,7,8
29555,21,26,1-21-2023-026-06,6,2,278,489,185,1496,158,98,112,150,4,2.4,2,1,0,0,61,874.1090304,11,8
29555,21,26,1-21-2023-026-06,6,3,310,514,169,1365,146,82,122,999,4,2.4,2,2,9,0,99,874.1090304,11,8
29558,16,39,1-16-2023-039-03,3,1,257,424,181,1447,154,88,81,148,4,1.3,2,3,0,0,60,169.0626932,5,8
29558,16,39,1-16-2023-039-03,3,2,399,614,203,2266,173,96,118,168,6,3.5,2,2,0,0,58,169.0626932,5,8
29561,23,46,1-23-2023-046-07,7,1,300,515,201,1996,173,94,120,999,6,3.5,2,1,0,0,56,1006.007114,5,8
29595,16,41,1-16-2023-041-02,2,1,270,464,176,1315,152,94,100,145,4,1.8,2,1,0,0,61,118.7873223,5,8
29607,32,53,1-32-2023-053-04,4,1,307,523,200,1978,171,106,111,168,6,3.6,2,2,0,0,58,2787.749574,7,8
29627,15,72,1-15-2023-072-03,3,1,277,477,189,1843,165,95,105,165,4,2.4,2,4,0,0,57,54.78211604,1,8
29627,15,72,1-15-2023-072-03,3,2,267,463,178,1376,155,97,100,140,4,2.0,2,1,0,0,60,54.78211604,1,8
29635,30,30,1-30-2023-030-05,5,1,278,485,182,1467,159,99,109,160,4,2.5,2,1,0,1,62,88.64074778,10,8
29635,30,30,1-30-2023-030-05,5,2,290,504,196,1939,167,100,116,180,6,3.5,2,1,0,1,54,88.64074778,10,8
29638,28,30,1-28-2023-030-09,9,1,272,484,176,1384,151,101,112,158,6,3.1,2,1,0,1,64,51.81117495,3,8
29641,21,28,1-21-2023-028-03,3,1,270,463,188,1252,156,89,104,150,4,2.0,2,1,0,0,61,166.6045872,11,8
29641,21,28,1-21-2023-028-03,3,2,265,444,169,1486,999,73,106,150,6,3.0,1,3,0,0,99,166.6045872,11,8
29690,32,57,1-32-2023-057-05,5,1,280,484,183,1468,159,97,108,999,4,2.4,9,1,9,0,60,142.7579447,7,8
29690,32,57,1-32-2023-057-05,5,2,285,484,192,1687,163,92,107,165,6,3.6,2,2,0,0,52,142.7579447,7,8
29707,25,57,1-25-2023-057-01,1,1,264,441,181,1463,156,91,87,999,3,1.3,2,4,0,0,60,34.83267462,2,8
29707,25,57,1-25-2023-057-01,1,2,330,570,204,2620,173,103,137,176,8,5.3,2,3,0,0,51,34.83267462,2,8
29692,32,59,1-32-2023-059-08,8,1,281,508,185,1636,157,108,121,156,6,3.5,2,1,0,0,65,607.6259906,7,8
29694,18,33,1-18-2023-033-10,10,1,273,483,182,1429,155,101,110,138,4,2.3,2,1,0,0,61,4920.758046,6,8
29700,52,52,1-52-2023-052-07,7,1,287,516,194,1822,168,103,126,152,6,3.5,2,1,0,0,60,1338.120446,12,8
29703,27,39,1-27-2023-039-04,4,1,267,456,175,1236,151,93,96,148,4,1.8,2,1,0,0,61,105.1163067,3,8
29703,27,39,1-27-2023-039-04,4,2,270,455,184,1630,160,96,91,152,4,2.5,2,4,0,0,57,105.1163067,3,8
29885,31,37,1-31-2023-037-10,10,2,302,508,203,2176,173,100,105,168,8,4.8,2,1,0,0,59,190.9257288,6,8
29925,31,38,1-31-2023-038-10,10,1,368,581,200,2522,170,98,116,170,8,5.0,2,3,0,1,56,190.9257288,6,8
29954,24,63,1-24-2023-063-10,10,1,276,502,185,1515,158,106,121,140,6,3.0,2,1,0,0,64,5571.483012,1,8
29985,19,74,1-19-2023-074-06,6,1,292,497,190,1803,159,90,999,170,8,6.2,2,2,0,0,99,72.17460053,9,8
29988,19,77,1-19-2023-077-09,9,1,359,555,195,2168,168,92,103,999,8,5.0,2,3,9,0,99,154.8196114,9,8
29988,19,77,1-19-2023-077-09,9,2,270,453,185,1973,156,78,105,170,8,4.0,2,3,0,0,56,154.8196114,9,8
30008,22,34,1-22-2023-034-09,9,1,252,446,174,1410,146,91,104,152,4,2.5,2,4,0,0,55,107.8149502,12,8
30031,31,42,1-31-2023-042-06,6,1,238,372,163,1019,141,79,56,134,4,1.4,2,1,0,0,63,388.6737871,6,8
30048,33,34,1-33-2023-034-07,7,1,278,487,183,1416,159,97,112,170,4,2.5,2,1,0,0,60,115.1978997,12,8
30071,31,43,1-31-2023-043-04,4,1,263,437,180,1445,157,86,89,144,4,2.0,2,4,0,0,59,335.5718826,6,8
30091,18,41,1-18-2023-041-03,3,1,266,459,185,1580,161,91,101,154,4,1.5,2,4,0,0,58,211.8370324,6,8
