CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
2300061,19,128,1-19-2023-128-09,9,2,1,1,270,9,0,0,290,09LFEW01,L,F,E,W,01,8,8,8,8,888,888,888,3,4,0,4,2261,998,159,4,0,1,"Begins 264cm forward of rear axle, extending forward","Begins 106cm forward of rear axle, extending forward",228 cm forward of center,106,9,106,171,114,2,0,0,0,0,0,2,,,918.7354825,9,8
32091,24,104,1-24-2023-104-06,6,1,2,54,10,12,0,0,888,12FRWN04,F,R,W,N,04,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,unknown,999,999,144,999,999,999,999,999,999,999,999,999,,,1022.054945,1,8
32744,32,197,1-32-2023-197-06,6,1,1,54,350,12,0,0,888,12LFEW02,L,F,E,W,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,2086.981776,7,8
32744,32,197,1-32-2023-197-06,6,1,2,2,90,3,0,0,888,03RYEW02,R,Y,E,W,02,1,1,0,0,999,999,999,12,999,999,999,9999999,999,999,999,7,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,2086.981776,7,8
32744,32,197,1-32-2023-197-06,6,2,2,1,0,12,0,0,180,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,front bumper,999,999,999,999,999,999,999,999,999,999,999,999,,,2086.981776,7,8
32604,30,158,1-30-2023-158-02,2,1,1,54,350,12,0,0,888,12FLEE09,F,L,E,E,09,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,40.84128012,10,8
32615,11,95,1-11-2023-095-03,3,2,1,1,180,6,0,1,180,06BDEW03,B,D,E,W,03,8,8,8,8,888,888,888,1,25,25,0,43090,998,0,27,0,1,"Begins 74cm left of center point, extending right","Begins 74cm left of center point, extending right",14 cm left of center,148,0,148,0,148,26,19,22,26,22,12,12,,,787.8338087,8,8
32515,11,93,1-11-2023-093-02,2,1,2,32,998,0,0,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Not Measured,Not Measured,Left C-Pillar,777,777,777,777,777,,,,,,,,15,25,83.61933847,8,8
32515,11,93,1-11-2023-093-02,2,1,1,61,998,0,0,0,888,00FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,160,999,999,999,999,999,999,999,,,83.61933847,8,8
2300015,14,99,1-14-2023-099-04,4,1,1,2,180,6,0,0,200,06BZEW01,B,Z,E,W,01,8,8,8,8,888,888,888,3,14,14,0,8116,998,-50,11,0,1,"Begins 22cm right of center point, extending right","Begins 75cm left of center point, extending right",15 cm right of center,150,0,160,50,57,3,0,0,0,3,2,1,,,697.0377864,8,8
32612,20,123,1-20-2023-123-09,9,1,2,31,998,0,0,0,888,00TDDO04,T,D,D,O,04,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,8,1,Not Measured,Not Measured,Right Windshield Header,777,777,777,777,777,,,,,,,,999,999,172.6870779,11,8
32612,20,123,1-20-2023-123-09,9,1,3,42,998,0,0,0,888,00B99999,B,9,9,9,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,172.6870779,11,8
2300061,19,128,1-19-2023-128-09,9,2,2,1,10,12,0,0,888,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,75cm left of center,999,999,999,999,999,999,999,999,999,999,999,999,,,918.7354825,9,8
2300024,77,136,1-77-2023-136-08,8,1,1,68,998,0,0,0,888,00U99999,U,9,9,9,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,8,Not Measured,Not Measured,Unknown,777,777,777,777,777,,,,,,,,999,999,193.8075236,9,8
32446,24,111,1-24-2023-111-04,4,1,1,2,0,12,0,0,250,12FLEE01,F,L,E,E,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1076.089875,1,8
32638,32,194,1-32-2023-194-01,1,1,2,31,998,0,0,0,888,00TYDO03,T,Y,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Not Measured,Not Measured,Right Back Light Header,777,777,777,777,777,,,,,,,,5,14,96.90649359,7,8
32555,15,227,1-15-2023-227-06,6,1,1,42,0,12,0,0,888,12FREE05,F,R,E,E,05,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,8,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,145.806402,1,8
32770,29,94,1-29-2023-094-09,9,1,1,2,20,1,0,0,345,01FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,3,22,-21,-7,31171,998,-19,22,0,1,"Begins 35cm right of center point, extending right","Begins 78cm left of center point, extending right",67 cm left of center,156,0,156,56,43,24,24,3,10,9,7,11,,,520.8814741,2,8
2300021,24,127,1-24-2023-127-06,6,1,1,2,350,12,0,1,120,12FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,1,54,-53,9,76710,998,5,33,0,1,"Begins 15cm right of center point, extending left","Begins 53cm left of center point, extending right",70 cm left of center,106,0,152,-30,91,34,23,21,31,20,8,6,,,231.9660428,1,8
2300084,22,113,1-22-2023-113-04,4,1,1,2,340,11,0,0,175,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,13,-12,5,11511,998,34,13,0,1,"Begins 65cm left of center point, extending right","Begins 65cm right of center point, extending left",71 cm right of center,130,0,154,-37,56,5,3,0,0,0,0,5,,,33.79617783,12,8
2300084,22,113,1-22-2023-113-04,4,2,1,1,80,3,0,0,255,03RYEW01,R,Y,E,W,01,8,8,8,8,888,888,888,1,14,-2,-13,14361,998,-65,14,0,1,"Begins 54cm forward of front axle, extending rearward","Begins 56cm forward of front axle, extending rearward",81 cm forward of center,147,121,147,124,137,12,0,12,11,8,6,4,,,33.79617783,12,8
31748,73,145,1-73-2023-145-06,6,1,2,43,0,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,45.70511335,3,8
32727,14,95,1-14-2023-095-04,4,1,1,50,0,12,0,0,888,12F99U01,F,9,9,U,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,4761.973922,8,8
32727,14,95,1-14-2023-095-04,4,1,2,61,998,0,0,0,888,00UDDW99,U,D,D,W,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,7,2,Unknown,Unknown,not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,4761.973922,8,8
32667,31,116,1-31-2023-116-09,9,1,1,31,998,0,0,0,888,00RDAO03,R,D,A,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,Not Measured,Not Measured,Unknown,777,777,777,777,777,,,,,,,,999,999,316.1560291,6,8
32870,18,121,1-18-2023-121-03,3,1,1,2,300,10,0,0,25,10LYEW03,L,Y,E,W,03,8,8,8,8,888,888,888,1,28,-14,24,29419,998,55,21,0,1,"Begins 73cm rear of front axle, extending forward","Begins 73cm rear of front axle, extending forward",185 cm forward of center,154,138,154,138,154,33,0,6,7,10,33,0,,,63.88513282,6,8
32518,24,115,1-24-2023-115-08,8,2,1,1,60,2,0,0,70,02RDAW03,R,D,A,W,03,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,58,5,1,"Begins 37cm rear of rear axle, extending forward","Begins 49cm rear of rear axle, extending forward",25 cm rearward of center,337,-18,337,-6,337,53,5,30,53,31,5,2,,,278.0893379,1,8
2300064,73,184,1-73-2023-184-03,3,2,1,1,50,2,1,0,320,02RFEW03,R,F,E,W,03,8,8,8,8,888,888,888,4,35,-22,-27,11682,998,-110,10,0,1,"Begins 11cm rear of front axle, extending forward","Begins 0cm forward of front axle, extending forward",237 cm forward of center,44,212,44,232,106,46,1,8,14,18,27,46,,,31.6102783,3,8
32518,24,115,1-24-2023-115-08,8,2,2,49,0,12,0,0,888,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,RF rebar corner area,999,999,999,999,999,999,999,999,999,999,999,999,,,278.0893379,1,8
32518,24,115,1-24-2023-115-08,8,2,4,31,998,0,0,0,888,00TDRO99,T,D,R,O,99,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,8,Not Measured,Not Measured,Right A-Pillar,777,777,777,777,777,,,,,,,,7,999,278.0893379,1,8
32727,14,95,1-14-2023-095-04,4,1,4,57,999,99,0,0,888,99999999,9,9,9,9,99,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,4761.973922,8,8
32761,22,103,1-22-2023-103-03,3,1,1,63,80,3,0,0,888,03RFWN01,R,F,W,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,84.09420507,12,8
32761,22,103,1-22-2023-103-03,3,1,2,50,0,12,0,0,888,12FCLN01,F,C,L,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,No Crush Present,999,999,999,999,999,999,999,999,999,999,999,999,,,84.09420507,12,8
32761,22,103,1-22-2023-103-03,3,1,3,42,0,12,0,0,888,12FRLN01,F,R,L,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,"Begins 63cm right of center point, extending right",Unknown,No Crush Present,999,999,999,999,19,999,999,999,999,999,999,999,,,84.09420507,12,8
2300147,20,134,1-20-2023-134-04,4,2,1,1,80,3,0,0,55,03RZEW02,R,Z,E,W,02,0,0,0,0,17,51,14,3,12,-2,-11,20445,998,148,13,0,1,"Begins 170cm rear of front axle, extending rearward","Begins 169cm rear of front axle, extending rearward",75 cm rearward of center,142,-99,142,-103,148,16,7,13,12,16,15,6,,,351.6665631,11,8
32375,59,147,1-59-2023-147-08,8,1,2,68,998,0,0,0,888,00T99999,T,9,9,9,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,9,2,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,59.96694194,6,8
2300147,20,134,1-20-2023-134-04,4,2,3,3,260,9,0,0,888,09BZES01,B,Z,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,"Begins 20cm left of center point, extending right",Unknown,Right rear bumper corner,999,999,999,999,92,999,999,999,999,999,999,999,,,351.6665631,11,8
2300147,20,134,1-20-2023-134-04,4,2,4,51,340,11,0,0,888,11LYMN01,L,Y,M,N,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,"Begins 285cm rear of front axle, extending rearward",Unknown,Forwardmost section of driver door,999,999,999,999,35,999,999,999,999,999,999,999,,,351.6665631,11,8
2300115,10,175,1-10-2023-175-01,1,1,1,2,10,12,0,0,170,12FDEW04,F,D,E,W,04,8,8,8,8,888,888,888,3,67,-66,-12,498675,998,-34,74,0,1,"Begins 85cm right of center point, extending left","Begins 46cm right of center point, extending left",53 cm right of center,93,0,170,0,170,83,21,49,66,70,83,83,,,28.38549085,4,8
2300135,33,95,1-33-2023-095-05,5,2,1,1,340,11,0,0,90,11FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,1,27,-25,9,53249,998,46,21,0,1,"Begins 90cm left of center point, extending right","Begins 90cm left of center point, extending right",90 cm left of center,180,0,180,-40,100,45,45,22,10,1,0,0,,,23.0841485,12,8
32675,16,135,1-16-2023-135-04,4,1,1,2,40,1,0,0,115,01RBEE03,R,B,E,E,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,UNK cm Rearward of Right Rear axle,999,999,999,999,999,999,999,999,999,999,999,999,,,1364.26602,5,8
2300181,21,136,1-21-2023-136-03,3,1,1,2,340,11,0,0,270,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,30,-28,10,36228,998,66,21,0,1,"Begins 80cm left of center point, extending right","Begins 58cm left of center point, extending right",15 cm right of center,116,0,160,0,160,13,2,5,10,13,11,9,,,1405.46388,11,8
2300184,52,126,1-52-2023-126-06,6,1,1,2,50,2,0,0,105,02RFEW04,R,F,E,W,04,8,8,8,8,888,888,888,3,25,-16,-19,58198,998,76,26,0,1,Unknown,Unknown,RF rebar corner,999,999,999,999,999,999,999,999,999,999,999,999,,,23.17380069,12,8
2300184,52,126,1-52-2023-126-06,6,2,1,1,330,11,0,0,5,11FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,16,-14,8,31574,998,83,16,0,1,"Begins 15cm left of center point, extending left","Begins 89cm left of center point, extending right",72 cm left of center,178,0,178,-54,78,23,23,6,5,3,2,5,,,23.17380069,12,8
32615,11,95,1-11-2023-095-03,3,1,1,2,0,12,0,2,180,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,23,-23,0,27047,998,0,20,0,1,"Begins 74cm left of center point, extending right","Begins 74cm left of center point, extending right",37 cm right of center,148,0,160,0,148,21,4,2,7,5,8,12,,,787.8338087,8,8
2300124,66,116,1-66-2023-116-01,1,1,1,59,0,12,0,0,888,12FZEW03,F,Z,E,W,03,8,8,8,8,888,888,888,1,59,-59,0,224537,998,8,59,0,1,"Begins 35cm right of center point, extending left","Begins 40cm right of center point, extending left",22 cm right of center,80,0,150,8,55,73,21,35,48,73,62,43,,,103.5334329,6,8
32292,33,78,1-33-2023-078-08,8,1,1,50,0,12,0,0,888,12FCEN01,F,C,E,N,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,15,999,999,999,999,999,999,999,,,42.4032536,12,8
2300170,76,148,1-76-2023-148-10,10,1,1,44,0,12,0,0,888,12FYLW01,F,Y,L,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-25,14,2,1,"Begins 23cm right of center point, extending left","Begins 71cm right of center point, extending left",71 cm left of center,142,0,142,-24,94,10,10,0,0,0,0,6,,,19.39380957,3,8
2300035,13,154,1-13-2023-154-06,6,1,1,2,0,12,0,7,95,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,23,2,1,"Begins 70cm left of center point, extending right","Begins 70cm left of center point, extending right",7 cm right of center,140,0,180,0,140,20,8,1,10,12,10,8,,,1727.362627,7,8
2300150,11,109,1-11-2023-109-01,1,1,1,41,20,1,0,0,888,01FRAE09,F,R,A,E,09,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,8,1,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,220.0881348,8,8
32870,18,121,1-18-2023-121-03,3,1,2,2,0,12,0,0,120,12LPEW01,L,P,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,2,"Begins 89cm rear of front axle, extending rearward",Unknown,86cm rear of left front axle,999,999,999,999,65,999,999,999,999,999,999,999,,,63.88513282,6,8
2300135,33,95,1-33-2023-095-05,5,1,1,2,10,12,0,0,240,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,29,-29,-5,130133,998,-56,34,0,1,"Begins 66cm left of center point, extending right","Begins 87cm left of center point, extending right",8 cm left of center,174,0,174,-15,102,49,35,19,35,49,20,3,,,23.0841485,12,8
2300156,16,149,1-16-2023-149-02,2,2,1,1,190,6,0,0,230,06BDEW04,B,D,E,W,04,8,8,8,8,888,888,888,1,68,67,12,408889,998,-28,88,0,1,"Begins 60cm right of center point, extending left","Begins 62cm left of center point, extending right",17 cm right of center,125,0,150,-7,135,104,63,83,97,104,82,30,,,15.68987138,5,8
2300156,16,149,1-16-2023-149-02,2,2,3,54,320,11,0,0,888,11FLEE01,F,L,E,E,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 42cm left of center point, extending left",Unknown,42cm Left of Center,999,999,999,999,33,999,999,999,999,999,999,999,,,15.68987138,5,8
2300013,16,145,1-16-2023-145-06,6,1,2,3,20,1,0,0,80,01FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,3,52,-49,-18,115493,998,-21,40,0,1,"Begins 20cm right of center point, extending right","Begins 56cm left of center point, extending right",7 cm right of center,112,0,156,49,58,31,0,8,20,31,29,27,,,339.9551417,5,8
2300013,16,145,1-16-2023-145-06,6,1,1,2,80,3,0,0,60,03RYEW02,R,Y,E,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,2,"Begins 99cm forward of rear axle, extending forward",Unknown,228cm Forward Right rear axle,999,999,999,999,171,999,999,999,999,999,999,999,,,339.9551417,5,8
2300013,16,145,1-16-2023-145-06,6,2,1,1,330,11,0,0,350,11FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,339.9551417,5,8
2300013,16,145,1-16-2023-145-06,6,3,2,1,290,10,0,0,350,10LZEW01,L,Z,E,W,01,8,8,8,8,888,888,888,3,58,-20,54,467651,998,136,63,0,1,Unknown,Unknown,Approx Left Front Corner,999,999,999,999,999,999,999,999,999,999,999,999,,,339.9551417,5,8
28966,28,15,1-28-2023-015-06,6,1,1,44,20,1,0,0,888,01FRAE06,F,R,A,E,06,8,8,8,8,888,888,888,1,20,-19,-7,25873,998,-19,20,0,1,"Begins 38cm right of center point, extending right","Begins 75cm right of center point, extending left",37 cm right of center,150,0,150,56,37,25,7,0,3,4,4,25,,,373.3365553,3,8
32578,59,156,1-59-2023-156-04,4,2,1,1,170,6,0,0,270,06BYEW01,B,Y,E,W,01,8,8,8,8,888,888,888,3,12,11,-2,9465,998,80,11,0,1,"Begins 11cm right of center point, extending left","Begins 77cm left of center point, extending right",76 cm left of center,153,0,172,-32,87,10,10,0,0,0,5,0,,,53.70445205,6,8
32572,23,100,1-23-2023-100-06,6,1,1,76,0,12,0,0,888,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,368.5961542,5,8
32572,23,100,1-23-2023-100-06,6,1,2,31,998,0,0,0,888,00TDDO04,T,D,D,O,04,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,8,1,Not Measured,Not Measured,Right Windshield Header,777,777,777,777,777,,,,,,,,9,15,368.5961542,5,8
2300078,27,141,1-27-2023-141-04,4,1,1,68,0,12,0,0,888,12FLEE99,F,L,E,E,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,2,Unknown,Unknown,Not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,66.69540998,3,8
2300098,26,147,1-26-2023-147-05,5,2,1,1,60,2,0,0,270,02RYEW99,R,Y,E,W,99,9,9,9,9,999,999,999,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,UNKNOWN - NOT MEASURED,999,999,999,999,999,999,999,999,999,999,999,999,,,117.7587233,10,8
2300098,26,147,1-26-2023-147-05,5,2,2,31,998,0,0,0,888,00TDDO02,T,D,D,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,Not Measured,Not Measured,Right Windshield Header,777,777,777,777,777,,,,,,,,999,999,117.7587233,10,8
2300158,31,125,1-31-2023-125-07,7,1,1,76,0,12,0,0,888,12FDLW04,F,D,L,W,04,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,"Begins 73cm right of center point, extending left",Unknown,Not Measured,999,999,999,999,146,999,999,999,999,999,999,999,,,233.4858143,6,8
32804,14,98,1-14-2023-098-02,2,1,1,60,999,99,0,0,888,99RFWN02,R,F,W,N,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,2,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,164.4463854,8,8
32804,14,98,1-14-2023-098-02,2,1,2,31,998,0,0,0,888,00TDDO05,T,D,D,O,05,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,8,1,Not Measured,Not Measured,Unknown,777,777,777,777,777,,,,,,,,999,999,164.4463854,8,8
2300230,32,215,1-32-2023-215-02,2,2,1,1,10,12,0,0,70,12FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,1,60,-59,-10,151927,998,-4,53,0,1,"Begins 13cm left of center point, extending right","Begins 62cm right of center point, extending left",69 cm right of center,124,0,150,27,80,56,3,16,35,43,50,56,,,9.671567469,7,8
2300230,32,215,1-32-2023-215-02,2,1,1,2,190,6,0,0,70,06BYEW04,B,Y,E,W,04,8,8,8,8,888,888,888,1,44,43,8,176151,998,-14,49,0,1,"Begins 7cm right of center point, extending left","Begins 75cm right of center point, extending left",37 cm left of center,150,0,160,-30,74,101,101,88,60,33,7,0,,,9.671567469,7,8
2300201,33,96,1-33-2023-096-03,3,1,1,2,80,3,0,0,100,03RDAW03,R,D,A,W,03,0,1,1,0,45,79,9,1,24,-4,-24,54234,998,52,24,0,1,"Begins 13cm forward of rear axle, extending forward","Begins 47cm rear of rear axle, extending forward",74 cm rearward of center,311,-33,311,-10,237,28,5,6,28,23,4,0,,,76.03015611,12,8
2300201,33,96,1-33-2023-096-03,3,2,1,1,10,12,0,0,350,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,22,-22,-4,43130,998,-20,22,0,1,"Begins 29cm left of center point, extending right","Begins 82cm left of center point, extending right",82 cm right of center,164,0,164,26,110,23,0,0,11,14,14,23,,,76.03015611,12,8
2300187,22,116,1-22-2023-116-04,4,1,1,2,340,11,0,0,888,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,89.30219148,12,8
2300095,15,248,1-15-2023-248-04,4,1,1,2,190,6,0,0,320,06LYES01,L,Y,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,89.11039178,1,8
2300124,66,116,1-66-2023-116-01,1,1,2,68,0,12,0,0,888,12FLWN03,F,L,W,N,03,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,2,Unknown,Unknown,Left front bumper corner,999,999,999,999,999,999,999,999,999,999,999,999,,,103.5334329,6,8
2300244,22,117,1-22-2023-117-09,9,1,1,44,0,12,0,0,888,12FYEW03,F,Y,E,W,03,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,38.94420251,12,8
32767,15,236,1-15-2023-236-04,4,2,1,1,290,10,0,0,0,10LZEW01,L,Z,E,W,01,0,0,0,0,41,65,0,3,2,-1,2,1541,998,-243,2,0,1,"Begins 39cm rear of rear axle, extending rearward","Begins 39cm rear of rear axle, extending rearward",228 cm rearward of center,53,-216,53,-216,53,2,2,2,2,1,0,0,,,340.433694,1,8
2300227,66,117,1-66-2023-117-10,10,1,1,68,0,12,0,0,888,12FDLW03,F,D,L,W,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,112.3254186,6,8
32721,30,163,1-30-2023-163-06,6,1,1,77,10,12,0,0,888,12FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,1,"Begins 70cm left of center point, extending right",Unknown,0cm from center,999,999,999,999,140,999,999,999,999,999,999,999,,,168.6034269,10,8
32721,30,163,1-30-2023-163-06,6,1,2,77,150,5,0,0,888,05RYAS99,R,Y,A,S,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,2,"Begins 11cm rear of front axle, extending rearward",Unknown,47 Rear of Front Axle,999,999,999,999,135,999,999,999,999,999,999,999,,,168.6034269,10,8
32721,30,163,1-30-2023-163-06,6,1,3,77,170,6,0,0,888,06RZES01,R,Z,E,S,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,"Begins 41cm forward of rear axle, extending forward",Unknown,162 cm Forward of Rear Axle,999,999,999,999,121,999,999,999,999,999,999,999,,,168.6034269,10,8
32183,20,109,1-20-2023-109-05,5,1,1,2,80,3,0,0,300,03RBEW03,R,B,E,W,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,33.30546191,11,8
32332,32,179,1-32-2023-179-02,2,1,2,63,90,3,0,0,888,03RBWN01,R,B,W,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,22.79963395,7,8
32778,30,166,1-30-2023-166-03,3,1,1,2,60,2,0,0,0,02RZEW99,R,Z,E,W,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,77.50178064,10,8
32778,30,166,1-30-2023-166-03,3,2,1,1,330,11,0,0,270,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,77.50178064,10,8
32887,23,107,1-23-2023-107-03,3,2,1,1,20,1,0,7,155,01FREE06,F,R,E,E,06,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,2,"Begins 56cm right of center point, extending right",Unknown,60cm RIGHT OF FCP,999,999,999,999,18,999,999,999,999,999,999,999,,,299.669416,5,8
32887,23,107,1-23-2023-107-03,3,2,2,3,200,7,1,7,160,07BLAE06,B,L,A,E,06,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,8,1,"Begins 22cm left of center point, extending left",Unknown,64cm LEFT OF RCP,999,999,999,999,35,999,999,999,999,999,999,999,,,299.669416,5,8
2300161,28,127,1-28-2023-127-04,4,1,1,76,999,99,0,0,888,99FLE999,F,L,E,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,1,Unknown,Unknown,Not Measured,999,999,999,999,999,999,999,999,999,999,999,999,,,38.14523869,3,8
