CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,VINLENGTH,VPICMAKE,VPICMODEL,VPICBODYCLASS,ICFINALBODY,MAKE,MODEL,MODELYR,BODYTYPE,BODYCAT,VEHCLASS,SPECUSE,TRANSTAT,DAMPLANE,DAMSEV,CURBWT,CURBSRC,CARGOWT,CARGOSRC,INSPTYPE,INSPLAG,TOWED,SPEEDLIMIT,DRPRESENT,PARALCOHOL,ALCTEST,ALCTESTRESULT,ALCTESTSRC,PARDRUG,DRUGTEST,ZIP,RACE,ETHNICITY,RELTOJUNCT,TRAFFLOW,RDLANES,INITLANE,SURFTYPE,SURFCOND,ALIGNMENT,PROFILE,LINERIGHT,LINELEFT,RUMBINIT,RUMBROAD,LIGHTCOND,WEATHER,TRAFDEV,TRAFFUNCT,DISTRACT,PREFHE,PREMOVE,CRITCAT,CRITEVENT,MANEUVER,PRESTAB,PRELOC,CRASHCAT,CRASHCONF,CRASHTYPE,ROLLTYPE,ROLLTURN,ROLLINTRPT,ROLLPREMAN,ROLLINITYP,ROLLINLOC,ROLLOBJ,ROLLTRIP,ROLLDIR,ROLLDIST,DVANGTHIS,DVANGOTH,TOWHITCH,TRAJDOC,TREEPOLE,DVEVENT,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBES,DVEST,DVCONF,VAIS,VISS,VINJSEV,VINJURED,VTREAT,INITOBJCLASS,HEADANGLECAT,SHLDRWIDTH,STRKLENGTH,STRKWIDTH,STRKHEIGHT,EDGEDISTX,EDGEDISTY,EDGEDISTZ,CASEWGT,PSUSTRAT,VERSION
28149,24,1,1-24-2023-001-07,7,2,2T3F1RFV8MC1,17,448,2217,7,0,49,402,2021,14,3,14,0,1,B,9,1583,5,9999,9,0,998,5,80,1,0,0,995,0,0,0,08205,9,9,2,1,5,4,2,1,1,1,1,1,0,0,3,1,1,2,1,0,2,3,53,1,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,100,110,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,602.9910613,1,8
28149,24,1,1-24-2023-001-07,7,3,1C3CCCAG8FN7,17,477,2053,13,0,6,18,2015,4,1,3,0,1,L,9,1575,5,9999,9,0,998,5,80,1,0,0,995,0,0,0,08340,9,9,2,1,5,3,2,1,1,1,3,1,0,0,3,1,1,2,1,0,1,4,60,1,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,110,130,0,0,0,2,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,602.9910613,1,8
28153,52,1,1-52-2023-001-03,3,1,KL7CJPSMXNB5,17,467,10988,7,0,20,406,2022,14,3,14,0,1,F,2,1476,5,0,1,1,8,2,56,1,0,0,995,0,0,0,59102,9,9,2,1,6,4,2,1,1,1,1,0,0,0,3,8,1,2,2,0,11,2,15,10,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,230,90,0,0,0,1,1,35,-30,-18,19665,998,-75,15,0,4,3,14,1,2,3,0,995,9.8,998,998,998,99.8,99.8,99.8,49.21064721,12,8
28153,52,1,1-52-2023-001-03,3,2,2G1WG5E30D12,17,467,1833,13,0,20,2,2013,4,1,4,0,1,F,2,1613,5,0,1,1,9,2,56,1,0,0,995,0,0,0,59102,9,9,2,1,2,2,2,1,1,1,1,1,0,0,3,8,1,2,9,0,1,4,62,99,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,90,230,0,0,0,1,1,34,-33,6,158694,998,21,49,0,4,1,1,0,1,6,0,995,9.8,998,998,998,99.8,99.8,99.8,49.21064721,12,8
28155,28,1,1-28-2023-001-10,10,1,1G1AK55F2676,17,467,4234,13,0,20,22,2006,4,1,2,0,1,F,1,1265,5,0,1,1,9,2,113,1,0,0,995,0,0,0,13165,9,9,0,2,2,1,2,1,1,1,1,3,2,3,2,5,0,0,3,1,1,2,12,1,2,4,1,B,6,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,11,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,998,1.3,999,14,102,1.7,16.3,16.3,37.47575523,3,8
28156,23,1,1-23-2023-001-06,6,1,KM8J33A42HU4,17,498,2058,7,0,55,402,2017,14,3,14,0,1,T,1,1634,5,0,1,1,27,3,89,1,0,0,995,0,0,0,43015,1,9,0,4,2,1,2,2,3,1,1,2,0,0,4,8,0,0,1,1,14,1,6,8,3,4,1,B,7,1,4,2,2,1,4,61,1,2,16,997,997,0,0,0,1,6,999,999,999,9999999,999,999,999,6,0,0,0,0,0,5,3,997,9.8,998,998,998,99.8,99.8,99.8,343.205994,5,8
28160,66,1,1-66-2023-001-04,4,1,19XFC1F79KE0,17,474,1863,13,0,37,31,2019,4,1,3,0,1,F,1,1252,5,0,1,1,7,2,89,1,0,0,995,0,7,0,65708,1,2,0,4,2,1,2,1,1,2,1,2,0,0,1,1,0,0,1,0,1,6,87,3,1,1,1,C,13,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,10,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,998,9.8,998,998,998,99.8,99.8,99.8,246.0456608,6,8
28162,18,1,1-18-2023-001-10,10,1,2T3BK31V79W0,17,448,2217,7,0,49,402,2009,14,3,14,0,1,F,1,1658,5,0,1,1,5,2,40,1,1,8,997,8,0,0,54728,1,9,0,4,2,1,2,3,1,1,0,2,0,0,3,4,0,0,9,0,1,8,98,99,1,1,1,C,15,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1,5,999,999,999,9999999,999,999,24,2,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,880.819179,6,8
28162,18,1,1-18-2023-001-10,10,2,999999999999,99,5431,14247,127,0,98,998,1988,93,10,90,0,3,F,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,,,,,,,,880.819179,6,8
28164,32,1,1-32-2023-001-09,9,1,2G1FC1E31C91,17,467,1829,3,0,20,9,2012,2,1,4,0,1,F,1,1700,5,0,1,1,7,2,56,1,8,0,995,0,7,0,75228,9,1,2,3,4,2,1,1,1,9,3,1,0,0,1,1,1,2,9,0,1,3,50,2,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,1,3,24,-24,0,30970,998,58,20,0,4,99,99,0,0,5,0,995,9.8,998,998,998,99.8,99.8,99.8,2450.833678,7,8
28164,32,1,1-32-2023-001-09,9,2,1G11B5SL5EF2,17,467,1834,13,0,20,37,2014,4,1,3,0,1,B,2,1620,5,9999,9,0,998,5,56,1,8,0,995,0,7,0,75060,9,9,2,3,4,2,1,1,1,9,3,1,0,0,1,1,1,2,9,0,5,3,53,99,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,1,3,26,26,0,57194,998,0,30,0,4,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,2450.833678,7,8
28164,32,1,1-32-2023-001-09,9,3,3VWRX7AJ0AM0,17,482,3137,13,0,30,40,2010,4,1,2,0,1,B,9,1465,5,9999,9,0,998,5,56,1,8,0,995,0,7,0,76117,9,9,2,3,4,2,1,1,1,9,3,1,0,0,1,1,1,2,9,0,5,3,53,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,2,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,2450.833678,7,8
28166,14,1,1-14-2023-001-10,10,1,JTDBR32E9300,17,448,2208,13,0,49,32,2003,4,1,2,0,1,F,2,1130,5,0,1,1,9,2,113,1,0,0,995,0,0,0,78216,1,9,1,2,4,4,2,1,1,9,3,2,1,3,1,1,0,0,9,0,1,3,52,99,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,1,3,28,-28,0,35574,998,0,28,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,6775.008408,8,8
28166,14,1,1-14-2023-001-10,10,2,3VWD07AJ9FM2,17,482,3137,13,0,30,40,2015,4,1,3,0,1,B,1,1364,5,9999,9,0,998,5,113,1,0,0,995,0,0,0,78573,9,9,1,2,4,4,2,1,1,9,3,2,1,3,1,1,0,0,9,0,2,3,53,99,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,1,3,24,24,0,30103,998,0,24,0,4,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,6775.008408,8,8
28172,10,1,1-10-2023-001-02,2,1,1FTSW2CM1FKA,17,460,3608,95,0,12,462,2015,21,4,21,0,1,F,2,2318,5,0,1,1,21,2,105,1,0,1,372,2,0,2,45439,1,9,0,2,3,2,2,1,1,1,3,3,0,1,2,8,0,0,9,0,1,3,52,4,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,1,3,39,-39,7,102061,998,49,32,0,1,2,5,0,1,3,0,995,9.8,998,998,998,99.8,99.8,99.8,231.7332471,4,8
28172,10,1,1-10-2023-001-02,2,2,1G1FF1R77N01,17,467,1829,3,0,20,9,2022,2,1,4,0,1,B,3,1685,5,0,1,1,14,2,105,1,0,1,0,2,0,0,45304,9,9,0,2,3,2,2,1,1,1,3,3,0,1,2,8,0,0,1,0,2,3,53,1,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,1,3,54,54,0,254025,998,-26,60,0,1,4,26,1,1,3,0,995,9.8,998,998,998,99.8,99.8,99.8,231.7332471,4,8
28172,10,1,1-10-2023-001-02,2,3,1C6SRFFT9MN5,17,496,13620,60,0,7,482,2021,34,5,31,0,1,L,1,2327,5,0,1,1,18,2,105,1,0,0,995,0,0,0,43613,9,9,0,2,3,1,2,1,1,1,1,3,0,1,2,8,0,0,1,0,5,4,60,1,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,12,11,4,23435,998,50,15,0,4,9,97,0,1,0,0,995,9.8,998,998,998,99.8,99.8,99.8,231.7332471,4,8
28172,10,1,1-10-2023-001-02,2,4,1GT49REY3NF3,17,472,24909,60,0,23,880,2022,67,8,60,0,1,B,9,,,,,,,2,105,1,0,0,995,0,0,0,43402,9,9,0,2,3,1,2,1,1,1,1,3,0,1,2,8,0,0,1,0,5,4,60,1,1,1,6,M,98,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,95,,,9.8,998,998,998,99.8,99.8,99.8,231.7332471,4,8
28172,10,1,1-10-2023-001-02,2,5,ZACNJBB10LPL,17,483,6160,7,0,2,408,2020,14,3,14,0,1,L,9,1509,8,9999,9,0,998,5,105,1,0,0,995,0,0,0,45406,9,9,0,2,3,1,2,1,1,1,1,3,0,1,2,8,0,0,1,0,5,4,60,1,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,5,350,0,0,0,2,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,231.7332471,4,8
28175,13,1,1-13-2023-001-04,4,1,3VWL17AJ6HM3,17,482,3137,13,0,30,40,2017,4,1,3,0,1,F,1,1364,5,0,1,1,22,2,64,1,8,0,995,0,7,0,76067,1,9,2,1,4,3,1,1,1,1,3,3,0,0,3,1,1,2,9,0,1,4,62,2,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,1,1,19,-16,9,42716,998,95,23,0,1,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,2338.696424,7,8
28175,13,1,1-13-2023-001-04,4,2,1C4SJVBT4NS1,17,483,14927,7,0,2,431,2022,15,3,15,0,1,R,1,2808,5,0,1,1,40,2,64,1,8,0,995,0,7,0,75098,3,9,2,1,5,5,1,1,1,1,1,2,0,0,3,1,1,2,9,0,11,2,15,99,1,1,4,J,68,1,1,2,5,7,1,1,2,2,999,0,260,0,0,0,1,1,9,-6,-7,3535,998,155,4,0,4,0,0,0,0,0,1,995,9.8,998,998,998,99.8,99.8,99.8,2338.696424,7,8
28179,27,1,1-27-2023-001-03,3,1,KMHRC8A38LU0,17,498,26441,15,0,55,406,2020,14,3,14,0,1,F,1,1201,5,0,1,1,7,2,80,1,0,0,995,0,0,0,10023,1,2,0,4,2,1,2,2,1,2,1,2,2,3,1,8,6,2,3,1,1,2,13,3,1,4,1,A,1,1,4,2,2,1,4,61,1,2,6,998,998,0,1,2,1,10,999,999,999,9999999,999,92,17,2,0,1,1,0,1,4,3,998,3.0,20,20,999,28.0,4.3,28.5,35.3877847,3,8
28182,15,1,1-15-2023-001-02,2,1,JHMFA36266S0,17,474,1863,13,0,37,31,2006,4,1,3,0,1,F,9,1304,5,9999,9,0,998,2,48,1,8,9,998,8,7,9,11550,9,1,2,4,4,2,2,2,1,1,2,1,0,0,1,2,1,2,9,0,1,2,17,99,1,1,5,L,86,0,0,0,0,0,0,0,0,0,0,245,335,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,0,0,0,0,4,0,995,9.8,998,998,998,99.8,99.8,99.8,13.35160515,1,8
28182,15,1,1-15-2023-001-02,2,2,5YFS4MCE0MP0,17,448,2208,13,0,49,32,2021,4,1,3,0,1,R,2,1395,5,9999,9,5,6,2,48,1,8,9,998,8,7,9,11510,1,2,2,4,4,2,2,2,1,1,1,2,0,0,1,2,1,2,9,0,1,4,66,1,1,1,5,L,87,0,0,0,0,0,0,0,0,0,0,335,245,0,0,0,1,12,999,999,999,9999999,999,999,999,7,0,0,0,0,0,4,0,995,9.8,998,998,998,99.8,99.8,99.8,13.35160515,1,8
28184,26,1,1-26-2023-001-06,6,1,5XYPH4A59GG1,17,499,2769,7,0,63,402,2016,14,3,14,0,1,F,1,1759,5,0,1,1,7,2,89,1,0,0,995,0,0,0,94518,9,1,1,2,5,5,2,2,3,9,3,2,0,0,1,2,0,0,1,1,14,1,6,99,9,4,1,B,7,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,1,13,-13,0,12916,998,-45,13,0,4,99,99,0,0,0,0,998,0.4,999,999,999,99.9,0.4,99.9,470.1596593,10,8
28191,22,1,1-22-2023-001-10,10,1,1D4GP44323B3,17,476,1942,9,0,7,442,2003,20,4,20,0,1,F,1,1881,5,0,1,1,7,2,72,1,0,0,995,0,0,0,83501,9,9,0,4,4,1,2,5,2,4,1,3,0,0,1,8,0,0,9,1,14,1,6,99,3,4,1,A,2,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,2,1,18,-14,11,37974,998,118,18,0,4,0,0,0,0,0,0,998,0.0,999,14,16,0.0,0.0,0.0,73.59569021,12,8
28192,29,1,1-29-2023-001-03,3,1,3N1CP5BV0ML5,17,478,22791,5,0,35,56,2021,5,1,2,0,1,R,1,1221,5,0,2,1,3,2,48,1,8,9,998,8,7,9,02746,1,2,2,4,2,1,2,1,1,2,0,0,0,0,1,1,2,2,1,0,1,2,17,7,1,1,5,L,87,0,0,0,0,0,0,0,0,0,0,270,160,0,0,0,1,3,13,-5,-13,11543,998,23,14,0,4,1,1,0,2,0,0,995,9.8,998,998,998,99.8,99.8,99.8,297.177478,2,8
28192,29,1,1-29-2023-001-03,3,2,JNRAS08WX4X2,17,480,2324,7,0,58,39,2004,6,1,4,0,1,F,1,1917,5,9999,9,0,998,5,48,1,8,0,995,0,7,0,02745,9,9,2,1,1,1,2,1,1,1,0,2,0,0,1,1,2,2,1,0,1,4,66,99,1,1,5,L,86,0,0,0,0,0,0,0,0,0,0,160,270,0,0,0,1,3,10,-10,0,4955,998,0,8,0,4,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,297.177478,2,8
28197,30,1,1-30-2023-001-06,6,1,2GCEC19T8Y13,17,467,1850,60,0,20,481,2000,34,5,31,0,1,F,1,2038,5,9999,9,0,998,2,72,1,0,0,995,0,0,0,85255,9,9,0,4,2,1,2,1,1,1,1,4,0,0,1,1,0,0,3,0,1,3,52,99,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,1,3,21,-21,0,39539,998,0,22,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,507.0040068,10,8
28197,30,1,1-30-2023-001-06,6,2,3FA6P0LU2HR3,17,460,1780,13,0,12,23,2017,4,1,4,0,1,B,2,1660,5,0,1,1,17,2,72,1,0,0,995,0,0,0,85331,9,9,0,4,2,1,2,1,1,1,1,4,0,0,1,1,0,0,1,0,2,3,53,1,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,1,3,26,26,0,43644,998,-14,25,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,507.0040068,10,8
28197,30,1,1-30-2023-001-06,6,3,3CZRU5H74NM7,17,474,9212,7,0,37,404,2022,14,3,14,0,1,F,9,1320,5,9999,9,0,998,5,72,1,0,0,995,0,0,0,85050,9,9,0,4,2,1,2,1,1,1,1,4,0,0,1,1,0,0,1,0,2,3,53,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,507.0040068,10,8
28197,30,1,1-30-2023-001-06,6,4,5XYZU3LB2FG2,17,498,2057,7,0,55,401,2015,14,3,14,0,1,B,9,1569,5,9999,9,0,998,5,72,1,0,0,995,0,0,0,85254,9,9,0,4,2,1,2,1,1,1,1,4,0,0,1,1,0,0,1,0,2,3,53,1,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,507.0040068,10,8
28201,73,2,1-73-2023-002-07,7,1,3FA6P0VP5HR1,17,460,1780,13,0,12,23,2017,4,1,4,0,1,F,1,1558,5,0,1,1,28,2,113,1,8,0,995,0,7,0,04062,9,9,0,1,2,1,2,3,1,1,1,3,2,3,2,4,6,2,1,1,1,1,6,3,2,4,1,A,2,0,0,0,0,0,0,0,0,0,0,998,998,0,0,1,1,12,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,998,3.8,999,999,999,20.1,12.4,24.0,381.1951964,3,8
28203,16,2,1-16-2023-002-04,4,1,KNDPM3AC8K75,17,499,2770,7,0,63,401,2019,14,3,14,0,1,F,1,1631,5,0,1,1,35,2,89,1,0,0,995,0,0,0,45209,9,9,1,2,5,1,2,1,1,1,1,3,2,3,3,1,0,0,1,0,1,3,50,99,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,215,215,0,0,0,1,3,22,-22,0,29874,998,-24,21,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,1105.656606,5,8
28203,16,2,1-16-2023-002-04,4,2,5TDDZ3DC0HS1,17,448,2468,2,0,49,442,2017,20,4,20,0,1,B,1,2115,5,9999,9,4,183,2,89,1,0,0,995,0,0,0,45069,9,9,1,2,5,1,2,1,2,1,1,3,2,3,3,1,0,0,1,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,215,215,0,0,0,1,3,17,17,0,25744,998,0,17,0,4,0,0,0,0,5,0,995,9.8,998,998,998,99.8,99.8,99.8,1105.656606,5,8
28205,20,2,1-20-2023-002-09,9,1,JN1CA31A6YT2,17,478,2302,13,0,35,39,2000,4,1,3,0,1,F,1,1451,5,0,1,1,11,7,72,1,1,8,997,8,9,9,95077,9,1,2,1,2,2,2,2,3,2,1,0,0,0,3,2,0,0,2,0,11,2,15,1,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,230,90,0,0,0,1,1,21,-21,-4,35421,998,-66,22,0,4,1,1,0,1,4,0,995,9.8,998,998,998,99.8,99.8,99.8,35.82064818,11,8
28205,20,2,1-20-2023-002-09,9,2,1HGCP2F89AA0,17,474,1861,13,0,37,32,2010,4,1,4,0,1,L,1,1523,5,0,1,1,15,2,72,1,0,0,995,0,0,0,95076,1,9,2,1,2,2,2,2,2,4,3,2,0,0,3,2,0,0,1,0,14,4,62,2,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,90,230,0,1,0,1,1,20,-18,10,21759,998,-17,19,0,4,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,35.82064818,11,8
28209,33,2,1-33-2023-002-04,4,1,3GTU9CET0MG3,17,472,1857,60,0,23,481,2021,34,5,30,0,1,F,1,2193,5,9999,9,5,13,2,89,1,0,0,995,0,0,0,95969,1,2,0,4,2,1,2,1,2,9,1,2,0,0,5,8,0,0,1,0,14,6,87,1,1,1,1,C,13,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,10,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,998,9.8,998,998,998,99.8,99.8,99.8,88.63148633,12,8
28210,21,2,1-21-2023-002-07,7,1,5YFBURHEXFP2,17,448,2208,13,0,49,32,2015,4,1,3,0,1,B,2,1265,5,0,1,1,26,2,113,1,0,0,995,0,0,0,92407,1,1,0,2,3,2,2,2,2,9,3,3,0,3,2,2,0,0,9,1,14,1,6,2,3,4,1,A,2,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,8,999,999,999,9999999,999,999,999,7,0,1,1,0,1,0,0,998,5.5,999,999,999,0.0,0.0,0.0,65.0000022,11,8
28211,31,1,1-31-2023-001-07,7,1,1FADP3N27FL2,17,460,1779,5,0,12,37,2015,5,1,3,0,1,F,1,1327,5,0,1,5,4,2,113,1,0,0,995,0,0,0,63361,9,9,0,1,2,1,2,1,1,1,1,3,2,3,2,1,0,0,9,0,1,6,87,99,1,1,1,C,13,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,12,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,998,9.8,998,998,998,99.8,99.8,99.8,590.762884,6,8
28212,31,2,1-31-2023-002-09,9,1,1FTFX1ET4BFD,17,460,1801,60,0,12,481,2011,34,5,31,0,1,F,1,2454,5,0,1,5,5,2,89,1,0,0,995,0,0,0,62979,9,9,2,4,2,1,2,1,1,1,1,4,0,0,3,1,0,0,9,1,1,2,13,99,2,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,7,1,12,999,999,999,9999999,999,999,999,6,0,9,97,0,1,0,0,998,0.0,14,14,999,3.3,2.5,4.1,458.3006845,6,8
28216,77,2,1-77-2023-002-02,2,1,5XYPG4A51LG6,17,499,2769,7,0,63,402,2020,14,3,14,0,1,F,2,1800,8,0,1,1,9,2,40,1,1,0,995,0,0,0,22973,9,9,0,4,2,1,2,1,1,4,1,2,0,0,1,1,0,0,9,1,1,2,13,99,1,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,9,1,12,999,999,999,9999999,999,999,999,7,0,1,1,0,2,4,0,998,0.8,999,999,999,99.9,99.9,99.9,192.2082896,9,8
28217,54,3,1-54-2023-003-09,9,1,1FAFP40411F1,17,460,1781,3,0,12,3,2001,2,1,2,0,1,F,2,1392,5,0,1,1,4,2,32,1,0,0,995,0,0,0,35653,9,9,2,4,2,1,2,1,1,1,1,2,0,0,3,1,0,0,9,1,1,4,66,8,1,4,1,A,3,0,0,0,0,0,0,0,0,0,0,998,998,0,0,1,2,1,25,-25,0,42435,998,51,25,0,4,1,2,0,1,4,0,998,0.0,999,999,999,2.2,2.0,2.0,450.5675566,9,8
28218,54,4,1-54-2023-004-08,8,1,JH4DC54843C0,17,475,3183,5,0,54,38,2003,3,1,2,0,1,R,2,1197,5,9999,9,4,46,2,105,1,0,1,0,2,0,1,35653,1,9,2,1,2,2,2,1,1,1,3,2,1,3,1,1,0,0,9,0,11,2,15,99,1,1,4,J,68,1,2,2,2,1,4,61,1,9,999,300,225,0,1,0,1,3,29,5,-29,51496,998,13,32,0,4,3,14,1,1,3,3,995,9.8,998,998,998,99.8,99.8,99.8,156.9645701,9,8
28218,54,4,1-54-2023-004-08,8,2,5N1ED28T64C6,17,478,1916,7,0,35,402,2004,14,3,14,0,1,F,1,1912,5,0,1,1,3,2,105,1,0,0,995,0,0,1,35630,2,2,2,1,2,1,2,1,1,1,1,3,2,3,1,1,0,0,1,0,1,4,62,1,1,1,4,J,69,1,4,2,2,1,4,61,1,2,999,225,300,0,1,0,1,3,17,-17,3,17278,998,35,14,0,4,2,5,0,3,4,3,995,9.8,998,998,998,99.8,99.8,99.8,156.9645701,9,8
28220,59,3,1-59-2023-003-10,10,1,2GKFLVEK0C61,17,472,1858,7,0,23,402,2012,14,3,14,0,1,L,1,1823,5,0,1,1,5,2,64,1,0,0,995,0,0,0,47872,1,2,2,1,5,2,2,2,1,1,1,3,0,0,1,2,1,2,1,0,1,4,62,1,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,355,100,0,0,0,1,8,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,285.5930352,6,8
28220,59,3,1-59-2023-003-10,10,2,1J4BA3H14BL5,17,483,1943,7,0,2,403,2011,14,3,14,0,1,F,9,1919,5,9999,9,0,998,5,64,1,0,0,995,0,0,0,47885,9,9,2,1,4,4,2,2,1,1,1,2,0,0,1,2,1,2,9,0,11,2,15,99,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,100,355,0,0,0,1,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,95,0,995,9.8,998,998,998,99.8,99.8,99.8,285.5930352,6,8
28223,17,2,1-17-2023-002-04,4,1,3FAHP0HA4CR3,17,460,1780,13,0,12,23,2012,4,1,3,0,1,R,2,1490,5,0,1,1,36,2,72,1,9,0,995,0,9,0,61265,1,9,2,1,5,5,1,1,1,1,1,2,0,0,3,1,1,2,9,0,11,2,15,99,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,200,90,0,0,0,1,1,30,-20,-23,15512,998,-24,15,0,1,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,101.285671,4,8
28223,17,2,1-17-2023-002-04,4,2,3CZRU6H59LM7,17,474,9212,7,0,37,404,2020,14,3,14,0,1,F,2,1393,5,0,1,1,8,2,72,1,9,0,995,0,9,0,61239,1,2,2,1,4,1,1,1,1,1,1,3,0,0,3,1,1,2,1,0,1,4,62,4,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,90,200,0,0,0,1,1,33,-31,11,122884,998,60,42,0,1,0,0,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,101.285671,4,8
28224,17,3,1-17-2023-003-09,9,1,3FA6P0LU1DR1,17,460,1780,13,0,12,23,2013,4,1,4,0,1,L,1,1651,5,0,1,1,8,2,64,1,0,0,995,0,0,0,61256,1,9,2,4,2,1,1,1,1,1,0,0,0,0,1,1,2,2,2,0,11,2,15,8,1,1,4,K,82,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,1,1,19,-6,17,11427,998,-9,13,0,1,0,0,0,0,0,0,995,0.0,999,999,999,0.0,0.0,0.0,196.494194,4,8
28224,17,3,1-17-2023-003-09,9,2,1HGES26703L0,17,474,1863,13,0,37,31,2003,4,1,2,0,1,F,2,1151,5,0,1,1,9,2,64,1,0,0,995,0,0,0,61265,1,9,2,4,4,2,1,1,1,1,3,2,0,0,1,1,0,0,9,0,1,4,67,99,1,1,4,K,83,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,1,1,25,-24,-4,43817,998,-31,29,0,1,99,99,0,0,0,0,995,9.8,998,998,998,99.8,99.8,99.8,196.494194,4,8
