CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,DAMAGE,CASEWGT,PSUSTRAT,VERSION
30563,25,71,1-25-2023-071-06,6,2,RR,0,393.4461768,2,8
30603,21,63,1-21-2023-063-02,2,1,LF,7,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,1,LR,8,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,1,RF,7,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,1,RR,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,2,LF,5,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,2,LR,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,2,RR,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,2,RF,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,3,LF,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,3,LR,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,3,RR,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,3,RF,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,4,LF,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,4,LR,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,4,RR,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,4,RF,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,6,LF,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,6,RF,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,6,LR,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,6,RR,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,7,LF,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,7,RF,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,7,LR,0,43.55612421,11,8
30603,21,63,1-21-2023-063-02,2,7,RR,0,43.55612421,11,8
30623,23,64,1-23-2023-064-03,3,1,LF,0,206.008174,5,8
30623,23,64,1-23-2023-064-03,3,1,RF,0,206.008174,5,8
30623,23,64,1-23-2023-064-03,3,1,LR,0,206.008174,5,8
30623,23,64,1-23-2023-064-03,3,1,RR,0,206.008174,5,8
30669,25,73,1-25-2023-073-02,2,1,LF,0,66.17893676,2,8
30669,25,73,1-25-2023-073-02,2,1,RF,0,66.17893676,2,8
30669,25,73,1-25-2023-073-02,2,1,LR,0,66.17893676,2,8
30669,25,73,1-25-2023-073-02,2,1,RR,0,66.17893676,2,8
30709,21,66,1-21-2023-066-06,6,2,LF,5,676.0276005,11,8
30709,21,66,1-21-2023-066-06,6,2,LR,0,676.0276005,11,8
30709,21,66,1-21-2023-066-06,6,2,RR,0,676.0276005,11,8
30709,21,66,1-21-2023-066-06,6,2,RF,5,676.0276005,11,8
30726,29,56,1-29-2023-056-03,3,1,LF,0,111.8872694,2,8
30726,29,56,1-29-2023-056-03,3,1,LR,0,111.8872694,2,8
30726,29,56,1-29-2023-056-03,3,1,RR,0,111.8872694,2,8
30726,29,56,1-29-2023-056-03,3,1,RF,0,111.8872694,2,8
30726,29,56,1-29-2023-056-03,3,2,LF,0,111.8872694,2,8
30726,29,56,1-29-2023-056-03,3,2,LR,0,111.8872694,2,8
30726,29,56,1-29-2023-056-03,3,2,RF,0,111.8872694,2,8
30726,29,56,1-29-2023-056-03,3,2,RR,0,111.8872694,2,8
30729,29,57,1-29-2023-057-09,9,1,LF,7,687.8755222,2,8
30729,29,57,1-29-2023-057-09,9,1,RF,9,687.8755222,2,8
30729,29,57,1-29-2023-057-09,9,1,LR,9,687.8755222,2,8
30729,29,57,1-29-2023-057-09,9,1,RR,7,687.8755222,2,8
30803,21,68,1-21-2023-068-05,5,1,LF,0,49.82565081,11,8
30803,21,68,1-21-2023-068-05,5,1,LR,0,49.82565081,11,8
30803,21,68,1-21-2023-068-05,5,1,RR,0,49.82565081,11,8
30803,21,68,1-21-2023-068-05,5,1,RF,5,49.82565081,11,8
30812,29,58,1-29-2023-058-06,6,2,LF,0,690.0103501,2,8
30812,29,58,1-29-2023-058-06,6,2,LR,0,690.0103501,2,8
30812,29,58,1-29-2023-058-06,6,2,RR,0,690.0103501,2,8
30812,29,58,1-29-2023-058-06,6,2,RF,0,690.0103501,2,8
30823,23,68,1-23-2023-068-07,7,1,LF,5,2225.928712,5,8
30823,23,68,1-23-2023-068-07,7,1,LF,7,2225.928712,5,8
30823,23,68,1-23-2023-068-07,7,1,RF,7,2225.928712,5,8
30823,23,68,1-23-2023-068-07,7,1,LR,0,2225.928712,5,8
30823,23,68,1-23-2023-068-07,7,1,RR,0,2225.928712,5,8
30909,29,61,1-29-2023-061-03,3,1,LF,0,321.3229942,2,8
30909,29,61,1-29-2023-061-03,3,1,RF,0,321.3229942,2,8
30909,29,61,1-29-2023-061-03,3,1,RR,0,321.3229942,2,8
30909,29,61,1-29-2023-061-03,3,1,LR,0,321.3229942,2,8
30909,29,61,1-29-2023-061-03,3,2,LF,0,321.3229942,2,8
30909,29,61,1-29-2023-061-03,3,2,RF,0,321.3229942,2,8
30909,29,61,1-29-2023-061-03,3,2,LR,0,321.3229942,2,8
30909,29,61,1-29-2023-061-03,3,2,RR,0,321.3229942,2,8
31015,29,65,1-29-2023-065-06,6,1,LF,9,344.5305882,2,8
31015,29,65,1-29-2023-065-06,6,1,RF,9,344.5305882,2,8
31015,29,65,1-29-2023-065-06,6,1,LR,9,344.5305882,2,8
31015,29,65,1-29-2023-065-06,6,1,RR,9,344.5305882,2,8
31015,29,65,1-29-2023-065-06,6,2,LF,9,344.5305882,2,8
31015,29,65,1-29-2023-065-06,6,2,RF,9,344.5305882,2,8
31015,29,65,1-29-2023-065-06,6,2,LR,5,344.5305882,2,8
31015,29,65,1-29-2023-065-06,6,2,RR,9,344.5305882,2,8
31261,32,132,1-32-2023-132-06,6,1,RF,0,865.3605925,7,8
31261,32,132,1-32-2023-132-06,6,1,RR,0,865.3605925,7,8
31261,32,132,1-32-2023-132-06,6,1,LR,0,865.3605925,7,8
31261,32,132,1-32-2023-132-06,6,1,LF,0,865.3605925,7,8
31261,32,132,1-32-2023-132-06,6,2,RF,0,865.3605925,7,8
31261,32,132,1-32-2023-132-06,6,2,RR,0,865.3605925,7,8
31261,32,132,1-32-2023-132-06,6,2,LR,0,865.3605925,7,8
31261,32,132,1-32-2023-132-06,6,2,LF,0,865.3605925,7,8
31290,29,74,1-29-2023-074-04,4,1,LF,0,563.9084873,2,8
31290,29,74,1-29-2023-074-04,4,1,LR,0,563.9084873,2,8
31290,29,74,1-29-2023-074-04,4,1,RF,0,563.9084873,2,8
31290,29,74,1-29-2023-074-04,4,1,RR,0,563.9084873,2,8
31290,29,74,1-29-2023-074-04,4,2,LF,0,563.9084873,2,8
31290,29,74,1-29-2023-074-04,4,2,RF,7,563.9084873,2,8
31290,29,74,1-29-2023-074-04,4,2,LR,0,563.9084873,2,8
31290,29,74,1-29-2023-074-04,4,2,RR,0,563.9084873,2,8
31293,21,85,1-21-2023-085-09,9,1,LF,5,2151.271327,11,8
31293,21,85,1-21-2023-085-09,9,1,LF,7,2151.271327,11,8
31293,21,85,1-21-2023-085-09,9,1,LR,0,2151.271327,11,8
31293,21,85,1-21-2023-085-09,9,1,RR,0,2151.271327,11,8
31293,21,85,1-21-2023-085-09,9,1,RF,0,2151.271327,11,8
31310,23,74,1-23-2023-074-08,8,1,LF,0,137.5445059,5,8
31310,23,74,1-23-2023-074-08,8,1,LR,0,137.5445059,5,8
31310,23,74,1-23-2023-074-08,8,1,RR,0,137.5445059,5,8
31310,23,74,1-23-2023-074-08,8,1,RF,0,137.5445059,5,8
31313,32,136,1-32-2023-136-01,1,1,RF,5,67.15273732,7,8
31313,32,136,1-32-2023-136-01,1,1,RF,7,67.15273732,7,8
31313,32,136,1-32-2023-136-01,1,1,RF,8,67.15273732,7,8
31313,32,136,1-32-2023-136-01,1,1,RR,5,67.15273732,7,8
31313,32,136,1-32-2023-136-01,1,1,RR,7,67.15273732,7,8
31313,32,136,1-32-2023-136-01,1,1,RR,8,67.15273732,7,8
31313,32,136,1-32-2023-136-01,1,1,LR,0,67.15273732,7,8
31313,32,136,1-32-2023-136-01,1,1,LF,0,67.15273732,7,8
31396,23,75,1-23-2023-075-05,5,2,LF,0,85.27411884,5,8
31396,23,75,1-23-2023-075-05,5,2,RF,0,85.27411884,5,8
31396,23,75,1-23-2023-075-05,5,2,LR,0,85.27411884,5,8
31396,23,75,1-23-2023-075-05,5,2,RR,7,85.27411884,5,8
31447,32,138,1-32-2023-138-06,6,1,LF,4,931.7542266,7,8
31447,32,138,1-32-2023-138-06,6,1,RF,0,931.7542266,7,8
31447,32,138,1-32-2023-138-06,6,1,LR,0,931.7542266,7,8
31447,32,138,1-32-2023-138-06,6,1,RR,0,931.7542266,7,8
31447,32,138,1-32-2023-138-06,6,2,LF,0,931.7542266,7,8
31447,32,138,1-32-2023-138-06,6,2,RF,0,931.7542266,7,8
31447,32,138,1-32-2023-138-06,6,2,LR,0,931.7542266,7,8
31447,32,138,1-32-2023-138-06,6,2,RR,0,931.7542266,7,8
31450,32,141,1-32-2023-141-03,3,1,LF,0,428.2985999,7,8
31450,32,141,1-32-2023-141-03,3,1,RF,0,428.2985999,7,8
31450,32,141,1-32-2023-141-03,3,1,LR,0,428.2985999,7,8
31450,32,141,1-32-2023-141-03,3,1,RR,0,428.2985999,7,8
31450,32,141,1-32-2023-141-03,3,2,LF,0,428.2985999,7,8
31450,32,141,1-32-2023-141-03,3,2,RF,4,428.2985999,7,8
31450,32,141,1-32-2023-141-03,3,2,LR,0,428.2985999,7,8
31450,32,141,1-32-2023-141-03,3,2,RR,0,428.2985999,7,8
31459,21,90,1-21-2023-090-06,6,1,LF,5,575.577522,11,8
31459,21,90,1-21-2023-090-06,6,1,LR,0,575.577522,11,8
31459,21,90,1-21-2023-090-06,6,1,RR,0,575.577522,11,8
31459,21,90,1-21-2023-090-06,6,1,RF,0,575.577522,11,8
31467,32,143,1-32-2023-143-08,8,1,LF,0,413.0993388,7,8
31467,32,143,1-32-2023-143-08,8,1,RF,0,413.0993388,7,8
31467,32,143,1-32-2023-143-08,8,1,RR,0,413.0993388,7,8
31467,32,143,1-32-2023-143-08,8,1,LR,0,413.0993388,7,8
31467,32,143,1-32-2023-143-08,8,2,LF,0,413.0993388,7,8
31467,32,143,1-32-2023-143-08,8,2,RF,0,413.0993388,7,8
31467,32,143,1-32-2023-143-08,8,2,LR,0,413.0993388,7,8
31467,32,143,1-32-2023-143-08,8,2,RR,0,413.0993388,7,8
31487,23,77,1-23-2023-077-05,5,1,LR,0,92.35005267,5,8
31487,23,77,1-23-2023-077-05,5,1,LF,8,92.35005267,5,8
31487,23,77,1-23-2023-077-05,5,1,RF,0,92.35005267,5,8
31487,23,77,1-23-2023-077-05,5,1,RR,0,92.35005267,5,8
31550,21,94,1-21-2023-094-01,1,1,LF,9,37.77324493,11,8
31550,21,94,1-21-2023-094-01,1,1,LR,4,37.77324493,11,8
31550,21,94,1-21-2023-094-01,1,1,RF,0,37.77324493,11,8
31550,21,94,1-21-2023-094-01,1,1,RR,0,37.77324493,11,8
31596,21,97,1-21-2023-097-06,6,1,LF,2,207.3618783,11,8
31596,21,97,1-21-2023-097-06,6,1,LF,3,207.3618783,11,8
31596,21,97,1-21-2023-097-06,6,1,LF,4,207.3618783,11,8
31596,21,97,1-21-2023-097-06,6,1,LF,5,207.3618783,11,8
30849,19,104,1-19-2023-104-01,1,1,LR,7,54.03677053,9,8
30849,19,104,1-19-2023-104-01,1,1,RR,0,54.03677053,9,8
30898,31,62,1-31-2023-062-06,6,1,LF,0,247.8107959,6,8
30898,31,62,1-31-2023-062-06,6,1,RF,0,247.8107959,6,8
30898,31,62,1-31-2023-062-06,6,1,RR,8,247.8107959,6,8
30898,31,62,1-31-2023-062-06,6,1,LR,7,247.8107959,6,8
30932,18,62,1-18-2023-062-03,3,1,LF,0,129.9913733,6,8
30932,18,62,1-18-2023-062-03,3,1,RF,4,129.9913733,6,8
30932,18,62,1-18-2023-062-03,3,1,RF,7,129.9913733,6,8
30932,18,62,1-18-2023-062-03,3,1,LR,0,129.9913733,6,8
30932,18,62,1-18-2023-062-03,3,1,RR,0,129.9913733,6,8
30932,18,62,1-18-2023-062-03,3,2,RF,0,129.9913733,6,8
30932,18,62,1-18-2023-062-03,3,2,RR,0,129.9913733,6,8
30932,18,62,1-18-2023-062-03,3,2,LR,0,129.9913733,6,8
30932,18,62,1-18-2023-062-03,3,2,LF,0,129.9913733,6,8
31041,33,51,1-33-2023-051-08,8,1,RF,0,110.7039831,12,8
31041,33,51,1-33-2023-051-08,8,1,LF,4,110.7039831,12,8
31041,33,51,1-33-2023-051-08,8,1,LF,7,110.7039831,12,8
31041,33,51,1-33-2023-051-08,8,1,LR,0,110.7039831,12,8
31041,33,51,1-33-2023-051-08,8,1,RR,0,110.7039831,12,8
31084,31,71,1-31-2023-071-09,9,2,LF,8,350.7849942,6,8
31084,31,71,1-31-2023-071-09,9,2,LR,8,350.7849942,6,8
31084,31,71,1-31-2023-071-09,9,2,RR,7,350.7849942,6,8
31084,31,71,1-31-2023-071-09,9,2,RF,7,350.7849942,6,8
31181,22,61,1-22-2023-061-03,3,1,LF,0,42.48962388,12,8
31181,22,61,1-22-2023-061-03,3,1,RR,8,42.48962388,12,8
31181,22,61,1-22-2023-061-03,3,1,RF,0,42.48962388,12,8
31181,22,61,1-22-2023-061-03,3,1,LR,0,42.48962388,12,8
31224,33,53,1-33-2023-053-09,9,1,LF,0,3504.419282,12,8
31224,33,53,1-33-2023-053-09,9,1,LR,0,3504.419282,12,8
31224,33,53,1-33-2023-053-09,9,1,RR,7,3504.419282,12,8
31224,33,53,1-33-2023-053-09,9,1,RF,0,3504.419282,12,8
31324,31,77,1-31-2023-077-05,5,1,LF,0,205.9381144,6,8
31324,31,77,1-31-2023-077-05,5,1,RF,5,205.9381144,6,8
31324,31,77,1-31-2023-077-05,5,1,RF,7,205.9381144,6,8
31324,31,77,1-31-2023-077-05,5,1,RR,0,205.9381144,6,8
31324,31,77,1-31-2023-077-05,5,1,LR,0,205.9381144,6,8
31370,22,67,1-22-2023-067-07,7,1,LF,8,36.13312928,12,8
31370,22,67,1-22-2023-067-07,7,1,RF,0,36.13312928,12,8
31370,22,67,1-22-2023-067-07,7,1,RR,0,36.13312928,12,8
31370,22,67,1-22-2023-067-07,7,1,LR,0,36.13312928,12,8
31593,33,59,1-33-2023-059-08,8,1,RF,0,134.2127958,12,8
31593,33,59,1-33-2023-059-08,8,1,LR,0,134.2127958,12,8
31593,33,59,1-33-2023-059-08,8,1,LF,5,134.2127958,12,8
31593,33,59,1-33-2023-059-08,8,1,RR,0,134.2127958,12,8
31593,33,59,1-33-2023-059-08,8,2,LF,0,134.2127958,12,8
31593,33,59,1-33-2023-059-08,8,2,RF,5,134.2127958,12,8
31593,33,59,1-33-2023-059-08,8,2,RF,7,134.2127958,12,8
31593,33,59,1-33-2023-059-08,8,2,LR,0,134.2127958,12,8
31593,33,59,1-33-2023-059-08,8,2,RR,0,134.2127958,12,8
31599,19,116,1-19-2023-116-05,5,1,LF,0,116.4837446,9,8
31599,19,116,1-19-2023-116-05,5,1,RF,7,116.4837446,9,8
31599,19,116,1-19-2023-116-05,5,1,LR,0,116.4837446,9,8
31599,19,116,1-19-2023-116-05,5,1,RR,0,116.4837446,9,8
31622,31,84,1-31-2023-084-04,4,1,LF,0,194.3365105,6,8
31622,31,84,1-31-2023-084-04,4,1,RF,0,194.3365105,6,8
31622,31,84,1-31-2023-084-04,4,1,LR,0,194.3365105,6,8
31622,31,84,1-31-2023-084-04,4,1,RR,0,194.3365105,6,8
31639,22,74,1-22-2023-074-09,9,2,LF,4,111.2443308,12,8
31639,22,74,1-22-2023-074-09,9,2,LR,0,111.2443308,12,8
31639,22,74,1-22-2023-074-09,9,2,RR,0,111.2443308,12,8
31639,22,74,1-22-2023-074-09,9,2,RF,8,111.2443308,12,8
31719,31,87,1-31-2023-087-04,4,1,LF,0,194.3365105,6,8
31719,31,87,1-31-2023-087-04,4,1,RF,0,194.3365105,6,8
31719,31,87,1-31-2023-087-04,4,1,RR,0,194.3365105,6,8
31719,31,87,1-31-2023-087-04,4,1,LR,0,194.3365105,6,8
31725,22,76,1-22-2023-076-10,10,2,LF,0,418.6365814,12,8
31725,22,76,1-22-2023-076-10,10,2,LR,0,418.6365814,12,8
31725,22,76,1-22-2023-076-10,10,2,RR,8,418.6365814,12,8
31725,22,76,1-22-2023-076-10,10,2,RF,0,418.6365814,12,8
31771,33,61,1-33-2023-061-09,9,2,LF,0,215.4825937,12,8
31771,33,61,1-33-2023-061-09,9,2,LR,3,215.4825937,12,8
31771,33,61,1-33-2023-061-09,9,2,RR,0,215.4825937,12,8
31771,33,61,1-33-2023-061-09,9,2,RF,0,215.4825937,12,8
31831,31,90,1-31-2023-090-03,3,2,LF,7,206.2441745,6,8
31831,31,90,1-31-2023-090-03,3,2,LR,0,206.2441745,6,8
31831,31,90,1-31-2023-090-03,3,2,RR,0,206.2441745,6,8
31831,31,90,1-31-2023-090-03,3,2,RF,0,206.2441745,6,8
31831,31,90,1-31-2023-090-03,3,3,LF,0,206.2441745,6,8
31831,31,90,1-31-2023-090-03,3,3,RF,5,206.2441745,6,8
31831,31,90,1-31-2023-090-03,3,3,RF,7,206.2441745,6,8
31831,31,90,1-31-2023-090-03,3,3,RR,0,206.2441745,6,8
31831,31,90,1-31-2023-090-03,3,3,LR,0,206.2441745,6,8
31831,31,90,1-31-2023-090-03,3,4,LF,0,206.2441745,6,8
31831,31,90,1-31-2023-090-03,3,4,RF,0,206.2441745,6,8
31831,31,90,1-31-2023-090-03,3,4,RR,0,206.2441745,6,8
31831,31,90,1-31-2023-090-03,3,4,LR,0,206.2441745,6,8
31868,33,65,1-33-2023-065-06,6,1,LF,0,63.83740727,12,8
31868,33,65,1-33-2023-065-06,6,1,RF,0,63.83740727,12,8
31868,33,65,1-33-2023-065-06,6,1,LR,0,63.83740727,12,8
31868,33,65,1-33-2023-065-06,6,1,RR,0,63.83740727,12,8
31868,33,65,1-33-2023-065-06,6,2,LF,0,63.83740727,12,8
31868,33,65,1-33-2023-065-06,6,2,LR,0,63.83740727,12,8
31868,33,65,1-33-2023-065-06,6,2,RR,0,63.83740727,12,8
31868,33,65,1-33-2023-065-06,6,2,RF,0,63.83740727,12,8
31871,19,122,1-19-2023-122-10,10,1,LF,7,4439.832641,9,8
31871,19,122,1-19-2023-122-10,10,1,LR,0,4439.832641,9,8
31871,19,122,1-19-2023-122-10,10,1,RF,0,4439.832641,9,8
31871,19,122,1-19-2023-122-10,10,1,RR,0,4439.832641,9,8
31897,31,92,1-31-2023-092-10,10,1,LF,0,190.9257288,6,8
31897,31,92,1-31-2023-092-10,10,1,LR,0,190.9257288,6,8
31897,31,92,1-31-2023-092-10,10,1,RF,0,190.9257288,6,8
31897,31,92,1-31-2023-092-10,10,1,RR,0,190.9257288,6,8
32017,22,86,1-22-2023-086-07,7,1,LF,0,119.0502447,12,8
32017,22,86,1-22-2023-086-07,7,1,LR,0,119.0502447,12,8
32017,22,86,1-22-2023-086-07,7,1,RR,0,119.0502447,12,8
32017,22,86,1-22-2023-086-07,7,1,RF,0,119.0502447,12,8
32077,33,73,1-33-2023-073-05,5,1,LF,0,23.0841485,12,8
32077,33,73,1-33-2023-073-05,5,1,LR,0,23.0841485,12,8
32077,33,73,1-33-2023-073-05,5,1,RR,0,23.0841485,12,8
32077,33,73,1-33-2023-073-05,5,1,RF,0,23.0841485,12,8
32126,22,88,1-22-2023-088-07,7,1,LF,0,587.2458808,12,8
32126,22,88,1-22-2023-088-07,7,1,LR,0,587.2458808,12,8
32126,22,88,1-22-2023-088-07,7,1,RR,0,587.2458808,12,8
32126,22,88,1-22-2023-088-07,7,1,RF,0,587.2458808,12,8
32217,31,100,1-31-2023-100-06,6,1,LF,9,266.4816638,6,8
32217,31,100,1-31-2023-100-06,6,1,RF,9,266.4816638,6,8
32217,31,100,1-31-2023-100-06,6,1,LR,9,266.4816638,6,8
32217,31,100,1-31-2023-100-06,6,1,RR,0,266.4816638,6,8
32243,22,91,1-22-2023-091-06,6,1,LF,0,40.62842331,12,8
32243,22,91,1-22-2023-091-06,6,1,RF,8,40.62842331,12,8
32243,22,91,1-22-2023-091-06,6,1,RR,0,40.62842331,12,8
32243,22,91,1-22-2023-091-06,6,1,LR,0,40.62842331,12,8
32243,22,91,1-22-2023-091-06,6,2,LF,0,40.62842331,12,8
32243,22,91,1-22-2023-091-06,6,2,RF,0,40.62842331,12,8
32243,22,91,1-22-2023-091-06,6,2,RR,0,40.62842331,12,8
32243,22,91,1-22-2023-091-06,6,2,LR,0,40.62842331,12,8
32292,33,78,1-33-2023-078-08,8,1,RF,7,42.4032536,12,8
32292,33,78,1-33-2023-078-08,8,1,LF,0,42.4032536,12,8
32292,33,78,1-33-2023-078-08,8,1,RR,0,42.4032536,12,8
32292,33,78,1-33-2023-078-08,8,1,LR,0,42.4032536,12,8
32329,31,105,1-31-2023-105-03,3,1,LF,5,206.2441745,6,8
32329,31,105,1-31-2023-105-03,3,1,LF,7,206.2441745,6,8
32329,31,105,1-31-2023-105-03,3,1,LR,5,206.2441745,6,8
32329,31,105,1-31-2023-105-03,3,1,RR,7,206.2441745,6,8
32329,31,105,1-31-2023-105-03,3,1,RF,0,206.2441745,6,8
32329,31,105,1-31-2023-105-03,3,2,LF,9,206.2441745,6,8
32329,31,105,1-31-2023-105-03,3,2,LR,0,206.2441745,6,8
32329,31,105,1-31-2023-105-03,3,2,RF,0,206.2441745,6,8
32329,31,105,1-31-2023-105-03,3,2,RR,7,206.2441745,6,8
32346,22,94,1-22-2023-094-08,8,1,LF,5,148.2707358,12,8
32346,22,94,1-22-2023-094-08,8,1,LR,0,148.2707358,12,8
32346,22,94,1-22-2023-094-08,8,1,RR,0,148.2707358,12,8
32346,22,94,1-22-2023-094-08,8,1,RF,0,148.2707358,12,8
32446,24,111,1-24-2023-111-04,4,1,LF,0,1076.089875,1,8
32446,24,111,1-24-2023-111-04,4,1,RF,0,1076.089875,1,8
32446,24,111,1-24-2023-111-04,4,1,LR,0,1076.089875,1,8
32446,24,111,1-24-2023-111-04,4,1,RR,0,1076.089875,1,8
32455,22,96,1-22-2023-096-03,3,1,LF,8,40.62842331,12,8
32455,22,96,1-22-2023-096-03,3,1,LR,0,40.62842331,12,8
32455,22,96,1-22-2023-096-03,3,1,RR,0,40.62842331,12,8
32455,22,96,1-22-2023-096-03,3,1,RF,0,40.62842331,12,8
32455,22,96,1-22-2023-096-03,3,2,LF,0,40.62842331,12,8
32455,22,96,1-22-2023-096-03,3,2,LR,0,40.62842331,12,8
32455,22,96,1-22-2023-096-03,3,2,RR,0,40.62842331,12,8
32455,22,96,1-22-2023-096-03,3,2,RF,0,40.62842331,12,8
32518,24,115,1-24-2023-115-08,8,2,LF,0,278.0893379,1,8
32518,24,115,1-24-2023-115-08,8,2,RF,7,278.0893379,1,8
32518,24,115,1-24-2023-115-08,8,2,LR,0,278.0893379,1,8
32518,24,115,1-24-2023-115-08,8,2,RR,0,278.0893379,1,8
32538,31,110,1-31-2023-110-07,7,1,LF,0,873.1862311,6,8
32538,31,110,1-31-2023-110-07,7,1,RF,0,873.1862311,6,8
32538,31,110,1-31-2023-110-07,7,1,RR,0,873.1862311,6,8
32538,31,110,1-31-2023-110-07,7,1,LR,0,873.1862311,6,8
32618,24,117,1-24-2023-117-03,3,1,LF,0,279.5485337,1,8
32618,24,117,1-24-2023-117-03,3,1,LR,0,279.5485337,1,8
32618,24,117,1-24-2023-117-03,3,1,RF,0,279.5485337,1,8
32618,24,117,1-24-2023-117-03,3,1,RR,0,279.5485337,1,8
32618,24,117,1-24-2023-117-03,3,2,LF,0,279.5485337,1,8
32618,24,117,1-24-2023-117-03,3,2,RF,0,279.5485337,1,8
32618,24,117,1-24-2023-117-03,3,2,LR,0,279.5485337,1,8
32618,24,117,1-24-2023-117-03,3,2,RR,0,279.5485337,1,8
32618,24,117,1-24-2023-117-03,3,3,LF,4,279.5485337,1,8
32618,24,117,1-24-2023-117-03,3,3,LF,7,279.5485337,1,8
32618,24,117,1-24-2023-117-03,3,3,RF,0,279.5485337,1,8
32618,24,117,1-24-2023-117-03,3,3,RR,0,279.5485337,1,8
32618,24,117,1-24-2023-117-03,3,3,LR,0,279.5485337,1,8
32652,22,100,1-22-2023-100-09,9,2,LF,0,294.5963863,12,8
32652,22,100,1-22-2023-100-09,9,2,LR,0,294.5963863,12,8
32652,22,100,1-22-2023-100-09,9,2,RR,5,294.5963863,12,8
32652,22,100,1-22-2023-100-09,9,2,RF,0,294.5963863,12,8
32667,31,116,1-31-2023-116-09,9,1,LF,9,316.1560291,6,8
32667,31,116,1-31-2023-116-09,9,1,RF,9,316.1560291,6,8
32667,31,116,1-31-2023-116-09,9,1,LR,9,316.1560291,6,8
32667,31,116,1-31-2023-116-09,9,1,RR,9,316.1560291,6,8
32707,19,127,1-19-2023-127-01,1,1,LF,7,59.13251466,9,8
32707,19,127,1-19-2023-127-01,1,1,RF,7,59.13251466,9,8
32707,19,127,1-19-2023-127-01,1,1,LR,0,59.13251466,9,8
32707,19,127,1-19-2023-127-01,1,1,RR,0,59.13251466,9,8
32741,31,119,1-31-2023-119-09,9,1,LF,0,251.9862351,6,8
2300201,33,96,1-33-2023-096-03,3,2,LF,0,76.03015611,12,8
2300201,33,96,1-33-2023-096-03,3,2,LR,0,76.03015611,12,8
2300201,33,96,1-33-2023-096-03,3,2,RF,0,76.03015611,12,8
2300201,33,96,1-33-2023-096-03,3,2,RR,0,76.03015611,12,8
2300224,24,133,1-24-2023-133-07,7,1,LF,0,944.6545422,1,8
2300224,24,133,1-24-2023-133-07,7,1,RF,0,944.6545422,1,8
2300224,24,133,1-24-2023-133-07,7,1,LR,0,944.6545422,1,8
2300224,24,133,1-24-2023-133-07,7,1,RR,0,944.6545422,1,8
2300244,22,117,1-22-2023-117-09,9,1,LF,8,38.94420251,12,8
2300244,22,117,1-22-2023-117-09,9,1,RF,9,38.94420251,12,8
2300244,22,117,1-22-2023-117-09,9,1,LR,9,38.94420251,12,8
2300244,22,117,1-22-2023-117-09,9,1,RR,9,38.94420251,12,8
2300264,31,128,1-31-2023-128-09,9,1,LF,7,251.9862351,6,8
2300264,31,128,1-31-2023-128-09,9,1,LF,8,251.9862351,6,8
2300264,31,128,1-31-2023-128-09,9,1,RF,7,251.9862351,6,8
2300264,31,128,1-31-2023-128-09,9,1,LR,8,251.9862351,6,8
2300264,31,128,1-31-2023-128-09,9,1,RR,0,251.9862351,6,8
28164,32,1,1-32-2023-001-09,9,1,LF,0,2450.833678,7,8
28164,32,1,1-32-2023-001-09,9,1,RF,0,2450.833678,7,8
28164,32,1,1-32-2023-001-09,9,1,RR,0,2450.833678,7,8
28164,32,1,1-32-2023-001-09,9,1,LR,0,2450.833678,7,8
28264,28,2,1-28-2023-002-03,3,1,LF,0,58.45560422,3,8
28264,28,2,1-28-2023-002-03,3,1,LR,0,58.45560422,3,8
28264,28,2,1-28-2023-002-03,3,1,RF,0,58.45560422,3,8
28264,28,2,1-28-2023-002-03,3,1,RR,0,58.45560422,3,8
28264,28,2,1-28-2023-002-03,3,2,LF,0,58.45560422,3,8
28264,28,2,1-28-2023-002-03,3,2,RR,0,58.45560422,3,8
28264,28,2,1-28-2023-002-03,3,2,RF,0,58.45560422,3,8
28264,28,2,1-28-2023-002-03,3,2,LR,0,58.45560422,3,8
28376,16,5,1-16-2023-005-03,3,1,LF,7,120.0930846,5,8
28376,16,5,1-16-2023-005-03,3,1,RF,0,120.0930846,5,8
