CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
18453,20,53,1-20-2020-053-09,9,1,1,31,998,0,0,0,888,00LDAO02,L,D,A,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,LEFT FRONT HEADER TO RIGHT FRONT HEADER,UNKNOWN - NOT MEASURED,UNKNOWN - NOT MEASURED,888,888,888,888,888,,,,,,,,10,3,1954.14318507534,11,5
18457,21,93,1-21-2020-093-04,4,2,1,1,320,11,0,0,60,11LDEW01,L,D,E,W,01,8,8,8,8,888,888,888,3,15,-11,10,18765,998,-47,16,0,1,AT LF BUMPER CORNER CONTINUING 332 CM REARWARD,86 CM FORWARD OF THE LR AXLE CONTINUING 234 CM FORWARD,110 CM FORWARD OF THE LR AXLE,234,69,234,54,332,9,4,9,8,1,6,7,,,910.101223097835,11,5
18459,30,90,1-30-2020-090-03,3,2,4,54,60,2,0,0,888,02FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,3cm right of center extends right,Unknown,right bumper corner,999,999,150,37,72,999,999,999,999,999,999,999,,,60.0669367379702,10,5
20268,21,167,1-21-2020-167-01,1,1,2,57,999,99,0,0,888,99999999,9,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,2,UNKNOWN,NOT MEASURED,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,31.5795971995564,11,5
20163,28,95,1-28-2020-095-07,7,1,1,2,0,12,0,0,60,12FLEE05,F,L,E,E,05,8,8,8,8,888,888,888,3,7,-7,0,1916,998,-75,5,0,1,70cm left of center ext left to bumper corner,Bumper corner to bumper corner,80cm left of center,999,999,999,999,10,999,999,999,999,999,999,999,,,380.466199018002,3,5
20163,28,95,1-28-2020-095-07,7,2,1,1,350,12,0,0,245,12LFEW01,L,F,E,W,01,8,8,8,8,888,888,888,3,5,-5,1,5219,998,-68,6,0,1,300cm forward left rear axle extending forward 127cm,300cm forward left rear axle extending forward 127cm,387cm forward left rear axle,127,181,127,181,127,7,0,1,1,4,7,5,,,380.466199018002,3,5
20093,18,92,1-18-2020-092-09,9,1,2,42,0,12,0,0,888,12FZEN01,F,Z,E,N,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,2,begins 4cm right of center and extends 32cm right,unknown,18cm right of center,999,999,999,999,32,999,999,999,999,999,999,999,,,549.090192318805,6,5
20094,18,93,1-18-2020-093-04,4,2,1,1,10,12,0,0,225,12FREE06,F,R,E,E,06,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,2,1,begins 78cm right of center,"unknown, corner impact with no rail deformation",83cm right of center,999,999,999,999,5,999,999,999,999,999,999,999,,,297.510290437817,6,5
20232,28,96,1-28-2020-096-10,10,1,2,47,350,12,0,0,888,12FLES06,F,L,E,S,06,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,76cm left of center extending left to bumper corner,Unknown,80cm left of center,999,999,999,999,4,999,999,999,999,999,999,999,,,1247.82898156726,3,5
20233,28,97,1-28-2020-097-03,3,1,2,59,350,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,36cm left of center extending right to bumper corner,not measured,90cm right of center,999,999,999,999,126,999,999,999,999,999,999,999,,,37.6269085205474,3,5
16694,77,26,1-77-2020-026-02,2,1,1,63,0,12,0,0,888,12FRLE01,F,R,L,E,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,BEGINS RIGHT FRONT BUMPER CORNER; EXTENDS LEFT,UNKNOWN,UNKNOWN,999,999,150,64,22,999,999,999,999,999,999,999,,,101.856800764656,9,5
17424,77,43,1-77-2020-043-08,8,1,1,51,0,12,0,0,888,12FREE03,F,R,E,E,03,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,1,Begins 61cm Right of FCP; Extends Right,Front Bumper Corner to Front Bumper Corner,Right Front Bumper Corner,142,0,142,64,14,999,999,999,999,999,999,999,,,1027.59133103413,9,5
17816,77,52,1-77-2020-052-08,8,1,2,58,0,12,0,0,888,12FZEW03,F,Z,E,W,03,8,8,8,8,888,888,888,1,51,-51,0,166680,998,38,51,0,1,BEGINS AT FCP; EXTENDS RIGHT,FRONT BUMPER CORNER TO FRONT BUMPER,RIGHT FRONT BUMPER CORNER,118,0,150,38,75,58,8,24,37,47,52,58,,,842.387889463437,9,5
19047,77,82,1-77-2020-082-05,5,1,1,2,30,1,0,0,210,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,30,-26,-15,82084,998,-114,26,0,1,BEGINS RIGHT BUMPER CORNER; EXTENDS LEFT,UNKNOWN,RFBC,999,999,150,999,999,999,999,999,999,999,999,999,,,136.983885953177,9,5
19047,77,82,1-77-2020-082-05,5,2,1,1,0,12,0,0,60,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,3,27,-27,0,82084,998,-14,31,0,1,BEGINS 52CM RIGHT OF FCP; EXTENDS LEFT,FRONT BUMPER CORNER TO FRONT BUMPER CORNER,16CM LEFT OF FCP,160,0,160,-14,132,39,14,19,39,24,12,11,,,136.983885953177,9,5
19734,77,100,1-77-2020-100-05,5,1,1,2,180,6,0,0,245,06BZEW06,B,Z,E,W,06,8,8,8,8,888,888,888,1,33,33,0,76858,998,-36,34,0,1,3CM LEFT OF REAR CENTER POINT; EXTENDS RIGHT,LEFT REAR REBAR CORNER TO RIGHT REAR REBAR CORNER,51CM RIGHT OF REAR CENTER POINT,123,0,150,36,78,57,9,0,17,33,46,57,,,377.109993509726,9,5
19734,77,100,1-77-2020-100-05,5,2,1,1,0,12,0,0,245,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,27,-27,0,55346,998,-45,26,0,1,BEGINS 10CM LEFT OF FCP;EXTENDS LEFT,FRONT BUMPER CORNER TO FRONT BUMPER CORNER,80CM LEFT OF FCP,160,0,160,-45,70,25,25,18,13,8,5,8,,,377.109993509726,9,5
16844,20,16,1-20-2020-016-04,4,2,1,1,350,12,0,0,30,12FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,2,1,Front plane,N/A,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1813.96832650351,11,5
16844,20,16,1-20-2020-016-04,4,1,1,2,80,3,9,0,120,03RBEW03,R,B,E,W,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,2,1,Right back quarter panel,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1813.96832650351,11,5
16574,26,25,1-26-2020-025-02,2,1,3,31,998,0,0,0,888,00TYDO04,T,Y,D,O,04,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,8,1,FRONT WINDSHIELD HEADER,ROLLOVER,WINDSHIELD HEADER,888,888,888,888,888,,,,,,,,15,21,29.7923693967724,10,5
16867,33,19,1-33-2020-019-04,4,2,1,1,340,11,0,0,50,11FLEE02,F,L,E,E,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unk cm L of FCP and leftward,NA,LF BC,999,999,999,999,999,999,999,999,999,999,999,999,,,225.607630716954,12,5
16867,33,19,1-33-2020-019-04,4,1,1,2,0,12,0,0,205,12FLEE04,F,L,E,E,04,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unk cm L of FCP and leftward,NA,LF BC,999,999,999,999,999,999,999,999,999,999,999,999,,,225.607630716954,12,5
16625,28,14,1-28-2020-014-05,5,1,2,60,320,11,0,0,888,11LFEW01,L,F,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,1,2,10cm Forward LFA ext Forward 46,Unknown,19cm Forward LFA,999,999,999,999,46,999,999,999,999,999,999,999,,,48.1055843593417,3,5
18906,16,103,1-16-2020-103-05,5,2,6,5,20,1,0,0,150,01RZES01,R,Z,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,44.1670850460401,5,5
18908,14,64,1-14-2020-064-07,7,2,1,1,170,6,0,7,125,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,1,ABOVE BUMPER,ABOVE BUMPER,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,3952.33683383799,8,5
18915,28,66,1-28-2020-066-10,10,1,1,31,998,0,0,0,888,00TDDO02,T,D,D,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,Windshield Header,Unknown Rollover,Center Windshield Header,888,888,888,888,888,,,,,,,,2,4,69.7305941082568,3,5
18926,18,62,1-18-2020-062-01,1,1,1,42,999,99,9,0,888,99FL9999,F,L,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,2,front bumper,none measured,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,56.4835297139271,6,5
16430,32,20,1-32-2020-020-05,5,1,5,59,999,99,0,0,888,99FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,Entire front,overlapping damage,Unknown,999,999,160,999,999,999,999,999,999,999,999,999,,,98.9000122743216,7,5
16681,13,17,1-13-2020-017-03,3,1,1,2,0,12,0,0,50,12FLEE01,F,L,E,E,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Starts 40cm LOC to LF BC,BC to BC,None,999,999,150,-57,35,999,999,999,999,999,999,999,,,1024.13848969587,7,5
16436,25,14,1-25-2020-014-04,4,1,2,42,0,12,0,0,888,12FLE901,F,L,E,9,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,485.692916280563,2,5
16436,25,14,1-25-2020-014-04,4,1,4,42,0,12,0,0,888,12F9E901,F,9,E,9,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,485.692916280563,2,5
16545,25,15,1-25-2020-015-03,3,1,1,41,0,12,0,0,888,12F9E999,F,9,E,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,273.301345111455,2,5
16842,19,37,1-19-2020-037-06,6,1,1,2,180,6,0,0,20,06BLHE06,B,L,H,E,06,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,418.614973051492,9,5
16473,26,19,1-26-2020-019-03,3,3,2,2,290,10,0,0,320,10LDEW02,L,D,E,W,02,8,8,8,8,888,888,888,3,15,-5,14,16443,998,2,16,0,1,61 CM REAR LR AXLE GOING FORWARD,22 CM FORWARD LR AXLE GOING FORWARD,297 CM FOWARD LR AXLE,275,5,275,-45,358,16,2,2,2,1,6,16,,,328.79071292032,10,5
16438,73,10,1-73-2020-010-04,4,1,1,76,0,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Front bumper,"Not measured, unknown",Not Measured,999,999,999,999,999,999,999,999,999,999,999,999,,,153.48654916686,3,5
16716,28,16,1-28-2020-016-10,10,1,1,48,40,1,0,0,888,01FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,14,-11,-9,19479,998,-116,14,0,1,38cm LoC ext Right to BC,BC to BC,76cm RoC,128,0,152,19,114,21,0,0,4,8,9,10,,,117.527796099707,3,5
20371,31,89,1-31-2020-089-04,4,1,1,42,0,12,0,0,888,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,2,Overlapping damage,Not measured,Overlapping damage,999,999,999,999,999,999,999,999,999,999,999,999,,,984.806719342412,6,5
19751,12,92,1-12-2020-092-04,4,1,1,61,350,12,0,0,888,12FYLW01,F,Y,L,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,12,2,1,Front: Unknown,Front: Unknown,Unknown,102,0,152,0,102,0,0,0,0,0,0,0,,,1580.74643425482,9,5
19842,32,173,1-32-2020-173-04,4,1,2,2,0,12,0,0,85,12FREE03,F,R,E,E,03,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,1,Rf bumper corner to unkown left,Unknown,RF bumper corner,999,999,999,999,999,999,999,999,999,999,999,999,,,2609.47339484761,7,5
16780,28,17,1-28-2020-017-10,10,1,1,31,998,0,0,0,888,00TPDO99,T,P,D,O,99,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,NOT MEASSURE ROLLOVER / REPAIRED PRIOR TO INSPECTION,NOT MEASSURE ROLLOVER / REPAIRED PRIOR TO INSPECTION,NOT MEASSURE ROLLOVER / REPAIRED PRIOR TO INSPECTION,888,888,888,888,888,,,,,,,,999,999,117.527796099707,3,5
16441,16,15,1-16-2020-015-01,1,1,1,45,230,8,0,0,888,08LPAN06,L,P,A,N,06,8,8,8,8,888,888,888,1,74,47,57,344440,998,19,74,0,1,124cm aft LF Axle ext FWD,LF Axle ext RWD,104cm aft LF Axle,221,5,221,4,28,63,0,38,59,63,31,0,,,35.9391374738878,5,5
16683,26,31,1-26-2020-031-07,7,1,1,2,350,12,0,0,15,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,30CM LEFT OF FCP MOVING LEFT,NA,LFBC,999,999,152,-54,48,999,999,999,999,999,999,999,,,1750.88152457404,10,5
16874,13,23,1-13-2020-023-06,6,2,1,1,180,6,0,0,30,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,not measured,Unknown,999,999,156,999,999,999,999,999,999,999,999,999,,,882.439978964505,7,5
16474,26,20,1-26-2020-020-01,1,1,1,63,0,12,0,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,RF TIRE,RF TIRE,RF TIRE,999,999,152,999,999,999,999,999,999,999,999,999,,,23.0618130910426,10,5
16474,26,20,1-26-2020-020-01,1,1,4,43,0,12,0,0,888,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,"UNKNOWN, NOT MEASURED",not measured,"UNKNOWN, NOT MEASURED",999,999,152,999,999,999,999,999,999,999,999,999,,,23.0618130910426,10,5
16474,26,20,1-26-2020-020-01,1,1,6,51,0,12,0,0,888,12FCEN02,F,C,E,N,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,2,"UNKNOWN, NOT MEASURED",not measured,"UNKNOWN, NOT MEASUED",999,999,152,999,999,999,999,999,999,999,999,999,,,23.0618130910426,10,5
16678,21,23,1-21-2020-023-06,6,1,1,2,30,1,9,0,0,01FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,1,FRONT END,NOT MEASURED,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,163.387644147269,11,5
16678,21,23,1-21-2020-023-06,6,2,1,1,330,11,0,0,245,11LDEW99,L,D,E,W,99,1,1,1,0,999,999,999,98,999,999,999,9999999,999,999,999,9,1,LEFT SIDE,NOT MEASURED,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,163.387644147269,11,5
16641,73,14,1-73-2020-014-03,3,1,1,31,998,0,0,0,888,00TYDO02,T,Y,D,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,roof rail to roof rail,NOT MEASURED ROLLOVER,right windshield header,888,888,888,888,888,,,,,,,,0,4,73.8764922507402,3,5
16665,29,30,1-29-2020-030-07,7,2,2,47,160,5,0,0,888,05RDAW02,R,D,A,W,02,8,8,8,8,888,888,888,1,13,12,-5,13341,998,-69,13,0,1,Begins 98cm rear of RR axle extending forward,Begins 48cm rear of RR axle extending forward,282cm fwd of RR axle,368,-4,368,-17,442,5,5,0,2,2,0,5,,,445.241250986885,2,5
16682,13,18,1-13-2020-018-03,3,2,1,1,180,6,0,0,145,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,3,14,14,0,11264,998,0,15,0,1,BC to BC,Bumper support end to end,5cm ROC,119,0,155,0,155,8,0,1,8,6,2,0,,,1024.13848969587,7,5
16693,77,25,1-77-2020-025-02,2,1,1,49,0,12,0,0,888,12LPEW02,L,P,E,W,02,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,7,2,BEGINS 11CM AFT LFA; EXTENDS RWD,UNKNOWN,UNKNOWN,999,999,999,60,48,999,999,999,999,999,999,999,,,101.856800764656,9,5
16699,10,37,1-10-2020-037-02,2,2,3,31,998,0,0,0,888,00TYDO02,T,Y,D,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,2,Left Roof Side Rail,Rollover,Windshield Header,888,888,888,888,888,,,,,,,,999,999,22.496088531018,4,5
16775,13,21,1-13-2020-021-02,2,1,1,48,0,12,0,0,888,12FLEW99,F,L,E,W,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,"Unknown, overlapping damage",None,"Unknown, overlapping damage",999,999,999,999,999,999,999,999,999,999,999,999,,,53.0952378578733,7,5
16642,73,15,1-73-2020-015-03,3,1,5,41,0,12,0,0,888,12FRES01,F,R,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,OVERLAPPING DAMAGE NOT MEASURED,FBC TO FBC,OVERLAPPING DAMAGE NOT MEASURED,999,999,999,999,10,999,999,999,999,999,999,999,,,73.8764922507402,3,5
16564,29,29,1-29-2020-029-03,3,1,1,50,0,12,0,0,888,12FREN99,F,R,E,N,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,unknown -overlapping damage,unknown -overlapping damage,unknown -overlapping damage,999,999,999,999,999,999,999,999,999,999,999,999,,,42.6551279342752,2,5
16746,26,32,1-26-2020-032-03,3,2,2,4,30,1,9,0,130,01F9EW99,F,9,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,2,"UNKNOWN, NOT MEASURED",LFBC TO RFBC,LFBC,999,999,999,999,999,999,999,999,999,999,999,999,,,269.525374131113,10,5
16746,26,32,1-26-2020-032-03,3,4,2,2,350,12,0,0,345,12F9EW99,F,9,E,W,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,8,1,"UNKNOWN, NOT MEASURED",LFBC TO RFBC,"UNKNOWN, NOT MEASURED",999,999,999,999,999,999,999,999,999,999,999,999,,,269.525374131113,10,5
16642,73,15,1-73-2020-015-03,3,1,9,41,0,12,0,0,888,12FCEN01,F,C,E,N,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,OVERLAPPING DAMAGE NOT MEASURED,FBC TO FBC,OVERLAPPING DAMAGE NOT MEASURED,190,0,190,999,999,999,999,999,999,999,999,999,,,73.8764922507402,3,5
16642,73,15,1-73-2020-015-03,3,1,12,41,0,12,0,0,888,12FLES01,F,L,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,OVERLAPPING DAMAGE NOT MEASURED,FBC TO FBC,OVERLAPPING DAMAGE NOT MEASURED,999,999,999,999,7,999,999,999,999,999,999,999,,,73.8764922507402,3,5
16730,73,18,1-73-2020-018-03,3,1,1,2,0,12,0,0,300,12FREE02,F,R,E,E,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,BEGINS 54 CM RIGHT OF FCP EXTENDS RIGHT,FBC TO FBC,FRBC,999,999,999,999,26,999,999,999,999,999,999,999,,,32.5669238953823,3,5
16781,76,21,1-76-2020-021-04,4,1,1,47,0,12,0,0,888,12FZEW99,F,Z,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,front bumper plane,not measured,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,30.1355546809283,3,5
16781,76,21,1-76-2020-021-04,4,1,1,47,0,12,0,0,888,12RDES01,R,D,E,S,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,right side,not measured,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,30.1355546809283,3,5
16773,13,19,1-13-2020-019-02,2,1,1,2,0,12,0,2,0,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,front BC to BC,not measured,Unknown,999,999,175,999,999,999,999,999,999,999,999,999,,,53.0952378626707,7,5
16467,10,23,1-10-2020-023-10,10,1,2,54,10,12,0,0,888,12FREE01,F,R,E,E,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,lfbc to rfbc,Unknown,unknown,999,999,999,999,29,999,999,999,999,999,999,999,,,3629.58000180772,4,5
16523,24,25,1-24-2020-025-04,4,2,2,3,0,12,0,0,30,12FREN01,F,R,E,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,2,Starts 40cm right of FCP going right,Unknown,45cm right of FCP,999,999,999,999,9,999,999,999,999,999,999,999,,,1323.6863816461,1,5
16804,11,16,1-11-2020-016-06,6,1,1,68,0,12,0,0,888,12FRAS09,F,R,A,S,09,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,BEGINS 43CM FWD RFA; EXTENDS RWD,UNKNOWN,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,519.581006252156,8,5
16525,16,16,1-16-2020-016-10,10,1,2,3,10,12,0,0,325,12FREE06,F,R,E,E,06,8,8,8,8,888,888,888,3,13,-13,-2,9199,998,33,14,0,1,51cm ROC ext R,Rebar BC to BC,RF,124,0,150,68,27,2,1,1,0,0,1,2,,,6463.09880848562,5,5
16584,22,16,1-22-2020-016-07,7,1,1,63,0,12,9,0,888,12FLWN03,F,L,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,LF wheel,N/A,LF wheel,999,999,999,999,999,999,999,999,999,999,999,999,,,144.748294891156,12,5
16558,30,17,1-30-2020-017-03,3,2,1,1,180,6,0,2,95,06BDEW02,B,D,E,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,17,2,1,begins 16cm left of center extends right,left bumper corner to right bumper corner,center,150,0,150,7,135,24,1,8,12,11,7,0,,,757.339974534559,10,5
16845,20,17,1-20-2020-017-05,5,1,3,31,998,0,0,0,888,00TYDO02,T,Y,D,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,Front left A pillar,Rollover,Unknown,888,888,888,888,888,,,,,,,,999,999,58.9067059583745,11,5
16607,17,25,1-17-2020-025-03,3,1,1,51,10,12,0,0,888,12FCEN99,F,C,E,N,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,4cm L of C extending to the Left,N/A,18cm L of C,999,999,148,-20,36,999,999,999,999,999,999,999,,,92.1513926338221,4,5
16604,17,23,1-17-2020-023-06,6,1,1,31,998,0,0,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Rail to Rail,Rollover,C Pillar at Backlight,888,888,888,888,888,,,,,,,,9,25,152.740171839494,4,5
16650,76,18,1-76-2020-018-02,2,1,1,2,310,10,0,0,295,10LYEW01,L,Y,E,W,01,8,8,8,8,888,888,888,1,17,-11,13,10833,998,-32,13,0,1,31 CM Forward of LR Axle Extends Forward,84 CM Forward of LR Axle Extends Forward,11 CM Forward of LF Axle,245,80,245,53,296,8,3,0,2,0,8,5,,,15.9010773593936,3,5
16650,76,18,1-76-2020-018-02,2,2,1,1,40,1,0,0,20,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,12,-9,-7,28257,998,-122,14,0,1,23 CM RT of FCP Ext RT,FBC to FBC,RFBC,136,0,170,52,62,13,0,0,13,3,7,2,,,15.9010773593936,3,5
16857,26,40,1-26-2020-040-05,5,1,2,31,998,0,0,0,888,00TZDO05,T,Z,D,O,05,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,8,1,roof rail to roof rail,ROLLOVER,left BL header,888,888,888,888,888,,,,,,,,999,999,42.6862679850507,10,5
16599,14,12,1-14-2020-012-02,2,1,1,2,10,12,0,0,20,12FREE05,F,R,E,E,05,8,8,8,8,888,888,888,1,22,-21,-4,12913,998,19,15,0,1,BEGINS 35CM ROC AND GOES RIGHT,BUMPER CORNER TO BUMPER CORNER,RIGHT BUMPER CORNER,138,0,150,55,40,13,7,0,0,0,0,13,,,185.969882760661,8,5
16599,14,12,1-14-2020-012-02,2,2,1,1,330,11,1,0,245,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,20,-17,10,47437,998,95,23,0,1,Begins 57cm loc and goes right,rebar corner to rebar corner,15cm roc,115,0,160,-5,104,23,11,15,19,23,9,0,,,185.969882760661,8,5
16460,10,24,1-10-2020-024-06,6,2,2,1,999,99,0,0,999,99RYEW01,R,Y,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,unknown,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,296.669380398689,4,5
16636,16,21,1-16-2020-021-06,6,2,1,1,50,2,0,0,300,02RYEW01,R,Y,E,W,01,0,0,0,0,999,999,999,3,10,-6,-7,6250,998,40,11,0,1,77cm FWD RR Axle Ext FWD,77cm FWD RR Axle Ext FWD,231cm FWD RR Axle,225,56,225,51,216,4,0,0,1,0,4,2,,,496.887957094923,5,5
16822,28,18,1-28-2020-018-03,3,1,3,2,999,99,0,7,215,99F99999,F,9,9,9,99,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,6,8,"Unknown, overlapping",N/A,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,34.2731829497023,3,5
17590,23,26,1-23-2020-026-03,3,2,3,88,0,12,0,0,888,12FYLW99,F,Y,L,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,Begins LF BC,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,213.963532493374,5,5
20169,23,70,1-23-2020-070-02,2,1,5,2,10,12,0,7,999,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,9,2,unknown,overlapping damage,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,54.7066912658746,5,5
20169,23,70,1-23-2020-070-02,2,1,3,61,20,1,0,0,888,01F99999,F,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,8,unknown,overlapping damage,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,54.7066912658746,5,5
17696,15,44,1-15-2020-044-04,4,1,2,3,270,9,0,0,255,09LZEW99,L,Z,E,W,99,9,9,9,9,999,999,999,12,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,16.434463679095,1,5
