CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
18666,59,43,1-59-2020-043-02,2,1,LF,103,Agilis LTX,LT245/75R16,M32K 00UX0819,11,0,2,101.191663754303,6,5
18666,59,43,1-59-2020-043-02,2,1,RF,103,Agilis LTX,LT245/75R16,M32K 00UX1019,11,0,2,101.191663754303,6,5
18666,59,43,1-59-2020-043-02,2,1,RR,103,Agilis LTX,LT245/75R16,M32K 00UX1019,11,0,2,101.191663754303,6,5
18666,59,43,1-59-2020-043-02,2,1,LR,103,Agilis LTX,LT245/75R16,M32K 00UX5218,11,0,2,101.191663754303,6,5
18666,59,43,1-59-2020-043-02,2,2,LF,129,Scorpion Verde,P235/55R18,UNH9 T4641318,5,0,1,101.191663754303,6,5
18666,59,43,1-59-2020-043-02,2,2,RF,129,Scorpion Verde,P235/55R18,UNH9 T4641818,5,0,1,101.191663754303,6,5
18666,59,43,1-59-2020-043-02,2,2,RR,129,Scorpion Verde,P235/55R18,UNH9 T4641318,5,0,1,101.191663754303,6,5
18666,59,43,1-59-2020-043-02,2,2,LR,129,Scorpion Verde,P235/55R18,UNH9 T4641818,5,0,1,101.191663754303,6,5
18952,26,126,1-26-2020-126-03,3,1,LF,70,WRANGLER,P275/55R20,MDY1 JH1R4218,6,0,1,229.905843354395,10,5
18952,26,126,1-26-2020-126-03,3,1,LR,70,WRANGLER,P275/55R20,MDY1 JH1R4218,7,0,1,229.905843354395,10,5
18952,26,126,1-26-2020-126-03,3,1,RF,70,WRANGLER,P275/55R20,MDY1 JH1R4218,6,1,1,229.905843354395,10,5
18952,26,126,1-26-2020-126-03,3,1,RR,70,WRANGLER,P275/55R20,MDY1 JH1R4218,7,0,1,229.905843354395,10,5
19768,13,107,1-13-2020-107-03,3,3,LF,998,Touring,P215/60R16,TBP1 AY5C2120,8,0,1,1593.33025045788,7,5
19768,13,107,1-13-2020-107-03,3,3,LR,59,Affinity Touring,P215/60R16,W2X8 A1C 4314,4,0,1,1593.33025045788,7,5
19768,13,107,1-13-2020-107-03,3,3,RR,6,Silver Edition,P215/60R16,U95M XMC 3815,5,1,1,1593.33025045788,7,5
19768,13,107,1-13-2020-107-03,3,3,RF,28,ControlContact Tour A/S,P215/60R16,650F WC1R,5,0,1,1593.33025045788,7,5
20137,77,109,1-77-2020-109-07,7,2,LF,187,AVID S34,P205/50R17,FDH4 N5Y 1114,4,0,1,298.89886090945,9,5
20137,77,109,1-77-2020-109-07,7,2,LR,187,AVID S34,P205/50R17,FDH4 N5Y 1314,3,0,1,298.89886090945,9,5
20137,77,109,1-77-2020-109-07,7,2,RF,187,AVID S34,P205/50R17,FDH4 N5Y 1114,3,0,1,298.89886090945,9,5
20137,77,109,1-77-2020-109-07,7,2,RR,187,AVID S34,P205/50R17,FDH4 N5Y 1314,3,0,1,298.89886090945,9,5
20246,32,195,1-32-2020-195-06,6,2,LF,998,Kunimoto F 28,P275/45R20,TJK  HCJ 2920,8,1,1,1156.73772327426,7,5
20246,32,195,1-32-2020-195-06,6,2,LR,998,TRX 5000,P275/45R20,02H  TKU3,7,0,1,1156.73772327426,7,5
20246,32,195,1-32-2020-195-06,6,2,RR,998,Kunimoto F 28,P275/45R20,TJK  HCJ 2920,8,0,1,1156.73772327426,7,5
20246,32,195,1-32-2020-195-06,6,2,RF,998,Kunimoto F 28,P275/45R20,TJK  HCJ 2920,9,0,1,1156.73772327426,7,5
19934,15,118,1-15-2020-118-09,9,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,257.320295529003,1,5
19934,15,118,1-15-2020-118-09,9,2,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,257.320295529003,1,5
19934,15,118,1-15-2020-118-09,9,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,257.320295529003,1,5
19934,15,118,1-15-2020-118-09,9,2,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,257.320295529003,1,5
20266,30,172,1-30-2020-172-02,2,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,32.1298437494082,10,5
20266,30,172,1-30-2020-172-02,2,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,32.1298437494082,10,5
20266,30,172,1-30-2020-172-02,2,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,32.1298437494082,10,5
20266,30,172,1-30-2020-172-02,2,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,32.1298437494082,10,5
20160,16,122,1-16-2020-122-05,5,1,LF,133,PS896 Turing,P235/45R18,1Y9LMF0D01720,6,0,1,59.4558886595476,5,5
20160,16,122,1-16-2020-122-05,5,1,RF,133,PS890 Turing,P235/45R18,1Y9LMF0D0,5,0,1,59.4558886595476,5,5
20160,16,122,1-16-2020-122-05,5,1,RR,133,PS896 Turing,P235/45R18,1Y9LMF0D02720,8,0,1,59.4558886595476,5,5
20160,16,122,1-16-2020-122-05,5,1,LR,133,PS896 Turing,P235/45R18,1Y9LMF0D03320,8,0,1,59.4558886595476,5,5
20183,19,186,1-19-2020-186-10,10,1,RF,194,Crosswing A/T,P265/70R16,YCFA LPCR,2,0,1,3619.85368212477,9,5
20183,19,186,1-19-2020-186-10,10,1,RR,13,Radial Long Trail T/A,P265/70R16,AP72 FB31,2,0,1,3619.85368212477,9,5
20183,19,186,1-19-2020-186-10,10,1,LR,13,Radial Long Trail T/A,P265/70R16,AP72 FB211107,2,0,1,3619.85368212477,9,5
20183,19,186,1-19-2020-186-10,10,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,3619.85368212477,9,5
20269,21,168,1-21-2020-168-02,2,1,LF,998,G FIT AS,P225/65R17,BCH1 1JL 5019,7,0,1,34.881400640758,11,5
20269,21,168,1-21-2020-168-02,2,1,LR,89,SOLUS KH16,P225/65R17,000E6YP5M,7,0,1,34.881400640758,11,5
20269,21,168,1-21-2020-168-02,2,1,RR,998,G FIT AS,P225/65R17,BCH1 1JL 5019,7,0,1,34.881400640758,11,5
20269,21,168,1-21-2020-168-02,2,1,RF,999,Unknown,UNKNOWN,9999999999999,99,8,9,34.881400640758,11,5
20289,24,195,1-24-2020-195-06,6,2,LF,155,solarus,P195/65R15,U9AE LW0,99,0,1,330.370412264633,1,5
20289,24,195,1-24-2020-195-06,6,2,RF,999,solar,P195/65R15,8E8T BACR1120,99,0,1,330.370412264633,1,5
20289,24,195,1-24-2020-195-06,6,2,LR,155,solarus,P195/65R15,U9AE LW0 3018,99,0,1,330.370412264633,1,5
20289,24,195,1-24-2020-195-06,6,2,RR,155,solarus,P195/65R15,U9AE LW0 3018,99,0,1,330.370412264633,1,5
17209,25,35,1-25-2020-035-07,7,1,LF,194,Unknown,P215/70R16,9999999999999,99,0,1,1111.90226920289,2,5
17209,25,35,1-25-2020-035-07,7,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,1111.90226920289,2,5
17209,25,35,1-25-2020-035-07,7,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,1111.90226920289,2,5
17209,25,35,1-25-2020-035-07,7,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,1111.90226920289,2,5
17126,19,47,1-19-2020-047-02,2,2,LF,999,Unknown,UNKNOWN,9999999999999,99,1,9,44.8387754761066,9,5
17126,19,47,1-19-2020-047-02,2,2,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,44.8387754761066,9,5
17126,19,47,1-19-2020-047-02,2,2,LR,999,Unknown,UNKNOWN,9999999999999,99,1,9,44.8387754761066,9,5
17126,19,47,1-19-2020-047-02,2,2,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,44.8387754761066,9,5
17186,48,25,1-48-2020-025-10,10,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,506.374552637949,12,5
17186,48,25,1-48-2020-025-10,10,1,RF,999,Unknown,UNKNOWN,9999999999999,99,1,9,506.374552637949,12,5
17186,48,25,1-48-2020-025-10,10,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,506.374552637949,12,5
17186,48,25,1-48-2020-025-10,10,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,506.374552637949,12,5
17332,22,37,1-22-2020-037-09,9,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,45.7303551802912,12,5
17332,22,37,1-22-2020-037-09,9,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,45.7303551802912,12,5
17332,22,37,1-22-2020-037-09,9,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,45.7303551802912,12,5
17332,22,37,1-22-2020-037-09,9,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,45.7303551802912,12,5
17037,66,22,1-66-2020-022-04,4,3,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,612.387827421478,6,5
17037,66,22,1-66-2020-022-04,4,3,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,612.387827421478,6,5
17037,66,22,1-66-2020-022-04,4,3,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,612.387827421478,6,5
17037,66,22,1-66-2020-022-04,4,3,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,612.387827421478,6,5
17246,23,17,1-23-2020-017-06,6,2,LF,999,Unknown,UNKNOWN,9999999999999,99,8,9,233.709433868017,5,5
17246,23,17,1-23-2020-017-06,6,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,233.709433868017,5,5
17246,23,17,1-23-2020-017-06,6,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,233.709433868017,5,5
17246,23,17,1-23-2020-017-06,6,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,233.709433868017,5,5
17352,11,29,1-11-2020-029-01,1,1,LF,999,Unknown,UNKNOWN,9999999999999,99,1,9,84.1646876922519,8,5
17352,11,29,1-11-2020-029-01,1,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,84.1646876922519,8,5
17352,11,29,1-11-2020-029-01,1,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,84.1646876922519,8,5
17352,11,29,1-11-2020-029-01,1,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,84.1646876922519,8,5
17495,26,69,1-26-2020-069-03,3,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,600.404837560647,10,5
17495,26,69,1-26-2020-069-03,3,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,600.404837560647,10,5
17495,26,69,1-26-2020-069-03,3,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,600.404837560647,10,5
17495,26,69,1-26-2020-069-03,3,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,600.404837560647,10,5
17143,30,33,1-30-2020-033-03,3,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,191.426006758999,10,5
17143,30,33,1-30-2020-033-03,3,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,191.426006758999,10,5
17143,30,33,1-30-2020-033-03,3,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,191.426006758999,10,5
17143,30,33,1-30-2020-033-03,3,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,191.426006758999,10,5
17183,24,53,1-24-2020-053-01,1,1,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,61.5488257231871,1,5
17183,24,53,1-24-2020-053-01,1,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,61.5488257231871,1,5
17183,24,53,1-24-2020-053-01,1,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,61.5488257231871,1,5
17183,24,53,1-24-2020-053-01,1,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,61.5488257231871,1,5
17475,29,67,1-29-2020-067-06,6,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,32.0351372766608,2,5
17475,29,67,1-29-2020-067-06,6,1,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,32.0351372766608,2,5
17475,29,67,1-29-2020-067-06,6,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,32.0351372766608,2,5
17475,29,67,1-29-2020-067-06,6,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,32.0351372766608,2,5
17770,26,78,1-26-2020-078-09,9,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,999.539758853712,10,5
17770,26,78,1-26-2020-078-09,9,1,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,999.539758853712,10,5
17770,26,78,1-26-2020-078-09,9,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,999.539758853712,10,5
17770,26,78,1-26-2020-078-09,9,1,RF,998,COCO H01,UNKNOWN,9999999999999,99,0,9,999.539758853712,10,5
17661,13,50,1-13-2020-050-05,5,1,LF,103,Energy Saver A/S,P205/65R16,B3EV 005X3016,5,1,1,47.8004580380807,7,5
17661,13,50,1-13-2020-050-05,5,1,LR,103,Energy Saver A/S,P205/65R16,B3EV 005X1818,7,0,1,47.8004580380807,7,5
18500,13,73,1-13-2020-073-04,4,1,RR,17,Dueller H/P Sport AS,P225/65R17,7X2Y HP1 1814,4,0,1,2938.90855021465,7,5
18514,19,110,1-19-2020-110-01,1,2,LF,167,Open Country,35X12.50R18LT,73EP VMC 1018,9,0,4,60.346493743352,9,5
18514,19,110,1-19-2020-110-01,1,2,RF,167,Open Country,35X12.50R18LT,73EP VMC 1018,8,0,4,60.346493743352,9,5
18514,19,110,1-19-2020-110-01,1,2,LR,167,Open Country,35X12.50R18LT,73EP VMC 1018,8,0,4,60.346493743352,9,5
18514,19,110,1-19-2020-110-01,1,2,RR,167,Open Country,35X12.50R18LT,73EP VMC 1018,5,0,4,60.346493743352,9,5
18515,19,111,1-19-2020-111-03,3,1,LF,157,HP Radial Trac,P215/55R17,1YJB KKUT3319,9,0,1,327.405149915688,9,5
18515,19,111,1-19-2020-111-03,3,1,RF,157,HP Radial Trac,P215/55R17,1YJB KKUT3319,9,1,1,327.405149915688,9,5
18515,19,111,1-19-2020-111-03,3,1,LR,157,HP Radial Trac,P215/55R17,1YJB KKUT3319,9,0,1,327.405149915688,9,5
18515,19,111,1-19-2020-111-03,3,1,RR,157,HP Radial Trac,P215/55R17,1YJB KKUT3319,9,0,1,327.405149915688,9,5
18530,20,54,1-20-2020-054-02,2,1,LF,66,Altimax RT43,P175/70R14,65HR WBLD4118,9,0,1,141.036842125321,11,5
18530,20,54,1-20-2020-054-02,2,1,RF,66,Altimax RT43,P175/70R14,HWHR WBLD4218,7,1,1,141.036842125321,11,5
18530,20,54,1-20-2020-054-02,2,1,RR,66,Altimax RT43,P175/70R14,HWHR WBLD4218,6,0,1,141.036842125321,11,5
18530,20,54,1-20-2020-054-02,2,1,LR,66,Altimax RT43,P175/70R14,65HR WBLD4118,8,0,1,141.036842125321,11,5
18530,20,54,1-20-2020-054-02,2,2,LF,115,NPriz AH8,P205/65R16,UAHE BAAL0218,4,1,1,141.036842125321,11,5
18530,20,54,1-20-2020-054-02,2,2,RF,115,NPriz AH8,P205/65R16,UAHE AMLL0218,6,0,1,141.036842125321,11,5
18530,20,54,1-20-2020-054-02,2,2,RR,115,NPriz AH8,P205/65R16,UAHE DMHL2319,8,0,1,141.036842125321,11,5
18530,20,54,1-20-2020-054-02,2,2,LR,115,NPriz AH8,P205/65R16,UAHE DMHL2319,6,1,1,141.036842125321,11,5
18502,13,75,1-13-2020-075-02,2,2,LF,17,Dueller H/L Alenza Plus,P265/65R17,7XAH RLM,7,0,1,39.0280122766679,7,5
18167,22,66,1-22-2020-066-10,10,1,RF,76,Optima H724,P215/75R14,T7HB HBH,4,0,1,756.843192171865,12,5
18190,73,50,1-73-2020-050-04,4,2,LR,998,KENETICA,P215/65R16,K3KK ANA 2318,6,0,1,139.723895564568,3,5
18190,73,50,1-73-2020-050-04,4,2,LF,998,KENETICA,P215/65R16,K3KK ANA 2718,5,0,1,139.723895564568,3,5
18190,73,50,1-73-2020-050-04,4,2,RF,998,KENETICA,P215/65R16,K3KK ANA 2318,5,0,1,139.723895564568,3,5
18190,73,50,1-73-2020-050-04,4,2,RR,998,KENETICA,P215/65R16,K3KK ANA 2718,6,0,1,139.723895564568,3,5
18264,26,101,1-26-2020-101-02,2,2,RF,59,FT140,P205/55R16,V6T2 FT0 2218,3,0,1,24.5416826327623,10,5
18264,26,101,1-26-2020-101-02,2,2,LR,998,RADIAL DC33,P205/55R16,00KJFEAAJ4319,7,1,1,24.5416826327623,10,5
18264,26,101,1-26-2020-101-02,2,1,LF,103,PRIMACY HP,P215/45R17,F3N0 009X3716,5,0,1,24.5416826327623,10,5
18264,26,101,1-26-2020-101-02,2,1,LR,103,PRIMACY HP,P215/45R17,F3N0 009X3716,5,0,1,24.5416826327623,10,5
18264,26,101,1-26-2020-101-02,2,1,RR,103,PRIMACY HP,P215/45R17,F3N0 009X3716,5,0,1,24.5416826327623,10,5
18264,26,101,1-26-2020-101-02,2,1,RF,103,PRIMACY HP,P215/45R17,F3N0 009X3716,5,0,1,24.5416826327623,10,5
18264,26,101,1-26-2020-101-02,2,2,LF,59,FT140,P205/55R16,V6T2 FT0 2218,4,0,1,24.5416826327623,10,5
18264,26,101,1-26-2020-101-02,2,2,RR,59,FT140,P205/55R16,V6T2 FT0 2218,3,0,1,24.5416826327623,10,5
18270,21,83,1-21-2020-083-02,2,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,17.067942302898,11,5
18270,21,83,1-21-2020-083-02,2,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,17.067942302898,11,5
18270,21,83,1-21-2020-083-02,2,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,17.067942302898,11,5
18270,21,83,1-21-2020-083-02,2,1,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,17.067942302898,11,5
18287,26,102,1-26-2020-102-01,1,1,LF,103,DEFENDER,P195/65R15,F1TA 01BX4117,5,0,1,31.8001291908573,10,5
18287,26,102,1-26-2020-102-01,1,1,LR,103,DEFENDER,P195/65R15,F1TA 01BX4518,8,0,1,31.8001291908573,10,5
18287,26,102,1-26-2020-102-01,1,1,RR,103,DEFENDER,P195/65R15,F1TA 01BX4518,7,0,1,31.8001291908573,10,5
18287,26,102,1-26-2020-102-01,1,1,RF,103,DEFENDER,P195/65R15,F1TA 01BX4317,5,0,1,31.8001291908573,10,5
18396,24,102,1-24-2020-102-05,5,1,LF,30,discover a/t,LT285/75R18,UPYU 1AU 2216,6,0,2,45.1086911626345,1,5
18396,24,102,1-24-2020-102-05,5,1,LR,30,discover a/t,LT285/75R18,UPYU 1AU 1716,8,0,2,45.1086911626345,1,5
18396,24,102,1-24-2020-102-05,5,1,RR,30,discover a/t,LT285/75R18,UPYU 1AU 1118,7,0,2,45.1086911626345,1,5
18396,24,102,1-24-2020-102-05,5,1,RF,30,discover a/t,LT285/75R18,UPYU 1AU,6,0,2,45.1086911626345,1,5
17941,24,84,1-24-2020-084-08,8,1,LF,103,Unknown,UNKNOWN,9999999999999,4,1,9,111.828510688156,1,5
17941,24,84,1-24-2020-084-08,8,1,LR,103,ltx,P235/75R15,APDD DJ0X4515,7,0,1,111.828510688156,1,5
17941,24,84,1-24-2020-084-08,8,1,RR,103,ltx,P235/75R15,APDD DJ0X4515,9,0,1,111.828510688156,1,5
17941,24,84,1-24-2020-084-08,8,1,RF,103,ltx,P235/75R15,APDD DJ0X4515,9,0,1,111.828510688156,1,5
17958,13,59,1-13-2020-059-02,2,1,LF,70,Eagle LS2,P225/50R18,9999999999999,9,0,1,28.6225024828571,7,5
19246,16,111,1-16-2020-111-04,4,1,RF,76,KINERGY GT,P205/60R16,1T79X1BH01319,99,0,1,1976.1104590235,5,5
19246,16,111,1-16-2020-111-04,4,1,LR,76,KINERGY GT,P205/60R16,1T79X1BH01319,99,0,1,1976.1104590235,5,5
19246,16,111,1-16-2020-111-04,4,1,RR,76,KINERGY GT,P205/60R16,1T79X1BH01319,99,0,1,1976.1104590235,5,5
19309,10,151,1-10-2020-151-04,4,1,RR,76,Kinergy GT,P225/60R17,5MJF 1BH,4,0,1,508.450714464058,4,5
19309,10,151,1-10-2020-151-04,4,1,RF,187,Geolander,P225/60R17,FDFC,3,0,1,508.450714464058,4,5
19309,10,151,1-10-2020-151-04,4,1,LF,76,Kinergy GT,P225/60R17,5MJF 1BH,2,1,1,508.450714464058,4,5
19309,10,151,1-10-2020-151-04,4,1,LR,76,Kinergy GT,P225/60R17,5MJF 1BH 0816,4,0,1,508.450714464058,4,5
19312,48,59,1-48-2020-059-03,3,1,LF,998,touring,P195/65R15,TBRD AY5C3618,2,0,1,76.5749914207246,12,5
19312,48,59,1-48-2020-059-03,3,1,LR,71,max tour,P195/65R15,3AV0 00A,2,0,1,76.5749914207246,12,5
19312,48,59,1-48-2020-059-03,3,1,RR,71,max tour,P195/65R15,3AV0 00A 2215,2,0,1,76.5749914207246,12,5
19312,48,59,1-48-2020-059-03,3,1,RF,71,max tour,P195/65R15,3AV0 00A 2316,2,0,1,76.5749914207246,12,5
19315,24,149,1-24-2020-149-07,7,1,LF,133,valera sport,P225/45R18,Y9FE DCWX1916,5,0,1,756.545186373884,1,5
19315,24,149,1-24-2020-149-07,7,1,LR,103,pilot sport a/s3+,P225/45R18,B9MT 025X2817,8,0,1,756.545186373884,1,5
19315,24,149,1-24-2020-149-07,7,1,RR,156,touring lsw,P225/45R18,R8J7 LMMR0618,9,0,1,756.545186373884,1,5
19315,24,149,1-24-2020-149-07,7,1,RF,998,vi-586,P225/45R18,RYJA HFF 1916,7,0,1,756.545186373884,1,5
19329,23,51,1-23-2020-051-09,9,1,LF,190,Champoint A/S BU64,P235/45R17,1YJBHLWLY4118,5,0,1,1473.03879015042,5,5
19329,23,51,1-23-2020-051-09,9,1,LR,65,UHP SPORT A/S,P235/45R17,JEKD FAR,5,1,1,1473.03879015042,5,5
19329,23,51,1-23-2020-051-09,9,1,RR,65,UHP SPORT A/S,P235/45R17,JEKD FAR 3214,7,0,1,1473.03879015042,5,5
19329,23,51,1-23-2020-051-09,9,1,RF,190,Champoint A/S,P235/45R17,1YJBHLWLY,7,0,1,1473.03879015042,5,5
19349,26,140,1-26-2020-140-09,9,1,RF,167,EXTENSA A/S,P195/70R14,N3J9 1P2 0218,6,0,1,2422.74364747904,10,5
19349,26,140,1-26-2020-140-09,9,1,RR,70,INTEGRITY,P195/70R14,M6RW C9HR1305,4,0,1,2422.74364747904,10,5
19349,26,140,1-26-2020-140-09,9,1,LF,167,EXTENSA A/S,P195/70R14,N3J9 1P2 0218,6,0,1,2422.74364747904,10,5
19349,26,140,1-26-2020-140-09,9,1,LR,167,EXTENSA A/S,P195/70R14,N3J9 1P2 0218,8,0,1,2422.74364747904,10,5
19372,18,72,1-18-2020-072-03,3,2,LF,103,Energy Saver A/S,P235/50R17,FUYD 00CX3115,6,0,1,122.191258672002,6,5
19372,18,72,1-18-2020-072-03,3,2,LR,103,Energy Saver A/S,P235/50R17,FUYD 00CX3115,6,0,1,122.191258672002,6,5
19372,18,72,1-18-2020-072-03,3,2,RR,103,Energy Saver A/S,P235/50R17,FUYD 00CX3115,5,0,1,122.191258672002,6,5
19372,18,72,1-18-2020-072-03,3,2,RF,103,Energy Saver A/S,P235/50R17,FUYD 00CX3115,6,0,1,122.191258672002,6,5
19418,24,155,1-24-2020-155-03,3,2,LF,28,Procontact,P245/40R19,AF66 D7VR2018,7,0,1,108.974282770292,1,5
19418,24,155,1-24-2020-155-03,3,2,LR,28,Procontact,P275/35R19,AFBN D7VN1318,6,0,1,108.974282770292,1,5
17651,32,74,1-32-2020-074-08,8,1,RF,998,Impero A S,LT245/75R17,TBBF FA5C,8,0,2,420.950796675534,7,5
17650,32,73,1-32-2020-073-02,2,1,RR,103,Premier LTX,P265/60R18,AP5E 0TEX0917,5,0,1,65.0911164661818,7,5
17650,32,73,1-32-2020-073-02,2,1,RF,103,Premier LTX,P265/60R18,AP5E 0TEX0817,5,0,1,65.0911164661818,7,5
17650,32,73,1-32-2020-073-02,2,1,LF,103,Premier LTX,P265/60R18,AP5E 0TEX0917,5,0,1,65.0911164661818,7,5
17650,32,73,1-32-2020-073-02,2,1,LR,103,Premier LTX,P265/60R18,AP5E 0TEX0917,5,0,1,65.0911164661818,7,5
17652,59,23,1-59-2020-023-01,1,1,LF,190,Cilerro,P185/60R15,YJAT AJB 4318,7,0,1,63.6806733509579,6,5
17652,59,23,1-59-2020-023-01,1,1,LR,98,Touring LSR,P185/60R15,U990 FWM 1614,6,0,1,63.6806733509579,6,5
17652,59,23,1-59-2020-023-01,1,1,RF,190,Cilerro,P185/60R15,YJAT AJB 4318,7,1,1,63.6806733509579,6,5
17652,59,23,1-59-2020-023-01,1,1,RR,47,all-season,P185/60R15,M690 NP1R1218,5,0,1,63.6806733509579,6,5
17650,32,73,1-32-2020-073-02,2,2,LF,77,Roadtour 455,P225/60R18,UPE4 H3R 1519,7,1,1,65.0911164661818,7,5
17650,32,73,1-32-2020-073-02,2,2,LR,77,Roadtour 455,P225/60R18,UPE4 H3R 1519,7,0,1,65.0911164661818,7,5
17650,32,73,1-32-2020-073-02,2,2,RR,77,Roadtour 455,P225/60R18,UPE4 H3R 1519,7,0,1,65.0911164661818,7,5
17650,32,73,1-32-2020-073-02,2,2,RF,77,Roadtour 455,P225/60R18,UPE4 H3R 1519,7,0,1,65.0911164661818,7,5
17655,25,48,1-25-2020-048-06,6,2,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,194.379271263767,2,5
17655,25,48,1-25-2020-048-06,6,2,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,194.379271263767,2,5
17655,25,48,1-25-2020-048-06,6,2,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,194.379271263767,2,5
17655,25,48,1-25-2020-048-06,6,2,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,194.379271263767,2,5
17656,25,49,1-25-2020-049-03,3,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,117.273146475193,2,5
17286,32,57,1-32-2020-057-06,6,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,789.832504293821,7,5
17286,32,57,1-32-2020-057-06,6,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,789.832504293821,7,5
17286,32,57,1-32-2020-057-06,6,1,RF,999,Unknown,UNKNOWN,9999999999999,99,1,9,789.832504293821,7,5
17415,20,28,1-20-2020-028-01,1,1,LF,999,Unknown,UNKNOWN,9999999999999,99,1,9,63.5768741416161,11,5
17415,20,28,1-20-2020-028-01,1,1,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,63.5768741416161,11,5
17415,20,28,1-20-2020-028-01,1,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,63.5768741416161,11,5
17415,20,28,1-20-2020-028-01,1,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,63.5768741416161,11,5
17541,28,35,1-28-2020-035-10,10,1,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,901.564473541395,3,5
17541,28,35,1-28-2020-035-10,10,1,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,901.564473541395,3,5
17541,28,35,1-28-2020-035-10,10,1,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,901.564473541395,3,5
17541,28,35,1-28-2020-035-10,10,1,RF,59,Unknown,UNKNOWN,9999999999999,99,0,9,901.564473541395,3,5
17601,13,48,1-13-2020-048-03,3,1,LF,89,Solus TA31,P215/55R17,Y099 YAY1,6,0,1,212.227509956012,7,5
17601,13,48,1-13-2020-048-03,3,1,RF,89,Solus TA31,P215/55R17,Y099 YAY1,6,0,1,212.227509956012,7,5
