CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,DAMAGE,CASEWGT,PSUSTRAT,VERSION
19671,48,67,1-48-2020-067-04,4,1,LF,0,577.505062497264,12,5
19671,48,67,1-48-2020-067-04,4,1,RF,0,577.505062497264,12,5
19671,48,67,1-48-2020-067-04,4,1,LR,0,577.505062497264,12,5
19751,12,92,1-12-2020-092-04,4,1,LF,0,1580.74643425482,9,5
19751,12,92,1-12-2020-092-04,4,1,LR,0,1580.74643425482,9,5
19751,12,92,1-12-2020-092-04,4,1,RF,0,1580.74643425482,9,5
19001,16,105,1-16-2020-105-04,4,1,LF,0,1580.46074194358,5,5
19001,16,105,1-16-2020-105-04,4,1,LR,5,1580.46074194358,5,5
19001,16,105,1-16-2020-105-04,4,1,RR,7,1580.46074194358,5,5
19001,16,105,1-16-2020-105-04,4,1,RF,0,1580.46074194358,5,5
19525,13,101,1-13-2020-101-05,5,1,LF,7,205.241109136929,7,5
19525,13,101,1-13-2020-101-05,5,1,LR,7,205.241109136929,7,5
19525,13,101,1-13-2020-101-05,5,1,RR,0,205.241109136929,7,5
19525,13,101,1-13-2020-101-05,5,1,RF,0,205.241109136929,7,5
19771,27,86,1-27-2020-086-07,7,1,LF,0,229.755737168955,3,5
19771,27,86,1-27-2020-086-07,7,1,LR,0,229.755737168955,3,5
19771,27,86,1-27-2020-086-07,7,1,RF,0,229.755737168955,3,5
19734,77,100,1-77-2020-100-05,5,1,LR,0,377.109993509726,9,5
19734,77,100,1-77-2020-100-05,5,1,RR,5,377.109993509726,9,5
19734,77,100,1-77-2020-100-05,5,1,RF,0,377.109993509726,9,5
19734,77,100,1-77-2020-100-05,5,2,LF,0,377.109993509726,9,5
19734,77,100,1-77-2020-100-05,5,2,LR,0,377.109993509726,9,5
19734,77,100,1-77-2020-100-05,5,2,RF,0,377.109993509726,9,5
19734,77,100,1-77-2020-100-05,5,2,RR,0,377.109993509726,9,5
19462,26,145,1-26-2020-145-06,6,2,LF,9,2209.38584960684,10,5
19462,26,145,1-26-2020-145-06,6,2,LR,9,2209.38584960684,10,5
19462,26,145,1-26-2020-145-06,6,2,RR,0,2209.38584960684,10,5
19462,26,145,1-26-2020-145-06,6,2,RF,0,2209.38584960684,10,5
19774,33,72,1-33-2020-072-06,6,1,LF,0,64.2624521863627,12,5
19774,33,72,1-33-2020-072-06,6,1,LR,0,64.2624521863627,12,5
19774,33,72,1-33-2020-072-06,6,1,RR,0,64.2624521863627,12,5
19774,33,72,1-33-2020-072-06,6,1,RF,0,64.2624521863627,12,5
19001,16,105,1-16-2020-105-04,4,2,LF,0,1580.46074194358,5,5
19001,16,105,1-16-2020-105-04,4,2,LR,0,1580.46074194358,5,5
19001,16,105,1-16-2020-105-04,4,2,RR,0,1580.46074194358,5,5
19001,16,105,1-16-2020-105-04,4,2,RF,0,1580.46074194358,5,5
19688,66,80,1-66-2020-080-09,9,1,RF,0,1031.60944784092,6,5
19688,66,80,1-66-2020-080-09,9,1,LR,0,1031.60944784092,6,5
19777,19,168,1-19-2020-168-04,4,1,LF,0,376.807448257233,9,5
19777,19,168,1-19-2020-168-04,4,1,RF,0,376.807448257233,9,5
19777,19,168,1-19-2020-168-04,4,1,LR,0,376.807448257233,9,5
19777,19,168,1-19-2020-168-04,4,1,RR,0,376.807448257233,9,5
19777,19,168,1-19-2020-168-04,4,2,LF,0,376.807448257233,9,5
19777,19,168,1-19-2020-168-04,4,2,RF,0,376.807448257233,9,5
19777,19,168,1-19-2020-168-04,4,2,LR,0,376.807448257233,9,5
19777,19,168,1-19-2020-168-04,4,2,RR,0,376.807448257233,9,5
19711,21,136,1-21-2020-136-01,1,1,LF,0,39.4712227077425,11,5
19711,21,136,1-21-2020-136-01,1,1,LR,0,39.4712227077425,11,5
19711,21,136,1-21-2020-136-01,1,1,RR,9,39.4712227077425,11,5
19711,21,136,1-21-2020-136-01,1,1,RF,9,39.4712227077425,11,5
19153,10,142,1-10-2020-142-05,5,1,LF,3,33.0121701346468,4,5
19153,10,142,1-10-2020-142-05,5,1,LF,7,33.0121701346468,4,5
19153,10,142,1-10-2020-142-05,5,1,LF,8,33.0121701346468,4,5
19153,10,142,1-10-2020-142-05,5,1,LF,5,33.0121701346468,4,5
19153,10,142,1-10-2020-142-05,5,1,LF,4,33.0121701346468,4,5
19153,10,142,1-10-2020-142-05,5,1,LR,3,33.0121701346468,4,5
19153,10,142,1-10-2020-142-05,5,1,LR,7,33.0121701346468,4,5
19153,10,142,1-10-2020-142-05,5,1,RR,0,33.0121701346468,4,5
19153,10,142,1-10-2020-142-05,5,1,RF,5,33.0121701346468,4,5
19153,10,142,1-10-2020-142-05,5,1,RF,4,33.0121701346468,4,5
19153,10,142,1-10-2020-142-05,5,1,RF,3,33.0121701346468,4,5
19153,10,142,1-10-2020-142-05,5,1,RF,7,33.0121701346468,4,5
19153,10,142,1-10-2020-142-05,5,1,RF,8,33.0121701346468,4,5
19711,21,136,1-21-2020-136-01,1,2,LF,7,39.4712227077425,11,5
19711,21,136,1-21-2020-136-01,1,2,RF,0,39.4712227077425,11,5
19711,21,136,1-21-2020-136-01,1,2,RR,7,39.4712227077425,11,5
19711,21,136,1-21-2020-136-01,1,4,LF,0,39.4712227077425,11,5
19711,21,136,1-21-2020-136-01,1,4,RF,0,39.4712227077425,11,5
19711,21,136,1-21-2020-136-01,1,4,LR,0,39.4712227077425,11,5
19711,21,136,1-21-2020-136-01,1,4,RR,7,39.4712227077425,11,5
19774,33,72,1-33-2020-072-06,6,2,LF,0,64.2624521863627,12,5
19774,33,72,1-33-2020-072-06,6,2,LR,0,64.2624521863627,12,5
19774,33,72,1-33-2020-072-06,6,2,RR,0,64.2624521863627,12,5
19628,30,142,1-30-2020-142-04,4,2,LF,0,1056.89796398809,10,5
19628,30,142,1-30-2020-142-04,4,2,LR,0,1056.89796398809,10,5
19628,30,142,1-30-2020-142-04,4,2,RR,0,1056.89796398809,10,5
19628,30,142,1-30-2020-142-04,4,2,RF,0,1056.89796398809,10,5
19797,21,141,1-21-2020-141-04,4,1,LF,0,1678.2089738888,11,5
19814,77,101,1-77-2020-101-08,8,1,LF,7,386.240209000203,9,5
19814,77,101,1-77-2020-101-08,8,1,LR,7,386.240209000203,9,5
19814,77,101,1-77-2020-101-08,8,1,RF,5,386.240209000203,9,5
19814,77,101,1-77-2020-101-08,8,1,RR,0,386.240209000203,9,5
19797,21,141,1-21-2020-141-04,4,1,RF,7,1678.2089738888,11,5
19797,21,141,1-21-2020-141-04,4,1,LR,0,1678.2089738888,11,5
19797,21,141,1-21-2020-141-04,4,1,RR,0,1678.2089738888,11,5
19897,48,74,1-48-2020-074-03,3,1,LF,7,537.748832039275,12,5
19897,48,74,1-48-2020-074-03,3,1,RF,0,537.748832039275,12,5
19897,48,74,1-48-2020-074-03,3,1,RR,0,537.748832039275,12,5
19923,12,95,1-12-2020-095-07,7,2,LF,0,519.487386144369,9,5
19923,12,95,1-12-2020-095-07,7,2,RF,0,519.487386144369,9,5
19923,12,95,1-12-2020-095-07,7,2,LR,0,519.487386144369,9,5
19923,12,95,1-12-2020-095-07,7,2,RR,0,519.487386144369,9,5
19562,24,161,1-24-2020-161-07,7,1,RF,0,1040.0673573853,1,5
19562,24,161,1-24-2020-161-07,7,1,LR,0,1040.0673573853,1,5
19920,27,90,1-27-2020-090-04,4,2,LF,0,24.932060540899,3,5
19920,27,90,1-27-2020-090-04,4,2,LR,0,24.932060540899,3,5
19920,27,90,1-27-2020-090-04,4,2,RR,0,24.932060540899,3,5
19880,77,103,1-77-2020-103-09,9,1,LF,0,1285.43065512954,9,5
19880,77,103,1-77-2020-103-09,9,1,LR,0,1285.43065512954,9,5
19880,77,103,1-77-2020-103-09,9,1,RF,0,1285.43065512954,9,5
19714,21,139,1-21-2020-139-01,1,1,LF,9,39.4712227077425,11,5
19714,21,139,1-21-2020-139-01,1,1,RF,7,39.4712227077425,11,5
19714,21,139,1-21-2020-139-01,1,1,RR,9,39.4712227077425,11,5
19877,73,95,1-73-2020-095-07,7,1,LF,0,122.995934935321,3,5
19877,73,95,1-73-2020-095-07,7,1,LR,0,122.995934935321,3,5
19877,73,95,1-73-2020-095-07,7,1,RR,0,122.995934935321,3,5
19877,73,95,1-73-2020-095-07,7,1,RF,0,122.995934935321,3,5
19757,25,126,1-25-2020-126-06,6,2,LF,0,277.1369800194,2,5
19757,25,126,1-25-2020-126-06,6,2,LR,0,277.1369800194,2,5
19757,25,126,1-25-2020-126-06,6,2,RR,0,277.1369800194,2,5
19625,18,79,1-18-2020-079-09,9,1,LF,0,1671.0532599631,6,5
19625,18,79,1-18-2020-079-09,9,1,LR,5,1671.0532599631,6,5
19625,18,79,1-18-2020-079-09,9,1,RR,0,1671.0532599631,6,5
19625,18,79,1-18-2020-079-09,9,1,RF,0,1671.0532599631,6,5
19585,24,163,1-24-2020-163-09,9,1,LF,7,1998.78881558328,1,5
19585,24,163,1-24-2020-163-09,9,1,LF,4,1998.78881558328,1,5
19585,24,163,1-24-2020-163-09,9,1,RF,7,1998.78881558328,1,5
19585,24,163,1-24-2020-163-09,9,1,RF,4,1998.78881558328,1,5
19585,24,163,1-24-2020-163-09,9,1,RF,3,1998.78881558328,1,5
19585,24,163,1-24-2020-163-09,9,1,LR,0,1998.78881558328,1,5
19585,24,163,1-24-2020-163-09,9,1,RR,7,1998.78881558328,1,5
19940,26,161,1-26-2020-161-02,2,2,LF,0,24.5416826327623,10,5
19940,26,161,1-26-2020-161-02,2,2,RR,0,24.5416826327623,10,5
19940,26,161,1-26-2020-161-02,2,2,RF,0,24.5416826327623,10,5
19837,27,88,1-27-2020-088-02,2,2,LF,0,24.0219532545371,3,5
19837,27,88,1-27-2020-088-02,2,2,RR,0,24.0219532545371,3,5
19837,27,88,1-27-2020-088-02,2,2,RF,0,24.0219532545371,3,5
20003,66,85,1-66-2020-085-07,7,1,LF,0,138.754407815887,6,5
20003,66,85,1-66-2020-085-07,7,1,LR,0,138.754407815887,6,5
20003,66,85,1-66-2020-085-07,7,1,RR,0,138.754407815887,6,5
20003,66,85,1-66-2020-085-07,7,1,RF,0,138.754407815887,6,5
20023,29,172,1-29-2020-172-02,2,1,LF,7,16.3130293702296,2,5
20023,29,172,1-29-2020-172-02,2,1,RF,7,16.3130293702296,2,5
20023,29,172,1-29-2020-172-02,2,1,RF,4,16.3130293702296,2,5
20023,29,172,1-29-2020-172-02,2,1,LR,7,16.3130293702296,2,5
20000,59,62,1-59-2020-062-07,7,1,RF,7,1569.73115345241,6,5
20000,59,62,1-59-2020-062-07,7,1,RR,0,1569.73115345241,6,5
20000,59,62,1-59-2020-062-07,7,1,LR,0,1569.73115345241,6,5
20000,59,62,1-59-2020-062-07,7,1,LF,0,1569.73115345241,6,5
20000,59,62,1-59-2020-062-07,7,2,RF,0,1569.73115345241,6,5
20000,59,62,1-59-2020-062-07,7,2,RR,0,1569.73115345241,6,5
20000,59,62,1-59-2020-062-07,7,2,LR,0,1569.73115345241,6,5
20000,59,62,1-59-2020-062-07,7,2,LF,0,1569.73115345241,6,5
20026,26,168,1-26-2020-168-03,3,2,LF,0,628.988376224915,10,5
20026,26,168,1-26-2020-168-03,3,2,LR,0,628.988376224915,10,5
20026,26,168,1-26-2020-168-03,3,2,RF,0,628.988376224915,10,5
19834,28,87,1-28-2020-087-03,3,1,LF,7,66.3882329713296,3,5
19834,28,87,1-28-2020-087-03,3,1,LF,5,66.3882329713296,3,5
19834,28,87,1-28-2020-087-03,3,1,RF,0,66.3882329713296,3,5
19834,28,87,1-28-2020-087-03,3,1,LR,0,66.3882329713296,3,5
19834,28,87,1-28-2020-087-03,3,1,RR,7,66.3882329713296,3,5
19834,28,87,1-28-2020-087-03,3,1,RR,5,66.3882329713296,3,5
19439,16,115,1-16-2020-115-03,3,1,LF,9,577.572705615084,5,5
19439,16,115,1-16-2020-115-03,3,1,RF,0,577.572705615084,5,5
19439,16,115,1-16-2020-115-03,3,1,LR,0,577.572705615084,5,5
19439,16,115,1-16-2020-115-03,3,1,RR,0,577.572705615084,5,5
19439,16,115,1-16-2020-115-03,3,2,RF,0,577.572705615084,5,5
19439,16,115,1-16-2020-115-03,3,2,LR,0,577.572705615084,5,5
19465,15,103,1-15-2020-103-06,6,1,LF,0,67.0846640774123,1,5
19465,15,103,1-15-2020-103-06,6,1,RF,0,67.0846640774123,1,5
19465,15,103,1-15-2020-103-06,6,1,LR,0,67.0846640774123,1,5
19465,15,103,1-15-2020-103-06,6,1,RR,0,67.0846640774123,1,5
20006,27,92,1-27-2020-092-05,5,2,LF,0,50.5313554107575,3,5
20006,27,92,1-27-2020-092-05,5,2,RF,0,50.5313554107575,3,5
20006,27,92,1-27-2020-092-05,5,2,LR,0,50.5313554107575,3,5
19794,18,82,1-18-2020-082-08,8,1,RF,0,479.234464658661,6,5
19794,18,82,1-18-2020-082-08,8,1,RR,0,479.234464658661,6,5
19794,18,82,1-18-2020-082-08,8,1,LR,0,479.234464658661,6,5
19757,25,126,1-25-2020-126-06,6,1,LF,0,277.1369800194,2,5
19757,25,126,1-25-2020-126-06,6,1,RR,0,277.1369800194,2,5
19757,25,126,1-25-2020-126-06,6,1,RF,0,277.1369800194,2,5
19837,27,88,1-27-2020-088-02,2,1,LF,5,24.0219532545371,3,5
19837,27,88,1-27-2020-088-02,2,1,LR,0,24.0219532545371,3,5
19837,27,88,1-27-2020-088-02,2,1,RR,5,24.0219532545371,3,5
19837,27,88,1-27-2020-088-02,2,1,RF,0,24.0219532545371,3,5
20063,48,77,1-48-2020-077-07,7,1,LF,0,147.627117697209,12,5
20063,48,77,1-48-2020-077-07,7,1,LR,0,147.627117697209,12,5
20063,48,77,1-48-2020-077-07,7,1,RR,0,147.627117697209,12,5
20069,12,100,1-12-2020-100-02,2,1,LR,0,258.895700279024,9,5
20069,12,100,1-12-2020-100-02,2,1,RF,0,258.895700279024,9,5
20069,12,100,1-12-2020-100-02,2,1,RR,0,258.895700279024,9,5
19402,10,154,1-10-2020-154-02,2,1,LF,7,20.9602651154596,4,5
19402,10,154,1-10-2020-154-02,2,1,LF,3,20.9602651154596,4,5
19402,10,154,1-10-2020-154-02,2,1,LR,0,20.9602651154596,4,5
19402,10,154,1-10-2020-154-02,2,1,RR,0,20.9602651154596,4,5
19402,10,154,1-10-2020-154-02,2,1,RF,0,20.9602651154596,4,5
20089,66,87,1-66-2020-087-06,6,1,LR,0,180.202430151085,6,5
20089,66,87,1-66-2020-087-06,6,1,RR,0,180.202430151085,6,5
20086,16,121,1-16-2020-121-03,3,1,LF,7,227.265001908066,5,5
20086,16,121,1-16-2020-121-03,3,1,LR,7,227.265001908066,5,5
20086,16,121,1-16-2020-121-03,3,1,LR,8,227.265001908066,5,5
20086,16,121,1-16-2020-121-03,3,1,RR,0,227.265001908066,5,5
20086,16,121,1-16-2020-121-03,3,1,RF,4,227.265001908066,5,5
20086,16,121,1-16-2020-121-03,3,1,RF,7,227.265001908066,5,5
20006,27,92,1-27-2020-092-05,5,1,LR,0,50.5313554107575,3,5
20006,27,92,1-27-2020-092-05,5,1,RR,7,50.5313554107575,3,5
20006,27,92,1-27-2020-092-05,5,1,RF,0,50.5313554107575,3,5
20172,32,188,1-32-2020-188-05,5,1,LF,0,98.6395109806555,7,5
20172,32,188,1-32-2020-188-05,5,1,RF,0,98.6395109806555,7,5
20172,32,188,1-32-2020-188-05,5,1,LR,0,98.6395109806555,7,5
20172,32,188,1-32-2020-188-05,5,1,RR,0,98.6395109806555,7,5
20166,32,189,1-32-2020-189-09,9,1,LF,4,5001.41894657587,7,5
20166,32,189,1-32-2020-189-09,9,1,LR,0,5001.41894657587,7,5
20166,32,189,1-32-2020-189-09,9,1,RR,0,5001.41894657587,7,5
20166,32,189,1-32-2020-189-09,9,1,RF,0,5001.41894657587,7,5
20146,17,126,1-17-2020-126-06,6,1,LF,0,297.998675209126,4,5
20146,17,126,1-17-2020-126-06,6,1,RF,4,297.998675209126,4,5
20146,17,126,1-17-2020-126-06,6,1,RF,6,297.998675209126,4,5
20146,17,126,1-17-2020-126-06,6,1,RR,6,297.998675209126,4,5
20146,17,126,1-17-2020-126-06,6,1,LR,0,297.998675209126,4,5
20146,17,126,1-17-2020-126-06,6,2,LF,0,297.998675209126,4,5
20146,17,126,1-17-2020-126-06,6,2,RF,0,297.998675209126,4,5
20146,17,126,1-17-2020-126-06,6,2,RR,0,297.998675209126,4,5
20146,17,126,1-17-2020-126-06,6,2,LR,0,297.998675209126,4,5
20066,24,186,1-24-2020-186-02,2,1,RF,0,45.9948647167708,1,5
20066,24,186,1-24-2020-186-02,2,1,LR,0,45.9948647167708,1,5
20066,24,186,1-24-2020-186-02,2,1,LF,7,45.9948647167708,1,5
20066,24,186,1-24-2020-186-02,2,2,LF,7,45.9948647167708,1,5
20066,24,186,1-24-2020-186-02,2,2,RF,0,45.9948647167708,1,5
20066,24,186,1-24-2020-186-02,2,2,LR,0,45.9948647167708,1,5
20066,24,186,1-24-2020-186-02,2,2,RR,0,45.9948647167708,1,5
19568,10,164,1-10-2020-164-07,7,2,LF,0,1009.3059309819,4,5
19568,10,164,1-10-2020-164-07,7,2,LR,0,1009.3059309819,4,5
19568,10,164,1-10-2020-164-07,7,2,RR,0,1009.3059309819,4,5
19568,10,164,1-10-2020-164-07,7,2,RF,0,1009.3059309819,4,5
19937,22,132,1-22-2020-132-10,10,1,LF,7,2350.30701257972,12,5
19937,22,132,1-22-2020-132-10,10,1,LR,0,2350.30701257972,12,5
20212,10,195,1-10-2020-195-05,5,1,LF,7,28.215697997965,4,5
20212,10,195,1-10-2020-195-05,5,1,RF,7,28.215697997965,4,5
20212,10,195,1-10-2020-195-05,5,1,RF,5,28.215697997965,4,5
20212,10,195,1-10-2020-195-05,5,1,LR,0,28.215697997965,4,5
20212,10,195,1-10-2020-195-05,5,1,RR,0,28.215697997965,4,5
20169,23,70,1-23-2020-070-02,2,1,LF,0,54.7066912658746,5,5
20169,23,70,1-23-2020-070-02,2,1,LR,0,54.7066912658746,5,5
20169,23,70,1-23-2020-070-02,2,1,RR,0,54.7066912658746,5,5
20255,19,188,1-19-2020-188-07,7,1,LF,0,1592.81681648815,9,5
20255,19,188,1-19-2020-188-07,7,1,RF,0,1592.81681648815,9,5
20255,19,188,1-19-2020-188-07,7,1,LR,0,1592.81681648815,9,5
20255,19,188,1-19-2020-188-07,7,1,RR,0,1592.81681648815,9,5
19937,22,132,1-22-2020-132-10,10,1,RF,0,2350.30701257972,12,5
19920,27,90,1-27-2020-090-04,4,1,LF,0,24.932060540899,3,5
19920,27,90,1-27-2020-090-04,4,1,LR,0,24.932060540899,3,5
19920,27,90,1-27-2020-090-04,4,1,RR,0,24.932060540899,3,5
19920,27,90,1-27-2020-090-04,4,1,RF,0,24.932060540899,3,5
20149,48,80,1-48-2020-080-10,10,1,LF,0,5434.41169891047,12,5
20149,48,80,1-48-2020-080-10,10,1,LR,0,5434.41169891047,12,5
20149,48,80,1-48-2020-080-10,10,1,RR,0,5434.41169891047,12,5
20149,48,80,1-48-2020-080-10,10,1,RF,0,5434.41169891047,12,5
20152,24,190,1-24-2020-190-03,3,2,LF,0,176.576094957647,1,5
20152,24,190,1-24-2020-190-03,3,2,LR,4,176.576094957647,1,5
20152,24,190,1-24-2020-190-03,3,2,RR,0,176.576094957647,1,5
20152,24,190,1-24-2020-190-03,3,2,RF,0,176.576094957647,1,5
20152,24,190,1-24-2020-190-03,3,1,LF,0,176.576094957647,1,5
20152,24,190,1-24-2020-190-03,3,1,LR,0,176.576094957647,1,5
19900,24,180,1-24-2020-180-04,4,2,LF,7,439.214477811755,1,5
19900,24,180,1-24-2020-180-04,4,2,RF,0,439.214477811755,1,5
19900,24,180,1-24-2020-180-04,4,2,LR,0,439.214477811755,1,5
20192,29,177,1-29-2020-177-09,9,1,LF,0,338.759837533102,2,5
20192,29,177,1-29-2020-177-09,9,1,RR,8,338.759837533102,2,5
20192,29,177,1-29-2020-177-09,9,1,LR,0,338.759837533102,2,5
20318,52,206,1-52-2020-206-09,9,1,LF,8,324.836574417776,12,5
20318,52,206,1-52-2020-206-09,9,1,RF,8,324.836574417776,12,5
20318,52,206,1-52-2020-206-09,9,1,RR,0,324.836574417776,12,5
20318,52,206,1-52-2020-206-09,9,1,LR,0,324.836574417776,12,5
20232,28,96,1-28-2020-096-10,10,1,LF,0,1247.82898156726,3,5
20232,28,96,1-28-2020-096-10,10,1,RF,0,1247.82898156726,3,5
20232,28,96,1-28-2020-096-10,10,1,RR,0,1247.82898156726,3,5
20229,25,135,1-25-2020-135-07,7,1,LR,0,1732.20921810657,2,5
20229,25,135,1-25-2020-135-07,7,1,RR,0,1732.20921810657,2,5
20229,25,135,1-25-2020-135-07,7,1,LF,0,1732.20921810657,2,5
20126,26,174,1-26-2020-174-06,6,2,LF,0,1444.61698898915,10,5
20126,26,174,1-26-2020-174-06,6,2,LR,0,1444.61698898915,10,5
20126,26,174,1-26-2020-174-06,6,2,RF,0,1444.61698898915,10,5
20126,26,174,1-26-2020-174-06,6,2,RR,0,1444.61698898915,10,5
20046,54,44,1-54-2020-044-05,5,1,LF,3,206.886569593872,9,5
20046,54,44,1-54-2020-044-05,5,1,RF,0,206.886569593872,9,5
20046,54,44,1-54-2020-044-05,5,1,RR,0,206.886569593872,9,5
20046,54,44,1-54-2020-044-05,5,1,LR,7,206.886569593872,9,5
20046,54,44,1-54-2020-044-05,5,1,LR,8,206.886569593872,9,5
20152,24,190,1-24-2020-190-03,3,1,RR,0,176.576094957647,1,5
20298,23,73,1-23-2020-073-01,1,1,LF,9,107.1226930888,5,5
20298,23,73,1-23-2020-073-01,1,1,RF,9,107.1226930888,5,5
20298,23,73,1-23-2020-073-01,1,1,RR,4,107.1226930888,5,5
20298,23,73,1-23-2020-073-01,1,1,LR,0,107.1226930888,5,5
19983,24,184,1-24-2020-184-04,4,1,LF,0,1697.40648244309,1,5
19983,24,184,1-24-2020-184-04,4,1,RF,0,1697.40648244309,1,5
19983,24,184,1-24-2020-184-04,4,1,LR,0,1697.40648244309,1,5
19983,24,184,1-24-2020-184-04,4,1,RR,0,1697.40648244309,1,5
20209,54,46,1-54-2020-046-01,1,1,LF,7,241.141611715916,9,5
20209,54,46,1-54-2020-046-01,1,1,LF,5,241.141611715916,9,5
20209,54,46,1-54-2020-046-01,1,1,RF,0,241.141611715916,9,5
20209,54,46,1-54-2020-046-01,1,1,LR,7,241.141611715916,9,5
20209,54,46,1-54-2020-046-01,1,1,LR,4,241.141611715916,9,5
20249,76,98,1-76-2020-098-07,7,2,RF,0,108.300941673793,3,5
20249,76,98,1-76-2020-098-07,7,2,LF,0,108.300941673793,3,5
20249,76,98,1-76-2020-098-07,7,2,LR,0,108.300941673793,3,5
20249,76,98,1-76-2020-098-07,7,2,RR,0,108.300941673793,3,5
20109,20,92,1-20-2020-092-02,2,1,LF,9,105.832548098408,11,5
20109,20,92,1-20-2020-092-02,2,1,RF,9,105.832548098408,11,5
20109,20,92,1-20-2020-092-02,2,1,LR,0,105.832548098408,11,5
19980,24,181,1-24-2020-181-02,2,2,LF,7,45.9948647167708,1,5
19980,24,181,1-24-2020-181-02,2,2,LF,8,45.9948647167708,1,5
19980,24,181,1-24-2020-181-02,2,2,RF,0,45.9948647167708,1,5
19980,24,181,1-24-2020-181-02,2,2,LR,0,45.9948647167708,1,5
19980,24,181,1-24-2020-181-02,2,2,RR,0,45.9948647167708,1,5
20401,52,209,1-52-2020-209-06,6,1,LR,0,101.667314235579,12,5
20401,52,209,1-52-2020-209-06,6,1,RR,7,101.667314235579,12,5
20401,52,209,1-52-2020-209-06,6,1,LF,0,101.667314235579,12,5
20401,52,209,1-52-2020-209-06,6,1,RF,0,101.667314235579,12,5
20401,52,209,1-52-2020-209-06,6,2,LF,0,101.667314235579,12,5
20401,52,209,1-52-2020-209-06,6,2,LR,0,101.667314235579,12,5
20401,52,209,1-52-2020-209-06,6,2,RR,0,101.667314235579,12,5
20401,52,209,1-52-2020-209-06,6,2,RF,0,101.667314235579,12,5
20315,19,190,1-19-2020-190-08,8,1,RR,0,95.1571097814796,9,5
20315,19,190,1-19-2020-190-08,8,1,LR,0,95.1571097814796,9,5
20106,15,122,1-15-2020-122-03,3,1,LF,0,39.1116839872368,1,5
20106,15,122,1-15-2020-122-03,3,1,RF,0,39.1116839872368,1,5
20106,15,122,1-15-2020-122-03,3,1,LR,0,39.1116839872368,1,5
20106,15,122,1-15-2020-122-03,3,1,RR,0,39.1116839872368,1,5
20126,26,174,1-26-2020-174-06,6,1,LF,0,1444.61698898915,10,5
20126,26,174,1-26-2020-174-06,6,1,LR,0,1444.61698898915,10,5
20126,26,174,1-26-2020-174-06,6,1,RR,0,1444.61698898915,10,5
20126,26,174,1-26-2020-174-06,6,1,RF,0,1444.61698898915,10,5
20338,18,97,1-18-2020-097-07,7,1,LF,0,350.456364515061,6,5
20338,18,97,1-18-2020-097-07,7,1,LR,0,350.456364515061,6,5
20338,18,97,1-18-2020-097-07,7,1,RR,0,350.456364515061,6,5
20338,18,97,1-18-2020-097-07,7,1,RF,0,350.456364515061,6,5
20235,18,95,1-18-2020-095-04,4,1,LF,0,580.521831806916,6,5
20235,18,95,1-18-2020-095-04,4,1,LR,0,580.521831806916,6,5
20235,18,95,1-18-2020-095-04,4,1,RR,5,580.521831806916,6,5
20235,18,95,1-18-2020-095-04,4,1,RF,5,580.521831806916,6,5
19651,10,170,1-10-2020-170-01,1,1,LR,7,35.9301932020234,4,5
19651,10,170,1-10-2020-170-01,1,1,LR,3,35.9301932020234,4,5
19651,10,170,1-10-2020-170-01,1,1,RR,0,35.9301932020234,4,5
19651,10,170,1-10-2020-170-01,1,2,LF,0,35.9301932020234,4,5
19651,10,170,1-10-2020-170-01,1,2,LR,0,35.9301932020234,4,5
19651,10,170,1-10-2020-170-01,1,2,RF,0,35.9301932020234,4,5
20249,76,98,1-76-2020-098-07,7,1,LF,0,108.300941673793,3,5
20249,76,98,1-76-2020-098-07,7,1,LR,0,108.300941673793,3,5
20249,76,98,1-76-2020-098-07,7,1,RR,0,108.300941673793,3,5
20189,15,126,1-15-2020-126-06,6,2,LF,9,33.6608643197808,1,5
20189,15,126,1-15-2020-126-06,6,2,RF,8,33.6608643197808,1,5
20189,15,126,1-15-2020-126-06,6,2,LR,0,33.6608643197808,1,5
20189,15,126,1-15-2020-126-06,6,2,RR,0,33.6608643197808,1,5
20398,21,174,1-21-2020-174-03,3,1,RF,7,554.087519043112,11,5
20398,21,174,1-21-2020-174-03,3,1,RR,9,554.087519043112,11,5
20398,21,174,1-21-2020-174-03,3,3,LF,9,554.087519043112,11,5
20398,21,174,1-21-2020-174-03,3,3,RF,9,554.087519043112,11,5
20398,21,174,1-21-2020-174-03,3,3,LR,9,554.087519043112,11,5
20398,21,174,1-21-2020-174-03,3,3,RR,9,554.087519043112,11,5
20398,21,174,1-21-2020-174-03,3,2,LF,9,554.087519043112,11,5
20398,21,174,1-21-2020-174-03,3,2,RF,7,554.087519043112,11,5
20398,21,174,1-21-2020-174-03,3,2,LR,9,554.087519043112,11,5
20398,21,174,1-21-2020-174-03,3,2,RR,9,554.087519043112,11,5
20395,30,176,1-30-2020-176-03,3,1,LF,9,1041.89311218535,10,5
20395,30,176,1-30-2020-176-03,3,1,RF,9,1041.89311218535,10,5
20395,30,176,1-30-2020-176-03,3,1,LR,9,1041.89311218535,10,5
20395,30,176,1-30-2020-176-03,3,1,RR,9,1041.89311218535,10,5
17318,33,34,1-33-2020-034-08,8,1,LR,9,35.250971820105,12,5
17026,32,46,1-32-2020-046-05,5,1,LF,9,37.4494990363469,7,5
17232,15,31,1-15-2020-031-04,4,1,LF,0,25.9008240380269,1,5
