CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
16230,30,7,1-30-2020-007-10,10,1,887,887,887,887,887,887,887,281,887,887,887,887,128,887,887,65,887,887,10,21,109,887,38,78,887,887,2020.89412942835,10,5
16207,29,11,1-29-2020-011-04,4,1,887,887,887,887,887,887,887,261,887,887,887,887,887,887,887,887,887,887,8,16,108,887,887,887,887,887,145.226483420192,2,5
19799,21,143,1-21-2020-143-03,3,2,887,887,999,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,999,370.063046849142,11,5
19800,22,125,1-22-2020-125-04,4,1,887,887,259,887,887,887,887,265,887,887,41,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,32.4918796027834,12,5
19802,22,126,1-22-2020-126-10,10,1,887,887,357,887,887,887,887,357,887,887,999,887,132,887,887,887,887,887,8,17,140,887,50,91,300,190,178.847026403615,12,5
19806,18,84,1-18-2020-084-05,5,1,887,887,273,887,887,887,887,275,887,887,39,47,121,887,887,15,52,887,12,19,126,887,887,887,887,887,77.0872105719426,6,5
19809,30,150,1-30-2020-150-01,1,2,887,887,887,887,887,887,887,270,887,887,887,887,887,887,887,887,887,887,10,2,106,887,887,887,887,887,54.380753514478,10,5
19810,29,164,1-29-2020-164-06,6,2,887,887,887,887,887,887,887,292,887,887,887,887,122,887,887,887,887,191,12,14,114,887,43,87,887,887,123.39910949324,2,5
19814,77,101,1-77-2020-101-08,8,1,887,887,277,887,887,887,887,281,887,887,40,40,140,999,999,87,999,999,10,12,120,6,37,74,887,887,386.240209000203,9,5
19816,54,40,1-54-2020-040-04,4,1,887,887,887,887,887,887,887,887,887,887,22,887,117,887,887,887,887,887,887,887,887,887,887,887,887,887,438.745419771211,9,5
19818,10,175,1-10-2020-175-01,1,1,887,887,268,887,887,887,887,252,887,887,36,36,104,887,887,887,887,887,12,20,999,999,999,999,887,887,39.3369905363274,4,5
19819,10,176,1-10-2020-176-06,6,1,887,887,887,887,887,887,887,999,887,887,887,887,133,887,887,887,887,169,999,999,127,887,40,91,887,887,881.697795097435,4,5
19821,14,86,1-14-2020-086-02,2,1,887,887,887,887,887,887,887,999,887,887,887,38,131,887,887,54,60,106,16,20,114,10,35,80,887,887,185.969882760661,8,5
19822,11,89,1-11-2020-089-06,6,1,887,887,278,887,887,887,887,278,887,887,40,42,126,887,887,887,887,887,10,20,887,5,35,80,887,887,2906.00687809927,8,5
16396,15,8,1-15-2020-008-04,4,1,887,887,999,887,887,887,887,887,887,887,999,887,122,887,887,887,887,887,999,999,887,887,887,887,887,887,151.097741752409,1,5
16399,18,9,1-18-2020-009-07,7,2,887,887,887,887,887,887,887,292,887,887,887,887,123,887,887,887,887,887,14,16,887,887,887,887,887,887,323.212223123212,6,5
16400,13,10,1-13-2020-010-07,7,1,887,887,887,887,887,887,887,887,887,887,45,887,117,887,887,50,887,887,887,887,99,887,35,80,887,887,4209.84907748539,7,5
16400,13,10,1-13-2020-010-07,7,2,887,887,887,887,887,887,887,887,887,887,887,41,111,887,887,20,34,158,887,887,113,887,39,80,887,887,4209.84907748539,7,5
16403,30,12,1-30-2020-012-02,2,1,887,887,887,887,887,887,887,267,887,887,887,887,109,887,887,887,887,887,9,22,109,887,40,86,887,887,44.5044677907124,10,5
16403,30,12,1-30-2020-012-02,2,2,887,887,887,887,887,887,887,887,887,887,39,887,125,887,887,51,887,887,887,887,112,887,34,83,887,887,44.5044677907124,10,5
16404,21,10,1-21-2020-010-02,2,1,887,887,264,887,887,887,887,887,887,887,20,887,127,887,887,887,887,887,999,999,122,999,40,83,887,887,34.881400640758,11,5
16405,21,11,1-21-2020-011-04,4,1,887,887,324,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,8,14,113,887,887,887,281,999,2567.97882656928,11,5
16406,22,10,1-22-2020-010-09,9,1,887,887,999,887,887,887,887,887,887,887,887,887,124,887,887,73,887,887,999,999,130,887,37,76,887,887,166.610477979943,12,5
16406,22,10,1-22-2020-010-09,9,2,887,887,887,887,887,887,887,887,887,887,73,887,117,887,887,887,887,216,887,887,113,887,42,70,887,887,166.610477979943,12,5
16407,52,17,1-52-2020-017-03,3,1,887,887,288,887,887,887,887,288,887,887,39,887,139,887,887,887,887,887,13,16,119,887,887,887,887,887,38.6623052366953,12,5
19883,10,178,1-10-2020-178-10,10,1,887,887,999,887,887,887,887,999,887,887,999,999,131,887,887,887,887,887,999,887,124,999,47,77,161,999,3448.33003505499,4,5
19884,10,179,1-10-2020-179-07,7,1,887,887,999,887,887,887,887,999,887,887,999,999,127,887,887,60,887,887,999,999,999,887,887,887,887,887,822.841330127463,4,5
19884,10,179,1-10-2020-179-07,7,2,887,887,999,999,999,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,108,887,35,89,887,887,822.841330127463,4,5
19885,10,180,1-10-2020-180-03,3,1,887,887,887,887,887,887,887,887,887,887,36,887,132,887,887,887,887,887,887,887,887,887,887,887,887,887,170.048891021334,4,5
19886,14,87,1-14-2020-087-03,3,1,887,887,887,887,887,887,887,887,887,887,40,887,103,887,887,887,887,164,887,887,116,887,40,83,887,887,1071.62878650612,8,5
19886,14,87,1-14-2020-087-03,3,2,887,887,887,887,887,887,887,887,887,887,25,36,117,887,887,50,999,999,887,887,99,887,35,80,887,887,1071.62878650612,8,5
19887,14,88,1-14-2020-088-02,2,1,887,887,887,887,887,887,887,887,887,887,40,887,110,887,887,39,887,887,887,887,119,887,29,77,887,887,185.969882760661,8,5
19887,14,88,1-14-2020-088-02,2,2,887,887,887,887,887,887,887,887,887,887,40,887,106,887,887,887,887,162,10,12,109,887,40,85,887,887,185.969882760661,8,5
19889,17,119,1-17-2020-119-04,4,2,887,887,887,887,887,887,887,887,887,887,58,887,108,887,887,887,887,887,887,887,887,887,887,887,887,887,399.231985056283,4,5
19890,17,120,1-17-2020-120-10,10,1,887,887,887,887,887,887,887,887,887,887,55,887,115,887,887,887,887,168,887,887,89,887,38,82,887,887,2681.03903185749,4,5
19891,11,91,1-11-2020-091-07,7,1,887,887,264,887,887,887,887,264,887,887,38,40,113,887,887,887,887,887,887,887,887,887,887,887,887,887,5007.40025059395,8,5
20146,17,126,1-17-2020-126-06,6,1,887,887,887,887,887,887,887,290,887,887,887,887,887,887,887,887,887,887,7,20,113,887,887,887,887,887,297.998675209126,4,5
20146,17,126,1-17-2020-126-06,6,2,887,887,266,887,887,887,887,887,887,887,57,887,111,887,887,887,887,887,7,22,113,887,887,887,887,887,297.998675209126,4,5
20147,17,127,1-17-2020-127-07,7,1,887,887,887,887,887,887,887,887,887,887,47,57,104,999,999,887,887,887,887,887,887,887,887,887,887,887,871.315799953591,4,5
20148,48,79,1-48-2020-079-06,6,1,887,887,887,887,887,887,887,887,887,887,38,887,106,999,887,887,887,887,887,887,887,887,887,887,887,887,366.462744063609,12,5
20149,48,80,1-48-2020-080-10,10,1,887,887,887,887,887,887,887,887,887,887,42,887,94,887,887,887,887,887,887,887,887,887,887,887,887,887,5434.41169891047,12,5
20151,24,189,1-24-2020-189-10,10,2,887,887,296,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,11,27,887,887,887,887,887,887,3437.64294534583,1,5
20152,24,190,1-24-2020-190-03,3,1,887,887,887,887,887,887,887,887,887,887,28,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,176.576094957647,1,5
20152,24,190,1-24-2020-190-03,3,2,887,887,268,887,887,887,887,887,887,887,999,999,122,887,887,887,887,887,15,22,118,12,39,89,887,887,176.576094957647,1,5
20153,24,191,1-24-2020-191-03,3,1,887,887,887,887,887,887,887,887,887,887,999,33,148,887,887,887,887,185,887,887,103,999,36,85,887,887,176.57609497995,1,5
20154,25,133,1-25-2020-133-07,7,1,887,887,368,887,887,887,887,368,887,887,45,887,132,887,887,887,887,887,887,887,887,887,887,887,292,194,967.283917370175,2,5
20155,25,134,1-25-2020-134-03,3,1,887,887,887,887,887,887,887,887,887,887,42,887,113,887,887,887,887,156,12,22,116,887,34,91,887,887,192.706817923777,2,5
19025,22,97,1-22-2020-097-03,3,1,887,887,887,887,887,887,887,887,887,887,46,887,97,887,887,133,887,887,887,887,100,887,41,79,887,887,63.1773870090866,12,5
19026,15,88,1-15-2020-088-04,4,2,887,887,887,887,887,887,887,887,887,887,999,887,109,887,887,887,887,169,887,887,100,887,41,83,887,887,82.1062860317696,1,5
19027,15,89,1-15-2020-089-07,7,2,887,887,999,887,887,887,887,887,887,887,999,887,117,887,887,887,887,887,999,999,999,887,887,887,887,887,128.089822952754,1,5
19029,24,133,1-24-2020-133-03,3,2,887,887,887,887,887,887,887,304,887,887,887,887,887,887,887,887,887,887,12,27,887,887,887,887,887,887,261.035695542271,1,5
19030,28,69,1-28-2020-069-06,6,1,887,887,887,887,887,887,887,887,887,887,40,887,127,999,999,887,887,887,887,887,887,887,887,887,887,887,44.099430412312,3,5
19031,76,69,1-76-2020-069-05,5,1,887,887,289,887,887,887,887,295,887,887,31,887,106,887,887,887,887,887,887,887,887,6,42,89,887,887,22.2252509205872,3,5
19032,76,70,1-76-2020-070-09,9,2,887,887,887,887,887,887,887,887,887,887,887,35,887,887,887,58,60,999,887,887,887,887,887,887,887,887,82.3194294607833,3,5
19033,30,120,1-30-2020-120-03,3,2,887,887,999,887,887,887,887,999,887,887,999,999,136,887,887,887,887,887,999,999,999,887,887,887,999,999,376.371095257948,10,5
19034,29,131,1-29-2020-131-09,9,1,887,887,887,887,887,887,887,887,887,887,43,887,120,887,887,55,887,887,887,887,887,887,887,887,887,887,215.067283766851,2,5
19035,73,76,1-73-2020-076-03,3,1,94,887,284,887,110,94,887,284,887,110,39,887,122,887,887,50,887,887,11,15,116,887,35,84,887,887,53.8369739431948,3,5
19035,73,76,1-73-2020-076-03,3,2,89,887,265,887,99,89,887,265,887,99,34,41,106,887,887,43,999,999,11,15,110,887,36,81,887,887,53.8369739431948,3,5
16240,14,6,1-14-2020-006-06,6,1,887,887,887,887,887,887,887,887,887,887,45,887,131,887,887,887,887,163,887,887,123,887,48,85,887,887,1676.54894673421,8,5
18218,24,94,1-24-2020-094-04,4,2,887,887,887,887,887,887,887,887,887,887,22,34,110,887,887,887,887,887,887,887,887,887,887,887,887,887,165.554338071133,1,5
18219,24,95,1-24-2020-095-04,4,2,887,887,887,887,887,887,887,887,887,887,999,999,139,887,887,887,887,887,887,887,887,887,887,887,887,887,165.554338071133,1,5
16240,14,6,1-14-2020-006-06,6,2,887,887,887,887,887,887,887,887,887,887,34,887,109,999,999,51,887,887,887,887,116,887,887,887,887,887,1676.54894673421,8,5
16266,52,9,1-52-2020-009-03,3,1,887,887,279,887,887,887,887,278,887,887,52,887,128,887,887,887,887,887,8,10,142,887,887,887,887,887,46.1185560485767,12,5
16267,52,10,1-52-2020-010-04,4,2,887,887,330,887,887,887,887,331,887,887,36,887,887,887,887,887,887,887,14,17,135,887,887,887,887,887,149.628936216712,12,5
16268,52,11,1-52-2020-011-04,4,2,887,887,273,887,887,887,887,273,887,887,57,887,118,887,887,887,887,887,11,18,99,887,887,887,887,887,149.628936216712,12,5
16200,26,9,1-26-2020-009-06,6,1,887,887,887,887,887,887,887,260,887,887,887,887,887,887,887,887,887,887,10,16,104,999,34,80,887,887,380.626286464822,10,5
16199,26,8,1-26-2020-008-04,4,2,887,887,887,887,887,887,887,887,887,887,999,887,106,887,887,887,887,887,887,887,887,887,887,887,887,887,944.058378610454,10,5
16199,26,8,1-26-2020-008-04,4,1,887,887,272,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,14,17,101,887,887,887,887,887,944.058378610454,10,5
16198,26,7,1-26-2020-007-06,6,2,887,887,887,887,887,887,887,887,887,887,999,887,130,887,887,70,887,887,887,887,106,887,34,81,887,887,380.626286464822,10,5
16198,26,7,1-26-2020-007-06,6,1,887,887,887,887,887,887,887,292,887,887,887,887,148,887,887,55,887,887,14,20,111,887,38,81,887,887,380.626286464822,10,5
16197,26,6,1-26-2020-006-03,3,2,887,887,887,887,887,887,887,887,887,887,887,62,887,887,887,999,999,181,887,887,887,887,887,887,887,887,242.106339758728,10,5
18227,16,76,1-16-2020-076-01,1,1,887,887,887,887,887,887,887,887,887,887,46,887,89,887,887,887,887,887,887,887,887,887,887,887,887,887,25.0295574784597,5,5
16196,27,3,1-27-2020-003-08,8,2,887,887,887,887,887,887,887,887,887,887,999,39,126,887,887,887,887,887,887,887,887,887,887,887,887,887,28.1085292685117,3,5
16196,27,3,1-27-2020-003-08,8,1,887,887,268,887,887,887,887,887,887,887,43,887,109,887,887,52,887,887,10,19,102,887,887,887,887,887,28.1085292685117,3,5
18229,59,35,1-59-2020-035-07,7,1,887,887,365,887,887,887,887,365,887,887,999,887,131,142,999,887,887,887,999,999,887,887,887,887,887,186,5393.51012639741,6,5
18230,66,47,1-66-2020-047-07,7,1,887,887,887,887,887,887,887,887,887,887,40,887,122,887,887,887,887,887,887,887,887,887,887,887,887,887,138.754407815887,6,5
16195,27,2,1-27-2020-002-09,9,1,887,887,356,887,887,887,887,372,887,887,38,887,132,887,887,887,887,887,11,28,136,887,44,96,292,198,221.545237697047,3,5
18233,32,96,1-32-2020-096-02,2,2,887,887,301,887,887,887,887,301,887,887,887,887,887,887,887,887,887,887,5,6,887,887,887,887,887,887,69.1070025363159,7,5
18233,32,96,1-32-2020-096-02,2,3,887,887,999,887,887,887,887,999,887,887,39,999,99,999,999,121,887,887,999,999,104,887,35,80,887,887,69.1070025363159,7,5
18233,32,96,1-32-2020-096-02,2,1,887,887,999,887,887,887,887,999,887,887,54,54,132,887,887,999,887,175,10,11,121,887,42,83,887,887,69.1070025363159,7,5
18234,32,97,1-32-2020-097-07,7,1,887,887,887,887,887,887,887,286,887,887,50,54,119,887,887,66,999,999,10,23,107,887,37,79,887,887,7627.16119747764,7,5
16194,76,5,1-76-2020-005-07,7,1,887,887,285,887,887,887,887,280,887,887,887,887,887,887,887,887,887,887,15,23,111,887,887,887,887,887,49.159516094823,3,5
18235,32,98,1-32-2020-098-05,5,1,887,887,278,887,887,887,887,887,887,887,38,887,116,887,887,52,887,887,12,14,111,887,33,86,887,887,183.769692962751,7,5
16191,31,4,1-31-2020-004-04,4,1,887,887,887,887,887,887,887,887,887,887,42,887,127,999,999,887,887,887,887,887,887,887,887,887,887,887,371.208334650674,6,5
17822,11,37,1-11-2020-037-02,2,1,887,887,284,887,887,887,887,284,887,887,38,40,135,887,887,69,887,887,12,20,887,5,30,84,887,887,77.1543052356597,8,5
17823,11,38,1-11-2020-038-03,3,1,887,887,305,887,887,887,887,305,887,887,38,42,136,887,887,887,887,887,887,887,887,887,887,887,887,887,1770.73771507667,8,5
17823,11,38,1-11-2020-038-03,3,4,887,887,270,887,887,887,887,270,887,887,38,38,115,887,887,49,999,999,887,887,887,887,887,887,887,887,1770.73771507667,8,5
17824,24,79,1-24-2020-079-03,3,1,887,887,887,887,887,887,887,887,887,887,31,887,117,887,887,887,887,887,14,21,887,9,37,74,887,887,125.026317910374,1,5
17825,24,80,1-24-2020-080-04,4,1,887,887,368,887,887,887,887,368,887,887,999,999,887,887,887,887,887,887,14,31,887,887,887,887,887,999,406.049036743748,1,5
17826,24,81,1-24-2020-081-09,9,2,887,887,887,887,887,887,887,887,887,887,40,40,126,887,887,887,887,887,887,887,887,887,887,887,887,887,532.039440496889,1,5
17827,24,82,1-24-2020-082-09,9,2,887,887,887,887,887,887,887,887,887,887,50,50,110,887,887,887,887,887,887,887,887,887,887,887,887,887,532.039440537093,1,5
17828,28,41,1-28-2020-041-03,3,1,887,887,887,887,887,887,887,887,887,887,36,887,103,887,887,50,887,887,887,887,106,887,36,79,887,887,60.5394775145906,3,5
17829,28,42,1-28-2020-042-05,5,1,887,887,282,887,887,887,887,887,887,887,34,887,116,887,887,55,887,887,13,19,108,887,33,81,887,887,48.1055843593417,3,5
18236,27,50,1-27-2020-050-06,6,1,887,887,376,887,887,887,887,356,887,887,40,887,132,70,887,887,887,887,887,887,136,887,44,96,339,244,95.1928898831639,3,5
18237,27,51,1-27-2020-051-08,8,1,887,887,887,887,887,887,887,887,887,887,33,887,105,887,887,887,887,151,887,887,102,887,40,83,887,887,37.8062572369884,3,5
18238,25,66,1-25-2020-066-04,4,1,887,887,887,887,887,887,887,257,887,887,887,887,887,887,887,887,887,887,999,999,107,887,887,887,887,887,984.9235049581,2,5
18239,25,67,1-25-2020-067-01,1,1,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,61.4497288993112,2,5
16190,31,3,1-31-2020-003-07,7,1,887,887,887,887,887,887,887,887,887,887,54,887,132,887,887,887,887,887,887,887,887,887,887,887,887,887,657.767878247104,6,5
18242,12,54,1-12-2020-054-06,6,2,887,887,887,887,887,887,887,887,887,887,41,887,123,887,887,887,887,887,887,887,887,887,35,89,887,887,1492.11449438368,9,5
18243,12,55,1-12-2020-055-02,2,1,887,887,271,887,887,887,887,268,887,887,39,40,117,887,887,50,65,887,19,26,99,5,35,80,887,887,247.959490892901,9,5
18245,19,95,1-19-2020-095-03,3,1,887,887,370,887,887,887,887,999,887,887,56,67,887,887,887,887,887,887,12,24,999,887,887,887,319,180,64.5814083383092,9,5
18245,19,95,1-19-2020-095-03,3,2,887,887,280,887,887,887,887,887,887,887,39,887,133,887,887,887,887,887,14,24,121,887,887,887,887,887,64.5814083383092,9,5
18246,19,96,1-19-2020-096-03,3,1,887,887,887,887,887,887,887,887,887,887,44,887,139,999,999,887,887,887,887,887,887,887,887,887,887,887,64.5814083383092,9,5
18246,19,96,1-19-2020-096-03,3,2,887,887,887,887,887,887,887,887,887,887,887,37,887,887,887,49,999,999,887,887,887,887,887,887,887,887,64.5814083383092,9,5
17830,48,39,1-48-2020-039-07,7,1,887,887,270,887,887,887,887,887,887,887,40,887,129,887,887,53,887,887,13,8,110,887,33,80,887,887,595.40750816349,12,5
17830,48,39,1-48-2020-039-07,7,2,887,887,887,887,887,887,887,887,887,887,46,887,106,887,887,887,887,156,887,887,113,887,41,84,887,887,595.40750816349,12,5
17831,48,40,1-48-2020-040-03,3,1,887,887,350,887,887,887,887,356,887,887,42,887,137,887,887,887,887,887,887,887,137,887,45,97,330,190,90.0116436311121,12,5
17832,52,86,1-52-2020-086-07,7,1,887,887,271,887,887,887,887,270,887,887,40,887,130,887,887,887,887,887,8,16,117,887,887,887,887,887,243.63411126946,12,5
17832,52,86,1-52-2020-086-07,7,2,887,887,999,887,887,887,887,999,887,887,999,999,999,887,887,887,887,887,999,999,999,887,887,887,887,887,243.63411126946,12,5
17834,52,88,1-52-2020-088-07,7,1,887,887,271,887,887,887,887,271,887,887,41,887,116,887,887,887,887,887,887,887,111,887,887,887,887,887,243.63411126946,12,5
17834,52,88,1-52-2020-088-07,7,2,887,887,302,887,887,887,887,303,887,887,54,54,106,887,887,142,15,207,887,887,114,887,887,887,887,887,243.63411126946,12,5
17835,52,89,1-52-2020-089-07,7,2,887,887,426,887,887,887,887,425,887,887,999,887,136,887,887,887,887,887,887,887,887,887,887,887,887,250,243.63411126946,12,5
17836,16,60,1-16-2020-060-04,4,3,887,887,887,887,887,887,887,887,887,887,46,887,82,887,887,887,887,887,887,887,887,887,887,887,887,887,808.125542830897,5,5
17836,16,60,1-16-2020-060-04,4,1,887,887,269,887,887,887,887,259,887,887,887,887,887,887,887,887,887,887,999,999,114,887,887,887,887,887,808.125542830897,5,5
17836,16,60,1-16-2020-060-04,4,2,887,887,887,887,887,887,887,887,887,887,44,887,80,887,887,887,887,887,887,887,887,887,887,887,887,887,808.125542830897,5,5
19977,11,94,1-11-2020-094-04,4,1,887,887,295,887,887,887,887,295,887,887,56,58,132,887,887,887,887,887,887,887,887,887,887,887,887,887,7500.31042130259,8,5
19977,11,94,1-11-2020-094-04,4,2,887,887,365,887,887,887,887,365,887,887,50,54,887,887,887,887,887,887,887,887,887,887,887,887,288,185,7500.31042130259,8,5
19978,48,75,1-48-2020-075-03,3,1,887,887,887,887,887,887,887,263,887,887,40,40,887,887,887,887,887,887,11,11,118,5,35,83,887,887,107.052222031095,12,5
19979,48,76,1-48-2020-076-06,6,1,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,216.554315598994,12,5
19980,24,181,1-24-2020-181-02,2,2,887,887,887,887,887,887,887,887,887,887,17,37,115,887,887,49,887,887,887,887,109,887,33,79,887,887,45.9948647167708,1,5
19981,24,182,1-24-2020-182-05,5,1,887,887,887,887,887,887,887,887,887,887,35,887,126,887,887,887,887,887,887,887,887,887,887,887,887,887,48.1207487007779,1,5
19981,24,182,1-24-2020-182-05,5,2,887,887,887,887,887,887,887,887,887,887,36,887,118,887,887,999,887,887,887,887,99,887,44,83,887,887,48.1207487007779,1,5
19982,24,183,1-24-2020-183-06,6,1,999,999,999,999,999,999,999,999,999,999,35,887,140,999,999,65,999,999,999,999,115,999,32,81,887,887,821.677564403897,1,5
19982,24,183,1-24-2020-183-06,6,2,887,887,887,887,887,887,887,999,887,887,887,887,106,887,887,887,887,887,12,22,102,887,41,75,887,887,821.677564403897,1,5
19983,24,184,1-24-2020-184-04,4,1,887,887,887,887,887,887,887,887,887,887,16,44,120,887,887,887,887,887,887,887,887,887,887,887,887,887,1697.40648244309,1,5
19984,52,187,1-52-2020-187-04,4,1,887,887,390,887,887,887,887,393,887,887,50,887,136,999,999,887,887,887,887,887,887,887,887,887,887,197,153.896640514013,12,5
16269,52,12,1-52-2020-012-03,3,1,887,887,270,887,887,887,887,249,887,887,999,36,116,887,887,887,887,158,9,11,104,887,36,91,887,887,46.1185560485767,12,5
18252,18,46,1-18-2020-046-02,2,1,887,887,887,887,887,887,887,887,887,887,42,887,122,887,887,887,887,887,887,887,97,887,887,887,887,887,42.4991659387168,6,5
16188,12,6,1-12-2020-006-03,3,2,887,887,887,887,887,887,887,887,887,887,999,887,99,887,887,51,887,887,887,887,103,887,33,80,887,887,215.144928295839,9,5
18254,29,98,1-29-2020-098-10,10,1,887,887,262,887,887,887,887,262,887,887,999,887,122,887,887,64,887,887,10,13,108,887,37,76,887,887,204.014509262873,2,5
16186,25,4,1-25-2020-004-03,3,1,887,887,887,887,887,887,887,887,887,887,42,887,109,887,887,50,887,887,887,887,113,887,34,80,887,887,187.002456936965,2,5
18256,29,100,1-29-2020-100-06,6,1,887,887,887,887,887,887,887,887,887,887,999,887,103,887,887,887,887,887,887,887,887,887,887,887,887,887,15.9283113200266,2,5
18256,29,100,1-29-2020-100-06,6,2,887,887,300,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,10,11,116,887,887,887,887,887,15.9283113200266,2,5
18257,29,101,1-29-2020-101-04,4,1,887,887,887,887,887,887,887,268,887,887,18,887,117,887,887,94,887,887,10,12,109,887,33,79,887,887,30.3796836048955,2,5
18257,29,101,1-29-2020-101-04,4,2,887,887,887,887,887,887,887,887,887,887,16,887,116,887,887,887,887,169,887,887,107,887,37,88,887,887,30.3796836048955,2,5
18262,76,49,1-76-2020-049-10,10,1,887,887,270,887,887,887,887,264,887,887,18,887,121,887,887,887,887,887,887,887,887,887,887,887,887,887,29.6113433995243,3,5
18263,33,62,1-33-2020-062-06,6,1,887,887,887,887,887,887,887,887,887,887,28,887,109,887,887,887,887,887,887,887,887,887,887,887,887,887,434.632334778542,12,5
18263,33,62,1-33-2020-062-06,6,2,887,887,887,887,887,887,887,887,887,887,887,41,887,887,887,14,21,999,887,887,887,887,887,887,887,887,434.632334778542,12,5
18264,26,101,1-26-2020-101-02,2,1,887,887,887,887,887,887,887,253,887,887,38,41,133,999,999,55,999,999,12,14,108,887,31,72,887,887,24.5416826327623,10,5
18264,26,101,1-26-2020-101-02,2,2,887,887,887,887,887,887,887,270,887,887,887,46,109,887,887,50,999,999,887,887,113,887,34,80,887,887,24.5416826327623,10,5
16185,73,4,1-73-2020-004-01,1,2,999,887,999,887,999,887,887,400,887,887,999,887,131,887,887,887,887,887,999,999,999,887,887,887,887,999,39.290329933404,3,5
16272,32,10,1-32-2020-010-06,6,3,887,887,887,887,887,887,887,887,887,887,999,887,105,887,887,887,887,166,887,887,114,887,40,89,887,887,1629.03992121204,7,5
16787,77,27,1-77-2020-027-08,8,1,887,887,269,887,887,887,887,257,887,887,54,54,110,887,887,10,40,150,12,18,887,6,45,74,887,887,233.398639721171,9,5
16183,66,3,1-66-2020-003-07,7,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,9,23,119,10,37,80,887,887,212.92473913746,6,5
20239,32,194,1-32-2020-194-02,2,1,887,887,887,887,887,887,887,887,887,887,50,887,125,887,887,55,887,887,887,887,110,887,34,80,887,887,29.6003402587079,7,5
20242,73,99,1-73-2020-099-03,3,1,100,887,289,887,100,100,887,289,887,100,43,46,112,887,887,887,887,184,9,10,122,999,41,87,887,887,248.391915009706,3,5
20243,73,100,1-73-2020-100-02,2,2,887,887,887,887,887,887,887,887,887,887,43,887,128,887,887,887,887,887,887,887,887,887,887,887,887,887,34.1677195360008,3,5
20244,13,120,1-13-2020-120-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,110,887,887,887,887,156,10,9,143,13,40,87,887,887,1775.77744384111,7,5
20245,13,121,1-13-2020-121-04,4,1,887,887,887,887,887,887,887,887,887,887,999,887,125,999,999,887,887,887,887,887,887,887,887,887,887,887,6133.89047308698,7,5
20246,32,195,1-32-2020-195-06,6,1,887,887,887,887,887,887,887,267,887,887,887,887,887,887,887,887,887,887,11,14,112,9,35,80,887,887,1156.73772327426,7,5
20246,32,195,1-32-2020-195-06,6,2,887,887,887,887,887,887,887,887,887,887,45,887,122,887,887,887,887,887,887,887,887,887,887,887,887,887,1156.73772327426,7,5
20247,52,202,1-52-2020-202-09,9,1,887,887,427,887,887,887,887,429,887,887,64,887,132,887,887,887,887,887,887,887,887,887,887,887,887,248,318.869096704987,12,5
20248,76,97,1-76-2020-097-05,5,1,887,887,253,887,887,887,887,255,887,887,887,887,887,887,887,887,887,887,12,19,103,887,887,887,887,887,23.1872588605988,3,5
20248,76,97,1-76-2020-097-05,5,2,887,887,275,887,887,887,887,275,887,887,22,887,128,887,887,887,887,887,887,887,887,887,887,887,887,887,23.1872588605988,3,5
20249,76,98,1-76-2020-098-07,7,1,887,887,310,887,887,887,887,310,887,887,41,887,112,887,887,887,887,887,10,12,120,887,887,887,887,152,108.300941673793,3,5
16488,21,14,1-21-2020-014-05,5,1,887,887,887,887,887,887,887,887,887,887,38,887,129,887,887,53,887,887,11,15,110,7,33,80,887,887,10.4664882747464,11,5
16489,21,15,1-21-2020-015-07,7,2,887,887,887,887,887,887,887,887,887,887,999,887,105,887,887,887,887,887,887,887,887,887,887,887,887,887,560.351145246456,11,5
16490,22,13,1-22-2020-013-04,4,1,887,887,887,887,887,887,887,887,887,887,45,887,117,887,887,57,887,887,887,887,110,887,34,80,887,887,48.3779611490169,12,5
16490,22,13,1-22-2020-013-04,4,2,887,887,260,887,887,887,887,260,887,887,887,887,112,887,887,52,887,887,12,16,106,887,37,79,887,887,48.3779611490169,12,5
16491,15,10,1-15-2020-010-03,3,1,887,887,887,887,887,887,887,887,887,887,42,887,116,887,887,887,887,887,887,887,887,887,887,887,887,887,104.369944373658,1,5
