CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,CASEWGT,PSUSTRAT,VERSION
16210,16,5,1-16-2020-005-06,6,1,293,485,193,2260,165,87,106,164,6,3.0,2,4,0,0,310.940704326152,5,5
16210,16,5,1-16-2020-005-06,6,2,285,484,192,1700,163,92,107,150,6,3.6,2,2,0,0,310.940704326152,5,5
16211,16,6,1-16-2020-006-01,1,1,262,458,173,1261,149,96,100,145,4,2.2,2,1,0,0,19.5951062192473,5,5
16211,16,6,1-16-2020-006-01,1,2,353,563,203,2265,165,100,110,190,8,4.6,2,3,0,0,19.5951062192473,5,5
16212,76,6,1-76-2020-006-07,7,1,275,490,181,1575,160,105,110,999,4,2.4,2,1,0,0,49.159516094823,3,5
16212,76,6,1-76-2020-006-07,7,2,365,570,203,2649,173,100,105,999,8,6.0,2,3,0,1,49.159516094823,3,5
16214,18,5,1-18-2020-005-06,6,1,279,494,184,1489,159,99,114,999,4,2.5,9,1,9,0,413.510314437393,6,5
16214,18,5,1-18-2020-005-06,6,2,273,483,183,1490,156,101,110,152,4,2.5,2,1,0,0,413.510314437393,6,5
16215,15,4,1-15-2020-004-07,7,1,278,489,185,1615,158,98,112,999,4,2.4,2,1,9,0,187.668137076941,1,5
16215,15,4,1-15-2020-004-07,7,2,270,458,180,1306,156,93,96,155,4,2.0,2,1,0,0,187.668137076941,1,5
16217,33,2,1-33-2020-002-03,3,1,348,576,203,3261,174,95,133,186,10,6.8,2,3,0,1,66.5024396810546,12,5
16217,33,2,1-33-2020-002-03,3,2,270,464,178,1265,152,97,98,136,4,1.8,2,1,0,0,66.5024396810546,12,5
16218,33,3,1-33-2020-003-08,8,1,295,505,200,2317,167,96,116,999,8,5.3,2,4,0,0,53.4278758747199,12,5
16221,13,6,1-13-2020-006-07,7,2,278,491,185,1615,158,98,114,156,6,3.5,2,1,9,0,5140.50845855242,7,5
16221,13,6,1-13-2020-006-07,7,1,284,488,186,1554,160,94,110,154,4,1.5,9,1,9,0,5140.50845855242,7,5
16223,22,5,1-22-2020-005-04,4,1,254,428,181,1337,157,88,86,156,4,2.0,2,1,0,0,387.288888872717,12,5
16224,21,6,1-21-2020-006-05,5,1,278,485,199,2058,170,95,113,160,6,3.5,2,4,0,0,70.2602294429001,11,5
16224,21,6,1-21-2020-006-05,5,2,266,456,185,1545,156,90,100,999,4,2.5,9,1,0,0,70.2602294429001,11,5
16226,20,4,1-20-2020-004-09,9,1,299,507,195,1664,999,89,119,999,8,5.7,2,2,9,0,1755.33551369303,11,5
16226,20,4,1-20-2020-004-09,9,2,365,570,203,2233,173,100,105,170,8,5.3,2,2,0,1,1755.33551369303,11,5
16226,20,4,1-20-2020-004-09,9,3,274,481,182,1389,157,98,109,146,4,2.4,2,1,0,0,1755.33551369303,11,5
16227,30,5,1-30-2020-005-07,7,1,277,489,185,1539,159,102,108,999,4,2.4,2,1,0,0,504.017595995819,10,5
16227,30,5,1-30-2020-005-07,7,2,290,492,187,1760,159,96,107,999,6,3.0,9,1,9,0,504.017595995819,10,5
16228,30,6,1-30-2020-006-04,4,1,278,491,185,1615,158,98,114,160,6,3.5,2,1,0,0,300.930186044268,10,5
16229,13,7,1-13-2020-007-10,10,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,19840.3313289495,7,5
16229,13,7,1-13-2020-007-10,10,2,262,444,170,1163,147,89,95,148,4,2.0,9,1,9,0,19840.3313289495,7,5
16230,30,7,1-30-2020-007-10,10,1,281,509,185,1630,158,110,120,160,6,3.5,2,1,0,0,2020.89412942835,10,5
16230,30,7,1-30-2020-007-10,10,2,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,1,2020.89412942835,10,5
16231,19,11,1-19-2020-011-09,9,1,319,515,176,1502,148,85,112,150,6,3.0,2,2,0,0,686.42190472094,9,5
16231,19,11,1-19-2020-011-09,9,2,277,481,182,1441,159,96,108,150,4,2.5,2,1,0,0,686.42190472094,9,5
16232,25,6,1-25-2020-006-07,7,1,286,479,184,1782,158,96,97,999,4,2.4,9,4,9,0,938.651112880614,2,5
16232,25,6,1-25-2020-006-07,7,2,257,438,173,1257,148,91,89,999,4,1.9,1,1,9,0,938.651112880614,2,5
16235,10,9,1-10-2020-009-04,4,1,302,517,202,2107,172,102,113,999,6,3.6,2,1,9,0,345.161615029676,4,5
16235,10,9,1-10-2020-009-04,4,2,394,620,202,2497,172,101,124,999,8,6.0,2,2,9,0,345.161615029676,4,5
16240,14,6,1-14-2020-006-06,6,1,287,487,189,2004,158,90,110,160,6,4.2,2,2,0,0,1676.54894673421,8,5
16240,14,6,1-14-2020-006-06,6,2,267,456,175,1284,151,93,96,150,4,1.8,2,1,0,0,1676.54894673421,8,5
16241,17,9,1-17-2020-009-03,3,1,298,495,201,2030,167,89,108,179,4,2.0,2,4,0,0,303.570229451433,4,5
16243,12,8,1-12-2020-008-03,3,1,278,487,183,1416,159,97,112,999,4,2.5,9,1,9,0,301.539476035742,9,5
16243,12,8,1-12-2020-008-03,3,2,278,485,182,1467,159,99,109,172,4,2.5,2,1,0,0,301.539476035742,9,5
16244,12,9,1-12-2020-009-07,7,1,254,428,181,1353,157,88,86,148,5,2.5,1,1,0,0,1980.30186553666,9,5
16247,77,12,1-77-2020-012-02,2,2,270,469,188,1640,164,93,106,150,4,2.4,2,4,0,0,82.8182922699722,9,5
16247,77,12,1-77-2020-012-02,2,1,279,482,193,2111,160,91,112,160,6,4.0,2,3,0,0,82.8182922699722,9,5
16248,77,13,1-77-2020-013-05,5,1,280,482,183,1454,160,94,108,160,4,2.4,2,1,0,0,105.02908712643,9,5
16248,77,13,1-77-2020-013-05,5,2,284,480,193,2355,165,94,102,160,8,4.8,2,3,9,0,105.02908712643,9,5
16249,11,4,1-11-2020-004-08,8,1,353,559,202,2111,170,98,110,166,8,5.2,2,2,0,1,532.337490898282,8,5
16249,11,4,1-11-2020-004-08,8,2,345,541,205,2104,180,95,101,999,6,3.6,2,9,9,0,532.337490898282,8,5
16249,11,4,1-11-2020-004-08,8,3,308,514,200,2050,166,96,111,999,6,3.6,9,9,9,0,532.337490898282,8,5
16250,11,5,1-11-2020-005-04,4,2,290,501,196,1987,167,100,111,164,6,3.5,2,3,0,0,2417.01694393773,8,5
16250,11,5,1-11-2020-005-04,4,1,265,436,183,1327,154,90,82,144,4,2.0,2,1,0,1,2417.01694393773,8,5
16251,66,4,1-66-2020-004-07,7,1,262,442,178,1480,154,86,94,145,4,2.4,2,1,0,0,138.754407815887,6,5
16251,66,4,1-66-2020-004-07,7,2,284,488,186,1775,160,94,110,146,4,2.0,2,1,0,1,138.754407815887,6,5
16252,66,5,1-66-2020-005-09,9,1,326,541,191,2060,167,95,122,999,8,4.7,9,3,9,0,141.917212372304,6,5
16252,66,5,1-66-2020-005-09,9,2,281,508,185,1552,157,108,121,145,6,3.4,2,1,0,0,141.917212372304,6,5
16253,24,10,1-24-2020-010-02,2,1,287,504,200,2067,170,98,119,158,6,3.7,2,1,0,0,80.9838303797317,1,5
16253,24,10,1-24-2020-010-02,2,2,375,670,213,3016,170,102,193,999,6,3.5,2,2,9,0,80.9838303797317,1,5
16254,24,11,1-24-2020-011-03,3,1,266,460,185,1568,157,94,100,160,4,2.5,2,4,0,0,226.423017888067,1,5
16254,24,11,1-24-2020-011-03,3,2,305,504,191,1785,162,89,110,999,6,3.6,2,2,0,0,226.423017888067,1,5
16255,24,12,1-24-2020-012-06,6,1,270,475,182,1476,155,95,110,999,4,2.7,2,1,0,0,355.969829380749,1,5
16255,24,12,1-24-2020-012-06,6,2,276,453,184,1845,159,81,96,162,6,3.5,2,4,0,0,355.969829380749,1,5
16257,59,2,1-59-2020-002-03,3,1,278,484,186,1630,158,97,110,159,6,3.5,2,1,0,0,159.639638944111,6,5
16257,59,2,1-59-2020-002-03,3,2,368,584,203,2130,172,96,120,172,6,3.5,2,3,0,0,159.639638944111,6,5
16258,28,5,1-28-2020-005-04,4,1,292,482,194,2211,163,88,102,168,6,3.6,2,3,0,0,123.963031646329,3,5
16261,10,12,1-10-2020-012-02,2,1,278,491,185,1496,158,98,114,142,4,2.4,2,1,0,0,22.4086761209608,4,5
16264,48,4,1-48-2020-004-10,10,1,265,451,178,1313,153,88,99,150,4,2.0,2,1,0,1,796.084093565936,12,5
16266,52,9,1-52-2020-009-03,3,1,279,479,190,2289,158,87,113,166,8,5.7,2,3,0,0,46.1185560485767,12,5
16266,52,9,1-52-2020-009-03,3,2,289,500,182,2073,164,104,108,158,4,2.4,2,4,0,0,46.1185560485767,12,5
16266,52,9,1-52-2020-009-03,3,3,274,481,182,1389,157,98,109,999,4,2.3,2,1,9,0,46.1185560485767,12,5
16267,52,10,1-52-2020-010-04,4,1,310,519,202,1964,174,96,113,160,6,3.6,2,1,0,0,149.628936216712,12,5
16267,52,10,1-52-2020-010-04,4,2,330,566,201,2695,173,99,137,180,8,6.2,2,2,0,0,149.628936216712,12,5
16269,52,12,1-52-2020-012-03,3,1,267,448,186,1696,161,91,90,167,4,2.4,2,4,0,0,46.1185560485767,12,5
16269,52,12,1-52-2020-012-03,3,2,330,570,204,2740,175,103,137,186,8,6.2,2,3,0,0,46.1185560485767,12,5
16270,23,3,1-23-2020-003-01,1,1,278,474,186,2116,157,87,109,160,8,5.7,2,3,0,1,82.9187711280704,5,5
16271,32,9,1-32-2020-009-05,5,1,260,446,170,1132,148,83,103,142,4,1.6,2,1,0,0,110.852467602174,7,5
16271,32,9,1-32-2020-009-05,5,2,365,565,202,1787,167,95,105,999,8,5.3,2,3,0,0,110.852467602174,7,5
16272,32,10,1-32-2020-010-06,6,1,281,509,185,1613,158,110,120,160,6,3.5,2,1,0,0,1629.03992121204,7,5
16272,32,10,1-32-2020-010-06,6,2,313,473,206,2909,176,85,75,999,5,3.7,2,4,0,0,1629.03992121204,7,5
16272,32,10,1-32-2020-010-06,6,3,269,454,184,1635,157,93,92,156,4,1.6,2,1,0,1,1629.03992121204,7,5
16273,32,11,1-32-2020-011-02,2,1,308,531,203,2684,173,97,127,174,8,5.6,2,2,0,0,49.9308978016946,7,5
16274,32,12,1-32-2020-012-02,2,1,257,424,181,1372,154,88,81,160,4,2.4,2,1,0,1,41.6863174651544,7,5
16274,32,12,1-32-2020-012-02,2,2,343,569,202,2102,173,101,124,180,6,4.3,9,2,0,0,41.6863174651544,7,5
16277,27,4,1-27-2020-004-04,4,1,282,492,196,1970,169,98,111,168,6,3.5,2,4,0,0,91.1500544173635,3,5
16277,27,4,1-27-2020-004-04,4,2,270,455,184,1604,158,94,91,156,4,2.5,2,4,0,0,91.1500544173635,3,5
16278,27,5,1-27-2020-005-06,6,1,270,463,176,1293,153,91,102,154,4,1.8,2,1,0,0,54.4857147149833,3,5
19755,52,179,1-52-2020-179-07,7,2,330,565,201,2675,172,100,134,178,8,5.3,2,3,0,0,709.778616755891,12,5
19756,25,125,1-25-2020-125-09,9,1,262,451,183,1742,155,89,99,140,8,4.3,2,2,0,0,1025.3054924784,2,5
19758,16,117,1-16-2020-117-04,4,2,264,460,180,1550,155,96,100,999,4,2.5,2,4,9,0,1661.39619552922,5,5
19758,16,117,1-16-2020-117-04,4,1,277,477,189,1694,165,95,105,170,4,2.4,2,4,0,0,1661.39619552922,5,5
19759,16,118,1-16-2020-118-04,4,1,270,463,184,1610,160,93,100,170,4,2.5,2,4,0,0,1661.39619552922,5,5
19759,16,118,1-16-2020-118-04,4,2,275,479,189,1753,159,96,109,999,8,5.0,2,2,9,0,1661.39619552922,5,5
19761,32,167,1-32-2020-167-02,2,1,295,518,204,2408,173,103,120,180,8,5.3,2,2,0,0,33.7705155274928,7,5
19761,32,167,1-32-2020-167-02,2,2,280,482,183,1454,160,94,108,999,4,2.4,2,1,0,0,33.7705155274928,7,5
19762,32,168,1-32-2020-168-02,2,1,307,519,200,1978,171,101,111,154,4,1.4,2,1,0,0,33.7705155336673,7,5
19762,32,168,1-32-2020-168-02,2,2,302,511,200,2142,171,98,111,164,6,3.6,2,1,0,1,33.7705155336673,7,5
19764,59,60,1-59-2020-060-02,2,1,278,477,189,1742,136,93,106,164,4,2.4,2,4,0,0,134.154753942659,6,5
19764,59,60,1-59-2020-060-02,2,2,268,461,180,1407,154,97,96,160,4,1.4,2,1,0,0,134.154753942659,6,5
19765,31,77,1-31-2020-077-04,4,1,270,467,180,1250,156,98,99,140,4,1.4,2,1,0,1,894.493296880547,6,5
19766,31,78,1-31-2020-078-03,3,1,257,414,180,1492,158,83,73,135,4,1.6,2,1,0,0,285.17759687943,6,5
19767,13,106,1-13-2020-106-03,3,1,285,487,185,1558,159,94,108,154,4,1.5,2,1,0,0,1593.33025024398,7,5
19767,13,106,1-13-2020-106-03,3,2,272,481,179,1545,156,94,115,999,6,3.0,2,1,0,0,1593.33025024398,7,5
19768,13,107,1-13-2020-107-03,3,1,260,443,181,1539,157,93,90,158,4,1.9,2,1,0,0,1593.33025045788,7,5
19768,13,107,1-13-2020-107-03,3,2,289,489,183,1834,158,100,100,154,6,3.6,2,1,9,0,1593.33025045788,7,5
19768,13,107,1-13-2020-107-03,3,3,278,481,182,1669,157,95,108,146,4,2.4,2,1,0,0,1593.33025045788,7,5
19769,23,60,1-23-2020-060-01,1,2,262,444,170,1196,147,89,95,999,4,2.0,9,1,9,0,61.2774509094256,5,5
19770,23,61,1-23-2020-061-04,4,1,286,478,184,1706,158,95,97,154,4,2.4,2,1,0,0,2559.04771137442,5,5
19772,27,87,1-27-2020-087-09,9,1,287,487,189,2178,158,90,110,162,8,5.3,2,3,0,0,219.806849753004,3,5
20230,25,136,1-25-2020-136-04,4,2,262,447,175,1278,151,89,94,144,4,1.8,2,1,0,0,1171.82805969763,2,5
20231,59,65,1-59-2020-065-04,4,1,365,571,202,2151,166,101,105,999,8,5.3,2,3,0,1,782.605879253166,6,5
20231,59,65,1-59-2020-065-04,4,2,308,514,200,2050,166,96,111,170,6,3.6,2,1,0,0,782.605879253166,6,5
20233,28,97,1-28-2020-097-03,3,1,368,584,203,2130,172,96,120,180,6,3.3,2,3,0,0,37.6269085205474,3,5
20233,28,97,1-28-2020-097-03,3,2,302,508,202,1965,167,101,105,172,8,5.3,2,3,0,1,37.6269085205474,3,5
20234,18,94,1-18-2020-094-07,7,1,253,440,174,1237,151,89,98,138,4,1.8,2,1,0,0,1119.91585833552,6,5
20237,32,192,1-32-2020-192-06,6,1,278,486,185,1496,158,96,112,156,4,2.4,2,1,0,0,1156.73772343173,7,5
20239,32,194,1-32-2020-194-02,2,1,278,487,183,1453,159,97,112,156,4,2.5,2,1,0,0,29.6003402587079,7,5
20240,23,71,1-23-2020-071-07,7,1,274,480,182,1621,155,97,109,999,4,2.5,2,4,9,0,1253.13140139162,5,5
20242,73,99,1-73-2020-099-03,3,1,289,489,183,1926,158,100,100,150,4,2.4,2,4,0,0,248.391915009706,3,5
20243,73,100,1-73-2020-100-02,2,1,999,999,203,9999,173,100,999,999,8,4.8,2,3,9,0,34.1677195360008,3,5
20243,73,100,1-73-2020-100-02,2,2,267,470,181,1575,154,99,104,150,4,2.4,2,4,0,0,34.1677195360008,3,5
20244,13,120,1-13-2020-120-03,3,1,257,424,181,1372,154,88,81,999,4,2.4,2,1,0,0,1775.77744384111,7,5
20245,13,121,1-13-2020-121-04,4,1,278,485,182,1467,159,99,109,152,4,2.5,2,1,0,0,6133.89047308698,7,5
20245,13,121,1-13-2020-121-04,4,2,365,570,203,2299,173,100,105,168,8,5.3,9,2,9,0,6133.89047308698,7,5
20246,32,195,1-32-2020-195-06,6,1,264,441,175,1334,151,88,91,156,4,2.0,2,1,0,1,1156.73772327426,7,5
20246,32,195,1-32-2020-195-06,6,2,286,479,193,2245,165,92,101,156,8,4.5,2,2,0,1,1156.73772327426,7,5
20247,52,202,1-52-2020-202-09,9,1,426,644,203,2785,173,100,117,188,8,6.6,2,2,1,1,318.869096704987,12,5
20248,76,97,1-76-2020-097-05,5,1,252,442,174,1292,151,89,102,150,4,1.8,2,1,0,0,23.1872588605988,3,5
20248,76,97,1-76-2020-097-05,5,2,275,490,181,1721,160,105,110,160,6,3.6,2,4,0,0,23.1872588605988,3,5
20250,22,143,1-22-2020-143-04,4,1,275,490,181,1575,160,105,110,140,4,2.4,2,1,0,0,35.209603671735,12,5
20250,22,143,1-22-2020-143-04,4,2,262,444,172,1095,147,82,102,999,4,1.6,1,9,9,0,35.209603671735,12,5
16449,14,9,1-14-2020-009-04,4,1,370,574,203,2345,173,90,113,180,8,5.7,2,2,0,0,6703.10291375101,8,5
16450,14,10,1-14-2020-010-02,2,1,249,441,172,1160,147,86,106,150,4,1.6,2,1,0,1,185.969882760661,8,5
16450,14,10,1-14-2020-010-02,2,2,270,463,184,1550,160,93,100,160,4,2.5,2,1,0,0,185.969882760661,8,5
16452,52,23,1-52-2020-023-03,3,1,304,508,193,2262,163,86,118,999,6,3.6,9,4,9,0,20.3677124003807,12,5
16452,52,23,1-52-2020-023-03,3,2,269,454,184,1611,157,93,92,148,4,2.5,2,1,0,0,20.3677124003807,12,5
16453,19,20,1-19-2020-020-06,6,1,273,510,183,1513,150,118,121,150,6,3.1,2,1,0,0,234.541299023347,9,5
16453,19,20,1-19-2020-020-06,6,2,285,484,192,1687,163,92,107,170,6,3.6,2,2,0,0,234.541299023347,9,5
16455,19,22,1-19-2020-022-07,7,1,265,453,183,1340,154,89,99,150,4,2.0,2,1,0,0,676.992434668354,9,5
16455,19,22,1-19-2020-022-07,7,2,265,453,178,1228,156,90,98,999,4,2.0,2,1,0,0,676.992434668354,9,5
16456,19,23,1-19-2020-023-03,3,1,295,505,200,2211,167,96,116,999,8,5.3,2,2,9,0,121.886837400236,9,5
16456,19,23,1-19-2020-023-03,3,2,279,489,193,1965,163,100,111,160,4,2.7,2,1,0,0,121.886837400236,9,5
16457,10,21,1-10-2020-021-06,6,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,296.669380398689,4,5
16457,10,21,1-10-2020-021-06,6,2,267,456,175,1236,151,93,96,999,4,1.8,2,1,0,0,296.669380398689,4,5
16458,10,22,1-10-2020-022-01,1,1,353,561,192,2007,999,100,110,999,8,5.8,9,2,9,0,20.7611405952343,4,5
16460,10,24,1-10-2020-024-06,6,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,2,270,449,180,1417,155,96,83,999,4,2.5,2,1,0,0,296.669380398689,4,5
16460,10,24,1-10-2020-024-06,6,3,272,481,180,1435,146,94,115,999,4,1.8,2,1,9,0,296.669380398689,4,5
16461,27,8,1-27-2020-008-07,7,1,285,493,186,1815,158,97,111,154,6,3.7,2,4,0,0,207.093630054083,3,5
16463,29,21,1-29-2020-021-06,6,1,253,413,177,1430,152,84,75,156,4,1.6,2,4,0,0,90.1206971356379,2,5
16466,29,24,1-29-2020-024-03,3,1,289,489,183,1834,158,100,100,159,6,3.6,2,1,0,0,56.1213974715976,2,5
16467,10,23,1-10-2020-023-10,10,1,289,481,183,1984,155,82,112,150,6,4.0,2,3,0,0,3629.58000180772,4,5
16469,17,14,1-17-2020-014-07,7,1,274,484,186,1683,159,102,108,148,4,2.0,2,1,0,0,420.107658136302,4,5
17004,24,46,1-24-2020-046-03,3,1,270,463,184,1610,160,93,100,999,4,2.5,2,4,0,0,66.0035422637374,1,5
17005,28,22,1-28-2020-022-09,9,1,393,610,238,2711,180,98,121,999,6,5.9,2,2,0,0,212.244079248108,3,5
17007,48,20,1-48-2020-020-03,3,1,279,489,193,1965,163,100,111,999,6,3.5,2,1,0,0,859.093290539395,12,5
17008,48,21,1-48-2020-021-02,2,1,999,999,999,9999,168,92,999,999,8,5.7,9,3,9,0,79.8516029826682,12,5
17008,48,21,1-48-2020-021-02,2,2,278,487,183,1453,159,97,112,999,4,2.5,2,1,0,0,79.8516029826682,12,5
17010,59,10,1-59-2020-010-05,5,1,268,461,180,1407,154,97,96,999,4,1.4,2,1,0,0,73.3941650022777,6,5
17010,59,10,1-59-2020-010-05,5,2,302,506,199,1757,173,98,106,999,8,5.9,2,3,0,0,73.3941650022777,6,5
17011,16,31,1-16-2020-031-04,4,1,370,574,203,2441,173,90,113,999,8,5.7,2,2,0,0,236.321545613966,5,5
17011,16,31,1-16-2020-031-04,4,2,334,542,195,1857,161,92,115,999,8,5.7,9,2,9,0,236.321545613966,5,5
17013,16,33,1-16-2020-033-09,9,1,367,575,200,2129,170,92,116,999,6,4.2,2,2,0,0,447.859005610298,5,5
17013,16,33,1-16-2020-033-09,9,2,262,444,172,1163,147,82,102,999,4,1.7,2,1,0,0,447.859005610298,5,5
17014,73,24,1-73-2020-024-10,10,1,287,487,189,2084,158,90,110,999,6,4.2,9,3,9,0,2082.98209448628,3,5
17228,19,50,1-19-2020-050-08,8,1,268,454,169,1676,150,83,105,999,6,3.4,2,3,0,0,52.5663000327448,9,5
17229,19,51,1-19-2020-051-07,7,1,297,493,177,1668,999,77,119,999,8,5.0,2,2,9,0,192.550009582551,9,5
17229,19,51,1-19-2020-051-07,7,2,289,489,183,1735,158,100,100,999,4,2.4,2,1,0,0,192.550009582551,9,5
17230,19,52,1-19-2020-052-09,9,1,254,432,169,1057,144,87,92,999,4,1.6,1,1,0,0,184.212205307137,9,5
17231,19,53,1-19-2020-053-08,8,1,433,694,202,2389,173,100,162,999,6,3.0,2,2,1,1,52.5663000327448,9,5
17233,15,32,1-15-2020-032-04,4,1,292,482,194,2211,163,88,102,999,6,3.6,2,3,9,0,25.9008240380269,1,5
17233,15,32,1-15-2020-032-04,4,2,279,472,183,1749,158,91,102,999,4,2.0,2,4,0,0,25.9008240380269,1,5
17234,15,33,1-15-2020-033-03,3,1,281,467,188,1606,159,81,105,999,6,3.0,2,2,0,0,8.61950080281816,1,5
17236,18,24,1-18-2020-024-03,3,1,260,415,170,1114,148,84,71,999,4,1.6,2,1,0,0,158.678508380192,6,5
17236,18,24,1-18-2020-024-03,3,2,289,481,183,1970,155,82,112,999,8,4.6,9,9,9,0,158.678508380192,6,5
18467,10,110,1-10-2020-110-07,7,2,300,511,196,2033,169,93,118,162,6,3.5,2,1,0,1,528.627295207233,4,5
18468,10,111,1-10-2020-111-06,6,2,271,468,183,1471,158,98,99,150,4,2.4,2,1,0,0,181.075070225432,4,5
18468,10,111,1-10-2020-111-06,6,3,281,486,187,1475,162,97,108,999,4,2.4,2,1,9,0,181.075070225432,4,5
18468,10,111,1-10-2020-111-06,6,1,270,463,176,1293,153,91,102,999,4,1.8,2,1,9,0,181.075070225432,4,5
18470,14,53,1-14-2020-053-01,1,2,375,604,207,2881,174,102,126,180,6,3.7,2,1,1,1,242.872553981741,8,5
18470,14,53,1-14-2020-053-01,1,1,265,439,182,1475,153,92,82,160,4,2.0,2,1,0,0,242.872553981741,8,5
18471,14,54,1-14-2020-054-04,4,1,365,571,202,1980,167,101,105,180,8,5.3,2,2,0,0,11469.2995139652,8,5
18471,14,54,1-14-2020-054-04,4,2,368,584,203,2028,172,96,120,180,6,3.3,2,2,0,0,11469.2995139652,8,5
18473,17,90,1-17-2020-090-07,7,1,270,453,178,1265,156,87,97,149,4,1.8,2,1,9,0,401.823641214496,4,5
18473,17,90,1-17-2020-090-07,7,2,286,471,185,1748,159,90,95,167,4,2.4,2,1,9,0,401.823641214496,4,5
18476,24,106,1-24-2020-106-03,3,1,242,388,187,1717,159,68,78,170,6,3.6,2,3,0,0,226.899209447121,1,5
18476,24,106,1-24-2020-106-03,3,2,245,399,170,1141,145,84,72,999,4,1.4,1,1,9,0,226.899209447121,1,5
18477,24,107,1-24-2020-107-05,5,1,275,485,199,2076,172,100,110,999,6,3.7,2,4,0,0,61.5488257231871,1,5
18477,24,107,1-24-2020-107-05,5,2,238,365,160,1050,141,75,52,130,4,1.2,2,1,0,0,61.5488257231871,1,5
18478,24,108,1-24-2020-108-04,4,2,305,500,188,1836,160,85,110,999,6,3.5,9,2,9,0,736.90249362633,1,5
18478,24,108,1-24-2020-108-04,4,1,305,505,191,2047,163,92,108,155,6,3.6,2,4,0,0,736.90249362633,1,5
18479,24,109,1-24-2020-109-07,7,1,272,481,180,1455,156,94,115,999,4,2.4,2,1,0,0,1032.47039742045,1,5
18479,24,109,1-24-2020-109-07,7,2,278,487,183,1420,159,97,112,999,4,2.5,2,1,0,0,1032.47039742045,1,5
18481,52,117,1-52-2020-117-04,4,1,287,504,200,2146,170,98,119,166,6,3.5,2,3,0,0,57.0069638678308,12,5
18481,52,117,1-52-2020-117-04,4,2,357,570,203,2719,173,102,111,999,8,5.7,9,3,9,0,57.0069638678308,12,5
18482,52,118,1-52-2020-118-07,7,1,265,422,182,1867,153,75,82,154,6,3.7,2,3,0,0,115.882186804253,12,5
18482,52,118,1-52-2020-118-07,7,2,365,570,203,2408,173,100,105,999,8,5.3,2,3,0,0,115.882186804253,12,5
18704,21,103,1-21-2020-103-05,5,4,305,508,191,1797,162,92,110,999,6,3.6,2,2,0,0,78.7760056522694,11,5
18704,21,103,1-21-2020-103-05,5,1,310,514,169,1701,150,82,122,999,6,3.4,9,2,9,0,78.7760056522694,11,5
18704,21,103,1-21-2020-103-05,5,2,285,478,193,1774,165,97,98,999,6,3.5,2,1,9,0,78.7760056522694,11,5
18705,21,104,1-21-2020-104-02,2,1,283,492,185,1418,159,97,113,999,4,1.5,2,1,0,0,42.3769951614415,11,5
18706,73,66,1-73-2020-066-06,6,1,249,407,172,1160,147,86,72,140,4,1.6,2,1,0,0,76.2336917069799,3,5
18707,22,84,1-22-2020-084-09,9,1,253,441,170,1399,147,92,96,148,4,2.0,1,4,0,0,105.417859466215,12,5
18708,30,106,1-30-2020-106-03,3,1,305,523,201,2049,175,102,116,999,8,5.7,2,2,9,0,359.67676360952,10,5
18708,30,106,1-30-2020-106-03,3,2,295,518,204,2554,173,103,120,180,8,5.3,2,3,0,0,359.67676360952,10,5
18710,26,115,1-26-2020-115-03,3,2,429,607,208,3004,999,104,999,999,8,6.4,2,3,0,0,733.172733975393,10,5
18711,10,121,1-10-2020-121-08,8,1,334,558,195,2282,161,92,134,999,8,5.7,2,2,0,0,125.084190758006,4,5
18711,10,121,1-10-2020-121-08,8,2,285,485,179,1654,153,97,102,999,6,3.5,2,1,0,0,125.084190758006,4,5
18714,10,124,1-10-2020-124-03,3,2,289,489,183,1735,158,100,100,160,4,2.4,2,1,0,0,706.096147433465,4,5
18714,10,124,1-10-2020-124-03,3,1,264,441,175,1345,151,88,91,160,4,2.0,2,1,0,1,706.096147433465,4,5
18716,14,61,1-14-2020-061-05,5,1,280,493,185,1523,157,100,114,999,4,2.4,2,1,9,0,219.343055735109,8,5
18717,54,28,1-54-2020-028-01,1,1,367,592,208,2327,174,101,124,999,8,5.7,2,3,0,0,214.786266361648,9,5
18719,17,94,1-17-2020-094-10,10,1,285,487,179,1569,153,99,103,156,4,2.4,2,1,0,0,2847.07461866209,4,5
18719,17,94,1-17-2020-094-10,10,2,357,570,203,2225,173,102,111,187,8,5.7,9,2,9,0,2847.07461866209,4,5
18720,11,60,1-11-2020-060-07,7,1,431,652,244,3377,999,100,121,200,8,6.4,2,3,0,1,10387.2516626976,8,5
18722,24,116,1-24-2020-116-03,3,1,278,490,186,1627,158,102,112,148,6,3.5,2,1,0,0,307.293879622808,1,5
18722,24,116,1-24-2020-116-03,3,2,267,448,186,1696,161,91,90,999,4,2.4,2,4,9,0,307.293879622808,1,5
18723,24,117,1-24-2020-117-03,3,1,272,481,180,1500,156,94,115,154,4,2.4,2,1,0,1,307.293879578215,1,5
