CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GVWR,GAWRFRONT,GAWRREAR,RECFRONT1,RECFRPRESS1,RECREAR1,RECRRPRESS1,RECFRONT2,RECFRPRESS2,RECREAR2,RECRRPRESS2,RECFRONT3,RECFRPRESS3,RECREAR3,RECRRPRESS3,CASEWGT,PSUSTRAT,VERSION
6720,33,27,1-33-2017-027-07,7,2,2177,1145,1066,P215/60R17,220,P215/60R17,220,,,,,,,,,759.165826374916,12,2
6723,13,27,1-13-2017-027-08,8,1,3130,1633,1814,P265/70R16,240,P265/70R16,240,,,,,,,,,1145.11784943843,7,2
6722,13,26,1-13-2017-026-05,5,1,2061,1150,930,P235/45R18,220,P235/45R18,220,,,,,,,,,236.361255730127,7,2
6722,13,26,1-13-2017-026-05,5,3,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,236.361255730127,7,2
6707,10,19,1-10-2017-019-02,2,1,2107,982,1125,P245/45R20,250,P245/45R20,250,,,,,,,,,62.26969384391,4,2
6730,21,14,1-21-2017-014-04,4,1,1980,1100,960,P205/65R16,235,P205/65R16,235,,,,,,,,,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,1970,1060,960,9999999999,999,9999999999,999,,,,,,,,,2221.76994369018,11,2
6725,15,16,1-15-2017-016-05,5,1,2112,1059,1060,P225/45R19,240,P245/40R19,240,,,,,,,,,165.942224003426,1,2
6732,26,18,1-26-2017-018-04,4,1,2020,955,1095,P225/45R17,230,P245/40R17,280,,,,,,,,,1280.3826642764,10,2
6728,20,28,1-20-2017-028-03,3,1,1941,1070,880,P235/40R18,250,P235/40R18,250,,,,,,,,,107.95194807247,11,2
6733,30,34,1-30-2017-034-03,3,2,2370,1180,1235,P245/40R18,250,P245/40R18,290,,,,,,,,,852.232770905654,10,2
6729,20,29,1-20-2017-029-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,726.269869888516,11,2
6736,16,30,1-16-2017-030-07,7,2,1950,1100,960,P205/65R16,225,P205/65R16,225,,,,,,,,,3068.62319672174,5,2
6737,23,28,1-23-2017-028-03,3,1,2745,1339,1407,P225/65R17,250,P225/65R17,250,,,,,,,,,266.709017293061,5,2
6737,23,28,1-23-2017-028-03,3,2,2744,1270,1587,P235/70R16,241,P235/70R16,241,,,,,,,,,266.709017293061,5,2
6742,24,32,1-24-2017-032-04,4,1,1810,972,880,P215/50R17,240,P215/50R17,240,,,,,,,,,2640.9729826904,1,2
6739,14,18,1-14-2017-018-04,4,2,1685,979,970,P195/65R15,230,P195/65R15,230,,,,,,,,,6663.4099845413,8,2
6739,14,18,1-14-2017-018-04,4,3,2087,1180,1007,P225/50R18,220,P225/50R18,220,,,,,,,,,6663.4099845413,8,2
6741,24,31,1-24-2017-031-06,6,1,2715,1405,1405,P235/50R19,250,P235/50R19,250,,,,,,,,,1195.70880195864,1,2
6741,24,31,1-24-2017-031-06,6,2,2242,1200,1042,P235/55R17,210,P235/55R17,210,,,,,,,,,1195.70880195864,1,2
6743,32,29,1-32-2017-029-09,9,1,2268,1134,1225,31X10.50R15LT,210,31X10.50R15LT,210,,,,,,,,,11898.5904414158,7,2
6743,32,29,1-32-2017-029-09,9,2,4173,1905,2760,LT245/75R16,340,LT245/75R16,550,,,,,,,,,11898.5904414158,7,2
6744,32,30,1-32-2017-030-06,6,1,2041,1084,1021,P225/65R17,205,P225/65R17,205,,,,,,,,,4008.89781094842,7,2
6744,32,30,1-32-2017-030-06,6,2,1598,850,820,P185/60R14,230,P185/60R14,230,,,,,,,,,4008.89781094842,7,2
6750,31,13,1-31-2017-013-04,4,1,4536,2177,2767,LT265/70R17,520,LT265/70R17,520,,,,,,,,,1284.64109095433,6,2
6749,17,21,1-17-2017-021-07,7,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1152.79836779502,4,2
6752,19,40,1-19-2017-040-08,8,1,2427,1270,1225,P235/75R15,220,P235/75R15,220,,,,,,,,,539.527964967708,9,2
6759,30,35,1-30-2017-035-02,2,2,2035,1041,994,P225/55R17,240,P225/55R17,240,,,,,,,,,69.4909761305047,10,2
6763,33,30,1-33-2017-030-09,9,1,2087,1134,1225,P205/75R15,240,P205/75R15,240,,,,,,,,,487.436148599422,12,2
6758,13,29,1-13-2017-029-06,6,1,2180,1110,1130,P255/40R19,260,P255/40R19,260,,,,,,,,,2614.98469636895,7,2
6764,20,30,1-20-2017-030-03,3,1,1873,876,997,P245/40R20,240,P245/40R20,240,,,,,,,,,1034.98607246191,11,2
6754,18,17,1-18-2017-017-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,2543.89401154685,6,2
6740,28,16,1-28-2017-016-04,4,1,2122,1072,1089,P225/65R17,230,P225/65R17,230,,,,,,,,,564.743714786933,3,2
6746,11,17,1-11-2017-017-01,1,1,2150,1163,987,P205/75R15,207,P205/75R15,207,,,,,,,,,473.930148358357,8,2
6755,22,33,1-22-2017-033-04,4,1,2650,1295,1405,P245/60R18,220,P245/60R18,220,,,,,,,,,271.6975024183,12,2
6751,19,39,1-19-2017-039-10,10,2,2427,1270,1225,P225/70R15,220,P225/70R15,220,,,,,,,,,18182.9057658158,9,2
6745,10,20,1-10-2017-020-03,3,1,1810,972,880,P215/55R16,240,P215/55R16,240,,,,,,,,,405.610228972484,4,2
6769,15,18,1-15-2017-018-06,6,2,2030,1093,948,9999999999,999,9999999999,999,,,,,,,,,1212.83585076125,1,2
6770,26,20,1-26-2017-020-09,9,1,1876,1089,1089,9999999999,999,9999999999,999,,,,,,,,,4482.50651550674,10,2
6771,22,35,1-22-2017-035-09,9,2,3130,1633,1814,P265/70R16,240,P265/70R16,240,,,,,,,,,442.483622805907,12,2
6774,25,6,1-25-2017-006-06,6,1,1900,1210,1210,P205/65R15,200,P205/65R15,200,,,,,,,,,346.700311597188,2,2
6772,23,30,1-23-2017-030-09,9,1,9999,9999,9999,P245/40R18,210,P285/35R19,210,,,,,,,,,1244.94209992097,5,2
6773,23,31,1-23-2017-031-03,3,1,2165,1325,1525,P245/65R17,220,P245/65R17,220,,,,,,,,,206.435445922034,5,2
6773,23,31,1-23-2017-031-03,3,2,1733,939,839,P195/65R15,240,P195/65R15,240,,,,,,,,,206.435445922034,5,2
6777,12,17,1-12-2017-017-06,6,1,4173,2177,2760,LT245/75R16,420,LT245/75R16,550,,,,,,,,,917.181748152234,9,2
6777,12,17,1-12-2017-017-06,6,2,3992,2359,2722,LT245/70R17,520,LT245/70R17,550,,,,,,,,,917.181748152234,9,2
6779,32,32,1-32-2017-032-03,3,1,2250,1175,1240,P235/55R18,240,P235/55R18,240,,,,,,,,,1463.79989406413,7,2
6781,14,19,1-14-2017-019-02,2,1,2059,1093,971,P235/40R19,255,P235/40R19,255,,,,,,,,,288.741149175906,8,2
6776,24,33,1-24-2017-033-09,9,3,2650,1350,1300,P225/60R17,240,P225/60R17,240,,,,,,,,,3538.97814112905,1,2
6783,16,31,1-16-2017-031-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,5664.98907081868,5,2
6783,16,31,1-16-2017-031-09,9,2,1938,1067,886,9999999999,999,9999999999,999,,,,,,,,,5664.98907081868,5,2
6782,28,17,1-28-2017-017-06,6,1,2012,1080,998,P215/60R17,220,P215/60R17,220,,,,,,,,,69.8854671657851,3,2
6789,17,22,1-17-2017-022-05,5,1,1696,878,818,P195/60R15,230,P195/60R15,230,,,,,,,,,139.771523758914,4,2
6785,33,32,1-33-2017-032-03,3,1,2123,1107,1021,P225/50R17,240,P225/50R17,240,,,,,,,,,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,3,3992,1656,2767,LT245/75R17,415,LT245/75R17,550,,,,,,,,,62.9930657774199,12,2
6793,21,16,1-21-2017-016-09,9,1,9999,9999,9999,P195/60R14,210,P195/60R14,210,,,,,,,,,1166.36244670081,11,2
6793,21,16,1-21-2017-016-09,9,2,2246,1134,1339,P215/75R15,228,P215/75R15,228,,,,,,,,,1166.36244670081,11,2
6788,13,31,1-13-2017-031-07,7,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,4245.73701337969,7,2
6792,19,42,1-19-2017-042-03,3,1,2328,1219,1117,P235/65R18,230,P235/65R18,230,,,,,,,,,1005.6604482818,9,2
6792,19,42,1-19-2017-042-03,3,2,1944,1076,870,P205/55R16,260,P205/55R16,260,,,,,,,,,1005.6604482818,9,2
6799,31,15,1-31-2017-015-03,3,2,3265,1810,1880,P275/55R20,210,P275/55R20,230,,,,,,,,,749.398250761231,6,2
6794,22,36,1-22-2017-036-01,1,1,2177,1133,1179,P225/70R15,207,P225/70R15,207,,,,,,,,,96.8900178613484,12,2
6787,13,30,1-13-2017-030-02,2,1,2731,1297,1515,P245/65R17,240,P245/65R17,240,,,,,,,,,91.0705421755407,7,2
6787,13,30,1-13-2017-030-02,2,2,1910,1005,940,P215/60R16,220,P215/60R16,220,,,,,,,,,91.0705421755407,7,2
6787,13,30,1-13-2017-030-02,2,3,2131,1140,1000,P245/45R18,230,P245/45R18,230,,,,,,,,,91.0705421755407,7,2
6775,10,21,1-10-2017-021-10,10,1,2037,1011,1026,P235/40R18,230,P235/40R18,270,,,,,,,,,3689.5500133657,4,2
6800,30,37,1-30-2017-037-03,3,1,1539,814,738,P185/60R16,250,P185/60R16,230,,,,,,,,,783.865220651963,10,2
6801,30,38,1-30-2017-038-06,6,2,1991,1063,928,P225/50R17,215,P225/50R17,215,,,,,,,,,1520.31007734854,10,2
6802,20,31,1-20-2017-031-06,6,2,2005,1145,1100,P225/65R17,220,P225/65R17,220,,,,,,,,,736.164404750298,11,2
6805,29,15,1-29-2017-015-04,4,1,2076,1080,1044,P225/60R17,240,P225/60R17,240,,,,,,,,,1180.76502650807,2,2
6805,29,15,1-29-2017-015-04,4,2,1755,1010,950,P205/55R16,193,P205/55R16,221,,,,,,,,,1180.76502650807,2,2
6805,29,15,1-29-2017-015-04,4,4,1780,1010,820,P215/55R17,200,P215/55R17,200,,,,,,,,,1180.76502650807,2,2
6804,26,21,1-26-2017-021-03,3,1,2767,1429,1672,P235/75R16,190,P235/75R16,240,,,,,,,,,1072.7157378518,10,2
6804,26,21,1-26-2017-021-03,3,2,2720,1340,1585,P245/65R17,210,P245/65R17,210,,,,,,,,,1072.7157378518,10,2
6796,18,18,1-18-2017-018-03,3,1,1855,1052,803,P225/50R16,210,P225/50R16,210,,,,,,,,,329.590173474336,6,2
6806,20,33,1-20-2017-033-08,8,1,1810,980,860,P195/65R15,210,P195/65R15,210,,,,,,,,,313.37870302556,11,2
6809,11,18,1-11-2017-018-02,2,2,2100,1190,1190,P215/55R17,240,P215/55R17,240,,,,,,,,,327.722359603461,8,2
6795,22,37,1-22-2017-037-03,3,2,3125,1810,1855,P255/70R18,210,P255/70R18,230,,,,,,,,,138.601988535822,12,2
6810,33,33,1-33-2017-033-09,9,1,9999,9999,9999,P185/65R14,210,P185/65R14,200,,,,,,,,,148.131680422055,12,2
6812,17,23,1-17-2017-023-09,9,1,2608,1338,1452,P245/65R17,210,P245/65R17,240,,,,,,,,,1691.99672341111,4,2
6811,28,18,1-28-2017-018-06,6,1,2087,1080,1061,P235/70R16,220,P235/70R16,220,,,,,,,,,185.209716714862,3,2
6813,23,32,1-23-2017-032-03,3,2,1733,939,839,P215/45R17,220,P215/45R17,220,,,,,,,,,277.455039344838,5,2
6814,23,33,1-23-2017-033-10,10,1,2451,1248,1429,P215/75R16,227,P215/75R16,227,,,,,,,,,4628.54463438301,5,2
6821,32,34,1-32-2017-034-03,3,1,1780,1010,820,P235/45R18,200,P235/45R18,200,,,,,,,,,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,1685,895,796,P195/60R15,220,P195/60R15,220,,,,,,,,,1687.85652753375,7,2
6823,14,20,1-14-2017-020-02,2,1,2066,1210,1070,P215/55R17,220,P215/55R17,220,,,,,,,,,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,2,3311,1497,1928,P275/55R20,250,P275/55R20,250,,,,,,,,,358.19383091797,8,2
6822,16,32,1-16-2017-032-07,7,2,2255,1200,1055,P215/45R18,220,P215/45R18,220,,,,,,,,,2568.08122827197,5,2
6824,29,16,1-29-2017-016-03,3,1,1916,1132,941,P235/45R17,220,P235/45R17,220,,,,,,,,,1318.37167531291,2,2
6818,24,34,1-24-2017-034-07,7,2,2120,1010,1180,P245/40R18,220,P245/40R18,250,,,,,,,,,1520.597614017,1,2
6819,24,35,1-24-2017-035-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,813.060441738769,1,2
6825,19,43,1-19-2017-043-02,2,1,2012,1080,1044,P215/60R17,220,P215/60R17,220,,,,,,,,,102.089013427492,9,2
6827,31,16,1-31-2017-016-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1112.97598818424,6,2
6827,31,16,1-31-2017-016-09,9,2,1968,952,1156,P225/70R15,207,P225/70R15,207,,,,,,,,,1112.97598818424,6,2
6815,27,4,1-27-2017-004-06,6,2,1805,1030,987,P195/65R15,240,P195/65R15,230,,,,,,,,,189.541558675509,3,2
6826,19,44,1-19-2017-044-08,8,1,2221,1186,1035,P225/60R16,210,P225/60R16,210,,,,,,,,,1264.8216884943,9,2
6815,27,4,1-27-2017-004-06,6,3,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,189.541558675509,3,2
6831,22,38,1-22-2017-038-02,2,1,1890,1010,910,P215/55R17,240,P215/55R17,240,,,,,,,,,57.5944953362226,12,2
6830,18,19,1-18-2017-019-08,8,1,9999,1248,1429,P235/70R16,227,P235/70R16,227,,,,,,,,,703.273619459784,6,2
6833,15,20,1-15-2017-020-03,3,1,2715,1405,1405,P235/55R18,240,P235/55R18,240,,,,,,,,,375.42663400268,1,2
6829,21,17,1-21-2017-017-03,3,1,1655,899,756,P195/65R15,260,P195/65R15,260,,,,,,,,,311.956694061437,11,2
6829,21,17,1-21-2017-017-03,3,2,1569,810,764,P185/70R14,210,P185/70R14,210,,,,,,,,,311.956694061437,11,2
6835,13,33,1-13-2017-033-02,2,2,2039,1075,1124,P225/60R17,240,P225/60R17,240,,,,,,,,,65.3942572948334,7,2
6838,30,39,1-30-2017-039-04,4,1,1880,1000,910,P215/45R17,220,P215/45R17,220,,,,,,,,,1827.93791705103,10,2
6838,30,39,1-30-2017-039-04,4,3,2250,1175,1240,P225/65R17,240,P225/65R17,240,,,,,,,,,1827.93791705103,10,2
6839,30,40,1-30-2017-040-09,9,1,3129,1338,1814,P265/70R17,240,P265/70R17,240,,,,,,,,,3397.36491587046,10,2
6839,30,40,1-30-2017-040-09,9,2,1842,985,859,P205/60R16,220,P205/60R16,220,,,,,,,,,3397.36491587046,10,2
6837,33,35,1-33-2017-035-06,6,1,2812,1633,1672,P235/75R15,240,P235/75R15,240,,,,,,,,,345.47842926931,12,2
6837,33,35,1-33-2017-035-06,6,2,2000,1067,933,P205/60R16,235,P205/60R16,235,,,,,,,,,345.47842926931,12,2
6836,33,34,1-33-2017-034-08,8,1,1979,1045,960,P225/55R16,240,P225/55R16,240,,,,,,,,,217.884133565871,12,2
6844,11,19,1-11-2017-019-08,8,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1502.31800595479,8,2
6845,20,37,1-20-2017-037-04,4,1,2112,1059,1060,P225/45R19,240,P245/40R19,240,,,,,,,,,217.162082170699,11,2
6846,26,22,1-26-2017-022-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,2176.53884370464,10,2
6849,13,34,1-13-2017-034-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,4840.88145206512,7,2
6706,11,16,1-11-2017-016-05,5,2,2314,1248,1316,P225/65R17,250,P225/65R17,250,,,,,,,,,459.56320010308,8,2
6855,28,19,1-28-2017-019-06,6,1,1950,990,1000,P205/50R17,230,P205/50R17,230,,,,,,,,,154.889477796316,3,2
6856,23,34,1-23-2017-034-02,2,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,66.3431143320455,5,2
6858,24,36,1-24-2017-036-08,8,2,1875,1210,1210,P205/65R15,200,P205/65R15,200,,,,,,,,,478.637750791523,1,2
6859,24,37,1-24-2017-037-07,7,1,2080,1020,1120,P245/35R19,240,P265/35R19,250,,,,,,,,,2102.82803174669,1,2
6862,14,21,1-14-2017-021-07,7,1,3334,1701,1746,P275/65R18,240,P275/65R18,240,,,,,,,,,13075.4920927228,8,2
6862,14,21,1-14-2017-021-07,7,2,3198,1565,1746,P255/65R17,240,P255/65R17,240,,,,,,,,,13075.4920927228,8,2
6860,32,36,1-32-2017-036-03,3,1,2012,1080,1044,P205/70R16,240,P205/70R16,240,,,,,,,,,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,2,1906,1020,893,P215/60R16,200,P215/60R16,200,,,,,,,,,1642.02097146795,7,2
6863,12,19,1-12-2017-019-08,8,2,1815,1001,814,P215/60R15,210,P215/60R15,210,,,,,,,,,1502.31800595479,9,2
6870,17,24,1-17-2017-024-04,4,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,4191.2248811145,4,2
6867,19,45,1-19-2017-045-02,2,1,1554,794,775,P185/65R15,230,P185/65R15,230,,,,,,,,,178.303649458387,9,2
6870,17,24,1-17-2017-024-04,4,2,9999,9999,9999,P215/60R15,200,P215/60R15,180,,,,,,,,,4191.2248811145,4,2
6875,22,41,1-22-2017-041-08,8,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,113.695698457785,12,2
6880,30,42,1-30-2017-042-03,3,1,1733,939,839,P195/65R15,240,P195/65R15,240,,,,,,,,,505.667818826238,10,2
6880,30,42,1-30-2017-042-03,3,2,2140,1145,1145,P225/65R17,220,P225/65R17,220,,,,,,,,,505.667818826238,10,2
6882,13,36,1-13-2017-036-03,3,2,1573,846,772,P185/65R15,230,P185/65R15,230,,,,,,,,,1223.97054512083,7,2
6881,13,35,1-13-2017-035-05,5,1,3175,1792,1792,P265/55R20,210,P265/55R20,210,,,,,,,,,208.584731118145,7,2
6874,22,40,1-22-2017-040-07,7,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,404.026947427941,12,2
6874,22,40,1-22-2017-040-07,7,2,1880,1010,900,P205/60R16,220,P205/60R16,210,,,,,,,,,404.026947427941,12,2
6883,16,34,1-16-2017-034-04,4,1,2250,1175,1240,P235/60R17,240,P235/60R17,240,,,,,,,,,1494.08520176857,5,2
6876,21,18,1-21-2017-018-03,3,1,1876,1089,1089,P195/70R14,200,P195/70R14,200,P195/70R14,180,P195/70R14,180,,,,,884.412612130975,11,2
6876,21,18,1-21-2017-018-03,3,2,3085,1770,1770,P275/60R20,270,P275/60R20,270,,,,,,,,,884.412612130975,11,2
6876,21,18,1-21-2017-018-03,3,3,1610,897,766,P185/65R14,221,P185/65R14,221,P195/60R15,221,P195/60R15,221,P205/50R16,234,P205/50R16,234,884.412612130975,11,2
6877,20,38,1-20-2017-038-08,8,1,2812,1633,1672,P235/75R16,240,P235/75R16,240,,,,,,,,,222.084990157857,11,2
6878,20,39,1-20-2017-039-06,6,1,9999,9999,9999,P185/70R14,220,P185/70R14,220,,,,,,,,,521.704452169489,11,2
6879,30,41,1-30-2017-041-03,3,1,9999,9999,9999,P225/60R17,240,P225/60R17,240,,,,,,,,,505.667818826119,10,2
6878,20,39,1-20-2017-039-06,6,2,2091,1007,1089,P215/60R17,220,P215/60R17,220,,,,,,,,,521.704452169489,11,2
6869,10,22,1-10-2017-022-07,7,1,3311,1633,1860,P275/55R20,220,P275/55R20,220,,,,,,,,,2737.61734606746,4,2
6887,15,21,1-15-2017-021-05,5,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,103.820220354151,1,2
6888,18,21,1-18-2017-021-09,9,1,2223,1134,1225,P215/75R15,227,P215/75R15,227,,,,,,,,,1731.35796359501,6,2
6890,31,18,1-31-2017-018-04,4,1,9999,9999,9999,P235/55R18,240,P235/55R18,240,,,,,,,,,2463.15349404059,6,2
6895,23,37,1-23-2017-037-02,2,1,2070,1055,1035,P225/65R17,210,P225/65R17,210,,,,,,,,,66.3431143320455,5,2
6898,32,38,1-32-2017-038-05,5,1,2298,1230,1068,P235/55R17,210,P235/55R17,210,,,,,,,,,301.15551826992,7,2
6898,32,38,1-32-2017-038-05,5,2,2448,1211,1241,P225/60R16,221,P225/60R16,221,,,,,,,,,301.15551826992,7,2
6899,32,39,1-32-2017-039-03,3,1,1944,1076,870,P225/45R17,235,P225/45R17,235,,,,,,,,,1767.17385729848,7,2
6899,32,39,1-32-2017-039-03,3,2,2949,1452,1679,P265/60R18,250,P265/60R18,250,,,,,,,,,1767.17385729848,7,2
6900,14,22,1-14-2017-022-03,3,1,2730,1320,1456,P235/65R17,230,P235/65R17,230,,,,,,,,,4315.48660951168,8,2
6896,24,38,1-24-2017-038-03,3,1,2010,1150,1105,P235/55R18,220,P235/55R18,220,,,,,,,,,319.250372085425,1,2
6896,24,38,1-24-2017-038-03,3,2,1700,915,795,P195/65R15,210,P195/65R15,210,,,,,,,,,319.250372085425,1,2
6901,29,18,1-29-2017-018-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,704.916144972574,2,2
6905,17,25,1-17-2017-025-06,6,1,2930,1450,1600,P255/55R20,240,P255/55R20,240,,,,,,,,,637.723657897261,4,2
6912,18,22,1-18-2017-022-07,7,1,2586,1293,1339,P215/65R16,250,P215/65R16,250,,,,,,,,,1047.66565241308,6,2
6909,21,19,1-21-2017-019-04,4,1,1917,1010,940,P215/60R16,220,P215/60R16,220,,,,,,,,,559.906101636162,11,2
6906,13,37,1-13-2017-037-03,3,1,1650,870,850,P185/65R14,220,P185/65R14,220,,,,,,,,,1994.16895971702,7,2
6908,16,35,1-16-2017-035-04,4,2,1720,920,811,P205/55R16,220,P205/55R16,220,,,,,,,,,14605.2788264847,5,2
6916,30,44,1-30-2017-044-03,3,1,2011,1027,984,P225/55R17,240,P225/55R17,240,,,,,,,,,524.151868770109,10,2
6920,22,44,1-22-2017-044-08,8,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,83.0427441010983,12,2
6923,20,42,1-20-2017-042-01,1,1,1465,830,830,P185/60R18,220,P185/60R18,220,,,,,,,,,52.1958246978248,11,2
6914,33,38,1-33-2017-038-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,169.365391008012,12,2
6892,10,23,1-10-2017-023-09,9,1,2541,1293,1293,P215/65R16,248,P215/65R16,248,,,,,,,,,2672.59333238203,4,2
6892,10,23,1-10-2017-023-09,9,2,1979,1054,960,P225/55R16,241,P225/55R16,241,,,,,,,,,2672.59333238203,4,2
6922,15,22,1-15-2017-022-04,4,1,2549,1345,1220,P245/60R18,255,P245/60R18,255,,,,,,,,,3123.51012967514,1,2
6893,28,20,1-28-2017-020-03,3,1,2167,1122,1045,P235/50R18,240,P235/50R18,240,,,,,,,,,444.763935195519,3,2
6917,12,20,1-12-2017-020-06,6,1,3085,1656,1792,P245/70R17,240,P245/70R17,240,,,,,,,,,1254.99773785581,9,2
6917,12,20,1-12-2017-020-06,6,2,2078,917,1101,P245/45R20,250,P275/40R20,250,,,,,,,,,1254.99773785581,9,2
6929,24,40,1-24-2017-040-03,3,1,3357,1633,1905,P275/55R20,220,P275/55R20,220,,,,,,,,,319.250372078004,1,2
6931,26,25,1-26-2017-025-04,4,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,3320.17327311427,10,2
6928,19,49,1-19-2017-049-03,3,1,1910,1005,940,P215/60R16,220,P215/60R16,220,,,,,,,,,321.164576469521,9,2
6928,19,49,1-19-2017-049-03,3,2,2767,1429,1672,P245/70R17,210,P245/70R17,240,,,,,,,,,321.164576469521,9,2
6936,14,23,1-14-2017-023-02,2,1,1810,972,880,P215/50R17,240,P215/50R17,240,,,,,,,,,310.247293447891,8,2
6936,14,23,1-14-2017-023-02,2,2,2903,1497,1724,P245/75R17,240,P245/75R17,240,,,,,,,,,310.247293447891,8,2
6940,32,41,1-32-2017-041-04,4,1,1960,1050,930,P215/55R17,225,P215/55R17,225,,,,,,,,,7688.51403573042,7,2
6940,32,41,1-32-2017-041-04,4,2,1944,1076,870,P225/45R17,235,P225/45R17,235,,,,,,,,,7688.51403573042,7,2
6939,32,40,1-32-2017-040-02,2,2,1734,905,836,P205/55R16,230,P205/55R16,230,,,,,,,,,172.682353126847,7,2
6941,23,38,1-23-2017-038-03,3,2,2300,1175,1240,P225/65R17,240,P225/65R17,240,,,,,,,,,237.92598052621,5,2
6935,23,39,1-23-2017-039-03,3,1,1720,920,810,P205/55R16,220,P205/55R16,220,,,,,,,,,237.92598052621,5,2
6938,24,42,1-24-2017-042-06,6,1,1948,1017,979,P215/60R16,220,P215/60R16,220,,,,,,,,,668.211328127467,1,2
6935,23,39,1-23-2017-039-03,3,2,2660,1360,1460,P235/55R20,230,P235/55R20,230,,,,,,,,,237.92598052621,5,2
6944,24,43,1-24-2017-043-03,3,2,3085,1646,1814,P245/70R17,240,P245/70R17,240,,,,,,,,,344.526835652634,1,2
6944,24,43,1-24-2017-043-03,3,3,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,344.526835652634,1,2
6943,11,20,1-11-2017-020-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,142.987646644288,8,2
6946,19,50,1-19-2017-050-03,3,1,1660,919,840,P185/65R15,220,P185/65R15,220,,,,,,,,,292.080491700682,9,2
6946,19,50,1-19-2017-050-03,3,2,1987,966,1034,P215/65R16,240,P215/65R16,240,,,,,,,,,292.080491700682,9,2
6947,19,51,1-19-2017-051-10,10,1,3085,1429,1746,P245/75R16,240,P245/75R16,240,,,,,,,,,11555.350714141,9,2
6953,31,20,1-31-2017-020-03,3,1,3040,1679,1770,P265/70R17,276,P265/70R17,276,,,,,,,,,1250.62463447385,6,2
6953,31,20,1-31-2017-020-03,3,2,2949,1452,1679,P265/60R18,250,P265/60R18,250,,,,,,,,,1250.62463447385,6,2
6954,17,26,1-17-2017-026-02,2,2,1642,839,816,P185/60R16,260,P185/60R16,260,,,,,,,,,245.245415056232,4,2
6956,18,23,1-18-2017-023-10,10,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,20830.7351125155,6,2
6957,13,39,1-13-2017-039-02,2,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,140.15566461981,7,2
6957,13,39,1-13-2017-039-02,2,3,4536,2722,2949,LT275/70R18,415,LT275/70R18,550,,,,,,,,,140.15566461981,7,2
6958,13,40,1-13-2017-040-03,3,1,2100,1191,1191,P205/65R16,240,P205/65R16,240,,,,,,,,,1802.8418267689,7,2
6957,13,39,1-13-2017-039-02,2,5,2776,1397,1497,P255/50R20,240,P255/50R20,240,,,,,,,,,140.15566461981,7,2
6960,22,46,1-22-2017-046-01,1,1,2050,1088,1051,P235/70R16,205,P235/70R16,205,,,,,,,,,96.8900178613484,12,2
6964,33,40,1-33-2017-040-10,10,1,1940,1030,960,P225/45R17,230,P225/45R17,230,,,,,,,,,2897.2674603837,12,2
6964,33,40,1-33-2017-040-10,10,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,2897.2674603837,12,2
6959,15,23,1-15-2017-023-03,3,2,2260,1190,1080,P235/60R18,228,P235/60R18,228,,,,,,,,,957.005885610801,1,2
6961,22,47,1-22-2017-047-06,6,2,2314,1248,1316,P225/65R17,220,P225/65R17,220,,,,,,,,,572.63381011277,12,2
6951,16,37,1-16-2017-037-06,6,1,9999,9999,9999,P275/40R17,240,P275/40R17,240,,,,,,,,,986.065239615079,5,2
