CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,CASEWGT,PSUSTRAT,VERSION
6771,22,35,1-22-2017-035-09,9,2,296,505,200,2190,166,94,115,180,8,4.8,2,3,0,0,442.483622805907,12,2
6774,25,6,1-25-2017-006-06,6,1,272,481,180,1455,156,94,114,160,4,2.4,2,1,0,0,346.700311597188,2,2
6772,23,30,1-23-2017-030-09,9,1,266,444,184,1442,156,92,86,160,8,6.0,1,2,0,0,1244.94209992097,5,2
6481,10,10,1-10-2017-010-02,2,1,254,404,174,1220,151,89,62,999,4,1.8,9,9,9,0,26.2442140037051,4,2
6773,23,31,1-23-2017-031-03,3,1,278,485,199,2058,170,95,113,165,6,3.5,2,4,0,0,206.435445922034,5,2
6773,23,31,1-23-2017-031-03,3,2,270,464,178,1290,152,97,98,150,4,1.8,2,1,0,0,206.435445922034,5,2
6774,25,6,1-25-2017-006-06,6,2,292,460,180,1538,153,94,74,140,4,2.0,2,1,0,0,346.700311597188,2,2
6777,12,17,1-12-2017-017-06,6,1,389,595,202,2639,171,101,105,180,8,6.6,2,3,0,0,917.181748152234,9,2
6777,12,17,1-12-2017-017-06,6,2,379,595,202,2830,174,100,116,184,8,5.7,2,3,0,0,917.181748152234,9,2
6481,10,10,1-10-2017-010-02,2,2,398,611,200,2408,170,98,116,999,6,3.5,2,3,9,0,26.2442140037051,4,2
6779,32,32,1-32-2017-032-03,3,1,286,471,185,1748,158,90,95,156,4,2.4,2,1,0,0,1463.79989406413,7,2
6779,32,32,1-32-2017-032-03,3,2,284,488,186,1783,160,94,110,158,4,2.5,2,1,0,0,1463.79989406413,7,2
6778,32,31,1-32-2017-031-07,7,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,5306.80771863192,7,2
6778,32,31,1-32-2017-031-07,7,2,264,441,175,1345,151,88,91,156,4,2.0,2,1,0,0,5306.80771863192,7,2
6781,14,19,1-14-2017-019-02,2,1,284,488,186,1783,160,94,110,160,4,2.0,2,1,0,0,288.741149175906,8,2
6776,24,33,1-24-2017-033-09,9,1,261,450,172,1217,149,90,100,148,4,2.7,2,1,0,0,3538.97814112905,1,2
6776,24,33,1-24-2017-033-09,9,3,307,519,183,1939,160,100,112,150,6,3.9,2,1,0,0,3538.97814112905,1,2
6481,10,10,1-10-2017-010-02,2,3,264,453,183,1340,153,89,99,999,4,2.0,9,9,9,0,26.2442140037051,4,2
6783,16,31,1-16-2017-031-09,9,1,289,486,179,1620,999,999,999,160,6,3.6,2,2,0,0,5664.98907081868,5,2
6783,16,31,1-16-2017-031-09,9,2,270,482,177,1431,151,100,111,158,6,3.0,2,1,0,0,5664.98907081868,5,2
6782,28,17,1-28-2017-017-06,6,1,264,441,175,1345,151,88,91,150,4,2.0,2,1,0,0,69.8854671657851,3,2
6789,17,22,1-17-2017-022-05,5,1,262,458,173,1295,149,96,100,152,4,2.2,2,1,0,0,139.771523758914,4,2
6785,33,32,1-33-2017-032-03,3,1,284,488,186,1651,160,94,110,999,4,2.0,2,1,0,0,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,2,262,456,178,1500,153,95,101,153,4,2.5,2,1,0,0,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,3,348,564,203,2496,174,95,119,188,8,5.4,2,2,0,0,62.9930657774199,12,2
6793,21,16,1-21-2017-016-09,9,1,255,445,170,1158,146,90,102,136,4,2.0,2,1,0,0,1166.36244670081,11,2
6793,21,16,1-21-2017-016-09,9,2,269,449,176,1667,147,81,99,156,6,4.0,2,2,0,0,1166.36244670081,11,2
6793,21,16,1-21-2017-016-09,9,3,305,508,189,1733,159,92,112,999,6,3.5,2,2,0,0,1166.36244670081,11,2
6788,13,31,1-13-2017-031-07,7,1,260,454,176,1279,151,94,100,148,4,1.8,2,1,0,0,4245.73701337969,7,2
6788,13,31,1-13-2017-031-07,7,2,368,584,203,2028,172,96,120,172,6,2.7,2,2,0,0,4245.73701337969,7,2
6790,19,41,1-19-2017-041-01,1,1,302,523,200,2652,171,99,123,180,6,3.5,2,2,0,0,249.502488489623,9,2
6792,19,42,1-19-2017-042-03,3,1,283,482,188,1891,161,99,100,150,6,3.5,2,1,0,0,1005.6604482818,9,2
6792,19,42,1-19-2017-042-03,3,2,271,468,183,1445,158,98,99,150,4,2.4,2,1,0,0,1005.6604482818,9,2
6799,31,15,1-31-2017-015-03,3,1,356,577,202,2876,175,100,121,999,8,5.7,9,9,0,0,749.398250761231,6,2
6799,31,15,1-31-2017-015-03,3,2,370,574,203,2575,173,90,113,999,8,5.7,2,3,0,0,749.398250761231,6,2
6794,22,36,1-22-2017-036-01,1,1,319,515,176,1502,148,85,111,150,6,3.0,2,2,0,0,96.8900178613484,12,2
6787,13,30,1-13-2017-030-02,2,1,289,492,187,2013,155,94,108,166,6,4.0,2,2,0,0,91.0705421755407,7,2
6787,13,30,1-13-2017-030-02,2,2,278,487,183,1420,158,97,112,164,4,2.5,2,1,0,0,91.0705421755407,7,2
6787,13,30,1-13-2017-030-02,2,3,278,484,180,1526,153,97,109,168,6,3.5,2,1,0,0,91.0705421755407,7,2
6775,10,21,1-10-2017-021-10,10,1,279,482,184,1690,157,109,94,150,8,6.0,1,2,0,0,3689.5500133657,4,2
6798,15,19,1-15-2017-019-06,6,1,292,480,193,2130,166,88,101,999,6,3.5,2,4,0,0,1370.13552267711,1,2
6798,15,19,1-15-2017-019-06,6,2,269,465,180,1485,153,98,98,146,4,2.5,2,3,0,0,1370.13552267711,1,2
6800,30,37,1-30-2017-037-03,3,1,257,436,169,1096,999,999,999,146,4,1.5,2,1,0,0,783.865220651963,10,2
6787,13,30,1-13-2017-030-02,2,4,270,446,180,1384,156,93,84,999,4,2.0,9,9,9,0,91.0705421755407,7,2
6801,30,38,1-30-2017-038-06,6,1,261,445,172,1189,146,90,95,999,4,2.0,9,9,9,0,1520.31007734854,10,2
6801,30,38,1-30-2017-038-06,6,2,273,483,183,1490,155,101,110,158,4,2.5,2,1,0,0,1520.31007734854,10,2
6802,20,31,1-20-2017-031-06,6,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,736.164404750298,11,2
6802,20,31,1-20-2017-031-06,6,2,266,455,182,1579,155,87,102,140,4,2.5,2,1,0,0,736.164404750298,11,2
6768,30,36,1-30-2017-036-04,4,1,319,523,185,1970,157,79,123,999,6,3.5,9,9,9,0,2767.78589531975,10,2
6768,30,36,1-30-2017-036-04,4,2,324,539,189,1775,160,93,121,999,6,3.5,9,9,9,0,2767.78589531975,10,2
6805,29,15,1-29-2017-015-04,4,1,264,441,181,1473,152,89,90,162,4,2.4,2,3,0,0,1180.76502650807,2,2
6805,29,15,1-29-2017-015-04,4,2,265,451,178,1246,153,88,99,162,4,1.6,2,1,0,0,1180.76502650807,2,2
6805,29,15,1-29-2017-015-04,4,3,272,454,173,1585,148,75,107,148,6,3.2,2,2,0,0,1180.76502650807,2,2
6805,29,15,1-29-2017-015-04,4,4,254,428,181,1353,156,88,86,999,5,2.5,2,1,0,0,1180.76502650807,2,2
6804,26,21,1-26-2017-021-03,3,1,302,502,202,1836,166,95,105,182,6,4.3,2,2,0,1,1072.7157378518,10,2
6804,26,21,1-26-2017-021-03,3,2,279,479,191,1896,163,94,107,182,6,3.5,2,4,0,0,1072.7157378518,10,2
6796,18,18,1-18-2017-018-03,3,1,272,473,179,1413,150,101,102,154,6,3.4,2,1,0,0,329.590173474336,6,2
6796,18,18,1-18-2017-018-03,3,2,270,469,188,1690,164,93,106,158,4,2.0,2,1,0,0,329.590173474336,6,2
6806,20,33,1-20-2017-033-08,8,1,272,480,179,1400,155,100,110,140,4,2.3,2,1,0,0,313.37870302556,11,2
6809,11,18,1-11-2017-018-02,2,1,343,569,202,2367,172,101,124,178,6,4.3,2,2,0,0,327.722359603461,8,2
6809,11,18,1-11-2017-018-02,2,2,278,485,182,1467,158,99,109,156,4,2.5,2,1,0,0,327.722359603461,8,2
6795,22,37,1-22-2017-037-03,3,2,370,574,203,2476,171,90,114,186,8,4.6,2,3,0,0,138.601988535822,12,2
6810,33,33,1-33-2017-033-09,9,1,262,445,171,1067,148,86,97,138,4,1.6,2,1,0,0,148.131680422055,12,2
6810,33,33,1-33-2017-033-09,9,2,359,554,195,1972,160,92,103,180,6,4.3,1,2,0,0,148.131680422055,12,2
6812,17,23,1-17-2017-023-09,9,1,287,487,189,2052,158,90,110,164,6,4.2,2,3,0,0,1691.99672341111,4,2
6811,28,18,1-28-2017-018-06,6,1,262,444,181,1609,155,86,95,150,4,2.5,2,4,0,0,185.209716714862,3,2
6816,12,18,1-12-2017-018-05,5,1,259,437,178,1227,153,93,84,140,4,1.8,2,1,0,0,628.832940754307,9,2
6813,23,32,1-23-2017-032-03,3,1,265,463,178,1381,154,89,109,999,5,2.5,9,9,9,0,277.455039344838,5,2
6813,23,32,1-23-2017-032-03,3,2,270,464,178,1265,152,97,98,150,4,1.8,2,1,0,0,277.455039344838,5,2
6814,23,33,1-23-2017-033-10,10,1,265,422,182,1735,152,75,82,152,6,3.7,2,3,0,0,4628.54463438301,5,2
6481,10,10,1-10-2017-010-02,2,4,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,26.2442140037051,4,2
6821,32,34,1-32-2017-034-03,3,1,254,428,181,1333,156,88,86,156,5,2.5,2,1,0,0,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,261,445,172,1225,146,90,95,140,4,2.0,2,1,0,0,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,3,274,477,189,1970,162,99,102,162,6,3.5,2,1,0,0,1687.85652753375,7,2
6823,14,20,1-14-2017-020-02,2,1,278,481,182,1580,158,96,107,150,6,3.5,2,1,0,0,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,2,302,523,200,2633,169,100,121,190,8,5.4,2,2,0,0,358.19383091797,8,2
6822,16,32,1-16-2017-032-07,7,1,266,460,185,1610,157,94,100,999,4,2.5,2,4,0,0,2568.08122827197,5,2
6822,16,32,1-16-2017-032-07,7,2,278,497,188,1801,161,105,115,160,6,3.7,2,3,0,0,2568.08122827197,5,2
6818,24,34,1-24-2017-034-07,7,1,286,508,190,1655,163,104,118,164,6,3.0,2,1,0,0,1520.597614017,1,2
6824,29,16,1-29-2017-016-03,3,1,274,481,184,1585,157,101,106,999,6,3.2,2,1,0,0,1318.37167531291,2,2
6818,24,34,1-24-2017-034-07,7,2,290,485,185,1540,156,84,111,160,6,3.0,2,2,0,0,1520.597614017,1,2
6824,29,16,1-29-2017-016-03,3,2,270,463,176,1293,153,91,102,142,4,1.8,2,1,0,0,1318.37167531291,2,2
6819,24,35,1-24-2017-035-06,6,1,292,482,194,2114,163,88,102,160,6,3.6,2,3,0,0,813.060441738769,1,2
6825,19,43,1-19-2017-043-02,2,1,264,441,176,1428,151,88,89,160,4,2.0,2,1,0,0,102.089013427492,9,2
6815,27,4,1-27-2017-004-06,6,1,275,483,173,1398,139,90,118,150,6,4.3,2,2,0,0,189.541558675509,3,2
6825,19,43,1-19-2017-043-02,2,2,270,478,178,1440,151,98,110,999,4,2.2,2,1,9,0,102.089013427492,9,2
6827,31,16,1-31-2017-016-09,9,1,409,625,244,3041,185,101,115,183,6,6.7,2,3,1,0,1112.97598818424,6,2
6827,31,16,1-31-2017-016-09,9,2,284,476,176,1392,148,85,108,156,4,2.3,2,2,0,0,1112.97598818424,6,2
6815,27,4,1-27-2017-004-06,6,2,271,446,175,1380,153,90,85,150,4,1.8,2,1,0,0,189.541558675509,3,2
6827,31,16,1-31-2017-016-09,9,3,286,471,185,1748,158,90,95,999,4,2.4,2,1,0,0,1112.97598818424,6,2
6826,19,44,1-19-2017-044-08,8,1,293,516,187,1707,159,109,115,152,6,3.8,2,1,0,0,1264.8216884943,9,2
6815,27,4,1-27-2017-004-06,6,3,277,486,183,1416,159,97,112,156,4,2.5,2,1,0,0,189.541558675509,3,2
6832,22,39,1-22-2017-039-09,9,1,255,445,170,1158,146,90,102,154,4,2.0,2,1,0,0,702.951057885935,12,2
6831,22,38,1-22-2017-038-02,2,1,253,413,177,1443,152,84,75,160,4,1.6,2,3,0,0,57.5944953362226,12,2
6832,22,39,1-22-2017-039-09,9,2,246,421,170,1095,147,93,84,136,4,1.6,1,1,0,0,702.951057885935,12,2
6830,18,19,1-18-2017-019-08,8,1,265,422,179,1819,153,75,82,153,6,3.7,2,1,0,0,703.273619459784,6,2
6833,15,20,1-15-2017-020-03,3,1,303,508,198,2115,172,95,110,176,6,3.5,2,4,0,0,375.42663400268,1,2
6833,15,20,1-15-2017-020-03,3,2,278,489,185,1496,158,98,112,160,4,2.4,2,1,0,0,375.42663400268,1,2
6829,21,17,1-21-2017-017-03,3,1,253,404,174,1259,151,89,62,144,4,1.8,2,1,0,0,311.956694061437,11,2
6829,21,17,1-21-2017-017-03,3,2,262,444,170,1127,147,82,102,142,4,1.7,2,1,0,0,311.956694061437,11,2
6835,13,33,1-13-2017-033-02,2,1,274,477,189,1970,162,99,104,162,6,3.5,2,1,0,0,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,2,264,444,186,1471,161,89,91,156,4,2.4,2,1,0,0,65.3942572948334,7,2
6838,30,39,1-30-2017-039-04,4,1,264,429,178,1295,156,88,77,154,4,2.0,2,1,0,0,1827.93791705103,10,2
6838,30,39,1-30-2017-039-04,4,2,281,503,184,1516,157,111,111,999,6,3.8,9,9,0,0,1827.93791705103,10,2
6838,30,39,1-30-2017-039-04,4,3,286,479,184,1706,158,96,97,156,4,2.4,2,1,0,0,1827.93791705103,10,2
6839,30,40,1-30-2017-040-09,9,1,299,518,200,2579,170,97,122,180,8,4.6,2,2,0,0,3397.36491587046,10,2
6839,30,40,1-30-2017-040-09,9,2,264,485,179,1390,150,101,120,144,4,2.4,2,1,0,0,3397.36491587046,10,2
6837,33,35,1-33-2017-035-06,6,1,359,554,195,1934,161,92,103,177,8,5.7,2,2,0,0,345.47842926931,12,2
6837,33,35,1-33-2017-035-06,6,2,273,483,183,1490,155,101,110,156,4,2.5,2,1,0,0,345.47842926931,12,2
6836,33,34,1-33-2017-034-08,8,1,257,465,186,1492,153,104,105,155,6,3.8,2,2,0,0,217.884133565871,12,2
6844,11,19,1-11-2017-019-08,8,1,281,509,188,1565,155,116,114,999,6,3.8,2,1,0,0,1502.31800595479,8,2
6847,32,35,1-32-2017-035-01,1,1,306,521,187,2049,175,101,114,182,6,3.7,1,2,0,0,396.693839271766,7,2
6845,20,37,1-20-2017-037-04,4,1,285,465,182,1644,155,85,96,140,6,3.7,2,2,0,0,217.162082170699,11,2
6845,20,37,1-20-2017-037-04,4,2,270,462,186,1788,157,100,93,999,6,3.2,9,9,9,0,217.162082170699,11,2
6842,20,36,1-20-2017-036-10,10,1,265,422,182,1834,153,75,82,999,4,2.8,9,9,9,0,1015.36148488437,11,2
6846,26,22,1-26-2017-022-03,3,1,285,487,185,1599,157,92,110,172,4,2.0,2,1,0,0,2176.53884370464,10,2
6849,13,34,1-13-2017-034-09,9,1,330,557,200,2228,167,96,131,999,8,5.3,2,2,0,0,4840.88145206512,7,2
6849,13,34,1-13-2017-034-09,9,2,270,478,178,1440,151,98,110,156,4,2.2,2,1,0,0,4840.88145206512,7,2
6706,11,16,1-11-2017-016-05,5,1,260,459,170,1205,145,95,104,999,4,2.0,2,1,0,0,459.56320010308,8,2
6706,11,16,1-11-2017-016-05,5,2,289,489,183,1918,157,100,100,160,6,3.6,2,1,0,0,459.56320010308,8,2
6855,28,19,1-28-2017-019-06,6,1,262,442,174,1385,153,96,83,154,4,2.5,2,4,0,0,154.889477796316,3,2
6856,23,34,1-23-2017-034-02,2,1,280,487,184,1436,154,91,114,152,5,2.5,2,1,0,0,66.3431143320455,5,2
6856,23,34,1-23-2017-034-02,2,2,278,486,185,1521,158,96,112,154,4,2.4,2,1,0,0,66.3431143320455,5,2
6857,23,35,1-23-2017-035-07,7,1,270,467,189,1635,162,93,104,152,4,2.4,9,9,9,0,1929.59482585387,5,2
6858,24,36,1-24-2017-036-08,8,1,283,479,178,1631,149,86,109,999,6,4.0,2,3,0,0,478.637750791523,1,2
6858,24,36,1-24-2017-036-08,8,2,272,481,180,1435,155,94,115,148,4,2.4,2,1,0,0,478.637750791523,1,2
6859,24,37,1-24-2017-037-07,7,1,276,462,180,1680,154,81,105,152,8,4.0,1,2,0,0,2102.82803174669,1,2
6859,24,37,1-24-2017-037-07,7,2,267,464,180,1590,154,97,109,152,6,3.0,2,1,0,0,2102.82803174669,1,2
6862,14,21,1-14-2017-021-07,7,1,368,581,200,2522,170,98,116,180,8,5.0,2,3,0,0,13075.4920927228,8,2
6862,14,21,1-14-2017-021-07,7,2,353,561,200,2363,170,94,113,180,8,5.4,2,2,0,0,13075.4920927228,8,2
6861,32,37,1-32-2017-037-06,6,1,269,457,179,1296,152,94,95,156,4,2.0,2,1,0,0,3184.70696791482,7,2
6860,32,36,1-32-2017-036-03,3,1,264,441,181,1448,151,89,90,148,4,2.0,2,1,0,0,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,2,280,486,179,1378,155,96,111,148,4,2.5,2,1,0,0,1642.02097146795,7,2
6861,32,37,1-32-2017-037-06,6,2,353,561,192,1857,165,100,110,999,8,4.6,9,9,0,0,3184.70696791482,7,2
6863,12,19,1-12-2017-019-08,8,1,398,611,200,2586,170,98,116,999,6,3.5,2,3,0,0,1502.31800595479,9,2
6863,12,19,1-12-2017-019-08,8,2,272,473,179,1413,150,101,102,140,6,3.4,2,1,0,0,1502.31800595479,9,2
6870,17,24,1-17-2017-024-04,4,1,268,461,180,1407,154,97,96,160,4,1.4,2,1,0,0,4191.2248811145,4,2
6867,19,45,1-19-2017-045-02,2,1,260,446,170,1132,148,83,103,144,4,1.6,2,1,0,0,178.303649458387,9,2
6870,17,24,1-17-2017-024-04,4,2,272,484,176,1384,151,101,112,160,6,3.1,2,1,0,0,4191.2248811145,4,2
6868,19,46,1-19-2017-046-05,5,1,257,412,170,1168,148,82,73,130,4,1.6,2,1,0,0,283.119230360775,9,2
6872,33,36,1-33-2017-036-01,1,1,357,570,203,2333,173,102,111,170,8,5.7,2,3,0,0,90.0802946545538,12,2
6875,22,41,1-22-2017-041-08,8,1,282,488,172,1643,150,86,120,158,4,2.8,1,3,0,0,113.695698457785,12,2
6880,30,42,1-30-2017-042-03,3,1,270,464,178,1290,152,97,98,160,4,1.8,2,1,0,0,505.667818826238,10,2
6880,30,42,1-30-2017-042-03,3,2,266,455,182,1658,155,87,102,160,6,3.5,2,4,0,0,505.667818826238,10,2
6882,13,36,1-13-2017-036-03,3,1,278,462,178,1485,154,93,91,152,4,1.8,2,1,0,0,1223.97054512083,7,2
6882,13,36,1-13-2017-036-03,3,2,260,415,170,1114,148,84,71,148,4,1.6,2,1,0,0,1223.97054512083,7,2
6881,13,35,1-13-2017-035-05,5,1,365,570,203,2440,173,100,105,999,8,5.3,2,3,0,0,208.584731118145,7,2
6874,22,40,1-22-2017-040-07,7,1,280,494,185,1621,157,100,114,154,6,3.5,2,1,0,0,404.026947427941,12,2
6874,22,40,1-22-2017-040-07,7,2,273,484,182,1440,154,99,114,162,4,2.4,2,1,0,0,404.026947427941,12,2
6883,16,34,1-16-2017-034-04,4,1,286,471,185,1748,158,90,95,160,4,2.4,2,1,0,0,1494.08520176857,5,2
6876,21,18,1-21-2017-018-03,3,1,262,477,177,1365,155,98,118,144,4,2.2,2,1,0,0,884.412612130975,11,2
6876,21,18,1-21-2017-018-03,3,2,356,574,201,2352,175,102,116,176,8,5.7,2,3,0,0,884.412612130975,11,2
6876,21,18,1-21-2017-018-03,3,3,262,427,170,1160,147,89,78,999,4,2.0,2,1,0,0,884.412612130975,11,2
6877,20,38,1-20-2017-038-08,8,1,365,565,202,1980,167,95,105,180,6,4.3,2,2,0,0,222.084990157857,11,2
6878,20,39,1-20-2017-039-06,6,1,272,468,178,1305,151,94,102,999,4,2.2,2,1,0,0,521.704452169489,11,2
6879,30,41,1-30-2017-041-03,3,1,308,521,183,1991,160,100,113,168,6,3.5,2,1,0,0,505.667818826119,10,2
6879,30,41,1-30-2017-041-03,3,2,266,466,184,1619,157,94,100,999,4,2.5,9,4,9,0,505.667818826119,10,2
6878,20,39,1-20-2017-039-06,6,2,272,478,188,1814,159,93,113,146,6,4.0,2,2,0,0,521.704452169489,11,2
6869,10,22,1-10-2017-022-07,7,1,295,513,197,2388,171,100,118,172,8,5.3,2,2,0,0,2737.61734606746,4,2
6869,10,22,1-10-2017-022-07,7,2,395,602,195,1957,160,92,115,999,8,5.7,2,2,9,0,2737.61734606746,4,2
6869,10,22,1-10-2017-022-07,7,3,395,602,195,1877,160,92,115,999,99,99.0,2,9,0,0,2737.61734606746,4,2
6887,15,21,1-15-2017-021-05,5,1,265,451,178,1246,153,88,99,999,4,2.0,9,9,0,0,103.820220354151,1,2
6887,15,21,1-15-2017-021-05,5,2,272,480,179,1355,154,100,110,999,4,2.4,9,9,0,0,103.820220354151,1,2
6887,15,21,1-15-2017-021-05,5,3,274,481,182,1389,157,98,109,999,4,2.4,9,9,0,0,103.820220354151,1,2
6888,18,21,1-18-2017-021-09,9,1,258,426,176,1522,147,74,94,155,6,4.0,2,3,0,0,1731.35796359501,6,2
6885,26,23,1-26-2017-023-03,3,1,302,513,199,2107,167,97,114,999,6,3.8,9,1,9,0,1592.59780310843,10,2
6885,26,23,1-26-2017-023-03,3,2,295,513,197,2480,171,100,118,999,8,5.3,9,3,9,0,1592.59780310843,10,2
6890,31,18,1-31-2017-018-04,4,1,271,457,185,1732,156,999,999,160,4,2.4,2,1,0,0,2463.15349404059,6,2
6865,29,17,1-29-2017-017-02,2,2,270,455,184,1553,158,94,91,162,4,2.5,2,4,0,0,81.4304760526014,2,2
6894,23,36,1-23-2017-036-09,9,1,305,508,189,9999,159,92,112,999,99,99.0,9,9,9,0,3971.829325204,5,2
6895,23,37,1-23-2017-037-02,2,1,262,453,182,1583,156,92,100,155,4,2.4,2,4,0,0,66.3431143320455,5,2
6895,23,37,1-23-2017-037-02,2,2,302,511,200,2219,171,98,111,999,6,3.6,2,4,0,0,66.3431143320455,5,2
6898,32,38,1-32-2017-038-05,5,1,293,527,190,1818,160,109,126,172,8,4.6,2,1,0,0,301.15551826992,7,2
6898,32,38,1-32-2017-038-05,5,2,299,547,199,1821,164,141,107,162,8,4.6,2,2,0,0,301.15551826992,7,2
6899,32,39,1-32-2017-039-03,3,1,271,468,183,1471,157,98,99,154,4,2.4,2,1,0,0,1767.17385729848,7,2
6899,32,39,1-32-2017-039-03,3,2,292,482,194,2121,162,88,102,164,6,3.6,2,3,0,0,1767.17385729848,7,2
6900,14,22,1-14-2017-022-03,3,1,300,515,201,2067,173,94,120,180,6,3.5,2,1,0,0,4315.48660951168,8,2
6896,24,38,1-24-2017-038-03,3,1,266,455,182,1562,155,87,102,160,4,2.4,2,1,0,0,319.250372085425,1,2
6896,24,38,1-24-2017-038-03,3,2,267,456,175,1236,151,93,96,150,4,1.8,2,1,0,0,319.250372085425,1,2
6902,31,19,1-31-2017-019-04,4,1,284,488,186,1554,160,94,110,172,4,1.5,2,1,0,0,733.333391497543,6,2
6901,29,18,1-29-2017-018-06,6,1,261,445,172,1225,148,90,95,130,4,2.0,2,1,0,0,704.916144972574,2,2
6905,17,25,1-17-2017-025-06,6,1,302,521,199,2234,170,102,116,172,6,3.6,2,4,0,0,637.723657897261,4,2
6905,17,25,1-17-2017-025-06,6,2,281,509,185,1630,158,110,120,144,6,3.5,2,1,0,0,637.723657897261,4,2
6904,19,48,1-19-2017-048-01,1,1,255,411,179,1220,156,84,73,140,4,1.6,2,1,0,0,144.577008645512,9,2
6912,18,22,1-18-2017-022-07,7,1,303,510,200,1969,162,96,111,150,6,3.8,2,2,0,0,1047.66565241308,6,2
6912,18,22,1-18-2017-022-07,7,2,351,600,202,2328,174,87,162,179,8,4.6,2,2,0,0,1047.66565241308,6,2
6909,21,19,1-21-2017-019-04,4,1,277,486,183,1416,159,97,112,156,4,2.5,2,1,0,0,559.906101636162,11,2
6909,21,19,1-21-2017-019-04,4,2,270,446,175,1380,153,90,85,999,4,1.8,2,1,0,0,559.906101636162,11,2
6906,13,37,1-13-2017-037-03,3,1,250,424,170,1104,147,83,91,148,4,1.6,2,1,0,0,1994.16895971702,7,2
6908,16,35,1-16-2017-035-04,4,1,269,450,179,1715,156,99,81,999,99,99.0,9,9,9,0,14605.2788264847,5,2
6906,13,37,1-13-2017-037-03,3,2,308,514,200,2050,166,96,110,172,6,3.6,2,1,0,0,1994.16895971702,7,2
6908,16,35,1-16-2017-035-04,4,2,267,450,175,1267,151,89,94,156,4,1.8,2,1,0,0,14605.2788264847,5,2
6916,30,44,1-30-2017-044-03,3,1,274,487,185,1602,157,99,114,154,4,2.5,2,1,0,0,524.151868770109,10,2
6907,13,38,1-13-2017-038-03,3,1,277,486,183,1524,158,97,112,156,4,2.5,2,1,0,0,1994.16895971702,7,2
6920,22,44,1-22-2017-044-08,8,1,265,459,177,1735,150,93,101,142,8,4.2,2,4,0,0,83.0427441010983,12,2
6925,22,45,1-22-2017-045-07,7,1,260,454,176,1255,152,94,100,155,4,1.8,2,1,0,0,144.597416151217,12,2
6927,33,37,1-33-2017-037-03,3,1,287,509,185,1591,154,109,113,999,8,4.6,9,9,9,0,169.365391008012,12,2
6923,20,42,1-20-2017-042-01,1,1,246,383,170,1050,147,76,62,140,4,1.5,2,1,0,0,52.1958246978248,11,2
6927,33,37,1-33-2017-037-03,3,2,284,488,186,1651,160,94,110,142,4,2.0,2,1,0,0,169.365391008012,12,2
6926,30,45,1-30-2017-045-10,10,1,310,514,169,1252,144,82,122,999,6,3.4,9,9,9,0,8571.68421813427,10,2
6926,30,45,1-30-2017-045-10,10,2,262,477,177,1365,999,98,117,999,4,2.2,2,9,0,0,8571.68421813427,10,2
6914,33,38,1-33-2017-038-03,3,1,263,447,169,1691,147,73,110,999,99,99.0,9,9,0,0,169.365391008012,12,2
6914,33,38,1-33-2017-038-03,3,2,277,481,182,1441,158,96,108,170,4,2.5,2,1,0,0,169.365391008012,12,2
6892,10,23,1-10-2017-023-09,9,1,303,510,200,1977,162,96,111,164,6,3.8,2,1,0,0,2672.59333238203,4,2
6892,10,23,1-10-2017-023-09,9,2,257,465,186,1531,152,104,105,144,6,3.8,2,2,0,0,2672.59333238203,4,2
6922,15,22,1-15-2017-022-04,4,1,285,478,193,1841,165,97,98,160,6,3.5,2,4,0,0,3123.51012967514,1,2
6893,28,20,1-28-2017-020-03,3,1,284,511,185,1717,159,101,126,160,6,3.6,2,1,0,0,444.763935195519,3,2
6917,12,20,1-12-2017-020-06,6,1,365,570,203,2338,173,100,105,170,8,4.8,2,2,0,0,1254.99773785581,9,2
6917,12,20,1-12-2017-020-06,6,2,285,484,192,1700,162,92,107,150,6,3.6,2,2,0,0,1254.99773785581,9,2
6929,24,40,1-24-2017-040-03,3,1,330,565,201,2648,172,100,134,178,8,6.2,2,3,0,0,319.250372078004,1,2
6929,24,40,1-24-2017-040-03,3,2,270,455,184,1533,158,94,91,170,4,2.0,2,4,0,0,319.250372078004,1,2
6930,20,43,1-20-2017-043-04,4,1,269,454,184,1713,157,93,92,999,4,2.0,9,9,9,0,702.821686338349,11,2
6931,26,25,1-26-2017-025-04,4,1,275,463,187,1728,160,99,89,999,6,3.4,9,1,0,0,3320.17327311427,10,2
6931,26,25,1-26-2017-025-04,4,2,282,475,190,1853,165,96,98,184,6,3.5,2,4,0,0,3320.17327311427,10,2
