CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,FUELNO,FUELTYPE,CELLDAM,FUELEAK,FUELLOC,FUELCELL,FILLCAP,FUELCOND,CASEWGT,PSUSTRAT,VERSION
6310,19,17,1-19-2017-017-02,2,2,1,1,1,1,88,8,88,8,102.089013427492,9,2
6311,31,5,1-31-2017-005-03,3,1,1,1,1,1,88,8,88,8,562.115223388776,6,2
6313,21,5,1-21-2017-005-03,3,1,1,1,1,1,88,8,88,8,777.203075524324,11,2
6296,23,8,1-23-2017-008-03,3,1,1,1,1,1,88,8,88,8,361.510354200757,5,2
6230,24,5,1-24-2017-005-03,3,2,1,1,1,1,88,8,88,8,154.897902837707,1,2
6244,17,7,1-17-2017-007-06,6,1,1,1,1,1,88,8,88,8,260.452544085976,4,2
6257,22,10,1-22-2017-010-06,6,2,1,1,1,1,88,8,88,8,94.797052813258,12,2
6293,14,6,1-14-2017-006-02,2,2,1,1,1,1,88,8,88,8,377.192049330049,8,2
6293,14,6,1-14-2017-006-02,2,3,1,1,1,1,88,8,88,8,377.192049330049,8,2
6317,17,11,1-17-2017-011-07,7,2,1,1,1,1,88,8,88,8,1987.12586336849,4,2
6316,13,10,1-13-2017-010-01,1,1,1,1,1,1,88,8,88,8,333.15253105404,7,2
6316,13,10,1-13-2017-010-01,1,2,1,1,1,1,88,8,88,8,333.15253105404,7,2
6324,33,8,1-33-2017-008-03,3,2,1,1,1,1,88,8,88,8,162.186708167943,12,2
6322,22,12,1-22-2017-012-07,7,1,1,1,1,1,88,8,88,8,166.543174350512,12,2
6315,13,9,1-13-2017-009-04,4,2,1,1,1,1,88,8,88,8,4954.12389489274,7,2
6326,20,8,1-20-2017-008-09,9,1,1,1,1,1,88,8,88,8,2147.20799350779,11,2
6326,20,8,1-20-2017-008-09,9,2,1,1,1,1,88,8,88,8,2147.20799350779,11,2
6321,22,11,1-22-2017-011-09,9,1,1,1,1,1,88,8,88,8,282.522375712169,12,2
6331,30,13,1-30-2017-013-06,6,2,1,1,1,1,88,8,88,8,1455.71663814421,10,2
6329,30,12,1-30-2017-012-05,5,2,1,1,1,1,88,8,88,8,127.907972387975,10,2
6314,18,6,1-18-2017-006-10,10,1,1,1,1,1,88,8,88,8,9018.03222861973,6,2
6314,18,6,1-18-2017-006-10,10,2,1,1,1,1,88,8,88,8,9018.03222861973,6,2
6318,26,4,1-26-2017-004-09,9,1,1,1,1,1,88,8,88,8,4450.78214838925,10,2
6340,14,7,1-14-2017-007-08,8,1,1,1,1,1,88,8,88,8,1502.31800595479,8,2
6340,14,7,1-14-2017-007-08,8,2,1,1,1,1,88,8,88,8,1502.31800595479,8,2
6343,28,6,1-28-2017-006-03,3,2,1,1,1,1,88,8,88,8,341.026316061788,3,2
6342,24,12,1-24-2017-012-03,3,1,1,1,1,1,88,8,88,8,153.326904137304,1,2
6342,24,12,1-24-2017-012-03,3,2,1,1,1,1,88,8,88,8,153.326904137304,1,2
6345,23,9,1-23-2017-009-03,3,1,1,1,1,1,88,8,88,8,187.820886282507,5,2
6348,32,12,1-32-2017-012-07,7,2,1,1,1,1,88,8,88,8,5303.85549310429,7,2
6348,32,12,1-32-2017-012-07,7,3,1,1,1,1,88,8,88,8,5303.85549310429,7,2
6347,32,11,1-32-2017-011-07,7,1,1,1,1,1,88,8,88,8,5303.85549310429,7,2
6349,16,11,1-16-2017-011-02,2,1,1,1,1,1,88,8,88,8,23.5476598737852,5,2
6349,16,11,1-16-2017-011-02,2,2,1,1,1,1,88,8,88,8,23.5476598737852,5,2
6350,16,12,1-16-2017-012-07,7,2,1,1,1,1,88,8,88,8,1097.7992303142,5,2
6351,29,4,1-29-2017-004-07,7,1,1,1,1,1,88,8,88,8,1696.4023108647,2,2
6351,29,4,1-29-2017-004-07,7,2,1,1,1,1,88,8,88,8,1696.4023108647,2,2
6353,17,12,1-17-2017-012-07,7,1,1,1,1,1,88,8,88,8,1124.00172722639,4,2
6355,22,13,1-22-2017-013-06,6,1,1,1,1,1,88,8,88,8,407.930462579226,12,2
6359,33,9,1-33-2017-009-03,3,1,1,1,1,1,88,8,88,8,156.526497578033,12,2
6360,33,10,1-33-2017-010-06,6,1,1,1,1,1,88,8,88,8,227.116484260283,12,2
6462,14,10,1-14-2017-010-07,7,2,1,1,1,1,88,8,88,8,2445.71364449741,8,2
6465,30,19,1-30-2017-019-07,7,1,1,1,1,1,88,8,88,8,2879.14494966816,10,2
6465,30,19,1-30-2017-019-07,7,2,1,1,1,1,88,8,88,8,2879.14494966816,10,2
6464,24,18,1-24-2017-018-10,10,1,1,1,1,1,88,8,88,8,8564.08223958803,1,2
6466,30,20,1-30-2017-020-03,3,2,1,1,1,1,88,8,88,8,703.266783634125,10,2
6327,20,9,1-20-2017-009-03,3,2,1,1,1,1,88,8,88,8,319.158615035931,11,2
6429,28,8,1-28-2017-008-01,1,1,1,1,1,1,88,8,88,8,180.151427141869,3,2
6475,12,10,1-12-2017-010-02,2,1,1,1,1,1,88,8,88,8,564.8233251094,9,2
6328,15,6,1-15-2017-006-03,3,2,1,1,1,1,88,8,88,8,677.248940550443,1,2
6297,28,5,1-28-2017-005-08,8,1,1,1,1,1,88,8,88,8,822.528288874043,3,2
6402,33,12,1-33-2017-012-04,4,1,1,1,1,1,88,8,88,8,266.916315329579,12,2
6402,33,12,1-33-2017-012-04,4,2,1,1,1,1,88,8,88,8,266.916315329579,12,2
6384,23,11,1-23-2017-011-09,9,1,1,1,1,1,88,8,88,8,2053.11636469303,5,2
6561,10,13,1-10-2017-013-08,8,2,1,1,1,1,88,8,88,8,156.187325841593,4,2
6565,14,13,1-14-2017-013-05,5,1,1,1,1,1,88,8,88,8,540.041554256908,8,2
6565,14,13,1-14-2017-013-05,5,2,1,1,1,1,88,8,88,8,540.041554256908,8,2
6564,26,12,1-26-2017-012-08,8,1,1,1,1,1,88,8,88,8,356.843626018262,10,2
6563,10,14,1-10-2017-014-05,5,1,1,1,1,1,88,8,88,8,32.2382822714342,4,2
6570,23,22,1-23-2017-022-10,10,1,1,1,1,1,88,8,88,8,3271.52699969684,5,2
6571,14,14,1-14-2017-014-01,1,1,1,1,1,1,88,8,88,8,473.930148358357,8,2
6576,32,21,1-32-2017-021-10,10,1,1,1,1,1,88,8,88,8,20830.7351125155,7,2
6577,32,22,1-32-2017-022-02,2,1,1,1,1,1,88,8,88,8,196.43347976677,7,2
6577,32,22,1-32-2017-022-02,2,2,1,1,1,1,88,8,88,8,196.43347976677,7,2
6858,24,36,1-24-2017-036-08,8,2,1,1,1,1,88,8,88,8,478.637750791523,1,2
6859,24,37,1-24-2017-037-07,7,1,1,1,1,1,88,8,88,8,2102.82803174669,1,2
6859,24,37,1-24-2017-037-07,7,2,1,1,1,1,88,8,88,8,2102.82803174669,1,2
6862,14,21,1-14-2017-021-07,7,1,1,1,1,1,88,8,88,8,13075.4920927228,8,2
6862,14,21,1-14-2017-021-07,7,2,1,1,1,1,88,8,88,8,13075.4920927228,8,2
6861,32,37,1-32-2017-037-06,6,1,1,1,1,1,88,8,88,8,3184.70696791482,7,2
6860,32,36,1-32-2017-036-03,3,1,1,1,1,1,88,8,88,8,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,2,1,1,1,1,88,8,88,8,1642.02097146795,7,2
6543,18,11,1-18-2017-011-06,6,1,1,1,1,1,88,8,88,8,726.609016579401,6,2
6542,21,10,1-21-2017-010-10,10,4,1,1,1,1,88,8,88,8,6259.16606446051,11,2
6543,18,11,1-18-2017-011-06,6,2,1,1,1,1,88,8,88,8,726.609016579401,6,2
6548,20,19,1-20-2017-019-10,10,1,1,1,1,1,88,8,88,8,3008.70123621791,11,2
6546,33,18,1-33-2017-018-09,9,1,1,1,1,1,88,8,88,8,236.895912389065,12,2
6549,20,20,1-20-2017-020-09,9,1,1,1,1,1,88,8,88,8,1367.98268811992,11,2
6550,15,11,1-15-2017-011-02,2,1,1,1,1,1,88,8,88,8,59.527837384159,1,2
6544,22,22,1-22-2017-022-08,8,1,1,1,1,1,88,8,88,8,135.032270274358,12,2
6299,24,9,1-24-2017-009-10,10,1,1,1,1,1,88,8,88,8,7823.5854633871,1,2
6299,24,9,1-24-2017-009-10,10,2,1,1,1,1,88,8,88,8,7823.5854633871,1,2
6400,11,2,1-11-2017-002-07,7,2,1,1,1,1,88,8,88,8,4629.69511355905,8,2
6441,17,14,1-17-2017-014-04,4,2,1,1,1,1,88,8,88,8,2564.73694398389,4,2
6442,21,8,1-21-2017-008-03,3,1,1,1,1,1,88,8,88,8,708.688785823217,11,2
6442,21,8,1-21-2017-008-03,3,2,1,1,1,1,88,8,88,8,708.688785823217,11,2
6443,16,17,1-16-2017-017-03,3,2,1,1,1,1,88,8,88,8,215.084301581733,5,2
6443,16,17,1-16-2017-017-03,3,3,1,1,1,1,88,8,88,8,215.084301581733,5,2
6447,23,15,1-23-2017-015-10,10,1,1,1,1,1,88,8,88,8,1418.50836194943,5,2
6445,13,15,1-13-2017-015-03,3,1,1,1,1,1,88,8,88,8,1777.44237550816,7,2
6474,24,20,1-24-2017-020-02,2,1,1,1,1,1,88,8,88,8,112.524080732891,1,2
6474,24,20,1-24-2017-020-02,2,2,1,1,1,1,88,8,88,8,112.524080732891,1,2
6473,24,19,1-24-2017-019-02,2,1,1,1,1,1,88,8,88,8,89.5901504128533,1,2
6473,24,19,1-24-2017-019-02,2,2,1,1,1,1,88,8,88,8,89.5901504128533,1,2
6477,14,11,1-14-2017-011-02,2,1,1,1,1,1,88,8,88,8,309.96875591204,8,2
6477,14,11,1-14-2017-011-02,2,2,1,1,1,1,88,8,88,8,309.96875591204,8,2
6477,14,11,1-14-2017-011-02,2,3,1,1,1,1,88,8,88,8,309.96875591204,8,2
6483,32,17,1-32-2017-017-06,6,1,1,1,1,1,88,8,88,8,2740.3603878526,7,2
6483,32,17,1-32-2017-017-06,6,2,1,1,1,1,88,8,88,8,2740.3603878526,7,2
6484,32,18,1-32-2017-018-10,10,1,1,1,1,1,88,8,88,8,20830.7351125155,7,2
6485,23,17,1-23-2017-017-04,4,2,1,1,1,1,88,8,88,8,625.370841793766,5,2
6486,16,18,1-16-2017-018-05,5,1,1,1,1,1,88,8,88,8,104.057145788765,5,2
6487,16,19,1-16-2017-019-07,7,1,1,1,1,1,88,8,88,8,2086.5953295507,5,2
6489,27,2,1-27-2017-002-03,3,1,1,1,1,1,88,8,88,8,78.5353089938537,3,2
6495,21,9,1-21-2017-009-03,3,1,1,1,1,1,88,8,88,8,1387.46155259324,11,2
6499,29,8,1-29-2017-008-06,6,1,1,1,1,1,88,8,88,8,540.088905136712,2,2
6505,31,7,1-31-2017-007-04,4,1,1,1,1,1,88,8,88,8,2792.73572987369,6,2
7602,33,70,1-33-2017-070-04,4,2,1,1,1,1,88,8,88,8,69.2978879595603,12,2
7155,10,27,1-10-2017-027-03,3,2,1,1,1,1,88,8,88,8,622.143520936505,4,2
7147,28,28,1-28-2017-028-04,4,1,1,1,1,1,88,8,88,8,451.089122562898,3,2
7147,28,28,1-28-2017-028-04,4,2,1,1,1,1,88,8,88,8,451.089122562898,3,2
7147,28,28,1-28-2017-028-04,4,3,1,1,1,1,88,8,88,8,451.089122562898,3,2
8227,20,123,1-20-2017-123-06,6,2,1,1,1,1,88,8,88,8,513.411461110881,11,2
8235,30,84,1-30-2017-084-09,9,2,1,1,1,1,88,8,88,8,3117.58679036883,10,2
8093,15,76,1-15-2017-076-05,5,2,1,1,1,1,88,8,88,8,63.8220180213537,1,2
8094,20,117,1-20-2017-117-07,7,1,1,1,1,1,88,8,88,8,447.191082216028,11,2
8094,20,117,1-20-2017-117-07,7,2,1,1,1,1,88,8,88,8,447.191082216028,11,2
8068,10,42,1-10-2017-042-04,4,1,1,1,1,1,88,8,88,8,340.542868847016,4,2
8068,10,42,1-10-2017-042-04,4,2,1,1,1,1,88,8,88,8,340.542868847016,4,2
7174,33,52,1-33-2017-052-10,10,1,1,1,1,1,88,8,88,8,69.1752610936107,12,2
7174,33,52,1-33-2017-052-10,10,2,1,1,1,1,88,8,88,8,69.1752610936107,12,2
7180,13,51,1-13-2017-051-02,2,1,1,1,1,1,88,8,88,8,223.870775887877,7,2
7186,21,23,1-21-2017-023-07,7,1,1,1,1,1,88,8,88,8,1033.3607983157,11,2
7186,21,23,1-21-2017-023-07,7,2,1,1,1,1,88,8,88,8,1033.3607983157,11,2
7178,22,59,1-22-2017-059-01,1,1,1,1,1,1,88,8,88,8,92.645881565269,12,2
7137,33,50,1-33-2017-050-06,6,1,1,1,1,1,88,8,88,8,202.722371698373,12,2
7127,18,28,1-18-2017-028-09,9,3,1,1,1,1,88,8,88,8,853.812316806498,6,2
7137,33,50,1-33-2017-050-06,6,2,1,1,1,1,88,8,88,8,202.722371698373,12,2
7133,20,57,1-20-2017-057-03,3,2,1,1,1,1,88,8,88,8,82.9371756834646,11,2
7138,12,26,1-12-2017-026-10,10,1,1,1,1,1,88,8,88,8,3396.44710962869,9,2
7139,12,27,1-12-2017-027-01,1,1,1,1,1,1,88,8,88,8,473.930148358357,9,2
7140,15,30,1-15-2017-030-03,3,1,1,1,1,1,88,8,88,8,619.526066727221,1,2
7140,15,30,1-15-2017-030-03,3,2,1,1,1,1,88,8,88,8,619.526066727221,1,2
7141,20,59,1-20-2017-059-03,3,1,1,1,1,1,88,8,88,8,82.9371756834646,11,2
7097,28,26,1-28-2017-026-02,2,1,1,1,1,1,88,8,88,8,81.1371710278704,3,2
7097,28,26,1-28-2017-026-02,2,2,1,1,1,1,88,8,88,8,81.1371710278704,3,2
7148,23,51,1-23-2017-051-06,6,1,1,1,1,1,88,8,88,8,406.752495311836,5,2
7149,23,52,1-23-2017-052-03,3,1,1,1,1,1,88,8,88,8,209.719806006596,5,2
7149,23,52,1-23-2017-052-03,3,2,1,1,1,1,88,8,88,8,209.719806006596,5,2
7150,23,53,1-23-2017-053-03,3,1,1,1,1,1,88,8,88,8,209.719806006596,5,2
7150,23,53,1-23-2017-053-03,3,2,1,1,1,1,88,8,88,8,209.719806006596,5,2
7152,24,57,1-24-2017-057-02,2,1,1,1,1,1,88,8,88,8,71.0568449065563,1,2
7152,24,57,1-24-2017-057-02,2,2,1,1,1,1,88,8,88,8,71.0568449065563,1,2
7151,24,56,1-24-2017-056-09,9,1,1,1,1,1,88,8,88,8,4169.89128263628,1,2
7158,32,56,1-32-2017-056-10,10,1,1,1,1,1,88,8,88,8,11743.7544646105,7,2
7153,24,58,1-24-2017-058-09,9,2,1,1,1,1,88,8,88,8,4169.89128280089,1,2
7154,11,26,1-11-2017-026-05,5,2,1,1,1,1,88,8,88,8,562.478114201637,8,2
7162,19,61,1-19-2017-061-05,5,1,1,1,1,1,88,8,88,8,82.4453252502058,9,2
7163,19,62,1-19-2017-062-03,3,1,1,1,1,1,88,8,88,8,624.196842497795,9,2
7167,31,25,1-31-2017-025-03,3,1,1,1,1,1,88,8,88,8,471.724144285409,6,2
7163,19,62,1-19-2017-062-03,3,2,1,1,1,1,88,8,88,8,624.196842497795,9,2
7161,14,28,1-14-2017-028-02,2,1,1,1,1,1,88,8,88,8,299.171074248821,8,2
7161,14,28,1-14-2017-028-02,2,2,1,1,1,1,88,8,88,8,299.171074248821,8,2
7165,16,44,1-16-2017-044-04,4,1,1,1,1,1,88,8,88,8,406.544153844197,5,2
7165,16,44,1-16-2017-044-04,4,2,1,1,1,1,88,8,88,8,406.544153844197,5,2
7212,12,30,1-12-2017-030-07,7,2,1,1,1,1,88,8,88,8,2259.18028942213,9,2
7215,19,65,1-19-2017-065-02,2,2,1,1,1,1,88,8,88,8,102.089013427492,9,2
7216,19,66,1-19-2017-066-02,2,1,1,1,1,1,88,8,88,8,102.089013427492,9,2
7218,13,52,1-13-2017-052-06,6,1,1,1,1,1,88,8,88,8,5045.28531568187,7,2
7218,13,52,1-13-2017-052-06,6,2,1,1,1,1,88,8,88,8,5045.28531568187,7,2
7222,21,25,1-21-2017-025-03,3,1,1,1,1,1,88,8,88,8,440.350593814522,11,2
7222,21,25,1-21-2017-025-03,3,2,1,1,1,1,88,8,88,8,440.350593814522,11,2
7196,26,32,1-26-2017-032-06,6,1,1,1,1,1,88,8,88,8,557.212183905254,10,2
7196,26,32,1-26-2017-032-06,6,2,1,1,1,1,88,8,88,8,557.212183905254,10,2
7228,33,55,1-33-2017-055-06,6,1,1,1,1,1,88,8,88,8,436.28572594027,12,2
7224,18,31,1-18-2017-031-07,7,2,1,1,1,1,88,8,88,8,1313.24977357053,6,2
7228,33,55,1-33-2017-055-06,6,2,1,1,1,1,88,8,88,8,436.28572594027,12,2
7227,33,54,1-33-2017-054-09,9,1,1,1,1,1,88,8,88,8,1421.64094329572,12,2
7227,33,54,1-33-2017-054-09,9,2,1,1,1,1,88,8,88,8,1421.64094329572,12,2
7455,12,34,1-12-2017-034-04,4,1,1,1,1,1,88,8,88,8,3990.87077387485,9,2
7455,12,34,1-12-2017-034-04,4,2,1,1,1,1,88,8,88,8,3990.87077387485,9,2
7456,12,35,1-12-2017-035-04,4,1,1,1,1,1,88,8,88,8,3990.87077387485,9,2
7408,28,37,1-28-2017-037-07,7,1,1,1,1,1,88,8,88,8,1081.49343808104,3,2
7445,15,44,1-15-2017-044-03,3,1,1,1,1,1,88,8,88,8,590.925100865906,1,2
7457,26,41,1-26-2017-041-09,9,1,1,1,1,1,88,8,88,8,2005.24176090841,10,2
7457,26,41,1-26-2017-041-09,9,2,1,1,1,1,88,8,88,8,2005.24176090841,10,2
7458,32,78,1-32-2017-078-04,4,1,1,1,1,1,88,8,88,8,2909.31367156946,7,2
7515,24,69,1-24-2017-069-04,4,1,1,1,1,1,88,8,88,8,1504.86804900456,1,2
7517,24,71,1-24-2017-071-07,7,1,1,1,1,1,88,8,88,8,1274.24037659366,1,2
7521,32,80,1-32-2017-080-03,3,1,1,1,1,1,88,8,88,8,1166.26283887066,7,2
7521,32,80,1-32-2017-080-03,3,2,1,1,1,1,88,8,88,8,1166.26283887066,7,2
7367,13,58,1-13-2017-058-03,3,2,1,1,1,1,88,8,88,8,991.882482138422,7,2
7383,20,77,1-20-2017-077-02,2,1,1,1,1,1,88,8,88,8,58.9749156417352,11,2
7383,20,77,1-20-2017-077-02,2,2,1,1,1,1,88,8,88,8,58.9749156417352,11,2
7343,28,35,1-28-2017-035-09,9,1,1,1,1,1,88,8,88,8,115.287608460826,3,2
7392,15,42,1-15-2017-042-02,2,1,1,1,1,1,88,8,88,8,12.500993932357,1,2
7393,15,43,1-15-2017-043-02,2,2,1,1,1,1,88,8,88,8,12.500993932357,1,2
7394,32,73,1-32-2017-073-04,4,1,1,1,1,1,88,8,88,8,4211.11416248555,7,2
7396,30,61,1-30-2017-061-03,3,1,1,1,1,1,88,8,88,8,539.229364045115,10,2
7396,30,61,1-30-2017-061-03,3,2,1,1,1,1,88,8,88,8,539.229364045115,10,2
7425,14,36,1-14-2017-036-03,3,1,1,1,1,1,88,8,88,8,2580.5468470366,8,2
7427,26,39,1-26-2017-039-09,9,1,1,1,1,1,88,8,88,8,2005.24176090841,10,2
7431,31,32,1-31-2017-032-06,6,1,1,1,1,1,88,8,88,8,561.1165598367,6,2
7434,22,73,1-22-2017-073-03,3,1,1,1,1,1,88,8,88,8,52.6005994637374,12,2
7432,27,10,1-27-2017-010-03,3,1,1,1,1,1,88,8,88,8,249.631896072786,3,2
7432,27,10,1-27-2017-010-03,3,2,1,1,1,1,88,8,88,8,249.631896072786,3,2
7436,17,45,1-17-2017-045-03,3,2,1,1,1,1,88,8,88,8,159.024566199671,4,2
7437,17,46,1-17-2017-046-07,7,1,1,1,1,1,88,8,88,8,627.977958624967,4,2
7530,16,56,1-16-2017-056-05,5,1,1,1,1,1,88,8,88,8,67.9126179851779,5,2
7529,16,55,1-16-2017-055-03,3,1,1,1,1,1,88,8,88,8,398.509726049712,5,2
7525,19,80,1-19-2017-080-04,4,1,1,1,1,1,88,8,88,8,696.163054012629,9,2
7525,19,80,1-19-2017-080-04,4,2,1,1,1,1,88,8,88,8,696.163054012629,9,2
7546,12,36,1-12-2017-036-07,7,1,1,1,1,1,88,8,88,8,4239.64448800503,9,2
7546,12,36,1-12-2017-036-07,7,2,1,1,1,1,88,8,88,8,4239.64448800503,9,2
7527,19,82,1-19-2017-082-05,5,1,1,1,1,1,88,8,88,8,79.9848995102589,9,2
7527,19,82,1-19-2017-082-05,5,2,1,1,1,1,88,8,88,8,79.9848995102589,9,2
7540,17,48,1-17-2017-048-07,7,1,1,1,1,1,88,8,88,8,532.269462614562,4,2
7540,17,48,1-17-2017-048-07,7,2,1,1,1,1,88,8,88,8,532.269462614562,4,2
7524,14,37,1-14-2017-037-03,3,1,1,1,1,1,88,8,88,8,1173.12567529823,8,2
7531,21,35,1-21-2017-035-03,3,1,1,1,1,1,88,8,88,8,336.399413286473,11,2
7539,17,47,1-17-2017-047-03,3,1,1,1,1,1,88,8,88,8,134.788043483168,4,2
7538,31,34,1-31-2017-034-04,4,1,1,1,1,1,88,8,88,8,2328.51790892268,6,2
7538,31,34,1-31-2017-034-04,4,2,1,1,1,1,88,8,88,8,2328.51790892268,6,2
7363,19,74,1-19-2017-074-10,10,1,1,1,1,1,88,8,88,8,7255.18554010693,9,2
7364,19,75,1-19-2017-075-08,8,1,1,1,1,1,88,8,88,8,215.277774648986,9,2
7358,16,53,1-16-2017-053-05,5,1,1,1,1,1,88,8,88,8,92.1384159346361,5,2
7358,16,53,1-16-2017-053-05,5,2,1,1,1,1,88,8,88,8,92.1384159346361,5,2
7365,19,76,1-19-2017-076-08,8,1,1,1,1,1,88,8,88,8,215.277774648986,9,2
7365,19,76,1-19-2017-076-08,8,2,1,1,1,1,88,8,88,8,215.277774648986,9,2
7377,29,23,1-29-2017-023-04,4,1,1,1,1,1,88,8,88,8,1810.79011176529,2,2
7377,29,23,1-29-2017-023-04,4,2,1,1,1,1,88,8,88,8,1810.79011176529,2,2
7378,22,69,1-22-2017-069-02,2,1,1,1,1,1,88,8,88,8,57.5944953362226,12,2
7378,22,69,1-22-2017-069-02,2,2,1,1,1,1,88,8,88,8,57.5944953362226,12,2
7381,20,75,1-20-2017-075-02,2,2,1,1,1,1,88,8,88,8,58.9749156417352,11,2
7376,21,32,1-21-2017-032-03,3,1,1,1,1,1,88,8,88,8,201.697409885435,11,2
7376,21,32,1-21-2017-032-03,3,2,1,1,1,1,88,8,88,8,201.697409885435,11,2
7379,22,70,1-22-2017-070-07,7,1,1,1,1,1,88,8,88,8,329.793588859125,12,2
7380,22,71,1-22-2017-071-04,4,1,1,1,1,1,88,8,88,8,343.523668613754,12,2
7375,21,31,1-21-2017-031-03,3,1,1,1,1,1,88,8,88,8,78.0173692072555,11,2
7375,21,31,1-21-2017-031-03,3,2,1,1,1,1,88,8,88,8,78.0173692072555,11,2
7384,33,63,1-33-2017-063-04,4,1,1,1,1,1,88,8,88,8,139.338790733019,12,2
7386,33,65,1-33-2017-065-09,9,1,1,1,1,1,88,8,88,8,231.348391888334,12,2
7385,33,64,1-33-2017-064-04,4,1,1,1,1,1,88,8,88,8,139.338790733019,12,2
7390,17,44,1-17-2017-044-03,3,1,1,1,1,1,88,8,88,8,81.8549478795896,4,2
7390,17,44,1-17-2017-044-03,3,2,1,1,1,1,88,8,88,8,81.8549478795896,4,2
7374,21,30,1-21-2017-030-04,4,1,1,1,1,1,88,8,88,8,222.3781394609,11,2
7366,13,57,1-13-2017-057-07,7,1,1,1,1,1,88,8,88,8,3594.9132750111,7,2
7385,33,64,1-33-2017-064-04,4,2,1,1,1,1,88,8,88,8,139.338790733019,12,2
7368,13,59,1-13-2017-059-03,3,1,1,1,1,1,88,8,88,8,991.882482142898,7,2
7382,20,76,1-20-2017-076-03,3,1,1,1,1,1,88,8,88,8,648.910229612999,11,2
7387,15,39,1-15-2017-039-06,6,1,1,1,1,1,88,8,88,8,311.094212959969,1,2
7387,15,39,1-15-2017-039-06,6,2,1,1,1,1,88,8,88,8,311.094212959969,1,2
7362,26,38,1-26-2017-038-07,7,1,1,1,1,1,88,8,88,8,4060.37946365181,10,2
7362,26,38,1-26-2017-038-07,7,2,1,1,1,1,88,8,88,8,4060.37946365181,10,2
7382,20,76,1-20-2017-076-03,3,2,1,1,1,1,88,8,88,8,648.910229612999,11,2
7337,30,59,1-30-2017-059-02,2,2,1,1,1,1,88,8,88,8,65.7375235677853,10,2
7330,20,71,1-20-2017-071-09,9,2,1,1,1,1,88,8,88,8,596.722881009616,11,2
7295,10,30,1-10-2017-030-06,6,1,1,1,1,1,88,8,88,8,310.417770748704,4,2
7295,10,30,1-10-2017-030-06,6,2,1,1,1,1,88,8,88,8,310.417770748704,4,2
7332,14,32,1-14-2017-032-06,6,1,1,1,1,1,88,8,88,8,1318.05921883787,8,2
7332,14,32,1-14-2017-032-06,6,2,1,1,1,1,88,8,88,8,1318.05921883787,8,2
7333,14,33,1-14-2017-033-07,7,2,1,1,1,1,88,8,88,8,2666.64479275074,8,2
7312,26,37,1-26-2017-037-08,8,1,1,1,1,1,88,8,88,8,1502.31800595479,10,2
7339,15,38,1-15-2017-038-03,3,1,1,1,1,1,88,8,88,8,361.344488706262,1,2
7338,15,37,1-15-2017-037-03,3,1,1,1,1,1,88,8,88,8,361.344488707634,1,2
7340,20,73,1-20-2017-073-03,3,1,1,1,1,1,88,8,88,8,88.696227305,11,2
7341,27,8,1-27-2017-008-07,7,1,1,1,1,1,88,8,88,8,1005.87137560949,3,2
7353,25,13,1-25-2017-013-02,2,2,1,1,1,1,88,8,88,8,59.2358087039559,2,2
7360,14,34,1-14-2017-034-03,3,2,1,1,1,1,88,8,88,8,1996.18806368653,8,2
7357,16,52,1-16-2017-052-08,8,1,1,1,1,1,88,8,88,8,446.390185151479,5,2
7357,16,52,1-16-2017-052-08,8,2,1,1,1,1,88,8,88,8,446.390185151479,5,2
7359,27,9,1-27-2017-009-03,3,1,1,1,1,1,88,8,88,8,385.470075835503,3,2
7359,27,9,1-27-2017-009-03,3,2,1,1,1,1,88,8,88,8,385.470075835503,3,2
7369,17,41,1-17-2017-041-06,6,1,1,1,1,1,88,8,88,8,158.758035008495,4,2
7371,17,43,1-17-2017-043-07,7,1,1,1,1,1,88,8,88,8,323.240014430685,4,2
7344,28,36,1-28-2017-036-10,10,1,1,1,1,1,88,8,88,8,331.130959003543,3,2
7409,23,64,1-23-2017-064-01,1,1,1,1,1,1,88,8,88,8,90.8798878633592,5,2
7409,23,64,1-23-2017-064-01,1,2,1,1,1,1,88,8,88,8,90.8798878633592,5,2
7417,25,15,1-25-2017-015-05,5,1,1,1,1,1,88,8,88,8,148.624894230042,2,2
7410,23,65,1-23-2017-065-03,3,2,1,1,1,1,88,8,88,8,218.254636556835,5,2
7416,25,14,1-25-2017-014-02,2,1,1,1,1,1,88,8,88,8,97.5995438131752,2,2
7414,10,32,1-10-2017-032-05,5,2,1,1,1,1,88,8,88,8,62.6322504992632,4,2
7411,23,66,1-23-2017-066-03,3,1,1,1,1,1,88,8,88,8,218.254636556835,5,2
7417,25,15,1-25-2017-015-05,5,2,1,1,1,1,88,8,88,8,148.624894230042,2,2
7415,24,68,1-24-2017-068-04,4,1,1,1,1,1,88,8,88,8,5026.38043849568,1,2
7418,32,74,1-32-2017-074-03,3,1,1,1,1,1,88,8,88,8,840.271476592335,7,2
7418,32,74,1-32-2017-074-03,3,2,1,1,1,1,88,8,88,8,840.271476592335,7,2
7415,24,68,1-24-2017-068-04,4,2,1,1,1,1,88,8,88,8,5026.38043849568,1,2
7423,32,77,1-32-2017-077-04,4,2,1,1,1,1,88,8,88,8,2909.31367156946,7,2
7426,16,54,1-16-2017-054-03,3,1,1,1,1,1,88,8,88,8,168.322050623655,5,2
