CASEID,PSU,CASENO,CASENUMBER,CATEGORY,JKWGT1,JKWGT2,JKWGT3,JKWGT4,JKWGT5,JKWGT6,JKWGT7,JKWGT8,JKWGT9,JKWGT10,JKWGT11,JKWGT12,JKWGT13,JKWGT14,JKWGT15,JKWGT16,JKWGT17,JKWGT18,JKWGT19,JKWGT20,JKWGT21,JKWGT22,JKWGT23,JKWGT24,CASEWGT,PSUSTRAT,VERSION
7413,11,35,1-11-2017-035-01,1,465.84190629,481.94666504,470.63193975,477.22940395,485.6739409,462.0191852,472.46600191,475.39463558,470.04117882,477.89245559,448.6209716,502.83415378,463.26720665,484.61008059,472.50946254,0,458.0032507,485.63554465,470.7811808,477.14533013,457.96633367,489.74692429,463.03239984,485.2236141,473.930148358357,8,2
7414,10,32,1-10-2017-032-05,5,61.04683123,64.336782516,62.763999798,62.502373378,62.552512335,62.713238203,143.17668266,0,62.642201422,62.695833988,62.492470312,65.153886697,60.175633391,65.352783978,73.256529365,71.422709322,60.802743423,66.911129819,64.029925652,61.66125218,62.8640548,62.415642387,62.742335545,62.539645527,62.6322504992632,4,2
7415,24,68,1-24-2017-068-04,4,0,9656.5549258,4995.3022224,5058.6142548,5029.3515363,5023.4077518,5181.8452511,4884.8379827,5210.8948918,4980.9917065,5027.7458688,5024.8314332,4635.9091238,5596.2312043,4975.0502114,5520.1673447,5044.1919305,5025.3958796,5114.0351129,4966.867943,5054.2512269,4998.8585057,5029.9857953,5022.7058892,5026.38043849568,1,2
7416,25,14,1-25-2017-014-02,2,95.917725958,99.356228094,0,189.4699466,97.599543813,97.599543813,100.56987262,94.887565412,95.861869874,99.340581402,97.599543813,97.599543813,93.006718249,102.76357393,104.04062467,97.427020401,97.599543813,104.49672813,92.712545431,102.5820376,99.310077862,96.005103833,97.599543813,97.599543813,97.5995438131752,2,2
7417,25,15,1-25-2017-015-05,5,144.86273066,152.66970962,0,296.6333976,148.43567739,148.81707619,169.8774924,135.04865244,148.64850754,148.77577639,148.29319905,154.6086791,142.79539816,155.08065779,173.83606436,169.48445144,144.28351589,158.77857674,151.94154532,146.32073748,149.17496052,148.11088815,148.88612352,148.40514475,148.624894230042,2,2
7418,32,74,1-32-2017-074-03,3,804.34185873,877.24019305,839.00307408,841.57486421,840.27147659,840.27147659,837.61450276,842.91022708,817.95670122,863.47952884,840.27147659,840.27147659,0,1708.3418686,849.05751074,847.80628568,840.27147659,845.71566978,829.0242495,851.31258983,850.30113443,830.8373068,840.27147659,840.27147659,840.271476592335,7,2
7423,32,77,1-32-2017-077-04,4,3036.7519376,2794.6499086,2891.3253238,2927.970891,2911.0333694,2907.5930541,2999.2980869,2827.3876401,3016.1122771,2883.0422701,2910.1039947,2908.4170935,0,6478.2967191,2879.6032799,3195.1219216,2919.6231215,2908.7438001,2960.0489762,2874.8673102,2925.4455316,2893.3837323,2911.4004841,2907.1868098,2909.31367156946,7,2
7424,14,35,1-14-2017-035-02,2,213.4561595,221.1082327,223.8837626,210.82405123,217.1988919,217.1988919,223.80908802,211.16363107,213.33185688,221.07341241,217.1988919,217.1988919,206.97797708,228.6909704,0,433.62991352,217.1988919,232.54794715,206.32332228,228.28697784,221.00552957,213.650611,217.1988919,217.1988919,217.198891896335,8,2
7425,14,36,1-14-2017-036-03,3,2470.203863,2694.0809933,2576.6514725,2584.5496639,2580.546847,2580.546847,2572.3870491,2588.6506795,2512.0162295,2651.8207957,2580.546847,2580.546847,2534.8145204,2623.2332916,0,5207.3738032,2580.546847,2597.2664382,2546.0056336,2614.4550669,2611.3487993,2551.5736904,2580.546847,2580.546847,2580.5468470366,8,2
7426,16,54,1-16-2017-054-03,3,161.12467796,175.72757412,168.06796594,168.58314348,168.32205062,168.32205062,167.7898092,168.85064157,0,345.94211279,168.32205062,168.32205062,165.33905537,171.10637128,170.08205715,169.83141343,168.32205062,169.41262407,166.06902124,170.53379156,170.33117817,166.43221044,168.32205062,168.32205062,168.322050623655,5,2
7427,26,39,1-26-2017-039-09,9,2029.7109601,1982.6577682,2001.5782547,2008.986258,2003.8680958,2006.6462307,2005.2785875,2005.220063,1990.0062141,2020.8722432,2020.1435927,2009.4132115,2025.3256583,2144.6632914,2417.3932484,1811.3393522,2008.7949375,2009.0470391,3940.4804128,0,2019.3082228,1991.516474,2004.6603819,2005.8463231,2005.24176090841,10,2
7428,19,77,1-19-2017-077-04,4,1082.0336386,1076.8495238,1078.2612953,1080.4349861,1032.435881,1127.9632918,1081.6473979,1077.1769467,1081.7472425,1103.0845833,976.3888281,1205.1193364,1090.7118142,1090.9189434,1165.978668,1108.05606,2479.4053779,0,1081.9079535,1077.0541186,1080.2805903,1078.4061282,1042.0723453,1116.940046,1079.33398644682,9,2
7429,19,78,1-19-2017-078-05,5,79.829814006,80.2032097,80.070206136,79.900494105,78.801034481,81.191746666,80.530512149,81.877442822,80.47694755,79.565176805,75.848037709,88.158240841,79.777033662,80.304880884,86.660241535,94.656669001,214.215758,0,81.201725774,79.078074285,80.245933782,79.757222927,80.162356842,79.960995691,79.9848995102589,9,2
7430,19,79,1-19-2017-079-03,3,224.03830118,224.03830118,224.03830118,224.03830118,211.14854776,237.40006968,224.03830118,224.03830118,224.03830118,224.03830118,218.73490896,230.40659527,224.03830118,224.03830118,227.96324309,224.03830118,611.7886138,0,224.03830118,224.03830118,224.03830118,224.03830118,220.08315966,228.13425312,224.038301184556,9,2
7431,31,32,1-31-2017-032-06,6,563.77462023,558.7876905,560.35522601,561.89394726,521.80021561,606.78591439,560.78736445,561.45116187,564.05463186,558.42498548,0,1340.1279781,576.91075751,579.4247468,639.16154901,576.05574729,758.4163662,458.68983502,555.74462397,567.37848689,563.28434621,559.03558682,553.49285125,569.5149228,561.1165598367,6,2
7432,27,10,1-27-2017-010-03,3,249.63189607,249.63189607,249.63189607,249.63189607,0,529.04016152,249.63189607,249.63189607,249.63189607,249.63189607,243.72265712,256.72768871,249.63189607,249.63189607,254.00521387,249.63189607,340.83893435,202.11893736,249.63189607,249.63189607,249.63189607,249.63189607,245.22492872,254.19575967,249.631896072786,3,2
7433,22,72,1-22-2017-072-09,9,369.77563651,364.4351784,366.33980713,367.5789763,369.11018965,364.64395152,367.00152655,366.90542072,367.56564415,366.35804449,300.45644087,474.87032707,370.92241745,392.15329938,448.5567262,326.8362125,369.90846523,369.36115837,364.29814998,369.80528696,367.81652014,366.12656084,0,742.98615509,366.952088762982,12,2
7434,22,73,1-22-2017-073-03,3,52.600599464,52.600599464,52.600599464,52.600599464,49.574292117,55.737728379,52.600599464,52.600599464,52.600599464,52.600599464,51.355448039,54.095772765,52.600599464,52.600599464,53.522112865,52.600599464,71.819076606,42.589017812,52.600599464,52.600599464,52.600599464,52.600599464,0,107.12452655,52.6005994637374,12,2
7435,22,74,1-22-2017-074-03,3,51.854422535,51.854422535,51.854422535,51.854422535,48.87104551,54.947049044,51.854422535,51.854422535,51.854422535,51.854422535,50.626934468,53.328385739,51.854422535,51.854422535,52.762863613,51.854422535,70.800271904,41.984862291,51.854422535,51.854422535,51.854422535,51.854422535,0,105.60488893,51.8544225345201,12,2
7436,17,45,1-17-2017-045-03,3,152.22474965,166.0210361,158.78451621,159.27123725,159.0245662,159.0245662,0,319.04791949,154.80141027,163.41677817,159.0245662,159.0245662,156.20634051,161.65509133,160.68735651,160.45055742,159.0245662,160.05490042,156.89598578,161.11413879,160.92271701,157.23911376,159.0245662,159.0245662,159.024566199671,4,2
7437,17,46,1-17-2017-046-07,7,647.91930795,610.87612206,615.00534155,642.09135003,628.2948453,627.66112863,0,1214.2528079,600.64235456,656.69111317,628.25677646,627.66377653,742.36652382,549.5817665,674.47048921,654.26471467,627.49629095,633.54798273,659.89452063,626.00749993,628.8777618,626.97504676,628.06812539,627.88490363,627.977958624967,4,2
7438,18,34,1-18-2017-034-03,3,172.96302858,172.96302858,172.96302858,172.96302858,163.0118248,183.2786395,172.96302858,172.96302858,172.96302858,172.96302858,337.73736106,0,172.96302858,172.96302858,175.99317938,172.96302858,236.15785991,140.0426151,172.96302858,172.96302858,172.96302858,172.96302858,169.90956293,176.12520329,172.963028576086,6,2
7440,21,33,1-21-2017-033-04,4,514.93400616,507.9224298,510.77235737,511.96450092,511.66389491,511.05920067,512.39804383,510.39906587,507.7620342,527.5417663,511.50054143,511.20403969,516.34111459,517.26207273,544.79792382,532.41011047,513.17369073,511.26146397,507.3030024,515.64639854,1028.378193,0,511.72842161,510.98779629,511.361628614864,11,2
7441,21,34,1-21-2017-034-10,10,2728.3115179,2390.2768914,2680.4620678,2651.925547,2495.8673334,2521.7255015,2506.5095241,2508.2032974,2457.0869605,2560.4891741,2585.8261737,2518.8478766,2584.9073462,2884.7555583,2488.8407184,2627.9135051,2479.7414488,2613.5370095,2676.340774,2629.3644974,4963.9420949,0,2512.6957259,2502.2883203,2507.36352072078,11,2
7442,20,78,1-20-2017-078-03,3,84.494649252,92.152486679,88.135746881,88.405908756,88.268990257,88.268990257,87.989879989,88.546186196,85.924863693,90.706953933,88.268990257,88.268990257,86.704691473,89.72910301,89.191947163,89.060508247,88.268990257,88.84089285,87.087489509,89.42883912,0,174.55589576,88.268990257,88.268990257,88.2689902572393,11,2
7444,20,80,1-20-2017-080-06,6,166.51018993,175.76285867,173.65594915,168.73244382,171.20453412,171.56295621,172.8681091,169.53183347,177.56086832,165.52022672,171.45392041,171.90888149,182.89175808,171.01800915,193.91272304,177.17392759,171.34984386,174.86152746,166.91660479,175.74092058,0,337.99050105,170.8487742,171.58152348,171.198098689157,11,2
7445,15,44,1-15-2017-044-03,3,1131.3148363,0,590.03309049,591.8417147,590.92510087,590.92510087,589.05657079,592.78081529,575.23212395,607.2462792,590.92510087,590.92510087,580.45275476,600.69996374,597.10392314,596.22399288,590.92510087,594.75375684,583.0154324,598.68981874,597.97850769,584.29047397,590.92510087,590.92510087,590.925100865906,1,2
7446,15,45,1-15-2017-045-04,4,3902.9823649,0,1858.0364781,1881.5858172,1870.701351,1868.4905201,1927.4224205,1816.9485564,1938.227631,1852.7135849,1870.1041121,1869.020068,1724.3577822,2081.5560811,1850.5036056,2053.2636136,1876.2213361,1869.2300177,1902.1999806,1847.4601555,1879.9629594,1859.3592618,1870.9372679,1868.2294576,1869.59623103253,1,2
7447,13,60,1-13-2017-060-04,4,2391.5848553,2200.9181305,2277.0545631,2305.9146692,2292.575575,2289.8661651,2362.0881878,2226.7006325,2375.3301528,2270.531269,2291.8436488,2290.5151349,4226.4582019,0,2267.8229026,2516.3086599,2299.3404085,2290.7724317,2331.1776688,2264.0931039,2303.92583,2278.6756564,2292.8646952,2289.5462286,2291.22123220478,7,2
7448,13,61,1-13-2017-061-05,5,108.89301101,114.76150073,111.95603086,111.48935162,111.57878758,111.86548426,127.69655498,101.51578899,111.73877156,111.83443929,111.47168691,116.21902003,214.67800301,0,130.67220522,127.40110692,108.45761648,119.35352334,114.21414115,109.98899169,112.13450516,111.33464419,111.91738699,111.55583626,111.721021482049,7,2
7449,13,62,1-13-2017-062-06,6,1236.6762154,1305.396066,1289.7479852,1253.1809623,1271.5412516,1274.2032634,1283.8966734,1259.1180534,1318.749938,1229.3237287,1273.3934512,1276.7724609,2716.6852348,0,1440.1956574,1315.8761174,1272.6204715,1298.7018518,1239.6946708,1305.2331311,1288.7087352,1255.1328356,1268.899012,1274.3411631,1271.49345553496,7,2
7450,33,66,1-33-2017-066-01,1,95.636286708,94.079347685,96.445901807,94.378898319,92.350869226,97.737297866,96.428099597,93.681063129,94.692300643,94.995081338,89.846497862,105.03583089,99.272803485,101.35140146,100.06676818,107.21416214,108.89119475,100.99198429,95.250232622,95.750581022,96.055246858,93.708961834,191.16940809,0,94.8406478673741,12,2
7451,30,62,1-30-2017-062-05,5,148.30478909,156.29726833,152.47641138,151.84082637,151.962632,152.35309315,173.91392228,138.25752025,152.18051916,152.31081203,151.81676825,158.28230934,146.18833506,158.76550263,177.96655318,173.51154235,147.7118117,162.55128719,0,299.59487872,152.7194811,151.63012549,152.42378109,151.93137388,152.15634478049,10,2
7452,30,63,1-30-2017-063-10,10,17879.708862,12632.623383,15135.221644,15957.998725,14534.220277,14684.800521,14665.504616,14536.452238,13689.816209,15577.700789,15058.078891,14668.043207,16947.223625,15203.509869,13670.602206,16034.246174,14440.314181,15219.447801,0,21554.640582,14017.477763,15191.785142,14632.217299,14571.611703,14601.1661912307,10,2
7453,20,81,1-20-2017-081-06,6,166.51018993,175.76285867,173.65594915,168.73244382,171.20453412,171.56295621,172.8681091,169.53183347,177.56086832,165.52022672,171.45392041,171.90888149,182.89175808,171.01800915,193.91272304,177.17392759,171.34984386,174.86152746,166.91660479,175.74092058,0,337.99050105,170.8487742,171.58152348,171.198098689157,11,2
7454,18,36,1-18-2017-036-03,3,172.96302858,172.96302858,172.96302858,172.96302858,163.0118248,183.2786395,172.96302858,172.96302858,172.96302858,172.96302858,337.73736106,0,172.96302858,172.96302858,175.99317938,172.96302858,236.15785991,140.0426151,172.96302858,172.96302858,172.96302858,172.96302858,169.90956293,176.12520329,172.963028576086,6,2
7455,12,34,1-12-2017-034-04,4,4000.8528212,3981.6843964,3986.9044652,3994.9417542,3817.4635794,4170.6791335,3999.4246844,3982.8950529,3999.7938628,4078.6893398,3610.2278692,4455.965993,4032.9406438,4033.7065103,4311.2421618,4097.0715284,0,7080.2616586,4000.3880967,3982.4408921,3994.3708709,3987.4399894,3853.094704,4129.9203412,3990.87077387485,9,2
7456,12,35,1-12-2017-035-04,4,4000.8528212,3981.6843964,3986.9044652,3994.9417542,3817.4635794,4170.6791335,3999.4246844,3982.8950529,3999.7938628,4078.6893398,3610.2278692,4455.965993,4032.9406438,4033.7065103,4311.2421618,4097.0715284,0,7080.2616586,4000.3880967,3982.4408921,3994.3708709,3987.4399894,3853.094704,4129.9203412,3990.87077387485,9,2
7457,26,41,1-26-2017-041-09,9,2029.7109601,1982.6577682,2001.5782547,2008.986258,2003.8680958,2006.6462307,2005.2785875,2005.220063,1990.0062141,2020.8722432,2020.1435927,2009.4132115,2025.3256583,2144.6632914,2417.3932484,1811.3393522,2008.7949375,2009.0470391,3940.4804128,0,2019.3082228,1991.516474,2004.6603819,2005.8463231,2005.24176090841,10,2
7458,32,78,1-32-2017-078-04,4,3036.7519376,2794.6499086,2891.3253238,2927.970891,2911.0333694,2907.5930541,2999.2980869,2827.3876401,3016.1122771,2883.0422701,2910.1039947,2908.4170935,0,6478.2967191,2879.6032799,3195.1219216,2919.6231215,2908.7438001,2960.0489762,2874.8673102,2925.4455316,2893.3837323,2911.4004841,2907.1868098,2909.31367156946,7,2
7511,23,67,1-23-2017-067-04,4,631.79941112,581.42983123,601.54325231,609.1674008,605.64353175,604.92777057,624.00709838,588.24095046,1255.0106164,0,605.45017439,605.09921284,558.26449084,673.90819803,599.10446883,664.74845165,607.43063864,605.16718448,615.84127993,598.11914539,608.64199715,601.97150633,605.71991037,604.84325102,605.285746831268,5,2
7512,23,68,1-23-2017-068-03,3,162.39264138,177.11045438,169.39056926,169.90980096,169.64665345,169.64665345,169.11022358,170.17940411,330.28282143,0,169.64665345,169.64665345,166.64018364,172.45288519,171.42051027,171.16789412,169.64665345,170.74580911,167.37589395,171.87579958,171.67159174,167.74194125,169.64665345,169.64665345,169.646653447084,5,2
7513,23,69,1-23-2017-069-04,4,631.79941112,581.42983123,601.54325231,609.1674008,605.64353175,604.92777057,624.00709838,588.24095046,1255.0106164,0,605.45017439,605.09921284,558.26449084,673.90819803,599.10446883,664.74845165,607.43063864,605.16718448,615.84127993,598.11914539,608.64199715,601.97150633,605.71991037,604.84325102,605.285746831268,5,2
7514,10,33,1-10-2017-033-10,10,2958.1142343,2090.0084747,2504.0516561,2640.1762772,2404.6187899,2429.5315872,4852.6783398,0,2264.9160849,2577.2577618,2491.2887483,2426.7591679,2803.8389118,2515.3496235,2261.7372179,2652.7910611,2389.0824653,2517.98648,2720.3675161,2430.0992875,2319.126157,2513.4098223,2420.8319389,2410.8050265,2415.69467836758,4,2
7515,24,69,1-24-2017-069-04,4,0,2891.114421,1495.5634182,1514.5186596,1505.7575778,1503.9780445,1551.4132782,1462.4910897,1560.1105657,1491.2789358,1505.2768506,1504.4042861,1387.9632877,1675.4779383,1489.500088,1652.7048766,1510.2007025,1504.573278,1531.1113309,1487.0503661,1513.2123953,1496.628148,1505.9474711,1503.7679111,1504.86804900456,1,2
7516,24,70,1-24-2017-070-10,10,0,12175.06,7293.506109,7689.9938384,7003.8897925,7076.452848,7067.1543516,7004.9653509,6596.9802424,7506.732213,7256.3318174,7068.3776721,8166.6910433,7326.413495,6587.7212139,7726.736692,6958.63742,7334.0938192,7923.5654141,7078.1063783,6754.8769422,7320.763471,7051.1135393,7021.9083323,7036.15033305515,1,2
7517,24,71,1-24-2017-071-07,7,0,2479.077519,1247.9174265,1302.8780906,1274.8833765,1273.5974917,1321.9817178,1231.9301449,1218.773254,1332.5027095,1274.8061304,1273.6028645,1506.3480906,1115.1653772,1368.579133,1327.5792645,1273.2630168,1285.5426039,1339.0027961,1270.2420865,1276.066182,1272.2053517,1274.4233355,1274.0515572,1274.24037659366,1,2
7518,25,16,1-25-2017-016-05,5,102.60697,108.13669081,0,210.10686456,105.13770539,105.407852,120.32504626,95.655611125,105.28845401,105.37859915,105.03678729,109.51007224,101.14266844,109.84437702,123.12892184,120.04665345,102.19670939,112.46363082,107.62092853,103.63968326,105.66134319,104.9076556,105.45675855,105.11607897,105.27172858668,2,2
7520,32,79,1-32-2017-079-06,6,2200.0324943,2322.2843031,2294.4465508,2229.3942455,2262.0569852,2266.7926729,2284.0371357,2239.9562611,2346.040685,2186.9525067,2265.3520264,2271.3632452,0,4519.185011,2562.0911965,2340.9281918,2263.9769047,2310.3753745,2205.4022912,2321.9944439,2292.5977373,2232.8666053,2257.3564717,2267.0379948,2261.97195645502,7,2
7521,32,80,1-32-2017-080-03,3,1116.3939818,1217.5739227,1164.5023475,1168.0718882,1166.2628389,1166.2628389,1162.5750666,1169.9253179,1135.2908328,1198.4746771,1166.2628389,1166.2628389,0,2371.1094485,1178.4574991,1176.7208493,1166.2628389,1173.8191589,1150.6521424,1181.5874577,1180.1835985,1153.1685926,1166.2628389,1166.2628389,1166.26283887066,7,2
7522,32,81,1-32-2017-081-03,3,1116.3939818,1217.5739227,1164.5023475,1168.0718882,1166.2628389,1166.2628389,1162.5750666,1169.9253179,1135.2908328,1198.4746771,1166.2628389,1166.2628389,0,2371.1094486,1178.4574991,1176.7208493,1166.2628389,1173.8191589,1150.6521424,1181.5874577,1180.1835985,1153.1685926,1166.2628389,1166.2628389,1166.26283887602,7,2
7523,27,11,1-27-2017-011-06,6,154.13828997,152.77484296,153.20341358,153.62410628,0,331.79550787,153.321562,153.50304694,154.2148463,152.67567792,131.51016113,183.19823869,157.7297637,158.41709866,174.74938503,157.4960004,207.35414042,125.40767934,151.94285611,155.12360187,154.00424704,152.84261883,151.32721222,155.7077122,153.411565371523,3,2
7524,14,37,1-14-2017-037-03,3,1122.9633666,1224.7386976,1171.3548243,1174.9453699,1173.1256753,1173.1256753,1169.4162025,1176.809706,1141.9714155,1205.5270631,1173.1256753,1173.1256753,1152.3355987,1192.5310832,0,2367.290451,1173.1256753,1180.7264603,1157.4231182,1188.5404713,1187.1283512,1159.9543764,1173.1256753,1173.1256753,1173.12567529823,8,2
7525,19,80,1-19-2017-080-04,4,697.90431124,694.56059255,695.47117554,696.87319129,665.91409609,727.52862405,697.65518863,694.77177813,697.71958771,711.48202686,629.76412956,777.29374616,703.50167527,703.63527218,752.0482822,714.68859538,1599.199545,0,697.82324521,694.69255482,696.77360705,695.56459179,672.12954979,720.41870571,696.163054012629,9,2
7527,19,82,1-19-2017-082-05,5,79.829814006,80.2032097,80.070206136,79.900494105,78.801034481,81.191746666,80.530512149,81.877442822,80.47694755,79.565176805,75.848037709,88.158240841,79.777033662,80.304880884,86.660241535,94.656669001,214.215758,0,81.201725774,79.078074285,80.245933782,79.757222927,80.162356842,79.960995691,79.9848995102589,9,2
7528,25,18,1-25-2017-018-04,4,3134.5502878,2884.6513826,0,6044.5319129,3004.7829633,3001.231853,3095.8902389,2918.4434302,3113.2459288,2975.890413,3003.8236583,3002.0824306,2769.7210375,3343.4648702,2972.3406704,3298.0205644,3013.6493477,3002.4196587,3055.3771138,2967.4521792,3019.6592681,2986.5649211,3005.161901,3000.8125256,3003.00788281761,2,2
7529,16,55,1-16-2017-055-03,3,381.46963535,416.04262283,397.90816959,399.12787466,398.50972605,398.50972605,397.2496215,399.76118794,0,819.03289609,398.50972605,398.50972605,391.44735592,405.10172548,402.67661753,402.0832077,398.50972605,401.0917058,393.17558166,403.74611826,403.26642232,394.03544777,398.50972605,398.50972605,398.509726049712,5,2
7530,16,56,1-16-2017-056-05,5,66.193536005,69.760854808,68.055474735,67.771791251,67.826157297,68.000433558,77.623774305,61.709093825,0,135.96312408,67.761053282,70.646846987,65.248889668,70.862512798,79.432603076,77.444178279,65.92886977,72.552238857,69.428127614,66.85975724,68.163965124,67.677748188,68.031984024,67.812205721,67.9126179851779,5,2
7531,21,35,1-21-2017-035-03,3,337.90432981,334.90784214,336.34603698,336.45280654,336.39941329,336.39941329,336.36027504,336.43856065,333.28623252,339.57130203,336.39941329,336.39941329,336.1318272,336.66742575,337.57504989,341.16738492,336.39941329,338.57897483,332.93546903,339.93619485,675.92612315,0,336.39941329,336.39941329,336.399413286473,11,2
7534,19,83,1-19-2017-083-04,4,697.90431124,694.56059255,695.47117554,696.87319129,665.91409609,727.52862405,697.65518863,694.77177813,697.71958771,711.48202686,629.76412956,777.29374616,703.50167527,703.63527218,752.0482822,714.68859538,1599.199545,0,697.82324521,694.69255482,696.77360705,695.56459179,672.12954979,720.41870571,696.163054012629,9,2
7537,31,33,1-31-2017-033-09,9,1551.5781883,1529.1696316,1537.1614518,1542.3610043,1548.785974,1530.0456434,1539.9380258,1539.5347658,1542.3050626,1537.2379757,0,3985.1108023,1556.39008,1645.4748386,1882.1435592,1371.4044096,1552.1355375,1549.8390385,1528.5946605,1551.7026016,1543.357738,1536.2666706,1523.4803978,1558.7845691,1539.73058488066,6,2
7538,31,34,1-31-2017-034-04,4,2334.3420454,2323.1580149,2326.203722,2330.8931677,2227.341554,2433.4290948,2333.5087831,2323.8643859,2333.7241843,2379.7566272,0,5199.7657675,2353.0640421,2353.5108954,2515.4421559,2390.4819195,2674.4918156,2065.5286786,2334.0708967,2323.5994007,2330.5600795,2326.5161796,2248.1309297,2409.6479244,2328.51790892268,6,2
7539,17,47,1-17-2017-047-03,3,129.02456938,140.71819951,134.58457889,134.99712004,134.78804348,134.78804348,0,270.4226515,131.20852782,138.51084979,134.78804348,134.78804348,132.39933628,137.01765708,136.19741222,135.99670307,134.78804348,135.66134713,132.9838745,136.55914972,136.39690204,133.27470723,134.78804348,134.78804348,134.788043483168,4,2
7540,17,48,1-17-2017-048-07,7,549.17160248,517.77407272,521.27396854,544.23186854,532.53805341,532.00091986,0,1029.1916789,509.10000724,556.60651956,532.50578654,532.0031642,629.22436253,465.82143131,571.6761869,554.54992218,531.86120466,536.99057376,559.32170398,530.59931643,533.03212911,531.41940195,532.3458873,532.19058989,532.269462614562,4,2
7542,18,37,1-18-2017-037-04,4,5267.5998746,5242.3623573,5249.2352004,5259.8172499,5026.146067,5491.1964679,5265.7195621,5243.956331,5266.2056296,5370.0809339,9506.5910798,0,5309.8473197,5310.8556743,5676.264458,5394.2832775,6035.1707155,4661.0044272,5266.9880093,5243.3583741,5259.065614,5249.9402819,5073.0586918,5437.532657,5254.45731880989,6,2
7545,20,84,1-20-2017-084-01,1,50.174878453,49.855302746,54.431712228,46.817833019,49.056938542,51.189545288,54.926679543,46.055264287,48.687039864,51.41115137,50.534191723,51.729899474,57.566364018,49.435234466,54.077786456,56.028532451,48.662339516,61.409023976,49.87198159,50.896734949,0,101.2978557,51.317514329,49.037272716,50.0259744183163,11,2
7546,12,36,1-12-2017-036-07,7,4257.1531861,4228.5606531,4234.2834838,4247.4247064,4218.6554133,4261.2643841,4252.5024111,4231.7795428,4236.8591771,4244.2111852,4324.0255487,4174.8148828,4299.8858715,4214.1079877,4320.308998,4557.5109499,0,8078.9505703,4427.6398431,4240.8465958,4240.018949,4239.2413025,4148.767202,4332.028503,4239.64448800503,9,2
7547,13,63,1-13-2017-063-03,3,266.9594164,291.15422434,278.46340283,279.31697471,278.88438302,278.88438302,278.00253885,279.76017891,271.47815476,286.58708806,278.88438302,278.88438302,547.8840149,0,281.80044977,281.38517074,278.88438302,280.6912996,275.15145138,282.54890591,282.21320593,275.75320138,278.88438302,278.88438302,278.884383024469,7,2
7548,13,64,1-13-2017-064-09,9,1709.0923951,1519.2102538,1634.2689665,1575.3496304,1603.8525945,1606.0761535,1624.4120408,1585.8529323,1615.6826064,1595.505452,1616.8791495,1608.290785,3754.4354199,0,1686.6534086,1635.713478,1607.7959318,1607.9977085,1551.2649593,1657.9203535,1636.4429298,1576.3749966,1604.4867231,1605.4359247,1604.95204628538,7,2
7549,13,65,1-13-2017-065-04,4,1017.3880667,936.27781461,968.66650353,980.94368765,975.2691931,974.11660119,1004.8400873,947.24577581,1010.4732628,965.89147276,974.95782929,974.39267507,1797.9492258,0,964.7393248,1070.4459836,978.14697549,974.50212998,991.69065079,963.15265617,980.09762893,969.35612198,975.39218575,973.98049916,974.693051201817,7,2
7550,33,67,1-33-2017-067-07,7,273.30009204,271.46451282,271.83190627,272.67554454,270.4024529,273.9749614,273.00152227,271.67115863,271.99726025,272.46924337,255.3639551,291.35970667,276.04343867,270.53668275,277.35455953,292.58241544,321.00923479,238.19947925,284.24496929,272.25324396,272.20011081,272.15018758,534.89202333,0,272.176071223018,12,2
7551,33,68,1-33-2017-068-06,6,104.02615963,103.10598492,103.39522231,103.67914297,102.81300333,104.49483278,103.47495932,103.59744141,104.07782662,103.03905958,97.242359436,111.3490186,106.45000395,106.91387842,117.9363507,106.2922398,122.31387625,91.736299279,102.54448656,104.69113531,103.9356956,103.15172607,203.02844508,0,103.535701555678,12,2
7552,33,69,1-33-2017-069-09,9,339.96795131,335.05798856,336.80908481,337.94836431,334.77500812,340.01119992,337.41746289,337.32910418,337.93610686,336.82585204,318.74356307,362.08326038,341.02229003,360.54174648,412.39848222,300.48988254,398.91350254,293.2163402,334.93200603,339.99521164,338.16675969,336.61302834,662.7304782,0,337.372010297099,12,2
7553,21,38,1-21-2017-038-03,3,337.90432981,334.90784214,336.34603698,336.45280654,336.39941328,336.39941328,336.36027503,336.43856064,333.28623251,339.57130202,336.39941328,336.39941328,336.1318272,336.66742575,337.57504989,341.16738492,336.39941328,338.57897483,332.93546903,339.93619485,675.92612315,0,336.39941328,336.39941328,336.399413283843,11,2
7554,22,75,1-22-2017-075-10,10,1556.8814002,1376.1894569,1536.6631661,1519.8212142,1297.3917504,1610.4377596,1436.8783157,1437.5147139,1421.5380329,1453.9427111,1211.5030836,1904.3402619,1482.8276479,1652.2024091,1446.520688,1485.2477076,1245.3945588,2007.9475919,1550.017767,1491.4500617,1416.0637518,1460.1138334,0,2884.1522739,1437.20064662858,12,2
7556,22,77,1-22-2017-077-03,3,85.560165265,85.560165265,85.560165265,85.560165265,80.637571998,90.663020959,85.560165265,85.560165265,85.560165265,85.560165265,83.534801242,87.992215015,85.560165265,85.560165265,87.059099492,85.560165265,116.82095121,69.275320806,85.560165265,85.560165265,85.560165265,85.560165265,0,174.24881635,85.5601652647058,12,2
7557,20,85,1-20-2017-085-04,4,703.11071427,647.05591163,669.43953785,677.92422523,674.00261651,673.20606724,694.43888192,654.63580301,698.33193525,667.52173093,673.78743487,673.39686023,621.27589548,749.97232686,666.72548848,739.77871841,675.99143445,673.47250384,685.35138619,665.62895142,0,1339.8322579,674.08761599,673.11200796,673.604448343268,11,2
