CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,BAGLOCATION,BAGSTATUS,BAGTYPE,BAGDEPLOY,BAGMALFUNCTION,BAGFLAPSOPEN,BAGFLAPSDAM,BAGDAMAGE,BAGDAMSOURCE,PREVCRASH,PRIORMAINT,DEPLOYEVENT,BAGDVTOTAL,BAGDVLONG,BAGDVLAT,BAGDVENERGY,BAGDVSPEED,BAGDVBES,BAGDVEST,BAGDVRANK,CDCFORDEPLOY,CASEWGT,PSUSTRAT,VERSION
6387,16,14,1-16-2017-014-06,6,2,3,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,402.490501033813,5,2
6387,16,14,1-16-2017-014-06,6,2,4,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,402.490501033813,5,2
6387,16,14,1-16-2017-014-06,6,2,5,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,402.490501033813,5,2
6387,16,14,1-16-2017-014-06,6,2,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,402.490501033813,5,2
6389,10,7,1-10-2017-007-07,7,1,1,1,1,1,7,0,60,60,60,60,8,9,60,,,,,,,,,60,285.327922879391,4,2
6389,10,7,1-10-2017-007-07,7,1,2,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,285.327922879391,4,2
6389,10,7,1-10-2017-007-07,7,1,3,8,1,1,1,0,1,0,0,50,8,9,1,18,-18,3,47956,998,22,0,1,1,285.327922879391,4,2
6389,10,7,1-10-2017-007-07,7,1,4,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,285.327922879391,4,2
6389,10,7,1-10-2017-007-07,7,1,5,5,1,1,7,0,60,60,60,60,8,9,60,,,,,,,,,60,285.327922879391,4,2
6389,10,7,1-10-2017-007-07,7,1,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,285.327922879391,4,2
6390,24,14,1-24-2017-014-01,1,2,1,1,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,70,0,1,1,176.182961823483,1,2
6390,24,14,1-24-2017-014-01,1,2,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,176.182961823483,1,2
6390,24,14,1-24-2017-014-01,1,2,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,176.182961823483,1,2
6390,24,14,1-24-2017-014-01,1,2,4,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,176.182961823483,1,2
6390,24,14,1-24-2017-014-01,1,2,5,4,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,70,0,1,1,176.182961823483,1,2
6390,24,14,1-24-2017-014-01,1,2,6,5,1,1,99,99,69,69,69,69,,,,,,,,,,,,,176.182961823483,1,2
6390,24,14,1-24-2017-014-01,1,2,7,8,1,1,99,99,69,69,69,69,,,,,,,,,,,,,176.182961823483,1,2
6391,24,15,1-24-2017-015-05,5,1,1,1,1,1,1,0,1,0,0,50,2,1,1,999,999,999,9999999,999,27,0,1,1,127.748416543043,1,2
6391,24,15,1-24-2017-015-05,5,1,2,5,1,1,7,0,60,60,60,60,2,1,60,,,,,,,,,60,127.748416543043,1,2
6391,24,15,1-24-2017-015-05,5,1,3,8,1,1,7,0,60,60,60,60,2,1,60,,,,,,,,,60,127.748416543043,1,2
6391,24,15,1-24-2017-015-05,5,1,4,2,1,1,1,0,1,0,0,50,,,,,,,,,,,,,127.748416543043,1,2
6391,24,15,1-24-2017-015-05,5,1,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,127.748416543043,1,2
6391,24,15,1-24-2017-015-05,5,1,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,127.748416543043,1,2
6392,32,13,1-32-2017-013-01,1,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,473.930148358357,7,2
6392,32,13,1-32-2017-013-01,1,1,2,3,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,473.930148358357,7,2
6393,32,14,1-32-2017-014-04,4,1,1,1,1,1,1,0,1,0,0,50,1,1,1,19,-16,-9,23211,998,18,0,1,1,8974.51772059799,7,2
6393,32,14,1-32-2017-014-04,4,1,2,5,1,1,1,0,1,0,0,50,1,1,1,19,-16,-9,23211,998,18,0,1,1,8974.51772059799,7,2
6393,32,14,1-32-2017-014-04,4,1,3,2,1,1,1,0,1,0,0,50,,,,,,,,,,,,,8974.51772059799,7,2
6393,32,14,1-32-2017-014-04,4,1,4,5,1,1,1,0,1,0,0,50,,,,,,,,,,,,,8974.51772059799,7,2
6393,32,14,1-32-2017-014-04,4,1,5,8,1,1,1,0,1,0,0,50,1,1,99,,,,,,,,,99,8974.51772059799,7,2
6393,32,14,1-32-2017-014-04,4,1,6,8,1,1,1,0,1,0,0,50,,,,,,,,,,,,,8974.51772059799,7,2
6393,32,14,1-32-2017-014-04,4,2,1,1,1,99,1,0,1,0,0,50,9,9,5,999,999,999,9999999,999,999,7,2,2,8974.51772059799,7,2
6393,32,14,1-32-2017-014-04,4,2,2,2,1,99,1,0,1,0,0,50,,,,,,,,,,,,,8974.51772059799,7,2
6394,19,21,1-19-2017-021-03,3,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2777.33927092249,9,2
6394,19,21,1-19-2017-021-03,3,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2777.33927092249,9,2
6394,19,21,1-19-2017-021-03,3,1,3,3,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2777.33927092249,9,2
6394,19,21,1-19-2017-021-03,3,1,4,5,1,99,1,0,1,0,0,50,9,9,1,16,-3,-16,10121,998,9,0,1,1,2777.33927092249,9,2
6394,19,21,1-19-2017-021-03,3,1,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2777.33927092249,9,2
6394,19,21,1-19-2017-021-03,3,1,6,8,1,99,1,0,1,0,0,50,9,9,1,16,-3,-16,10121,998,9,0,1,1,2777.33927092249,9,2
6394,19,21,1-19-2017-021-03,3,2,1,1,1,99,1,0,1,0,0,50,9,9,1,15,-14,3,40999,998,21,0,1,1,2777.33927092249,9,2
6394,19,21,1-19-2017-021-03,3,2,2,3,1,99,1,0,1,0,0,50,,,,,,,,,,,,,2777.33927092249,9,2
6394,19,21,1-19-2017-021-03,3,2,3,5,1,1,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2777.33927092249,9,2
6394,19,21,1-19-2017-021-03,3,2,4,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2777.33927092249,9,2
6395,19,22,1-19-2017-022-02,2,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,231.027812744659,9,2
6395,19,22,1-19-2017-022-02,2,1,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,231.027812744659,9,2
6395,19,22,1-19-2017-022-02,2,1,3,8,1,1,1,0,1,0,0,50,1,1,1,23,18,-15,33898,998,22,0,1,1,231.027812744659,9,2
6395,19,22,1-19-2017-022-02,2,1,4,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,231.027812744659,9,2
6395,19,22,1-19-2017-022-02,2,1,5,5,1,1,1,0,1,0,0,50,,,,,,,,,,,,,231.027812744659,9,2
6395,19,22,1-19-2017-022-02,2,1,6,8,1,1,1,0,1,0,0,50,,,,,,,,,,,,,231.027812744659,9,2
6395,19,22,1-19-2017-022-02,2,2,1,1,1,1,1,0,1,0,0,50,1,1,1,19,-18,3,34405,998,20,0,1,1,231.027812744659,9,2
6395,19,22,1-19-2017-022-02,2,2,2,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,231.027812744659,9,2
6396,12,8,1-12-2017-008-03,3,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1095.44977438854,9,2
6396,12,8,1-12-2017-008-03,3,1,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1095.44977438854,9,2
6396,12,8,1-12-2017-008-03,3,1,3,2,1,70,7,0,60,60,60,60,,,,,,,,,,,,,1095.44977438854,9,2
6396,12,8,1-12-2017-008-03,3,1,4,5,1,1,1,0,1,0,0,50,,,,,,,,,,,,,1095.44977438854,9,2
6396,12,8,1-12-2017-008-03,3,1,5,8,1,1,1,0,1,0,0,50,,,,,,,,,,,,,1095.44977438854,9,2
6396,12,8,1-12-2017-008-03,3,1,6,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1095.44977438854,9,2
6396,12,8,1-12-2017-008-03,3,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1095.44977438854,9,2
6397,29,5,1-29-2017-005-03,3,1,1,1,1,1,1,0,1,0,0,50,1,1,1,13,-13,0,10320,998,14,0,1,1,778.699463795887,2,2
6397,29,5,1-29-2017-005-03,3,1,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,778.699463795887,2,2
6397,29,5,1-29-2017-005-03,3,1,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,778.699463795887,2,2
6397,29,5,1-29-2017-005-03,3,1,4,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,778.699463795887,2,2
6397,29,5,1-29-2017-005-03,3,1,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,778.699463795887,2,2
6397,29,5,1-29-2017-005-03,3,1,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,778.699463795887,2,2
6398,31,6,1-31-2017-006-07,7,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1609.39441873419,6,2
6398,31,6,1-31-2017-006-07,7,2,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1609.39441873419,6,2
6398,31,6,1-31-2017-006-07,7,2,3,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1609.39441873419,6,2
6398,31,6,1-31-2017-006-07,7,2,4,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1609.39441873419,6,2
6398,31,6,1-31-2017-006-07,7,2,5,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1609.39441873419,6,2
6398,31,6,1-31-2017-006-07,7,2,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1609.39441873419,6,2
6400,11,2,1-11-2017-002-07,7,2,1,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,4629.69511355905,8,2
6400,11,2,1-11-2017-002-07,7,2,2,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,4629.69511355905,8,2
6400,11,2,1-11-2017-002-07,7,2,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,4629.69511355905,8,2
6400,11,2,1-11-2017-002-07,7,2,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,4629.69511355905,8,2
6400,11,2,1-11-2017-002-07,7,2,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,4629.69511355905,8,2
6400,11,2,1-11-2017-002-07,7,2,6,4,1,99,7,0,60,60,60,60,,,,,,,,,,,,,4629.69511355905,8,2
6400,11,2,1-11-2017-002-07,7,2,7,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,4629.69511355905,8,2
6400,11,2,1-11-2017-002-07,7,2,8,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,4629.69511355905,8,2
6402,33,12,1-33-2017-012-04,4,1,1,1,1,99,1,0,1,0,0,50,9,9,2,999,999,999,9999999,999,999,9,1,1,266.916315329579,12,2
6402,33,12,1-33-2017-012-04,4,1,2,2,1,99,1,0,1,0,0,50,,,,,,,,,,,,,266.916315329579,12,2
6402,33,12,1-33-2017-012-04,4,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,266.916315329579,12,2
6402,33,12,1-33-2017-012-04,4,2,2,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,266.916315329579,12,2
6402,33,12,1-33-2017-012-04,4,2,3,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,266.916315329579,12,2
6402,33,12,1-33-2017-012-04,4,2,4,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,266.916315329579,12,2
6402,33,12,1-33-2017-012-04,4,2,5,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,266.916315329579,12,2
6402,33,12,1-33-2017-012-04,4,2,6,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,266.916315329579,12,2
6402,33,12,1-33-2017-012-04,4,2,7,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,266.916315329579,12,2
6402,33,12,1-33-2017-012-04,4,2,8,98,1,99,7,0,60,60,60,60,,,,,,,,,,,,,266.916315329579,12,2
6403,17,13,1-17-2017-013-03,3,1,1,1,1,1,1,0,1,0,0,50,1,1,1,35,-35,0,120063,998,35,0,1,1,612.631533710336,4,2
6403,17,13,1-17-2017-013-03,3,1,2,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,612.631533710336,4,2
6403,17,13,1-17-2017-013-03,3,1,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,612.631533710336,4,2
6403,17,13,1-17-2017-013-03,3,1,4,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,612.631533710336,4,2
6403,17,13,1-17-2017-013-03,3,1,5,8,1,1,1,0,1,0,0,50,1,1,1,35,-35,0,120063,998,35,0,1,1,612.631533710336,4,2
6403,17,13,1-17-2017-013-03,3,1,6,8,1,1,1,0,1,0,0,50,,,,,,,,,,,,,612.631533710336,4,2
6404,21,7,1-21-2017-007-06,6,1,1,1,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,316.484359499137,11,2
6404,21,7,1-21-2017-007-06,6,1,2,5,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,316.484359499137,11,2
6404,21,7,1-21-2017-007-06,6,1,3,2,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,316.484359499137,11,2
6404,21,7,1-21-2017-007-06,6,1,4,5,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,316.484359499137,11,2
6404,21,7,1-21-2017-007-06,6,2,1,1,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,316.484359499137,11,2
6404,21,7,1-21-2017-007-06,6,2,2,3,1,99,7,99,60,60,60,60,,,,,,,,,,,,,316.484359499137,11,2
6405,18,8,1-18-2017-008-07,7,1,1,1,1,1,7,0,60,60,60,60,8,1,60,,,,,,,,,60,1457.92941404829,6,2
6405,18,8,1-18-2017-008-07,7,1,2,5,1,1,7,0,60,60,60,60,8,1,60,,,,,,,,,60,1457.92941404829,6,2
6405,18,8,1-18-2017-008-07,7,1,3,8,1,1,7,0,60,60,60,60,8,1,60,,,,,,,,,60,1457.92941404829,6,2
6405,18,8,1-18-2017-008-07,7,1,4,2,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1457.92941404829,6,2
6405,18,8,1-18-2017-008-07,7,1,5,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1457.92941404829,6,2
6405,18,8,1-18-2017-008-07,7,1,6,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1457.92941404829,6,2
6407,22,16,1-22-2017-016-09,9,1,1,1,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,325.053587549725,12,2
6407,22,16,1-22-2017-016-09,9,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,325.053587549725,12,2
6408,13,12,1-13-2017-012-03,3,2,1,1,1,1,1,0,1,0,0,50,1,1,1,19,-17,6,23475,998,16,0,1,1,1539.2195530557,7,2
6408,13,12,1-13-2017-012-03,3,2,2,2,1,1,1,0,1,0,0,50,1,1,1,19,-17,6,23475,998,16,0,1,1,1539.2195530557,7,2
6408,13,12,1-13-2017-012-03,3,2,3,5,1,1,1,0,1,0,0,50,1,1,1,19,-17,6,23475,998,16,0,1,1,1539.2195530557,7,2
6408,13,12,1-13-2017-012-03,3,2,4,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1539.2195530557,7,2
6408,13,12,1-13-2017-012-03,3,2,5,8,1,1,1,0,1,0,0,50,1,1,1,19,-17,6,23475,998,16,0,1,1,1539.2195530557,7,2
6408,13,12,1-13-2017-012-03,3,2,6,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1539.2195530557,7,2
6408,13,12,1-13-2017-012-03,3,2,7,4,1,1,1,0,1,0,0,50,1,1,1,19,-17,6,23475,998,16,0,1,1,1539.2195530557,7,2
6409,13,13,1-13-2017-013-05,5,1,1,1,1,99,1,0,1,0,0,50,9,9,99,,,,,,,,,99,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,1,2,4,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,7,1,1,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,1,4,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,1,5,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,1,7,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,1,8,4,1,99,7,0,60,60,60,60,,,,,,,,,,,,,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,3,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,3,2,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,3,3,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,3,4,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,3,5,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,3,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,262.308352012858,7,2
6411,33,13,1-33-2017-013-07,7,1,1,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,357.52833036051,12,2
6411,33,13,1-33-2017-013-07,7,1,2,1,1,99,1,0,1,0,0,50,9,9,1,25,-25,0,30995,998,25,0,1,1,357.52833036051,12,2
6411,33,13,1-33-2017-013-07,7,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,357.52833036051,12,2
6411,33,13,1-33-2017-013-07,7,1,4,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,357.52833036051,12,2
6411,33,13,1-33-2017-013-07,7,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,357.52833036051,12,2
6411,33,13,1-33-2017-013-07,7,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,357.52833036051,12,2
6412,22,17,1-22-2017-017-10,10,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1639.04322553469,12,2
6412,22,17,1-22-2017-017-10,10,1,2,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1639.04322553469,12,2
6412,22,17,1-22-2017-017-10,10,1,3,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1639.04322553469,12,2
6412,22,17,1-22-2017-017-10,10,1,4,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,1639.04322553469,12,2
6415,20,14,1-20-2017-014-04,4,1,1,1,1,99,1,0,1,0,0,50,9,9,1,15,-15,3,8466,998,14,0,1,1,854.963439692126,11,2
6415,20,14,1-20-2017-014-04,4,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,854.963439692126,11,2
6415,20,14,1-20-2017-014-04,4,2,2,2,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,854.963439692126,11,2
6415,20,14,1-20-2017-014-04,4,2,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,854.963439692126,11,2
6415,20,14,1-20-2017-014-04,4,2,4,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,854.963439692126,11,2
6415,20,14,1-20-2017-014-04,4,2,5,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,854.963439692126,11,2
6415,20,14,1-20-2017-014-04,4,2,6,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,854.963439692126,11,2
6416,30,16,1-30-2017-016-09,9,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2649.49636731665,10,2
6416,30,16,1-30-2017-016-09,9,1,2,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2649.49636731665,10,2
6418,26,7,1-26-2017-007-06,6,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,2711.20999557033,10,2
6418,26,7,1-26-2017-007-06,6,2,2,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,2711.20999557033,10,2
6418,26,7,1-26-2017-007-06,6,2,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,2711.20999557033,10,2
6418,26,7,1-26-2017-007-06,6,2,4,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2711.20999557033,10,2
6418,26,7,1-26-2017-007-06,6,2,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2711.20999557033,10,2
6418,26,7,1-26-2017-007-06,6,2,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2711.20999557033,10,2
6421,30,18,1-30-2017-018-07,7,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1668.60546069685,10,2
6421,30,18,1-30-2017-018-07,7,1,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1668.60546069685,10,2
6421,30,18,1-30-2017-018-07,7,1,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,1668.60546069685,10,2
6421,30,18,1-30-2017-018-07,7,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,1668.60546069685,10,2
6421,30,18,1-30-2017-018-07,7,1,5,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,1668.60546069685,10,2
6421,30,18,1-30-2017-018-07,7,1,6,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,1668.60546069685,10,2
6421,30,18,1-30-2017-018-07,7,2,1,1,1,99,1,0,1,0,0,50,9,9,1,16,-16,3,18665,998,18,0,1,1,1668.60546069685,10,2
6421,30,18,1-30-2017-018-07,7,2,2,2,1,99,1,0,1,0,0,50,9,9,1,16,-16,3,18665,998,18,0,1,1,1668.60546069685,10,2
6423,11,3,1-11-2017-003-03,3,1,1,8,1,99,1,0,1,0,0,50,9,9,1,5,-3,-4,9217,998,6,0,1,1,2276.03898279806,8,2
6423,11,3,1-11-2017-003-03,3,1,2,5,1,99,1,0,1,0,0,50,9,9,1,5,-3,-4,9217,998,6,0,1,1,2276.03898279806,8,2
6423,11,3,1-11-2017-003-03,3,1,3,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,2276.03898279806,8,2
6423,11,3,1-11-2017-003-03,3,1,4,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,2276.03898279806,8,2
6423,11,3,1-11-2017-003-03,3,1,5,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2276.03898279806,8,2
6423,11,3,1-11-2017-003-03,3,1,6,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2276.03898279806,8,2
6423,11,3,1-11-2017-003-03,3,2,1,1,9,79,79,79,79,79,79,79,9,9,79,,,,,,,,,79,2276.03898279806,8,2
6424,11,4,1-11-2017-004-03,3,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2276.03898279806,8,2
6424,11,4,1-11-2017-004-03,3,1,2,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2276.03898279806,8,2
6424,11,4,1-11-2017-004-03,3,1,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,2276.03898279806,8,2
6424,11,4,1-11-2017-004-03,3,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2276.03898279806,8,2
6424,11,4,1-11-2017-004-03,3,1,5,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2276.03898279806,8,2
6424,11,4,1-11-2017-004-03,3,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,2276.03898279806,8,2
6424,11,4,1-11-2017-004-03,3,2,1,1,1,1,7,0,60,60,60,60,2,1,60,,,,,,,,,60,2276.03898279806,8,2
6424,11,4,1-11-2017-004-03,3,2,2,8,1,1,7,0,60,60,60,60,2,1,60,,,,,,,,,60,2276.03898279806,8,2
6424,11,4,1-11-2017-004-03,3,2,3,5,1,1,7,0,60,60,60,60,2,1,60,,,,,,,,,60,2276.03898279806,8,2
6424,11,4,1-11-2017-004-03,3,2,4,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2276.03898279806,8,2
6424,11,4,1-11-2017-004-03,3,2,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2276.03898279806,8,2
6424,11,4,1-11-2017-004-03,3,2,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,2276.03898279806,8,2
6425,23,13,1-23-2017-013-03,3,2,1,1,1,1,1,0,1,0,0,50,1,1,1,31,-31,-5,26471,998,22,0,1,1,85.0315432743198,5,2
6425,23,13,1-23-2017-013-03,3,2,2,8,1,1,1,0,1,0,0,50,1,1,1,31,-31,-5,26471,998,22,0,1,1,85.0315432743198,5,2
6425,23,13,1-23-2017-013-03,3,2,3,5,1,1,7,0,60,60,60,60,9,9,60,,,,,,,,,60,85.0315432743198,5,2
6425,23,13,1-23-2017-013-03,3,2,4,3,1,1,7,0,60,60,60,60,,,,,,,,,,,,,85.0315432743198,5,2
6425,23,13,1-23-2017-013-03,3,2,5,8,1,1,1,0,1,0,0,50,,,,,,,,,,,,,85.0315432743198,5,2
6425,23,13,1-23-2017-013-03,3,2,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,85.0315432743198,5,2
6427,10,8,1-10-2017-008-09,9,1,1,1,9,79,79,79,79,79,79,79,9,9,79,,,,,,,,,60,290.765620037396,4,2
6428,10,9,1-10-2017-009-09,9,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,290.765620037396,4,2
6428,10,9,1-10-2017-009-09,9,2,2,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,290.765620037396,4,2
6429,28,8,1-28-2017-008-01,1,1,1,1,1,99,1,0,1,0,0,50,8,9,1,999,999,999,9999999,999,999,3,1,1,180.151427141869,3,2
6429,28,8,1-28-2017-008-01,1,1,2,2,1,99,1,0,1,0,0,50,,,,,,,,,,,,,180.151427141869,3,2
6430,32,15,1-32-2017-015-07,7,1,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,4484.46946459665,7,2
6430,32,15,1-32-2017-015-07,7,1,2,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,4484.46946459665,7,2
6430,32,15,1-32-2017-015-07,7,1,3,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,4484.46946459665,7,2
6430,32,15,1-32-2017-015-07,7,1,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,4484.46946459665,7,2
6430,32,15,1-32-2017-015-07,7,1,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,4484.46946459665,7,2
