CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
13470,31,21,1-31-2019-021-05,5,1,LR,103,HX MXM4,P235/55R17,B9JJ 12EX,2,1,1,291.620956274883,6,4
13470,31,21,1-31-2019-021-05,5,1,RR,103,HX MXM4,P235/55R17,B9JJ 12EX4115,2,0,1,291.620956274883,6,4
13311,26,33,1-26-2019-033-02,2,1,LF,59,FT140,P215/55R16,W2B3 FT0 3116,5,1,1,19.2909987687276,10,4
13311,26,33,1-26-2019-033-02,2,1,LR,59,FT140,P215/55R16,W2B3 FT0 3116,5,0,1,19.2909987687276,10,4
13311,26,33,1-26-2019-033-02,2,1,RR,59,FT140,P215/55R16,W2B3 FT0 3116,5,0,1,19.2909987687276,10,4
13311,26,33,1-26-2019-033-02,2,1,RF,59,FT140,P215/55R16,W2B3 FT0 3116,4,0,1,19.2909987687276,10,4
13424,10,17,1-10-2019-017-09,9,1,LF,998,Kenda Radial,P225/50R17,K34R ANA 2016,4,0,1,328.454294549133,4,4
13424,10,17,1-10-2019-017-09,9,1,LR,30,Lifeliner GLS,P225/50R17,RM40 YVE 3313,5,0,1,328.454294549133,4,4
13424,10,17,1-10-2019-017-09,9,1,RR,47,Performance,P225/50R17,M640 PE1R3117,5,0,1,328.454294549133,4,4
13424,10,17,1-10-2019-017-09,9,1,RF,998,Kendra radial,P225/50R17,K34R ANA 0217,5,0,1,328.454294549133,4,4
13467,33,38,1-33-2019-038-06,6,1,LF,103,Primacy mxv4,P205/55R16,B3WC 02NX2213,2,0,1,78.8703353272887,12,4
13467,33,38,1-33-2019-038-06,6,1,LR,103,Primacy mxv4,P205/55R16,B3WC 02NX2113,3,0,1,78.8703353272887,12,4
13467,33,38,1-33-2019-038-06,6,1,RR,98,Strategy,P205/55R16,RM0F YBD 0315,3,0,1,78.8703353272887,12,4
13467,33,38,1-33-2019-038-06,6,2,LF,77,Roadtour 455,P195/65R15,U9AE H3R 4918,4,0,1,78.8703353272887,12,4
13467,33,38,1-33-2019-038-06,6,2,LR,89,Solus TA31,P195/65R15,0009PYAY1,5,0,1,78.8703353272887,12,4
13467,33,38,1-33-2019-038-06,6,2,RR,89,Solus TA31,P195/65R15,0009PYAY1,5,0,1,78.8703353272887,12,4
13467,33,38,1-33-2019-038-06,6,2,RF,77,Roadtour 455,P195/65R15,U9AE H3R 4318,4,0,1,78.8703353272887,12,4
13463,22,36,1-22-2019-036-03,3,1,LF,173,Tiger Paw Touring,P225/65R17,Y92Y FPUU3918,8,1,1,84.3897690153395,12,4
13463,22,36,1-22-2019-036-03,3,1,LR,173,Tiger Paw Touring,P225/65R17,Y92Y FPUU3918,8,0,1,84.3897690153395,12,4
13463,22,36,1-22-2019-036-03,3,1,RR,173,Tiger Paw Touring,P225/65R17,Y92Y FPUU4018,8,0,1,84.3897690153395,12,4
13463,22,36,1-22-2019-036-03,3,1,RF,173,Tiger Paw Touring,P225/65R17,9999999999999,8,0,1,84.3897690153395,12,4
13462,22,35,1-22-2019-035-05,5,1,LF,65,Fuzion SUV,P255/65R18,PP63 BR512018,9,0,1,39.2833665464723,12,4
13413,24,40,1-24-2019-040-06,6,1,LF,129,p4,P215/60R16,XL94 V2154417,6,1,1,681.923479586081,1,4
13413,24,40,1-24-2019-040-06,6,1,LR,129,p4,P215/60R16,XL94 V2154417,7,0,1,681.923479586081,1,4
13413,24,40,1-24-2019-040-06,6,1,RR,129,p4,P215/60R16,XL94 V2154317,5,0,1,681.923479586081,1,4
13413,24,40,1-24-2019-040-06,6,1,RF,129,p4,P215/60R16,XL94 V2153017,6,0,1,681.923479586081,1,4
13351,24,38,1-24-2019-038-02,2,1,LF,103,latitude tour,P235/65R18,B9MB 02BX1717,8,0,1,57.6076865340657,1,4
13351,24,38,1-24-2019-038-02,2,1,LR,103,latitude tour,P235/65R18,B9MB 02BX1717,8,0,1,57.6076865340657,1,4
13351,24,38,1-24-2019-038-02,2,1,RF,103,latitude tour,P235/65R18,B9MB 02BX1717,8,0,1,57.6076865340657,1,4
13351,24,38,1-24-2019-038-02,2,1,RR,103,latitude tour,P235/65R18,B9MB 02BX1717,8,0,1,57.6076865340657,1,4
13418,73,21,1-73-2019-021-07,7,1,LF,70,WRANGLER,P275/65R18,4BYJ JA3R0518,8,0,1,517.655646595532,3,4
13418,73,21,1-73-2019-021-07,7,1,LR,70,WRANGLER,P275/65R18,4BYJ JA3R0818,8,0,1,517.655646595532,3,4
13418,73,21,1-73-2019-021-07,7,1,RR,70,WRANGLER,P275/65R18,4BYJ JA3R0718,8,0,1,517.655646595532,3,4
13418,73,21,1-73-2019-021-07,7,1,RF,70,WRANGLER,P275/65R18,4BYJ JA3R0518,8,0,1,517.655646595532,3,4
13472,32,42,1-32-2019-042-03,3,2,LF,13,Rugged Trail T/A,P265/70R16,AP72 EW61,2,0,1,472.779315248122,7,4
13472,32,42,1-32-2019-042-03,3,2,LR,70,Wrangler,P265/70R16,MD72 JB1R3512,2,0,1,472.779315248122,7,4
13472,32,42,1-32-2019-042-03,3,2,RR,173,Laredo,P265/70R16,APC2 Y8UU,2,0,1,472.779315248122,7,4
13472,32,42,1-32-2019-042-03,3,2,RF,103,LTX MS2,P265/70R16,M3JC KC9X,0,0,1,472.779315248122,7,4
13437,66,23,1-66-2019-023-08,8,2,LF,70,VIVA 3 ALL SEASON,P225/60R16,M6X3 LP1R2916,3,0,1,264.199118389005,6,4
13437,66,23,1-66-2019-023-08,8,2,LR,47,ALL SEASON,P225/60R16,M6X3 LV1R3618,6,0,1,264.199118389005,6,4
13437,66,23,1-66-2019-023-08,8,2,RR,70,VIVA 3 ALL SEASON,P225/60R16,M6X3 LP1R3415,2,0,1,264.199118389005,6,4
13437,66,23,1-66-2019-023-08,8,2,RF,70,VIVA 3 ALL SEASON,P225/60R16,M6X3 LP1R2916,2,1,1,264.199118389005,6,4
13361,66,22,1-66-2019-022-10,10,1,LF,187,YK740 GTX,P235/40R19,4UN1 6FH 1518,8,0,1,192.358934979935,6,4
13361,66,22,1-66-2019-022-10,10,1,RR,187,YK740 GTX,P235/40R19,4UN1 6FH 1418,8,0,1,192.358934979935,6,4
13361,66,22,1-66-2019-022-10,10,1,RF,187,YK740 GTX,P235/40R19,4UN1 6FH 2218,8,0,1,192.358934979935,6,4
13361,66,22,1-66-2019-022-10,10,1,LR,187,YK740 GTX,P235/40R19,4UN1 6FH 2218,8,0,1,192.358934979935,6,4
13416,77,35,1-77-2019-035-02,2,1,LF,17,Driveguard,P245/45R17,EJAT CJA 3018,7,0,1,86.6448225664678,9,4
13416,77,35,1-77-2019-035-02,2,1,RF,17,Driveguard,P245/45R17,EJAT CJA 3018,7,0,1,86.6448225664678,9,4
13416,77,35,1-77-2019-035-02,2,1,LR,17,Potenza,P245/45R17,0B8K KMH 3717,0,0,1,86.6448225664678,9,4
13416,77,35,1-77-2019-035-02,2,1,RR,17,Driveguard,P245/45R17,EJAT CJA 3617,1,0,1,86.6448225664678,9,4
13432,48,20,1-48-2019-020-03,3,1,RF,59,destination a/t,P245/65R17,VN8T DA3 0515,1,0,1,429.624003571099,12,4
13432,48,20,1-48-2019-020-03,3,1,LR,59,destination a/t,P245/65R17,VN8T DA3 0515,1,0,1,429.624003571099,12,4
13432,48,20,1-48-2019-020-03,3,1,RR,59,destination a/t,P245/65R17,VN8T DA3 0515,1,0,1,429.624003571099,12,4
13432,48,20,1-48-2019-020-03,3,1,LF,59,destination a/t,P245/65R17,VN8T DA3 0515,1,0,1,429.624003571099,12,4
13339,14,18,1-14-2019-018-03,3,1,LF,103,Defender,P205/55R16,APWC 112X1214,3,1,1,839.933700654909,8,4
13339,14,18,1-14-2019-018-03,3,1,LR,103,Defender,P205/55R16,APWC 112X0614,4,0,1,839.933700654909,8,4
13339,14,18,1-14-2019-018-03,3,1,RR,103,Defender,P205/55R16,APWC 112X1214,6,0,1,839.933700654909,8,4
13339,14,18,1-14-2019-018-03,3,1,RF,103,Defender,P205/55R16,APWC 112X0614,3,0,1,839.933700654909,8,4
13339,14,18,1-14-2019-018-03,3,2,LF,167,Open Country,33X12.50R20LT,73A9 N1X 4116,12,0,4,839.933700654909,8,4
13339,14,18,1-14-2019-018-03,3,2,RF,167,Open Country,33X12.50R20LT,73A9 N1X 3916,12,0,4,839.933700654909,8,4
13339,14,18,1-14-2019-018-03,3,2,RR,167,Open Country,33X12.50R20LT,73A9 N1X 4116,12,0,4,839.933700654909,8,4
13339,14,18,1-14-2019-018-03,3,2,LR,167,Open Country,33X12.50R20LT,73A9 N1X 3916,12,0,4,839.933700654909,8,4
13394,18,18,1-18-2019-018-03,3,1,LF,59,Affinity,P205/55R16,W284 A1A,4,0,1,247.766001379686,6,4
13394,18,18,1-18-2019-018-03,3,1,LR,59,Affinity,P205/55R16,W284 A1A 2816,4,0,1,247.766001379686,6,4
13394,18,18,1-18-2019-018-03,3,1,RR,59,Affinity,P205/55R16,W284 A1A,4,0,1,247.766001379686,6,4
13394,18,18,1-18-2019-018-03,3,1,RF,59,Affinity,P205/55R16,W284 A1A 2216,3,0,1,247.766001379686,6,4
13450,11,37,1-11-2019-037-03,3,1,LF,70,ASSURANCE,P215/60R16,4BX8 JJ1R1417,8,0,1,485.991284092334,8,4
13450,11,37,1-11-2019-037-03,3,1,RF,70,ASSURANCE,P215/60R16,4BX8 JJ1R1417,8,0,1,485.991284092334,8,4
13450,11,37,1-11-2019-037-03,3,1,RR,70,ASSURANCE,P215/60R16,4BX8 JJ1R1417,8,0,1,485.991284092334,8,4
13450,11,37,1-11-2019-037-03,3,1,LR,70,ASSURANCE,P215/60R16,4BX8 JJ1R1417,7,0,1,485.991284092334,8,4
13411,11,36,1-11-2019-036-03,3,1,LF,70,EAGLE LS2,P225/55R17,M600 NC1R4118,9,0,1,485.991284092334,8,4
13411,11,36,1-11-2019-036-03,3,1,RF,70,EAGLE LS2,P225/55R17,M600 NC1R4118,8,0,1,485.991284092334,8,4
13411,11,36,1-11-2019-036-03,3,1,LR,70,ASSURANCE,P225/55R17,M643 JA4R4115,7,0,1,485.991284092334,8,4
13411,11,36,1-11-2019-036-03,3,1,RR,70,ASSURANCE,P225/55R17,M643 JA4R4115,7,0,1,485.991284092334,8,4
13448,17,40,1-17-2019-040-07,7,1,LF,70,EAGLE,P225/60R16,UAX0 BEER4913,4,0,1,305.010083629079,4,4
13448,17,40,1-17-2019-040-07,7,1,RF,70,EAGLE,P225/60R16,UAX0 BEER4913,3,0,1,305.010083629079,4,4
13448,17,40,1-17-2019-040-07,7,1,RR,70,EAGLE,P225/60R16,UAX0 BEER1514,3,0,1,305.010083629079,4,4
13448,17,40,1-17-2019-040-07,7,1,LR,70,EAGLE,P225/60R16,UAX0 BEER0314,3,0,1,305.010083629079,4,4
13433,25,22,1-25-2019-022-05,5,1,LF,70,Wrangler,P265/70R17,4BT6 F01R4916,99,0,1,83.7622537989636,2,4
13433,25,22,1-25-2019-022-05,5,1,RF,70,Wrangler,P265/70R17,4BT6 F01R4916,99,0,1,83.7622537989636,2,4
13433,25,22,1-25-2019-022-05,5,1,LR,70,Wrangler,P265/70R17,4BT6 F01R4916,99,0,1,83.7622537989636,2,4
13433,25,22,1-25-2019-022-05,5,1,RR,70,Wrangler,P265/70R17,4BT6 F0CR4814,99,0,1,83.7622537989636,2,4
13433,25,22,1-25-2019-022-05,5,2,LF,65,Fuzion Touring,P215/55R16,80DF PT45,5,0,1,83.7622537989636,2,4
13433,25,22,1-25-2019-022-05,5,2,RF,65,Fuzion Touring,P215/55R16,80DF PT45,4,0,1,83.7622537989636,2,4
13433,25,22,1-25-2019-022-05,5,2,LR,187,Avid Assend,P215/55R16,CCUD 85D 0115,6,0,1,83.7622537989636,2,4
13433,25,22,1-25-2019-022-05,5,2,RR,187,Avid Assend,P215/55R16,CCUD 85D 0115,7,0,1,83.7622537989636,2,4
13190,33,27,1-33-2019-027-03,3,2,LF,89,Solus TA31,P215/55R17,00099YAY1,3,0,1,60.9394357417301,12,4
13190,33,27,1-33-2019-027-03,3,2,LR,89,Solus TA31,P215/55R17,00099YAY12617,3,0,1,60.9394357417301,12,4
13265,21,29,1-21-2019-029-01,1,1,LF,13,LONG TRAIL TA,P235/75R15,9999999999999,99,0,1,34.605551965115,11,4
13190,33,27,1-33-2019-027-03,3,2,RF,89,Solus TA31,P215/55R17,00099YAY1,4,0,1,60.9394357417301,12,4
13190,33,27,1-33-2019-027-03,3,2,RR,89,Solus TA31,P215/55R17,00099YAY1,4,0,1,60.9394357417301,12,4
13265,21,29,1-21-2019-029-01,1,1,LR,999,SF 510,P235/75R15,U91T YBM ####,99,0,1,34.605551965115,11,4
13265,21,29,1-21-2019-029-01,1,1,RR,999,SF 510,UNKNOWN,9999999999999,99,0,9,34.605551965115,11,4
13265,21,29,1-21-2019-029-01,1,1,RF,13,LONG TRAIL TA,P235/75R15,9999999999999,99,0,1,34.605551965115,11,4
13436,16,22,1-16-2019-022-02,2,1,LF,115,Pzez AH8,P195/65R15,UA8T BAHR4816,8,0,1,29.8072761981203,5,4
13436,16,22,1-16-2019-022-02,2,1,LR,115,Pzez AH8,P195/65R15,UA8T,8,0,1,29.8072761981203,5,4
13436,16,22,1-16-2019-022-02,2,1,RR,115,Pzez AH8,P195/65R15,UA8T,8,0,1,29.8072761981203,5,4
13436,16,22,1-16-2019-022-02,2,1,RF,115,Pzez AH8,P195/65R15,UA8T,7,0,1,29.8072761981203,5,4
13436,16,22,1-16-2019-022-02,2,2,LF,133,PS830,P205/55R16,Y9JL D8HX,7,1,1,29.8072761981203,5,4
13436,16,22,1-16-2019-022-02,2,2,RF,133,PS830,P205/55R16,Y9JL D8HX0918,8,1,1,29.8072761981203,5,4
13436,16,22,1-16-2019-022-02,2,2,LR,133,PS830,P205/55R16,Y9JL CLHX1415,6,0,1,29.8072761981203,5,4
13436,16,22,1-16-2019-022-02,2,2,RR,47,Performance,P205/55R16,M60F VA1R1418,6,0,1,29.8072761981203,5,4
13471,26,42,1-26-2019-042-08,8,1,LF,103,DEFENDER XT,P225/65R17,B93T 01HX4513,6,1,1,343.397094972708,10,4
13471,26,42,1-26-2019-042-08,8,1,RF,103,DEFENDER XT,P225/65R17,B93T 01HX0114,6,1,1,343.397094972708,10,4
13471,26,42,1-26-2019-042-08,8,1,LR,103,LATITUDE,P225/65R17,FK3T LKEX3911,5,0,1,343.397094972708,10,4
13471,26,42,1-26-2019-042-08,8,1,RR,103,LATITUDE,P225/65R17,FK3T LKEX3911,5,0,1,343.397094972708,10,4
13437,66,23,1-66-2019-023-08,8,1,LF,115,ROADIAN AT PRO,P235/75R15,8EBN MBFL3918,10,0,1,264.199118389005,6,4
13437,66,23,1-66-2019-023-08,8,1,RF,115,ROADIAN AT PRO,P235/75R15,8EBN,5,1,1,264.199118389005,6,4
13437,66,23,1-66-2019-023-08,8,1,LR,115,ROADIAN AT PRO,P235/75R15,8EBN BABR2214,5,0,1,264.199118389005,6,4
13437,66,23,1-66-2019-023-08,8,1,RR,115,ROADIAN AT PRO,P235/75R15,8EBN BABR2214,5,0,1,264.199118389005,6,4
13423,10,16,1-10-2019-016-10,10,2,LF,59,Destination,P245/65R17,W28T DE1 1916,10,0,1,2272.89860604013,4,4
13423,10,16,1-10-2019-016-10,10,2,LR,59,Destination,P245/65R17,W28T DE1 1916,10,0,1,2272.89860604013,4,4
13423,10,16,1-10-2019-016-10,10,2,RF,59,Destination,P245/65R17,W28T DE1 1916,10,0,1,2272.89860604013,4,4
13423,10,16,1-10-2019-016-10,10,2,RR,59,Destination,P245/65R17,W28T DE1 1916,10,0,1,2272.89860604013,4,4
13420,12,23,1-12-2019-023-03,3,3,LF,173,LAREDO CROSS COUNTRY TOUR,P235/70R16,AP4E Y8UU,4,0,1,275.6417920954,9,4
13420,12,23,1-12-2019-023-03,3,3,LR,173,LAREDO CROSS COUNTRY TOUR,P235/70R16,AP4E Y8UU,4,0,1,275.6417920954,9,4
13420,12,23,1-12-2019-023-03,3,3,RR,173,LAREDO CROSS COUNTRY TOUR,P235/70R16,AP4E Y8UU,4,0,1,275.6417920954,9,4
13420,12,23,1-12-2019-023-03,3,3,RF,173,LAREDO CROSS COUNTRY TOUR,P235/70R16,AP4E Y8UU,4,0,1,275.6417920954,9,4
13420,12,23,1-12-2019-023-03,3,1,LF,115,ROADIAN HTX RH5,P225/70R16,8EWA,6,0,1,275.6417920954,9,4
13420,12,23,1-12-2019-023-03,3,1,LR,115,ROADIAN HTX RH5,P225/70R16,8EWA,6,0,1,275.6417920954,9,4
13420,12,23,1-12-2019-023-03,3,1,RF,115,ROADIAN HTX RH5,P225/70R16,8EWA,6,0,1,275.6417920954,9,4
13420,12,23,1-12-2019-023-03,3,1,RR,115,ROADIAN HTX RH5,P225/70R16,8EWA,6,0,1,275.6417920954,9,4
13415,77,34,1-77-2019-034-04,4,1,LF,17,Dueler H/P sport as,P245/60R18,7X83 HP2 0217,4,0,1,7329.65149081085,9,4
13415,77,34,1-77-2019-034-04,4,1,LR,17,Dueler H/P sport as,P245/60R18,7X83 HP2 0217,3,0,1,7329.65149081085,9,4
13415,77,34,1-77-2019-034-04,4,1,RF,17,Dueler H/P sport as,P245/60R18,7X83 HP2 0217,3,0,1,7329.65149081085,9,4
13415,77,34,1-77-2019-034-04,4,1,RR,17,Dueler H/P sport as,P245/60R18,7X83 HP2 0217,3,0,1,7329.65149081085,9,4
13417,77,36,1-77-2019-036-02,2,1,LF,28,ContiProContact,P215/55R17,VYPJ 3YD 4317,5,0,1,86.6448225664678,9,4
13417,77,36,1-77-2019-036-02,2,1,LR,28,ContiProContact,P215/55R17,VYPJ 3YD 4317,5,0,1,86.6448225664678,9,4
13417,77,36,1-77-2019-036-02,2,1,RR,28,ContiProContact,P215/55R17,VYPJ 3YD 4317,4,0,1,86.6448225664678,9,4
13417,77,36,1-77-2019-036-02,2,1,RF,28,ContiProContact,P215/55R17,VYPJ 3YD 4317,5,0,1,86.6448225664678,9,4
13414,24,41,1-24-2019-041-03,3,2,LF,17,Potenza,P225/50R18,EJ1N DMF 2818,7,0,1,511.940525259804,1,4
13414,24,41,1-24-2019-041-03,3,2,LR,17,Potenza,P225/50R18,EJ1N DMF 2818,7,0,1,511.940525259804,1,4
13414,24,41,1-24-2019-041-03,3,2,RR,17,Potenza,P225/50R18,EJ1N DMF 2818,7,0,1,511.940525259804,1,4
13414,24,41,1-24-2019-041-03,3,2,RF,17,Potenza,P225/50R18,EJ1N DMF 2818,7,0,1,511.940525259804,1,4
13412,24,39,1-24-2019-039-07,7,1,LF,30,zeon rs3-a,P235/50R17,RM65 1AP 5216,5,0,1,2051.80387886028,1,4
13412,24,39,1-24-2019-039-07,7,1,LR,30,zeon rs3-a,P235/50R17,RM65 1AP 5216,6,0,1,2051.80387886028,1,4
13412,24,39,1-24-2019-039-07,7,1,RR,30,zeon rs3-a,P235/50R17,RM65 1AP 5216,6,0,1,2051.80387886028,1,4
13412,24,39,1-24-2019-039-07,7,1,RF,30,zeon rs3-a,P235/50R17,RM65 1AP,6,0,1,2051.80387886028,1,4
13461,22,34,1-22-2019-034-06,6,2,RF,167,Eclipse,P225/60R17,N3FC CDF 1215,7,1,1,121.225297376505,12,4
13461,22,34,1-22-2019-034-06,6,2,LR,167,Eclipse,P225/60R17,N3FC CDF 1215,8,0,1,121.225297376505,12,4
13461,22,34,1-22-2019-034-06,6,2,RR,167,Eclipse,P225/60R17,N3FC CDF 1215,7,0,1,121.225297376505,12,4
13462,22,35,1-22-2019-035-05,5,1,LR,65,Fuzion SUV,P255/65R18,PP63 BR51,10,0,1,39.2833665464723,12,4
13462,22,35,1-22-2019-035-05,5,1,RR,65,Fuzion SUV,P255/65R18,PP63 BR512018,9,0,1,39.2833665464723,12,4
13462,22,35,1-22-2019-035-05,5,1,RF,65,Fuzion SUV,P255/65R18,PP63 BR51,9,0,1,39.2833665464723,12,4
12813,13,10,1-13-2019-010-02,2,3,LF,999,Unknown,UNKNOWN,9999999999999,99,0,9,47.7937228887709,7,4
12813,13,10,1-13-2019-010-02,2,3,RF,999,Unknown,UNKNOWN,9999999999999,99,0,9,47.7937228887709,7,4
12813,13,10,1-13-2019-010-02,2,3,LR,999,Unknown,UNKNOWN,9999999999999,99,0,9,47.7937228887709,7,4
12813,13,10,1-13-2019-010-02,2,3,RR,999,Unknown,UNKNOWN,9999999999999,99,0,9,47.7937228887709,7,4
13453,29,40,1-29-2019-040-04,4,1,RF,28,CONTIPROCONTACT,P235/65R17,A387 3VM 0318,5,1,1,194.615364697559,2,4
13453,29,40,1-29-2019-040-04,4,1,LF,28,CONTIPROCONTACT,P235/65R17,A387 3VM 0318,5,0,1,194.615364697559,2,4
13453,29,40,1-29-2019-040-04,4,1,RR,28,CONTIPROCONTACT,P235/65R17,A387 3VM,5,0,1,194.615364697559,2,4
13453,29,40,1-29-2019-040-04,4,1,LR,28,CONTIPROCONTACT,P235/65R17,A387 3VM,6,0,1,194.615364697559,2,4
13452,29,39,1-29-2019-039-03,3,1,LF,89,crugren premium,P235/60R18,000CMYANH1116,4,0,1,73.6462195627974,2,4
13452,29,39,1-29-2019-039-03,3,1,LR,89,crugren premium,P235/60R18,000CMYANH1116,4,0,1,73.6462195627974,2,4
13452,29,39,1-29-2019-039-03,3,1,RR,89,crugren premium,P235/60R18,000CMYANH1516,4,0,1,73.6462195627974,2,4
13452,29,39,1-29-2019-039-03,3,1,RF,89,crugren premium,P235/60R18,000CMYANH1116,4,0,1,73.6462195627974,2,4
13447,17,39,1-17-2019-039-07,7,2,LF,57,Sincera SN250 A/S,P205/55R16,R88K,8,0,1,305.010083629079,4,4
13447,17,39,1-17-2019-039-07,7,2,LR,57,Sincera SN250 A/S,P205/55R16,R88K,8,0,1,305.010083629079,4,4
13447,17,39,1-17-2019-039-07,7,2,RR,57,Sincera SN250 A/S,P205/55R16,R88K,8,0,1,305.010083629079,4,4
13447,17,39,1-17-2019-039-07,7,2,RF,57,Sincera SN250 A/S,P205/55R16,R88K,8,0,1,305.010083629079,4,4
13076,32,23,1-32-2019-023-03,3,1,LF,28,Cross Contact LX 20,P235/60R18,VY45 WB6X,5,0,1,949.015333387374,7,4
13076,32,23,1-32-2019-023-03,3,1,RF,28,Cross Contact LX20,P235/60R18,VY45 WB6X3915,5,0,1,949.015333387374,7,4
13076,32,23,1-32-2019-023-03,3,1,LR,28,Cross Contact LX 20,P235/60R18,VY45 WB6X2415,5,0,1,949.015333387374,7,4
13076,32,23,1-32-2019-023-03,3,1,RR,28,Cross Contact LX20,P235/60R18,VY45 WB6X3915,5,0,1,949.015333387374,7,4
13473,32,43,1-32-2019-043-09,9,1,LF,70,Eagle RSA,P245/45R18,M6A9 CMER2813,3,0,1,1834.34036527846,7,4
13473,32,43,1-32-2019-043-09,9,1,LR,70,Eagle RSA,P245/45R18,M6A9 CMER2813,2,0,1,1834.34036527846,7,4
13473,32,43,1-32-2019-043-09,9,1,RR,70,Eagle RSA,P245/45R18,M6A9 CMER2713,2,0,1,1834.34036527846,7,4
13473,32,43,1-32-2019-043-09,9,1,RF,70,Eagle RSA,P245/45R18,M6A9 CMER2713,3,0,1,1834.34036527846,7,4
13279,77,30,1-77-2019-030-04,4,5,LF,70,Viva 3,P215/55R17,PJ3R MN1R4318,6,0,1,3196.07554049292,9,4
13135,11,24,1-11-2019-024-02,2,2,LF,999,Unknown,UNKNOWN,#### ####,99,9,9,145.018892921352,8,4
13279,77,30,1-77-2019-030-04,4,5,RF,70,Viva 3,P215/55R17,PJ3R MN1R4418,6,0,1,3196.07554049292,9,4
13279,77,30,1-77-2019-030-04,4,5,LR,103,Primacy MXM4,P215/55R17,B93F 6T9X1212,2,0,1,3196.07554049292,9,4
13279,77,30,1-77-2019-030-04,4,5,RR,103,Primacy MXM4,P215/55R17,HN3F 6T9X0214,2,0,1,3196.07554049292,9,4
13135,11,24,1-11-2019-024-02,2,2,RF,999,Unknown,UNKNOWN,#### ####,99,9,9,145.018892921352,8,4
13135,11,24,1-11-2019-024-02,2,2,LR,999,Unknown,UNKNOWN,#### ####,99,9,9,145.018892921352,8,4
13135,11,24,1-11-2019-024-02,2,2,RR,999,Unknown,UNKNOWN,#### ####,99,9,9,145.018892921352,8,4
13431,76,16,1-76-2019-016-09,9,2,LF,998,Taiga A/T,LT265/75R16,6MSL ########,9,0,2,18.1260132962166,3,4
13431,76,16,1-76-2019-016-09,9,2,RF,998,Taiga A/T,P265/75R16,6MSL D6,9,0,1,18.1260132962166,3,4
13431,76,16,1-76-2019-016-09,9,2,RR,119,ALL TERRAIN,LT265/75R16,R8LT,2,0,2,18.1260132962166,3,4
13431,76,16,1-76-2019-016-09,9,2,LR,119,ALL TERRAIN,LT265/75R16,R8LT,2,0,2,18.1260132962166,3,4
13256,13,22,1-13-2019-022-03,3,1,LF,119,FP 0612 A/S,P225/50R17,R8JR FMWR0317,5,0,1,600.242616445072,7,4
13256,13,22,1-13-2019-022-03,3,1,LR,119,FP 0612 A/S,P225/50R17,R8JR FMWR1017,8,0,1,600.242616445072,7,4
13256,13,22,1-13-2019-022-03,3,1,RR,119,FP 0612 A/S,P225/50R17,R8JR FMWR0917,8,0,1,600.242616445072,7,4
13256,13,22,1-13-2019-022-03,3,1,RF,119,FP 0612 A/S,P225/50R17,R8JR FMWR4616,5,0,1,600.242616445072,7,4
12999,54,11,1-54-2019-011-09,9,3,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,789.285631257336,9,4
12999,54,11,1-54-2019-011-09,9,3,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,789.285631257336,9,4
12999,54,11,1-54-2019-011-09,9,3,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,789.285631257336,9,4
12999,54,11,1-54-2019-011-09,9,3,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,789.285631257336,9,4
13414,24,41,1-24-2019-041-03,3,1,LF,998,cs89,P225/45R18,JVFD     3315,5,0,1,511.940525259804,1,4
13414,24,41,1-24-2019-041-03,3,1,LR,57,ziex,P225/45R18,R8J7 LMUR1818,8,0,1,511.940525259804,1,4
13414,24,41,1-24-2019-041-03,3,1,RR,57,ziex,P225/45R18,R8J7 LMUR1818,7,0,1,511.940525259804,1,4
13414,24,41,1-24-2019-041-03,3,1,RF,83,edge as/s,P225/45R18,M64F KW1R0917,5,0,1,511.940525259804,1,4
13395,27,20,1-27-2019-020-06,6,2,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,58.77625017857,3,4
13395,27,20,1-27-2019-020-06,6,2,RF,999,Unknown,UNKNOWN,9999999999999,99,1,9,58.77625017857,3,4
13395,27,20,1-27-2019-020-06,6,2,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,58.77625017857,3,4
13395,27,20,1-27-2019-020-06,6,2,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,58.77625017857,3,4
13451,29,38,1-29-2019-038-06,6,2,LF,70,Eagle RS-A,P205/55R16,M612 011R2813,2,0,1,90.9780292607777,2,4
13451,29,38,1-29-2019-038-06,6,2,LR,70,Eagle RS-A,P205/55R16,M612 011R1912,5,0,1,90.9780292607777,2,4
13451,29,38,1-29-2019-038-06,6,2,RR,70,Eagle RS-A,P205/55R16,M612 011R1912,5,0,1,90.9780292607777,2,4
13451,29,38,1-29-2019-038-06,6,2,RF,70,Eagle RS-A,P205/55R16,M612 011R2813,2,0,1,90.9780292607777,2,4
13379,29,36,1-29-2019-036-09,9,1,LF,103,Pilot mxm4,P225/55R16,F33P DTMX0215,4,0,1,568.568748009557,2,4
