CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTTRACK,REARTRACK,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
12509,25,1,1-25-2019-001-05,5,1,887,887,264,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,11,19,112,887,887,887,887,887,93.5553684959491,2,4
12511,73,1,1-73-2019-001-06,6,1,90,887,265,887,80,887,887,887,887,887,18,20,154,154,105,887,887,887,887,887,10,15,133,887,887,887,887,887,267.702349067211,3,4
12510,54,1,1-54-2019-001-06,6,1,887,887,268,887,887,887,887,268,887,887,887,887,887,887,129,887,887,887,887,887,12,26,104,887,887,887,887,887,880.16844999361,9,4
12524,29,4,1-29-2019-004-06,6,1,887,887,368,887,887,887,887,887,887,887,40,887,887,887,132,887,887,887,887,887,10,18,132,887,887,887,999,999,188.943807608076,2,4
12527,17,3,1-17-2019-003-06,6,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,131,887,887,887,887,887,887,887,887,887,887,887,999,999,237.495424998864,4,4
12519,26,2,1-26-2019-002-06,6,2,887,887,887,887,887,887,887,887,887,887,32,887,887,887,121,887,887,887,887,887,887,887,887,887,887,887,887,887,973.309185582467,10,4
12535,66,1,1-66-2019-001-10,10,1,887,887,887,887,887,887,887,887,887,887,887,999,887,887,887,887,887,999,887,887,9,21,144,887,887,887,999,999,384.71786995987,6,4
12535,66,1,1-66-2019-001-10,10,2,887,887,887,887,887,887,887,887,887,887,35,887,887,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,384.71786995987,6,4
12534,31,1,1-31-2019-001-04,4,1,887,887,887,887,887,887,887,887,887,887,32,887,887,887,123,887,887,887,887,887,887,887,887,887,887,887,887,887,960.230949818511,6,4
12523,29,3,1-29-2019-003-06,6,1,887,887,887,887,887,887,887,887,887,887,42,887,887,887,116,887,887,887,887,887,887,887,887,887,887,887,887,887,188.943807610028,2,4
12536,66,2,1-66-2019-002-09,9,1,887,887,887,887,887,887,887,887,887,887,35,887,887,887,95,887,887,887,887,887,887,887,887,887,887,887,887,887,136.008717845864,6,4
12536,66,2,1-66-2019-002-09,9,2,887,887,887,887,887,887,887,887,887,887,36,887,887,887,120,887,887,887,887,887,887,887,887,887,887,887,887,887,136.008717845864,6,4
12537,19,2,1-19-2019-002-02,2,2,887,887,887,887,887,887,887,887,887,887,42,38,887,887,125,887,887,887,887,887,887,887,887,887,887,887,887,887,66.9391379556163,9,4
12521,30,3,1-30-2019-003-07,7,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,979.901029870445,10,4
12521,30,3,1-30-2019-003-07,7,3,887,887,887,887,887,887,887,887,887,887,999,887,887,887,126,887,887,887,887,887,887,887,887,887,887,887,887,887,979.901029870445,10,4
12531,59,5,1-59-2019-005-10,10,1,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,2553.85143584925,6,4
12531,59,5,1-59-2019-005-10,10,2,887,887,887,887,887,887,887,887,887,887,38,887,887,887,121,887,887,887,887,887,887,887,887,887,887,887,887,887,2553.85143584925,6,4
12529,59,3,1-59-2019-003-10,10,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,2553.85143584925,6,4
12526,17,2,1-17-2019-002-07,7,1,887,887,887,887,887,887,887,887,887,887,52,60,887,887,116,887,887,887,887,887,887,887,887,887,887,887,887,887,778.517243118384,4,4
12530,59,4,1-59-2019-004-03,3,2,887,887,887,887,887,887,887,887,887,887,887,33,887,887,887,887,887,999,8,50,887,887,887,887,887,887,887,887,118.763983508724,6,4
12539,33,2,1-33-2019-002-09,9,1,887,887,887,887,887,887,887,887,887,887,44,887,887,887,108,887,887,887,887,887,887,887,887,887,887,887,887,887,153.055535950873,12,4
12544,22,2,1-22-2019-002-04,4,1,887,887,887,887,887,887,887,263,887,887,887,887,887,887,887,887,887,887,887,887,9,10,113,887,887,887,887,887,228.172632478998,12,4
12542,21,3,1-21-2019-003-09,9,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,89,887,887,887,887,887,887,887,887,887,887,887,887,887,589.936165960683,11,4
12540,33,3,1-33-2019-003-09,9,1,887,887,366,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,8,19,887,887,887,887,999,999,153.055535950873,12,4
12541,21,2,1-21-2019-002-06,6,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,150,887,887,887,887,887,999,999,999,999,999,999,887,887,222.863974654819,11,4
12541,21,2,1-21-2019-002-06,6,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,105,887,887,50,887,887,999,999,999,887,887,887,887,887,222.863974654819,11,4
12541,21,2,1-21-2019-002-06,6,3,887,887,887,887,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,999,887,887,887,887,887,887,999,999,222.863974654819,11,4
12544,22,2,1-22-2019-002-04,4,2,887,887,887,887,887,887,887,887,887,887,44,887,887,887,133,887,887,999,999,999,887,887,887,887,887,887,999,999,228.172632478998,12,4
12545,22,3,1-22-2019-003-06,6,1,887,887,887,887,887,887,887,887,887,887,30,887,887,887,105,887,887,887,887,887,887,887,887,887,887,887,887,887,100.941428458699,12,4
12545,22,3,1-22-2019-003-06,6,2,887,887,887,887,887,887,887,887,887,887,45,887,887,887,122,887,887,887,887,887,887,887,887,887,887,887,887,887,100.941428458699,12,4
12548,15,2,1-15-2019-002-03,3,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,121,887,887,887,887,887,887,887,887,887,887,887,887,887,928.39630963818,1,4
12548,15,2,1-15-2019-002-03,3,2,887,887,887,887,887,887,887,887,887,887,52,887,887,887,104,887,887,887,887,887,887,887,887,887,887,887,887,887,928.39630963818,1,4
12547,15,1,1-15-2019-001-02,2,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,117,887,887,887,887,887,887,887,887,887,887,887,887,887,32.0933381962881,1,4
12493,77,2,1-77-2019-002-04,4,1,887,887,887,887,887,887,887,887,887,887,41,887,887,887,110,887,887,887,887,887,887,887,887,887,887,887,887,887,3480.14600733742,9,4
12516,13,1,1-13-2019-001-04,4,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,2004.43122332053,7,4
12550,30,5,1-30-2019-005-04,4,2,887,887,887,887,887,887,887,887,887,887,887,37,887,887,887,887,887,45,887,887,887,887,887,887,887,887,887,887,653.985964924972,10,4
12551,12,3,1-12-2019-003-04,4,2,887,887,255,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,13,19,887,887,887,887,887,887,644.399718582018,9,4
12553,11,4,1-11-2019-004-02,2,1,887,887,285,887,887,887,887,285,887,887,999,887,159,159,122,887,887,887,887,887,887,887,887,887,887,887,887,887,200.113582168481,8,4
12558,73,2,1-73-2019-002-09,9,1,88,887,270,887,108,88,887,270,887,108,35,887,887,887,126,887,887,887,887,887,9,13,133,887,887,887,887,887,456.871467646979,3,4
12558,73,2,1-73-2019-002-09,9,2,94,887,296,887,115,94,887,296,887,115,40,887,887,887,132,887,887,887,887,887,887,887,887,887,887,887,887,887,456.871467646979,3,4
12559,54,2,1-54-2019-002-01,1,1,887,887,278,887,887,887,887,887,887,887,999,887,887,887,126,999,887,887,887,887,12,16,113,887,887,887,887,887,216.437365369528,9,4
12556,24,3,1-24-2019-003-03,3,1,887,887,887,887,887,887,887,887,887,887,24,28,887,887,129,999,999,887,887,887,887,887,887,887,887,887,887,887,702.21699322091,1,4
12556,24,3,1-24-2019-003-03,3,2,887,887,887,887,887,887,887,887,887,887,43,34,887,887,102,887,887,887,887,887,887,887,887,887,887,887,887,887,702.21699322091,1,4
12561,32,5,1-32-2019-005-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,1213.94832208421,7,4
12561,32,5,1-32-2019-005-03,3,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,1213.94832208421,7,4
12562,32,6,1-32-2019-006-04,4,2,887,887,887,887,887,887,887,887,887,887,39,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,3263.16843419561,7,4
12572,28,2,1-28-2019-002-07,7,1,887,887,887,887,887,887,887,887,887,887,42,887,887,887,132,887,887,887,887,887,887,887,887,887,887,887,887,887,619.489629706347,3,4
12570,52,1,1-52-2019-001-06,6,1,887,887,887,887,887,887,887,887,887,887,48,887,887,887,121,887,887,887,887,887,887,887,887,887,887,887,999,999,72.9319482362143,12,4
12555,77,3,1-77-2019-003-06,6,1,887,887,278,887,887,887,887,278,887,887,45,49,887,887,109,887,887,15,20,185,10,12,155,887,887,887,887,887,1031.08614269105,9,4
12555,77,3,1-77-2019-003-06,6,2,887,887,258,887,887,887,887,258,887,887,38,40,887,887,99,887,887,887,887,887,10,8,146,887,887,887,887,887,1031.08614269105,9,4
12570,52,1,1-52-2019-001-06,6,2,887,887,887,887,887,887,887,887,887,887,50,65,887,887,127,887,887,999,999,173,887,887,887,887,887,887,887,887,72.9319482362143,12,4
12573,31,2,1-31-2019-002-07,7,1,887,887,887,887,887,887,887,887,887,887,37,887,887,887,116,887,887,887,887,887,887,887,887,887,887,887,887,887,346.655110798758,6,4
12568,23,6,1-23-2019-006-07,7,1,887,887,887,887,887,887,887,887,887,887,36,887,887,887,82,887,887,887,887,887,887,887,887,887,887,887,887,887,762.612107334784,5,4
12568,23,6,1-23-2019-006-07,7,2,887,887,288,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,8,15,887,887,887,887,887,887,762.612107334784,5,4
12574,25,3,1-25-2019-003-07,7,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,126,887,887,887,887,887,887,887,887,887,887,887,887,887,1352.38871267609,2,4
12574,25,3,1-25-2019-003-07,7,2,887,887,270,887,887,887,887,270,887,887,887,887,887,887,887,887,887,887,887,887,10,21,117,887,887,887,887,887,1352.38871267609,2,4
12577,16,2,1-16-2019-002-06,6,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,119,74,887,887,887,887,887,887,887,887,887,887,887,887,553.072546488673,5,4
12580,66,3,1-66-2019-003-06,6,1,887,887,262,887,887,887,887,268,887,887,35,887,887,887,135,887,887,887,887,887,887,887,887,887,887,887,887,887,253.126528795164,6,4
12576,12,5,1-12-2019-005-10,10,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,136,887,887,887,887,887,887,887,887,887,887,887,999,999,6816.39467822493,9,4
12576,12,5,1-12-2019-005-10,10,2,887,887,887,887,887,887,887,887,887,887,48,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,6816.39467822493,9,4
12579,10,2,1-10-2019-002-09,9,1,887,887,887,887,887,887,887,887,887,887,34,887,887,887,81,887,887,887,887,887,887,887,887,887,887,887,887,887,557.178090235009,4,4
12579,10,2,1-10-2019-002-09,9,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,887,887,887,887,887,887,557.178090235009,4,4
12575,12,4,1-12-2019-004-03,3,1,887,887,887,887,887,887,887,887,887,887,44,887,887,887,136,887,887,999,887,887,887,887,887,887,887,887,999,999,256.656556534422,9,4
12582,48,1,1-48-2019-001-02,2,1,887,887,887,887,887,887,887,887,887,887,45,887,887,887,136,887,887,887,887,887,887,887,887,887,887,887,999,999,105.380916745117,12,4
12587,59,6,1-59-2019-006-02,2,1,887,887,887,887,887,887,887,887,887,887,999,887,156,155,122,999,999,887,887,887,887,887,887,887,887,887,887,887,73.6841192868472,6,4
12591,29,5,1-29-2019-005-06,6,1,887,887,887,887,887,887,887,887,887,887,40,887,887,887,133,887,887,887,887,887,887,887,887,887,887,887,887,887,149.696110947791,2,4
12587,59,6,1-59-2019-006-02,2,2,88,999,999,999,99,887,887,887,887,887,999,999,156,156,115,999,999,887,887,887,999,999,999,999,999,999,887,887,73.6841192868472,6,4
12591,29,5,1-29-2019-005-06,6,2,887,887,887,887,887,887,887,887,887,887,40,887,887,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,149.696110947791,2,4
12587,59,6,1-59-2019-006-02,2,3,887,887,887,887,887,887,887,887,887,887,887,887,887,887,126,887,887,887,887,887,999,999,113,887,887,887,887,887,73.6841192868472,6,4
12598,59,7,1-59-2019-007-07,7,1,887,887,887,887,887,887,887,887,887,887,31,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,689.960580344976,6,4
12589,33,4,1-33-2019-004-09,9,1,887,887,887,887,887,887,887,887,887,887,40,887,887,887,118,887,887,887,887,887,999,999,999,887,887,887,887,887,329.100133881621,12,4
12596,18,2,1-18-2019-002-06,6,1,887,887,887,887,887,887,887,887,887,887,43,887,887,887,887,887,887,887,887,887,11,17,142,887,887,887,887,887,150.870265388479,6,4
12600,30,6,1-30-2019-006-05,5,1,887,887,887,887,887,887,887,270,887,887,36,887,887,887,114,887,887,887,887,887,11,22,111,887,887,887,887,887,83.6566064058467,10,4
12600,30,6,1-30-2019-006-05,5,3,887,887,260,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,14,23,124,887,887,887,887,887,83.6566064058467,10,4
12586,13,3,1-13-2019-003-03,3,1,887,887,887,887,887,887,887,317,887,887,887,887,887,887,887,887,887,887,887,887,11,8,168,887,887,887,887,887,1248.00210885793,7,4
12597,18,3,1-18-2019-003-10,10,1,887,887,887,887,887,887,887,256,887,887,887,887,887,887,887,887,887,48,51,89,9,16,120,887,887,887,887,887,2239.33774142675,6,4
12608,17,5,1-17-2019-005-07,7,2,887,887,274,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,12,18,887,887,887,887,887,887,452.047117548419,4,4
12613,21,5,1-21-2019-005-08,8,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,119,887,887,887,887,887,887,887,887,887,887,887,887,887,218.663918477711,11,4
12610,19,4,1-19-2019-004-07,7,1,887,887,887,887,887,887,887,887,887,887,45,36,887,887,126,887,887,887,887,887,887,887,887,887,887,887,887,887,1833.07071985565,9,4
12606,22,5,1-22-2019-005-07,7,1,887,887,284,887,887,887,887,887,887,887,887,887,887,887,122,887,887,887,887,887,12,17,116,887,887,887,887,887,154.809786084949,12,4
12606,22,5,1-22-2019-005-07,7,2,887,887,887,887,887,887,887,887,887,887,39,887,887,887,89,887,887,887,887,887,887,887,887,887,887,887,887,887,154.809786084949,12,4
12615,19,5,1-19-2019-005-08,8,1,887,887,263,887,887,887,887,264,887,887,887,887,887,887,120,887,887,887,887,887,12,18,887,887,887,887,887,887,381.966493849879,9,4
12605,22,4,1-22-2019-004-04,4,1,887,887,887,887,887,887,887,302,887,887,887,887,887,887,887,887,887,887,887,887,17,11,116,887,887,887,887,887,110.996666632359,12,4
12612,21,4,1-21-2019-004-03,3,1,887,887,253,887,887,887,887,887,887,887,887,46,887,887,887,887,887,887,887,51,10,18,103,887,887,887,887,887,330.522138931043,11,4
12605,22,4,1-22-2019-004-04,4,2,887,887,887,887,887,887,887,887,887,887,41,887,887,887,125,887,887,887,887,887,13,14,110,887,887,887,887,887,110.996666632359,12,4
12612,21,4,1-21-2019-004-03,3,2,887,887,887,887,887,887,887,887,887,887,48,887,887,887,141,887,887,887,887,887,887,887,887,887,887,887,999,999,330.522138931043,11,4
12593,29,7,1-29-2019-007-06,6,1,887,887,276,887,887,887,887,274,887,887,22,887,887,887,126,887,887,887,887,887,11,19,113,887,887,887,887,887,149.696110956948,2,4
12564,76,2,1-76-2019-002-04,4,2,887,887,339,887,887,887,887,887,887,887,887,887,887,887,136,887,887,887,887,887,25,10,132,887,887,887,999,999,77.917895304151,3,4
12611,15,5,1-15-2019-005-03,3,2,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,216.704505363366,1,4
12581,27,2,1-27-2019-002-03,3,1,887,887,887,887,887,887,887,887,887,887,41,887,887,887,126,887,887,887,887,887,887,887,887,887,887,887,887,887,211.9833680347,3,4
12617,17,6,1-17-2019-006-06,6,1,887,887,280,887,887,887,887,887,887,887,44,65,887,887,141,887,887,887,887,887,10,18,887,887,887,887,887,887,137.90204803205,4,4
12617,17,6,1-17-2019-006-06,6,2,887,887,887,887,887,887,887,278,887,887,49,59,887,887,131,887,887,887,887,887,9,25,887,887,887,887,887,887,137.90204803205,4,4
12607,17,4,1-17-2019-004-07,7,1,887,887,887,887,887,887,887,262,887,887,52,52,887,887,105,887,887,887,887,887,7,25,887,887,887,887,887,887,452.047117548419,4,4
12607,17,4,1-17-2019-004-07,7,2,887,887,340,887,119,887,887,887,887,887,56,56,887,887,887,887,887,887,887,887,6,19,887,887,887,887,999,999,452.047117548419,4,4
12583,14,2,1-14-2019-002-04,4,1,887,887,887,887,887,887,887,260,887,887,887,887,887,887,887,887,887,887,887,887,12,10,887,887,887,887,887,887,4362.98071568567,8,4
12618,26,5,1-26-2019-005-07,7,1,887,887,274,887,887,887,887,887,887,887,887,887,887,887,130,887,887,887,887,887,14,17,887,887,887,887,887,887,2053.2086874054,10,4
12602,26,3,1-26-2019-003-04,4,1,887,887,887,887,887,887,887,887,887,887,47,887,887,887,102,887,887,887,887,887,887,887,887,887,887,887,887,887,1404.17383216407,10,4
12602,26,3,1-26-2019-003-04,4,2,887,887,887,887,887,887,887,255,887,887,887,887,887,887,887,887,887,887,887,887,16,21,121,887,887,887,887,887,1404.17383216407,10,4
12581,27,2,1-27-2019-002-03,3,2,887,887,253,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,11,21,117,887,887,887,887,887,211.9833680347,3,4
12620,20,3,1-20-2019-003-02,2,2,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,87.6367398906174,11,4
12570,52,1,1-52-2019-001-06,6,3,887,887,887,887,887,887,887,887,887,887,887,44,887,887,887,887,887,999,999,203,887,887,887,887,887,887,887,887,72.9319482362143,12,4
12623,29,8,1-29-2019-008-04,4,1,887,887,887,887,887,887,887,265,887,887,887,887,887,887,887,887,887,887,887,887,11,14,111,887,887,887,887,887,320.221964211329,2,4
12623,29,8,1-29-2019-008-04,4,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,320.221964211329,2,4
12635,24,4,1-24-2019-004-03,3,1,887,887,887,887,887,887,887,887,887,887,44,49,887,887,118,887,887,887,887,887,887,887,887,887,887,887,887,887,486.018537411329,1,4
12635,24,4,1-24-2019-004-03,3,2,887,887,887,887,887,887,887,887,887,887,43,38,887,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,486.018537411329,1,4
12633,11,5,1-11-2019-005-05,5,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,124.000975756859,8,4
12636,24,5,1-24-2019-005-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,15,24,887,887,887,887,887,887,486.018537478208,1,4
12634,11,6,1-11-2019-006-10,10,1,887,887,268,887,887,887,887,266,887,887,40,40,887,887,111,887,887,887,887,887,887,887,887,887,887,887,887,887,22176.1474139505,8,4
12640,23,8,1-23-2019-008-06,6,1,887,887,887,887,887,887,887,887,887,887,887,42,887,887,887,887,887,55,887,887,887,887,887,887,887,887,887,887,491.309035992908,5,4
12641,23,9,1-23-2019-009-07,7,1,887,887,887,887,887,887,887,887,887,887,41,887,887,887,106,887,887,887,887,887,887,887,887,887,887,887,887,887,1611.99152389581,5,4
12645,32,7,1-32-2019-007-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,8,36,89,887,887,1393.75085526506,7,4
12646,32,8,1-32-2019-008-02,2,1,999,999,999,999,999,999,999,999,999,999,46,60,159,159,129,887,887,887,887,887,13,23,113,887,887,887,887,887,56.3288898385412,7,4
12638,77,5,1-77-2019-005-09,9,1,887,887,279,887,887,887,887,279,887,887,44,49,158,157,136,887,887,887,887,887,11,10,887,887,887,887,887,887,1202.78711503528,9,4
12647,32,9,1-32-2019-009-06,6,1,887,887,887,887,887,887,887,887,887,887,50,50,887,887,133,887,887,887,887,887,887,887,887,887,887,887,887,887,1721.75444866665,7,4
12647,32,9,1-32-2019-009-06,6,2,887,887,887,887,887,887,887,887,887,887,42,45,887,887,111,887,887,19,35,887,887,887,887,887,887,887,887,887,1721.75444866665,7,4
12637,77,4,1-77-2019-004-06,6,2,887,887,280,887,887,887,887,280,887,887,887,887,887,887,887,887,887,887,887,887,15,18,122,887,887,887,887,887,474.784936911915,9,4
12650,27,3,1-27-2019-003-06,6,1,887,887,887,887,887,887,887,887,887,887,49,887,887,887,110,887,887,887,887,887,887,887,887,887,887,887,887,887,517.528505527565,3,4
12650,27,3,1-27-2019-003-06,6,2,887,887,887,887,887,887,887,304,887,887,887,887,887,887,887,887,887,887,887,887,10,25,131,887,887,887,887,887,517.528505527565,3,4
12643,54,3,1-54-2019-003-09,9,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,9,24,119,887,887,887,887,887,181.918296994327,9,4
12643,54,3,1-54-2019-003-09,9,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,120,887,887,887,887,887,887,887,887,887,887,887,887,887,181.918296994327,9,4
12655,66,6,1-66-2019-006-07,7,1,887,887,887,887,887,887,887,887,887,887,40,887,887,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,200.514962439204,6,4
12652,48,3,1-48-2019-003-07,7,1,887,887,887,887,887,887,887,887,887,887,45,887,887,887,126,887,887,887,887,887,887,887,887,887,887,887,887,887,1101.68508953049,12,4
12648,66,4,1-66-2019-004-04,4,2,887,887,268,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,11,24,110,887,887,887,887,887,170.057028217546,6,4
12654,31,4,1-31-2019-004-03,3,1,887,887,887,887,887,887,887,282,887,887,43,887,887,887,114,887,887,887,887,887,14,18,106,887,887,887,887,887,227.270424528455,6,4
12660,25,4,1-25-2019-004-04,4,1,887,887,887,887,887,887,887,887,887,887,39,887,887,887,106,887,887,887,887,887,887,887,887,887,887,887,887,887,897.053457960752,2,4
12654,31,4,1-31-2019-004-03,3,2,887,887,283,887,887,887,887,887,887,887,44,887,887,887,139,887,887,887,887,887,11,16,112,887,887,887,887,887,227.270424528455,6,4
12659,12,7,1-12-2019-007-06,6,2,887,887,305,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,14,22,119,887,887,887,887,887,419.106558043338,9,4
12642,14,3,1-14-2019-003-01,1,1,887,887,887,887,887,887,887,887,887,887,30,887,887,887,102,62,887,887,887,887,887,887,887,887,887,887,887,887,404.045672436521,8,4
12642,14,3,1-14-2019-003-01,1,2,887,887,887,887,887,887,887,887,887,887,999,887,887,887,134,887,887,887,887,887,887,887,887,887,887,887,999,999,404.045672436521,8,4
12662,29,9,1-29-2019-009-02,2,1,887,887,887,887,887,887,887,887,887,887,39,887,887,887,118,887,887,887,887,887,887,887,887,887,887,887,887,887,18.22459945563,2,4
12662,29,9,1-29-2019-009-02,2,2,887,887,887,887,887,887,887,887,887,887,40,887,887,887,109,887,887,887,887,887,887,887,887,887,887,887,887,887,18.22459945563,2,4
12673,22,6,1-22-2019-006-10,10,1,887,887,887,887,887,887,887,887,887,887,40,887,887,887,144,887,887,887,887,887,887,887,887,887,887,887,887,887,1045.92996383781,12,4
12675,17,7,1-17-2019-007-06,6,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,10,16,887,14,43,887,887,887,820.094010105936,4,4
12674,22,7,1-22-2019-007-06,6,1,887,887,271,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,10,16,118,887,887,887,887,887,70.0611138941407,12,4
12670,33,5,1-33-2019-005-08,8,1,887,887,352,887,887,887,887,358,887,887,887,887,887,887,132,887,887,999,887,887,7,16,887,887,887,887,999,999,93.1355264591519,12,4
12666,16,3,1-16-2019-003-04,4,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,25,12,122,887,887,887,887,887,1549.40490278009,5,4
12674,22,7,1-22-2019-007-06,6,2,887,887,887,887,887,887,887,289,887,887,26,887,887,887,123,887,887,887,887,887,8,14,129,887,887,887,887,887,70.0611138941407,12,4
12671,33,6,1-33-2019-006-03,3,1,887,887,887,887,887,887,887,999,887,887,35,38,887,887,130,999,999,887,887,887,8,12,105,887,887,887,887,887,98.8585618311132,12,4
12671,33,6,1-33-2019-006-03,3,2,887,887,887,887,887,887,887,887,887,887,887,26,887,887,887,887,887,999,999,999,887,887,887,887,887,887,887,887,98.8585618311132,12,4
12672,33,7,1-33-2019-007-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,98,887,887,887,887,887,887,887,887,887,887,887,887,887,98.8585618311132,12,4
12667,16,4,1-16-2019-004-05,5,2,887,887,887,887,887,887,887,887,887,887,40,887,887,887,117,887,887,887,887,887,887,887,887,887,887,887,887,887,47.3696627081722,5,4
12677,30,7,1-30-2019-007-07,7,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,72,887,887,887,887,887,887,887,887,887,887,887,887,887,650.364252223527,10,4
12669,15,7,1-15-2019-007-02,2,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,26.7385076311537,1,4
12678,30,8,1-30-2019-008-04,4,2,887,887,887,887,887,887,887,887,887,887,887,40,887,887,887,887,887,63,887,887,887,887,887,887,887,887,887,887,434.053113575052,10,4
12680,21,6,1-21-2019-006-09,9,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,118,80,66,59,78,100,13,14,131,6,40,887,887,887,1277.64535343709,11,4
12668,15,6,1-15-2019-006-02,2,1,887,887,887,887,887,887,887,887,887,887,48,887,887,887,122,887,887,887,887,887,887,887,887,887,887,887,887,887,26.7385076311537,1,4
12682,21,8,1-21-2019-008-04,4,2,887,887,887,887,887,887,887,887,887,887,19,24,887,887,128,887,887,12,40,887,887,887,887,887,887,887,887,887,1269.18053010584,11,4
12681,21,7,1-21-2019-007-03,3,2,887,887,887,887,887,887,887,887,887,887,887,42,887,887,887,887,887,50,60,887,887,887,887,887,887,887,887,887,362.350642586468,11,4
12663,29,10,1-29-2019-010-04,4,1,887,887,887,887,887,887,887,887,887,887,999,887,887,887,123,887,887,887,887,887,999,999,108,887,887,887,887,887,1201.30966549489,2,4
12687,30,10,1-30-2019-010-03,3,2,887,887,887,887,887,887,887,276,887,887,887,887,887,887,887,887,887,887,887,887,16,19,114,887,887,887,887,887,154.857042578154,10,4
12684,31,5,1-31-2019-005-07,7,1,887,887,887,887,887,887,887,887,887,887,35,887,887,887,139,887,887,887,887,887,887,887,887,887,887,887,887,887,276.905591523354,6,4
12656,13,4,1-13-2019-004-06,6,1,887,887,887,887,887,887,887,887,887,887,44,887,887,887,104,887,887,887,887,887,887,887,887,887,887,887,887,887,444.047563029028,7,4
12656,13,4,1-13-2019-004-06,6,2,887,887,887,887,887,887,887,887,887,887,41,887,887,887,126,887,887,887,887,887,887,887,887,887,887,887,887,887,444.047563029028,7,4
