CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GVWR,GAWRFRONT,GAWRREAR,RECFRONT1,RECFRPRESS1,RECREAR1,RECRRPRESS1,RECFRONT2,RECFRPRESS2,RECREAR2,RECRRPRESS2,RECFRONT3,RECFRPRESS3,RECREAR3,RECRRPRESS3,CASEWGT,PSUSTRAT,VERSION
14740,30,78,1-30-2019-078-04,4,3,2608,1338,1452,P245/65R17,220,P245/65R17,220,,,,,,,,,1512.00278732957,10,4
14742,30,79,1-30-2019-079-03,3,1,1710,920,830,P235/40R18,225,P235/40R18,220,,,,,,,,,539.436932239163,10,4
14743,21,87,1-21-2019-087-09,9,1,9999,9999,9999,P205/65R15,210,P205/65R15,210,P205/60R16,210,P205/60R16,210,,,,,482.354679059676,11,4
14745,21,88,1-21-2019-088-03,3,1,1965,1040,925,P225/45R17,270,P225/45R17,270,,,,,,,,,136.799721019231,11,4
14746,33,77,1-33-2019-077-09,9,1,2045,955,1100,P205/65R16,210,P205/65R16,210,P215/55R17,210,P215/55R17,210,,,,,173.059098128537,12,4
14721,29,92,1-29-2019-092-02,2,1,1760,980,910,P205/55R16,230,P205/55R16,230,,,,,,,,,42.2633782454602,2,4
14698,76,40,1-76-2019-040-07,7,1,2100,1191,1191,P205/65R16,240,P205/65R16,240,,,,,,,,,49.0869847357708,3,4
14733,15,59,1-15-2019-059-04,4,2,2542,1232,1390,P245/45R19,240,P245/45R19,260,,,,,,,,,835.206724908755,1,4
14731,31,54,1-31-2019-054-01,1,3,4173,9999,9999,9999999999,999,9999999999,999,,,,,,,,,297.974535814078,6,4
14725,27,53,1-27-2019-053-03,3,3,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,97.9321161290741,3,4
14450,16,51,1-16-2019-051-04,4,3,2720,1340,1585,P245/55R19,240,P245/55R19,240,,,,,,,,,584.59677047951,5,4
14753,24,97,1-24-2019-097-03,3,1,2087,1134,1225,P205/75R15,240,P205/75R15,240,,,,,,,,,339.23663263618,1,4
14753,24,97,1-24-2019-097-03,3,2,1860,1020,920,P215/55R17,230,P215/55R17,230,,,,,,,,,339.23663263618,1,4
14754,24,98,1-24-2019-098-03,3,1,2080,1150,940,P225/50R18,220,P225/50R18,220,,,,,,,,,339.23663263618,1,4
14754,24,98,1-24-2019-098-03,3,2,2580,1290,1290,P215/65R16,240,P215/65R16,240,,,,,,,,,339.23663263618,1,4
14759,73,52,1-73-2019-052-06,6,1,2930,1450,1600,P255/60R19,240,P255/60R19,240,,,,,,,,,80.59457433486,3,4
14760,73,53,1-73-2019-053-06,6,1,2426,1249,1410,P245/75R16,210,P245/75R16,210,,,,,,,,,80.59457433486,3,4
14760,73,53,1-73-2019-053-06,6,2,2586,1388,1216,P245/55R18,240,P245/55R18,240,,,,,,,,,80.59457433486,3,4
14751,11,90,1-11-2019-090-04,4,1,2341,1361,1361,P215/75R15,241,P215/75R15,241,,,,,,,,,4533.91953798022,8,4
14750,11,89,1-11-2019-089-05,5,1,1774,1010,821,P205/55R16,230,P205/55R16,230,,,,,,,,,162.999783438001,8,4
14756,77,95,1-77-2019-095-05,5,1,1960,1050,930,P235/45R18,225,P235/45R18,220,,,,,,,,,103.127269087679,9,4
14768,28,47,1-28-2019-047-06,6,1,9999,9999,9999,P195/60R15,230,P195/60R15,230,,,,,,,,,119.835688968074,3,4
14758,77,97,1-77-2019-097-06,6,1,1925,1016,909,P215/60R16,210,P215/60R16,210,,,,,,,,,663.701266293031,9,4
14758,77,97,1-77-2019-097-06,6,2,2930,1450,1600,P245/70R17,240,P245/70R17,240,,,,,,,,,663.701266293031,9,4
14766,32,104,1-32-2019-104-03,3,1,1847,997,854,P215/45R18,250,P215/45R18,250,,,,,,,,,445.889100665658,7,4
14767,32,105,1-32-2019-105-01,1,1,2012,1080,998,P205/70R15,220,P205/70R15,220,,,,,,,,,34.9343575570033,7,4
14763,48,50,1-48-2019-050-09,9,1,2903,1450,1600,P255/60R19,240,P255/60R19,240,,,,,,,,,1256.81227719233,12,4
14762,23,26,1-23-2019-026-06,6,1,2745,1410,1475,P245/60R18,221,P245/60R18,221,,,,,,,,,854.631412628886,5,4
14763,48,50,1-48-2019-050-09,9,2,1920,1060,915,P205/65R16,210,P205/65R16,210,,,,,,,,,1256.81227719233,12,4
14769,31,56,1-31-2019-056-04,4,1,9999,9999,9999,P225/65R17,250,P225/65R17,250,,,,,,,,,240.49101350779,6,4
14775,16,60,1-16-2019-060-03,3,1,2040,1160,1140,P205/65R16,235,P205/65R16,235,,,,,,,,,320.76353000589,5,4
14775,16,60,1-16-2019-060-03,3,2,2517,1247,1270,P225/60R16,220,P225/60R16,240,,,,,,,,,320.76353000589,5,4
14772,52,47,1-52-2019-047-07,7,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,232.553947443718,12,4
14774,16,59,1-16-2019-059-09,9,1,3017,1656,1770,P245/70R17,241,P245/70R17,241,,,,,,,,,1265.02669226872,5,4
14774,16,59,1-16-2019-059-09,9,2,2765,1325,1325,P245/65R17,220,P245/65R17,220,,,,,,,,,1265.02669226872,5,4
14772,52,47,1-52-2019-047-07,7,2,3992,2359,2722,LT245/70R17,520,LT245/70R17,550,,,,,,,,,232.553947443718,12,4
14779,27,54,1-27-2019-054-03,3,1,2840,1440,1455,P275/45R20,260,P305/40R20,280,,,,,,,,,126.490411564368,3,4
14779,27,54,1-27-2019-054-03,3,2,2450,1203,1452,P255/70R18,240,P255/70R18,240,,,,,,,,,126.490411564368,3,4
14783,14,47,1-14-2019-047-04,4,1,2370,1150,1310,P235/50R19,240,P235/50R19,280,,,,,,,,,4634.36539500539,8,4
14783,14,47,1-14-2019-047-04,4,2,2131,1140,1000,P245/45R18,230,P245/45R18,230,,,,,,,,,4634.36539500539,8,4
14787,52,48,1-52-2019-048-04,4,1,2803,1343,1542,P245/65R17,240,P245/65R17,240,,,,,,,,,140.089039008436,12,4
14787,52,48,1-52-2019-048-04,4,2,2320,1210,1140,P225/60R18,230,P225/60R18,230,,,,,,,,,140.089039008436,12,4
14780,19,47,1-19-2019-047-10,10,1,9999,9999,9999,P245/65R17,242,P245/65R17,242,,,,,,,,,3277.07941509021,9,4
14791,17,101,1-17-2019-101-06,6,1,2473,1248,1316,P225/55R19,240,P225/55R19,240,,,,,,,,,161.503626102996,4,4
14791,17,101,1-17-2019-101-06,6,2,3266,1796,1746,P275/65R18,240,P275/65R18,240,,,,,,,,,161.503626102996,4,4
14792,17,102,1-17-2019-102-08,8,1,3266,1701,1746,P275/65R18,240,P275/65R18,240,,,,,,,,,101.678586770327,4,4
14786,29,95,1-29-2019-095-06,6,2,1720,940,800,P205/55R16,220,P205/55R16,220,,,,,,,,,109.930910424063,2,4
14793,17,103,1-17-2019-103-04,4,1,2136,1118,1039,P235/45R18,240,P235/45R18,240,,,,,,,,,551.028704738774,4,4
14793,17,103,1-17-2019-103-04,4,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,551.028704738774,4,4
14782,19,49,1-19-2019-049-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,150.873751851352,9,4
14784,29,93,1-29-2019-093-03,3,2,1733,939,839,P195/65R15,240,P195/65R15,240,,,,,,,,,88.9884736745671,2,4
14782,19,49,1-19-2019-049-03,3,2,1800,960,840,P215/55R16,240,P215/55R16,230,,,,,,,,,150.873751851352,9,4
14794,66,53,1-66-2019-053-02,2,1,2495,1225,1361,P255/70R18,250,P255/70R18,250,,,,,,,,,151.207629024482,6,4
14782,19,49,1-19-2019-049-03,3,3,1642,839,816,P185/60R15,220,P185/60R15,220,,,,,,,,,150.873751851352,9,4
14794,66,53,1-66-2019-053-02,2,2,3085,1633,1701,P265/70R16,240,P265/70R16,240,,,,,,,,,151.207629024482,6,4
14795,33,78,1-33-2019-078-06,6,1,1733,939,839,P205/55R16,220,P205/55R16,220,,,,,,,,,230.003273533335,12,4
14776,10,40,1-10-2019-040-01,1,1,1638,863,780,P195/50R16,220,P195/50R16,220,,,,,,,,,23.0769668553423,4,4
14795,33,78,1-33-2019-078-06,6,2,2449,1202,1361,P225/75R15,179,P225/75R15,179,,,,,,,,,230.003273533335,12,4
14800,77,98,1-77-2019-098-03,3,1,2040,1160,1140,P205/65R16,235,P205/65R16,235,,,,,,,,,462.028947758523,9,4
14796,29,96,1-29-2019-096-10,10,2,1984,1088,903,9999999999,999,9999999999,999,,,,,,,,,1926.38096851477,2,4
14798,10,42,1-10-2019-042-10,10,1,2195,1100,1095,P235/65R16,210,P235/65R16,210,,,,,,,,,2785.48917081532,4,4
14805,30,80,1-30-2019-080-03,3,1,1855,962,893,P225/55R17,230,P225/55R17,230,,,,,,,,,720.899325239836,10,4
14805,30,80,1-30-2019-080-03,3,2,1950,1100,960,9999999999,999,9999999999,999,,,,,,,,,720.899325239836,10,4
14806,22,72,1-22-2019-072-01,1,1,4491,2359,2813,LT265/70R17,410,LT265/70R17,520,LT265/70R17,345,LT265/70R17,280,,,,,57.3072200962491,12,4
14799,32,106,1-32-2019-106-03,3,1,2092,1185,1185,P215/55R17,255,P215/55R17,255,,,,,,,,,445.889100668461,7,4
14807,21,89,1-21-2019-089-03,3,1,1910,1005,940,P215/60R16,220,P215/60R16,220,,,,,,,,,210.821760797247,11,4
14810,20,36,1-20-2019-036-04,4,1,2314,1275,1275,P245/45R20,220,P245/45R20,220,,,,,,,,,5024.61371899114,11,4
14808,21,90,1-21-2019-090-04,4,1,1642,839,816,P195/50R16,240,P195/50R16,240,,,,,,,,,738.430797699622,11,4
14804,15,61,1-15-2019-061-06,6,1,2070,1055,1035,P225/65R17,210,P225/65R17,210,,,,,,,,,99.4808018094675,1,4
14802,18,49,1-18-2019-049-06,6,2,2427,1275,1275,P235/55R19,220,P235/55R19,220,,,,,,,,,203.317273578541,6,4
14811,12,54,1-12-2019-054-01,1,1,1960,980,1020,P205/70R15,180,P205/70R15,180,,,,,,,,,298.151054859394,9,4
14788,26,107,1-26-2019-107-05,5,2,2682,1291,1400,P235/65R18,230,P235/65R18,230,,,,,,,,,51.5112541824362,10,4
14788,26,107,1-26-2019-107-05,5,3,1996,1066,934,P215/55R17,220,P215/55R17,220,,,,,,,,,51.5112541824362,10,4
14814,52,49,1-52-2019-049-09,9,1,2200,1134,1225,P235/75R15,220,P235/75R15,220,,,,,,,,,193.192332754005,12,4
14789,26,108,1-26-2019-108-02,2,1,1870,930,990,P195/65R15,250,P195/65R15,250,,,,,,,,,21.4624107524804,10,4
14814,52,49,1-52-2019-049-09,9,2,1950,1070,910,P205/60R16,220,P205/60R16,220,,,,,,,,,193.192332754005,12,4
14816,24,99,1-24-2019-099-08,8,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,224.429176298061,1,4
14817,25,60,1-25-2019-060-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,604.384771197339,2,4
14818,12,56,1-12-2019-056-06,6,1,1702,888,814,P205/55R16,240,P205/55R16,240,,,,,,,,,748.295022081355,9,4
14819,76,42,1-76-2019-042-08,8,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,122.310258377162,3,4
14815,21,91,1-21-2019-091-10,10,3,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,4670.25385525207,11,4
14790,26,109,1-26-2019-109-07,7,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,2095.15417320729,10,4
14697,76,39,1-76-2019-039-03,3,1,1758,972,853,P205/55R16,230,P205/55R16,230,,,,,,,,,20.8616703268261,3,4
14822,24,100,1-24-2019-100-03,3,1,3266,1792,1792,P275/55R20,240,P275/55R20,240,,,,,,,,,515.47578939872,1,4
14824,24,102,1-24-2019-102-04,4,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1447.22846075644,1,4
14824,24,102,1-24-2019-102-04,4,2,2070,1055,1035,P225/65R17,230,P225/65R17,230,,,,,,,,,1447.22846075644,1,4
14829,11,92,1-11-2019-092-04,4,1,2803,1397,1520,P245/60R18,240,P245/60R18,240,,,,,,,,,1906.60164821305,8,4
14828,11,91,1-11-2019-091-04,4,1,1710,904,814,P185/65R15,230,P185/65R15,230,,,,,,,,,1906.60164821305,8,4
14827,77,101,1-77-2019-101-05,5,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,103.127269087679,9,4
14826,77,100,1-77-2019-100-02,2,1,2035,1050,1095,P225/55R17,220,P225/55R17,210,,,,,,,,,82.9547267506105,9,4
14829,11,92,1-11-2019-092-04,4,2,1720,940,800,P205/55R16,220,P205/55R16,220,,,,,,,,,1906.60164821305,8,4
14833,77,102,1-77-2019-102-06,6,1,2386,1279,1143,P255/45R19,220,P255/45R19,220,,,,,,,,,1039.03588385841,9,4
14839,73,56,1-73-2019-056-04,4,1,4536,2717,2876,LT275/70R18,420,LT275/70R18,420,,,,,,,,,86.7715337507424,3,4
14831,48,51,1-48-2019-051-04,4,2,2715,1325,1415,P235/65R18,230,P235/65R18,230,,,,,,,,,239.836512563624,12,4
14834,52,50,1-52-2019-050-09,9,1,2727,1407,1727,LT245/70R16,241,LT245/70R16,241,,,,,,,,,475.27869405521,12,4
14841,14,48,1-14-2019-048-07,7,1,1800,967,833,P205/55R16,240,P205/55R16,240,,,,,,,,,10276.4380082054,8,4
14830,23,27,1-23-2019-027-03,3,1,2096,1098,1006,P235/55R17,240,P235/55R17,240,,,,,,,,,1072.78905964274,5,4
14837,73,54,1-73-2019-054-03,3,1,2159,1125,1040,P235/45R19,250,P235/45R19,250,,,,,,,,,32.4164274432842,3,4
14830,23,27,1-23-2019-027-03,3,2,4309,2177,2812,LT245/75R17,420,LT245/75R17,550,,,,,,,,,1072.78905964274,5,4
14837,73,54,1-73-2019-054-03,3,2,1760,990,910,P205/55R16,250,P205/55R16,250,,,,,,,,,32.4164274432842,3,4
14836,12,57,1-12-2019-057-10,10,1,2056,1113,943,P225/50R17,210,P225/50R17,210,,,,,,,,,22176.1474139505,9,4
14842,32,107,1-32-2019-107-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,187.879943223565,7,4
14843,32,108,1-32-2019-108-09,9,1,2469,1231,1270,P205/75R15,241,P205/75R15,241,,,,,,,,,9304.13432022124,7,4
14835,52,51,1-52-2019-051-03,3,1,4309,2177,2812,LT245/75R17,420,LT245/75R17,550,,,,,,,,,101.479790501169,12,4
14834,52,50,1-52-2019-050-09,9,2,1623,907,739,P185/60R15,221,P185/60R15,221,,,,,,,,,475.27869405521,12,4
14846,28,49,1-28-2019-049-04,4,1,2195,1134,1067,P235/55R17,240,P235/55R17,240,,,,,,,,,214.821216714602,3,4
14832,48,52,1-48-2019-052-07,7,2,1950,990,1000,P195/65R15,230,P195/65R15,230,,,,,,,,,339.522742636713,12,4
14838,73,55,1-73-2019-055-06,6,1,1720,940,800,P205/55R16,220,P205/55R16,220,,,,,,,,,35.0393284416094,3,4
14777,10,41,1-10-2019-041-06,6,2,1733,939,839,P215/45R17,220,P215/45R17,220,,,,,,,,,142.180047068002,4,4
14854,25,61,1-25-2019-061-07,7,1,2035,1050,1095,P225/55R17,220,P225/55R17,210,,,,,,,,,800.423233931637,2,4
14855,25,62,1-25-2019-062-09,9,1,2035,1050,1095,P215/65R16,210,P215/65R16,200,,,,,,,,,725.265985498597,2,4
14852,66,54,1-66-2019-054-04,4,2,1733,939,839,P205/55R16,220,P205/55R16,220,,,,,,,,,153.581418667125,6,4
14851,16,63,1-16-2019-063-06,6,1,1724,905,835,P205/50R17,230,P205/50R17,230,,,,,,,,,404.539364292414,5,4
14851,16,63,1-16-2019-063-06,6,2,1940,1034,906,P215/60R16,210,P215/60R16,210,,,,,,,,,404.539364292414,5,4
14851,16,63,1-16-2019-063-06,6,3,9999,9999,9999,P215/55R16,240,P215/55R16,240,,,,,,,,,404.539364292414,5,4
14853,66,55,1-66-2019-055-10,10,1,2078,1119,959,P225/60R16,210,P225/60R16,210,,,,,,,,,216.534161001997,6,4
14850,16,62,1-16-2019-062-04,4,1,2092,1185,1185,P215/55R17,255,P215/55R17,255,,,,,,,,,1022.24924719332,5,4
14858,31,57,1-31-2019-057-03,3,1,2250,1175,1240,P225/65R17,240,P225/65R17,240,,,,,,,,,227.270424528455,6,4
14856,19,50,1-19-2019-050-02,2,1,1871,1009,900,P205/60R16,220,P205/60R16,210,,,,,,,,,80.4438060106407,9,4
14858,31,57,1-31-2019-057-03,3,2,1985,1060,940,P215/55R17,220,P215/55R17,220,,,,,,,,,227.270424528455,6,4
14856,19,50,1-19-2019-050-02,2,2,1695,900,810,P215/55R16,220,P215/55R16,220,,,,,,,,,80.4438060106407,9,4
14857,19,51,1-19-2019-051-04,4,2,2022,1086,993,P215/60R16,220,P215/60R16,220,,,,,,,,,6289.95825991964,9,4
14849,16,61,1-16-2019-061-02,2,2,2080,1150,1000,P215/60R17,240,P215/60R17,240,,,,,,,,,15.2225101251174,5,4
14864,17,105,1-17-2019-105-04,4,1,2009,1066,966,P235/50R17,230,P235/50R17,230,,,,,,,,,647.354962019755,4,4
14859,15,62,1-15-2019-062-04,4,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,536.065033784634,1,4
14864,17,105,1-17-2019-105-04,4,2,2141,1168,984,9999999999,999,9999999999,999,,,,,,,,,647.354962019755,4,4
14848,10,44,1-10-2019-044-09,9,1,2427,1246,1246,P215/65R15,241,P215/65R15,241,,,,,,,,,161.556851620396,4,4
14863,17,104,1-17-2019-104-09,9,1,2186,997,1247,P225/70R15,207,P225/70R15,207,,,,,,,,,563.561281132344,4,4
14865,17,106,1-17-2019-106-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,153.590540618287,4,4
14865,17,106,1-17-2019-106-03,3,2,2650,1295,1425,P245/50R20,240,P245/50R20,240,,,,,,,,,153.590540618287,4,4
14848,10,44,1-10-2019-044-09,9,2,1960,980,1021,P205/70R15,180,P205/70R15,180,,,,,,,,,161.556851620396,4,4
14847,10,43,1-10-2019-043-01,1,1,2495,1248,1339,P225/75R15,227,P225/75R15,227,,,,,,,,,23.0769668553423,4,4
14877,26,113,1-26-2019-113-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1988.68709024503,10,4
14861,26,111,1-26-2019-111-03,3,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,556.463728707947,10,4
14876,22,74,1-22-2019-074-08,8,1,1917,998,919,P205/55R16,234,P205/55R16,234,P195/65R15,240,P195/65R15,240,,,,,54.1027550451024,12,4
14879,33,79,1-33-2019-079-09,9,1,1928,998,1134,P205/75R15,200,P205/75R15,200,P235/55R16,200,P235/55R16,220,,,,,2291.19425141746,12,4
14874,18,50,1-18-2019-050-01,1,1,2930,1450,1600,P255/60R19,240,P255/60R19,240,,,,,,,,,237.886483592638,6,4
14874,18,50,1-18-2019-050-01,1,2,5534,2495,4242,LT235/80R17,485,LT235/80R17,450,,,,,,,,,237.886483592638,6,4
14880,33,80,1-33-2019-080-02,2,1,1695,900,810,P215/55R16,220,P215/55R16,220,,,,,,,,,25.6582696190372,12,4
14881,21,92,1-21-2019-092-02,2,1,2050,1070,1030,P215/60R16,200,P215/60R16,200,,,,,,,,,28.3388478138413,11,4
14881,21,92,1-21-2019-092-02,2,2,1720,990,950,P195/65R15,230,P195/65R15,230,,,,,,,,,28.3388478138413,11,4
14883,21,94,1-21-2019-094-02,2,1,2314,1275,1275,P225/60R18,210,P225/60R18,210,,,,,,,,,80.9471632752785,11,4
14882,21,93,1-21-2019-093-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,52.4388932167251,11,4
14885,30,82,1-30-2019-082-02,2,2,2903,1543,1747,P235/75R15,241,P235/75R15,282,,,,,,,,,43.9652097811314,10,4
14873,27,56,1-27-2019-056-03,3,1,2495,1273,1273,P225/60R18,230,P225/60R18,230,,,,,,,,,69.3505947824565,3,4
14836,12,57,1-12-2019-057-10,10,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,22176.1474139505,9,4
14836,12,57,1-12-2019-057-10,10,3,2908,1450,1600,P255/60R19,240,P255/60R19,240,,,,,,,,,22176.1474139505,9,4
14868,29,99,1-29-2019-099-09,9,2,1900,895,1005,P235/35R19,240,P295/30R19,220,,,,,,,,,192.538112397921,2,4
14887,28,50,1-28-2019-050-08,8,1,2426,1249,1410,P265/70R16,200,P265/70R16,220,,,,,,,,,58.6155711928363,3,4
14889,29,100,1-29-2019-100-04,4,1,2072,1144,928,P215/55R17,260,P215/55R17,260,,,,,,,,,132.202077124022,2,4
14889,29,100,1-29-2019-100-04,4,2,2076,1080,1044,P225/60R17,240,P225/60R17,240,,,,,,,,,132.202077124022,2,4
14890,29,101,1-29-2019-101-10,10,1,2021,1110,911,P225/60R16,210,P225/60R16,210,,,,,,,,,1082.97899623178,2,4
14891,20,38,1-20-2019-038-09,9,2,9999,9999,9999,P215/60R16,210,P215/60R16,210,,,,,,,,,2029.37110719342,11,4
14891,20,38,1-20-2019-038-09,9,3,3220,1810,1880,P275/65R18,210,P275/65R18,230,,,,,,,,,2029.37110719342,11,4
14894,24,103,1-24-2019-103-03,3,1,1890,988,902,P215/55R17,220,P215/55R17,210,,,,,,,,,515.475789270992,1,4
14894,24,103,1-24-2019-103-03,3,2,2080,1200,1150,P225/60R17,240,P225/60R17,240,,,,,,,,,515.475789270992,1,4
14895,22,75,1-22-2019-075-06,6,1,2949,1452,1679,P265/50R20,250,P265/50R20,250,,,,,,,,,82.4938846644948,12,4
14895,22,75,1-22-2019-075-06,6,2,2581,1300,1324,P235/65R17,220,P235/65R17,220,,,,,,,,,82.4938846644948,12,4
14902,24,104,1-24-2019-104-09,9,1,2034,1211,1211,P215/60R16,200,P215/60R16,200,,,,,,,,,1013.35333428586,1,4
14901,11,94,1-11-2019-094-01,1,1,3175,1792,1792,P265/65R18,240,P265/65R18,240,,,,,,,,,182.878331044313,8,4
14903,24,105,1-24-2019-105-04,4,1,2060,1110,1257,P235/45R18,310,P235/45R18,310,,,,,,,,,752.39704278798,1,4
14904,24,106,1-24-2019-106-07,7,2,1660,900,790,P195/65R15,210,P195/65R15,210,,,,,,,,,1074.07496610003,1,4
14907,10,46,1-10-2019-046-06,6,1,1834,955,879,P215/60R16,240,P215/60R16,240,,,,,,,,,77.4989305864139,4,4
14913,54,29,1-54-2019-029-03,3,1,3221,9999,1837,P275/55R20,240,P275/55R20,240,,,,,,,,,233.387672283129,9,4
14908,10,47,1-10-2019-047-04,4,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,185.343250541441,4,4
14909,77,103,1-77-2019-103-07,7,1,2035,1050,1095,P225/55R17,220,P225/55R17,210,,,,,,,,,1287.10797481717,9,4
14912,48,53,1-48-2019-053-03,3,1,2513,1325,1207,P245/60R18,240,P245/60R18,240,,,,,,,,,265.788302499407,12,4
14916,16,65,1-16-2019-065-01,1,1,1610,835,780,P195/60R15,210,P195/60R15,210,,,,,,,,,65.6770681239656,5,4
14912,48,53,1-48-2019-053-03,3,2,3900,1746,2759,LT235/85R16,303,LT235/85R16,303,,,,,,,,,265.788302499407,12,4
14911,77,105,1-77-2019-105-06,6,2,1700,915,795,P195/65R15,210,P195/65R15,210,,,,,,,,,422.074696563157,9,4
14914,23,28,1-23-2019-028-03,3,1,2010,1090,935,P225/50R17,220,P225/50R17,220,,,,,,,,,607.618858894614,5,4
14914,23,28,1-23-2019-028-03,3,2,1388,780,750,P185/55R17,240,P185/55R17,240,,,,,,,,,607.618858894614,5,4
14921,25,63,1-25-2019-063-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,101.449083748493,2,4
14917,52,52,1-52-2019-052-03,3,1,1734,905,835,P205/55R16,230,P205/55R16,230,,,,,,,,,53.3844730154404,12,4
14915,16,64,1-16-2019-064-03,3,1,1832,1010,822,P225/50R16,210,P225/50R16,210,,,,,,,,,838.27758367583,5,4
14915,16,64,1-16-2019-064-03,3,2,2100,1065,1055,P225/60R18,220,P225/60R18,210,,,,,,,,,838.27758367583,5,4
14915,16,64,1-16-2019-064-03,3,3,1950,1100,960,P205/65R16,225,P205/65R16,225,,,,,,,,,838.27758367583,5,4
14905,59,56,1-59-2019-056-02,2,2,4309,1873,2505,P235/65R16,360,P235/65R16,490,,,,,,,,,91.7323042581257,6,4
14923,14,49,1-14-2019-049-02,2,1,1963,1097,945,P215/60R16,220,P215/60R16,220,,,,,,,,,340.925727171829,8,4
14924,31,58,1-31-2019-058-09,9,1,1967,1069,898,P215/60R16,210,P215/60R16,210,,,,,,,,,778.765418535634,6,4
14926,12,59,1-12-2019-059-06,6,1,2040,1100,960,P225/45R18,240,P225/45R18,240,,,,,,,,,444.189383178674,9,4
14926,12,59,1-12-2019-059-06,6,2,9999,9999,9999,P215/55R17,210,P215/55R17,210,,,,,,,,,444.189383178674,9,4
14928,32,111,1-32-2019-111-06,6,1,1860,1030,855,P205/55R16,240,P205/55R16,250,,,,,,,,,1770.83256229935,7,4
14922,77,106,1-77-2019-106-10,10,1,2450,1293,1248,P215/70R15,248,P215/70R15,248,,,,,,,,,6689.8868799597,9,4
14929,32,112,1-32-2019-112-02,2,1,2093,1126,967,P225/55R17,210,P225/55R17,210,,,,,,,,,57.9345285859483,7,4
14929,32,112,1-32-2019-112-02,2,2,2949,1452,1679,P265/60R18,250,P265/60R18,250,,,,,,,,,57.9345285859483,7,4
14900,11,93,1-11-2019-093-04,4,3,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,6196.41606938821,8,4
14930,66,56,1-66-2019-056-03,3,1,1712,913,799,P195/65R15,240,P195/65R15,240,,,,,,,,,133.023018139581,6,4
14925,12,58,1-12-2019-058-04,4,1,1910,1005,940,P215/60R16,220,P215/60R16,220,,,,,,,,,1243.47088070317,9,4
14925,12,58,1-12-2019-058-04,4,2,1979,1110,869,9999999999,999,9999999999,999,,,,,,,,,1243.47088070317,9,4
14932,19,52,1-19-2019-052-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,76.6703961070107,9,4
14940,26,115,1-26-2019-115-07,7,1,2189,1130,1280,P235/60R17,240,P235/60R17,240,,,,,,,,,2840.84944822134,10,4
14933,19,53,1-19-2019-053-07,7,1,2994,1679,1770,P265/70R17,276,P265/70R17,276,,,,,,,,,241.312203323618,9,4
14933,19,53,1-19-2019-053-07,7,2,2603,1195,1451,P245/65R17,240,P245/65R17,240,,,,,,,,,241.312203323618,9,4
14933,19,53,1-19-2019-053-07,7,3,2518,1338,1452,P245/65R17,210,P245/65R17,240,,,,,,,,,241.312203323618,9,4
14934,19,54,1-19-2019-054-04,4,1,4078,2223,2223,LT245/75R17,450,LT245/75R17,500,,,,,,,,,175.53594541998,9,4
14942,73,57,1-73-2019-057-04,4,1,1410,730,690,P175/55R15,220,P175/55R15,220,,,,,,,,,44.6691689414883,3,4
14934,19,54,1-19-2019-054-04,4,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,175.53594541998,9,4
14940,26,115,1-26-2019-115-07,7,3,2300,1110,1235,9999999999,999,9999999999,999,,,,,,,,,2840.84944822134,10,4
14936,29,102,1-29-2019-102-09,9,1,2903,1497,1724,P225/75R16,241,P225/75R16,283,,,,,,,,,259.588333379577,2,4
14946,17,108,1-17-2019-108-09,9,1,2450,1248,1339,P225/75R16,227,P225/75R16,227,,,,,,,,,684.477134854476,4,4
14943,73,58,1-73-2019-058-07,7,1,1991,1063,928,P225/50R17,215,P225/50R17,215,,,,,,,,,49.7928847777158,3,4
14946,17,108,1-17-2019-108-09,9,2,2029,1093,936,P225/60R16,210,P225/60R16,210,,,,,,,,,684.477134854476,4,4
