CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
14756,77,95,1-77-2019-095-05,5,1,1,2,10,12,0,0,150,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,16,-16,-3,16163,998,13,16,0,1,18cm right of center extending right,LFBC to RFBC,34cm right of center,104,0,160,49,62,11,0,0,1,4,11,0,,,103.127269087679,9,4
15817,32,151,1-32-2019-151-02,2,3,3,5,10,12,0,0,150,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,12,-12,-2,29284,998,-6,17,0,2,"Starts 16 cm left of FCP, Extends",Entire front bumper rebar,10 cm right of FCP,100,0,172,35,102,16,0,3,8,16,1,0,,,78.8088027231302,7,4
14775,16,60,1-16-2019-060-03,3,1,1,2,20,1,0,1,145,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,20,-18,-7,11027,998,-41,13,0,1,6cm ROC Ext R,BC to BC,61cm ROC,120,0,144,31,51,4,0,0,1,1,0,4,,,320.76353000589,5,4
15980,10,86,1-10-2019-086-09,9,1,1,2,10,12,0,0,80,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,25,-25,-4,17807,998,-1,17,0,1,15 cm r of cp ext r,lfbc to rfbc,70 cm roc,160,0,160,40,60,5,0,2,3,4,0,5,,,29.6104133529503,4,4
14024,29,63,1-29-2019-063-04,4,2,1,1,0,12,0,0,75,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,13,-13,0,16106,998,60,13,0,1,begins 33cm right of center extending right,front LBC to front RBC,70cm right of center,165,0,165,60,50,13,0,0,0,0,0,13,,,474.537926944022,2,4
13596,26,49,1-26-2019-049-02,2,3,3,4,0,12,0,0,55,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Unknown, not measured",LFBC to RFBC,"Unknown, not measured",999,999,145,999,999,999,999,999,999,999,999,999,,,20.8969386056482,10,4
15761,32,148,1-32-2019-148-06,6,1,1,2,0,12,0,0,15,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,19,-19,0,13194,998,28,15,0,1,"Starts 20 cm left of FCP, Extends 97 cm right.",Entire front plane,77 cm right of FCP,154,0,154,28,97,3,0,1,3,3,3,3,,,746.47625372866,7,4
14521,16,52,1-16-2019-052-06,6,2,1,1,10,12,0,0,15,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,16,-15,-3,24045,998,5,20,0,1,4cm LOC ext R,BC to BC,68cm ROC,152,0,152,41,79,23,0,0,1,6,9,23,,,552.641166354152,5,4
14202,52,30,1-52-2019-030-09,9,1,1,2,10,12,0,0,10,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,16,-16,-3,29498,998,-47,17,0,1,"Frontal plane, passenger side",N/A,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,352.417172866896,12,4
14436,11,78,1-11-2019-078-03,3,1,1,2,20,1,0,0,10,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,18,-17,-6,10536,998,-41,13,0,1,BEGINS 16CM LEFT OF FCP;EXTENDS RIGHT,FRONT BC TO FRONT BC,77CM RIGHT OF FCP,154,0,154,31,93,7,0,0,0,0,0,7,,,342.535419855095,8,4
14043,26,70,1-26-2019-070-04,4,1,1,2,30,1,0,0,40,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,17,-15,-8,10512,998,-62,14,0,1,13CM RIGHT OF FCP MOVING RIGHT,LF REBAR TO RF REBAR,70CM RIGHT OF FCP,140,0,146,41,58,4,1,0,2,3,4,3,,,936.570121096104,10,4
14830,23,27,1-23-2019-027-03,3,2,1,1,20,1,0,1,35,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,20,-19,-7,42590,998,-35,18,0,1,29cm right of FCP extends right,RFBC to LFBC,85cm right of FCP,190,0,190,62,66,26,0,0,5,5,16,26,,,1072.78905964274,5,4
14391,77,76,1-77-2019-076-03,3,1,1,2,20,1,0,0,35,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,21,-20,-7,16245,998,-29,16,0,1,LFBC TO RFBC,LFBC TO RFBC,RFBC,104,0,150,38,75,8,0,0,2,4,6,8,,,390.313083793338,9,4
14342,26,86,1-26-2019-086-02,2,1,1,2,330,11,0,0,75,11FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,9,-8,5,9369,998,125,10,0,1,8cm left of fcp moving right,lf rebar to rf rebar,rfbc,112,0,156,27,70,0,0,0,0,0,0,0,,,21.9599301711754,10,4
15506,77,127,1-77-2019-127-07,7,2,1,1,0,12,0,0,175,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,18,-18,0,23368,998,-31,21,0,1,12cm right of center extending left,LFBC TO RFBC,LFBC,150,0,150,-31,87,16,16,10,9,6,1,0,,,3513.08851350945,9,4
13182,22,24,1-22-2019-024-07,7,1,1,2,40,1,0,7,70,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,16,2,1,Begins 15 cm left of center and extends right,Front rebar corner to rebar corner,Front right bumper corner,110,0,160,33,95,11,7,4,4,5,9,11,,,96.1439439308256,12,4
12703,23,10,1-23-2019-010-10,10,1,2,49,0,12,0,0,888,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,21,-21,0,32578,998,-45,21,0,1,begins 14cm left of center extends 63cm,LFRBC to RFRBC,LFRBC,100,0,154,-45,63,14,12,14,13,10,7,3,,,3265.84969576659,5,4
12860,12,11,1-12-2019-011-07,7,1,1,41,0,12,0,0,888,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,0,12,2,1,BC to BC,BC to BC,76cm LoC,152,0,152,0,152,1,0,0,1,0,0,0,,,1892.17017487481,9,4
13372,12,21,1-12-2019-021-10,10,1,1,2,0,12,0,2,95,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,12,-12,0,12989,998,44,12,0,1,14cm RoC con Right 61cm,RC to RC,75cm RoC,150,0,150,44,61,14,0,0,0,0,0,7,,,5366.40832572355,9,4
15662,21,122,1-21-2019-122-03,3,2,1,1,30,1,1,0,30,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,1,FRONT END,NOT MEASURED,UNKNOWN,999,999,146,999,999,999,999,999,999,999,999,999,,,479.179134342481,11,4
12857,32,17,1-32-2019-017-05,5,2,1,1,350,12,0,0,20,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,33,-32,6,27431,998,73,20,0,1,"starts 2 cm right of center, extending 73 cm to the right",entire front,13 cm right of center,122,0,162,39,73,11,9,5,9,11,6,10,,,162.77180266448,7,4
13765,21,44,1-21-2019-044-03,3,1,1,2,0,12,0,2,90,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,22,-22,0,31549,998,25,22,0,1,"Begins 24cm L of center, cont. 98cm R (to RF CORNER)",Not Measured - No visible crush,Unknown,100,0,148,25,98,29,0,0,10,13,15,15,,,228.411203997309,11,4
13522,22,37,1-22-2019-037-07,7,1,1,2,0,12,0,2,90,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,9,999,999,999,9999999,999,999,999,6,1,Begins 12 cm LOC,BC to BC,52 cm ROC,128,0,160,36,92,15,0,0,0,0,0,8,,,96.1439439308256,12,4
14864,17,105,1-17-2019-105-04,4,2,1,1,80,3,0,0,90,03FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,11,-2,-11,16928,998,-196,10,0,1,BEGINS 38CM L OF C EXTENDS TO RIGHT,BC TO BC,34CM R OF C,140,0,140,15,100,10,8,4,6,7,4,10,,,647.354962019755,4,4
15188,24,118,1-24-2019-118-06,6,2,1,1,30,1,0,0,90,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,35,-30,-17,30593,998,-65,22,0,1,Starts 3cm left of FCP going right,Bumper corner to bumper corner,43cm right of FCP,136,0,144,31,57,17,0,3,9,14,15,17,,,531.727430239319,1,4
14350,15,52,1-15-2019-052-02,2,1,1,2,10,12,0,0,90,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,17,-17,-3,14262,998,8,17,0,1,Starts 15 cm right of CL to 50 cm total to the right,LBC to RBC,25 cm right of CL,124,0,140,40,50,17,0,0,0,8,7,8,,,90.6086639136067,1,4
15642,32,142,1-32-2019-142-04,4,2,1,1,10,12,0,0,85,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,13,-13,-2,17504,998,-6,18,0,1,"Starts 15 cm left of FCP, Extends right 90 cm.",Entire front rebar,15 cm left of FCP,114,0,150,30,90,9,0,8,9,5,0,0,,,3476.03447792314,7,4
14836,12,57,1-12-2019-057-10,10,2,2,3,350,12,0,0,80,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,12,-12,2,17869,998,84,14,0,2,1cm LoC con Right 86cm,BC to BC,52cm RoC,170,0,170,43,86,6,0,0,3,0,6,0,,,22176.1474139505,9,4
13581,52,15,1-52-2019-015-07,7,2,1,1,10,12,0,0,95,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,8,-8,-1,18379,998,18,13,0,1,BEGINS 30 CM ROC AND EXTENDS TO THE FRBC,FLBC TO RFBC,RFBC,188,0,188,63,66,11,0,0,0,0,0,11,,,286.840034109685,12,4
13365,32,36,1-32-2019-036-05,5,2,1,1,10,12,0,0,90,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,18,-17,-3,12318,998,10,15,0,1,Starts 18 cm right of FCP extending right 59 cm,Starts 77 cm left of FCP extending right 136 cm,77 cm right of FCP,136,0,154,47,59,4,2,2,2,3,4,0,,,90.8357288393754,7,4
15315,29,120,1-29-2019-120-03,3,1,1,2,290,10,0,0,90,10LZEW01,L,Z,E,W,01,0,0,1,0,37,100,4,1,10,-3,9,2589,998,-185,3,0,1,Begins 84cm rear of LR axle extending forward,Begins 49cm rear of LR axle extending forward,27cm forward of LR axle,110,-132,110,-152,144,1,1,0,1,1,0,0,,,90.7139260135834,2,4
14122,11,66,1-11-2019-066-05,5,1,1,2,10,12,0,0,140,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,14,-14,-2,9009,998,6,12,0,1,BEGINS 15CM RIGHT OF FCP; EXTENDS RIGHT,FRONT BUMPER CORNER TO FRONT BUMPER CORNER,58CM RIGHT OF FCP,150,0,150,45,60,0,0,0,0,0,0,0,,,119.150931914992,8,4
13652,59,36,1-59-2019-036-10,10,2,1,1,0,12,0,0,0,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,14,-14,0,13545,998,56,11,0,1,Starts 25 cm right of FCP extending to RFBC,Front BC to BC,RFBC,174,0,174,56,63,1,1,0,0,0,0,0,,,3878.65728899413,6,4
12883,22,13,1-22-2019-013-03,3,2,1,1,0,12,0,0,0,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,15,-15,0,15992,998,32,16,0,1,Begins 9 cm LOC,BC to BC,FRBC,148,0,148,32,83,17,0,0,0,0,5,17,,,65.9026289373971,12,4
13753,26,54,1-26-2019-054-06,6,1,1,2,0,12,0,0,0,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,21,-21,0,22517,998,33,19,0,1,7 CM RIGHT OF FCP MOVING RIGHT,LF REBAR CORNER TO RF REBAR CORNER,LF BUMPER RAIL CORNER,120,0,154,33,58,999,999,999,999,999,999,999,,,1602.41862071963,10,4
15048,12,62,1-12-2019-062-04,4,1,1,2,300,10,0,0,0,10FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,7,-3,6,10129,998,205,7,0,1,3cm LoC con Right 83cm,RC to RC,58cm RoC,116,0,160,39,83,3,0,0,0,0,0,3,,,383.24459678973,9,4
14926,12,59,1-12-2019-059-06,6,2,1,1,10,12,0,0,185,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,10,-10,-2,3662,998,-20,8,0,1,1cm RoC con Right 42cm,BC to BC,42cm RoC,152,0,152,20,41,15,0,1,0,2,9,15,,,444.189383178674,9,4
14206,48,39,1-48-2019-039-04,4,4,4,2,280,9,0,0,185,09FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,12,-2,12,9469,998,209,7,0,1,begins 10 cm roc for 52 cm to rfbc,front bc-bc,rfbc,125,0,155,36,50,1,0,0,0,0,0,1,,,411.874687991222,12,4
14290,17,76,1-17-2019-076-04,4,1,1,2,10,12,0,0,200,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,27,-26,-5,43012,998,-35,25,0,1,Unknown,BC TO BC,UNKOWN,113,0,148,999,999,17,4,13,17,16,10,0,,,443.187026167899,4,4
15136,25,66,1-25-2019-066-03,3,2,1,1,0,12,0,0,195,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,13,-13,0,11350,998,21,12,0,1,Starts 38 cm LOC ext right,LFBC to RF rebar corner,RF rebar corner,148,0,160,21,118,3,0,0,0,0,0,3,,,122.503356329232,2,4
13895,33,54,1-33-2019-054-03,3,2,1,1,20,1,0,0,160,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unk cm right of FCP and rightward,NA: photos only inspection,Unk cm right of FCP,999,999,999,999,999,999,999,999,999,999,999,999,,,92.7466640243663,12,4
15494,24,130,1-24-2019-130-06,6,2,2,3,0,12,0,0,190,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,14,-14,0,14841,998,-32,15,0,2,starts 11cm left of FCP going right,bc to bc,12cm right of FCP,136,0,152,32,87,7,1,0,4,7,5,7,,,287.848189299739,1,4
16023,24,148,1-24-2019-148-02,2,1,1,2,0,12,0,0,110,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,33,-33,0,226779,998,36,43,0,1,Starts 26cm left of FCP going  right,Bumper corner to bumper corner,73cm right of FCP,178,0,180,36,124,33,33,14,4,4,4,14,,,65.7732838881697,1,4
14204,16,44,1-16-2019-044-04,4,2,1,1,300,10,0,0,50,10FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,10,-5,8,22226,998,173,10,0,1,35cm LOC ext L,BC to BC,76cm LOC,167,0,167,-65,59,14,14,0,7,2,0,4,,,808.873953630084,5,4
13162,16,16,1-16-2019-016-04,4,2,1,1,10,12,0,0,90,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,29,-29,-5,102255,998,-64,38,0,1,CP EXT Left,BC to BC,31cm LOC,121,0,145,-32,60,41,31,41,35,28,17,6,,,2272.09299288355,5,4
14047,11,64,1-11-2019-064-04,4,4,3,3,350,12,0,0,45,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,22,-22,4,30610,998,-9,22,0,1,BEGINS 27CM LEFT OF FCP; EXTENDS LEFT,FRONT REBAR CORNER TO FRONT REBAR CORNER,56CM LEFT OF FCP,110,0,164,-48,55,11,11,9,9,8,7,7,,,2026.94053182256,8,4
12868,27,7,1-27-2019-007-04,4,3,1,1,350,12,0,2,50,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,17,-17,3,8953,998,8,12,0,1,BEGINS 18 CM ROC EXTENDS LEFT,FRONT BC TO BC,FRONT LBC,144,0,144,-30,94,12,2,0,0,0,0,0,,,440.512433449631,3,4
15007,27,58,1-27-2019-058-09,9,1,1,2,350,12,0,2,105,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,20,-20,3,15785,998,-15,18,0,1,Begins 28 cm LOC extends to front LBC,Front BC to BC,63 cm LOC,140,0,140,-49,42,19,19,3,3,3,1,0,,,290.999576171838,3,4
12531,59,5,1-59-2019-005-10,10,2,1,1,20,1,0,0,90,01FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,18,-17,-6,14537,998,-110,12,0,1,Begins 10 cm left of center and moves left,FRBC to FL rebar corner,LFBC,120,0,152,-43,66,7,7,6,2,1,1,3,,,2553.85143584925,6,4
15151,29,114,1-29-2019-114-03,3,2,1,1,330,11,0,0,90,11FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,21,-18,10,18957,998,56,17,0,1,begins 78 cm left of post crash center extending to the right,left bumper corner to right bumper corner,78 cm left of post crash center,155,0,157,-49,58,15,15,6,3,0,0,12,,,86.9350870700838,2,4
14101,21,59,1-21-2019-059-03,3,2,1,1,350,12,0,0,270,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,28,-28,5,10678,998,-10,13,0,1,19 CM LEFT OF CENTER CONTINUING 54 CM LEFT (TO L/F BUMPER CORNER),RIGHT BUMBPER CORNER TO 66 CM LEFT OF CENTER,66 CM LEFT OF CENTER,139,0,146,-46,54,4,4,2,1,1,0,0,,,211.585394074837,11,4
13249,17,32,1-17-2019-032-04,4,2,1,1,350,12,0,0,100,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,2,1,BEGINS 23CM R OF C EXTENDS TO THE LEFT,BC TO BC,85CM L OF C,168,0,168,-35,107,14,14,0,5,5,1,9,,,1567.11536418308,4,4
14467,27,46,1-27-2019-046-06,6,2,1,1,350,12,1,0,100,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,20,-20,3,41695,998,14,28,0,1,Begins 34 cm ROC extends to Front LBC,Front BC to BC,Front left rebar end,127,0,148,-20,108,16,14,15,13,13,14,16,,,159.522960136086,3,4
12950,29,17,1-29-2019-017-04,4,2,1,1,30,1,0,0,105,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,20,-17,-10,16485,998,-54,16,0,1,begins 26cm right of center extending right,LBC to RBC,66cm right of center,180,0,180,56,54,14,4,0,0,0,3,14,,,216.624778740527,2,4
15876,16,102,1-16-2019-102-03,3,1,1,2,20,1,0,0,105,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,39,-37,-13,102389,998,-41,42,0,1,Rebar Corner to Rebar Corner,BC to BC,6cm LOC,110,0,150,25,50,41,0,9,23,41,40,34,,,219.507820510247,5,4
13436,16,22,1-16-2019-022-02,2,1,1,2,40,1,1,0,110,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,37,-28,-24,51030,998,-85,26,0,1,10cm ROC ext R,BC to BC,4cm ROC,117,0,150,42,65,21,18,15,19,21,17,0,,,29.8072761981203,5,4
12674,22,7,1-22-2019-007-06,6,2,1,1,20,1,0,0,170,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,13,-13,-5,14113,998,-33,13,0,1,Front. Begins 22 cm right of center extds right,Front: BC to BC,RFBC,136,0,144,45,52,6,0,3,1,0,1,6,,,70.0611138941407,12,4
12890,18,7,1-18-2019-007-03,3,1,1,2,350,12,0,0,110,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,13,-13,2,35808,998,90,17,0,1,88cm RoC to 8cm RoC,91cm LoC to 88cm RoC,27cm RoC,179,0,182,48,80,21,0,0,4,15,5,21,,,235.967080605942,6,4
15867,24,143,1-24-2019-143-04,4,2,1,1,0,12,0,0,120,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,14,-14,0,12851,998,52,12,0,1,starts 23cm right of FCP going right,bc to bc,68cm right of FCP,160,0,160,52,56,1,0,0,1,0,0,1,,,860.068020908545,1,4
12742,17,10,1-17-2019-010-08,8,1,1,2,30,1,0,0,120,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,14,-12,-7,14268,998,-69,14,0,1,BEGINS 3CM R OF C EXTENDS TO THE RIGHT,BC TO BC,57CM R OF C,129,0,150,39,72,4,1,4,4,3,0,0,,,224.735832285865,4,4
15421,77,122,1-77-2019-122-06,6,2,1,1,30,1,0,0,120,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,10,-9,-5,13454,998,-73,11,0,1,21cm right of center extending right,LFBC to RFBC,RFBC,124,0,170,53,64,2,0,0,0,0,0,2,,,1416.10656150084,9,4
12885,22,15,1-22-2019-015-03,3,1,1,2,10,12,0,0,130,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,15,-15,-3,37880,998,2,21,0,1,Front: Begins 6 cm RoC extends R,Front: Rebar corner to Rebar corner,36 cm RoC,138,0,160,41,70,19,0,0,7,12,19,11,,,65.9026289373971,12,4
13016,25,11,1-25-2019-011-03,3,2,1,1,10,12,0,0,130,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,13,-12,-2,12584,998,10,15,0,1,Starts14cm ROC ext right,BC to BC,40 cm ROC,145,0,145,44,64,9,0,0,0,0,6,9,,,124.909605891062,2,4
15742,29,142,1-29-2019-142-03,3,2,1,1,0,12,0,0,175,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,8,-8,0,9285,998,32,12,0,1,begins 8 cm right of center post crash extending to the right,left bumper corner to right bumper corner,52 cm right of center post crash,140,0,152,32,54,1,0,0,0,0,0,1,,,154.441795231078,2,4
15330,21,111,1-21-2019-111-03,3,2,1,1,350,12,0,0,175,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,16,-16,3,16093,998,84,14,0,1,24 CM RIGHT OF CENTER (ON HOOD) CONTINUING 50 CM RIGHT (TO R/F BUMPER CORNER),REBAR CORNER TO REBAR CORNER,AT R/F REBAR CORNER,112,0,148,49,50,6,0,1,4,6,6,6,,,275.662837896535,11,4
12967,21,18,1-21-2019-018-03,3,3,2,2,340,11,0,0,170,11FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,9,-9,3,9916,998,98,11,0,1,"Begins 12cm L of center, cont. 82cm R",BC to BC,30 cm R of center,140,0,140,29,82,4,0,0,2,1,0,4,,,224.201689243942,11,4
13940,16,35,1-16-2019-035-06,6,2,2,3,0,12,0,0,170,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,2,2,unknown,entire front,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,495.120272895892,5,4
14279,14,38,1-14-2019-038-02,2,1,1,2,10,12,0,0,170,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,29,-29,-5,18883,998,14,16,0,1,Begins 18cm ROC and goes right,bumper corner to bumper corner,60cm ROC,155,0,155,53,69,22,9,0,0,0,2,22,,,179.839669047239,8,4
14692,52,42,1-52-2019-042-03,3,1,1,2,0,12,0,0,170,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,17,-17,0,48502,998,49,25,0,1,LFBC to RFBC,LFBC to RFBC,RFBC,122,0,156,49,58,23,0,2,9,16,20,23,,,82.3017862061525,12,4
13689,30,45,1-30-2019-045-07,7,1,1,2,10,12,0,0,170,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,10,-10,-2,12866,998,3,14,0,1,Begins 13cm right of center extends right,Left front bumper corner to right front bumper corner,56cm right of center,150,0,150,44,62,3,0,0,0,0,2,3,,,1910.04663544147,10,4
13128,30,26,1-30-2019-026-04,4,1,1,2,20,1,0,0,90,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,UNKNOWN,UNKNOWN,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,1224.80266181738,10,4
13679,18,24,1-18-2019-024-10,10,2,1,1,0,12,0,0,105,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,14,-14,0,14009,998,49,16,0,1,21cm right of center to right bumper corner,bumper corner to bumper corner,50cm right of center,127,0,154,49,56,16,0,0,0,0,3,16,,,5527.04133992161,6,4
12911,11,16,1-11-2019-016-02,2,1,2,2,340,11,0,7,95,11FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,13,2,2,BEGINS 19CM LEFT OF FCP; EXTENDS LEFT,FRONT BUMPER CORNER TO FRONT BUMPER CORNER,48CM LEFT OF FCP,150,0,150,-46,52,3,0,0,3,2,0,0,,,81.8228818166149,8,4
14815,21,91,1-21-2019-091-10,10,3,2,1,350,12,0,0,90,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,1,1,Front End,Not Measured - Photos Only,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,4670.25385525207,11,4
13154,52,8,1-52-2019-008-02,2,3,3,1,320,11,0,0,90,11FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,15,-12,10,7772,998,90,10,0,1,BEGINS 8CM LOC AND EXTENDS TO LFBC,LFBC TO RFBC,LFBC,136,0,136,-38,54,3,3,0,0,0,0,0,,,33.036085159349,12,4
15521,66,69,1-66-2019-069-06,6,1,1,2,20,1,0,0,95,01FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,BC to BC,Unknown,999,999,142,999,999,999,999,999,999,999,999,999,,,286.750935070814,6,4
14606,13,60,1-13-2019-060-05,5,2,1,1,10,12,0,0,95,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,25,-24,-4,38098,998,-77,19,0,1,Starts 17cm right of center to LF BC,BC to BC,53cm left of Center Point,176,0,176,-41,120,24,24,15,6,4,0,0,,,216.384980089458,7,4
14836,12,57,1-12-2019-057-10,10,1,1,2,0,12,0,2,90,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,1,25,-25,0,40397,998,-28,24,0,1,18cm RoC con left 92cm,BC to BC,49cm LoC,148,0,148,-28,92,30,15,17,14,11,10,8,,,22176.1474139505,9,4
12897,15,15,1-15-2019-015-03,3,1,1,2,999,99,0,0,85,99FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,383.536145097283,1,4
13173,29,28,1-29-2019-028-05,5,1,1,2,0,12,0,0,90,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,17,-17,0,13616,998,-35,13,0,1,begins 10 cm right of post crash center extending leftward,left bumper corner to right bumper corner,10 cm left of center,160,0,175,-35,90,999,999,999,999,999,999,999,,,15.8263769983851,2,4
15442,16,83,1-16-2019-083-08,8,2,1,1,340,11,0,0,80,11FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,17,2,1,26cm LOC ext R,Rebar BC to BC,57cm LOC,113,0,148,-42,56,8,5,8,4,3,5,2,,,331.557426257783,5,4
13740,31,28,1-31-2019-028-10,10,1,1,60,0,12,0,0,888,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-41,17,2,1,3cm ROC,Entire Frontal plane,12cm LOC,172,0,175,-41,90,16,16,7,4,0,3,8,,,301.212188506147,6,4
