CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEQUENCE,PREEVENT,CASEWGT,PSUSTRAT,VERSION
13719,77,48,1-77-2019-048-02,2,1,1,4,82.9547267506105,9,4
13734,32,55,1-32-2019-055-09,9,1,1,4,5526.38425638474,7,4
13734,32,55,1-32-2019-055-09,9,1,2,4,5526.38425638474,7,4
13708,77,46,1-77-2019-046-07,7,1,1,4,2243.76720668598,9,4
13713,11,48,1-11-2019-048-02,2,1,1,4,88.5271865390147,8,4
13713,11,48,1-11-2019-048-02,2,1,2,4,88.5271865390147,8,4
13670,17,47,1-17-2019-047-07,7,1,1,4,788.387817824661,4,4
13613,33,44,1-33-2019-044-08,8,1,3,4,102.455252771248,12,4
13609,32,48,1-32-2019-048-06,6,1,1,4,1360.07503420019,7,4
13609,32,48,1-32-2019-048-06,6,1,2,4,1360.07503420019,7,4
13532,26,46,1-26-2019-046-10,10,1,1,4,5953.46329694906,10,4
13459,13,28,1-13-2019-028-09,9,1,1,4,11190.942356507,7,4
13432,48,20,1-48-2019-020-03,3,1,1,4,429.624003571099,12,4
13416,77,35,1-77-2019-035-02,2,1,1,4,86.6448225664678,9,4
13397,13,26,1-13-2019-026-08,8,1,1,4,1349.82277295787,7,4
13376,10,15,1-10-2019-015-08,8,1,1,4,186.086088128555,4,4
13290,12,19,1-12-2019-019-09,9,1,1,4,2060.49802009167,9,4
13224,32,30,1-32-2019-030-04,4,1,1,4,2726.452359466,7,4
13249,17,32,1-17-2019-032-04,4,1,3,4,1567.11536418308,4,4
13264,30,32,1-30-2019-032-07,7,1,1,4,1603.24637454962,10,4
13186,18,14,1-18-2019-014-09,9,2,1,4,568.308597380942,6,4
13189,21,25,1-21-2019-025-07,7,2,1,4,774.223329387927,11,4
13151,14,13,1-14-2019-013-08,8,1,1,4,1349.82277295787,8,4
13151,14,13,1-14-2019-013-08,8,1,2,4,1349.82277295787,8,4
13117,21,21,1-21-2019-021-03,3,1,1,4,292.225383831764,11,4
13103,26,23,1-26-2019-023-07,7,1,1,4,2079.88213517951,10,4
13077,32,24,1-32-2019-024-02,2,1,1,4,38.3547604389841,7,4
13094,59,20,1-59-2019-020-04,4,1,1,4,696.540413716553,6,4
13068,25,12,1-25-2019-012-06,6,1,1,4,86.4003078814238,2,4
13069,25,13,1-25-2019-013-03,3,1,1,4,69.9405789876063,2,4
12963,26,18,1-26-2019-018-03,3,1,1,4,297.947452175601,10,4
12963,26,18,1-26-2019-018-03,3,1,2,4,297.947452175601,10,4
12963,26,18,1-26-2019-018-03,3,1,3,4,297.947452175601,10,4
12963,26,18,1-26-2019-018-03,3,1,4,4,297.947452175601,10,4
12963,26,18,1-26-2019-018-03,3,1,5,4,297.947452175601,10,4
12952,29,19,1-29-2019-019-06,6,1,1,4,101.266904058614,2,4
12911,11,16,1-11-2019-016-02,2,1,1,4,81.8228818166149,8,4
12912,11,17,1-11-2019-017-05,5,1,1,4,105.115102507122,8,4
12940,48,9,1-48-2019-009-04,4,1,1,4,565.532429141334,12,4
12945,19,11,1-19-2019-011-02,2,1,1,4,65.2254111773666,9,4
12886,21,13,1-21-2019-013-04,4,1,1,4,1328.53573299345,11,4
12882,29,16,1-29-2019-016-09,9,1,3,4,913.414338545398,2,4
12855,48,7,1-48-2019-007-05,5,1,1,4,210.416565373235,12,4
12855,48,7,1-48-2019-007-05,5,1,2,4,210.416565373235,12,4
12842,11,12,1-11-2019-012-08,8,1,4,4,1349.82277295787,8,4
12832,21,12,1-21-2019-012-02,2,1,3,4,59.2289867586606,11,4
12785,48,5,1-48-2019-005-04,4,1,1,4,760.808785079792,12,4
12754,21,11,1-21-2019-011-01,1,1,3,4,39.1016629676172,11,4
12766,11,9,1-11-2019-009-08,8,1,1,4,792.804351737215,8,4
12714,32,12,1-32-2019-012-03,3,1,1,4,675.790919712566,7,4
12729,22,8,1-22-2019-008-04,4,1,1,4,121.520462314908,12,4
12831,30,15,1-30-2019-015-08,8,1,4,3,317.780449440281,10,4
12882,29,16,1-29-2019-016-09,9,1,2,3,913.414338545398,2,4
13071,23,20,1-23-2019-020-09,9,1,4,3,1275.85259641058,5,4
13084,54,12,1-54-2019-012-01,1,1,2,3,190.261308940954,9,4
13220,25,15,1-25-2019-015-06,6,1,2,3,267.39033703507,2,4
13357,48,19,1-48-2019-019-05,5,1,2,3,97.9450546464292,12,4
13364,28,17,1-28-2019-017-09,9,1,2,3,60.3714160948149,3,4
13518,76,19,1-76-2019-019-10,10,1,2,3,27.7402105869292,3,4
13667,22,45,1-22-2019-045-01,1,1,3,3,40.1392378017778,12,4
13669,22,47,1-22-2019-047-06,6,1,4,3,54.0811506237203,12,4
14097,22,57,1-22-2019-057-09,9,1,4,3,112.824695791541,12,4
14139,28,33,1-28-2019-033-03,3,1,2,3,76.9795358403178,3,4
14172,76,27,1-76-2019-027-05,5,1,3,3,72.2212395936282,3,4
14157,26,77,1-26-2019-077-02,2,1,2,3,18.3856648152252,10,4
14199,66,40,1-66-2019-040-10,10,1,4,3,192.358934979935,6,4
14374,11,76,1-11-2019-076-02,2,1,2,3,113.911411401903,8,4
14412,17,84,1-17-2019-084-06,6,1,2,3,233.061000395496,4,4
14448,48,43,1-48-2019-043-08,8,1,3,3,119.859999384599,12,4
14463,14,42,1-14-2019-042-06,6,1,2,3,2841.03722701177,8,4
14578,28,44,1-28-2019-044-08,8,1,2,3,73.4790451329552,3,4
14691,48,49,1-48-2019-049-06,6,1,8,3,431.883155547513,12,4
14691,48,49,1-48-2019-049-06,6,1,4,3,431.883155547513,12,4
14955,21,95,1-21-2019-095-02,2,1,4,3,32.7360487870005,11,4
15012,22,77,1-22-2019-077-09,9,1,4,3,400.414591062018,12,4
14982,66,57,1-66-2019-057-07,7,1,4,3,136.340100630904,6,4
15503,28,63,1-28-2019-063-07,7,1,4,3,331.432460392081,3,4
15501,48,65,1-48-2019-065-09,9,1,6,3,1217.33612755876,12,4
15576,25,75,1-25-2019-075-03,3,1,2,3,557.7013446223,2,4
15634,52,78,1-52-2019-078-04,4,1,2,3,313.515248536415,12,4
15647,10,71,1-10-2019-071-08,8,1,3,3,58.546899011777,4,4
15647,10,71,1-10-2019-071-08,8,1,4,3,58.546899011777,4,4
15726,21,123,1-21-2019-123-05,5,1,4,3,42.4100509673325,11,4
15726,21,123,1-21-2019-123-05,5,1,5,3,42.4100509673325,11,4
15646,12,75,1-12-2019-075-01,1,1,2,3,351.818329202919,9,4
15815,52,86,1-52-2019-086-09,9,1,2,3,281.222680715067,12,4
12540,33,3,1-33-2019-003-09,9,1,2,3,153.055535950873,12,4
12810,31,7,1-31-2019-007-10,10,1,2,3,301.212188506147,6,4
12853,28,7,1-28-2019-007-07,7,1,3,3,373.20084030812,3,4
14327,28,38,1-28-2019-038-07,7,1,4,3,439.73482098512,3,4
14768,28,47,1-28-2019-047-06,6,1,3,3,119.835688968074,3,4
15910,77,146,1-77-2019-146-02,2,1,4,3,82.9547267506105,9,4
15973,30,113,1-30-2019-113-02,2,1,2,3,68.1226867884696,10,4
14069,12,38,1-12-2019-038-09,9,1,2,3,7180.7228281814,9,4
12572,28,2,1-28-2019-002-07,7,1,2,3,619.489629706347,3,4
14570,66,49,1-66-2019-049-09,9,1,4,3,248.894288709932,6,4
14401,19,38,1-19-2019-038-01,1,1,4,3,59.3858634978482,9,4
15071,28,54,1-28-2019-054-10,10,1,4,3,3261.1131581043,3,4
15738,77,137,1-77-2019-137-01,1,1,2,3,105.374114839707,9,4
15967,76,69,1-76-2019-069-08,8,1,2,3,136.853989606198,3,4
15907,25,87,1-25-2019-087-08,8,1,2,3,112.572044803339,2,4
16050,26,160,1-26-2019-160-02,2,1,2,5,30.2475378073901,10,4
14902,24,104,1-24-2019-104-09,9,1,2,5,1013.35333428586,1,4
14902,24,104,1-24-2019-104-09,9,1,7,5,1013.35333428586,1,4
14662,22,69,1-22-2019-069-09,9,1,2,5,608.666204324671,12,4
15851,21,131,1-21-2019-131-09,9,1,2,5,360.689525776265,11,4
15587,29,134,1-29-2019-134-01,1,1,2,5,43.0855728550254,2,4
14652,19,43,1-19-2019-043-01,1,1,4,5,67.9853122267252,9,4
14609,21,81,1-21-2019-081-01,1,1,2,5,71.0311959576465,11,4
13612,33,43,1-33-2019-043-07,7,1,3,5,500.907688409028,12,4
13907,15,39,1-15-2019-039-02,2,1,2,5,33.8051386273393,1,4
13094,59,20,1-59-2019-020-04,4,1,2,5,696.540413716553,6,4
12779,66,9,1-66-2019-009-08,8,1,1,98,196.010558398465,6,4
12768,11,11,1-11-2019-011-08,8,1,2,98,792.804351737215,8,4
13516,29,42,1-29-2019-042-05,5,1,1,98,17.3618036065382,2,4
13897,33,56,1-33-2019-056-03,3,1,2,98,92.7466640243663,12,4
13897,33,56,1-33-2019-056-03,3,1,3,98,92.7466640243663,12,4
13897,33,56,1-33-2019-056-03,3,1,4,98,92.7466640243663,12,4
13897,33,56,1-33-2019-056-03,3,1,5,98,92.7466640243663,12,4
13805,25,33,1-25-2019-033-04,4,1,1,98,1311.2029374864,2,4
13630,11,43,1-11-2019-043-05,5,1,3,98,85.3470688507436,8,4
14190,77,67,1-77-2019-067-05,5,1,1,98,103.127269087679,9,4
14127,24,70,1-24-2019-070-09,9,1,1,98,1460.78255259321,1,4
13920,11,57,1-11-2019-057-04,4,1,2,98,1729.31488174375,8,4
14614,30,76,1-30-2019-076-03,3,1,2,98,679.691785654847,10,4
14792,17,102,1-17-2019-102-08,8,1,3,98,101.678586770327,4,4
14847,10,43,1-10-2019-043-01,1,1,2,98,23.0769668553423,4,4
14406,26,88,1-26-2019-088-05,5,1,2,98,53.6737149863376,10,4
15399,26,133,1-26-2019-133-05,5,1,2,98,84.9314559388932,10,4
15479,30,99,1-30-2019-099-05,5,1,3,98,107.707686738742,10,4
15467,33,89,1-33-2019-089-01,1,1,2,98,30.7980431661218,12,4
15467,33,89,1-33-2019-089-01,1,1,3,98,30.7980431661218,12,4
15156,22,79,1-22-2019-079-01,1,1,3,98,40.1392378017778,12,4
15839,19,81,1-19-2019-081-09,9,1,1,98,537.723925783301,9,4
15759,32,146,1-32-2019-146-06,6,1,2,98,746.47625372866,7,4
15768,19,80,1-19-2019-080-01,1,1,2,98,111.78505585159,9,4
14662,22,69,1-22-2019-069-09,9,1,4,98,608.666204324671,12,4
13686,26,51,1-26-2019-051-06,6,1,4,98,784.221184997853,10,4
14347,17,82,1-17-2019-082-03,3,1,1,98,79.0000377752147,4,4
14055,48,35,1-48-2019-035-01,1,1,2,98,100.078994892412,12,4
12501,16,1,1-16-2019-001-09,9,1,1,98,827.764153416687,5,4
15406,21,112,1-21-2019-112-02,2,1,2,98,32.7360487870005,11,4
14902,24,104,1-24-2019-104-09,9,1,4,98,1013.35333428586,1,4
14902,24,104,1-24-2019-104-09,9,1,5,98,1013.35333428586,1,4
15177,21,107,1-21-2019-107-01,1,1,3,98,38.0884896442254,11,4
13594,26,47,1-26-2019-047-09,9,1,3,98,1924.62648216444,10,4
14321,16,47,1-16-2019-047-02,2,1,4,98,24.3590254540844,5,4
13133,11,22,1-11-2019-022-02,2,1,4,98,145.018892921352,8,4
13133,11,22,1-11-2019-022-02,2,1,4,98,145.018892921352,8,4
15990,15,82,1-15-2019-082-05,5,1,3,6,24.4371625420717,1,4
12449,17,1,1-17-2019-001-09,9,1,2,6,961.723266068137,4,4
12509,25,1,1-25-2019-001-05,5,1,2,6,93.5553684959491,2,4
12446,32,2,1-32-2019-002-09,9,1,2,6,580.322202098339,7,4
13259,21,27,1-21-2019-027-08,8,1,2,6,323.171855000555,11,4
13388,30,36,1-30-2019-036-06,6,1,1,6,316.575309831163,10,4
13740,31,28,1-31-2019-028-10,10,1,2,6,301.212188506147,6,4
13471,26,42,1-26-2019-042-08,8,1,1,6,343.397094972708,10,4
13139,24,26,1-24-2019-026-10,10,1,1,6,4438.43293385622,1,4
13133,11,22,1-11-2019-022-02,2,1,3,6,145.018892921352,8,4
12778,66,8,1-66-2019-008-09,9,1,2,6,745.056665481415,6,4
12572,28,2,1-28-2019-002-07,7,1,4,6,619.489629706347,3,4
12947,26,15,1-26-2019-015-01,1,1,1,6,21.1070965857657,10,4
13073,48,12,1-48-2019-012-09,9,1,2,6,1148.08978195715,12,4
13116,30,25,1-30-2019-025-02,2,1,2,6,28.6013360902679,10,4
12910,11,15,1-11-2019-015-06,6,1,4,6,1360.61025491139,8,4
13242,22,27,1-22-2019-027-09,9,1,1,6,142.343750070468,12,4
12844,11,14,1-11-2019-014-03,3,1,1,6,1850.93386417477,8,4
12827,33,11,1-33-2019-011-05,5,1,2,6,30.1413500820201,12,4
14321,16,47,1-16-2019-047-02,2,1,3,6,24.3590254540844,5,4
14341,26,85,1-26-2019-085-01,1,1,1,6,40.0916540088887,10,4
13508,48,21,1-48-2019-021-03,3,1,3,6,226.321271513711,12,4
14089,17,69,1-17-2019-069-07,7,1,4,6,1022.34999928131,4,4
14321,16,47,1-16-2019-047-02,2,1,1,6,24.3590254540844,5,4
14241,33,64,1-33-2019-064-09,9,1,2,6,312.049454232807,12,4
14089,17,69,1-17-2019-069-07,7,1,2,6,1022.34999928131,4,4
14401,19,38,1-19-2019-038-01,1,1,2,6,59.3858634978482,9,4
14424,17,86,1-17-2019-086-04,4,1,1,6,795.172865020669,4,4
13594,26,47,1-26-2019-047-09,9,1,2,6,1924.62648216444,10,4
14553,21,79,1-21-2019-079-03,3,1,4,6,284.889019830546,11,4
14928,32,111,1-32-2019-111-06,6,1,2,6,1770.83256229935,7,4
14676,25,58,1-25-2019-058-03,3,1,2,6,359.866862574281,2,4
14487,22,63,1-22-2019-063-10,10,1,2,6,87.3867664965293,12,4
14464,25,52,1-25-2019-052-09,9,1,2,6,390.621602855709,2,4
14401,19,38,1-19-2019-038-01,1,1,6,6,59.3858634978482,9,4
15177,21,107,1-21-2019-107-01,1,1,2,6,38.0884896442254,11,4
15552,77,128,1-77-2019-128-01,1,1,2,6,105.374114839707,9,4
14636,32,98,1-32-2019-098-01,1,1,2,6,113.63676616615,7,4
14859,15,62,1-15-2019-062-04,4,1,4,6,536.065033784634,1,4
15008,27,59,1-27-2019-059-03,3,2,1,6,66.8501136253483,3,4
16070,33,101,1-33-2019-101-05,5,1,1,6,49.0636373285331,12,4
15801,27,74,1-27-2019-074-06,6,1,1,6,41.6619957462649,3,4
15984,17,152,1-17-2019-152-09,9,1,2,6,516.249119034867,4,4
15695,32,143,1-32-2019-143-02,2,1,4,6,39.0916251009869,7,4
15881,14,69,1-14-2019-069-09,9,1,2,6,4085.93010355525,8,4
14922,77,106,1-77-2019-106-10,10,1,1,6,6689.8868799597,9,4
14902,24,104,1-24-2019-104-09,9,1,3,6,1013.35333428586,1,4
14155,26,75,1-26-2019-075-06,6,1,1,6,501.170760834925,10,4
14215,26,79,1-26-2019-079-01,1,1,1,6,46.2404927788967,10,4
14261,11,70,1-11-2019-070-03,3,1,1,6,2375.63978622529,8,4
15217,26,126,1-26-2019-126-03,3,3,2,6,533.997477522729,10,4
15197,25,68,1-25-2019-068-03,3,1,2,6,444.181443381317,2,4
15443,66,67,1-66-2019-067-06,6,1,2,6,161.560141378123,6,4
15386,19,69,1-19-2019-069-05,5,1,2,6,175.390063424245,9,4
15317,22,83,1-22-2019-083-08,8,1,2,6,149.177025195749,12,4
13571,54,23,1-54-2019-023-03,3,1,2,6,461.364486825803,9,4
13465,21,37,1-21-2019-037-08,8,1,2,6,667.413453201344,11,4
15675,11,109,1-11-2019-109-05,5,1,2,6,568.11070087846,8,4
15821,25,84,1-25-2019-084-03,3,1,2,6,553.357581524896,2,4
12495,28,1,1-28-2019-001-07,7,1,2,6,188.933692908723,3,4
12641,23,9,1-23-2019-009-07,7,1,1,6,1611.99152389581,5,4
12684,31,5,1-31-2019-005-07,7,1,2,6,276.905591523354,6,4
12707,12,9,1-12-2019-009-04,4,1,2,6,2113.30005715441,9,4
12853,28,7,1-28-2019-007-07,7,1,4,6,373.20084030812,3,4
12747,18,5,1-18-2019-005-09,9,1,2,6,1089.13348895578,6,4
12415,24,1,1-24-2019-001-10,10,1,2,6,4805.57751704535,1,4
13391,33,33,1-33-2019-033-09,9,1,2,6,200.673697186743,12,4
12767,11,10,1-11-2019-010-01,1,1,1,6,93.5482561288202,8,4
13583,76,20,1-76-2019-020-05,5,1,2,6,29.2004368671738,3,4
13494,66,24,1-66-2019-024-10,10,1,2,6,192.358934979935,6,4
13202,11,26,1-11-2019-026-08,8,1,3,6,359.967592157998,8,4
13268,73,16,1-73-2019-016-07,7,1,1,6,154.561656155751,3,4
13042,18,11,1-18-2019-011-07,7,1,1,6,1256.07792716283,6,4
13265,21,29,1-21-2019-029-01,1,1,1,6,34.605551965115,11,4
12807,59,12,1-59-2019-012-08,8,1,2,6,130.633712763314,6,4
13019,26,21,1-26-2019-021-08,8,1,4,6,335.670870392202,10,4
13102,28,11,1-28-2019-011-09,9,1,2,6,581.195066917208,3,4
13786,23,22,1-23-2019-022-05,5,1,4,6,214.845171772477,5,4
12730,22,9,1-22-2019-009-03,3,1,2,6,37.4241414924972,12,4
15186,24,116,1-24-2019-116-09,9,1,2,6,1509.43902382704,1,4
15595,17,136,1-17-2019-136-07,7,1,2,6,1880.92552908769,4,4
15993,21,134,1-21-2019-134-01,1,1,1,6,48.5294665794685,11,4
16053,31,73,1-31-2019-073-09,9,1,2,6,535.111505965519,6,4
15887,29,148,1-29-2019-148-05,5,1,2,6,39.3083474251821,2,4
16033,52,92,1-52-2019-092-06,6,1,2,6,106.551116035717,12,4
15910,77,146,1-77-2019-146-02,2,1,2,6,82.9547267506105,9,4
14642,52,40,1-52-2019-040-09,9,1,2,6,668.411870604685,12,4
14576,76,37,1-76-2019-037-07,7,1,4,6,19.6051639236429,3,4
14728,19,46,1-19-2019-046-03,3,1,2,6,565.321654999234,9,4
14055,48,35,1-48-2019-035-01,1,1,1,6,100.078994892412,12,4
14513,48,44,1-48-2019-044-07,7,1,1,6,6736.32062422401,12,4
14327,28,38,1-28-2019-038-07,7,1,2,6,439.73482098512,3,4
14310,13,52,1-13-2019-052-03,3,1,2,6,743.362630484172,7,4
14018,12,36,1-12-2019-036-07,7,1,1,6,2711.54400456463,9,4
13666,66,28,1-66-2019-028-07,7,1,4,6,136.340100630904,6,4
13729,25,32,1-25-2019-032-10,10,1,1,6,5061.06161757561,2,4
13208,77,28,1-77-2019-028-05,5,1,1,6,103.127269087679,9,4
13394,18,18,1-18-2019-018-03,3,1,2,6,247.766001379686,6,4
13660,31,27,1-31-2019-027-01,1,1,2,6,297.974535814078,6,4
15326,13,79,1-13-2019-079-01,1,1,1,6,115.807623874756,7,4
14539,26,95,1-26-2019-095-06,6,1,2,6,606.871422366684,10,4
14562,77,84,1-77-2019-084-09,9,1,2,6,1237.66608398993,9,4
15203,28,57,1-28-2019-057-09,9,1,1,6,728.373239777465,3,4
15372,32,132,1-32-2019-132-08,8,1,2,6,542.768428535037,7,4
14768,28,47,1-28-2019-047-06,6,1,4,6,119.835688968074,3,4
14559,24,89,1-24-2019-089-03,3,1,2,6,331.575440653061,1,4
15020,31,61,1-31-2019-061-10,10,1,4,6,301.212188506147,6,4
14997,76,45,1-76-2019-045-10,10,1,2,6,27.7402105869292,3,4
14662,22,69,1-22-2019-069-09,9,1,5,6,608.666204324671,12,4
14662,22,69,1-22-2019-069-09,9,1,3,6,608.666204324671,12,4
13766,21,45,1-21-2019-045-09,9,1,1,6,805.376006485672,11,4
15432,48,63,1-48-2019-063-07,7,1,1,6,876.224951009777,12,4
15661,21,121,1-21-2019-121-01,1,1,4,6,34.4649228608809,11,4
15289,48,60,1-48-2019-060-07,7,1,2,6,672.513684954277,12,4
15077,20,42,1-20-2019-042-02,2,1,2,6,107.15923192649,11,4
15741,29,141,1-29-2019-141-09,9,1,1,6,594.387870716586,2,4
13600,17,44,1-17-2019-044-07,7,1,2,6,1926.22020073379,4,4
13145,28,12,1-28-2019-012-07,7,1,2,6,379.590724666244,3,4
13022,59,18,1-59-2019-018-02,2,1,2,6,73.6841192868472,6,4
15764,76,65,1-76-2019-065-08,8,1,2,6,169.733119348512,3,4
12673,22,6,1-22-2019-006-10,10,1,1,6,1045.92996383781,12,4
12657,13,5,1-13-2019-005-03,3,1,1,6,359.454085576585,7,4
12651,28,3,1-28-2019-003-01,1,1,2,6,63.5071801125526,3,4
12645,32,7,1-32-2019-007-03,3,1,2,6,1393.75085526506,7,4
12524,29,4,1-29-2019-004-06,6,1,2,6,188.943807608076,2,4
12491,24,2,1-24-2019-002-04,4,1,1,6,2281.57338463435,1,4
12559,54,2,1-54-2019-002-01,1,1,2,6,216.437365369528,9,4
12567,23,5,1-23-2019-005-09,9,1,1,6,691.005205982629,5,4
12597,18,3,1-18-2019-003-10,10,1,1,6,2239.33774142675,6,4
12593,29,7,1-29-2019-007-06,6,1,2,6,149.696110956948,2,4
12640,23,8,1-23-2019-008-06,6,1,2,6,491.309035992908,5,4
12633,11,5,1-11-2019-005-05,5,1,2,6,124.000975756859,8,4
12613,21,5,1-21-2019-005-08,8,1,2,6,218.663918477711,11,4
12419,12,1,1-12-2019-001-03,3,1,6,6,339.939384901959,9,4
12442,11,2,1-11-2019-002-09,9,1,1,6,928.921429640586,8,4
12444,19,1,1-19-2019-001-01,1,1,1,6,93.6457609646072,9,4
12523,29,3,1-29-2019-003-06,6,1,2,6,188.943807610028,2,4
16031,73,92,1-73-2019-092-06,6,1,2,6,77.9584660734061,3,4
16064,25,89,1-25-2019-089-02,2,1,2,6,62.6883666656647,2,4
15974,73,91,1-73-2019-091-04,4,1,2,6,914.41761863286,3,4
15971,23,42,1-23-2019-042-03,3,1,1,6,430.10557698714,5,4
15994,13,92,1-13-2019-092-04,4,1,1,6,16118.8520291156,7,4
16117,17,156,1-17-2019-156-09,9,1,1,6,246.035649665134,4,4
15768,19,80,1-19-2019-080-01,1,1,1,6,111.78505585159,9,4
15770,10,77,1-10-2019-077-09,9,1,4,6,1253.22171266285,4,4
15750,52,83,1-52-2019-083-09,9,1,2,6,586.770392732861,12,4
15756,16,96,1-16-2019-096-10,10,1,2,6,4382.10529015305,5,4
15729,20,51,1-20-2019-051-09,9,1,3,6,2105.06161817558,11,4
15720,17,143,1-17-2019-143-01,1,1,4,6,69.7981473883128,4,4
15708,48,71,1-48-2019-071-04,4,1,2,6,777.631602917974,12,4
15719,17,142,1-17-2019-142-03,3,1,2,6,333.829486355854,4,4
15633,28,66,1-28-2019-066-03,3,1,2,6,658.546491569219,3,4
15637,73,84,1-73-2019-084-09,9,1,2,6,570.171729776547,3,4
15705,14,64,1-14-2019-064-02,2,1,2,6,253.603260030737,8,4
15689,48,70,1-48-2019-070-07,7,1,2,6,1100.84828936817,12,4
15660,21,120,1-21-2019-120-09,9,1,2,6,1689.5816440758,11,4
15686,73,85,1-73-2019-085-09,9,1,2,6,567.375219964195,3,4
15888,29,149,1-29-2019-149-08,8,1,3,6,150.214493970894,2,4
15889,10,83,1-10-2019-083-01,1,1,3,6,23.0769668553423,4,4
15902,22,94,1-22-2019-094-06,6,1,4,6,46.1060759873428,12,4
15954,24,146,1-24-2019-146-02,2,1,2,6,90.7625623259036,1,4
15962,31,72,1-31-2019-072-09,9,1,4,6,533.373190299145,6,4
15903,22,95,1-22-2019-095-04,4,1,2,6,104.220287824042,12,4
15961,25,88,1-25-2019-088-05,5,1,2,6,207.997306850025,2,4
15835,10,80,1-10-2019-080-03,3,1,2,6,49.9332059249442,4,4
15826,73,90,1-73-2019-090-09,9,1,2,6,459.276799003436,3,4
15860,76,66,1-76-2019-066-06,6,1,2,6,66.9780926123769,3,4
15857,30,109,1-30-2019-109-05,5,1,1,6,249.160879493803,10,4
15871,28,72,1-28-2019-072-04,4,1,1,6,184.012564194104,3,4
15878,32,154,1-32-2019-154-01,1,1,1,6,116.95099333732,7,4
15814,52,85,1-52-2019-085-10,10,1,2,6,1346.77818654487,12,4
15815,52,86,1-52-2019-086-09,9,1,4,6,281.222680715067,12,4
15785,33,98,1-33-2019-098-09,9,1,2,6,318.480153533642,12,4
15779,22,92,1-22-2019-092-08,8,1,2,6,57.7073186166863,12,4
15156,22,79,1-22-2019-079-01,1,1,2,6,40.1392378017778,12,4
15161,33,86,1-33-2019-086-06,6,1,2,6,220.207620131091,12,4
15185,12,66,1-12-2019-066-09,9,1,2,6,637.187507262266,9,4
15181,77,113,1-77-2019-113-03,3,1,2,6,400.398839209025,9,4
15190,73,70,1-73-2019-070-09,9,1,2,6,35.2476757598411,3,4
15211,76,49,1-76-2019-049-10,10,1,4,6,311.883187628845,3,4
15202,32,126,1-32-2019-126-06,6,1,2,6,2485.1644518749,7,4
15207,10,57,1-10-2019-057-05,5,1,1,6,51.0022741943722,4,4
15070,16,70,1-16-2019-070-07,7,1,1,6,2221.98689112218,5,4
15073,19,58,1-19-2019-058-10,10,1,2,6,4652.10974532841,9,4
15098,21,101,1-21-2019-101-09,9,1,2,6,609.415593295339,11,4
15101,66,59,1-66-2019-059-08,8,1,2,6,205.34385839343,6,4
15089,29,111,1-29-2019-111-09,9,1,2,6,902.86709335474,2,4
15121,48,58,1-48-2019-058-03,3,1,1,6,474.367847753461,12,4
15124,52,60,1-52-2019-060-09,9,1,1,6,293.358576074392,12,4
15132,73,67,1-73-2019-067-09,9,1,2,6,80.932325640778,3,4
15153,17,117,1-17-2019-117-08,8,1,2,6,115.319765838598,4,4
15150,29,113,1-29-2019-113-04,4,1,1,6,143.054933704779,2,4
15139,76,48,1-76-2019-048-09,9,1,4,6,49.9476559777759,3,4
14963,52,55,1-52-2019-055-03,3,1,2,6,53.3844730154404,12,4
14975,28,52,1-28-2019-052-07,7,1,1,6,163.203990463977,3,4
15006,52,58,1-52-2019-058-08,8,1,1,6,99.5870142167287,12,4
14984,73,60,1-73-2019-060-09,9,1,1,6,154.249155810422,3,4
15063,23,30,1-23-2019-030-03,3,1,2,6,1088.64338063868,5,4
14949,15,63,1-15-2019-063-04,4,1,2,6,663.336890802616,1,4
14938,29,104,1-29-2019-104-09,9,1,1,6,259.588333222559,2,4
14932,19,52,1-19-2019-052-06,6,1,2,6,76.6703961070107,9,4
14924,31,58,1-31-2019-058-09,9,1,4,6,778.765418535634,6,4
14920,28,51,1-28-2019-051-04,4,1,1,6,127.364518155073,3,4
14901,11,94,1-11-2019-094-01,1,1,4,6,182.878331044313,8,4
14892,13,68,1-13-2019-068-06,6,1,1,6,1268.53355911452,7,4
15479,30,99,1-30-2019-099-05,5,1,2,6,107.707686738742,10,4
15465,17,131,1-17-2019-131-08,8,1,2,6,197.59154416162,4,4
15445,12,71,1-12-2019-071-09,9,1,1,6,1439.45424337639,9,4
15454,19,70,1-19-2019-070-08,8,1,1,6,333.345255405613,9,4
15428,52,70,1-52-2019-070-10,10,1,1,6,4899.08661120578,12,4
15430,28,61,1-28-2019-061-02,2,1,1,6,43.8808232157901,3,4
15299,52,65,1-52-2019-065-06,6,1,2,6,117.145444967732,12,4
15228,18,58,1-18-2019-058-08,8,1,2,6,160.380731191584,6,4
15219,26,128,1-26-2019-128-02,2,1,4,6,20.7207279162776,10,4
15331,76,50,1-76-2019-050-08,8,1,2,6,41.6963059161643,3,4
15254,21,108,1-21-2019-108-05,5,1,1,6,63.8131630846085,11,4
15359,48,62,1-48-2019-062-05,5,1,2,6,115.436698488675,12,4
15344,73,75,1-73-2019-075-10,10,1,2,6,111.895225849515,3,4
15571,32,138,1-32-2019-138-02,2,1,1,6,109.813161383712,7,4
15587,29,134,1-29-2019-134-01,1,1,3,6,43.0855728550254,2,4
15597,22,88,1-22-2019-088-06,6,1,2,6,70.2483208360071,12,4
15588,26,142,1-26-2019-142-03,3,1,2,6,461.272841275002,10,4
