CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,CASEWGT,PSUSTRAT,VERSION
14420,33,68,1-33-2019-068-01,1,3,368,584,203,2130,172,96,120,999,6,3.5,2,3,9,0,83.3833063978219,12,4
14405,26,87,1-26-2019-087-02,2,1,262,452,175,1281,151,96,94,144,4,1.8,2,1,0,0,22.3634104028693,10,4
14405,26,87,1-26-2019-087-02,2,2,285,480,182,1638,157,86,110,154,6,3.7,2,2,0,0,22.3634104028693,10,4
14422,21,71,1-21-2019-071-02,2,1,290,504,196,1939,167,100,116,159,6,3.5,2,1,0,0,15.9449852241138,11,4
14423,21,72,1-21-2019-072-03,3,1,447,772,244,9999,999,87,999,174,8,5.4,2,2,1,1,416.491965142025,11,4
14424,17,86,1-17-2019-086-04,4,1,283,492,185,1400,159,97,113,148,4,1.5,2,1,0,0,795.172865020669,4,4
14422,21,71,1-21-2019-071-02,2,2,280,486,179,1465,155,96,111,160,6,3.5,2,1,0,0,15.9449852241138,11,4
14425,30,70,1-30-2019-070-03,3,1,278,491,185,1496,158,98,115,999,4,2.4,9,1,9,0,1882.68985550518,10,4
14425,30,70,1-30-2019-070-03,3,2,370,581,203,2479,171,90,121,190,8,4.7,2,3,0,1,1882.68985550518,10,4
14384,16,49,1-16-2019-049-06,6,1,389,598,203,2431,174,100,108,999,8,5.3,2,2,0,0,1251.51642284456,5,4
14384,16,49,1-16-2019-049-06,6,2,278,481,182,1500,158,96,107,152,4,2.5,2,1,0,0,1251.51642284456,5,4
14384,16,49,1-16-2019-049-06,6,3,281,486,186,1463,159,97,109,999,4,2.4,2,1,0,0,1251.51642284456,5,4
14418,18,39,1-18-2019-039-08,8,1,276,502,185,1515,158,106,121,150,6,3.0,2,1,0,0,163.855697696748,6,4
14418,18,39,1-18-2019-039-08,8,2,326,530,190,1837,161,85,119,158,6,4.0,2,3,0,1,163.855697696748,6,4
14390,73,42,1-73-2019-042-06,6,1,278,474,186,2174,157,87,109,170,8,5.7,2,3,0,0,107.123582115093,3,4
14419,18,40,1-18-2019-040-10,10,2,280,493,185,1468,157,100,114,152,4,2.4,2,1,0,0,3708.34274299045,6,4
14406,26,88,1-26-2019-088-05,5,1,262,452,182,1597,156,89,100,142,4,2.4,2,1,0,0,53.6737149863376,10,4
14406,26,88,1-26-2019-088-05,5,2,273,483,183,1490,156,101,110,144,4,2.5,2,1,0,0,53.6737149863376,10,4
14426,20,34,1-20-2019-034-02,2,1,304,508,193,2262,163,86,118,180,6,3.6,2,4,0,0,208.964218658911,11,4
14429,26,90,1-26-2019-090-03,3,1,284,511,185,1717,159,101,126,148,6,3.6,2,1,0,0,576.33133315536,10,4
14429,26,90,1-26-2019-090-03,3,2,365,571,202,1980,167,101,105,180,8,4.8,2,2,0,0,576.33133315536,10,4
14066,32,69,1-32-2019-069-03,3,3,300,511,192,1980,168,100,113,999,6,3.5,2,1,0,0,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,4,381,591,200,2558,170,94,116,999,8,5.4,2,3,0,0,808.825566752703,7,4
14441,24,85,1-24-2019-085-07,7,1,280,484,183,1535,158,97,108,158,4,2.4,2,1,0,0,1272.57562582259,1,4
14441,24,85,1-24-2019-085-07,7,2,282,483,191,1940,162,104,99,162,6,3.6,2,4,0,0,1272.57562582259,1,4
14440,24,84,1-24-2019-084-03,3,1,270,456,178,1272,157,88,98,162,4,2.0,2,1,0,0,317.517205696942,1,4
14440,24,84,1-24-2019-084-03,3,2,270,442,180,1377,155,92,81,156,4,2.4,2,1,0,0,317.517205696942,1,4
14439,24,83,1-24-2019-083-06,6,1,308,534,203,2671,173,99,127,999,8,5.6,9,2,9,0,422.944516176406,1,4
14439,24,83,1-24-2019-083-06,6,2,260,454,176,1255,152,94,100,999,4,1.8,2,1,0,0,422.944516176406,1,4
14436,11,78,1-11-2019-078-03,3,1,278,487,183,1453,159,97,112,154,4,2.5,2,1,0,1,342.535419855095,8,4
14436,11,78,1-11-2019-078-03,3,2,280,482,183,1475,160,94,108,152,4,2.4,2,1,0,0,342.535419855095,8,4
14445,59,53,1-59-2019-053-05,5,1,351,550,202,2419,174,87,112,999,8,5.4,2,2,9,0,84.215261247752,6,4
14438,11,80,1-11-2019-080-07,7,1,282,490,182,1610,159,99,109,152,6,3.5,2,1,0,0,1414.97242668199,8,4
14438,11,80,1-11-2019-080-07,7,2,278,487,183,1453,159,97,112,156,4,2.5,2,1,0,1,1414.97242668199,8,4
14445,59,53,1-59-2019-053-05,5,2,289,489,183,1926,158,100,100,158,6,3.6,2,4,0,0,84.215261247752,6,4
14447,48,42,1-48-2019-042-06,6,1,265,476,175,1513,147,99,112,140,4,2.5,2,4,0,0,145.700645988985,12,4
14447,48,42,1-48-2019-042-06,6,2,262,453,182,1583,156,92,100,165,4,2.4,2,4,0,0,145.700645988985,12,4
14447,48,42,1-48-2019-042-06,6,3,263,460,172,1340,147,92,103,150,4,2.2,2,4,0,1,145.700645988985,12,4
14446,59,54,1-59-2019-054-02,2,1,262,477,177,1320,153,98,118,140,4,2.2,2,1,0,0,73.6841192868472,6,4
14446,59,54,1-59-2019-054-02,2,2,281,486,187,1590,160,97,108,152,4,2.4,2,1,0,0,73.6841192868472,6,4
14446,59,54,1-59-2019-054-02,2,3,320,523,188,1867,149,89,115,152,6,4.0,2,2,0,1,73.6841192868472,6,4
14452,28,40,1-28-2019-040-06,6,1,262,458,173,1274,148,96,100,140,4,2.2,2,1,0,0,193.340499672741,3,4
14452,28,40,1-28-2019-040-06,6,2,249,407,172,1160,147,86,72,146,4,1.6,2,1,0,0,193.340499672741,3,4
14453,28,41,1-28-2019-041-05,5,1,289,525,190,1724,159,109,127,160,6,3.8,2,1,0,0,46.7855791031088,3,4
14453,28,41,1-28-2019-041-05,5,2,338,551,199,1973,167,95,118,180,8,5.3,2,3,0,0,46.7855791031088,3,4
14453,28,41,1-28-2019-041-05,5,3,274,477,182,1542,156,96,107,156,4,2.5,2,4,0,0,46.7855791031088,3,4
14451,54,27,1-54-2019-027-04,4,1,318,514,202,2318,999,77,117,999,8,5.7,9,2,9,0,875.092745241507,9,4
14451,54,27,1-54-2019-027-04,4,2,290,501,196,2119,167,100,111,156,6,3.5,2,1,0,0,875.092745241507,9,4
14449,16,50,1-16-2019-050-06,6,1,280,482,183,1454,160,94,108,148,4,2.4,2,1,0,1,231.345150457671,5,4
14457,32,88,1-32-2019-088-03,3,1,307,519,200,1978,171,102,111,164,6,3.6,2,1,0,0,2004.84764575741,7,4
14458,32,89,1-32-2019-089-02,2,2,266,459,185,1502,161,91,101,160,4,1.5,2,1,0,0,81.0265634975965,7,4
14448,48,43,1-48-2019-043-08,8,1,277,481,176,1489,147,99,107,160,4,2.3,2,2,0,1,119.859999384599,12,4
14457,32,88,1-32-2019-088-03,3,2,278,489,185,1496,158,98,112,144,4,2.4,2,1,0,0,2004.84764575741,7,4
14456,52,36,1-52-2019-036-05,5,1,286,501,200,2146,170,96,117,162,6,3.5,2,3,0,0,88.240417309825,12,4
14450,16,51,1-16-2019-051-04,4,1,275,486,183,1656,155,98,112,150,6,3.5,2,1,0,0,584.59677047951,5,4
14463,14,42,1-14-2019-042-06,6,1,253,398,170,1286,148,79,66,150,4,1.8,2,1,0,0,2841.03722701177,8,4
14459,32,90,1-32-2019-090-03,3,1,326,540,189,1791,158,94,120,156,4,2.5,2,2,0,0,2004.84764574481,7,4
14460,11,79,1-11-2019-079-03,3,1,255,430,169,1050,148,82,93,144,4,1.5,2,1,0,1,342.535419855095,8,4
14454,73,43,1-73-2019-043-10,10,1,365,570,203,2408,173,100,105,180,8,5.3,2,3,0,1,1234.59597441063,3,4
14460,11,79,1-11-2019-079-03,3,2,270,463,184,1610,160,93,100,150,4,2.5,2,4,0,0,342.535419855095,8,4
14454,73,43,1-73-2019-043-10,10,2,326,529,190,2287,159,88,114,160,6,4.2,2,3,0,0,1234.59597441063,3,4
14466,66,46,1-66-2019-046-09,9,1,308,521,183,2008,160,100,113,150,6,3.9,2,1,0,0,120.823855191032,6,4
14442,77,77,1-77-2019-077-02,2,1,281,486,186,1463,159,97,109,999,4,2.4,2,1,0,0,82.9547267506105,9,4
14455,73,44,1-73-2019-044-04,4,1,264,441,176,1404,151,89,90,160,4,2.4,2,1,0,1,186.936194013242,3,4
14455,73,44,1-73-2019-044-04,4,2,279,482,193,2180,161,91,112,180,6,4.0,2,4,0,0,186.936194013242,3,4
14442,77,77,1-77-2019-077-02,2,2,275,484,199,2064,173,100,110,156,6,3.7,2,4,0,1,82.9547267506105,9,4
14443,77,78,1-77-2019-078-03,3,1,270,464,180,1253,154,91,104,150,4,2.0,2,1,0,0,686.560502943425,9,4
14468,27,47,1-27-2019-047-08,8,1,273,484,183,1603,155,100,111,152,6,3.5,2,1,0,0,104.621471910836,3,4
14468,27,47,1-27-2019-047-08,8,2,270,453,178,1265,156,87,97,142,4,1.8,2,1,0,0,104.621471910836,3,4
14464,25,52,1-25-2019-052-09,9,1,269,457,179,1296,152,94,95,146,4,2.0,2,1,0,0,390.621602855709,2,4
14467,27,46,1-27-2019-046-06,6,1,281,509,185,1630,158,110,120,150,6,3.5,2,1,0,0,159.522960136086,3,4
14467,27,46,1-27-2019-046-06,6,2,270,463,176,1293,153,91,102,148,4,1.8,2,1,0,0,159.522960136086,3,4
14465,25,53,1-25-2019-053-06,6,2,253,404,174,1220,151,89,62,144,4,1.4,1,2,0,0,129.810236874676,2,4
14478,33,69,1-33-2019-069-03,3,1,270,455,184,1629,158,94,91,140,4,2.5,2,4,0,0,71.5135197479547,12,4
14482,31,48,1-31-2019-048-04,4,1,308,514,200,2050,166,96,111,165,6,3.6,2,1,0,0,240.49101350779,6,4
14478,33,69,1-33-2019-069-03,3,2,270,463,188,1244,156,89,104,999,4,2.0,9,1,9,0,71.5135197479547,12,4
14476,29,84,1-29-2019-084-03,3,1,295,492,182,2085,157,89,110,165,8,4.7,2,3,0,1,161.961689047479,2,4
14476,29,84,1-29-2019-084-03,3,2,293,473,173,1475,152,95,84,155,4,2.0,2,1,0,1,161.961689047479,2,4
14479,33,70,1-33-2019-070-03,3,1,308,514,200,2050,166,96,111,152,6,3.6,2,9,0,0,71.5135197479547,12,4
14479,33,70,1-33-2019-070-03,3,2,271,486,181,1560,156,100,115,999,6,3.0,2,1,0,0,71.5135197479547,12,4
14479,33,70,1-33-2019-070-03,3,3,263,467,169,1170,141,82,122,135,4,2.4,1,2,0,0,71.5135197479547,12,4
14483,29,83,1-29-2019-083-04,4,1,272,469,183,1760,158,93,106,999,4,2.4,2,4,0,0,427.995263992256,2,4
14483,29,83,1-29-2019-083-04,4,2,273,465,184,1580,158,95,98,168,4,2.0,2,4,0,0,427.995263992256,2,4
14484,13,57,1-13-2019-057-02,2,1,238,365,160,1029,141,75,52,130,4,1.2,2,1,0,1,76.4378672427031,7,4
14484,13,57,1-13-2019-057-02,2,2,274,481,182,1389,157,98,109,152,4,2.4,2,1,0,1,76.4378672427031,7,4
14485,13,58,1-13-2019-058-02,2,1,300,511,193,2252,163,98,113,164,8,4.7,2,2,9,0,76.4378672427031,7,4
14485,13,58,1-13-2019-058-02,2,2,270,463,176,1293,153,91,102,156,4,1.8,2,1,0,0,76.4378672427031,7,4
14481,22,64,1-22-2019-064-07,7,1,255,411,179,1190,156,84,73,152,4,1.6,1,1,0,1,37.4524942326431,12,4
14487,22,63,1-22-2019-063-10,10,1,365,570,203,2389,173,100,105,180,8,5.3,2,3,0,1,87.3867664965293,12,4
14481,22,64,1-22-2019-064-07,7,2,269,465,180,1485,153,98,98,144,4,2.5,2,4,0,1,37.4524942326431,12,4
14490,21,73,1-21-2019-073-02,2,1,282,482,188,1742,161,99,100,999,6,3.5,2,1,9,0,17.7745052984276,11,4
14491,21,74,1-21-2019-074-03,3,1,265,465,178,1333,154,91,109,142,4,1.4,2,1,0,0,464.280056554891,11,4
14490,21,73,1-21-2019-073-02,2,2,252,410,176,1370,152,85,75,999,3,1.0,2,1,0,0,17.7745052984276,11,4
14491,21,74,1-21-2019-074-03,3,2,285,475,177,1587,150,82,110,999,6,3.5,9,2,0,0,464.280056554891,11,4
14490,21,73,1-21-2019-073-02,2,3,264,439,187,1509,156,999,999,999,4,2.4,2,3,9,0,17.7745052984276,11,4
14492,21,75,1-21-2019-075-03,3,1,260,450,172,1225,148,999,999,999,4,2.0,9,1,0,0,464.280056554891,11,4
14490,21,73,1-21-2019-073-02,2,4,267,448,185,1560,162,91,90,999,4,1.6,2,1,9,0,17.7745052984276,11,4
14488,30,71,1-30-2019-071-02,2,1,260,453,170,1135,146,93,100,999,4,1.8,9,1,0,0,37.7186958829631,10,4
14492,21,75,1-21-2019-075-03,3,2,280,484,183,1468,159,97,108,999,4,2.4,2,1,0,0,464.280056554891,11,4
14488,30,71,1-30-2019-071-02,2,2,324,539,190,1984,161,94,121,170,6,3.5,2,3,0,0,37.7186958829631,10,4
14490,21,73,1-21-2019-073-02,2,5,999,999,999,9999,999,999,999,999,8,6.0,9,2,9,1,17.7745052984276,11,4
14489,30,72,1-30-2019-072-01,1,1,319,523,185,1925,157,80,124,170,6,4.0,2,2,0,0,74.5512035827328,10,4
14489,30,72,1-30-2019-072-01,1,2,319,523,185,1925,157,80,124,170,6,4.0,2,2,0,0,74.5512035827328,10,4
14469,26,91,1-26-2019-091-03,3,1,257,437,172,1155,150,82,97,144,4,1.6,2,1,0,0,541.918745608562,10,4
14469,26,91,1-26-2019-091-03,3,2,360,583,203,2578,173,97,126,172,8,6.2,9,9,9,0,541.918745608562,10,4
14470,26,92,1-26-2019-092-04,4,1,279,482,193,2111,160,91,112,158,6,4.0,2,3,0,1,1403.86466423745,10,4
14470,26,92,1-26-2019-092-04,4,2,357,562,190,1900,161,85,119,168,6,4.0,2,2,0,0,1403.86466423745,10,4
14470,26,92,1-26-2019-092-04,4,3,266,479,178,1475,154,98,116,150,6,3.0,9,1,9,0,1403.86466423745,10,4
14473,17,88,1-17-2019-088-03,3,1,278,485,182,1467,159,99,109,152,4,2.5,2,1,0,0,213.820884180185,4,4
14473,17,88,1-17-2019-088-03,3,2,278,464,181,1607,153,83,104,150,4,2.0,2,4,0,1,213.820884180185,4,4
14473,17,88,1-17-2019-088-03,3,3,338,556,203,2619,173,100,117,170,8,6.0,2,2,9,1,213.820884180185,4,4
14472,17,87,1-17-2019-087-04,4,1,399,617,203,3097,173,97,121,168,8,6.2,2,3,1,0,901.214422343502,4,4
14477,15,53,1-15-2019-053-04,4,1,292,482,194,2121,163,88,102,999,6,3.6,2,2,9,0,2516.46396459513,1,4
14477,15,53,1-15-2019-053-04,4,2,270,463,188,1244,156,89,104,999,4,2.0,2,1,9,0,2516.46396459513,1,4
14486,18,41,1-18-2019-041-05,5,1,277,481,182,1441,159,96,108,154,4,2.5,2,1,0,0,85.4917793516379,6,4
14471,26,93,1-26-2019-093-02,2,1,266,459,201,2069,165,80,117,160,8,5.0,2,3,9,0,35.6892101093093,10,4
14471,26,93,1-26-2019-093-02,2,2,295,440,188,1860,157,68,78,128,6,3.6,2,3,0,0,35.6892101093093,10,4
14495,77,80,1-77-2019-080-07,7,1,303,508,198,2115,172,95,110,999,6,3.5,2,4,0,0,3007.51595053688,9,4
14496,31,49,1-31-2019-049-07,7,1,280,482,183,1475,160,94,108,150,4,2.4,2,1,0,1,276.905591523354,6,4
14494,12,47,1-12-2019-047-01,1,1,407,630,200,3341,175,100,123,184,6,6.7,2,3,0,1,353.331729164077,9,4
14494,12,47,1-12-2019-047-01,1,2,358,574,243,2606,999,94,122,188,10,6.8,2,3,1,1,353.331729164077,9,4
14505,24,86,1-24-2019-086-05,5,1,278,487,183,1524,158,97,112,999,6,3.5,2,1,0,0,172.941259148601,1,4
14503,11,81,1-11-2019-081-02,2,1,352,561,200,2495,170,94,113,170,8,5.4,2,3,0,1,131.262604555616,8,4
14503,11,81,1-11-2019-081-02,2,2,300,518,198,2004,172,95,123,160,6,3.5,2,1,0,0,131.262604555616,8,4
14506,77,81,1-77-2019-081-03,3,1,324,539,190,1984,161,93,121,165,6,3.5,2,3,0,1,312.707634476972,9,4
14506,77,81,1-77-2019-081-03,3,2,268,454,173,1746,151,83,105,999,6,3.4,2,3,0,0,312.707634476972,9,4
14509,59,55,1-59-2019-055-02,2,1,400,613,202,2112,167,95,118,170,8,5.3,2,2,0,0,159.325799516233,6,4
14507,77,82,1-77-2019-082-03,3,1,320,522,185,2085,157,79,123,160,6,4.0,1,3,0,0,312.707634476972,9,4
14509,59,55,1-59-2019-055-02,2,2,270,464,178,1265,152,97,98,150,4,1.8,2,1,0,0,159.325799516233,6,4
14507,77,82,1-77-2019-082-03,3,2,284,492,179,1576,156,95,113,999,6,3.5,2,1,0,0,312.707634476972,9,4
14509,59,55,1-59-2019-055-02,2,3,252,442,174,1292,151,89,102,999,4,1.4,2,1,0,0,159.325799516233,6,4
14508,77,83,1-77-2019-083-04,4,1,282,495,203,1930,168,98,114,170,6,3.5,2,4,0,0,1078.05257470961,9,4
14508,77,83,1-77-2019-083-04,4,2,280,482,184,1580,160,94,108,150,4,2.4,2,1,0,0,1078.05257470961,9,4
14512,28,42,1-28-2019-042-03,3,1,257,424,181,1447,154,88,81,140,4,2.4,2,3,0,1,169.284877782637,3,4
14513,48,44,1-48-2019-044-07,7,1,275,468,187,1588,162,98,95,172,4,2.3,2,1,0,0,6736.32062422401,12,4
14504,11,82,1-11-2019-082-05,5,1,266,455,182,1579,155,87,102,160,4,2.5,2,4,0,0,321.302244308154,8,4
14510,12,48,1-12-2019-048-04,4,1,267,448,185,1560,162,91,90,152,4,1.6,2,1,0,0,389.13492396195,9,4
14514,52,37,1-52-2019-037-03,3,1,257,424,181,1447,154,88,81,164,4,2.4,2,3,0,0,96.9371163847249,12,4
14510,12,48,1-12-2019-048-04,4,2,241,422,168,977,145,83,96,126,4,1.5,2,1,0,0,389.13492396195,9,4
14514,52,37,1-52-2019-037-03,3,2,295,505,200,2317,167,96,116,180,8,5.3,2,3,0,1,96.9371163847249,12,4
14519,32,93,1-32-2019-093-09,9,1,272,488,182,1560,154,95,123,154,6,3.0,2,1,0,1,5741.35923704195,7,4
14518,32,92,1-32-2019-092-06,6,1,271,457,185,1724,156,999,999,999,4,2.4,2,1,0,0,1828.01322295631,7,4
14511,12,49,1-12-2019-049-09,9,1,272,449,166,1691,999,78,101,999,6,4.3,9,3,0,0,399.589277734295,9,4
14520,14,43,1-14-2019-043-01,1,1,399,627,203,3099,173,97,134,180,8,6.7,2,3,0,1,404.045672436521,8,4
14520,14,43,1-14-2019-043-01,1,2,285,484,192,1687,163,92,107,999,6,3.6,2,2,0,0,404.045672436521,8,4
14515,52,38,1-52-2019-038-04,4,1,324,539,190,2007,161,93,121,170,6,3.5,2,3,0,0,329.21009958543,12,4
14520,14,43,1-14-2019-043-01,1,3,302,513,201,2168,171,100,112,160,6,3.6,2,1,0,0,404.045672436521,8,4
14518,32,92,1-32-2019-092-06,6,2,262,458,173,1261,149,96,100,146,4,2.2,1,1,0,0,1828.01322295631,7,4
14517,32,91,1-32-2019-091-07,7,1,365,570,203,2397,173,101,103,999,8,5.3,9,3,0,0,6336.31994417542,7,4
14520,14,43,1-14-2019-043-01,1,4,257,412,170,1159,149,82,73,150,4,1.6,2,1,0,0,404.045672436521,8,4
14520,14,43,1-14-2019-043-01,1,5,278,485,182,1467,159,99,109,160,4,2.5,2,1,0,0,404.045672436521,8,4
14523,66,47,1-66-2019-047-01,1,1,300,518,201,2390,168,96,123,165,8,4.7,2,2,0,0,190.884214670747,6,4
14515,52,38,1-52-2019-038-04,4,2,270,467,189,1837,162,93,104,166,6,3.5,2,4,0,0,329.21009958543,12,4
14517,32,91,1-32-2019-091-07,7,2,286,510,187,1662,163,102,122,164,6,3.0,2,1,0,1,6336.31994417542,7,4
14522,31,50,1-31-2019-050-05,5,1,271,468,183,1471,158,98,99,140,4,2.0,2,1,0,0,301.24556196969,6,4
14521,16,52,1-16-2019-052-06,6,1,270,455,178,1305,157,87,99,152,4,1.8,2,1,0,0,552.641166354152,5,4
14521,16,52,1-16-2019-052-06,6,2,252,449,174,1480,148,95,103,152,4,2.5,2,1,0,0,552.641166354152,5,4
14527,76,35,1-76-2019-035-02,2,1,284,488,186,1554,160,94,110,150,4,1.5,2,1,0,0,18.1164349077004,3,4
14526,25,54,1-25-2019-054-06,6,1,271,458,185,1735,155,93,94,999,6,3.5,2,4,0,1,1156.3986856246,2,4
14526,25,54,1-25-2019-054-06,6,2,274,477,182,1542,156,96,107,148,4,2.5,2,4,0,0,1156.3986856246,2,4
14528,17,89,1-17-2019-089-03,3,1,269,467,181,1497,155,100,99,162,4,2.4,2,1,0,0,224.355490687911,4,4
14530,17,91,1-17-2019-091-03,3,1,277,485,182,1542,157,102,106,168,4,2.4,2,2,0,1,224.355490525343,4,4
14530,17,91,1-17-2019-091-03,3,2,263,441,176,1423,152,88,89,150,4,2.4,1,1,0,0,224.355490525343,4,4
14529,17,90,1-17-2019-090-06,6,1,305,500,188,1710,160,85,110,160,6,3.5,2,2,0,0,277.155032698721,4,4
14529,17,90,1-17-2019-090-06,6,2,254,428,181,1478,157,88,86,138,5,2.5,2,1,0,0,277.155032698721,4,4
14524,19,40,1-19-2019-040-08,8,1,365,571,202,2397,167,101,105,181,8,5.3,2,3,0,1,191.215437642263,9,4
14524,19,40,1-19-2019-040-08,8,2,285,508,187,1618,159,108,116,160,6,3.8,2,1,0,0,191.215437642263,9,4
14525,19,41,1-19-2019-041-08,8,1,273,483,182,1429,155,101,110,150,4,2.3,2,1,0,0,191.215437642263,9,4
14531,27,48,1-27-2019-048-06,6,1,262,452,182,1604,156,89,100,150,4,2.4,2,4,0,0,129.166078524303,3,4
14539,26,95,1-26-2019-095-06,6,1,260,415,170,1127,147,84,71,142,4,1.6,2,1,0,0,606.871422366684,10,4
14532,29,85,1-29-2019-085-02,2,1,365,570,203,2416,173,100,105,180,8,5.3,2,3,0,0,15.6010076995637,2,4
14532,29,85,1-29-2019-085-02,2,2,257,437,172,1155,150,82,97,150,4,1.6,2,1,0,0,15.6010076995637,2,4
14541,33,71,1-33-2019-071-07,7,1,292,482,194,2114,163,88,102,158,6,3.6,1,4,0,0,831.991413186228,12,4
14541,33,71,1-33-2019-071-07,7,2,263,449,169,1862,143,76,111,999,6,3.0,9,3,9,0,831.991413186228,12,4
14545,22,65,1-22-2019-065-09,9,1,278,482,180,1429,154,96,110,999,4,2.5,2,1,9,0,244.740889431791,12,4
14546,73,45,1-73-2019-045-09,9,1,338,542,200,1841,164,85,117,999,6,4.9,9,2,9,0,1089.3321243153,3,4
14544,30,73,1-30-2019-073-02,2,1,305,504,191,1996,163,89,110,170,8,5.7,2,2,0,0,61.7371665507538,10,4
14533,29,86,1-29-2019-086-10,10,1,247,442,170,1095,146,90,107,146,4,1.8,2,1,0,0,4851.91643385274,2,4
14545,22,65,1-22-2019-065-09,9,2,266,479,178,1360,153,98,116,160,4,2.2,2,1,0,1,244.740889431791,12,4
14543,18,43,1-18-2019-043-04,4,1,283,489,183,1495,158,98,109,154,4,2.5,2,1,0,0,509.218916561729,6,4
14550,21,78,1-21-2019-078-06,6,1,285,488,185,2132,158,86,118,999,6,4.0,2,3,0,0,379.482580632139,11,4
14550,21,78,1-21-2019-078-06,6,2,270,463,176,1283,153,91,102,140,4,1.8,2,1,0,0,379.482580632139,11,4
14548,21,76,1-21-2019-076-01,1,1,296,505,200,2190,166,94,115,999,8,4.8,2,2,0,0,34.4649228608809,11,4
14552,26,97,1-26-2019-097-01,1,1,270,446,173,1335,147,89,87,154,4,1.5,2,1,0,0,32.2752321015473,10,4
14553,21,79,1-21-2019-079-03,3,1,270,464,178,1265,152,97,98,141,4,1.8,2,1,0,0,284.889019830546,11,4
14536,15,54,1-15-2019-054-04,4,1,375,598,207,2318,174,102,120,999,6,3.7,2,2,9,0,343.4360221247,1,4
14537,15,55,1-15-2019-055-09,9,1,278,486,185,1496,158,96,112,999,4,2.0,2,1,9,0,391.223637378421,1,4
14537,15,55,1-15-2019-055-09,9,2,272,460,180,1440,155,89,99,152,5,2.4,2,1,0,0,391.223637378421,1,4
14542,18,42,1-18-2019-042-03,3,1,308,514,200,2050,166,96,111,164,6,3.6,2,1,0,0,157.730828191165,6,4
14542,18,42,1-18-2019-042-03,3,2,286,477,177,1569,152,99,92,152,6,3.5,2,1,0,0,157.730828191165,6,4
14535,13,59,1-13-2019-059-09,9,1,264,441,176,1410,151,88,89,158,4,2.4,2,1,0,0,8601.50692605775,7,4
14535,13,59,1-13-2019-059-09,9,2,356,574,201,2385,174,102,116,170,8,5.7,2,3,9,0,8601.50692605775,7,4
14534,29,87,1-29-2019-087-09,9,1,265,444,175,1310,151,87,92,150,4,1.8,1,1,0,0,862.601061458185,2,4
14540,26,96,1-26-2019-096-10,10,1,272,481,180,1455,156,94,115,144,4,2.4,9,1,9,0,7464.52724416651,10,4
14557,24,87,1-24-2019-087-06,6,1,280,484,183,1454,160,97,108,144,4,2.4,2,1,0,0,441.67059858251,1,4
14557,24,87,1-24-2019-087-06,6,2,305,508,191,1797,162,92,110,156,6,3.6,2,1,0,1,441.67059858251,1,4
14558,24,88,1-24-2019-088-09,9,1,280,486,179,1378,155,96,111,162,4,2.5,2,1,0,0,1253.79056887962,1,4
14559,24,89,1-24-2019-089-03,3,1,270,436,180,1436,158,87,79,158,4,1.6,2,1,0,0,331.575440653061,1,4
14561,11,84,1-11-2019-084-06,6,1,253,440,174,1237,151,89,98,140,4,1.4,2,1,0,0,459.296589681387,8,4
14567,11,85,1-11-2019-085-07,7,1,278,493,188,1807,162,102,113,156,6,3.5,2,4,0,0,1535.85297914549,8,4
14569,66,48,1-66-2019-048-07,7,1,282,483,191,1907,162,104,99,144,6,3.0,2,1,0,0,299.604795441816,6,4
14568,77,87,1-77-2019-087-03,3,1,279,482,193,2180,161,91,112,170,6,4.0,2,3,0,1,340.101224281227,9,4
14563,77,85,1-77-2019-085-06,6,1,260,454,176,1279,151,94,100,148,4,1.8,2,1,0,1,488.55296690465,9,4
14571,52,39,1-52-2019-039-07,7,1,282,463,186,1547,163,84,96,166,6,3.8,1,2,0,0,715.535270222749,12,4
14570,66,49,1-66-2019-049-09,9,1,267,443,171,1164,147,86,90,138,4,2.0,2,1,0,0,248.894288709932,6,4
14562,77,84,1-77-2019-084-09,9,1,250,439,170,1150,144,89,100,144,4,2.0,2,1,0,0,1237.66608398993,9,4
14571,52,39,1-52-2019-039-07,7,2,357,592,208,2327,174,101,124,185,6,3.6,2,3,0,0,715.535270222749,12,4
14573,32,95,1-32-2019-095-01,1,1,351,538,202,2304,174,76,111,170,6,4.2,2,2,0,1,108.287728866858,7,4
14577,28,43,1-28-2019-043-09,9,2,325,529,190,1791,161,85,119,164,6,4.0,2,3,0,0,330.942733947479,3,4
14576,76,37,1-76-2019-037-07,7,1,275,473,182,1485,157,96,102,160,4,2.5,2,4,0,0,19.6051639236429,3,4
14575,76,36,1-76-2019-036-07,7,1,282,482,197,2079,166,84,116,160,6,4.3,2,3,0,0,19.6051639236429,3,4
14575,76,36,1-76-2019-036-07,7,2,338,556,203,2685,173,100,117,999,8,6.0,2,3,0,1,19.6051639236429,3,4
14578,28,44,1-28-2019-044-08,8,1,365,565,199,2096,167,95,105,180,8,5.3,2,3,0,0,73.4790451329552,3,4
14574,32,96,1-32-2019-096-01,1,1,245,389,169,996,999,999,999,146,4,1.8,1,2,0,0,108.287728840612,7,4
