CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,NUMEVENTS,CDRVERCOLL,CDRVERREPT,MODTYPE,IGCYCDOWN,CASEWGT,PSUSTRAT,VERSION
13330,30,34,1-30-2019-034-03,3,2,1,6,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,4224,840.084135008245,10,4
13331,21,31,1-21-2019-031-03,3,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,4728,917.603016401786,11,4
13313,29,32,1-29-2019-032-09,9,1,1,2,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,22020,305.71379319727,2,4
13339,14,18,1-14-2019-018-03,3,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,999998,839.933700654909,8,4
13339,14,18,1-14-2019-018-03,3,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,8768,839.933700654909,8,4
13340,32,35,1-32-2019-035-02,2,1,1,1,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,3781,88.1671690786721,7,4
13349,24,36,1-24-2019-036-02,2,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,3649,57.6076865340657,1,4
13351,24,38,1-24-2019-038-02,2,1,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,2140,57.6076865340657,1,4
13343,11,31,1-11-2019-031-03,3,1,1,3,Crash Data Retrieval Tool 17.9.1,Crash Data Retrieval Tool 19.5.1,1,999998,396.520356627838,8,4
13351,24,38,1-24-2019-038-02,2,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,1802,57.6076865340657,1,4
13343,11,31,1-11-2019-031-03,3,2,1,1,Crash Data Retrieval Tool 17.9.1,Crash Data Retrieval Tool 19.5.1,1,9038,396.520356627838,8,4
13346,77,31,1-77-2019-031-07,7,1,1,3,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,6119,1248.27674408614,9,4
13353,73,19,1-73-2019-019-04,4,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,1371,52.0928521798202,3,4
13361,66,22,1-66-2019-022-10,10,1,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,7485,192.358934979935,6,4
13362,76,14,1-76-2019-014-07,7,1,1,0,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,999998,62.0145797721238,3,4
13370,25,19,1-25-2019-019-02,2,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,1193,36.6784290500258,2,4
13356,48,18,1-48-2019-018-03,3,1,1,0,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,999998,324.794084711342,12,4
13367,32,38,1-32-2019-038-06,6,1,1,3,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,6632,1175.77799215703,7,4
13367,32,38,1-32-2019-038-06,6,2,1,1,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,11138,1175.77799215703,7,4
13366,32,37,1-32-2019-037-03,3,1,1,1,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,2581,951.785885360584,7,4
13372,12,21,1-12-2019-021-10,10,1,1,0,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,999998,5366.40832572355,9,4
13368,52,12,1-52-2019-012-07,7,2,1,2,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,999998,596.751744063503,12,4
13375,20,20,1-20-2019-020-06,6,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,7133,869.404440668935,11,4
13375,20,20,1-20-2019-020-06,6,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,21613,869.404440668935,11,4
13376,10,15,1-10-2019-015-08,8,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,186.086088128555,4,4
13373,16,20,1-16-2019-020-02,2,1,1,3,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,999998,32.9025449031055,5,4
13373,16,20,1-16-2019-020-02,2,2,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,4152,32.9025449031055,5,4
13363,28,16,1-28-2019-016-10,10,1,1,1,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,2,999998,324.442431463755,3,4
13386,17,37,1-17-2019-037-05,5,2,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,16087,171.953159836595,4,4
13364,28,17,1-28-2019-017-09,9,1,1,1,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,999998,60.3714160948149,3,4
13364,28,17,1-28-2019-017-09,9,1,2,0,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,2,999998,60.3714160948149,3,4
13394,18,18,1-18-2019-018-03,3,1,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,4167,247.766001379686,6,4
13390,22,33,1-22-2019-033-03,3,1,1,5,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,1611,32.3378667110544,12,4
13396,27,21,1-27-2019-021-06,6,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,999998,58.7762501787772,3,4
13384,26,37,1-26-2019-037-03,3,1,1,3,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,999998,414.368608626376,10,4
13385,26,38,1-26-2019-038-06,6,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,17678,551.954122553085,10,4
13387,30,35,1-30-2019-035-03,3,1,1,2,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,7918,256.265990315214,10,4
13401,21,35,1-21-2019-035-05,5,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,56.4184959555751,11,4
13400,21,34,1-21-2019-034-02,2,1,1,1,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,6167,32.7360487870005,11,4
13378,29,35,1-29-2019-035-06,6,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,12196,182.500456008485,2,4
13412,24,39,1-24-2019-039-07,7,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,4245,2051.80387886028,1,4
13413,24,40,1-24-2019-040-06,6,1,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,999998,681.923479586081,1,4
13414,24,41,1-24-2019-041-03,3,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,15625,511.940525259804,1,4
13414,24,41,1-24-2019-041-03,3,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,315,511.940525259804,1,4
13418,73,21,1-73-2019-021-07,7,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,12375,517.655646595532,3,4
13409,11,34,1-11-2019-034-03,3,1,1,1,Crash Data Retrieval Tool 17.9.1,Crash Data Retrieval Tool 19.5.1,1,4275,485.991284092334,8,4
13411,11,36,1-11-2019-036-03,3,1,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,7744,485.991284092334,8,4
13411,11,36,1-11-2019-036-03,3,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,4221,485.991284092334,8,4
13416,77,35,1-77-2019-035-02,2,1,1,3,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,6292,86.6448225664678,9,4
13424,10,17,1-10-2019-017-09,9,1,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,24233,328.454294549133,4,4
13417,77,36,1-77-2019-036-02,2,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,2733,86.6448225664678,9,4
13415,77,34,1-77-2019-034-04,4,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,5553,7329.65149081085,9,4
13421,59,32,1-59-2019-032-05,5,3,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,13488,103.80052602726,6,4
13433,25,22,1-25-2019-022-05,5,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,11935,83.7622537989636,2,4
13433,25,22,1-25-2019-022-05,5,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,13354,83.7622537989636,2,4
13432,48,20,1-48-2019-020-03,3,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,12058,429.624003571099,12,4
13431,76,16,1-76-2019-016-09,9,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,18388,18.1260132962166,3,4
13435,14,21,1-14-2019-021-05,5,1,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,27680,345.772290627062,8,4
13437,66,23,1-66-2019-023-08,8,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,20920,264.199118389005,6,4
13434,14,20,1-14-2019-020-03,3,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,6307,3623.03677168247,8,4
13438,52,13,1-52-2019-013-03,3,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,5468,138.90111847222,12,4
13436,16,22,1-16-2019-022-02,2,2,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,13865,29.8072761981203,5,4
13446,17,38,1-17-2019-038-06,6,1,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,9486,93.0467501507111,4,4
13446,17,38,1-17-2019-038-06,6,2,1,4,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,999998,93.0467501507111,4,4
13449,12,24,1-12-2019-024-03,3,1,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,3895,275.6417920954,9,4
13448,17,40,1-17-2019-040-07,7,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,999998,305.010083629079,4,4
13448,17,40,1-17-2019-040-07,7,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,14165,305.010083629079,4,4
13450,11,37,1-11-2019-037-03,3,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,5361,485.991284092334,8,4
13451,29,38,1-29-2019-038-06,6,2,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,11953,90.9780292607777,2,4
13463,22,36,1-22-2019-036-03,3,1,1,6,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,8850,84.3897690153395,12,4
13462,22,35,1-22-2019-035-05,5,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,13459,39.2833665464723,12,4
13467,33,38,1-33-2019-038-06,6,1,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,10129,78.8703353272887,12,4
13453,29,40,1-29-2019-040-04,4,1,1,0,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,999998,194.615364697559,2,4
13467,33,38,1-33-2019-038-06,6,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,12321,78.8703353272887,12,4
13458,18,20,1-18-2019-020-06,6,1,1,5,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,999998,133.944088200859,6,4
13466,21,38,1-21-2019-038-05,5,2,1,3,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,13708,93.9523849766589,11,4
13445,15,29,1-15-2019-029-02,2,2,1,2,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,6035,12.924630393862,1,4
13472,32,42,1-32-2019-042-03,3,1,1,6,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,3090,472.779315248122,7,4
13457,18,19,1-18-2019-019-03,3,2,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,93.2438271751823,6,4
13454,20,21,1-20-2019-021-04,4,1,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,9704,3094.93603206769,11,4
13454,20,21,1-20-2019-021-04,4,3,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,11000,3094.93603206769,11,4
13423,10,16,1-10-2019-016-10,10,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,15190,2272.89860604013,4,4
12999,54,11,1-54-2019-011-09,9,3,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,8193,789.285631257336,9,4
13477,24,42,1-24-2019-042-07,7,1,1,2,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,999998,1075.88415122255,1,4
13478,24,43,1-24-2019-043-03,3,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,14172,268.441201018451,1,4
13479,24,44,1-24-2019-044-06,6,1,1,4,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,11790,357.573485202025,1,4
13485,73,22,1-73-2019-022-04,4,1,1,0,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,4912,101.884334318088,3,4
13474,11,38,1-11-2019-038-02,2,1,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,26637,81.8228818166149,8,4
13487,28,18,1-28-2019-018-03,3,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,3063,41.4904043763407,3,4
13489,25,23,1-25-2019-023-02,2,1,1,3,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,36.6784290500258,2,4
13493,52,14,1-52-2019-014-03,3,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,9128,257.134427527681,12,4
13493,52,14,1-52-2019-014-03,3,2,1,0,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,257.134427527681,12,4
13481,77,37,1-77-2019-037-06,6,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,25991,878.104685809995,9,4
13482,77,38,1-77-2019-038-01,1,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,8792,105.374114839707,9,4
13483,77,39,1-77-2019-039-10,10,1,1,0,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,13917.9653854289,9,4
13501,12,25,1-12-2019-025-03,3,2,1,4,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,802,528.909785803535,9,4
13502,76,17,1-76-2019-017-04,4,1,1,0,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,22.1480790404137,3,4
13504,27,23,1-27-2019-023-07,7,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,395,130.479437500867,3,4
13505,27,24,1-27-2019-024-06,6,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,35.770210806449,3,4
13498,16,23,1-16-2019-023-06,6,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,15507,169.208373545195,5,4
13498,16,23,1-16-2019-023-06,6,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,10231,169.208373545195,5,4
13508,48,21,1-48-2019-021-03,3,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,5637,226.321271513711,12,4
13507,19,23,1-19-2019-023-06,6,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,18327,771.702172842247,9,4
13512,17,43,1-17-2019-043-07,7,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,13517,835.983395864614,4,4
13512,17,43,1-17-2019-043-07,7,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,27757,835.983395864614,4,4
13524,22,39,1-22-2019-039-04,4,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,95,35.6664213954091,12,4
13511,17,42,1-17-2019-042-06,6,2,1,4,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,255.026119922489,4,4
13513,20,22,1-20-2019-022-02,2,2,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,2072,74.1457749173779,11,4
13513,20,22,1-20-2019-022-02,2,3,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,13193,74.1457749173779,11,4
13530,31,23,1-31-2019-023-08,8,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,33259,356.870367430216,6,4
13519,33,39,1-33-2019-039-04,4,3,1,3,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,106.158137072877,12,4
13519,33,39,1-33-2019-039-04,4,4,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,8453,106.158137072877,12,4
13528,18,21,1-18-2019-021-03,3,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,5675,287.528372136407,6,4
13515,29,41,1-29-2019-041-03,3,2,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,12049,181.918721096908,2,4
13521,33,41,1-33-2019-041-03,3,2,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,4195,32.9516108217655,12,4
13533,25,25,1-25-2019-025-07,7,1,1,3,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,458.811479711025,2,4
13517,29,43,1-29-2019-043-07,7,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,6065,772.689245964743,2,4
13476,11,40,1-11-2019-040-07,7,2,1,1,Crash Data Retrieval Tool 17.9.1,Crash Data Retrieval Tool 19.5.1,1,16112,3383.71612360217,8,4
13480,11,41,1-11-2019-041-05,5,2,1,2,Crash Data Retrieval Tool 17.9.1,Crash Data Retrieval Tool 19.5.1,1,10238,85.3470688507436,8,4
13480,11,41,1-11-2019-041-05,5,3,1,1,Crash Data Retrieval Tool 17.9.1,Crash Data Retrieval Tool 19.5.1,1,12614,85.3470688507436,8,4
13535,13,31,1-13-2019-031-02,2,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,10466,100.205046713412,7,4
13537,30,39,1-30-2019-039-03,3,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,3114,664.261708181593,10,4
13537,30,39,1-30-2019-039-03,3,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,5666,664.261708181593,10,4
13538,30,40,1-30-2019-040-03,3,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,5752,664.261707948297,10,4
13514,32,47,1-32-2019-047-03,3,2,1,6,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,5296,967.020096116497,7,4
13531,15,30,1-15-2019-030-02,2,1,1,4,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,4022,79.7762294241773,1,4
13531,15,30,1-15-2019-030-02,2,2,1,2,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,3859,79.7762294241773,1,4
13500,14,22,1-14-2019-022-04,4,2,1,0,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,4514.9411141826,8,4
13548,22,40,1-22-2019-040-10,10,1,1,3,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,999998,233.379856171248,12,4
13261,30,31,1-30-2019-031-05,5,2,1,1,Crash Data Retrieval Tool 18.0,Crash Data Retrieval Tool 19.5.1,1,7710,36.4327547798371,10,4
13526,26,44,1-26-2019-044-03,3,3,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,3682,363.369043519196,10,4
13560,24,47,1-24-2019-047-06,6,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,560.865159779105,1,4
13559,24,46,1-24-2019-046-03,3,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,3098,421.058393059335,1,4
13559,24,46,1-24-2019-046-03,3,2,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,7101,421.058393059335,1,4
13558,24,45,1-24-2019-045-03,3,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,4697,421.058393021907,1,4
13561,11,42,1-11-2019-042-10,10,1,1,1,Crash Data Retrieval Tool 17.9.1,Crash Data Retrieval Tool 19.5.1,1,23685,22176.1474139505,8,4
13563,77,41,1-77-2019-041-06,6,1,1,4,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,190.696903819126,9,4
13561,11,42,1-11-2019-042-10,10,2,1,1,Crash Data Retrieval Tool 17.9.1,Crash Data Retrieval Tool 19.5.1,1,999998,22176.1474139505,8,4
13565,28,20,1-28-2019-020-06,6,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,10764,75.915655932847,3,4
13566,73,24,1-73-2019-024-04,4,1,1,0,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,97.8096386494261,3,4
13567,48,23,1-48-2019-023-06,6,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,14721,360.524979063225,12,4
13579,16,25,1-16-2019-025-06,6,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,11329,1337.67061459615,5,4
13581,52,15,1-52-2019-015-07,7,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,17825,286.840034109685,12,4
13581,52,15,1-52-2019-015-07,7,2,1,0,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,286.840034109685,12,4
13584,32,50,1-32-2019-050-07,7,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,9159,4714.33710528873,7,4
13568,59,34,1-59-2019-034-08,8,1,1,0,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,259.207699449181,6,4
13572,12,26,1-12-2019-026-04,4,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,143,627.910950617529,9,4
13577,14,23,1-14-2019-023-07,7,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,11428,2049.89233987656,8,4
13575,32,49,1-32-2019-049-09,9,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,16793,4271.67553715728,7,4
13582,52,16,1-52-2019-016-03,3,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,7203,50.8788342615142,12,4
13583,76,20,1-76-2019-020-05,5,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,2698,29.2004368671738,3,4
13589,19,25,1-19-2019-025-07,7,1,1,0,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,822.201506978278,9,4
13592,31,26,1-31-2019-026-01,1,1,1,2,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,24070,348.926925004764,6,4
13593,66,26,1-66-2019-026-09,9,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,17136,131.308569897691,6,4
13593,66,26,1-66-2019-026-09,9,3,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,43878,131.308569897691,6,4
13593,66,26,1-66-2019-026-09,9,4,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,17894,131.308569897691,6,4
13594,26,47,1-26-2019-047-09,9,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,46935,1924.62648216444,10,4
13602,17,46,1-17-2019-046-02,2,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,17083,57.5680443688784,4,4
13602,17,46,1-17-2019-046-02,2,2,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,1479,57.5680443688784,4,4
13600,17,44,1-17-2019-044-07,7,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,8316,1926.22020073379,4,4
13596,26,49,1-26-2019-049-02,2,1,1,3,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,20.8969386056482,10,4
13597,22,41,1-22-2019-041-10,10,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,32000,764.699190793706,12,4
13613,33,44,1-33-2019-044-08,8,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,31591,102.455252771248,12,4
13617,21,39,1-21-2019-039-02,2,1,1,10,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,3303,74.1088058919459,11,4
13607,29,46,1-29-2019-046-09,9,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,429.697042831363,2,4
13607,29,46,1-29-2019-046-09,9,2,1,3,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,999998,429.697042831363,2,4
13599,22,43,1-22-2019-043-09,9,2,1,1,Crash Data Retrieval Tool 18.0.1,Crash Data Retrieval Tool 19.5.1,1,21880,134.157147381797,12,4
13619,30,43,1-30-2019-043-03,3,2,1,0,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,8804,463.544332401253,10,4
13620,30,44,1-30-2019-044-02,2,1,1,1,Crash Data Retrieval Tool 18.0.2,Crash Data Retrieval Tool 19.5.1,1,7905,28.6013360902679,10,4
