CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EQUIP,AVAIL,ACTIVATE,CASEWGT,PSUSTRAT,VERSION
14065,32,68,1-32-2019-068-03,3,2,11,1,9,808.825566752703,7,4
14065,32,68,1-32-2019-068-03,3,2,12,1,9,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,1,1,0,8,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,1,2,1,9,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,1,3,1,9,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,1,4,1,1,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,1,5,1,2,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,1,6,0,8,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,1,7,0,8,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,1,8,0,8,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,1,9,0,8,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,1,10,1,9,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,1,11,0,8,808.825566752703,7,4
14066,32,69,1-32-2019-069-03,3,1,12,1,9,808.825566752703,7,4
14067,32,70,1-32-2019-070-03,3,1,1,0,8,808.825566752703,7,4
14067,32,70,1-32-2019-070-03,3,1,2,1,9,808.825566752703,7,4
14067,32,70,1-32-2019-070-03,3,1,3,0,8,808.825566752703,7,4
14067,32,70,1-32-2019-070-03,3,1,4,1,1,808.825566752703,7,4
14067,32,70,1-32-2019-070-03,3,1,5,1,2,808.825566752703,7,4
14067,32,70,1-32-2019-070-03,3,1,6,0,8,808.825566752703,7,4
14067,32,70,1-32-2019-070-03,3,1,7,0,8,808.825566752703,7,4
14067,32,70,1-32-2019-070-03,3,1,8,0,8,808.825566752703,7,4
14067,32,70,1-32-2019-070-03,3,1,9,0,8,808.825566752703,7,4
14067,32,70,1-32-2019-070-03,3,1,10,0,8,808.825566752703,7,4
14067,32,70,1-32-2019-070-03,3,1,11,0,8,808.825566752703,7,4
14067,32,70,1-32-2019-070-03,3,1,12,0,8,808.825566752703,7,4
14068,52,26,1-52-2019-026-06,6,1,1,9,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,1,2,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,1,3,1,2,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,1,4,1,1,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,1,5,1,2,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,1,6,9,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,1,7,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,1,8,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,1,9,1,3,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,1,10,1,3,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,1,11,9,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,1,12,1,2,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,2,1,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,2,2,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,2,3,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,2,4,1,1,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,2,5,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,2,6,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,2,7,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,2,8,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,2,9,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,2,10,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,2,11,0,8,220.423368779891,12,4
14068,52,26,1-52-2019-026-06,6,2,12,0,8,220.423368779891,12,4
14070,28,31,1-28-2019-031-07,7,1,1,0,8,370.729475226708,3,4
14070,28,31,1-28-2019-031-07,7,1,2,0,8,370.729475226708,3,4
14070,28,31,1-28-2019-031-07,7,1,3,0,8,370.729475226708,3,4
14070,28,31,1-28-2019-031-07,7,1,4,1,2,370.729475226708,3,4
14070,28,31,1-28-2019-031-07,7,1,5,1,2,370.729475226708,3,4
14070,28,31,1-28-2019-031-07,7,1,6,0,8,370.729475226708,3,4
14070,28,31,1-28-2019-031-07,7,1,7,0,8,370.729475226708,3,4
14070,28,31,1-28-2019-031-07,7,1,8,0,8,370.729475226708,3,4
14070,28,31,1-28-2019-031-07,7,1,9,0,8,370.729475226708,3,4
14070,28,31,1-28-2019-031-07,7,1,10,0,8,370.729475226708,3,4
14070,28,31,1-28-2019-031-07,7,1,11,0,8,370.729475226708,3,4
14070,28,31,1-28-2019-031-07,7,1,12,0,8,370.729475226708,3,4
14071,28,32,1-28-2019-032-07,7,1,1,0,8,370.729475226708,3,4
14071,28,32,1-28-2019-032-07,7,1,2,0,8,370.729475226708,3,4
14071,28,32,1-28-2019-032-07,7,1,3,0,8,370.729475226708,3,4
14071,28,32,1-28-2019-032-07,7,1,4,9,8,370.729475226708,3,4
14071,28,32,1-28-2019-032-07,7,1,5,0,8,370.729475226708,3,4
14071,28,32,1-28-2019-032-07,7,1,6,0,8,370.729475226708,3,4
14071,28,32,1-28-2019-032-07,7,1,7,0,8,370.729475226708,3,4
14071,28,32,1-28-2019-032-07,7,1,8,0,8,370.729475226708,3,4
14071,28,32,1-28-2019-032-07,7,1,9,0,8,370.729475226708,3,4
14071,28,32,1-28-2019-032-07,7,1,10,0,8,370.729475226708,3,4
14071,28,32,1-28-2019-032-07,7,1,11,0,8,370.729475226708,3,4
14071,28,32,1-28-2019-032-07,7,1,12,0,8,370.729475226708,3,4
14073,25,42,1-25-2019-042-03,3,1,1,0,8,411.240548539247,2,4
14073,25,42,1-25-2019-042-03,3,1,2,9,8,411.240548539247,2,4
14073,25,42,1-25-2019-042-03,3,1,3,9,8,411.240548539247,2,4
14073,25,42,1-25-2019-042-03,3,1,4,0,8,411.240548539247,2,4
14073,25,42,1-25-2019-042-03,3,1,5,1,2,411.240548539247,2,4
14073,25,42,1-25-2019-042-03,3,1,6,0,8,411.240548539247,2,4
14073,25,42,1-25-2019-042-03,3,1,7,0,8,411.240548539247,2,4
14073,25,42,1-25-2019-042-03,3,1,8,0,8,411.240548539247,2,4
14073,25,42,1-25-2019-042-03,3,1,9,1,9,411.240548539247,2,4
14073,25,42,1-25-2019-042-03,3,1,10,0,8,411.240548539247,2,4
14073,25,42,1-25-2019-042-03,3,1,11,0,8,411.240548539247,2,4
14073,25,42,1-25-2019-042-03,3,1,12,9,8,411.240548539247,2,4
14075,27,36,1-27-2019-036-06,6,2,1,0,8,52.0611106083057,3,4
14075,27,36,1-27-2019-036-06,6,2,2,1,9,52.0611106083057,3,4
14075,27,36,1-27-2019-036-06,6,2,3,0,8,52.0611106083057,3,4
14075,27,36,1-27-2019-036-06,6,2,4,1,9,52.0611106083057,3,4
14075,27,36,1-27-2019-036-06,6,2,5,0,8,52.0611106083057,3,4
14075,27,36,1-27-2019-036-06,6,2,6,9,8,52.0611106083057,3,4
14075,27,36,1-27-2019-036-06,6,2,7,0,8,52.0611106083057,3,4
14075,27,36,1-27-2019-036-06,6,2,8,9,8,52.0611106083057,3,4
14075,27,36,1-27-2019-036-06,6,2,9,0,8,52.0611106083057,3,4
14075,27,36,1-27-2019-036-06,6,2,10,0,8,52.0611106083057,3,4
14075,27,36,1-27-2019-036-06,6,2,11,9,8,52.0611106083057,3,4
14075,27,36,1-27-2019-036-06,6,2,12,0,8,52.0611106083057,3,4
14076,10,32,1-10-2019-032-03,3,2,1,0,8,181.815245927984,4,4
14076,10,32,1-10-2019-032-03,3,2,2,0,8,181.815245927984,4,4
14076,10,32,1-10-2019-032-03,3,2,3,0,8,181.815245927984,4,4
14076,10,32,1-10-2019-032-03,3,2,4,1,1,181.815245927984,4,4
14076,10,32,1-10-2019-032-03,3,2,5,1,2,181.815245927984,4,4
14076,10,32,1-10-2019-032-03,3,2,6,0,8,181.815245927984,4,4
14076,10,32,1-10-2019-032-03,3,2,7,0,8,181.815245927984,4,4
14076,10,32,1-10-2019-032-03,3,2,8,1,2,181.815245927984,4,4
14076,10,32,1-10-2019-032-03,3,2,9,0,8,181.815245927984,4,4
14076,10,32,1-10-2019-032-03,3,2,10,0,8,181.815245927984,4,4
14076,10,32,1-10-2019-032-03,3,2,11,0,8,181.815245927984,4,4
14076,10,32,1-10-2019-032-03,3,2,12,0,8,181.815245927984,4,4
14079,31,35,1-31-2019-035-04,4,1,1,0,8,359.869968155361,6,4
14079,31,35,1-31-2019-035-04,4,1,2,0,8,359.869968155361,6,4
14079,31,35,1-31-2019-035-04,4,1,3,0,8,359.869968155361,6,4
14079,31,35,1-31-2019-035-04,4,1,4,0,8,359.869968155361,6,4
14079,31,35,1-31-2019-035-04,4,1,5,0,8,359.869968155361,6,4
14079,31,35,1-31-2019-035-04,4,1,6,0,8,359.869968155361,6,4
14079,31,35,1-31-2019-035-04,4,1,7,0,8,359.869968155361,6,4
14079,31,35,1-31-2019-035-04,4,1,8,1,2,359.869968155361,6,4
14079,31,35,1-31-2019-035-04,4,1,9,0,8,359.869968155361,6,4
14079,31,35,1-31-2019-035-04,4,1,10,0,8,359.869968155361,6,4
14079,31,35,1-31-2019-035-04,4,1,11,0,8,359.869968155361,6,4
14079,31,35,1-31-2019-035-04,4,1,12,0,8,359.869968155361,6,4
14081,19,33,1-19-2019-033-07,7,1,1,0,8,2063.3185784147,9,4
14081,19,33,1-19-2019-033-07,7,1,2,1,1,2063.3185784147,9,4
14081,19,33,1-19-2019-033-07,7,1,3,0,8,2063.3185784147,9,4
14081,19,33,1-19-2019-033-07,7,1,4,1,1,2063.3185784147,9,4
14081,19,33,1-19-2019-033-07,7,1,5,0,8,2063.3185784147,9,4
14081,19,33,1-19-2019-033-07,7,1,6,0,8,2063.3185784147,9,4
14081,19,33,1-19-2019-033-07,7,1,7,0,8,2063.3185784147,9,4
14081,19,33,1-19-2019-033-07,7,1,8,0,8,2063.3185784147,9,4
14081,19,33,1-19-2019-033-07,7,1,9,0,8,2063.3185784147,9,4
14081,19,33,1-19-2019-033-07,7,1,10,0,8,2063.3185784147,9,4
14081,19,33,1-19-2019-033-07,7,1,11,0,8,2063.3185784147,9,4
14081,19,33,1-19-2019-033-07,7,1,12,0,8,2063.3185784147,9,4
14083,26,72,1-26-2019-072-06,6,2,1,9,8,365.411453790519,10,4
14083,26,72,1-26-2019-072-06,6,2,2,0,8,365.411453790519,10,4
14083,26,72,1-26-2019-072-06,6,2,3,0,8,365.411453790519,10,4
14083,26,72,1-26-2019-072-06,6,2,4,1,9,365.411453790519,10,4
14083,26,72,1-26-2019-072-06,6,2,5,0,8,365.411453790519,10,4
14083,26,72,1-26-2019-072-06,6,2,6,9,8,365.411453790519,10,4
14083,26,72,1-26-2019-072-06,6,2,7,9,8,365.411453790519,10,4
14083,26,72,1-26-2019-072-06,6,2,8,0,8,365.411453790519,10,4
14083,26,72,1-26-2019-072-06,6,2,9,0,8,365.411453790519,10,4
14083,26,72,1-26-2019-072-06,6,2,10,0,8,365.411453790519,10,4
14083,26,72,1-26-2019-072-06,6,2,11,9,8,365.411453790519,10,4
14083,26,72,1-26-2019-072-06,6,2,12,0,8,365.411453790519,10,4
14084,26,73,1-26-2019-073-03,3,2,1,0,8,274.325400419205,10,4
14084,26,73,1-26-2019-073-03,3,2,2,0,8,274.325400419205,10,4
14084,26,73,1-26-2019-073-03,3,2,3,0,8,274.325400419205,10,4
14084,26,73,1-26-2019-073-03,3,2,4,1,1,274.325400419205,10,4
14084,26,73,1-26-2019-073-03,3,2,5,1,2,274.325400419205,10,4
14084,26,73,1-26-2019-073-03,3,2,6,9,8,274.325400419205,10,4
14084,26,73,1-26-2019-073-03,3,2,7,9,8,274.325400419205,10,4
14084,26,73,1-26-2019-073-03,3,2,8,1,9,274.325400419205,10,4
14084,26,73,1-26-2019-073-03,3,2,9,0,8,274.325400419205,10,4
14084,26,73,1-26-2019-073-03,3,2,10,0,8,274.325400419205,10,4
14084,26,73,1-26-2019-073-03,3,2,11,1,2,274.325400419205,10,4
14084,26,73,1-26-2019-073-03,3,2,12,1,2,274.325400419205,10,4
14085,29,66,1-29-2019-066-06,6,1,1,0,8,138.760547503361,2,4
14085,29,66,1-29-2019-066-06,6,1,2,0,8,138.760547503361,2,4
14085,29,66,1-29-2019-066-06,6,1,3,0,8,138.760547503361,2,4
14085,29,66,1-29-2019-066-06,6,1,4,0,8,138.760547503361,2,4
14085,29,66,1-29-2019-066-06,6,1,5,1,2,138.760547503361,2,4
14085,29,66,1-29-2019-066-06,6,1,6,0,8,138.760547503361,2,4
14085,29,66,1-29-2019-066-06,6,1,7,0,8,138.760547503361,2,4
14085,29,66,1-29-2019-066-06,6,1,8,0,8,138.760547503361,2,4
14085,29,66,1-29-2019-066-06,6,1,9,0,8,138.760547503361,2,4
14085,29,66,1-29-2019-066-06,6,1,10,0,8,138.760547503361,2,4
14085,29,66,1-29-2019-066-06,6,1,11,0,8,138.760547503361,2,4
14085,29,66,1-29-2019-066-06,6,1,12,0,8,138.760547503361,2,4
14086,29,67,1-29-2019-067-06,6,2,1,0,8,138.760547504795,2,4
14086,29,67,1-29-2019-067-06,6,2,2,0,8,138.760547504795,2,4
14086,29,67,1-29-2019-067-06,6,2,3,0,8,138.760547504795,2,4
14086,29,67,1-29-2019-067-06,6,2,4,1,1,138.760547504795,2,4
14086,29,67,1-29-2019-067-06,6,2,5,0,8,138.760547504795,2,4
14086,29,67,1-29-2019-067-06,6,2,6,0,8,138.760547504795,2,4
14086,29,67,1-29-2019-067-06,6,2,7,0,8,138.760547504795,2,4
14086,29,67,1-29-2019-067-06,6,2,8,0,8,138.760547504795,2,4
14086,29,67,1-29-2019-067-06,6,2,9,0,8,138.760547504795,2,4
14086,29,67,1-29-2019-067-06,6,2,10,0,8,138.760547504795,2,4
14086,29,67,1-29-2019-067-06,6,2,11,0,8,138.760547504795,2,4
14086,29,67,1-29-2019-067-06,6,2,12,0,8,138.760547504795,2,4
14088,17,68,1-17-2019-068-03,3,1,1,0,8,252.464632020429,4,4
14088,17,68,1-17-2019-068-03,3,1,2,1,9,252.464632020429,4,4
14088,17,68,1-17-2019-068-03,3,1,3,0,8,252.464632020429,4,4
14088,17,68,1-17-2019-068-03,3,1,4,1,1,252.464632020429,4,4
14088,17,68,1-17-2019-068-03,3,1,5,1,2,252.464632020429,4,4
14088,17,68,1-17-2019-068-03,3,1,6,0,8,252.464632020429,4,4
14088,17,68,1-17-2019-068-03,3,1,7,0,8,252.464632020429,4,4
14088,17,68,1-17-2019-068-03,3,1,8,0,8,252.464632020429,4,4
14088,17,68,1-17-2019-068-03,3,1,9,0,8,252.464632020429,4,4
14088,17,68,1-17-2019-068-03,3,1,10,0,8,252.464632020429,4,4
14088,17,68,1-17-2019-068-03,3,1,11,0,8,252.464632020429,4,4
14088,17,68,1-17-2019-068-03,3,1,12,0,8,252.464632020429,4,4
14089,17,69,1-17-2019-069-07,7,1,1,0,8,1022.34999928131,4,4
14089,17,69,1-17-2019-069-07,7,1,2,1,9,1022.34999928131,4,4
14089,17,69,1-17-2019-069-07,7,1,3,0,8,1022.34999928131,4,4
14089,17,69,1-17-2019-069-07,7,1,4,1,1,1022.34999928131,4,4
14089,17,69,1-17-2019-069-07,7,1,5,0,8,1022.34999928131,4,4
14089,17,69,1-17-2019-069-07,7,1,6,0,8,1022.34999928131,4,4
14089,17,69,1-17-2019-069-07,7,1,7,0,8,1022.34999928131,4,4
14089,17,69,1-17-2019-069-07,7,1,8,0,8,1022.34999928131,4,4
14089,17,69,1-17-2019-069-07,7,1,9,0,8,1022.34999928131,4,4
14089,17,69,1-17-2019-069-07,7,1,10,0,8,1022.34999928131,4,4
14089,17,69,1-17-2019-069-07,7,1,11,0,8,1022.34999928131,4,4
14089,17,69,1-17-2019-069-07,7,1,12,0,8,1022.34999928131,4,4
14090,17,70,1-17-2019-070-07,7,2,1,0,8,1022.34999885772,4,4
14090,17,70,1-17-2019-070-07,7,2,2,0,8,1022.34999885772,4,4
14090,17,70,1-17-2019-070-07,7,2,3,0,8,1022.34999885772,4,4
14090,17,70,1-17-2019-070-07,7,2,4,1,1,1022.34999885772,4,4
14090,17,70,1-17-2019-070-07,7,2,5,0,8,1022.34999885772,4,4
14090,17,70,1-17-2019-070-07,7,2,6,0,8,1022.34999885772,4,4
14090,17,70,1-17-2019-070-07,7,2,7,0,8,1022.34999885772,4,4
14090,17,70,1-17-2019-070-07,7,2,8,0,8,1022.34999885772,4,4
14090,17,70,1-17-2019-070-07,7,2,9,0,8,1022.34999885772,4,4
14090,17,70,1-17-2019-070-07,7,2,10,0,8,1022.34999885772,4,4
14090,17,70,1-17-2019-070-07,7,2,11,0,8,1022.34999885772,4,4
14090,17,70,1-17-2019-070-07,7,2,12,0,8,1022.34999885772,4,4
14093,15,44,1-15-2019-044-05,5,1,1,0,8,112.730842091693,1,4
14093,15,44,1-15-2019-044-05,5,1,2,0,8,112.730842091693,1,4
14093,15,44,1-15-2019-044-05,5,1,3,9,8,112.730842091693,1,4
14093,15,44,1-15-2019-044-05,5,1,4,0,8,112.730842091693,1,4
14093,15,44,1-15-2019-044-05,5,1,5,9,8,112.730842091693,1,4
14093,15,44,1-15-2019-044-05,5,1,6,0,8,112.730842091693,1,4
14093,15,44,1-15-2019-044-05,5,1,7,0,8,112.730842091693,1,4
14093,15,44,1-15-2019-044-05,5,1,8,0,8,112.730842091693,1,4
14093,15,44,1-15-2019-044-05,5,1,9,9,8,112.730842091693,1,4
14093,15,44,1-15-2019-044-05,5,1,10,9,8,112.730842091693,1,4
14093,15,44,1-15-2019-044-05,5,1,11,9,8,112.730842091693,1,4
14093,15,44,1-15-2019-044-05,5,1,12,9,8,112.730842091693,1,4
14094,18,32,1-18-2019-032-04,4,1,1,0,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,1,2,1,2,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,1,3,1,2,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,1,4,1,1,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,1,5,1,2,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,1,6,9,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,1,7,0,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,1,8,0,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,1,9,0,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,1,10,1,2,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,1,11,9,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,1,12,1,2,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,2,1,0,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,2,2,1,2,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,2,3,0,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,2,4,1,1,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,2,5,1,2,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,2,6,9,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,2,7,0,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,2,8,0,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,2,9,0,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,2,10,0,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,2,11,9,8,1372.60404776417,6,4
14094,18,32,1-18-2019-032-04,4,2,12,0,8,1372.60404776417,6,4
14096,13,46,1-13-2019-046-06,6,2,1,0,8,2018.3752531036,7,4
14096,13,46,1-13-2019-046-06,6,2,2,0,8,2018.3752531036,7,4
14096,13,46,1-13-2019-046-06,6,2,3,0,8,2018.3752531036,7,4
14096,13,46,1-13-2019-046-06,6,2,4,1,3,2018.3752531036,7,4
14096,13,46,1-13-2019-046-06,6,2,5,0,8,2018.3752531036,7,4
14096,13,46,1-13-2019-046-06,6,2,6,9,8,2018.3752531036,7,4
14096,13,46,1-13-2019-046-06,6,2,7,9,8,2018.3752531036,7,4
14096,13,46,1-13-2019-046-06,6,2,8,9,8,2018.3752531036,7,4
14096,13,46,1-13-2019-046-06,6,2,9,0,8,2018.3752531036,7,4
14096,13,46,1-13-2019-046-06,6,2,10,0,8,2018.3752531036,7,4
14096,13,46,1-13-2019-046-06,6,2,11,9,8,2018.3752531036,7,4
14096,13,46,1-13-2019-046-06,6,2,12,0,8,2018.3752531036,7,4
14098,22,58,1-22-2019-058-03,3,1,1,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,1,2,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,1,3,1,2,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,1,4,1,1,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,1,5,1,2,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,1,6,9,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,1,7,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,1,8,1,9,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,1,9,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,1,10,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,1,11,9,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,1,12,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,2,1,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,2,2,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,2,3,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,2,4,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,2,5,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,2,6,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,2,7,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,2,8,1,2,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,2,9,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,2,10,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,2,11,0,8,49.798219346877,12,4
14098,22,58,1-22-2019-058-03,3,2,12,0,8,49.798219346877,12,4
14100,21,58,1-21-2019-058-03,3,2,1,0,8,211.585394049296,11,4
14100,21,58,1-21-2019-058-03,3,2,2,0,8,211.585394049296,11,4
14100,21,58,1-21-2019-058-03,3,2,3,1,2,211.585394049296,11,4
14100,21,58,1-21-2019-058-03,3,2,4,1,9,211.585394049296,11,4
14100,21,58,1-21-2019-058-03,3,2,5,1,2,211.585394049296,11,4
14100,21,58,1-21-2019-058-03,3,2,6,0,8,211.585394049296,11,4
14100,21,58,1-21-2019-058-03,3,2,7,0,8,211.585394049296,11,4
14100,21,58,1-21-2019-058-03,3,2,8,1,9,211.585394049296,11,4
14100,21,58,1-21-2019-058-03,3,2,9,0,8,211.585394049296,11,4
14100,21,58,1-21-2019-058-03,3,2,10,0,8,211.585394049296,11,4
14100,21,58,1-21-2019-058-03,3,2,11,0,8,211.585394049296,11,4
14100,21,58,1-21-2019-058-03,3,2,12,0,8,211.585394049296,11,4
14101,21,59,1-21-2019-059-03,3,1,1,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,1,2,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,1,3,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,1,4,1,9,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,1,5,1,3,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,1,6,9,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,1,7,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,1,8,1,2,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,1,9,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,1,10,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,1,11,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,1,12,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,2,1,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,2,2,1,3,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,2,3,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,2,4,1,2,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,2,5,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,2,6,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,2,7,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,2,8,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,2,9,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,2,10,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,2,11,0,8,211.585394074837,11,4
14101,21,59,1-21-2019-059-03,3,2,12,0,8,211.585394074837,11,4
14102,13,45,1-13-2019-045-03,3,1,1,1,9,1633.86378194072,7,4
14102,13,45,1-13-2019-045-03,3,1,2,0,8,1633.86378194072,7,4
14102,13,45,1-13-2019-045-03,3,1,3,1,9,1633.86378194072,7,4
14102,13,45,1-13-2019-045-03,3,1,4,1,9,1633.86378194072,7,4
14102,13,45,1-13-2019-045-03,3,1,5,1,2,1633.86378194072,7,4
14102,13,45,1-13-2019-045-03,3,1,6,1,9,1633.86378194072,7,4
14102,13,45,1-13-2019-045-03,3,1,7,1,9,1633.86378194072,7,4
14102,13,45,1-13-2019-045-03,3,1,8,1,9,1633.86378194072,7,4
14102,13,45,1-13-2019-045-03,3,1,9,1,9,1633.86378194072,7,4
14102,13,45,1-13-2019-045-03,3,1,10,1,9,1633.86378194072,7,4
14102,13,45,1-13-2019-045-03,3,1,11,1,9,1633.86378194072,7,4
14102,13,45,1-13-2019-045-03,3,1,12,1,9,1633.86378194072,7,4
14103,26,74,1-26-2019-074-06,6,1,1,0,8,365.411453790519,10,4
14103,26,74,1-26-2019-074-06,6,1,2,0,8,365.411453790519,10,4
14103,26,74,1-26-2019-074-06,6,1,3,0,8,365.411453790519,10,4
14103,26,74,1-26-2019-074-06,6,1,4,0,8,365.411453790519,10,4
14103,26,74,1-26-2019-074-06,6,1,5,0,8,365.411453790519,10,4
14103,26,74,1-26-2019-074-06,6,1,6,0,8,365.411453790519,10,4
14103,26,74,1-26-2019-074-06,6,1,7,0,8,365.411453790519,10,4
14103,26,74,1-26-2019-074-06,6,1,8,1,2,365.411453790519,10,4
14103,26,74,1-26-2019-074-06,6,1,9,0,8,365.411453790519,10,4
14103,26,74,1-26-2019-074-06,6,1,10,0,8,365.411453790519,10,4
14103,26,74,1-26-2019-074-06,6,1,11,0,8,365.411453790519,10,4
14103,26,74,1-26-2019-074-06,6,1,12,0,8,365.411453790519,10,4
14105,30,66,1-30-2019-066-07,7,1,1,0,8,8109.59920060268,10,4
14105,30,66,1-30-2019-066-07,7,1,2,1,9,8109.59920060268,10,4
14105,30,66,1-30-2019-066-07,7,1,3,0,8,8109.59920060268,10,4
14105,30,66,1-30-2019-066-07,7,1,4,1,9,8109.59920060268,10,4
