CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
24579,32,141,1-32-2021-141-01,1,1,1,63,0,12,0,0,888,12FLWN04,F,L,W,N,04,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Left side wheels,not applicable,not applicable,999,999,999,999,999,999,999,999,999,999,999,999,,,78.7321963081784,7,6
24622,16,122,1-16-2021-122-01,1,1,2,31,998,0,0,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,2,Extends approx from Right A-Pillar to Left A-Pillar,Extends approx from Right A-Pillar to Left A-Pillar,Approx UNK cm Left of A-Pillar,888,888,888,888,888,,,,,,,,999,999,19.0191179753809,5,6
22085,16,45,1-16-2021-045-01,1,1,2,31,998,0,0,0,888,00TDDO05,T,D,D,O,05,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,8,1,Rollover,Rollover,Rollover,888,888,888,888,888,,,,,,,,999,999,91.0540047206978,5,6
22423,16,54,1-16-2021-054-06,6,1,1,2,350,12,0,0,270,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,23,-23,4,40121,998,34,25,0,1,65cm Left of Center extends Right,Bumper Corner to Bumper Corner,Right Front Bumper Corner,150,0,150,0,130,22,5,9,13,17,22,20,,,1565.27969483511,5,6
22423,16,54,1-16-2021-054-06,6,2,1,1,280,9,0,0,155,09LPEW02,L,P,E,W,02,1,1,0,0,47,67,9,1,20,-4,20,22063,998,-22,18,0,1,52cm Rearward Left Front Axle extends Rearward,35cm Rearward Left Front Axle extends Rearward,145cm Rearward Left Front Axle,186,-4,186,12,135,15,1,11,14,15,8,3,,,1565.27969483511,5,6
23651,16,91,1-16-2021-091-01,1,1,2,63,270,9,0,0,888,09LFWN01,L,F,W,N,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,LF rim,unknown not measured,LF rim,999,999,999,999,999,999,999,999,999,999,999,999,,,33.1731405462413,5,6
24023,16,103,1-16-2021-103-03,3,1,1,3,0,12,0,0,160,12FLEE02,F,L,E,E,02,8,8,8,8,888,888,888,3,12,-12,0,22268,998,-71,15,0,1,56cm Left of Center extends Left,Bumper Corner to Bumper Corner,Left Front Bumper Corner,170,0,170,-71,30,11,11,7,5,3,1,0,,,534.069433511488,5,6
24023,16,103,1-16-2021-103-03,3,3,1,1,0,12,0,0,340,12FLEE06,F,L,E,E,06,8,8,8,8,888,888,888,3,17,-17,0,11521,998,0,13,0,1,44cm Left of Center extends Left,UNK,Left Front Bumper Corner,999,999,999,999,30,999,999,999,999,999,999,999,,,534.069433511488,5,6
20422,28,4,1-28-2021-004-07,7,1,1,44,240,8,0,0,888,08BREE01,B,R,E,E,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,62cm right of center rear bumper,Unknown,75cm right of center,999,999,999,999,13,999,999,999,999,999,999,999,,,151.611558218426,3,6
20777,28,11,1-28-2021-011-06,6,1,1,2,10,12,0,2,275,12FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,3,41,-40,-7,63860,998,4,31,0,1,7cm left of center extending right to bumper corner,Bumper corner to bumper corner measured on bumper support,80cm right of center,107,0,160,36,87,50,0,8,14,22,26,25,,,100.435511737993,3,6
21378,28,23,1-28-2021-023-06,6,1,2,60,350,12,0,0,888,12LDES01,L,D,E,S,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,339cm forward left rear axle extending aft 427cm,Unknown,238cm forward left rear axle,999,999,999,999,427,999,999,999,999,999,999,999,,,131.269505464822,3,6
23273,28,73,1-28-2021-073-04,4,1,1,76,20,1,0,0,888,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-44,21,2,1,7cm left of center extending right to bumper corner,Bumper corner to bumper corner,7cm left of center,180,0,180,42,97,25,0,1,25,12,11,7,,,39.3854945609915,3,6
21305,19,47,1-19-2021-047-03,3,1,2,2,999,99,0,0,45,99F99999,F,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Unknown overlapped,N/a,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,153.180420775088,9,6
20861,73,13,1-73-2021-013-04,4,2,1,1,170,6,0,0,200,06BREE05,B,R,E,E,05,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,1,BEGINS 78CM RIGHT OF RCP EXTENDS RIGHT 12CM,NOT MEASURED/ CORNER IMPACT,NOT MEASURED,999,999,180,999,12,999,999,999,999,999,999,999,,,291.592148826896,3,6
21300,52,48,1-52-2021-048-04,4,2,2,3,20,1,0,0,90,01FREW01,F,R,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Begins 30cm R of C extending Right,not measured,87cm R of C,999,999,999,999,52,999,999,999,999,999,999,999,,,167.686690687502,12,6
21339,23,26,1-23-2021-026-08,8,1,1,42,290,10,1,0,888,10FDES01,F,D,E,S,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,2,Unknown over lapping damage,BC to BC,Unknown over lapping damage,999,999,180,999,65,999,999,999,999,999,999,999,,,125.699773255428,5,6
21284,14,20,1-14-2021-020-02,2,1,4,61,998,0,0,0,888,00UDD999,U,D,D,9,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,8,NOT MEASURED,NOT MEASURED,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,206.051907504817,8,6
21055,21,37,1-21-2021-037-02,2,1,9,57,270,9,0,0,888,09LPEN01,L,P,E,N,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,LEFT SIDE,UNKNOWN,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,88.2202655213065,11,6
21307,19,49,1-19-2021-049-08,8,2,2,3,0,12,0,2,45,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,3,21,-21,0,20466,998,0,19,0,1,BC to BC,BC to BC,22cm left of center,135,0,140,0,135,25,7,0,13,11,0,8,,,160.967819848642,9,6
21145,26,29,1-26-2021-029-07,7,1,1,2,340,11,0,7,295,11FLAE06,F,L,A,E,06,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,1,25CM LEFT OF FCP TO LFBC,UNKNOWN,LFBC,999,999,999,999,40,999,999,999,999,999,999,999,,,2030.622812718,10,6
21145,26,29,1-26-2021-029-07,7,1,3,3,180,6,0,0,295,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,3,12,12,0,8224,998,0,11,0,2,18CM RIGHT OF LRBC AND RIGHT,LRBC TO RRBC,37CM LEFT OF RCP,143,0,143,0,106,4,1,0,1,3,4,0,,,2030.622812718,10,6
20968,26,22,1-26-2021-022-03,3,1,1,58,0,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,16,-16,0,17501,998,0,16,0,1,LF REBAR TO RF REBAR,LF REBAR TO RF REBAR,RFBC,102,0,176,0,102,7,0,0,7,7,2,0,,,707.378263213465,10,6
20985,77,18,1-77-2021-018-03,3,1,2,42,10,12,0,0,888,12FRAE07,F,R,A,E,07,8,8,8,8,888,888,888,1,19,-19,-3,38328,998,13,19,0,1,BEGINS 50CM RIGHT OF FRONT CENTER POINT; EXTENDS RIGHT,LEFT FRONT BUMPER CORNER TO RIGHT FRONT REBAR CORNER,RIGHT FRONT BUMPER CORNER,148,0,180,59,39,37,0,0,5,6,5,37,,,672.060529684788,9,6
20985,77,18,1-77-2021-018-03,3,1,3,42,20,1,0,0,888,01FZEN02,F,Z,E,N,02,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,Begins 50cm right of center and continues right,Right rebar end to left rebar end,RF BC,999,999,180,50,32,999,999,999,999,999,999,999,,,672.060529684788,9,6
23734,28,86,1-28-2021-086-06,6,1,1,2,50,2,0,0,270,02RYAW02,R,Y,A,W,02,8,8,8,8,888,888,888,3,15,-10,-11,19874,998,-5,18,0,1,102cm forward right rear axle extending forward 261cm,118cm forward right rear axle extending forward 208cm,294cm forward right rear axle,208,85,208,95,261,18,1,2,1,5,18,18,,,86.807290650063,3,6
23734,28,86,1-28-2021-086-06,6,2,1,1,350,12,0,0,155,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,13,-13,2,7514,998,36,10,0,1,Front not measured,Front not measured,Front not measured,999,999,999,999,999,999,999,999,999,999,999,999,,,86.807290650063,3,6
24312,28,100,1-28-2021-100-09,9,1,2,42,999,99,0,0,888,99F99999,F,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,Unknown overlapping damage,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,203.481300702442,3,6
22818,30,72,1-30-2021-072-03,3,3,2,2,190,6,0,7,90,06BYEW03,B,Y,E,W,03,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,21,2,1,begins left rear bumper corner and extends to the right,Rear left bumper corner to rear right bumper corner,16cm right of center,110,0,160,-26,78,33,33,24,14,4,0,0,,,1467.98750417354,10,6
23193,30,83,1-30-2021-083-04,4,2,1,1,180,6,0,0,0,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,3,23,23,0,27887,998,0,23,0,1,Left rear bumper corner to right rear bumper corner,Left rear bumper corner to right rear bumper corner,4cm left of center,100,0,170,0,100,25,0,11,25,16,1,0,,,1339.57720650859,10,6
23193,30,83,1-30-2021-083-04,4,1,1,2,0,12,0,0,0,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,20,-20,0,21492,998,0,19,0,1,begins left front bumper corner to right front bumper corner,Right bumper corner to left bumper corner,11cm right of center,999,999,999,999,170,999,999,999,999,999,999,999,,,1339.57720650859,10,6
23522,30,94,1-30-2021-094-03,3,2,2,3,320,11,0,0,60,11F99999,F,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Unknown,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1645.52148833621,10,6
20399,21,2,1-21-2021-002-09,9,1,4,63,0,12,0,0,888,12FLWN09,F,L,W,N,09,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,LR WHEEL/TIRE,UNKNOWN,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,201.206242132422,11,6
21318,21,49,1-21-2021-049-10,10,1,1,44,240,8,0,0,888,08LBLW99,L,B,L,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,LEFT SIDE,NOT MEASURED,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,8748.09646500213,11,6
20963,29,15,1-29-2021-015-04,4,2,1,1,290,10,0,0,280,10LFEE01,L,F,E,E,01,8,8,8,8,888,888,888,3,6,-2,6,7313,998,154,6,0,1,begins 52 cm forward of left front axle extending forward,begins 52 cm forward of left front axle extending forward,52 cm forward of left front axle,19,221,19,221,19,22,19,21,20,22,20,21,,,99.5411708936912,2,6
20963,29,15,1-29-2021-015-04,4,1,1,2,20,1,0,0,10,01FREE01,F,R,E,E,01,8,8,8,8,888,888,888,3,8,-8,-3,4505,998,-77,7,0,1,unknown - no measurements,unknown - no measurements,unknown - no measurements,999,999,999,999,999,999,999,999,999,999,999,999,,,99.5411708936912,2,6
23897,29,92,1-29-2021-092-07,7,2,1,1,170,6,0,1,100,06BDEW02,B,D,E,W,02,8,8,8,8,888,888,888,1,25,25,-4,44519,998,38,24,0,1,begins 81cm left of center extending to the right,left rear bumper corner to right rear bumper corner,11cm right of center,163,0,163,3,156,19,18,11,17,19,8,7,,,395.650577301044,2,6
23897,29,92,1-29-2021-092-07,7,1,1,2,350,12,0,2,95,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,29,-29,5,61853,998,35,30,0,1,begins 60cm left of center extending to the right,begins at left rebar end frame to right rebar end frame,26 cm left of center,120,0,148,0,120,37,18,19,18,19,18,18,,,395.650577301044,2,6
23960,29,94,1-29-2021-094-04,4,1,2,2,0,12,0,0,40,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,30,-30,0,44192,998,-26,28,0,1,begins 25 cm right of center extending to the left,left front bumper corner to right front bumper corner,9 cm left of center,150,0,150,-26,104,19,14,11,19,15,11,19,,,69.552868778194,2,6
23253,26,131,1-26-2021-131-03,3,2,1,1,40,1,0,0,15,01RYEW99,R,Y,E,W,99,9,9,9,9,999,999,999,12,999,999,999,9999999,999,999,999,7,1,"UNKNOWN, NOT MEASURED","UNKNOWN, NOT MEASURED","UNKNOWN, NOT MEASURED",999,999,999,999,999,999,999,999,999,999,999,999,,,175.949670975935,10,6
23436,26,135,1-26-2021-135-02,2,3,3,1,330,11,1,0,75,11FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,3,42,-36,21,163496,998,105,39,0,1,LFBC and right,UNKNOWN,LFBC,999,999,999,999,999,999,999,999,999,999,999,999,,,27.8832309753052,10,6
23436,26,135,1-26-2021-135-02,2,1,3,3,20,1,1,0,200,01FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,3,42,-40,-15,164178,998,-50,46,0,1,RF REBAR CORNER AND LEFT,LF REBAR CORNER TO RF REBAR CORNER,30CM LEFT OF RF REBAR CORNER,94,0,156,22,45,49,4,21,36,49,49,48,,,27.8832309753052,10,6
23754,26,154,1-26-2021-154-02,2,1,1,2,280,9,0,0,65,09LBEW02,L,B,E,W,02,8,8,8,8,888,888,888,3,10,-2,10,18984,998,-196,9,0,1,280CM REAR LF AXLE TO LRBC,277CM REAR LF AXLE TO LRBC,335CM REAR LF AXLE,82,-174,82,-175,79,19,18,19,17,14,10,3,,,14.4738277659613,10,6
23754,26,154,1-26-2021-154-02,2,2,1,1,350,12,0,0,180,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,8,-8,1,10299,998,38,10,0,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,14.4738277659613,10,6
24192,26,182,1-26-2021-182-02,2,2,2,61,0,12,0,0,888,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,RIGHT FRONT BUMPER CORNER GOING RIGHT,LEFT FRONT BUMPER CORNER TO RIGHT FRONT BUMPER CORNER,RIGHT FRONT BUMPER CORNER,999,999,999,999,999,999,999,999,999,999,999,999,,,24.3778053673952,10,6
24352,26,193,1-26-2021-193-06,6,1,1,2,0,12,0,0,220,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Left Front Bumper Corner and Right,Left Front Rebar Corner to Right Front Rebar Corner,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,682.619773394208,10,6
23811,32,118,1-32-2021-118-02,2,2,3,3,998,0,0,0,888,00TPDW02,T,P,D,W,02,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,8,unknown,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,95.000706872808,7,6
23811,32,118,1-32-2021-118-02,2,3,3,2,340,11,0,0,888,11LFEW02,L,F,E,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,unknown,not applicable,not applicable,999,999,999,999,999,999,999,999,999,999,999,999,,,95.000706872808,7,6
20608,25,9,1-25-2021-009-10,10,1,2,42,0,12,0,0,888,12FREN04,F,R,E,N,04,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,2,Starts 37cm ROC ext Right,Unknown,52cm ROC,999,999,999,999,28,999,999,999,999,999,999,999,,,2884.91836474401,2,6
21501,25,32,1-25-2021-032-03,3,2,1,1,70,2,0,0,245,02RYEW01,R,Y,E,W,01,1,1,0,0,19,45,10,1,27,-9,-26,7766,998,22,12,0,1,Starts 12 cm aft of Right Front Axle Extending Rearward,Starts 9 cm aft of Right Front Axle Extending Rearward,107 cm aft of Right Front Axle,168,71,168,38,156,8,0,6,8,2,1,1,,,88.9884141596574,2,6
21501,25,32,1-25-2021-032-03,3,1,1,2,340,11,0,0,150,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,31,-29,11,91226,998,59,39,0,1,Bumper Corner to Bumper Corner,Rebar Corner to Rebar Corner,18cm Right of Center,111,0,136,0,136,34,19,24,32,34,29,25,,,88.9884141596574,2,6
23562,25,91,1-25-2021-091-04,4,1,1,2,60,2,0,0,170,02RFEW01,R,F,E,W,01,8,8,8,8,888,888,888,1,8,-5,-6,4530,998,-48,7,0,1,Start 246cm forward of the right rear axle,Starts 246 cm forward of the right rear axle,303 cm forward of the right rear axle,106,156,106,156,106,8,0,0,0,8,4,0,,,750.939913204384,2,6
23562,25,91,1-25-2021-091-04,4,2,1,1,0,12,0,0,50,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,11,-11,0,9112,998,31,12,0,1,Starts 6 cm Right of Center Extending Right,Right Front Bumper Corner to Left Front Bumper Corner,61 cm Right of Center,138,0,138,31,63,1,0,0,0,0,1,0,,,750.939913204384,2,6
21047,19,34,1-19-2021-034-08,8,1,2,60,250,8,0,0,888,08LBEW99,L,B,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,8,1,LR corner extending forward,Unknown,Unknown,999,999,999,999,106,999,999,999,999,999,999,999,,,82.230173209408,9,6
21047,19,34,1-19-2021-034-08,8,1,3,42,90,3,0,0,888,03RPEW02,R,P,E,W,02,8,8,8,8,888,888,888,1,22,0,-22,30167,998,57,22,0,2,Begs 80cm fwd RR axle extending fwd.,Begs 14cm fwd RR axle extending fwd.,89cm fwd RRA.,185,-20,185,-26,42,27,0,6,27,23,2,0,,,82.230173209408,9,6
21047,19,34,1-19-2021-034-08,8,1,4,42,999,99,0,0,888,99RFEN02,R,F,E,N,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Begs 278cm fwd RR axle extending fwd.,N/a,Unknown,999,999,999,999,26,999,999,999,999,999,999,999,,,82.230173209408,9,6
21340,77,26,1-77-2021-026-05,5,2,1,1,250,8,0,0,55,08LYEW03,L,Y,E,W,03,1,0,0,0,25,59,17,1,24,8,22,59919,998,100,22,0,1,BEGINS 8CM FORWARD OF LEFT FRONT AXLE; EXTENDS REARWARD,BEGINS 8CM FORWARD OF LEFT FRONT AXLE; EXTENDS REARWARD,68CM AFT LEFT FRONT AXLE,157,79,157,92,132,28,7,18,28,26,11,8,,,168.547729081367,9,6
21340,77,26,1-77-2021-026-05,5,1,1,2,10,12,0,0,115,12FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,1,24,-24,-4,60216,998,15,26,0,1,BEGINS 17CM RIGHT OF FRONT CENTER POINT; EXTENDS RIGHT,LEFT FRONT REBAR CORNER TO RIGHT FRONT REBAR CORNER,49CM RIGHT OF FRONT CENTER POINT,120,0,180,53,73,20,0,2,9,16,20,19,,,168.547729081367,9,6
21341,77,27,1-77-2021-027-05,5,1,3,49,20,1,0,0,888,01FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,-55,44,4,1,BEGINS 38CM LEFT OF FRONT CENTER POINT; EXTENDS RIGHT,LEFT FRONT REBAR CORNER TO RIGHT FRONT REBAR CORNER,11CM LEFT OF FRONT CENTER POINT,89,0,150,19,113,40,8,40,39,27,13,0,,,168.547729081367,9,6
21337,52,49,1-52-2021-049-03,3,1,2,2,30,1,0,0,330,01RZES02,R,Z,E,S,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Begins 42cm RWD of RRA extending FWD,Unknown,95cm FWD of RRA,999,999,999,999,248,999,999,999,999,999,999,999,,,55.4680023782271,12,6
21337,52,49,1-52-2021-049-03,3,2,2,1,310,10,0,0,230,10LYEW01,L,Y,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Begins 89cm FWD of LRA extending FWD,Unknown,243cm FWD of LRA,999,999,999,999,160,999,999,999,999,999,999,999,,,55.4680023782271,12,6
20654,30,10,1-30-2021-010-06,6,3,2,1,330,11,0,0,100,11FYEW99,F,Y,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,"front, approx center to LF bumper corner",Unknown,LFBC,999,999,999,999,999,999,999,999,999,999,999,999,,,355.618445100414,10,6
20654,30,10,1-30-2021-010-06,6,3,3,1,280,9,0,0,170,09LZEW01,L,Z,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"left, approx B pillar to rear of LR axle",Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,355.618445100414,10,6
21006,25,18,1-25-2021-018-07,7,1,1,49,350,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,32,13,2,1,Starts 38cm Right of Center extending Left,Left Front Bumper Corner to Right Front Bumper Corner,34cm Left of Center,152,0,152,-2,77,1,0,0,0,0,0,1,,,4157.17628077921,2,6
20913,24,24,1-24-2021-024-03,3,2,2,68,200,7,0,0,888,07LYEW01,L,Y,E,W,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,starts 45cm rear LF axle going rearward,NA,134-7cm rear LF axle,999,999,999,999,134,999,999,999,999,999,999,999,,,163.961872987449,1,6
20987,54,8,1-54-2021-008-02,2,1,1,2,60,2,0,0,180,02RYEW03,R,Y,E,W,03,8,8,8,8,888,888,888,1,38,-19,-32,79154,998,-58,35,0,1,Begins 208 cm forward of the right rear wheel axle and extends forward,Begins 189 cm forward of the right rear wheel axle and extends forward,23 cm forward of the right front wheel axle,154,131,154,140,138,40,0,20,32,36,33,40,,,184.225530515458,9,6
20987,54,8,1-54-2021-008-02,2,2,1,1,340,11,0,0,80,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,35,-33,12,97483,998,68,36,0,1,Front left bumper corner to front right bumper corner,Front left bumper corner to front right bumper corner,24cm left of the front center point,90,0,170,0,170,32,20,29,32,30,20,0,,,184.225530515458,9,6
20913,24,24,1-24-2021-024-03,3,2,4,51,90,3,0,0,888,03RFEN02,R,F,E,N,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,4cm rear RF axle going forward,NA,14cm forward RF axle,999,999,999,999,31,999,999,999,999,999,999,999,,,163.961872987449,1,6
21319,21,50,1-21-2021-050-02,2,1,1,2,0,12,9,7,130,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,9,1,FRONT END,NOT MEASURED,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,13.5777596202531,11,6
21258,48,22,1-48-2021-022-09,9,2,4,3,310,10,0,0,100,10FLEE09,F,L,E,E,09,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,1,front left corner,n/a not measured,LFBC,999,999,180,999,11,999,999,999,999,999,999,999,,,620.890337247474,12,6
21288,32,42,1-32-2021-042-06,6,2,2,63,300,10,0,0,888,10LBWN01,L,B,W,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,Left rear wheel,Left rear wheel,unknown wheel impact,999,999,999,999,999,999,999,999,999,999,999,999,,,1960.20525924182,7,6
21042,22,26,1-22-2021-026-06,6,1,2,2,200,7,0,0,120,07BLEW03,B,L,E,W,03,8,8,8,8,888,888,888,3,16,15,6,27778,998,-41,20,0,1,Begins  31 cm left of center extends left,BC to BC,63 cm left of center,134,0,152,-53,45,35,35,27,17,9,3,0,,,39.6585488242992,12,6
21042,22,26,1-22-2021-026-06,6,2,2,1,30,1,0,0,115,01FRAE06,F,R,A,E,06,8,8,8,8,888,888,888,3,11,-10,-5,6895,998,-119,7,0,1,Begins 57 cm right of center extend right,No Profile corner,71 cm right of center,999,999,999,999,29,999,999,999,999,999,999,999,,,39.6585488242992,12,6
21042,22,26,1-22-2021-026-06,6,2,3,31,998,0,0,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,2,Right windshield header,Roll Over,Right windshield header at A Pillar,888,888,888,888,888,,,,,,,,2,10,39.6585488242992,12,6
21239,21,47,1-21-2021-047-03,3,2,1,1,330,11,0,0,190,11LZEW02,L,Z,E,W,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,1,"BEGINS 206CM AFT OF LF AXLE, CONT. 234CM AFT.","BEGINS 206CM AFT OF LF AXLE, CONT. 250CM AFT.",408CM AFT OF LF AXLE,250,-153,250,-145,234,16,6,15,9,15,16,6,,,273.656367135472,11,6
21239,21,47,1-21-2021-047-03,3,1,1,2,350,12,0,0,350,12FLAE09,F,L,A,E,09,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,1,FRONT END,NA: PHOTOS ONLY,LEFT FRONT BUMPER CORNER,999,999,999,999,999,999,999,999,999,999,999,999,,,273.656367135472,11,6
21239,21,47,1-21-2021-047-03,3,2,3,50,110,4,0,0,888,04RBEN01,R,B,E,N,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,RIGHT SIDE,UNKNOWN,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,273.656367135472,11,6
21138,21,39,1-21-2021-039-05,5,1,2,48,0,12,0,0,888,12L9E999,L,9,E,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,LEFT SIDE,UNKNOWN,UNKNOWN,999,999,999,999,999,999,999,999,999,999,999,999,,,36.3602175147571,11,6
20914,24,25,1-24-2021-025-03,3,2,1,1,30,1,0,0,330,01FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,3,27,-24,-14,36812,998,-99,21,0,1,Begins at the Front right bumper corner and extends left,Frame rail corner to frame rail corner,30cm right of front center point,109,0,164,0,164,31,0,0,0,9,20,31,,,163.961872987449,1,6
21352,11,18,1-11-2021-018-06,6,1,1,2,70,2,0,0,290,02RDEW02,R,D,E,W,02,0,1,1,0,32,65,6,3,15,-5,-14,28861,998,102,16,0,1,BEGINS 9 CM AFT RIGHT REAR AXLE;  EXTENDS FORWARD,BEGINS 15CM AFT RIGHT REAR AXLE;  EXTENDS FORWARD,156 CM FORWARD OF RIGHT REAR AXLE,240,-44,240,-54,196,20,19,20,17,17,14,8,,,901.95842508435,8,6
20998,24,27,1-24-2021-027-04,4,1,1,2,0,12,0,0,30,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,1,unknown - front plane,unknown - front plane,unknown - front plane,999,999,999,999,999,999,999,999,999,999,999,999,,,577.971776610816,1,6
23386,19,143,1-19-2021-143-05,5,1,2,63,280,9,0,0,888,09LFWN01,L,F,W,N,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,Left front wheel,Unknown,Left front wheel only,999,999,999,999,999,999,999,999,999,999,999,999,,,47.5090336657469,9,6
