CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,NUMEVENTS,CDRVERCOLL,CDRVERREPT,MODTYPE,IGCYCDOWN,CASEWGT,PSUSTRAT,VERSION
24351,30,122,1-30-2021-122-06,6,2,1,2,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.3,1,17126,587.18729440303,10,6
24353,77,105,1-77-2021-105-03,3,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,7861,1508.75947316638,9,6
24354,77,106,1-77-2021-106-02,2,1,1,3,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,633,86.1478225129126,9,6
24355,23,143,1-23-2021-143-03,3,2,1,0,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.3,1,999997,357.065947763672,5,6
24359,17,100,1-17-2021-100-07,7,1,1,0,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,9607,96.663663252102,4,6
24361,12,71,1-12-2021-071-09,9,1,1,1,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.3,1,42202,1926.90045543837,9,6
24362,12,72,1-12-2021-072-03,3,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,3765,296.379298974909,9,6
24371,24,194,1-24-2021-194-02,2,2,1,1,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.3,1,18472,70.5135228134802,1,6
24371,24,194,1-24-2021-194-02,2,3,1,3,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.3,1,2311,70.5135228134802,1,6
24372,24,195,1-24-2021-195-08,8,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,19946,705.666017545064,1,6
24367,13,130,1-13-2021-130-04,4,2,1,2,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,4154,1544.15039104349,7,6
24373,28,101,1-28-2021-101-04,4,1,1,2,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,6422,39.3854945609915,3,6
24366,11,83,1-11-2021-083-01,1,1,1,1,E-N-H-01-00-0044,EDR001-R01,1,13049,159.147544503214,8,6
24369,13,132,1-13-2021-132-03,3,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,2301,476.279212140246,7,6
24370,13,133,1-13-2021-133-03,3,1,1,2,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,11350,476.279212140246,7,6
24370,13,133,1-13-2021-133-03,3,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,3296,476.279212140246,7,6
24379,10,78,1-10-2021-078-09,9,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.4.1,1,999997,11546.2496543568,4,6
24386,32,138,1-32-2021-138-05,5,1,1,2,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,20160,210.567823716255,7,6
24380,52,211,1-52-2021-211-06,6,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,15541,36.8015906793899,12,6
24379,10,78,1-10-2021-078-09,9,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,18067,11546.2496543568,4,6
24383,52,214,1-52-2021-214-04,4,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,2563,54.7053135331878,12,6
24381,52,212,1-52-2021-212-06,6,1,1,5,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,12057,36.8015906793899,12,6
24381,52,212,1-52-2021-212-06,6,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,22064,36.8015906793899,12,6
24384,52,215,1-52-2021-215-04,4,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,4857,54.7053135331878,12,6
24384,52,215,1-52-2021-215-04,4,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,312,54.7053135331878,12,6
24388,14,94,1-14-2021-094-10,10,1,1,3,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,16108,20346.058771798,8,6
24376,73,99,1-73-2021-099-07,7,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,9527,304.824272165019,3,6
24363,19,188,1-19-2021-188-04,4,1,1,3,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,3216,349.253532086379,9,6
24389,76,90,1-76-2021-090-03,3,1,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,3851,18.5934551148107,3,6
24364,19,189,1-19-2021-189-04,4,2,1,1,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,2684,349.253532086379,9,6
24391,15,111,1-15-2021-111-07,7,1,1,4,Crash Data Retrieval Tool 21.4.1,Crash Data Retrieval Tool 21.3,1,999997,176.948741225236,1,6
24394,21,168,1-21-2021-168-02,2,1,1,9,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,3615,27.8022229448731,11,6
24395,26,194,1-26-2021-194-03,3,1,1,2,Crash Data Retrieval Tool 21.3,Crash Data Retrieval Tool 21.3,1,2354,486.843428060229,10,6
24397,26,196,1-26-2021-196-02,2,1,1,2,Crash Data Retrieval Tool 21.4,Crash Data Retrieval Tool 21.3,1,5841,20.9239890812018,10,6
22477,10,64,1-10-2021-064-07,7,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,18271,1560.05871795724,4,6
22478,10,65,1-10-2021-065-09,9,1,1,3,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,1993.12611533268,4,6
22482,17,54,1-17-2021-054-07,7,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,9437,582.711200312169,4,6
22481,17,53,1-17-2021-053-07,7,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,8447,582.711200312169,4,6
22480,59,37,1-59-2021-037-02,2,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,454,64.7976556419355,6,6
22484,19,101,1-19-2021-101-04,4,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,6008,677.664153124772,9,6
22489,11,38,1-11-2021-038-04,4,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,4537,6027.8759619132,8,6
22490,11,39,1-11-2021-039-01,1,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,2,999997,200.010354580087,8,6
22499,66,51,1-66-2021-051-04,4,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,1398,162.911822855264,6,6
22501,24,97,1-24-2021-097-06,6,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,15344,3843.57595854923,1,6
22496,52,111,1-52-2021-111-06,6,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,9403,46.5829055030161,12,6
22499,66,51,1-66-2021-051-04,4,2,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,15351,162.911822855264,6,6
22497,52,112,1-52-2021-112-04,4,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,4091,69.2451713033293,12,6
22497,52,112,1-52-2021-112-04,4,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,69.2451713033293,12,6
22485,19,102,1-19-2021-102-05,5,2,1,3,Crash Data Retrieval Tool 21.1,Crash Data Retrieval Tool 21.3,1,9846,47.5090336657469,9,6
22500,66,52,1-66-2021-052-10,10,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,983.818245262762,6,6
22506,28,51,1-28-2021-051-07,7,1,1,3,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,16283,47.1618488505364,3,6
22502,31,48,1-31-2021-048-08,8,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,2,999997,292.873246027286,6,6
22504,14,48,1-14-2021-048-07,7,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,31853,11978.3955817808,8,6
22503,31,49,1-31-2021-049-04,4,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,9296,397.330765800885,6,6
22514,76,45,1-76-2021-045-04,4,2,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,2981,24.6548114184599,3,6
22511,25,65,1-25-2021-065-06,6,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,14523,326.543670112199,2,6
22511,25,65,1-25-2021-065-06,6,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,10852,326.543670112199,2,6
22503,31,49,1-31-2021-049-04,4,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,1962,397.330765800885,6,6
22518,28,53,1-28-2021-053-10,10,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,23123,135.145685637384,3,6
22516,18,51,1-18-2021-051-04,4,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,693,1071.07823146935,6,6
22523,29,57,1-29-2021-057-03,3,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,65.1914454405261,2,6
22519,20,81,1-20-2021-081-03,3,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,1270,166.228830304906,11,6
22519,20,81,1-20-2021-081-03,3,2,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,30019,166.228830304906,11,6
22520,20,82,1-20-2021-082-08,8,2,1,0,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,2,999997,160.1200146934,11,6
22521,20,83,1-20-2021-083-05,5,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,18314,41.7682909515469,11,6
22527,27,59,1-27-2021-059-07,7,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,463.910985596534,3,6
22528,27,60,1-27-2021-060-03,3,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,3809,68.1412752600743,3,6
22528,27,60,1-27-2021-060-03,3,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,16994,68.1412752600743,3,6
22526,22,80,1-22-2021-080-09,9,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,14042,507.214293472923,12,6
22540,32,83,1-32-2021-083-05,5,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,15795,178.377274653334,7,6
22543,30,63,1-30-2021-063-06,6,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,12003,347.307298866585,10,6
22544,54,39,1-54-2021-039-06,6,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,12201,278.494294531715,9,6
22549,20,85,1-20-2021-085-03,3,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,4059,166.228830304906,11,6
22548,16,59,1-16-2021-059-04,4,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.4.1,1,3132,691.59020200519,5,6
22547,16,58,1-16-2021-058-02,2,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,7846,24.3294959657513,5,6
22546,25,66,1-25-2021-066-04,4,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,5556,578.129069486656,2,6
22546,25,66,1-25-2021-066-04,4,2,1,2,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,8321,578.129069486656,2,6
22558,77,59,1-77-2021-059-02,2,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,7189,86.1478225129126,9,6
22559,54,40,1-54-2021-040-04,4,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,37632,209.254428667553,9,6
22568,12,25,1-12-2021-025-07,7,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,17007,1129.58842026809,9,6
22569,12,26,1-12-2021-026-07,7,1,1,0,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,1129.58842026809,9,6
22571,17,56,1-17-2021-056-04,4,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,1592,330.493555010203,4,6
22562,59,38,1-59-2021-038-02,2,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,1317,64.7976556419355,6,6
22563,59,39,1-59-2021-039-09,9,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,22209,1044.51825908921,6,6
22564,19,104,1-19-2021-104-04,4,1,1,0,Crash Data Retrieval Tool 21.1,Crash Data Retrieval Tool 21.3,1,999997,403.66295813977,9,6
22577,11,40,1-11-2021-040-07,7,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,13614,5945.82239285768,8,6
22581,24,99,1-24-2021-099-03,3,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,321,425.956055642004,1,6
22582,24,100,1-24-2021-100-04,4,1,1,0,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,1531.45218769193,1,6
22578,11,41,1-11-2021-041-05,5,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,10511,150.855982187759,8,6
22584,24,102,1-24-2021-102-03,3,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,5216,511.797906074988,1,6
22576,23,71,1-23-2021-071-06,6,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,5762,324.730211765865,5,6
22590,66,54,1-66-2021-054-08,8,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,29190,159.652794595871,6,6
22593,28,54,1-28-2021-054-04,4,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,3086,382.024358061221,3,6
22594,28,55,1-28-2021-055-02,2,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,10496,41.7224731798548,3,6
22595,13,54,1-13-2021-054-03,3,1,1,2,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,9991,1447.5037169492,7,6
22580,48,51,1-48-2021-051-07,7,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,306.701830751511,12,6
22605,14,50,1-14-2021-050-01,1,1,1,3,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,3621,244.408927332005,8,6
22595,13,54,1-13-2021-054-03,3,4,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,1447.5037169492,7,6
22608,76,47,1-76-2021-047-03,3,1,1,4,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,405,24.7371021445277,3,6
22606,14,51,1-14-2021-051-04,4,2,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,5070,9267.25852402806,8,6
22610,31,51,1-31-2021-051-07,7,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,7254,242.440585619395,6,6
22611,18,53,1-18-2021-053-09,9,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,10932,1449.537219676,6,6
22565,19,105,1-19-2021-105-03,3,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,7547,118.873997468876,9,6
22624,32,86,1-32-2021-086-06,6,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,11436,2780.43405583195,7,6
22623,52,116,1-52-2021-116-06,6,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,2811,177.082325591899,12,6
22614,27,62,1-27-2021-062-10,10,1,1,6,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,1156.83745918093,3,6
22613,27,61,1-27-2021-061-06,6,1,1,0,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,21989,104.578537489495,3,6
22592,16,61,1-16-2021-061-02,2,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,7013,54.3156371931709,5,6
22618,20,89,1-20-2021-089-05,5,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,14339,41.7682909515469,11,6
22566,19,106,1-19-2021-106-03,3,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,3443,118.873997468876,9,6
22618,20,89,1-20-2021-089-05,5,2,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,41.7682909515469,11,6
22619,22,81,1-22-2021-081-06,6,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,9825,184.142899276966,12,6
22616,20,87,1-20-2021-087-03,3,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,8716,173.706156367611,11,6
22616,20,87,1-20-2021-087-03,3,2,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,12711,173.706156367611,11,6
22627,29,59,1-29-2021-059-03,3,1,1,3,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,2360,50.3488513977472,2,6
22596,13,55,1-13-2021-055-03,3,1,1,2,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,7320,1447.50371680501,7,6
22617,20,88,1-20-2021-088-04,4,1,1,8,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,1822,689.166007958666,11,6
22628,29,60,1-29-2021-060-04,4,2,1,0,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,1079,142.052017030409,2,6
22596,13,55,1-13-2021-055-03,3,2,1,1,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,15838,1447.50371680501,7,6
22596,13,55,1-13-2021-055-03,3,3,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,1447.50371680501,7,6
22638,21,100,1-21-2021-100-03,3,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,4524,169.966042181655,11,6
22639,21,101,1-21-2021-101-08,8,2,1,4,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,999997,163.71988614482,11,6
22592,16,61,1-16-2021-061-02,2,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,18657,54.3156371931709,5,6
22656,54,42,1-54-2021-042-04,4,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,25419,182.127849892915,9,6
22656,54,42,1-54-2021-042-04,4,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,907,182.127849892915,9,6
22658,77,60,1-77-2021-060-03,3,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,19432,690.955747887842,9,6
22657,54,43,1-54-2021-043-09,9,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,22775,370.235902346023,9,6
22658,77,60,1-77-2021-060-03,3,2,1,4,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,3185,690.955747887842,9,6
22652,23,72,1-23-2021-072-02,2,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,7070,66.3082507877633,5,6
22659,77,61,1-77-2021-061-06,6,3,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,21122,1405.21695623288,9,6
22659,77,61,1-77-2021-061-06,6,7,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,14179,1405.21695623288,9,6
22662,17,57,1-17-2021-057-07,7,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,8721,5425.50218566473,4,6
22668,11,42,1-11-2021-042-03,3,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,5900,486.468129520516,8,6
22670,24,103,1-24-2021-103-02,2,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,1379,124.154189955081,1,6
22671,24,104,1-24-2021-104-06,6,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,6901,684.266907469972,1,6
22671,24,104,1-24-2021-104-06,6,2,1,1,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,9748,684.266907469972,1,6
22669,11,43,1-11-2021-043-07,7,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,8838,2391.12996580701,8,6
22673,24,106,1-24-2021-106-06,6,2,1,1,Crash Data Retrieval Tool 21.2.1,Crash Data Retrieval Tool 21.3,1,7438,684.266907368456,1,6
22679,66,57,1-66-2021-057-04,4,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,9197,233.437100138134,6,6
22682,28,56,1-28-2021-056-07,7,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,16843,94.3236977010729,3,6
22685,32,88,1-32-2021-088-02,2,2,1,2,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,11992,103.097232438266,7,6
22680,73,60,1-73-2021-060-03,3,2,1,2,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,6206,112.665295043583,3,6
22684,32,87,1-32-2021-087-03,3,2,1,0,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,2265.46641725619,7,6
22681,73,61,1-73-2021-061-07,7,1,1,4,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,26636,594.817378030007,3,6
22688,31,52,1-31-2021-052-03,3,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,1646,227.863878959868,6,6
22686,13,56,1-13-2021-056-01,1,1,1,1,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,32850,167.320508545579,7,6
22691,25,68,1-25-2021-068-03,3,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,1554,535.176702675065,2,6
22664,19,108,1-19-2021-108-03,3,2,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,12044,99.7541955154299,9,6
22666,19,110,1-19-2021-110-04,4,1,1,0,Crash Data Retrieval Tool 21.1,Crash Data Retrieval Tool 21.3,1,999997,338.737440533657,9,6
22708,12,28,1-12-2021-028-03,3,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,13087,1257.05896037564,9,6
22698,20,90,1-20-2021-090-03,3,1,1,5,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,3721,137.693584713814,11,6
22699,20,91,1-20-2021-091-06,6,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,14986,277.553537014609,11,6
22710,22,84,1-22-2021-084-04,4,1,1,0,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,5521,128.304816770721,12,6
22700,20,92,1-20-2021-092-01,1,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,5092,41.7944083524258,11,6
22711,22,85,1-22-2021-085-06,6,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,9272,71.0718839900111,12,6
22707,12,27,1-12-2021-027-02,2,2,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,7781,244.366531775254,9,6
22667,19,111,1-19-2021-111-05,5,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,21298,47.5090336657469,9,6
22702,13,57,1-13-2021-057-05,5,2,1,1,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,9353,212.604431432617,7,6
22704,26,101,1-26-2021-101-01,1,1,1,1,21.0,21.0,1,30567,15.6351088509603,10,6
22704,26,101,1-26-2021-101-01,1,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,8163,15.6351088509603,10,6
22721,21,103,1-21-2021-103-02,2,2,1,2,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,6050,15.1269536289482,11,6
22722,21,104,1-21-2021-104-02,2,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,5428,16.7381401191473,11,6
22714,29,62,1-29-2021-062-06,6,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,23581,124.998905156424,2,6
22677,16,63,1-16-2021-063-02,2,1,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,3328,46.1156494024501,5,6
22677,16,63,1-16-2021-063-02,2,2,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,14632,46.1156494024501,5,6
22729,20,94,1-20-2021-094-03,3,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,8786,137.693584713814,11,6
22731,29,63,1-29-2021-063-08,8,1,1,2,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,21500,48.408545478133,2,6
22732,26,104,1-26-2021-104-03,3,1,1,1,Crash Data Retrieval Tool 21.2,Crash Data Retrieval Tool 21.3,1,2640,138.138069100023,10,6
22738,77,62,1-77-2021-062-05,5,1,1,8,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,1512,110.58442836614,9,6
22738,77,62,1-77-2021-062-05,5,2,1,2,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,13628,110.58442836614,9,6
22735,23,79,1-23-2021-079-02,2,1,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,2959,66.3082507877633,5,6
22742,59,41,1-59-2021-041-05,5,2,1,1,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,13630,51.7104833701808,6,6
22743,59,42,1-59-2021-042-08,8,2,1,4,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,999997,380.854296316113,6,6
22740,54,44,1-54-2021-044-07,7,1,1,4,Crash Data Retrieval Tool 21.1.1,Crash Data Retrieval Tool 21.3,1,15891,537.951203749648,9,6
