CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,CONTACT,CONTAREA,CONTCOMP,OCCNO,BODYREGION,EVIDENCE,CONFIDENCE,CASEWGT,PSUSTRAT,VERSION
21704,59,20,1-59-2021-020-05,5,1,C,10,201,1,101,96,1,82.6089307138972,6,6
20335,20,2,1-20-2021-002-04,4,2,C,1,13,2,842,3,3,48.2951484801239,11,6
20452,22,3,1-22-2021-003-06,6,1,B,1,13,2,842,3,3,101.807085820683,12,6
20607,25,8,1-25-2021-008-03,3,1,B,1,13,2,852,3,3,197.914502349239,2,6
20327,29,1,1-29-2021-001-05,5,1,O,1,13,2,842,96,1,26.8849197543191,2,6
20522,16,5,1-16-2021-005-05,5,1,F,1,13,2,841,3,2,188.546282943076,5,6
20522,16,5,1-16-2021-005-05,5,1,G,1,13,2,842,3,2,188.546282943076,5,6
23858,17,89,1-17-2021-089-06,6,1,B,1,13,2,842,3,3,171.815400408747,4,6
23867,13,109,1-13-2021-109-05,5,1,E,1,13,2,842,3,2,79.7225782053986,7,6
23089,25,77,1-25-2021-077-02,2,1,D,1,13,2,849,3,3,52.5987433684041,2,6
24088,16,104,1-16-2021-104-01,1,1,A,1,13,1,761,6,3,71.0822606554483,5,6
21171,24,37,1-24-2021-037-06,6,1,B,1,13,2,841,3,1,237.625735358055,1,6
21305,19,47,1-19-2021-047-03,3,2,C,1,13,2,842,3,3,153.180420775088,9,6
21591,10,54,1-10-2021-054-06,6,1,J,1,13,2,842,5,3,712.684872945949,4,6
22043,66,38,1-66-2021-038-03,3,2,B,1,13,2,849,98,1,203.414670146234,6,6
23026,26,121,1-26-2021-121-02,2,2,C,1,13,2,849,5,2,14.4738277659613,10,6
23796,24,165,1-24-2021-165-03,3,1,C,1,13,2,842,3,3,515.720559819978,1,6
22336,52,104,1-52-2021-104-03,3,1,C,1,13,2,999,3,2,79.6656566808841,12,6
22436,22,78,1-22-2021-078-02,2,1,D,1,13,2,851,3,3,31.7099210428159,12,6
22436,22,78,1-22-2021-078-02,2,1,E,1,13,2,851,3,3,31.7099210428159,12,6
23276,76,61,1-76-2021-061-02,2,1,K,1,13,2,842,3,2,17.3682875210287,3,6
24344,29,102,1-29-2021-102-04,4,1,G,1,13,2,762,3,2,3393.2485143269,2,6
22494,23,67,1-23-2021-067-03,3,2,E,1,13,3,849,3,3,396.971821786091,5,6
23857,17,88,1-17-2021-088-07,7,2,D,1,13,2,842,3,2,477.195867719975,4,6
24226,19,182,1-19-2021-182-04,4,1,A,1,13,2,999,4,3,245.302332897327,9,6
20482,52,6,1-52-2021-006-08,8,1,J,1,13,2,842,3,1,30.7221166012436,12,6
24524,52,224,1-52-2021-224-03,3,1,E,1,13,2,842,3,2,91.6048874041232,12,6
20603,24,8,1-24-2021-008-03,3,1,B,1,13,2,842,3,1,104.841552422715,1,6
20869,27,15,1-27-2021-015-06,6,1,C,1,13,2,849,98,1,179.703714136013,3,6
21800,14,35,1-14-2021-035-08,8,1,D,1,13,2,999,9,3,1534.99824422325,8,6
22661,59,40,1-59-2021-040-01,1,2,A,1,13,2,841,5,2,244.707713045659,6,6
23411,25,87,1-25-2021-087-02,2,1,C,1,13,1,762,3,2,41.8895438406154,2,6
24344,29,102,1-29-2021-102-04,4,1,F,1,13,2,761,3,2,3393.2485143269,2,6
23290,59,52,1-59-2021-052-03,3,2,A,1,13,2,851,2,1,298.866336810781,6,6
21192,23,22,1-23-2021-022-02,2,1,B,1,13,2,842,3,3,66.3082507877633,5,6
22317,59,33,1-59-2021-033-02,2,2,A,1,13,2,842,5,1,65.7825219420256,6,6
23897,29,92,1-29-2021-092-07,7,1,I,1,13,2,842,96,1,395.650577301044,2,6
23060,30,82,1-30-2021-082-03,3,2,C,1,13,2,841,3,2,130.628362608024,10,6
23060,30,82,1-30-2021-082-03,3,2,D,1,13,2,842,3,2,130.628362608024,10,6
22721,21,103,1-21-2021-103-02,2,2,H,1,13,2,841,96,1,15.1269536289482,11,6
23254,22,90,1-22-2021-090-06,6,2,G,1,13,2,842,3,3,147.239441641907,12,6
23740,24,161,1-24-2021-161-09,9,1,B,1,13,2,841,3,1,758.845888786978,1,6
23055,77,69,1-77-2021-069-03,3,2,F,1,13,2,841,3,3,1206.10603590364,9,6
22992,16,72,1-16-2021-072-02,2,1,B,1,13,2,842,5,3,18.934323890091,5,6
22735,23,79,1-23-2021-079-02,2,1,E,1,13,2,842,3,3,66.3082507877633,5,6
24366,11,83,1-11-2021-083-01,1,1,B,1,13,2,841,5,2,159.147544503214,8,6
23534,13,92,1-13-2021-092-05,5,2,D,1,13,2,849,5,2,88.3395992943799,7,6
21007,25,19,1-25-2021-019-02,2,1,G,1,13,2,849,96,2,62.5774496226565,2,6
20747,10,17,1-10-2021-017-09,9,1,F,10,207,1,762,3,3,840.799736566315,4,6
21277,59,13,1-59-2021-013-02,2,1,F,10,207,1,999,5,3,102.484015712536,6,6
21353,48,23,1-48-2021-023-01,1,1,D,10,207,1,761,11,2,88.5361239140649,12,6
24300,19,187,1-19-2021-187-01,1,1,A,10,207,1,999,5,2,103.476407697755,9,6
21750,20,48,1-20-2021-048-09,9,1,B,10,207,1,762,9,3,2008.3648539771,11,6
21750,20,48,1-20-2021-048-09,9,1,C,10,207,1,762,96,3,2008.3648539771,11,6
21750,20,48,1-20-2021-048-09,9,1,D,10,207,1,762,98,3,2008.3648539771,11,6
20596,17,7,1-17-2021-007-08,8,1,E,10,207,1,101,6,3,73.2401156970787,4,6
21823,22,62,1-22-2021-062-05,5,1,D,10,207,1,101,96,3,35.9226907691191,12,6
21823,22,62,1-22-2021-062-05,5,1,E,10,207,1,101,3,3,35.9226907691191,12,6
20889,22,21,1-22-2021-021-09,9,1,D,10,207,1,101,5,2,193.342982557736,12,6
20978,20,19,1-20-2021-019-09,9,1,H,10,207,1,101,96,3,1220.60506833773,11,6
20978,20,19,1-20-2021-019-09,9,1,I,10,207,1,711,1,3,1220.60506833773,11,6
21832,20,50,1-20-2021-050-01,1,1,B,10,207,1,101,98,1,41.7944083524258,11,6
23158,32,105,1-32-2021-105-01,1,1,J,10,207,1,101,6,3,145.216902581792,7,6
23208,77,72,1-77-2021-072-08,8,1,A,10,207,1,762,98,3,403.747925108277,9,6
23790,19,165,1-19-2021-165-08,8,1,A,10,207,1,999,96,2,159.574091873846,9,6
20341,77,1,1-77-2021-001-02,2,1,G,1,3,1,101,6,2,104.8752156361,9,6
20410,10,3,1-10-2021-003-01,1,1,C,1,3,1,101,3,1,23.791275226059,4,6
20455,18,3,1-18-2021-003-06,6,1,C,1,3,1,812,4,2,692.929684261685,6,6
20534,14,2,1-14-2021-002-05,5,2,A,1,3,1,101,3,3,252.290284723637,8,6
20327,29,1,1-29-2021-001-05,5,1,AA,1,3,2,762,6,1,26.8849197543191,2,6
20662,10,11,1-10-2021-011-08,8,2,D,1,3,1,101,3,2,109.872715982323,4,6
23923,19,168,1-19-2021-168-03,3,1,E,1,3,1,101,3,2,76.1107619935571,9,6
24050,30,112,1-30-2021-112-05,5,2,B,1,3,2,769,3,3,87.3868551536425,10,6
21497,20,36,1-20-2021-036-09,9,1,G,1,3,2,101,98,3,1402.32281175159,11,6
21553,31,28,1-31-2021-028-06,6,1,C,1,3,1,101,3,3,470.506398118149,6,6
22043,66,38,1-66-2021-038-03,3,2,A,1,3,2,101,2,1,203.414670146234,6,6
22257,16,51,1-16-2021-051-02,2,1,A,1,3,1,101,98,3,43.0833709695205,5,6
22612,18,54,1-18-2021-054-05,5,1,A,1,3,1,101,98,2,54.1761506061331,6,6
22690,25,67,1-25-2021-067-02,2,1,G,1,3,1,999,3,3,41.8895438406154,2,6
20449,19,8,1-19-2021-008-05,5,1,G,1,3,2,999,5,2,47.5090336657469,9,6
20675,77,8,1-77-2021-008-02,2,1,D,1,3,1,101,7,1,86.1478225129126,9,6
20866,18,12,1-18-2021-012-02,2,2,B,1,3,1,101,3,3,48.5556827782631,6,6
20973,22,25,1-22-2021-025-10,10,1,C,1,3,1,999,5,3,45.231350470326,12,6
21075,10,31,1-10-2021-031-05,5,1,E,1,3,1,101,96,1,29.8109661683349,4,6
21018,32,29,1-32-2021-029-07,7,1,C,1,13,2,842,3,2,7331.62549060227,7,6
22675,52,119,1-52-2021-119-06,6,1,G,1,13,2,849,3,2,223.431299473393,12,6
22721,21,103,1-21-2021-103-02,2,2,I,1,13,2,842,96,1,15.1269536289482,11,6
24061,77,95,1-77-2021-095-03,3,2,D,1,13,2,841,3,3,882.90997393195,9,6
24277,29,101,1-29-2021-101-06,6,1,L,1,13,2,842,96,2,1879.001372561,2,6
23973,25,103,1-25-2021-103-06,6,2,A,1,13,2,841,3,2,867.504263667945,2,6
24459,14,95,1-14-2021-095-02,2,1,E,1,13,2,849,5,2,428.860318493084,8,6
24281,25,115,1-25-2021-115-03,3,1,C,1,13,2,842,3,2,195.674746782961,2,6
24411,16,116,1-16-2021-116-02,2,1,B,1,13,2,841,1,2,18.934323890091,5,6
24116,29,99,1-29-2021-099-06,6,2,H,1,13,2,851,3,1,1032.65028599056,2,6
24139,12,66,1-12-2021-066-01,1,1,E,1,13,2,841,3,2,271.546777212895,9,6
24195,52,199,1-52-2021-199-03,3,2,D,1,13,2,842,3,1,39.3854966992311,12,6
24061,77,95,1-77-2021-095-03,3,2,E,1,13,2,842,3,3,882.90997393195,9,6
24061,77,95,1-77-2021-095-03,3,2,F,1,13,2,851,3,3,882.90997393195,9,6
24061,77,95,1-77-2021-095-03,3,2,G,1,13,2,852,3,3,882.90997393195,9,6
23695,77,85,1-77-2021-085-02,2,2,K,1,13,2,761,2,2,86.1478225129126,9,6
23696,77,86,1-77-2021-086-04,4,1,B,1,13,2,841,3,3,1962.74076135241,9,6
23730,66,86,1-66-2021-086-01,1,2,G,1,13,2,841,5,1,133.912497026457,6,6
23730,66,86,1-66-2021-086-01,1,2,H,1,13,2,842,5,1,133.912497026457,6,6
23927,59,66,1-59-2021-066-08,8,1,I,1,13,2,849,5,1,308.68764780508,6,6
24116,29,99,1-29-2021-099-06,6,2,I,1,13,2,852,3,1,1032.65028599056,2,6
23223,24,130,1-24-2021-130-01,1,1,J,1,13,2,849,4,2,64.4915618055384,1,6
23369,77,77,1-77-2021-077-03,3,1,G,1,13,2,762,9,2,4072.48414868326,9,6
23400,52,156,1-52-2021-156-06,6,2,E,1,13,2,841,3,2,30.6020115190624,12,6
23459,77,79,1-77-2021-079-01,1,2,J,1,13,2,842,5,1,141.736473887543,9,6
23629,19,154,1-19-2021-154-07,7,1,C,1,13,2,851,5,1,543.815098848832,9,6
23695,77,85,1-77-2021-085-02,2,1,K,1,13,2,841,5,2,86.1478225129126,9,6
22676,16,62,1-16-2021-062-05,5,1,G,1,13,2,401,5,3,102.550987837067,5,6
22822,23,86,1-23-2021-086-01,1,2,F,1,13,2,999,5,2,84.1128231687455,5,6
22985,52,133,1-52-2021-133-09,9,1,H,1,13,2,842,5,2,101.203757287656,12,6
23026,26,121,1-26-2021-121-02,2,1,B,1,13,2,842,3,2,14.4738277659613,10,6
23045,14,62,1-14-2021-062-05,5,1,F,1,13,2,999,1,3,381.781699890438,8,6
23097,14,64,1-14-2021-064-05,5,1,E,1,13,2,849,5,2,314.0264700521,8,6
22071,17,45,1-17-2021-045-03,3,2,C,1,13,2,841,3,2,261.340510877345,4,6
22071,17,45,1-17-2021-045-03,3,2,D,1,13,2,842,3,2,261.340510877345,4,6
22079,25,50,1-25-2021-050-05,5,1,G,1,13,2,842,3,2,51.7146935993595,2,6
21947,76,31,1-76-2021-031-03,3,1,F,1,13,2,852,2,2,33.3783794338651,3,6
22396,11,37,1-11-2021-037-01,1,1,C,1,13,1,999,9,3,320.036009519669,8,6
22558,77,59,1-77-2021-059-02,2,1,E,1,13,2,842,3,3,86.1478225129126,9,6
21515,48,28,1-48-2021-028-02,2,1,G,1,13,2,849,5,2,76.8327373234773,12,6
21651,20,44,1-20-2021-044-05,5,2,D,1,13,2,849,3,2,41.7682909515469,11,6
21644,22,51,1-22-2021-051-03,3,2,C,1,13,2,999,3,3,48.8025787347849,12,6
21540,76,23,1-76-2021-023-05,5,1,F,1,13,1,101,6,2,16.314781426812,3,6
20374,76,1,1-76-2021-001-05,5,1,J,1,13,2,842,3,1,18.2095784841132,3,6
21968,19,78,1-19-2021-078-09,9,1,D,1,13,1,999,1,2,1389.20107560057,9,6
21340,77,26,1-77-2021-026-05,5,2,F,1,13,2,841,3,2,168.547729081367,9,6
21400,20,30,1-20-2021-030-09,9,1,M,1,13,2,842,3,3,706.609200904575,11,6
21423,10,49,1-10-2021-049-03,3,1,I,1,13,2,762,9,3,351.669359959407,4,6
21499,14,26,1-14-2021-026-04,4,2,A,1,13,2,842,3,2,3111.4776522479,8,6
21434,11,20,1-11-2021-020-05,5,1,C,1,13,2,841,3,1,282.263430883752,8,6
21520,77,31,1-77-2021-031-03,3,1,L,1,13,2,501,9,3,363.997836645279,9,6
20679,10,16,1-10-2021-016-08,8,1,E,1,13,2,841,96,1,86.0905692635927,4,6
20761,14,8,1-14-2021-008-05,5,1,D,1,13,2,851,3,2,252.290284723637,8,6
20761,14,8,1-14-2021-008-05,5,1,E,1,13,2,842,3,2,252.290284723637,8,6
24344,29,102,1-29-2021-102-04,4,1,B,1,24,1,852,3,2,3393.2485143269,2,6
24346,52,210,1-52-2021-210-09,9,1,C,1,24,1,841,3,1,88.6525069965887,12,6
24353,77,105,1-77-2021-105-03,3,2,A,1,7,1,842,3,2,1508.75947316638,9,6
24361,12,71,1-12-2021-071-09,9,1,A,1,1,1,999,6,3,1926.90045543837,9,6
24361,12,71,1-12-2021-071-09,9,1,D,1,4,1,749,9,3,1926.90045543837,9,6
24372,24,195,1-24-2021-195-08,8,1,D,1,4,1,401,1,1,705.666017545064,1,6
24372,24,195,1-24-2021-195-08,8,1,L,1,1,1,101,7,1,705.666017545064,1,6
24372,24,195,1-24-2021-195-08,8,1,B,1,24,1,842,2,1,705.666017545064,1,6
24372,24,195,1-24-2021-195-08,8,1,C,1,21,1,741,2,1,705.666017545064,1,6
24386,32,138,1-32-2021-138-05,5,1,D,1,1,1,101,12,2,210.567823716255,7,6
24386,32,138,1-32-2021-138-05,5,1,F,1,4,1,401,1,2,210.567823716255,7,6
24391,15,111,1-15-2021-111-07,7,1,A,1,24,1,841,3,3,176.948741225236,1,6
24392,21,166,1-21-2021-166-01,1,2,B,1,24,1,841,5,1,56.2188351442149,11,6
24401,20,175,1-20-2021-175-03,3,1,C,1,24,1,842,3,2,212.413066136962,11,6
24402,20,176,1-20-2021-176-04,4,2,D,1,24,1,841,5,3,842.732738372685,11,6
24411,16,116,1-16-2021-116-02,2,2,A,1,24,1,842,98,1,18.934323890091,5,6
24351,30,122,1-30-2021-122-06,6,2,A,7,631,2,842,3,3,587.18729440303,10,6
24351,30,122,1-30-2021-122-06,6,2,B,7,631,2,842,3,3,587.18729440303,10,6
24420,17,103,1-17-2021-103-09,9,2,B,1,24,1,842,3,3,353.668851272648,4,6
24436,13,134,1-13-2021-134-06,6,1,A,1,1,1,101,2,1,1100.37696924166,7,6
24438,13,136,1-13-2021-136-05,5,1,D,1,4,1,501,1,2,77.7542768691706,7,6
24453,10,79,1-10-2021-079-03,3,1,C,1,24,1,841,3,2,1175.14080231362,4,6
24476,26,198,1-26-2021-198-03,3,2,A,1,7,1,401,5,2,804.830079720976,10,6
24473,20,179,1-20-2021-179-03,3,1,A,1,4,1,762,9,3,46.6258975441124,11,6
24466,28,106,1-28-2021-106-06,6,1,A,1,24,1,851,5,3,47.2659314025208,3,6
24121,30,115,1-30-2021-115-01,1,1,A,1,7,1,761,5,2,39.2564503946452,10,6
24485,23,146,1-23-2021-146-02,2,1,A,1,1,1,761,2,1,66.3082507877633,5,6
24485,23,146,1-23-2021-146-02,2,1,B,1,7,1,761,98,2,66.3082507877633,5,6
24485,23,146,1-23-2021-146-02,2,1,C,1,24,1,841,3,2,66.3082507877633,5,6
24498,13,138,1-13-2021-138-05,5,2,A,1,1,1,101,2,2,115.164878168096,7,6
24498,13,138,1-13-2021-138-05,5,2,B,1,21,1,841,5,2,115.164878168096,7,6
23226,52,146,1-52-2021-146-01,1,1,B,1,21,1,859,5,1,25.1488657447521,12,6
23227,52,147,1-52-2021-147-05,5,2,A,1,21,1,841,3,1,24.2651916890941,12,6
23202,16,80,1-16-2021-080-02,2,1,D,1,24,1,841,96,1,19.659646940302,5,6
23202,16,80,1-16-2021-080-02,2,1,E,1,24,1,842,5,2,19.659646940302,5,6
23202,16,80,1-16-2021-080-02,2,1,F,1,24,1,862,5,2,19.659646940302,5,6
23202,16,80,1-16-2021-080-02,2,1,G,1,24,1,861,5,2,19.659646940302,5,6
23202,16,80,1-16-2021-080-02,2,1,A,1,1,1,101,12,1,19.659646940302,5,6
23202,16,80,1-16-2021-080-02,2,1,B,1,1,1,762,12,1,19.659646940302,5,6
23202,16,80,1-16-2021-080-02,2,1,C,1,4,1,401,1,1,19.659646940302,5,6
23202,16,80,1-16-2021-080-02,2,2,A,1,24,1,841,3,1,19.659646940302,5,6
23234,16,81,1-16-2021-081-08,8,1,L,1,24,1,842,5,2,745.267720079681,5,6
23234,16,81,1-16-2021-081-08,8,1,I,9,253,1,842,5,2,745.267720079681,5,6
23234,16,81,1-16-2021-081-08,8,1,K,1,24,1,841,5,2,745.267720079681,5,6
23201,16,79,1-16-2021-079-01,1,1,G,9,253,2,831,5,2,39.1573815622909,5,6
23217,19,132,1-19-2021-132-03,3,1,A,1,4,1,999,1,2,77.6700243131529,9,6
22944,16,69,1-16-2021-069-04,4,1,A,1,24,1,842,5,3,2234.37760628709,5,6
23245,14,69,1-14-2021-069-01,1,1,K,1,21,1,201,10,1,250.817628345682,8,6
23245,14,69,1-14-2021-069-01,1,1,E,1,24,1,841,5,1,250.817628345682,8,6
23245,14,69,1-14-2021-069-01,1,1,F,1,24,1,842,5,1,250.817628345682,8,6
23245,14,69,1-14-2021-069-01,1,1,A,1,1,1,101,7,1,250.817628345682,8,6
23245,14,69,1-14-2021-069-01,1,1,B,1,4,1,401,5,1,250.817628345682,8,6
23254,22,90,1-22-2021-090-06,6,2,H,1,1,1,101,12,1,147.239441641907,12,6
23254,22,90,1-22-2021-090-06,6,2,B,1,24,1,841,3,2,147.239441641907,12,6
23249,27,78,1-27-2021-078-06,6,1,A,1,24,1,841,3,1,123.897201118674,3,6
23249,27,78,1-27-2021-078-06,6,1,B,1,7,1,401,98,2,123.897201118674,3,6
23268,21,125,1-21-2021-125-05,5,1,D,1,24,1,842,96,1,89.9087267080456,11,6
23268,21,125,1-21-2021-125-05,5,1,F,1,7,1,841,3,1,89.9087267080456,11,6
23255,22,91,1-22-2021-091-03,3,2,A,1,24,1,842,3,2,72.3987410604296,12,6
23258,29,75,1-29-2021-075-07,7,1,A,1,4,1,761,9,1,289.713877133039,2,6
23258,29,75,1-29-2021-075-07,7,1,B,1,24,1,841,5,2,289.713877133039,2,6
23076,16,75,1-16-2021-075-03,3,1,A,1,1,1,101,12,1,560.06380366062,5,6
23076,16,75,1-16-2021-075-03,3,2,A,1,1,1,101,12,1,560.06380366062,5,6
23259,29,76,1-29-2021-076-06,6,1,C,1,4,1,761,9,1,100.537137010648,2,6
23259,29,76,1-29-2021-076-06,6,1,D,1,24,1,842,3,1,100.537137010648,2,6
23293,17,74,1-17-2021-074-03,3,1,B,1,4,1,762,3,2,89.6630760028756,4,6
23291,12,41,1-12-2021-041-04,4,1,C,1,24,1,841,3,2,239.57959174549,9,6
23305,24,135,1-24-2021-135-08,8,1,A,1,4,1,401,1,1,218.637888828744,1,6
23308,52,151,1-52-2021-151-06,6,1,A,1,1,1,761,2,1,35.2634315893843,12,6
23308,52,151,1-52-2021-151-06,6,1,C,1,21,1,842,3,2,35.2634315893843,12,6
23310,52,153,1-52-2021-153-06,6,1,B,1,21,1,849,3,1,35.2634315893843,12,6
23325,73,75,1-73-2021-075-06,6,1,A,7,631,2,201,6,1,123.317604370086,3,6
23321,31,71,1-31-2021-071-08,8,1,F,1,24,1,841,3,1,292.873246027286,6,6
23321,31,71,1-31-2021-071-08,8,1,G,1,4,1,401,5,1,292.873246027286,6,6
23323,14,71,1-14-2021-071-03,3,1,A,1,24,1,842,5,2,1068.65738884178,8,6
23323,14,71,1-14-2021-071-03,3,2,A,1,1,1,201,2,2,1068.65738884178,8,6
23323,14,71,1-14-2021-071-03,3,2,D,1,24,1,842,3,2,1068.65738884178,8,6
23323,14,71,1-14-2021-071-03,3,2,E,1,24,1,841,5,2,1068.65738884178,8,6
23324,14,72,1-14-2021-072-03,3,3,B,1,24,1,842,3,2,1068.65738884178,8,6
23298,19,139,1-19-2021-139-05,5,1,C,1,24,1,841,3,2,49.3818731390809,9,6
23340,20,128,1-20-2021-128-03,3,2,A,1,24,1,841,3,2,444.310673968114,11,6
23295,19,136,1-19-2021-136-05,5,1,B,6,588,2,999,5,2,49.3818731390809,9,6
23295,19,136,1-19-2021-136-05,5,1,A,1,1,2,999,12,2,49.3818731390809,9,6
23368,77,76,1-77-2021-076-06,6,2,A,1,24,1,841,3,3,8155.67816890248,9,6
23368,77,76,1-77-2021-076-06,6,2,B,1,24,1,842,3,3,8155.67816890248,9,6
23368,77,76,1-77-2021-076-06,6,1,A,1,24,1,841,3,2,8155.67816890248,9,6
23368,77,76,1-77-2021-076-06,6,1,B,1,24,1,842,3,2,8155.67816890248,9,6
23369,77,77,1-77-2021-077-03,3,1,F,7,631,2,401,3,2,4072.48414868326,9,6
23391,24,139,1-24-2021-139-09,9,2,A,1,24,1,842,3,2,787.079480385195,1,6
23391,24,139,1-24-2021-139-09,9,2,B,1,7,1,741,2,2,787.079480385195,1,6
23408,28,77,1-28-2021-077-06,6,1,A,1,1,1,761,12,3,90.8578689144453,3,6
23408,28,77,1-28-2021-077-06,6,1,B,1,24,1,841,3,1,90.8578689144453,3,6
23408,28,77,1-28-2021-077-06,6,1,C,1,24,1,842,3,1,90.8578689144453,3,6
23409,28,78,1-28-2021-078-06,6,1,A,1,24,1,841,3,2,90.8578689144453,3,6
23400,52,156,1-52-2021-156-06,6,2,A,1,21,1,841,3,2,30.6020115190624,12,6
20677,54,4,1-54-2021-004-08,8,1,E,1,13,2,842,2,3,325.829413997932,9,6
20987,54,8,1-54-2021-008-02,2,1,H,1,13,2,999,3,3,184.225530515458,9,6
21071,77,20,1-77-2021-020-09,9,1,B,1,13,2,841,3,2,1980.2633653511,9,6
20327,29,1,1-29-2021-001-05,5,1,B,8,573,1,761,6,1,26.8849197543191,2,6
20410,10,3,1-10-2021-003-01,1,1,H,8,573,1,101,96,2,23.791275226059,4,6
20327,29,1,1-29-2021-001-05,5,1,Z,8,573,2,762,6,1,26.8849197543191,2,6
21077,10,33,1-10-2021-033-02,2,2,E,8,573,1,101,3,1,22.981744209128,4,6
21312,26,35,1-26-2021-035-05,5,1,G,8,573,1,999,6,3,32.835642502628,10,6
21435,48,25,1-48-2021-025-05,5,1,H,8,573,1,101,5,2,82.8997041137341,12,6
21171,24,37,1-24-2021-037-06,6,1,F,8,573,2,999,6,9,237.625735358055,1,6
21142,29,21,1-29-2021-021-10,10,1,W,8,573,2,762,3,1,937.27272619461,2,6
23013,20,108,1-20-2021-108-06,6,2,E,8,573,2,762,5,3,201.944426590463,11,6
23622,77,83,1-77-2021-083-01,1,1,B,8,573,1,101,96,1,115.60375364495,9,6
20961,20,18,1-20-2021-018-08,8,1,C,8,573,1,711,5,3,137.466629027044,11,6
20978,20,19,1-20-2021-019-09,9,1,B,8,573,1,101,4,3,1220.60506833773,11,6
23031,32,99,1-32-2021-099-05,5,1,H,8,573,1,101,5,3,248.229913357819,7,6
22034,12,11,1-12-2021-011-05,5,2,A,8,573,1,101,6,1,281.290042407203,9,6
21097,18,20,1-18-2021-020-09,9,1,C,8,573,1,101,96,1,1228.22394895578,6,6
21568,20,38,1-20-2021-038-03,3,2,C,8,573,1,101,3,3,96.3233943191618,11,6
21771,77,39,1-77-2021-039-04,4,2,F,8,573,1,101,3,2,756.526629974642,9,6
22212,21,84,1-21-2021-084-05,5,1,A,8,573,1,101,96,1,45.6041176150207,11,6
22499,66,51,1-66-2021-051-04,4,1,A,8,573,2,762,5,1,162.911822855264,6,6
22608,76,47,1-76-2021-047-03,3,1,B,8,573,1,101,2,3,24.7371021445277,3,6
22975,19,120,1-19-2021-120-02,2,1,C,8,573,1,101,6,2,47.1230765782335,9,6
20391,22,1,1-22-2021-001-01,1,1,G,8,155,1,101,3,1,42.5090957210553,12,6
20327,29,1,1-29-2021-001-05,5,2,E,8,155,1,101,3,1,26.8849197543191,2,6
20410,10,3,1-10-2021-003-01,1,1,E,8,155,1,101,96,1,23.791275226059,4,6
20431,32,3,1-32-2021-003-03,3,2,C,8,155,1,101,3,1,876.735351282265,7,6
20515,52,10,1-52-2021-010-06,6,2,D,8,155,3,201,4,1,39.5774749374467,12,6
20554,29,6,1-29-2021-006-03,3,1,F,8,155,3,101,4,1,91.6862204686129,2,6
23574,28,82,1-28-2021-082-09,9,1,C,8,155,1,101,98,3,162.342389194008,3,6
23903,21,151,1-21-2021-151-02,2,2,A,8,155,1,101,1,1,28.1998363842965,11,6
24178,31,92,1-31-2021-092-06,6,2,A,8,155,1,101,5,1,432.916006790468,6,6
21834,20,52,1-20-2021-052-09,9,2,E,8,155,1,101,5,1,2565.04038631648,11,6
22484,19,101,1-19-2021-101-04,4,2,A,8,155,3,201,4,1,677.664153124772,9,6
22690,25,67,1-25-2021-067-02,2,1,B,8,155,1,999,4,3,41.8895438406154,2,6
22822,23,86,1-23-2021-086-01,1,2,E,8,155,3,101,6,3,84.1128231687455,5,6
23097,14,64,1-14-2021-064-05,5,1,K,8,155,3,101,4,2,314.0264700521,8,6
23465,17,78,1-17-2021-078-02,2,1,B,8,155,1,101,3,1,63.7137743550154,4,6
21756,29,35,1-29-2021-035-06,6,1,D,8,155,1,101,3,2,56.7817008651333,2,6
24306,24,191,1-24-2021-191-03,3,1,D,8,155,1,101,4,3,64.4512609126825,1,6
24366,11,83,1-11-2021-083-01,1,2,B,8,155,2,101,6,1,159.147544503214,8,6
21560,19,60,1-19-2021-060-09,9,1,K,8,155,4,201,96,2,286.533072342096,9,6
20380,23,1,1-23-2021-001-02,2,1,D,8,155,1,999,96,2,76.5871994777887,5,6
20855,66,8,1-66-2021-008-04,4,1,C,8,155,1,101,1,1,725.918410413119,6,6
20596,17,7,1-17-2021-007-08,8,1,F,8,155,1,101,3,3,73.2401156970787,4,6
21111,32,34,1-32-2021-034-02,2,2,E,8,155,1,101,1,2,28.6274551822713,7,6
21142,29,21,1-29-2021-021-10,10,1,U,1,3,2,762,3,1,937.27272619461,2,6
23816,27,91,1-27-2021-091-06,6,1,B,1,3,1,101,7,1,394.038666492705,3,6
24254,66,99,1-66-2021-099-10,10,1,A,1,3,1,101,98,2,248.298692410336,6,6
24277,29,101,1-29-2021-101-06,6,1,G,1,3,1,762,4,3,1879.001372561,2,6
24300,19,187,1-19-2021-187-01,1,1,B,1,3,1,101,3,2,103.476407697755,9,6
21560,19,60,1-19-2021-060-09,9,1,I,1,3,1,999,5,3,286.533072342096,9,6
22365,22,75,1-22-2021-075-06,6,1,A,1,3,1,101,5,3,343.464764896403,12,6
23233,13,79,1-13-2021-079-02,2,1,D,1,3,1,769,6,3,35.7836771399847,7,6
23628,19,153,1-19-2021-153-07,7,1,D,1,3,1,101,96,1,543.815098848832,9,6
22085,16,45,1-16-2021-045-01,1,1,D,1,3,1,101,5,2,91.0540047206978,5,6
21547,23,32,1-23-2021-032-03,3,1,H,1,3,1,101,3,2,512.428652042223,5,6
21097,18,20,1-18-2021-020-09,9,1,D,1,3,1,101,6,3,1228.22394895578,6,6
