CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,CASEWGT,PSUSTRAT,VERSION
24223,12,68,1-12-2021-068-03,3,3,391,596,203,2918,173,100,105,999,8,6.6,9,3,9,0,404.296330913972,9,6
24223,12,68,1-12-2021-068-03,3,1,406,629,203,2938,173,97,126,999,8,6.7,2,3,0,0,404.296330913972,9,6
24223,12,68,1-12-2021-068-03,3,2,287,473,194,1760,165,84,103,166,4,2.0,2,4,0,0,404.296330913972,9,6
24224,19,180,1-19-2021-180-09,9,1,253,440,176,1315,151,99,86,150,4,2.0,2,1,0,0,450.395291789245,9,6
24226,19,182,1-19-2021-182-04,4,1,269,459,185,1528,161,92,99,175,4,2.5,2,1,0,0,245.302332897327,9,6
24227,19,183,1-19-2021-183-03,3,1,278,487,183,1453,159,97,112,160,4,2.5,2,1,0,0,72.238654332631,9,6
24227,19,183,1-19-2021-183-03,3,2,265,436,183,1327,154,90,82,999,4,2.0,9,1,9,0,72.238654332631,9,6
24229,24,184,1-24-2021-184-09,9,1,269,457,179,1273,152,94,95,146,6,3.5,2,1,0,0,1218.2986528796,1,6
24229,24,184,1-24-2021-184-09,9,2,270,442,176,1345,151,92,80,999,4,2.4,2,1,0,0,1218.2986528796,1,6
24230,24,185,1-24-2021-185-09,9,1,287,487,189,2052,158,90,110,160,6,4.2,2,3,0,0,1218.29865286572,1,6
24230,24,185,1-24-2021-185-09,9,2,262,449,174,1194,153,88,99,999,4,1.6,2,1,9,0,1218.29865286572,1,6
24232,24,187,1-24-2021-187-02,2,1,326,540,189,1791,158,94,120,178,4,2.5,2,3,0,0,96.2126014946297,1,6
20912,24,23,1-24-2021-023-03,3,1,266,459,185,1580,161,91,101,999,4,1.5,2,4,0,0,163.961872999551,1,6
20913,24,24,1-24-2021-024-03,3,1,249,410,174,1361,151,77,85,150,4,2.4,2,3,0,0,163.961872987449,1,6
20913,24,24,1-24-2021-024-03,3,2,292,482,194,2211,163,88,102,158,6,3.6,2,3,0,0,163.961872987449,1,6
20914,24,25,1-24-2021-025-03,3,1,292,482,194,2261,163,88,102,999,6,3.6,2,3,9,0,163.961872987449,1,6
20914,24,25,1-24-2021-025-03,3,2,278,487,183,1453,159,97,112,164,4,2.5,2,1,0,0,163.961872987449,1,6
20914,24,25,1-24-2021-025-03,3,3,269,465,180,1574,155,98,98,999,4,2.5,2,3,9,0,163.961872987449,1,6
20915,48,13,1-48-2021-013-09,9,1,262,444,170,1196,147,89,95,145,4,2.0,2,1,0,1,403.550698394785,12,6
20917,13,12,1-13-2021-012-02,2,1,270,463,176,1306,153,91,102,154,4,1.8,2,1,0,0,55.2168174434704,7,6
20917,13,12,1-13-2021-012-02,2,2,278,484,186,1621,159,97,110,152,6,3.5,2,1,0,1,55.2168174434704,7,6
20917,13,12,1-13-2021-012-02,2,3,260,433,176,1335,151,96,78,150,4,1.8,2,1,0,0,55.2168174434704,7,6
20917,13,12,1-13-2021-012-02,2,4,305,508,191,1797,162,92,110,999,6,3.6,9,9,9,0,55.2168174434704,7,6
20918,13,13,1-13-2021-013-04,4,1,305,504,191,1996,163,89,110,999,8,5.7,2,2,0,0,4083.83427354429,7,6
20920,52,27,1-52-2021-027-09,9,1,270,468,175,1463,151,95,105,150,4,1.7,2,1,0,0,605.54592011437,12,6
20920,52,27,1-52-2021-027-09,9,2,279,482,193,2121,160,91,112,999,6,4.0,9,4,9,0,605.54592011437,12,6
20921,52,28,1-52-2021-028-03,3,1,379,604,202,3022,174,104,121,999,6,6.7,2,3,0,0,101.428256391328,12,6
20924,25,16,1-25-2021-016-09,9,1,270,484,175,1450,152,101,113,144,6,3.0,2,1,0,0,429.184037922654,2,6
20926,27,17,1-27-2021-017-04,4,1,273,465,184,1580,158,94,98,148,4,1.5,2,4,0,0,281.362157494009,3,6
20927,28,13,1-28-2021-013-03,3,1,269,455,186,1796,159,96,91,150,4,2.0,2,4,0,0,48.9964925877144,3,6
20928,28,14,1-28-2021-014-10,10,1,365,565,199,2488,167,95,105,178,8,4.8,2,3,0,1,977.441171372378,3,6
20929,23,16,1-23-2021-016-03,3,1,275,482,184,1614,158,101,108,165,4,2.5,2,4,0,0,110.286768940339,5,6
20929,23,16,1-23-2021-016-03,3,2,273,465,184,1580,158,95,98,170,4,1.5,2,4,0,0,110.286768940339,5,6
20932,24,26,1-24-2021-026-10,10,1,302,513,201,2168,171,100,112,164,6,3.6,2,1,0,1,4601.42506814535,1,6
20932,24,26,1-24-2021-026-10,10,2,269,451,172,1474,148,81,101,999,4,2.3,2,2,9,0,4601.42506814535,1,6
20933,73,14,1-73-2021-014-08,8,1,338,551,199,2397,167,95,118,999,8,5.7,9,3,9,0,143.935397399969,3,6
20934,73,15,1-73-2021-015-02,2,1,285,493,186,1905,158,97,111,155,6,3.0,2,1,0,0,33.3643009181723,3,6
20937,32,24,1-32-2021-024-03,3,1,276,459,178,1520,150,77,105,154,6,3.0,2,2,0,0,502.762011453046,7,6
20937,32,24,1-32-2021-024-03,3,2,270,469,184,1550,160,97,102,999,4,2.5,2,1,0,0,502.762011453046,7,6
20938,32,25,1-32-2021-025-05,5,1,277,489,185,1539,159,102,108,999,6,3.6,2,1,9,0,62.6991782019757,7,6
20940,14,12,1-14-2021-012-07,7,2,278,487,183,1451,159,97,112,160,4,2.5,2,1,0,0,1295.39795561413,8,6
20941,66,10,1-66-2021-010-02,2,1,270,461,186,1839,157,98,93,148,6,3.2,2,3,0,0,117.528619841367,6,6
20943,76,10,1-76-2021-010-07,7,1,249,407,172,1170,147,86,72,150,4,1.6,2,1,0,0,72.5279091648686,3,6
20945,31,15,1-31-2021-015-09,9,1,270,478,178,1495,151,98,110,140,6,3.5,2,1,0,0,263.104368319194,6,6
20946,31,16,1-31-2021-016-10,10,1,291,538,198,1722,161,107,139,155,8,4.6,2,2,0,1,255.507439927165,6,6
20947,59,9,1-59-2021-009-05,5,1,245,378,167,930,142,74,60,146,3,1.2,2,1,0,0,51.7104833701808,6,6
20947,59,9,1-59-2021-009-05,5,2,295,513,197,2588,171,100,118,999,8,5.3,9,3,9,0,51.7104833701808,6,6
20948,76,12,1-76-2021-012-04,4,1,290,500,199,1970,170,95,115,160,6,3.8,2,4,0,0,39.0370439972094,3,6
20949,16,14,1-16-2021-014-07,7,1,266,455,182,1579,156,87,102,999,4,2.5,2,4,0,0,3870.32190830743,5,6
20949,16,14,1-16-2021-014-07,7,2,272,484,176,9999,150,101,112,999,6,3.1,2,1,9,0,3870.32190830743,5,6
20950,16,15,1-16-2021-015-03,3,1,283,489,192,1787,164,105,102,152,6,3.5,2,4,0,0,718.749157297292,5,6
20952,18,16,1-18-2021-016-10,10,1,263,453,176,1249,151,94,96,146,4,2.0,2,1,0,0,1396.20114267435,6,6
20953,15,19,1-15-2021-019-09,9,2,999,477,188,1803,163,94,98,999,6,3.5,9,4,9,0,86.9901196232934,1,6
20954,15,20,1-15-2021-020-10,10,1,270,478,196,1992,169,98,110,999,6,3.4,2,4,0,0,288.483956020491,1,6
20954,15,20,1-15-2021-020-10,10,2,267,463,178,1376,155,97,100,999,4,2.0,2,4,9,0,288.483956020491,1,6
20955,15,21,1-15-2021-021-03,3,1,287,504,200,2146,170,98,119,999,6,3.5,9,3,9,0,22.8505985566956,1,6
20955,15,21,1-15-2021-021-03,3,2,278,484,185,1596,160,100,107,999,4,2.3,2,1,9,0,22.8505985566956,1,6
20956,19,30,1-19-2021-030-10,10,1,291,538,199,1838,164,108,139,999,8,4.6,2,2,9,0,1058.73937164278,9,6
20956,19,30,1-19-2021-030-10,10,2,270,453,178,1265,156,87,97,155,4,1.8,2,1,0,0,1058.73937164278,9,6
20957,19,31,1-19-2021-031-04,4,1,308,514,195,2096,166,97,111,999,6,4.0,9,9,9,0,153.354033963682,9,6
20957,19,31,1-19-2021-031-04,4,2,278,487,183,1453,159,97,112,160,4,2.5,2,1,0,0,153.354033963682,9,6
20958,19,32,1-19-2021-032-06,6,1,280,484,183,1468,159,97,108,150,4,2.4,2,1,0,0,91.8451697183037,9,6
20958,19,32,1-19-2021-032-06,6,2,270,464,178,1265,152,97,98,140,4,1.8,2,1,0,0,91.8451697183037,9,6
20961,20,18,1-20-2021-018-08,8,1,353,563,201,2107,166,100,110,166,8,4.6,2,2,0,1,137.466629027044,11,6
20963,29,15,1-29-2021-015-04,4,1,283,478,180,1565,152,86,110,999,6,2.5,2,2,0,0,99.5411708936912,2,6
20963,29,15,1-29-2021-015-04,4,2,307,519,200,2132,171,102,111,168,6,3.6,2,4,0,0,99.5411708936912,2,6
20966,22,23,1-22-2021-023-09,9,1,262,477,177,1365,999,98,118,140,4,2.2,2,1,0,0,38.8990211478717,12,6
20966,22,23,1-22-2021-023-09,9,2,332,562,202,2637,167,95,136,180,8,6.0,2,4,0,1,38.8990211478717,12,6
20967,22,24,1-22-2021-024-07,7,1,278,485,182,1550,159,99,109,156,4,2.5,2,1,0,0,35.8439562495977,12,6
20967,22,24,1-22-2021-024-07,7,2,260,443,181,1629,157,93,90,999,4,2.0,2,9,9,0,35.8439562495977,12,6
20968,26,22,1-26-2021-022-03,3,1,272,478,192,1765,162,95,112,176,8,5.0,2,2,0,0,707.378263213465,10,6
20969,21,29,1-21-2021-029-02,2,1,262,450,174,1179,153,88,100,999,4,1.6,1,1,0,0,35.6773826191588,11,6
20970,21,30,1-21-2021-030-01,1,1,272,481,179,1485,155,101,110,999,6,2.9,2,1,0,0,11.8778693947207,11,6
20970,21,30,1-21-2021-030-01,1,2,262,444,170,1196,147,89,95,999,4,2.0,9,1,0,0,11.8778693947207,11,6
20973,22,25,1-22-2021-025-10,10,1,253,451,171,1149,147,93,105,148,4,1.8,2,1,0,0,45.231350470326,12,6
20974,21,33,1-21-2021-033-03,3,1,263,467,169,1170,141,82,122,999,4,2.4,9,2,9,0,89.4551343715616,11,6
20974,21,33,1-21-2021-033-03,3,2,282,498,196,1970,169,104,111,162,6,3.5,2,4,0,0,89.4551343715616,11,6
20976,32,26,1-32-2021-026-02,2,1,257,424,181,1372,154,88,81,158,4,2.4,2,1,0,0,22.8797794375151,7,6
20976,32,26,1-32-2021-026-02,2,2,281,483,191,1772,160,92,105,164,8,6.2,2,9,9,0,22.8797794375151,7,6
20976,32,26,1-32-2021-026-02,2,3,265,453,183,1340,154,89,99,152,4,2.0,2,1,0,0,22.8797794375151,7,6
20977,30,20,1-30-2021-020-06,6,1,326,540,189,1833,158,94,120,170,6,3.6,2,2,0,0,455.514253944935,10,6
20977,30,20,1-30-2021-020-06,6,2,270,464,178,1290,152,97,98,150,4,1.8,2,1,0,0,455.514253944935,10,6
20978,20,19,1-20-2021-019-09,9,1,270,449,175,1199,150,87,93,152,4,1.8,2,1,0,0,1220.60506833773,11,6
20980,21,34,1-21-2021-034-09,9,1,271,461,182,1577,155,94,94,144,6,3.5,2,1,0,0,560.2917452092,11,6
20981,25,17,1-25-2021-017-06,6,1,269,465,180,1574,155,98,98,150,4,2.5,2,4,0,0,173.577299089727,2,6
20981,25,17,1-25-2021-017-06,6,2,286,480,190,1936,163,90,104,147,5,2.5,2,4,0,0,173.577299089727,2,6
20981,25,17,1-25-2021-017-06,6,3,284,476,176,1392,148,85,108,999,4,2.3,9,2,9,0,173.577299089727,2,6
20983,29,17,1-29-2021-017-07,7,1,287,504,200,2146,170,98,119,169,6,3.5,2,3,0,0,179.433814961248,2,6
20984,23,18,1-23-2021-018-09,9,2,369,577,200,2320,171,95,113,999,8,4.6,9,2,9,0,710.208552774486,5,6
20985,77,18,1-77-2021-018-03,3,1,418,622,203,2540,173,90,113,180,8,5.7,2,1,0,0,672.060529684788,9,6
20986,77,19,1-77-2021-019-08,8,1,284,476,176,1392,148,85,107,150,4,2.3,2,2,0,1,706.226799236451,9,6
20987,54,8,1-54-2021-008-02,2,1,270,467,180,1250,156,98,99,150,4,1.4,2,1,0,0,184.225530515458,9,6
20987,54,8,1-54-2021-008-02,2,2,267,436,181,1410,154,96,73,170,4,2.0,2,1,0,0,184.225530515458,9,6
20988,10,27,1-10-2021-027-03,3,1,270,463,184,1639,160,93,100,999,4,2.5,2,4,9,0,217.576762286309,4,6
20988,10,27,1-10-2021-027-03,3,2,270,454,176,1390,153,95,89,160,4,1.8,2,1,0,0,217.576762286309,4,6
20989,10,28,1-10-2021-028-01,1,1,277,487,184,1544,158,105,104,999,4,2.4,2,1,0,0,23.791275226059,4,6
20990,10,29,1-10-2021-029-03,3,1,270,478,178,1500,151,98,110,999,6,3.5,9,9,9,0,217.576762286309,4,6
20990,10,29,1-10-2021-029-03,3,2,270,464,178,1265,152,97,98,999,4,1.8,2,1,0,0,217.576762286309,4,6
20991,10,30,1-10-2021-030-07,7,1,290,501,196,2121,167,100,111,158,6,3.5,2,1,0,0,1136.81052455438,4,6
20991,10,30,1-10-2021-030-07,7,2,351,550,202,2107,174,87,112,180,8,4.6,2,2,0,0,1136.81052455438,4,6
20992,17,17,1-17-2021-017-07,7,1,289,489,183,1918,158,100,100,168,6,3.6,2,1,0,0,683.405415455342,4,6
20993,17,18,1-17-2021-018-03,3,1,270,461,186,1797,157,98,93,167,4,2.4,2,3,0,0,139.420691154497,4,6
20994,11,8,1-11-2021-008-02,2,1,999,999,203,9999,173,97,126,999,8,6.2,2,3,9,0,88.5808533325855,8,6
20994,11,8,1-11-2021-008-02,2,2,266,459,185,1580,161,91,101,156,4,1.5,2,4,0,0,88.5808533325855,8,6
20996,48,15,1-48-2021-015-09,9,1,262,444,170,1196,147,89,95,140,4,2.0,2,1,0,0,1010.67262556257,12,6
20996,48,15,1-48-2021-015-09,9,2,353,559,201,2354,174,98,110,999,6,5.9,9,2,9,0,1010.67262556257,12,6
20997,48,16,1-48-2021-016-03,3,1,277,498,185,1575,156,109,113,150,6,3.8,2,1,0,0,161.201975911681,12,6
20997,48,16,1-48-2021-016-03,3,2,273,465,184,1580,158,94,97,155,4,1.6,2,4,0,0,161.201975911681,12,6
20998,24,27,1-24-2021-027-04,4,1,265,453,183,1340,154,89,99,156,4,2.0,2,1,0,0,577.971776610816,1,6
20998,24,27,1-24-2021-027-04,4,2,268,460,180,1399,155,96,96,999,4,1.4,2,1,9,0,577.971776610816,1,6
21000,24,29,1-24-2021-029-03,3,1,270,469,184,1610,160,97,102,999,4,2.0,9,9,9,0,160.756294069739,1,6
21000,24,29,1-24-2021-029-03,3,2,256,425,178,1382,154,93,76,999,4,1.4,2,1,0,0,160.756294069739,1,6
21001,24,30,1-24-2021-030-02,2,1,303,510,196,1880,168,98,108,999,6,3.5,9,1,9,0,559.93742891706,1,6
21001,24,30,1-24-2021-030-02,2,2,368,584,203,2130,172,96,120,999,6,2.7,2,3,0,0,559.93742891706,1,6
21003,52,31,1-52-2021-031-06,6,1,268,461,180,1407,154,97,96,166,4,1.4,2,1,0,0,24.1567650371368,12,6
21003,52,31,1-52-2021-031-06,6,2,389,598,203,2431,174,100,108,188,8,5.3,2,3,0,0,24.1567650371368,12,6
21006,25,18,1-25-2021-018-07,7,1,265,465,178,1272,154,91,109,152,4,2.0,2,1,0,0,4157.17628077921,2,6
21007,25,19,1-25-2021-019-02,2,1,270,462,180,1280,156,92,101,148,4,2.0,2,1,0,0,62.5774496226565,2,6
24232,24,187,1-24-2021-187-02,2,2,266,460,185,1610,157,94,100,148,4,2.5,2,4,0,0,96.2126014946297,1,6
24233,13,125,1-13-2021-125-01,1,2,255,411,179,1315,156,84,73,160,4,2.0,2,1,0,0,71.8583957109545,7,6
24233,13,125,1-13-2021-125-01,1,1,305,504,191,1785,162,89,110,170,6,3.6,2,2,0,0,71.8583957109545,7,6
24234,13,126,1-13-2021-126-04,4,1,374,589,206,2184,173,95,121,175,8,5.3,2,3,0,0,2373.71858149986,7,6
24234,13,126,1-13-2021-126-04,4,3,353,561,200,2363,170,94,113,999,8,4.6,9,2,9,0,2373.71858149986,7,6
24235,13,127,1-13-2021-127-06,6,1,255,411,179,1190,156,84,73,156,4,1.6,2,1,0,0,1292.16465957085,7,6
24236,13,128,1-13-2021-128-03,3,1,262,445,171,1026,147,86,97,148,4,1.6,2,1,9,0,732.152012044132,7,6
24236,13,128,1-13-2021-128-03,3,2,374,589,206,2097,173,95,121,999,8,5.3,2,2,0,1,732.152012044132,7,6
24237,16,109,1-16-2021-109-04,4,2,270,478,196,1992,169,98,110,160,6,3.5,2,1,0,0,1927.69510550269,5,6
24237,16,109,1-16-2021-109-04,4,1,270,464,178,1265,152,97,98,999,4,1.8,2,1,0,0,1927.69510550269,5,6
24238,16,110,1-16-2021-110-03,3,1,267,477,181,1365,156,99,111,148,4,2.4,2,1,0,0,739.174938880349,5,6
24238,16,110,1-16-2021-110-03,3,2,270,464,178,1265,152,97,98,148,4,1.8,2,1,0,0,739.174938880349,5,6
24241,73,94,1-73-2021-094-01,1,1,248,431,171,1148,144,85,100,140,4,1.6,2,1,0,1,42.1619003808569,3,6
21008,52,32,1-52-2021-032-10,10,1,263,433,183,1609,155,90,81,162,6,2.7,2,4,0,0,113.148071769392,12,6
21009,23,19,1-23-2021-019-05,5,1,282,474,193,2008,166,97,95,999,6,3.7,9,4,9,0,79.5378796779388,5,6
21009,23,19,1-23-2021-019-05,5,2,359,555,196,2168,168,92,103,999,8,5.7,9,3,9,0,79.5378796779388,5,6
21010,23,20,1-23-2021-020-09,9,1,259,437,178,1227,152,93,84,160,4,1.8,2,1,0,0,2095.80446494712,5,6
21010,23,20,1-23-2021-020-09,9,2,302,521,199,2145,170,102,116,189,6,3.6,2,1,0,0,2095.80446494712,5,6
21011,76,13,1-76-2021-013-09,9,1,262,477,177,1330,153,98,118,150,4,2.2,2,1,0,0,85.6728752764009,3,6
21012,76,14,1-76-2021-014-04,4,1,300,513,193,2195,167,97,114,160,6,3.5,2,4,0,0,42.5826226763175,3,6
21013,59,10,1-59-2021-010-02,2,1,270,452,188,1323,156,91,91,157,4,1.5,2,1,0,0,86.4636980947391,6,6
21013,59,10,1-59-2021-010-02,2,2,351,600,202,2683,173,87,162,180,8,5.4,2,2,0,0,86.4636980947391,6,6
21014,73,16,1-73-2021-016-07,7,1,267,466,180,1525,154,96,103,150,4,2.4,2,4,0,0,432.4169445337,3,6
21016,32,27,1-32-2021-027-02,2,1,284,511,185,1717,159,101,126,164,6,3.6,2,1,0,0,67.0917099247504,7,6
21017,32,28,1-32-2021-028-02,2,1,269,454,184,1611,157,93,92,164,4,2.5,2,1,0,0,67.0917099382771,7,6
21018,32,29,1-32-2021-029-07,7,1,278,484,180,1437,154,97,109,160,4,2.5,2,1,0,0,7331.62549060227,7,6
21020,14,13,1-14-2021-013-02,2,1,310,519,202,1964,174,96,113,175,6,3.6,2,1,0,0,309.326900751146,8,6
21021,14,14,1-14-2021-014-02,2,1,295,492,188,1671,161,87,111,160,6,3.0,2,2,0,0,309.326900751146,8,6
21021,14,14,1-14-2021-014-02,2,2,292,482,194,2211,163,88,102,175,6,3.6,2,3,0,0,309.326900751146,8,6
21023,16,17,1-16-2021-017-02,2,1,274,487,185,1625,158,99,114,157,4,2.5,2,1,0,0,59.3719098709756,5,6
21023,16,17,1-16-2021-017-02,2,2,270,463,188,1244,156,89,104,151,4,1.5,2,1,0,1,59.3719098709756,5,6
21024,66,12,1-66-2021-012-06,6,1,253,440,174,1237,151,89,98,132,4,1.8,2,1,0,0,141.311733688194,6,6
21024,66,12,1-66-2021-012-06,6,2,284,488,186,1554,160,94,110,146,4,2.5,2,1,0,0,141.311733688194,6,6
21026,13,14,1-13-2021-014-02,2,1,305,505,191,1797,163,92,108,156,6,3.6,2,1,0,0,39.4151207801754,7,6
21028,31,17,1-31-2021-017-04,4,1,342,559,202,1920,170,98,118,999,8,5.2,9,2,9,0,223.387528164507,6,6
24241,73,94,1-73-2021-094-01,1,2,363,581,203,2851,173,97,121,180,8,6.7,2,3,0,0,42.1619003808569,3,6
24242,73,95,1-73-2021-095-03,3,1,245,380,167,940,143,75,61,135,3,1.2,2,1,0,1,367.956503104934,3,6
24243,52,200,1-52-2021-200-03,3,1,300,495,197,2130,168,93,102,166,4,2.0,2,4,0,0,30.9589042195155,12,6
24244,52,201,1-52-2021-201-04,4,1,262,445,181,1515,154,999,999,999,4,2.5,2,1,9,0,93.5926295034502,12,6
24244,52,201,1-52-2021-201-04,4,2,295,518,204,2515,173,103,120,172,8,5.3,2,4,0,1,93.5926295034502,12,6
24247,14,90,1-14-2021-090-04,4,2,283,463,183,1705,161,90,90,160,4,2.0,2,1,0,0,14084.353109778,8,6
24247,14,90,1-14-2021-090-04,4,1,262,452,182,1604,156,89,100,999,4,2.4,9,4,9,0,14084.353109778,8,6
24249,28,98,1-28-2021-098-04,4,1,365,573,203,2366,174,100,108,164,8,5.3,2,3,0,0,229.394410588381,3,6
24250,66,97,1-66-2021-097-02,2,1,286,482,190,1940,165,100,97,999,6,3.6,2,4,0,0,117.528619841367,6,6
24250,66,97,1-66-2021-097-02,2,2,357,570,203,2719,173,102,111,167,8,5.7,2,3,0,1,117.528619841367,6,6
24252,32,132,1-32-2021-132-02,2,1,267,439,189,1684,161,87,86,160,4,2.0,2,4,0,0,83.5809445243424,7,6
24252,32,132,1-32-2021-132-02,2,2,285,495,193,2010,166,99,111,160,4,2.5,2,4,0,0,83.5809445243424,7,6
24252,32,132,1-32-2021-132-02,2,3,282,483,191,1940,162,104,99,160,6,3.6,9,1,9,0,83.5809445243424,7,6
24252,32,132,1-32-2021-132-02,2,4,275,485,199,2064,172,100,110,180,6,3.7,9,4,9,0,83.5809445243424,7,6
24254,66,99,1-66-2021-099-10,10,1,282,479,188,1833,160,96,102,150,6,3.5,2,1,0,0,248.298692410336,6,6
24255,52,204,1-52-2021-204-09,9,1,350,589,202,2586,999,77,162,999,99,99.0,9,9,9,0,184.830527589962,12,6
24256,32,134,1-32-2021-134-05,5,1,338,544,201,1624,999,79,127,190,99,99.0,1,2,0,1,229.043140506019,7,6
24256,32,134,1-32-2021-134-05,5,2,277,481,182,1441,159,96,108,164,4,2.5,2,1,0,0,229.043140506019,7,6
24257,31,93,1-31-2021-093-04,4,1,246,407,188,1791,160,74,87,999,6,3.6,1,3,0,0,482.303887846231,6,6
24258,31,94,1-31-2021-094-06,6,1,281,486,186,1630,159,97,109,153,4,2.4,2,1,0,0,291.594035584731,6,6
24258,31,94,1-31-2021-094-06,6,2,288,487,184,1751,157,86,111,145,6,3.6,2,2,0,0,291.594035584731,6,6
24259,27,100,1-27-2021-100-04,4,1,286,478,184,1706,158,95,97,150,4,2.4,2,1,0,0,251.272791875042,3,6
21028,31,17,1-31-2021-017-04,4,2,379,595,202,3005,175,100,116,165,8,5.7,2,3,0,0,223.387528164507,6,6
21029,31,18,1-31-2021-018-05,5,1,428,634,196,2423,161,92,115,150,8,7.4,9,2,9,0,484.453380649241,6,6
21029,31,18,1-31-2021-018-05,5,2,302,513,201,2168,171,100,112,160,6,3.6,2,1,0,0,484.453380649241,6,6
21030,18,18,1-18-2021-018-10,10,1,281,503,184,1516,157,111,113,150,6,3.4,2,1,0,1,3625.87625685231,6,6
21031,18,19,1-18-2021-019-04,4,1,269,454,184,1668,157,93,92,148,4,1.5,2,4,0,0,525.19323030243,6,6
21032,27,19,1-27-2021-019-07,7,1,274,485,185,1491,158,102,111,152,4,2.4,2,1,0,1,332.416556163078,3,6
21032,27,19,1-27-2021-019-07,7,2,281,486,187,1475,162,97,108,150,4,2.4,2,1,0,0,332.416556163078,3,6
21034,28,15,1-28-2021-015-04,4,1,308,514,200,2050,166,96,111,170,6,3.6,2,1,0,0,39.3854945609915,3,6
21035,26,23,1-26-2021-023-03,3,1,285,487,186,1660,158,94,110,140,4,2.0,9,9,9,0,345.002145189374,10,6
21035,26,23,1-26-2021-023-03,3,2,270,463,184,1610,160,93,100,138,4,2.0,2,4,0,0,345.002145189374,10,6
21036,26,24,1-26-2021-024-02,2,1,278,474,186,2014,157,87,109,156,8,4.7,2,3,9,0,14.8278084962474,10,6
21036,26,24,1-26-2021-024-02,2,2,255,425,185,1525,158,83,87,162,6,3.7,2,2,0,0,14.8278084962474,10,6
21038,26,26,1-26-2021-026-03,3,1,295,502,192,1785,161,95,112,171,6,3.6,2,2,0,0,345.002145189374,10,6
21038,26,26,1-26-2021-026-03,3,2,300,511,192,1920,168,100,113,176,4,3.4,2,9,9,0,345.002145189374,10,6
21039,15,22,1-15-2021-022-04,4,1,269,459,185,1583,999,999,999,999,4,2.5,9,3,9,0,177.850738119062,1,6
21039,15,22,1-15-2021-022-04,4,2,283,489,183,1520,158,98,109,999,4,2.5,2,4,9,0,177.850738119062,1,6
21040,15,23,1-15-2021-023-09,9,1,260,451,170,1332,147,90,103,999,4,2.0,9,9,9,0,348.958904880651,1,6
21040,15,23,1-15-2021-023-09,9,2,261,450,172,1265,148,88,100,999,4,2.0,9,9,9,0,348.958904880651,1,6
21041,15,24,1-15-2021-024-06,6,1,262,453,182,1583,156,92,100,999,4,2.3,2,4,0,0,102.490686828197,1,6
21041,15,24,1-15-2021-024-06,6,2,295,440,188,1940,157,68,78,176,6,3.6,2,3,0,0,102.490686828197,1,6
21041,15,24,1-15-2021-024-06,6,3,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,102.490686828197,1,6
21046,11,10,1-11-2021-010-03,3,1,324,539,190,1984,161,93,121,160,6,3.5,2,3,0,0,1050.9579583024,8,6
21047,19,34,1-19-2021-034-08,8,1,253,440,176,1307,151,99,86,140,4,2.0,1,1,0,0,82.230173209408,9,6
21048,19,35,1-19-2021-035-06,6,1,274,487,185,1620,158,99,114,165,4,2.5,2,1,0,0,159.143369445387,9,6
21048,19,35,1-19-2021-035-06,6,2,365,573,203,2378,174,100,108,999,8,5.3,9,3,9,0,159.143369445387,9,6
21049,19,36,1-19-2021-036-02,2,1,270,464,178,1265,152,97,98,150,4,1.8,2,1,0,0,47.1230765782335,9,6
21050,19,37,1-19-2021-037-07,7,1,278,486,185,1496,158,96,112,160,4,2.4,2,1,0,0,450.543670911327,9,6
21051,29,18,1-29-2021-018-07,7,1,274,490,182,1465,152,101,115,999,4,2.4,9,1,9,0,134.700057267968,2,6
21051,29,18,1-29-2021-018-07,7,2,278,462,178,1485,155,93,91,151,4,1.8,2,1,0,0,134.700057267968,2,6
21053,21,35,1-21-2021-035-06,6,1,999,422,179,1236,156,83,74,999,4,1.6,9,1,0,0,394.051387802879,11,6
21053,21,35,1-21-2021-035-06,6,2,371,611,203,2716,175,105,133,999,6,4.0,2,2,9,0,394.051387802879,11,6
21053,21,35,1-21-2021-035-06,6,3,394,620,202,2503,173,101,124,999,8,6.6,2,2,9,0,394.051387802879,11,6
21054,21,36,1-21-2021-036-03,3,2,269,443,177,1808,153,78,96,999,4,2.0,9,9,0,0,195.487864224473,11,6
21055,21,37,1-21-2021-037-02,2,1,283,492,185,1400,159,97,113,146,4,1.5,2,1,0,0,88.2202655213065,11,6
21056,21,38,1-21-2021-038-04,4,1,270,464,178,1295,152,97,98,999,4,1.8,2,1,9,0,734.618956214677,11,6
21056,21,38,1-21-2021-038-04,4,2,260,433,176,1335,151,96,78,999,4,1.8,2,1,0,0,734.618956214677,11,6
21057,27,21,1-27-2021-021-03,3,1,273,465,184,1593,158,95,98,146,4,1.5,2,4,0,0,48.8267981526917,3,6
21057,27,21,1-27-2021-021-03,3,2,292,480,193,2130,166,88,101,154,6,3.5,2,4,0,0,48.8267981526917,3,6
21057,27,21,1-27-2021-021-03,3,3,262,453,182,1583,156,92,100,150,4,2.3,2,4,0,0,48.8267981526917,3,6
