CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GVWR,GAWRFRONT,GAWRREAR,RECFRONT1,RECFRPRESS1,RECREAR1,RECRRPRESS1,RECFRONT2,RECFRPRESS2,RECREAR2,RECRRPRESS2,RECFRONT3,RECFRPRESS3,RECREAR3,RECRRPRESS3,CASEWGT,PSUSTRAT,VERSION
22699,20,91,1-20-2021-091-06,6,1,2070,1055,1035,P225/65R17,210,P225/65R17,210,,,,,,,,,277.553537014609,11,6
22710,22,84,1-22-2021-084-04,4,1,2745,1339,1407,P225/65R17,250,P225/65R17,250,,,,,,,,,128.304816770721,12,6
22700,20,92,1-20-2021-092-01,1,1,4536,2359,2812,LT265/70R18,420,LT265/70R18,480,,,,,,,,,41.7944083524258,11,6
22707,12,27,1-12-2021-027-02,2,1,1780,990,950,P205/55R16,230,P205/55R16,230,,,,,,,,,244.366531775254,9,6
22711,22,85,1-22-2021-085-06,6,1,2085,1150,1150,P235/55R18,220,P235/55R18,220,,,,,,,,,71.0718839900111,12,6
22709,22,83,1-22-2021-083-08,8,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,47.5020878422312,12,6
22707,12,27,1-12-2021-027-02,2,2,2495,1259,1452,P255/70R18,240,P255/70R18,240,,,,,,,,,244.366531775254,9,6
22666,19,110,1-19-2021-110-04,4,2,2480,1350,1395,P235/65R17,235,P235/65R17,235,,,,,,,,,338.737440533657,9,6
22667,19,111,1-19-2021-111-05,5,1,2025,1030,1015,P225/65R17,210,P225/65R17,210,,,,,,,,,47.5090336657469,9,6
22702,13,57,1-13-2021-057-05,5,2,2715,1325,1454,P235/65R18,230,P235/65R18,230,,,,,,,,,212.604431432617,7,6
22703,26,100,1-26-2021-100-03,3,2,1844,1050,971,P225/40R18,230,P225/40R18,210,,,,,,,,,138.138069100023,10,6
22720,21,102,1-21-2021-102-03,3,1,1758,972,853,9999999999,999,9999999999,999,,,,,,,,,332.264357838245,11,6
22721,21,103,1-21-2021-103-02,2,1,9999,1040,990,9999999999,999,9999999999,999,,,,,,,,,15.1269536289482,11,6
22704,26,101,1-26-2021-101-01,1,1,2147,1024,1123,P225/50R18,210,P225/50R18,210,,,,,,,,,15.6351088509603,10,6
22704,26,101,1-26-2021-101-01,1,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,15.6351088509603,10,6
22721,21,103,1-21-2021-103-02,2,2,2000,1070,980,P235/35R19,270,P235/35R19,270,,,,,,,,,15.1269536289482,11,6
22706,26,103,1-26-2021-103-03,3,1,1594,872,735,9999999999,999,9999999999,999,,,,,,,,,138.138069093813,10,6
22706,26,103,1-26-2021-103-03,3,2,2040,1063,1002,P215/50R17,250,P215/50R17,250,,,,,,,,,138.138069093813,10,6
22724,21,106,1-21-2021-106-03,3,2,2025,1175,1200,P235/50R19,240,P235/50R19,240,,,,,,,,,332.264357838245,11,6
22722,21,104,1-21-2021-104-02,2,1,1963,1097,945,P215/60R16,220,P215/60R16,220,,,,,,,,,16.7381401191473,11,6
22714,29,62,1-29-2021-062-06,6,1,1778,1010,821,P205/60R15,230,P205/60R15,230,,,,,,,,,124.998905156424,2,6
22714,29,62,1-29-2021-062-06,6,2,3266,1701,1746,P275/65R18,240,P275/65R18,240,,,,,,,,,124.998905156424,2,6
22717,15,96,1-15-2021-096-04,4,1,2136,1118,1039,P225/50R17,240,P225/50R17,240,,,,,,,,,73.1033518563752,1,6
22715,15,94,1-15-2021-094-09,9,1,2677,1339,1452,P245/65R17,228,P245/65R17,228,,,,,,,,,143.435252986246,1,6
22676,16,62,1-16-2021-062-05,5,1,1760,980,910,P205/55R16,230,P205/55R16,230,,,,,,,,,102.550987837067,5,6
22677,16,63,1-16-2021-063-02,2,1,2314,1275,1275,P215/65R17,240,P215/65R17,240,,,,,,,,,46.1156494024501,5,6
22677,16,63,1-16-2021-063-02,2,2,1642,862,816,P205/40R17,270,P205/40R17,250,,,,,,,,,46.1156494024501,5,6
22727,30,69,1-30-2021-069-03,3,1,1554,794,775,9999999999,999,9999999999,999,,,,,,,,,123.087738053739,10,6
22729,20,94,1-20-2021-094-03,3,1,1549,803,767,9999999999,999,9999999999,999,,,,,,,,,137.693584713814,11,6
22729,20,94,1-20-2021-094-03,3,2,1970,1010,1000,P225/60R17,230,P225/60R17,220,,,,,,,,,137.693584713814,11,6
22731,29,63,1-29-2021-063-08,8,1,1705,881,824,P195/60R15,210,P195/60R15,210,,,,,,,,,48.408545478133,2,6
22732,26,104,1-26-2021-104-03,3,1,2223,1165,1130,P225/60R17,230,P225/60R17,220,,,,,,,,,138.138069100023,10,6
22739,77,63,1-77-2021-063-08,8,1,2131,1140,1000,P245/45R18,230,P245/45R18,230,,,,,,,,,1213.80510707837,9,6
22738,77,62,1-77-2021-062-05,5,1,2098,1141,1098,P235/40R19,240,P235/40R19,240,,,,,,,,,110.58442836614,9,6
22738,77,62,1-77-2021-062-05,5,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,110.58442836614,9,6
22734,23,78,1-23-2021-078-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,208.198722103879,5,6
22735,23,79,1-23-2021-079-02,2,1,2730,1360,1420,P255/50R20,250,P255/50R20,250,,,,,,,,,66.3082507877633,5,6
22735,23,79,1-23-2021-079-02,2,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,66.3082507877633,5,6
22737,23,81,1-23-2021-081-04,4,1,1758,972,853,P205/55R16,230,P205/55R16,230,,,,,,,,,335.931732190614,5,6
22742,59,41,1-59-2021-041-05,5,1,2088,1198,914,P245/45R18,220,P245/45R18,220,,,,,,,,,51.7104833701808,6,6
22742,59,41,1-59-2021-041-05,5,2,1994,1042,952,P215/55R17,210,P215/55R17,210,,,,,,,,,51.7104833701808,6,6
22743,59,42,1-59-2021-042-08,8,2,2380,1300,1300,P235/55R18,210,P235/55R18,210,,,,,,,,,380.854296316113,6,6
22740,54,44,1-54-2021-044-07,7,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,537.951203749648,9,6
22741,54,45,1-54-2021-045-09,9,1,1742,948,839,P195/65R15,210,P195/65R15,210,,,,,,,,,582.539778430651,9,6
22747,12,29,1-12-2021-029-03,3,1,1810,955,865,P205/60R16,240,P205/60R16,240,,,,,,,,,456.248537167316,9,6
22747,12,29,1-12-2021-029-03,3,2,1600,880,840,P185/65R15,230,P185/65R15,230,,,,,,,,,456.248537167316,9,6
22748,12,30,1-12-2021-030-03,3,2,2035,1070,1015,P235/60R18,230,P235/60R18,210,,,,,,,,,456.248537167316,9,6
22755,24,107,1-24-2021-107-03,3,1,2949,1452,1679,P265/60R18,250,P265/60R18,250,,,,,,,,,199.216117051533,1,6
22753,11,44,1-11-2021-044-09,9,2,1930,1030,951,P225/40R18,260,P225/40R18,260,,,,,,,,,6487.89656627847,8,6
22757,52,120,1-52-2021-120-06,6,1,2930,1450,1600,P255/60R19,240,P255/60R19,240,,,,,,,,,64.6748563357021,12,6
22757,52,120,1-52-2021-120-06,6,2,2948,1452,1769,P265/50R20,250,P265/50R20,250,,,,,,,,,64.6748563357021,12,6
22758,52,121,1-52-2021-121-07,7,1,1810,972,880,P215/55R16,250,P215/55R16,250,,,,,,,,,175.326573405269,12,6
22758,52,121,1-52-2021-121-07,7,2,2010,1070,1060,P205/60R16,230,P205/60R16,230,,,,,,,,,175.326573405269,12,6
22759,52,122,1-52-2021-122-03,3,1,2179,1170,1015,P225/50R17,230,P225/50R17,230,,,,,,,,,31.8011133659905,12,6
22761,66,58,1-66-2021-058-03,3,1,1758,972,853,P205/55R16,230,P205/55R16,230,,,,,,,,,246.899642531217,6,6
22759,52,122,1-52-2021-122-03,3,2,2100,1175,1200,P225/60R18,240,P225/60R18,240,,,,,,,,,31.8011133659905,12,6
22760,52,123,1-52-2021-123-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,64.6748563357021,12,6
22760,52,123,1-52-2021-123-06,6,2,2776,1397,1497,P255/50R20,240,P255/50R20,240,,,,,,,,,64.6748563357021,12,6
22762,66,59,1-66-2021-059-05,5,1,1855,1025,840,P235/45R18,220,P235/45R18,220,,,,,,,,,113.709358166044,6,6
22745,17,60,1-17-2021-060-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1049.22327609559,4,6
22745,17,60,1-17-2021-060-09,9,2,2006,1087,919,P205/60R16,235,P205/60R16,235,,,,,,,,,1049.22327609559,4,6
22744,17,59,1-17-2021-059-02,2,1,2130,1150,1200,P225/65R17,240,P225/65R17,230,,,,,,,,,63.7137743550154,4,6
22744,17,59,1-17-2021-059-02,2,2,2540,1335,1490,P265/65R17,200,P265/65R17,200,,,,,,,,,63.7137743550154,4,6
22765,28,58,1-28-2021-058-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,47.2659314025208,3,6
22766,28,59,1-28-2021-059-09,9,1,2599,1249,1353,P225/60R17,221,P225/60R17,241,,,,,,,,,102.363128837394,3,6
22768,32,90,1-32-2021-090-07,7,1,1950,1100,960,P205/65R16,225,P205/65R16,225,,,,,,,,,10067.1528855198,7,6
22767,32,89,1-32-2021-089-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,3572.74872354465,7,6
22762,66,59,1-66-2021-059-05,5,2,2082,1191,1134,P225/45R18,230,P225/45R18,230,,,,,,,,,113.709358166044,6,6
22767,32,89,1-32-2021-089-06,6,2,2715,1405,1405,P235/60R17,240,P235/60R17,240,,,,,,,,,3572.74872354465,7,6
22769,18,59,1-18-2021-059-05,5,1,2745,1339,1407,P235/60R16,250,P235/60R16,250,,,,,,,,,59.2757632022085,6,6
22771,73,62,1-73-2021-062-03,3,2,2812,1542,1588,P225/65R17,240,P225/65R17,240,,,,,,,,,109.731931448097,3,6
22750,19,113,1-19-2021-113-08,8,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,82.3773758929442,9,6
22751,19,114,1-19-2021-114-08,8,1,2722,1279,1588,P265/65R17,240,P265/65R17,240,,,,,,,,,82.3773758929442,9,6
22770,18,60,1-18-2021-060-07,7,1,2070,1119,951,P225/60R16,240,P225/60R16,240,,,,,,,,,1695.84948704877,6,6
22775,14,54,1-14-2021-054-08,8,1,2903,1656,1724,P225/75R16,282,P225/75R16,282,,,,,,,,,960.479040926356,8,6
22752,19,115,1-19-2021-115-06,6,2,2012,1080,1044,P215/60R17,220,P215/60R17,220,,,,,,,,,159.428256733532,9,6
22778,27,66,1-27-2021-066-07,7,1,1574,847,773,P185/65R15,230,P185/65R15,230,,,,,,,,,80.3435137192876,3,6
22776,14,55,1-14-2021-055-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,2480.11642137808,8,6
22789,31,57,1-31-2021-057-07,7,1,1950,1000,1050,P225/40R19,240,P245/40R19,240,,,,,,,,,396.756776357633,6,6
22783,20,95,1-20-2021-095-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,274.537180982257,11,6
22782,23,82,1-23-2021-082-04,4,2,2730,1310,1465,P235/60R18,240,P235/60R18,240,,,,,,,,,335.931732190614,5,6
22784,20,96,1-20-2021-096-03,3,1,2090,1070,1065,P225/40R18,280,P225/40R18,280,,,,,,,,,136.197178365205,11,6
22785,20,97,1-20-2021-097-06,6,1,1886,981,905,P225/45R18,210,P225/45R18,210,,,,,,,,,274.537180982257,11,6
22785,20,97,1-20-2021-097-06,6,2,1716,910,835,P205/55R16,230,P205/55R16,230,,,,,,,,,274.537180982257,11,6
22786,20,98,1-20-2021-098-05,5,2,1778,1020,920,P205/60R16,230,P205/60R16,230,,,,,,,,,41.7682909515469,11,6
22803,19,116,1-19-2021-116-09,9,2,1996,1210,1070,P215/55R17,220,P215/55R17,220,,,,,,,,,488.760774514388,9,6
22798,29,65,1-29-2021-065-09,9,1,2124,1157,967,P215/60R16,205,P215/60R16,205,,,,,,,,,192.290258126239,2,6
22793,29,64,1-29-2021-064-09,9,2,1939,1209,1209,P205/60R16,220,P205/60R16,220,P205/65R15,200,P205/65R15,200,,,,,192.290258068524,2,6
22806,21,111,1-21-2021-111-03,3,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,107.539752004771,11,6
22806,21,111,1-21-2021-111-03,3,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,107.539752004771,11,6
22790,22,86,1-22-2021-086-04,4,2,2744,1420,1529,LT265/70R17,270,LT265/70R17,270,,,,,,,,,163.229104904989,12,6
22791,22,87,1-22-2021-087-09,9,1,2030,1095,950,P225/50R17,230,P225/50R17,230,,,,,,,,,257.991437415847,12,6
22792,22,88,1-22-2021-088-06,6,1,9999,9999,9999,P255/70R18,210,P255/70R18,230,,,,,,,,,90.4174940873887,12,6
22799,21,107,1-21-2021-107-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,673.562627031035,11,6
22807,21,112,1-21-2021-112-03,3,1,1312,644,670,P205/45R17,200,P205/45R17,200,,,,,,,,,107.539752004771,11,6
22800,21,108,1-21-2021-108-03,3,1,1770,955,830,9999999999,999,9999999999,999,,,,,,,,,107.539751998063,11,6
22779,13,58,1-13-2021-058-03,3,1,1743,917,826,P205/55R16,240,P205/55R16,240,,,,,,,,,1556.82438080198,7,6
22779,13,58,1-13-2021-058-03,3,2,1710,920,830,P215/55R16,220,P215/55R16,220,,,,,,,,,1556.82438080198,7,6
22809,76,48,1-76-2021-048-05,5,1,2949,1452,1770,P265/60R18,250,P265/60R18,250,,,,,,,,,17.0209578982601,3,6
22780,13,59,1-13-2021-059-05,5,2,2200,1160,1040,P235/60R18,230,P235/60R18,230,,,,,,,,,194.150725496042,7,6
22810,76,49,1-76-2021-049-10,10,1,3175,1810,1880,P255/70R18,210,P255/70R18,230,,,,,,,,,117.340879786809,3,6
22811,73,64,1-73-2021-064-07,7,1,3266,1792,1792,P265/65R18,240,P265/65R18,240,,,,,,,,,342.347673133828,3,6
22763,16,64,1-16-2021-064-02,2,2,2030,1070,960,P235/40R19,225,P235/40R19,225,,,,,,,,,18.934323890091,5,6
22812,26,106,1-26-2021-106-05,5,1,3175,1780,1814,P265/70R17,240,P265/70R17,240,,,,,,,,,42.285530126137,10,6
22812,26,106,1-26-2021-106-05,5,2,1910,1005,940,P215/60R16,220,P215/60R16,220,,,,,,,,,42.285530126137,10,6
22795,26,105,1-26-2021-105-03,3,1,2473,1248,1316,P225/65R17,250,P225/65R17,250,,,,,,,,,404.328967411504,10,6
22795,26,105,1-26-2021-105-03,3,2,2580,1290,1290,P215/65R16,240,P215/65R16,240,,,,,,,,,404.328967411504,10,6
22797,26,107,1-26-2021-107-02,2,1,2440,1230,1325,P245/45R18,230,P245/45R18,230,,,,,,,,,17.3776093333343,10,6
22797,26,107,1-26-2021-107-02,2,2,1758,972,853,P205/55R16,230,P205/55R16,230,,,,,,,,,17.3776093333343,10,6
22815,27,67,1-27-2021-067-09,9,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,87.0028588870354,3,6
22787,15,97,1-15-2021-097-06,6,1,2185,1075,1140,9999999999,999,9999999999,999,,,,,,,,,103.986932137622,1,6
22736,23,80,1-23-2021-080-02,2,2,2745,1339,1407,P225/65R17,250,P225/65R17,250,,,,,,,,,66.3082507877633,5,6
22817,24,109,1-24-2021-109-06,6,1,2903,1656,1727,P225/75R16,282,P225/75R16,282,,,,,,,,,401.566551006358,1,6
22817,24,109,1-24-2021-109-06,6,3,1734,910,835,P205/55R16,230,P205/55R16,230,,,,,,,,,401.566551006358,1,6
22817,24,109,1-24-2021-109-06,6,5,2300,1150,1175,P235/65R16,210,P235/65R16,210,,,,,,,,,401.566551006358,1,6
22818,30,72,1-30-2021-072-03,3,3,9999,9999,9999,P245/40R18,240,P245/40R18,240,,,,,,,,,1467.98750417354,10,6
22818,30,72,1-30-2021-072-03,3,5,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,1467.98750417354,10,6
21928,11,30,1-11-2021-030-03,3,1,2812,1451,1588,P255/65R17,999,P255/65R17,999,,,,,,,,,1671.22484229714,8,6
22819,23,83,1-23-2021-083-02,2,1,1917,1043,942,P195/65R15,234,P195/65R15,234,,,,,,,,,66.3082507877633,5,6
22820,23,84,1-23-2021-084-02,2,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,66.3082507877633,5,6
22820,23,84,1-23-2021-084-02,2,2,2130,1100,1075,P235/60R18,230,P235/60R18,210,,,,,,,,,66.3082507877633,5,6
22821,23,85,1-23-2021-085-03,3,2,2100,1175,1200,P225/65R17,240,P225/65R17,240,,,,,,,,,857.01012553845,5,6
22823,77,64,1-77-2021-064-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,241.923584734823,9,6
22822,23,86,1-23-2021-086-01,1,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,84.1128231687455,5,6
22824,77,65,1-77-2021-065-02,2,1,1740,916,824,P205/55R16,240,P205/55R16,240,,,,,,,,,103.793000201228,9,6
22824,77,65,1-77-2021-065-02,2,2,2053,1087,1051,P215/70R16,207,P215/70R16,207,P225/70R15,207,P225/70R15,207,P235/70R16,207,P235/70R16,207,103.793000201228,9,6
22827,12,31,1-12-2021-031-02,2,1,2405,1248,1316,P225/65R17,250,P225/65R17,250,,,,,,,,,244.366531775254,9,6
22825,54,46,1-54-2021-046-04,4,1,1800,1010,910,P205/60R16,250,P205/60R16,250,,,,,,,,,163.736029483711,9,6
22827,12,31,1-12-2021-031-02,2,2,2160,1090,1080,P225/45R18,280,P245/40R18,330,,,,,,,,,244.366531775254,9,6
22828,12,32,1-12-2021-032-03,3,1,3265,1815,1880,P275/65R18,210,P275/65R18,230,,,,,,,,,1344.85058739766,9,6
22826,54,47,1-54-2021-047-07,7,2,2431,1297,1152,P255/45R19,235,P255/45R19,235,,,,,,,,,238.93099659157,9,6
22829,59,43,1-59-2021-043-05,5,1,2096,1098,1006,P235/50R18,240,P235/50R18,240,,,,,,,,,188.582573156792,6,6
22830,59,44,1-59-2021-044-02,2,1,2200,1200,1150,P225/55R18,240,P225/55R18,240,,,,,,,,,104.839885000495,6,6
22819,23,83,1-23-2021-083-02,2,2,2495,1259,1452,P255/70R18,240,P255/70R18,240,,,,,,,,,66.3082507877633,5,6
22831,19,117,1-19-2021-117-04,4,1,1978,1061,998,P225/60R18,230,P225/60R18,230,,,,,,,,,393.16025093909,9,6
22832,19,118,1-19-2021-118-04,4,3,4536,1996,2876,LT275/65R18,420,LT275/65R18,520,,,,,,,,,393.160251042618,9,6
22833,11,46,1-11-2021-046-02,2,2,2545,1320,1490,P265/65R17,200,P265/65R17,200,,,,,,,,,283.101033687221,8,6
22835,24,110,1-24-2021-110-09,9,1,2449,1209,1260,P225/60R16,221,P225/60R16,221,,,,,,,,,1636.30147642942,1,6
22836,24,111,1-24-2021-111-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,472.294566625987,1,6
22837,24,112,1-24-2021-112-09,9,1,1696,952,744,P205/55R16,210,P205/55R16,210,,,,,,,,,1636.30147641078,1,6
22834,11,47,1-11-2021-047-02,2,1,2030,1188,1098,P235/45R18,240,P235/45R18,240,,,,,,,,,283.101033687221,8,6
22840,52,124,1-52-2021-124-03,3,1,2427,1275,1275,P235/55R19,210,P235/55R19,210,,,,,,,,,31.3440872310071,12,6
22841,52,125,1-52-2021-125-07,7,1,2404,1250,1280,P235/55R19,240,P235/55R19,240,,,,,,,,,172.806887214377,12,6
22842,52,126,1-52-2021-126-09,9,1,1971,1210,1070,P215/60R16,220,P215/60R16,220,,,,,,,,,187.130143194181,12,6
22842,52,126,1-52-2021-126-09,9,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,187.130143194181,12,6
22844,66,60,1-66-2021-060-09,9,1,2124,1157,967,P215/60R16,207,P215/60R16,207,,,,,,,,,307.831115198682,6,6
22843,52,127,1-52-2021-127-10,10,1,1969,1152,1012,P215/55R16,240,P215/55R16,240,,,,,,,,,654.19249095238,12,6
22845,66,61,1-66-2021-061-09,9,2,2903,1780,1701,P265/70R17,240,P265/70R17,240,,,,,,,,,307.831115198682,6,6
22848,28,60,1-28-2021-060-07,7,1,2122,1072,1089,P225/65R17,230,P225/65R17,230,,,,,,,,,132.645893408443,3,6
22849,28,61,1-28-2021-061-01,1,1,2449,1248,1339,P225/75R16,227,P225/75R16,227,,,,,,,,,49.2071087049636,3,6
22850,25,69,1-25-2021-069-06,6,2,3175,1792,1792,P265/65R18,240,P265/65R18,240,,,,,,,,,190.029816870225,2,6
22856,18,61,1-18-2021-061-04,4,1,2722,1350,1449,P235/65R18,240,P235/65R18,240,,,,,,,,,213.877284176333,6,6
22854,14,56,1-14-2021-056-05,5,1,1733,939,839,P205/55R16,220,P205/55R16,220,,,,,,,,,290.283008350506,8,6
22857,18,62,1-18-2021-062-04,4,1,2080,1150,1000,P215/60R17,240,P215/60R17,240,,,,,,,,,213.877284176333,6,6
22851,25,70,1-25-2021-070-03,3,1,2040,1160,1140,P205/65R16,235,P205/65R16,235,,,,,,,,,107.67258780426,2,6
22855,14,57,1-14-2021-057-04,4,1,1758,972,853,P205/55R16,230,P205/55R16,230,,,,,,,,,8662.28946063227,8,6
22862,32,93,1-32-2021-093-05,5,2,2515,1240,1325,P245/60R18,220,P245/60R18,220,,,,,,,,,150.116863067278,7,6
22861,17,62,1-17-2021-062-04,4,1,2100,1191,1191,P215/55R17,240,P215/55R17,240,,,,,,,,,210.527882885354,4,6
22860,17,61,1-17-2021-061-04,4,1,2495,1248,1339,P225/70R16,248,P225/70R16,248,,,,,,,,,210.527882885354,4,6
22860,17,61,1-17-2021-061-04,4,2,1931,989,942,P245/45R18,240,P245/45R18,240,,,,,,,,,210.527882885354,4,6
22863,13,60,1-13-2021-060-01,1,1,1789,966,832,P215/45R17,220,P215/45R17,200,,,,,,,,,212.588157649946,7,6
22865,29,66,1-29-2021-066-06,6,1,2270,1160,1205,P225/65R17,220,P225/65R17,220,,,,,,,,,95.5430387319449,2,6
22865,29,66,1-29-2021-066-06,6,2,2495,1275,1275,P235/55R19,220,P235/55R19,220,,,,,,,,,95.5430387319449,2,6
22863,13,60,1-13-2021-060-01,1,2,3197,1564,1746,P265/60R18,240,P265/60R18,240,,,,,,,,,212.588157649946,7,6
22866,29,67,1-29-2021-067-07,7,1,1788,920,1010,P215/70R16,200,P215/70R16,200,,,,,,,,,275.322582406671,2,6
22866,29,67,1-29-2021-067-07,7,2,1742,948,839,P195/65R15,210,P195/65R15,210,,,,,,,,,275.322582406671,2,6
22864,13,61,1-13-2021-061-01,1,1,2812,1633,1672,P235/75R16,240,P235/75R16,240,,,,,,,,,212.588157649946,7,6
22869,20,99,1-20-2021-099-03,3,1,2260,1215,1080,9999999999,999,9999999999,999,,,,,,,,,499.713001469221,11,6
22869,20,99,1-20-2021-099-03,3,2,2473,1275,1275,P245/45R20,220,P245/45R20,220,,,,,,,,,499.713001469221,11,6
22870,20,100,1-20-2021-100-06,6,1,2908,1450,1600,P255/60R19,240,P255/60R19,240,,,,,,,,,1007.28811250168,11,6
22870,20,100,1-20-2021-100-06,6,2,2093,1168,1150,P225/45R17,240,P225/45R17,260,,,,,,,,,1007.28811250168,11,6
22871,20,101,1-20-2021-101-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,46.0034803415418,11,6
22872,20,102,1-20-2021-102-01,1,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,46.0034803415418,11,6
22838,76,50,1-76-2021-050-10,10,1,2070,1050,1040,P225/65R17,210,P225/65R17,210,,,,,,,,,20.6150526644035,3,6
22867,15,99,1-15-2021-099-02,2,1,1750,1030,950,P225/45R17,235,P225/45R17,215,,,,,,,,,21.1971566387513,1,6
22878,32,94,1-32-2021-094-06,6,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,2124.45084002114,7,6
22881,31,58,1-31-2021-058-06,6,2,2745,1339,1407,P225/65R17,250,P225/65R17,250,,,,,,,,,230.285897347917,6,6
22879,26,112,1-26-2021-112-04,4,1,2318,1272,1300,P235/55R20,240,P235/55R20,240,,,,,,,,,1639.21272727845,10,6
22882,31,59,1-31-2021-059-07,7,1,2480,1410,1300,P235/55R20,240,P235/55R20,240,,,,,,,,,242.440585619395,6,6
22880,26,113,1-26-2021-113-02,2,1,1760,960,840,P185/65R15,210,P195/60R15,210,,,,,,,,,21.8896415660251,10,6
22882,31,59,1-31-2021-059-07,7,2,1902,995,907,P225/45R18,210,P225/45R18,210,,,,,,,,,242.440585619395,6,6
22880,26,113,1-26-2021-113-02,2,2,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,21.8896415660251,10,6
22873,26,108,1-26-2021-108-03,3,1,2090,1150,1150,P225/65R17,250,P225/65R17,250,,,,,,,,,509.311493982162,10,6
22873,26,108,1-26-2021-108-03,3,2,2994,1588,1706,P265/70R16,220,P265/70R16,230,,,,,,,,,509.311493982162,10,6
22876,26,111,1-26-2021-111-02,2,2,2130,1100,1040,P235/65R17,220,P235/65R17,210,,,,,,,,,21.8896415660251,10,6
22883,30,73,1-30-2021-073-04,4,1,1800,1010,910,P205/60R16,250,P205/60R16,250,,,,,,,,,243.842730745108,10,6
22883,30,73,1-30-2021-073-04,4,2,2082,1191,1134,P225/45R18,230,P225/45R18,230,,,,,,,,,243.842730745108,10,6
22846,16,67,1-16-2021-067-02,2,1,2223,1165,1130,P225/55R18,240,P225/55R18,230,,,,,,,,,24.3294959657513,5,6
22846,16,67,1-16-2021-067-02,2,2,1950,1070,960,P225/50R17,220,P225/50R17,220,,,,,,,,,24.3294959657513,5,6
22886,73,67,1-73-2021-067-04,4,1,1733,939,839,9999999999,999,9999999999,999,,,,,,,,,71.266179143931,3,6
22886,73,67,1-73-2021-067-04,4,2,1970,1030,1000,P225/55R18,240,P225/55R18,240,,,,,,,,,71.266179143931,3,6
22887,73,68,1-73-2021-068-10,10,1,9999,9999,9999,9999999999,999,9999999999,999,,,,,,,,,492.013856929882,3,6
22816,16,66,1-16-2021-066-03,3,2,2047,1048,999,P225/55R17,240,P225/55R17,240,,,,,,,,,288.858247776156,5,6
22847,16,68,1-16-2021-068-03,3,1,3266,1792,1792,P265/65R18,240,P265/65R18,240,,,,,,,,,211.501259797093,5,6
22847,16,68,1-16-2021-068-03,3,2,2130,1100,1075,P235/60R18,230,P235/60R18,210,,,,,,,,,211.501259797093,5,6
22847,16,68,1-16-2021-068-03,3,3,2650,1295,1425,P245/60R18,220,P245/60R18,220,,,,,,,,,211.501259797093,5,6
22890,59,45,1-59-2021-045-07,7,1,2745,1339,1407,P225/65R17,250,P225/65R17,250,,,,,,,,,1330.50817053715,6,6
22890,59,45,1-59-2021-045-07,7,2,1850,995,890,P205/65R15,210,P205/65R15,200,,,,,,,,,1330.50817053715,6,6
22891,59,46,1-59-2021-046-03,3,1,1640,870,770,P205/55R17,220,P205/55R17,220,,,,,,,,,182.916464175139,6,6
22891,59,46,1-59-2021-046-03,3,2,2300,1150,1150,P235/65R16,240,P235/65R16,240,,,,,,,,,182.916464175139,6,6
22892,12,33,1-12-2021-033-06,6,1,2097,1077,1020,P235/50R18,230,P235/50R18,230,,,,,,,,,402.301474151667,9,6
22893,12,34,1-12-2021-034-04,4,1,2090,1085,1055,P245/40R18,240,P245/40R18,240,,,,,,,,,630.067335879375,9,6
22894,17,63,1-17-2021-063-07,7,1,2250,1175,1240,P225/65R17,240,P225/65R17,240,,,,,,,,,646.944465805485,4,6
22897,19,119,1-19-2021-119-03,3,1,1770,980,910,P215/45R17,230,P215/45R17,230,,,,,,,,,268.128682126203,9,6
