CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
21077,10,33,1-10-2021-033-02,2,1,887,887,887,887,887,887,887,887,887,887,999,999,107,887,887,48,999,999,887,887,887,887,887,887,887,887,22.981744209128,4,6
21077,10,33,1-10-2021-033-02,2,2,887,887,286,887,887,887,887,999,887,887,40,887,131,887,887,887,887,163,12,4,123,6,50,70,887,887,22.981744209128,4,6
21078,10,34,1-10-2021-034-03,3,1,887,887,887,887,887,887,887,270,887,887,20,887,109,887,887,50,887,887,12,887,113,887,34,80,887,887,239.043345402213,4,6
21080,17,19,1-17-2021-019-04,4,1,887,887,297,887,887,887,887,887,887,887,63,887,129,887,887,887,887,887,887,887,110,887,887,999,887,887,115.678519550925,4,6
21081,17,20,1-17-2021-020-07,7,1,887,887,887,887,887,887,887,887,887,887,43,887,134,999,999,887,887,887,887,887,887,887,887,887,887,887,187.831865768141,4,6
21081,17,20,1-17-2021-020-07,7,2,887,887,887,887,887,887,887,887,887,887,52,887,115,999,999,887,887,887,887,887,887,887,887,887,887,887,187.831865768141,4,6
21083,11,11,1-11-2021-011-08,8,1,887,887,326,887,887,887,887,324,887,887,40,44,887,887,887,887,887,887,10,18,887,5,44,80,298,194,916.038033088086,8,6
21084,11,12,1-11-2021-012-03,3,2,887,887,367,887,887,887,887,367,887,887,52,52,130,887,887,887,887,887,887,887,887,887,887,887,887,172,1340.23539205338,8,6
21085,48,17,1-48-2021-017-07,7,1,887,887,302,887,887,887,887,302,887,887,38,40,136,80,887,887,887,887,887,887,129,887,44,89,234,204,185.554842841534,12,6
21086,48,18,1-48-2021-018-09,9,1,887,887,260,887,887,887,887,260,887,887,32,42,117,999,999,64,64,999,10,7,104,3,39,72,887,887,200.934724715191,12,6
21089,24,33,1-24-2021-033-06,6,1,887,887,290,887,887,887,887,887,887,887,999,28,108,887,887,887,887,887,13,24,887,887,887,887,887,887,124.004377667369,1,6
21090,24,34,1-24-2021-034-04,4,2,887,887,887,887,887,887,887,887,887,887,28,38,137,887,887,887,887,887,887,887,887,887,887,887,887,887,221.178344629314,1,6
21091,52,35,1-52-2021-035-04,4,1,887,887,400,887,887,887,887,400,887,887,887,887,887,887,887,887,887,887,8,16,140,887,887,887,887,200,36.1949650873734,12,6
21091,52,35,1-52-2021-035-04,4,2,887,887,887,887,887,887,887,887,887,887,34,887,95,887,887,887,887,887,887,887,887,887,887,887,887,887,36.1949650873734,12,6
21092,52,36,1-52-2021-036-09,9,1,887,887,887,887,887,887,887,887,887,887,37,887,91,887,887,887,887,887,887,887,887,887,887,887,887,887,71.479287724819,12,6
23118,26,124,1-26-2021-124-05,5,1,887,887,887,887,887,887,887,887,887,887,38,887,104,999,999,45,887,887,887,887,97,887,38,79,887,887,153.138689758055,10,6
23119,26,125,1-26-2021-125-08,8,1,887,887,246,887,887,887,887,887,887,887,999,887,114,999,999,887,887,192,14,14,116,887,45,84,887,887,1410.48111718591,10,6
23121,14,63,1-14-2021-063-03,3,1,887,887,999,887,887,887,887,999,887,887,999,887,141,999,999,887,887,887,999,999,113,999,999,999,314,999,2518.06457882407,8,6
22381,21,90,1-21-2021-090-05,5,2,887,887,292,887,887,887,887,887,887,887,42,887,108,887,887,887,887,887,6,8,152,887,887,887,887,887,89.9087267080456,11,6
23124,28,70,1-28-2021-070-10,10,1,887,887,345,887,887,887,887,350,887,887,43,887,129,999,999,887,887,887,10,22,136,887,887,887,887,170,45.0485618791279,3,6
23126,20,117,1-20-2021-117-04,4,1,887,887,270,887,887,887,887,270,887,887,40,40,117,95,57,50,887,887,14,17,99,7,35,80,887,887,462.544464224938,11,6
22391,27,56,1-27-2021-056-03,3,1,887,887,887,887,887,887,887,265,887,887,887,887,887,887,887,887,887,887,12,25,109,887,887,887,887,887,19.0706214116776,3,6
23128,77,71,1-77-2021-071-04,4,1,887,887,887,887,887,887,887,285,887,887,887,887,887,887,887,887,887,887,12,15,125,6,33,76,887,887,6164.50792356227,9,6
23128,77,71,1-77-2021-071-04,4,2,887,887,283,887,887,887,887,283,887,887,38,887,139,999,999,887,887,887,887,887,887,887,887,887,887,887,6164.50792356227,9,6
23129,11,53,1-11-2021-053-05,5,2,887,887,268,887,887,887,887,263,887,887,36,38,98,887,887,887,887,887,887,887,887,887,887,887,887,887,321.820189834485,8,6
22393,77,54,1-77-2021-054-04,4,1,887,887,305,887,887,887,887,999,887,887,33,887,136,887,887,887,887,887,887,887,887,887,887,887,887,887,1605.86694803464,9,6
23131,24,125,1-24-2021-125-01,1,1,887,887,887,887,887,887,887,283,887,887,999,887,136,887,887,887,887,887,999,999,887,887,887,887,887,887,87.9959004767855,1,6
23544,12,47,1-12-2021-047-05,5,1,887,887,887,887,887,887,887,887,887,887,42,887,116,887,887,54,887,887,887,887,112,887,36,77,887,887,236.263735810333,9,6
23544,12,47,1-12-2021-047-05,5,2,887,887,253,887,887,887,887,258,887,887,887,887,110,887,887,887,887,102,12,25,103,9,34,84,887,887,236.263735810333,9,6
23545,12,48,1-12-2021-048-03,3,1,887,887,887,887,887,887,887,887,887,887,50,887,125,887,887,887,887,164,887,887,101,887,39,86,887,887,858.538558365099,9,6
22860,17,61,1-17-2021-061-04,4,1,887,887,887,887,887,887,887,887,887,887,57,887,121,887,887,887,887,887,887,887,887,887,887,887,887,887,210.527882885354,4,6
22860,17,61,1-17-2021-061-04,4,2,887,887,284,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,5,19,887,887,887,887,887,887,210.527882885354,4,6
22861,17,62,1-17-2021-062-04,4,1,887,887,887,887,887,887,887,278,887,887,887,887,887,887,887,887,887,887,9,25,887,887,887,887,887,887,210.527882885354,4,6
22862,32,93,1-32-2021-093-05,5,2,887,887,887,887,887,887,887,887,887,887,46,887,114,887,887,887,887,207,15,17,118,887,45,90,887,887,150.116863067278,7,6
23552,11,61,1-11-2021-061-05,5,1,887,887,887,887,887,887,887,887,887,887,999,887,117,887,887,887,887,887,887,887,887,8,45,83,887,887,195.374185937689,8,6
22863,13,60,1-13-2021-060-01,1,2,887,887,363,887,887,887,887,999,887,887,49,887,129,999,999,887,887,887,887,887,887,887,887,887,292,172,212.588157649946,7,6
23554,24,148,1-24-2021-148-04,4,1,887,887,887,887,887,887,887,887,887,887,28,38,128,887,887,887,887,887,887,887,887,887,887,887,887,887,400.164831122254,1,6
23555,24,149,1-24-2021-149-08,8,1,887,887,999,887,887,887,887,999,887,887,41,50,118,887,887,887,887,887,887,887,887,887,887,887,259,999,107.211048719641,1,6
21092,52,36,1-52-2021-036-09,9,2,887,887,282,887,887,887,887,282,887,887,887,887,887,887,887,887,887,887,8,10,119,999,999,999,887,887,71.479287724819,12,6
21093,52,37,1-52-2021-037-06,6,1,887,887,286,887,887,887,887,887,887,887,42,887,135,887,887,887,887,887,10,13,113,887,887,887,887,887,24.3492305183888,12,6
21093,52,37,1-52-2021-037-06,6,2,887,887,887,887,887,887,887,270,887,887,887,887,887,887,887,887,887,887,10,13,999,887,887,887,887,887,24.3492305183888,12,6
21094,52,38,1-52-2021-038-09,9,1,887,887,887,887,887,887,887,246,887,887,40,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,71.479287724819,12,6
21095,25,20,1-25-2021-020-04,4,1,887,887,887,887,887,887,887,887,887,887,46,887,110,887,887,887,887,887,887,887,887,887,887,887,887,887,1690.1761898101,2,6
21096,25,21,1-25-2021-021-06,6,1,887,887,887,887,887,887,887,887,887,887,38,887,113,887,887,887,887,887,887,887,887,887,887,887,887,887,954.659375091358,2,6
21097,18,20,1-18-2021-020-09,9,1,887,887,999,887,887,887,887,887,887,887,887,887,124,887,887,59,887,887,999,999,999,10,15,55,887,887,1228.22394895578,6,6
21098,18,21,1-18-2021-021-07,7,1,887,887,887,887,887,887,887,887,887,887,42,887,102,887,887,887,887,887,887,887,887,887,887,887,887,887,1134.21362159145,6,6
21099,16,18,1-16-2021-018-05,5,1,887,887,270,887,887,887,887,999,887,887,50,54,105,999,999,999,999,999,11,15,126,887,887,887,887,887,42.4317349425557,5,6
21100,16,19,1-16-2021-019-03,3,1,887,887,247,887,887,887,887,259,887,887,45,887,111,999,999,887,887,138,999,999,102,9,39,90,887,887,340.244721278351,5,6
21101,28,17,1-28-2021-017-09,9,1,887,887,887,887,887,887,887,279,887,887,45,887,121,83,60,10,30,184,11,31,105,14,37,94,887,887,130.028839333987,3,6
21102,28,18,1-28-2021-018-03,3,1,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,6,24,114,887,887,887,887,887,46.7688147475126,3,6
21102,28,18,1-28-2021-018-03,3,2,887,887,347,887,887,887,887,356,887,887,48,887,137,70,999,887,887,887,887,887,887,887,887,887,887,247,46.7688147475126,3,6
21103,66,14,1-66-2021-014-07,7,2,887,887,887,887,887,887,887,887,887,887,44,887,125,70,887,887,887,887,887,887,112,887,887,887,887,887,132.850873453183,6,6
21104,66,15,1-66-2021-015-09,9,1,887,887,364,887,887,887,887,366,887,887,60,887,136,887,887,887,887,887,12,23,132,10,47,88,294,196,144.174066612041,6,6
21105,59,11,1-59-2021-011-08,8,2,887,887,276,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,3,999,999,887,887,887,887,887,354.385978875362,6,6
21106,73,19,1-73-2021-019-09,9,1,82,887,251,887,74,82,887,251,887,74,33,887,83,887,887,51,887,887,6,10,117,999,42,75,887,887,163.432875821365,3,6
21108,32,31,1-32-2021-031-03,3,1,887,887,887,887,887,887,887,887,887,887,38,887,145,887,887,61,887,887,887,887,108,887,34,85,887,887,629.061874965487,7,6
21108,32,31,1-32-2021-031-03,3,2,887,887,887,887,887,887,887,282,887,887,887,887,122,887,887,887,887,167,14,17,117,9,38,93,887,887,629.061874965487,7,6
21109,32,32,1-32-2021-032-06,6,1,887,887,887,887,887,887,887,887,887,887,60,887,115,887,887,887,887,887,887,887,887,887,887,887,887,887,1110.22234474466,7,6
21111,32,34,1-32-2021-034-02,2,1,887,887,887,887,887,887,887,887,887,887,44,52,153,887,887,63,887,887,887,887,115,887,26,48,887,887,28.6274551822713,7,6
21111,32,34,1-32-2021-034-02,2,2,887,887,887,887,887,887,887,887,887,887,46,52,104,887,887,11,28,152,887,887,103,887,33,90,887,887,28.6274551822713,7,6
21112,27,22,1-27-2021-022-02,2,1,887,887,323,887,887,887,887,326,887,887,39,887,136,999,999,887,887,887,887,887,887,887,887,887,887,150,24.0517473720258,3,6
21113,27,23,1-27-2021-023-07,7,1,887,887,887,887,887,887,887,887,887,887,46,887,111,999,999,887,887,887,887,887,887,887,887,887,887,887,922.450079408873,3,6
21113,27,23,1-27-2021-023-07,7,2,887,887,887,887,887,887,887,887,887,887,887,49,887,887,887,16,36,160,887,887,887,887,887,887,887,887,922.450079408873,3,6
21114,24,35,1-24-2021-035-03,3,1,887,887,887,887,887,887,887,887,887,887,999,39,134,887,887,54,887,887,887,887,109,887,33,82,887,887,64.4512609126825,1,6
21115,13,17,1-13-2021-017-08,8,1,887,887,887,887,887,887,887,887,887,887,28,887,140,999,999,887,887,887,887,887,887,887,887,887,887,887,1008.88487152345,7,6
21117,14,15,1-14-2021-015-06,6,1,887,887,887,887,887,887,887,887,887,887,25,887,104,999,999,999,999,999,887,887,887,887,887,887,887,887,2061.68849821941,8,6
21118,14,16,1-14-2021-016-10,10,1,887,887,887,887,887,887,887,887,887,887,35,887,106,887,887,887,887,887,887,887,887,887,887,887,887,887,20346.058771798,8,6
21119,23,21,1-23-2021-021-05,5,1,887,887,999,887,887,887,887,999,887,887,999,887,133,887,887,887,887,169,999,887,127,887,40,91,887,887,125.1770938578,5,6
21121,76,16,1-76-2021-016-07,7,1,887,887,355,887,887,887,887,352,887,887,887,887,887,887,887,887,887,887,12,14,137,887,887,887,887,160,53.0367270474245,3,6
21122,31,19,1-31-2021-019-04,4,1,887,887,999,887,887,887,887,352,887,887,43,887,121,887,887,887,887,887,887,887,887,887,887,887,887,183,223.387528164507,6,6
21124,32,35,1-32-2021-035-07,7,2,887,887,272,887,887,887,887,999,887,887,887,887,109,887,887,50,887,887,13,15,113,887,34,80,887,887,3128.34149462735,7,6
21125,22,29,1-22-2021-029-03,3,2,887,887,306,887,887,887,887,310,887,887,46,887,107,887,887,887,887,225,12,15,114,887,44,94,887,887,100.736335780272,12,6
21126,22,30,1-22-2021-030-04,4,1,887,887,286,887,887,887,887,286,887,887,47,887,119,887,887,887,887,196,12,14,102,6,43,82,887,887,58.8707276474262,12,6
21127,22,31,1-22-2021-031-08,8,1,999,999,999,999,999,999,999,999,999,999,999,999,137,999,999,64,999,999,999,999,112,999,38,71,887,887,50.4369918465144,12,6
21128,19,38,1-19-2021-038-08,8,1,887,887,306,887,887,887,66,304,114,887,32,45,135,999,999,887,887,887,10,28,131,887,887,887,254,216,117.558391562612,9,6
21129,19,39,1-19-2021-039-09,9,1,887,887,887,887,887,887,887,887,887,887,37,887,106,999,999,887,887,887,887,887,887,887,887,887,887,887,697.496489636654,9,6
21130,19,40,1-19-2021-040-04,4,2,887,887,293,887,887,887,887,295,887,887,887,887,887,887,887,887,887,887,12,22,122,887,887,887,887,887,379.88300325224,9,6
21131,19,41,1-19-2021-041-03,3,2,887,887,887,887,887,887,887,887,887,887,887,42,887,887,887,55,67,999,887,887,887,887,887,887,887,887,111.871080208057,9,6
22396,11,37,1-11-2021-037-01,1,1,887,887,264,887,887,887,887,274,887,887,44,48,98,887,887,887,887,887,8,16,887,887,887,887,887,887,320.036009519669,8,6
22397,48,48,1-48-2021-048-03,3,1,887,887,887,887,887,887,887,887,887,887,40,887,101,999,999,52,887,887,887,887,105,887,37,77,887,887,111.153811697491,12,6
22397,48,48,1-48-2021-048-03,3,2,887,999,887,887,887,887,887,887,887,887,35,887,99,999,999,887,887,887,887,887,887,887,887,887,887,887,111.153811697491,12,6
22398,48,49,1-48-2021-049-06,6,1,887,887,887,887,887,887,887,887,887,887,38,887,122,999,887,887,887,887,887,887,887,887,887,887,887,887,226.056764741734,12,6
22398,48,49,1-48-2021-049-06,6,2,887,999,887,887,887,887,887,887,887,887,887,38,887,887,887,111,999,999,887,887,887,887,887,887,887,887,226.056764741734,12,6
22399,24,95,1-24-2021-095-04,4,1,887,887,887,887,887,887,887,887,887,887,24,36,131,887,887,101,887,887,887,887,122,887,30,81,887,887,1470.05859763604,1,6
21132,76,15,1-76-2021-015-04,4,1,887,887,887,887,887,887,887,887,887,887,36,887,116,887,887,887,887,887,887,887,887,887,887,887,887,887,28.5462116729702,3,6
21135,15,27,1-15-2021-027-10,10,1,887,887,887,887,887,887,887,887,887,887,999,887,131,887,887,887,887,887,887,887,887,887,887,887,887,887,115.846502878741,1,6
21136,20,23,1-20-2021-023-03,3,1,887,887,254,887,887,887,887,262,887,887,40,887,119,887,887,887,887,887,14,20,103,887,887,887,887,887,196.354931971461,11,6
21137,20,24,1-20-2021-024-03,3,1,887,887,274,887,887,887,887,274,887,887,40,887,121,887,887,57,887,887,887,887,109,887,38,77,887,887,196.354931971461,11,6
21137,20,24,1-20-2021-024-03,3,2,887,887,282,887,887,887,887,282,887,887,50,42,127,84,66,887,887,86,12,17,115,6,39,89,887,887,196.354931971461,11,6
21138,21,39,1-21-2021-039-05,5,1,887,887,999,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,999,999,44,96,887,999,36.3602175147571,11,6
21139,21,40,1-21-2021-040-01,1,1,887,887,887,887,887,887,887,999,887,887,999,887,999,999,999,887,887,887,999,999,999,999,999,999,887,887,36.3829532876423,11,6
21141,21,42,1-21-2021-042-06,6,1,887,887,887,887,887,887,887,887,887,887,999,887,105,999,999,887,887,887,887,887,887,887,887,887,887,887,438.304536703427,11,6
21142,29,21,1-29-2021-021-10,10,1,887,887,887,887,887,887,887,887,887,887,39,887,136,887,887,887,887,887,887,887,887,887,887,887,887,887,937.27272619461,2,6
21143,29,22,1-29-2021-022-06,6,1,887,887,273,887,887,887,887,887,887,887,887,887,117,887,887,887,887,165,12,14,111,887,41,85,887,887,90.1061410491962,2,6
21145,26,29,1-26-2021-029-07,7,1,887,887,887,887,887,887,887,261,887,887,40,38,90,75,85,10,29,217,11,11,119,887,49,86,887,887,2030.622812718,10,6
21146,26,30,1-26-2021-030-01,1,1,887,887,262,887,887,887,887,887,887,887,887,887,119,887,887,49,887,887,8,14,126,887,39,71,887,887,35.9754269771742,10,6
21147,26,31,1-26-2021-031-03,3,1,887,887,236,887,887,887,887,887,887,887,999,887,120,999,999,56,887,887,11,20,110,887,38,68,887,887,390.783229017277,10,6
21147,26,31,1-26-2021-031-03,3,2,887,887,887,887,887,887,887,887,887,887,36,887,115,90,63,47,887,887,887,887,110,887,32,83,887,887,390.783229017277,10,6
21151,15,29,1-15-2021-029-10,10,2,887,887,887,887,887,887,887,887,887,887,887,999,887,887,887,999,999,999,887,887,887,887,887,887,887,887,115.846502878741,1,6
21152,30,21,1-30-2021-021-03,3,1,887,887,360,887,887,887,887,360,887,887,887,887,140,887,887,887,887,887,17,887,129,887,45,92,324,175,533.322638091584,10,6
21153,24,36,1-24-2021-036-04,4,1,887,887,887,887,887,887,887,887,887,887,41,50,123,887,887,887,887,887,887,887,887,887,887,887,887,887,221.178344629314,1,6
21154,31,21,1-31-2021-021-07,7,1,887,887,887,887,887,887,887,270,887,887,887,887,887,887,887,887,887,887,11,16,110,887,887,887,887,887,308.107049763326,6,6
21155,21,43,1-21-2021-043-03,3,1,887,887,999,887,887,887,887,887,887,887,999,887,125,999,999,887,887,887,999,999,999,999,32,87,887,887,217.441735812517,11,6
21163,77,22,1-77-2021-022-04,4,1,887,887,887,887,887,887,887,887,887,887,51,887,108,887,887,887,887,887,887,887,887,887,887,887,887,887,1505.84562941237,9,6
21164,77,23,1-77-2021-023-10,10,1,887,887,275,887,887,887,887,275,887,887,45,887,111,887,887,887,887,887,887,887,887,887,887,887,887,887,10396.192485244,9,6
21165,54,10,1-54-2021-010-06,6,1,887,887,268,887,887,887,887,887,887,887,34,887,129,887,887,887,887,887,887,887,887,887,887,887,887,887,354.05202051507,9,6
21165,54,10,1-54-2021-010-06,6,2,887,887,277,887,887,887,887,277,887,887,887,887,887,887,887,887,887,887,9,20,108,887,887,887,887,887,354.05202051507,9,6
21166,17,21,1-17-2021-021-06,6,1,887,887,887,887,887,887,887,296,887,887,62,887,132,887,887,887,887,199,8,28,887,887,887,887,887,887,241.271901396435,4,6
21167,17,22,1-17-2021-022-07,7,1,887,887,887,887,887,887,887,887,887,887,45,47,109,887,887,999,999,999,887,887,109,887,887,887,887,887,670.102645449178,4,6
21167,17,22,1-17-2021-022-07,7,2,887,887,365,887,887,887,887,365,887,887,66,887,131,887,887,887,887,887,9,30,887,887,887,887,293,197,670.102645449178,4,6
21169,11,13,1-11-2021-013-03,3,2,887,887,268,887,887,887,887,256,887,887,42,44,100,887,887,10,36,146,10,18,887,5,36,89,887,887,580.405646593263,8,6
21171,24,37,1-24-2021-037-06,6,1,887,887,431,887,887,887,887,999,887,887,38,68,135,887,887,887,887,887,887,887,134,887,50,97,330,204,237.625735358055,1,6
21173,24,39,1-24-2021-039-04,4,1,887,887,887,887,887,887,887,887,887,887,40,55,121,887,887,887,887,887,887,887,887,887,887,887,887,887,423.837188597083,1,6
21174,24,40,1-24-2021-040-02,2,1,887,887,283,887,887,887,887,887,887,887,25,30,125,887,887,55,887,887,14,22,110,887,34,80,887,887,124.154189955081,1,6
21174,24,40,1-24-2021-040-02,2,2,887,887,887,887,887,887,887,887,887,887,29,35,116,887,887,887,887,887,887,887,104,887,36,91,887,887,124.154189955081,1,6
21175,48,19,1-48-2021-019-09,9,1,887,887,272,887,887,887,887,272,887,887,38,40,119,999,999,61,999,999,11,26,121,7,41,78,887,887,541.565954290691,12,6
21176,48,20,1-48-2021-020-07,7,2,887,887,887,887,887,887,887,887,887,887,32,887,80,999,999,887,887,887,887,887,887,887,887,887,887,887,500.113585041964,12,6
21177,16,20,1-16-2021-020-05,5,1,887,887,887,887,887,887,887,286,887,887,887,56,887,887,887,10,35,183,13,25,150,887,887,887,887,887,53.0891517925347,5,6
21177,16,20,1-16-2021-020-05,5,2,887,887,887,887,887,887,887,887,887,887,52,887,116,887,887,887,887,887,999,999,999,887,887,887,887,887,53.0891517925347,5,6
21179,73,22,1-73-2021-022-09,9,1,92,887,395,887,115,92,887,371,887,115,44,887,133,887,887,887,887,887,6,19,136,887,50,80,260,237,127.962317724046,3,6
21181,25,22,1-25-2021-022-03,3,1,887,887,270,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,12,20,110,887,887,887,887,887,163.695199894002,2,6
21182,25,23,1-25-2021-023-06,6,1,887,887,350,887,887,887,887,356,887,887,40,887,137,887,887,887,887,887,887,887,887,887,887,887,330,190,288.903327070469,2,6
21182,25,23,1-25-2021-023-06,6,2,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,112,999,40,78,887,887,288.903327070469,2,6
21183,52,39,1-52-2021-039-03,3,1,887,887,278,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,9,14,106,887,887,887,887,887,24.2798019475904,12,6
21184,52,40,1-52-2021-040-04,4,2,887,887,253,887,887,887,887,253,887,887,887,887,887,887,887,887,887,887,9,11,127,887,887,887,887,887,73.4008701336891,12,6
21185,52,41,1-52-2021-041-06,6,1,887,887,261,887,887,887,887,887,887,887,42,887,120,887,887,887,887,887,6,12,118,887,887,887,887,887,49.3785448562014,12,6
21185,52,41,1-52-2021-041-06,6,2,887,887,326,887,887,887,887,325,887,887,887,887,887,887,887,887,887,887,7,10,112,887,887,887,887,154,49.3785448562014,12,6
21186,52,42,1-52-2021-042-09,9,1,887,887,332,887,887,887,887,332,887,887,47,887,133,887,887,887,887,887,887,887,887,887,887,887,887,887,144.95502075697,12,6
21186,52,42,1-52-2021-042-09,9,2,887,887,367,887,887,887,887,377,887,887,54,887,136,887,887,887,887,887,10,14,132,887,887,887,887,177,144.95502075697,12,6
21187,24,38,1-24-2021-038-06,6,2,887,887,264,887,887,887,887,887,887,887,887,887,123,887,887,887,887,140,10,18,118,887,36,82,887,887,237.625735358055,1,6
21188,10,35,1-10-2021-035-07,7,1,887,887,236,887,887,887,887,236,887,887,32,999,999,887,887,999,999,999,15,3,103,887,887,887,887,887,483.952711267691,4,6
21188,10,35,1-10-2021-035-07,7,2,887,887,887,887,887,887,887,999,887,887,40,887,121,887,887,887,887,160,999,999,999,887,887,887,887,887,483.952711267691,4,6
21189,10,36,1-10-2021-036-02,2,1,887,887,887,887,887,887,887,887,887,887,36,887,90,887,887,887,887,112,999,999,999,999,999,999,887,887,26.851505719263,4,6
21191,10,38,1-10-2021-038-07,7,1,887,887,887,887,887,887,887,887,887,887,20,887,128,999,999,887,887,887,887,887,887,887,887,887,887,887,483.952711283348,4,6
23556,24,150,1-24-2021-150-06,6,1,887,887,887,887,887,887,887,887,887,887,35,50,102,887,887,887,887,219,887,887,135,887,47,89,887,887,224.353749214713,1,6
23557,24,151,1-24-2021-151-03,3,1,887,887,887,887,887,887,887,887,887,887,25,30,129,887,887,887,887,887,887,887,887,887,887,887,887,887,111.301308931243,1,6
23557,24,151,1-24-2021-151-03,3,2,887,887,887,887,887,887,887,270,887,887,28,30,107,887,887,51,887,887,13,23,111,887,35,79,887,887,111.301308931243,1,6
22864,13,61,1-13-2021-061-01,1,1,887,887,376,887,887,887,887,350,887,887,43,887,132,999,999,887,887,887,887,887,887,887,887,887,214,211,212.588157649946,7,6
22865,29,66,1-29-2021-066-06,6,1,887,887,887,887,887,887,887,266,887,887,52,887,109,887,887,887,887,887,14,12,100,887,887,887,887,887,95.5430387319449,2,6
22866,29,67,1-29-2021-067-07,7,2,887,887,887,887,887,887,887,887,887,887,38,887,107,887,887,887,887,887,887,887,887,887,887,887,887,887,275.322582406671,2,6
23833,26,163,1-26-2021-163-04,4,1,887,887,354,887,887,887,887,999,887,887,40,887,130,999,999,887,887,887,999,999,140,887,887,887,344,214,1398.94874000736,10,6
23834,76,74,1-76-2021-074-08,8,1,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,113,887,887,887,887,887,69.3746318364471,3,6
23835,21,148,1-21-2021-148-09,9,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,999,999,38,79,887,887,1019.09982773992,11,6
23836,25,101,1-25-2021-101-06,6,1,887,887,887,887,887,887,887,887,887,887,39,887,109,887,887,51,887,887,887,887,116,887,33,80,887,887,325.97776066436,2,6
23072,24,122,1-24-2021-122-05,5,3,887,887,887,887,887,887,887,887,887,887,38,33,109,999,999,999,999,999,887,887,887,887,887,887,887,887,113.48027684511,1,6
23076,16,75,1-16-2021-075-03,3,2,887,887,252,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,12,24,119,887,887,887,887,887,560.06380366062,5,6
23076,16,75,1-16-2021-075-03,3,1,887,887,887,887,887,887,887,887,887,887,45,887,121,77,70,887,887,887,887,887,887,887,887,887,887,887,560.06380366062,5,6
21191,10,38,1-10-2021-038-07,7,2,887,887,887,887,887,887,887,887,887,887,22,24,99,999,999,104,145,999,887,887,887,887,887,887,887,887,483.952711283348,4,6
21192,23,22,1-23-2021-022-02,2,1,887,887,887,887,887,887,887,887,887,887,999,27,105,887,887,131,887,887,10,12,108,887,36,81,887,887,66.3082507877633,5,6
21192,23,22,1-23-2021-022-02,2,2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,223,999,999,126,999,45,89,887,887,66.3082507877633,5,6
21193,23,23,1-23-2021-023-03,3,1,887,887,999,887,887,887,887,999,887,887,999,887,136,887,887,887,887,887,887,887,887,887,887,887,304,999,1354.15093501868,5,6
21193,23,23,1-23-2021-023-03,3,2,887,887,310,887,887,887,887,310,887,887,887,887,887,887,887,887,887,887,999,999,135,887,887,887,887,887,1354.15093501868,5,6
21194,66,16,1-66-2021-016-08,8,1,887,887,887,887,887,887,887,887,887,887,37,887,105,85,887,887,887,887,887,887,112,887,40,78,887,887,439.53789342084,6,6
21194,66,16,1-66-2021-016-08,8,2,887,887,887,887,887,887,887,887,887,887,45,887,107,75,50,887,887,160,887,887,887,887,887,887,887,887,439.53789342084,6,6
21195,66,17,1-66-2021-017-09,9,1,887,887,360,887,887,887,887,370,887,887,50,887,131,887,887,887,887,887,887,887,887,887,887,887,887,173,2717.53221552641,6,6
21196,28,19,1-28-2021-019-10,10,1,887,887,268,887,887,887,887,887,887,887,40,887,109,999,999,887,887,887,13,20,116,887,887,887,887,887,90.0971237582559,3,6
21197,28,20,1-28-2021-020-04,4,1,887,887,887,887,887,887,887,887,887,887,43,887,135,999,999,887,887,887,887,887,887,887,887,887,887,887,39.3854945609915,3,6
21198,14,17,1-14-2021-017-06,6,1,887,887,368,887,887,887,887,368,887,887,47,887,132,887,887,887,887,887,887,887,136,887,44,96,292,189,1568.6562384586,8,6
21198,14,17,1-14-2021-017-06,6,2,887,887,887,887,887,887,887,887,887,887,24,37,134,887,887,50,60,999,887,887,109,887,36,84,887,887,1568.6562384586,8,6
22399,24,95,1-24-2021-095-04,4,2,887,887,887,887,887,887,887,887,887,887,23,36,887,887,887,24,20,999,887,887,887,887,887,887,887,887,1470.05859763604,1,6
22400,24,96,1-24-2021-096-06,6,1,887,887,887,887,887,887,887,887,887,887,24,38,110,887,887,887,887,156,887,887,107,887,40,87,887,887,824.193262920013,1,6
