CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,FUELNO,FUELTYPE,CELLDAM,FUELEAK,FUELLOC,FUELCELL,FILLCAP,FUELCOND,CASEWGT,PSUSTRAT,VERSION
21692,52,71,1-52-2021-071-03,3,1,1,1,1,1,88,8,88,8,29.8700048297256,12,6
21693,52,72,1-52-2021-072-04,4,1,1,1,1,1,88,8,88,8,90.3007508105702,12,6
21693,52,72,1-52-2021-072-04,4,2,1,1,1,1,88,8,88,8,90.3007508105702,12,6
21783,52,74,1-52-2021-074-06,6,1,1,1,1,1,88,8,88,8,75.2428542544457,12,6
21413,52,55,1-52-2021-055-07,7,2,1,1,1,1,88,8,88,8,69.2065323306499,12,6
21442,52,57,1-52-2021-057-09,9,1,1,1,1,1,88,8,88,8,140.236933011687,12,6
21524,52,61,1-52-2021-061-07,7,2,1,1,1,1,88,8,88,8,321.932860082912,12,6
21527,52,64,1-52-2021-064-04,4,1,1,4,1,1,88,8,88,8,176.528957472477,12,6
21606,52,65,1-52-2021-065-06,6,1,1,1,1,1,88,8,88,8,95.4567761369348,12,6
21606,52,65,1-52-2021-065-06,6,2,1,1,1,1,88,8,88,8,95.4567761369348,12,6
21183,52,39,1-52-2021-039-03,3,1,1,1,1,1,88,8,88,8,24.2798019475904,12,6
21266,52,44,1-52-2021-044-10,10,1,1,1,1,1,88,8,88,8,1157.69045614665,12,6
21337,52,49,1-52-2021-049-03,3,1,1,1,1,1,88,8,88,8,55.4680023782271,12,6
21337,52,49,1-52-2021-049-03,3,2,1,1,1,1,88,8,88,8,55.4680023782271,12,6
21363,52,50,1-52-2021-050-06,6,1,1,1,1,1,88,8,88,8,25.5290595660634,12,6
21060,52,34,1-52-2021-034-09,9,1,1,1,1,1,88,8,88,8,32.3657259372196,12,6
21060,52,34,1-52-2021-034-09,9,2,1,1,1,1,88,8,88,8,32.3657259372196,12,6
21092,52,36,1-52-2021-036-09,9,1,1,1,1,1,88,8,88,8,71.479287724819,12,6
20845,52,22,1-52-2021-022-09,9,1,1,1,1,1,88,8,88,8,348.439134397927,12,6
20848,52,25,1-52-2021-025-05,5,2,1,1,1,1,88,8,88,8,21.8811839095746,12,6
20920,52,27,1-52-2021-027-09,9,1,1,1,1,1,88,8,88,8,605.54592011437,12,6
21003,52,31,1-52-2021-031-06,6,1,1,1,1,1,88,8,88,8,24.1567650371368,12,6
21003,52,31,1-52-2021-031-06,6,2,1,1,1,1,88,8,88,8,24.1567650371368,12,6
20516,52,11,1-52-2021-011-04,4,2,1,1,1,1,88,8,88,8,58.8316465493822,12,6
20600,52,15,1-52-2021-015-07,7,1,1,1,1,1,88,8,88,8,94.3482495922963,12,6
20671,52,16,1-52-2021-016-06,6,1,1,1,1,1,88,8,88,8,34.8033921463918,12,6
20671,52,16,1-52-2021-016-06,6,2,1,1,1,1,88,8,88,8,34.8033921463918,12,6
20696,52,18,1-52-2021-018-03,3,1,1,1,1,1,88,8,88,8,58.9347319178234,12,6
20436,59,1,1-59-2021-001-05,5,3,1,1,1,1,88,8,88,8,68.0216528781747,6,6
20436,59,1,1-59-2021-001-05,5,1,1,1,1,1,88,8,88,8,68.0216528781747,6,6
20436,59,1,1-59-2021-001-05,5,2,1,1,1,1,88,8,88,8,68.0216528781747,6,6
20529,59,2,1-59-2021-002-02,2,2,1,1,1,1,88,8,88,8,113.002030693644,6,6
20529,59,2,1-59-2021-002-02,2,1,1,1,1,1,88,8,88,8,113.002030693644,6,6
24137,59,71,1-59-2021-071-05,5,2,1,1,1,1,88,8,88,8,72.7269736801029,6,6
24217,59,73,1-59-2021-073-05,5,1,1,1,1,1,88,8,88,8,51.7104833701808,6,6
24065,59,68,1-59-2021-068-05,5,1,1,1,1,1,88,8,88,8,51.7104833701808,6,6
24066,59,69,1-59-2021-069-04,4,1,1,1,1,1,88,8,88,8,840.137328116654,6,6
24066,59,69,1-59-2021-069-04,4,2,1,1,1,1,88,8,88,8,840.137328116654,6,6
23927,59,66,1-59-2021-066-08,8,1,1,1,1,1,88,8,88,8,308.68764780508,6,6
23780,59,62,1-59-2021-062-02,2,1,1,1,1,1,88,8,88,8,75.8834802674981,6,6
23855,59,64,1-59-2021-064-04,4,1,1,1,1,1,88,8,88,8,2616.87461007631,6,6
23855,59,64,1-59-2021-064-04,4,2,1,1,1,1,88,8,88,8,2616.87461007631,6,6
23464,59,56,1-59-2021-056-10,10,1,1,1,1,1,88,8,88,8,19374.6790611185,6,6
23541,59,58,1-59-2021-058-08,8,1,1,1,1,1,88,8,88,8,256.92037659611,6,6
23290,59,52,1-59-2021-052-03,3,2,1,1,1,1,88,8,88,8,298.866336810781,6,6
23377,59,54,1-59-2021-054-07,7,1,1,1,1,1,88,8,88,8,1099.75158502593,6,6
23056,59,48,1-59-2021-048-02,2,1,1,1,1,1,88,8,88,8,129.344032108478,6,6
23057,59,49,1-59-2021-049-04,4,1,1,1,1,1,88,8,88,8,9074.11658700025,6,6
22890,59,45,1-59-2021-045-07,7,2,1,1,1,1,88,8,88,8,1330.50817053715,6,6
22891,59,46,1-59-2021-046-03,3,2,1,1,1,1,88,8,88,8,182.916464175139,6,6
22742,59,41,1-59-2021-041-05,5,2,1,1,1,1,88,8,88,8,51.7104833701808,6,6
22743,59,42,1-59-2021-042-08,8,2,1,1,1,1,88,8,88,8,380.854296316113,6,6
22829,59,43,1-59-2021-043-05,5,1,1,1,1,1,88,8,88,8,188.582573156792,6,6
22562,59,38,1-59-2021-038-02,2,2,1,1,1,1,88,8,88,8,64.7976556419355,6,6
22563,59,39,1-59-2021-039-09,9,2,1,1,1,1,88,8,88,8,1044.51825908921,6,6
22742,59,41,1-59-2021-041-05,5,1,1,1,1,1,88,8,88,8,51.7104833701808,6,6
22422,59,35,1-59-2021-035-06,6,2,1,1,1,1,88,8,88,8,332.389712598592,6,6
22562,59,38,1-59-2021-038-02,2,1,1,1,1,1,88,8,88,8,64.7976556419355,6,6
22096,59,27,1-59-2021-027-05,5,2,1,1,1,1,88,8,88,8,69.0249933432918,6,6
22097,59,28,1-59-2021-028-05,5,1,1,1,1,1,88,8,88,8,69.0249933432918,6,6
22317,59,33,1-59-2021-033-02,2,1,1,1,1,1,88,8,88,8,65.7825219420256,6,6
22317,59,33,1-59-2021-033-02,2,2,1,1,1,1,88,8,88,8,65.7825219420256,6,6
22421,59,34,1-59-2021-034-07,7,1,1,1,1,1,88,8,88,8,1188.82840821687,6,6
22422,59,35,1-59-2021-035-06,6,1,1,1,1,1,88,8,88,8,332.389712598592,6,6
21921,59,25,1-59-2021-025-05,5,1,1,1,1,1,88,8,88,8,78.3025960487807,6,6
22096,59,27,1-59-2021-027-05,5,1,1,1,1,1,88,8,88,8,69.0249933432918,6,6
21617,59,18,1-59-2021-018-05,5,1,1,1,1,1,88,8,88,8,123.907390389467,6,6
21704,59,20,1-59-2021-020-05,5,1,1,1,9,9,4,2,6,1,82.6089307138972,6,6
21802,59,22,1-59-2021-022-08,8,1,1,1,1,1,88,8,88,8,294.198142789193,6,6
21277,59,13,1-59-2021-013-02,2,1,1,1,1,1,88,8,88,8,102.484015712536,6,6
21377,59,14,1-59-2021-014-02,2,2,1,1,1,1,88,8,88,8,89.665438991605,6,6
21447,59,15,1-59-2021-015-10,10,1,1,1,1,1,88,8,88,8,8843.61331617683,6,6
21448,59,16,1-59-2021-016-05,5,3,1,1,1,1,88,8,88,8,51.7104833701808,6,6
21534,59,17,1-59-2021-017-05,5,1,1,1,1,1,88,8,88,8,80.2795096887029,6,6
21105,59,11,1-59-2021-011-08,8,2,1,1,1,1,88,8,88,8,354.385978875362,6,6
21013,59,10,1-59-2021-010-02,2,1,1,1,1,1,88,8,88,8,86.4636980947391,6,6
20667,59,4,1-59-2021-004-02,2,1,1,1,1,1,88,8,88,8,124.761054149874,6,6
20708,59,5,1-59-2021-005-02,2,2,1,1,1,1,88,8,88,8,135.071774698596,6,6
20708,59,5,1-59-2021-005-02,2,1,1,1,1,1,88,8,88,8,135.071774698596,6,6
20787,59,6,1-59-2021-006-02,2,1,1,1,1,1,88,8,88,8,112.554344398489,6,6
20857,59,7,1-59-2021-007-02,2,1,1,1,1,1,88,8,88,8,90.7007498401926,6,6
20484,20,4,1-20-2021-004-06,6,2,1,1,1,1,88,8,88,8,112.060472220761,11,6
20544,20,5,1-20-2021-005-07,7,1,1,1,1,1,88,8,88,8,583.940449757755,11,6
20544,20,5,1-20-2021-005-07,7,2,1,1,1,1,88,8,88,8,583.940449757755,11,6
20650,20,8,1-20-2021-008-04,4,1,1,1,1,1,88,8,88,8,390.277767559517,11,6
20727,20,10,1-20-2021-010-02,2,1,1,1,1,1,88,8,88,8,85.8135119185052,11,6
20815,20,12,1-20-2021-012-03,3,2,1,1,1,1,88,8,88,8,244.78444956648,11,6
24339,20,172,1-20-2021-172-02,2,1,1,1,1,1,88,8,88,8,55.9656336770062,11,6
24339,20,172,1-20-2021-172-02,2,2,1,1,1,1,88,8,88,8,55.9656336770062,11,6
24401,20,175,1-20-2021-175-03,3,1,1,1,1,1,88,8,88,8,212.413066136962,11,6
22068,77,46,1-77-2021-046-01,1,2,1,1,1,1,88,8,88,8,135.97879301932,9,6
22068,77,46,1-77-2021-046-01,1,1,1,1,1,1,88,8,88,8,135.97879301932,9,6
22073,48,42,1-48-2021-042-03,3,1,1,1,1,1,88,8,88,8,108.935407925698,12,6
22085,16,45,1-16-2021-045-01,1,1,1,1,1,1,99,9,99,9,91.0540047206978,5,6
22118,26,75,1-26-2021-075-09,9,2,1,1,1,1,88,8,88,8,2404.42302814448,10,6
22406,52,109,1-52-2021-109-06,6,2,1,1,1,1,88,8,88,8,81.8629626675087,12,6
21074,54,9,1-54-2021-009-02,2,2,1,1,1,1,88,8,88,8,172.943245407559,9,6
21143,29,22,1-29-2021-022-06,6,1,1,1,1,1,88,8,88,8,90.1061410491962,2,6
21277,59,13,1-59-2021-013-02,2,2,1,1,1,1,88,8,88,8,102.484015712536,6,6
21377,59,14,1-59-2021-014-02,2,1,1,1,1,1,88,8,88,8,89.665438991605,6,6
22031,28,37,1-28-2021-037-10,10,1,1,1,1,1,88,8,88,8,45.0485618791279,3,6
20769,24,16,1-24-2021-016-03,3,1,1,1,1,1,88,8,88,8,113.48027684511,1,6
20797,26,15,1-26-2021-015-01,1,2,1,1,1,1,88,8,88,8,19.2495104827086,10,6
20877,20,15,1-20-2021-015-10,10,1,1,1,1,1,88,8,88,8,3392.66410008421,11,6
20929,23,16,1-23-2021-016-03,3,2,1,1,1,1,88,8,88,8,110.286768940339,5,6
21063,13,16,1-13-2021-016-03,3,1,1,1,1,1,88,8,88,8,899.148927535147,7,6
21063,13,16,1-13-2021-016-03,3,2,1,1,1,1,88,8,88,8,899.148927535147,7,6
20522,16,5,1-16-2021-005-05,5,1,1,1,1,1,88,8,88,8,188.546282943076,5,6
20524,13,4,1-13-2021-004-02,2,1,1,4,1,1,88,8,88,8,73.7025912358478,7,6
20662,10,11,1-10-2021-011-08,8,2,1,1,1,1,88,8,88,8,109.872715982323,4,6
20662,10,11,1-10-2021-011-08,8,1,1,1,1,1,88,8,88,8,109.872715982323,4,6
20700,13,8,1-13-2021-008-03,3,1,1,1,1,1,88,8,88,8,1841.76475680042,7,6
20712,66,7,1-66-2021-007-01,1,1,1,1,1,1,88,8,88,8,130.690432211416,6,6
20945,31,15,1-31-2021-015-09,9,1,1,1,1,1,88,8,88,8,263.104368319194,6,6
20989,10,28,1-10-2021-028-01,1,1,1,1,1,1,88,8,88,8,23.791275226059,4,6
21078,10,34,1-10-2021-034-03,3,1,1,1,1,1,88,8,88,8,239.043345402213,4,6
21207,59,12,1-59-2021-012-10,10,1,1,1,1,1,88,8,88,8,7881.85577891408,6,6
24402,20,176,1-20-2021-176-04,4,2,1,1,1,1,88,8,88,8,842.732738372685,11,6
24471,20,177,1-20-2021-177-07,7,2,1,1,1,1,88,8,88,8,350.462295612448,11,6
24125,20,161,1-20-2021-161-03,3,1,1,1,1,1,88,8,88,8,99.964380871425,11,6
24125,20,161,1-20-2021-161-03,3,2,1,1,1,1,88,8,88,8,99.964380871425,11,6
24185,20,163,1-20-2021-163-06,6,1,1,1,1,1,88,8,88,8,421.040482327148,11,6
24271,20,167,1-20-2021-167-03,3,1,1,1,1,1,88,8,88,8,152.956122781571,11,6
24272,20,168,1-20-2021-168-04,4,1,1,1,1,1,88,8,88,8,606.841822618707,11,6
24338,20,171,1-20-2021-171-06,6,2,1,1,1,1,88,8,88,8,427.448545075123,11,6
23692,20,141,1-20-2021-141-09,9,2,1,1,1,1,88,8,88,8,871.227480027564,11,6
23752,20,144,1-20-2021-144-03,3,1,1,1,1,1,88,8,88,8,207.871916547365,11,6
23970,20,152,1-20-2021-152-04,4,1,1,1,1,1,88,8,88,8,621.988064512822,11,6
24039,20,153,1-20-2021-153-03,3,2,1,1,1,1,88,8,88,8,115.697218077316,11,6
24105,20,157,1-20-2021-157-06,6,1,1,1,1,1,88,8,88,8,201.501526334769,11,6
24105,20,157,1-20-2021-157-06,6,2,1,1,1,1,88,8,88,8,201.501526334769,11,6
23340,20,128,1-20-2021-128-03,3,2,1,1,1,1,88,8,88,8,444.310673968114,11,6
23341,20,129,1-20-2021-129-08,8,1,1,1,1,1,88,8,88,8,427.982507689639,11,6
23595,20,135,1-20-2021-135-10,10,1,1,1,1,1,88,8,88,8,3989.01278311602,11,6
23596,20,136,1-20-2021-136-04,4,1,1,1,1,1,88,8,88,8,511.039642312749,11,6
23676,20,139,1-20-2021-139-04,4,1,1,1,1,1,88,8,88,8,404.131818187969,11,6
23692,20,141,1-20-2021-141-09,9,1,1,1,1,1,88,8,88,8,871.227480027564,11,6
23043,20,112,1-20-2021-112-03,3,2,1,1,1,1,88,8,88,8,100.184102531372,11,6
23104,20,113,1-20-2021-113-05,5,1,1,1,1,1,88,8,88,8,41.7682909515469,11,6
23126,20,117,1-20-2021-117-04,4,1,1,1,1,1,88,8,88,8,462.544464224938,11,6
23189,20,118,1-20-2021-118-03,3,1,1,1,1,1,88,8,88,8,56.3548916502438,11,6
23189,20,118,1-20-2021-118-03,3,2,1,1,1,1,88,8,88,8,56.3548916502438,11,6
23340,20,128,1-20-2021-128-03,3,1,1,1,1,1,88,8,88,8,444.310673968114,11,6
22784,20,96,1-20-2021-096-03,3,1,1,1,1,1,88,8,88,8,136.197178365205,11,6
22785,20,97,1-20-2021-097-06,6,1,1,1,1,1,88,8,88,8,274.537180982257,11,6
22869,20,99,1-20-2021-099-03,3,2,1,1,1,1,88,8,88,8,499.713001469221,11,6
22869,20,99,1-20-2021-099-03,3,1,1,1,1,1,88,8,88,8,499.713001469221,11,6
22932,20,105,1-20-2021-105-09,9,1,1,1,1,1,88,8,88,8,987.718299215554,11,6
23016,20,111,1-20-2021-111-05,5,2,1,1,1,1,88,8,88,8,41.7682909515469,11,6
22519,20,81,1-20-2021-081-03,3,2,1,1,1,1,88,8,88,8,166.228830304906,11,6
22521,20,83,1-20-2021-083-05,5,1,1,1,1,1,88,8,88,8,41.7682909515469,11,6
22616,20,87,1-20-2021-087-03,3,1,1,1,1,1,88,8,88,8,173.706156367611,11,6
22616,20,87,1-20-2021-087-03,3,2,1,1,1,1,88,8,88,8,173.706156367611,11,6
22700,20,92,1-20-2021-092-01,1,1,1,4,1,1,88,8,88,8,41.7944083524258,11,6
22283,20,69,1-20-2021-069-03,3,1,1,1,1,1,88,8,88,8,101.121171547385,11,6
22367,20,71,1-20-2021-071-05,5,1,1,1,1,1,88,8,88,8,41.7682909515469,11,6
22368,20,72,1-20-2021-072-03,3,2,1,1,1,1,88,8,88,8,157.62432574039,11,6
22454,20,79,1-20-2021-079-06,6,1,1,1,1,1,88,8,88,8,249.858551085493,11,6
22454,20,79,1-20-2021-079-06,6,2,1,1,1,1,88,8,88,8,249.858551085493,11,6
22519,20,81,1-20-2021-081-03,3,1,1,1,1,1,88,8,88,8,166.228830304906,11,6
21913,20,56,1-20-2021-056-03,3,2,1,1,1,1,88,8,88,8,77.3376883531773,11,6
21975,20,59,1-20-2021-059-05,5,1,1,1,1,1,88,8,88,8,41.7682909515469,11,6
22105,20,62,1-20-2021-062-01,1,2,1,1,1,1,88,8,88,8,136.003283101537,11,6
22193,20,64,1-20-2021-064-03,3,2,1,1,1,1,88,8,88,8,245.042589745216,11,6
22194,20,65,1-20-2021-065-05,5,1,1,1,1,1,88,8,88,8,41.7682909515469,11,6
22283,20,69,1-20-2021-069-03,3,2,1,1,1,1,88,8,88,8,101.121171547385,11,6
21650,20,43,1-20-2021-043-02,2,1,1,1,1,1,88,8,88,8,55.9656336770062,11,6
21734,20,46,1-20-2021-046-02,2,1,1,1,1,1,88,8,88,8,55.9656336770062,11,6
21734,20,46,1-20-2021-046-02,2,2,1,1,1,1,88,8,88,8,55.9656336770062,11,6
21834,20,52,1-20-2021-052-09,9,2,1,1,1,1,88,8,88,8,2565.04038631648,11,6
21897,20,55,1-20-2021-055-06,6,1,1,1,1,1,88,8,88,8,155.892149888987,11,6
21913,20,56,1-20-2021-056-03,3,1,1,1,1,1,88,8,88,8,77.3376883531773,11,6
21137,20,24,1-20-2021-024-03,3,2,1,1,1,1,88,8,88,8,196.354931971461,11,6
21223,20,25,1-20-2021-025-05,5,1,1,1,1,1,88,8,88,8,104.402799806452,11,6
21323,20,27,1-20-2021-027-06,6,1,1,1,1,1,88,8,88,8,315.104866021135,11,6
21323,20,27,1-20-2021-027-06,6,2,1,1,1,1,88,8,88,8,315.104866021135,11,6
21400,20,30,1-20-2021-030-09,9,1,1,1,1,1,88,8,88,8,706.609200904575,11,6
21568,20,38,1-20-2021-038-03,3,2,1,1,1,1,88,8,88,8,96.3233943191618,11,6
20815,20,12,1-20-2021-012-03,3,3,1,1,2,1,1,2,5,1,244.78444956648,11,6
20961,20,18,1-20-2021-018-08,8,1,1,1,1,1,88,8,88,8,137.466629027044,11,6
21045,20,21,1-20-2021-021-03,3,1,1,1,1,1,88,8,88,8,136.591111033797,11,6
21137,20,24,1-20-2021-024-03,3,1,1,1,1,1,88,8,88,8,196.354931971461,11,6
20380,23,1,1-23-2021-001-02,2,1,1,1,1,1,88,8,88,8,76.5871994777887,5,6
20438,23,3,1-23-2021-003-03,3,1,1,1,1,1,88,8,88,8,334.819976913066,5,6
20627,23,9,1-23-2021-009-10,10,1,1,1,1,1,88,8,88,8,6767.94868357574,5,6
20713,23,10,1-23-2021-010-09,9,1,1,1,9,9,99,9,2,9,5774.17928377266,5,6
20780,23,13,1-23-2021-013-04,4,1,1,1,1,1,88,8,88,8,650.898396886784,5,6
21395,26,41,1-26-2021-041-05,5,1,1,1,1,1,88,8,88,8,33.8309538886088,10,6
21395,26,41,1-26-2021-041-05,5,2,1,1,1,1,88,8,88,8,33.8309538886088,10,6
24355,23,143,1-23-2021-143-03,3,2,1,1,1,1,88,8,88,8,357.065947763672,5,6
24405,29,103,1-29-2021-103-10,10,1,1,1,1,1,88,8,88,8,10487.0486930281,2,6
24465,52,221,1-52-2021-221-03,3,1,1,1,1,1,88,8,88,8,31.5968942382498,12,6
23744,15,108,1-15-2021-108-03,3,1,1,1,1,1,88,8,88,8,83.5971934891898,1,6
23849,77,89,1-77-2021-089-02,2,1,1,1,1,1,88,8,88,8,104.198288192888,9,6
23949,59,67,1-59-2021-067-08,8,1,1,1,1,1,88,8,88,8,308.68764780508,6,6
24354,77,106,1-77-2021-106-02,2,1,1,1,1,1,88,8,88,8,86.1478225129126,9,6
24354,77,106,1-77-2021-106-02,2,2,1,1,1,1,88,8,88,8,86.1478225129126,9,6
22714,29,62,1-29-2021-062-06,6,2,1,1,1,1,88,8,88,8,124.998905156424,2,6
22734,23,78,1-23-2021-078-06,6,1,1,1,9,9,99,9,99,9,208.198722103879,5,6
22735,23,79,1-23-2021-079-02,2,2,1,1,9,9,99,9,99,9,66.3082507877633,5,6
22820,23,84,1-23-2021-084-02,2,2,1,1,1,1,88,8,88,8,66.3082507877633,5,6
22820,23,84,1-23-2021-084-02,2,1,1,1,9,9,99,9,99,9,66.3082507877633,5,6
23211,10,69,1-10-2021-069-03,3,1,1,1,1,1,88,8,88,8,284.985095918448,4,6
22011,52,87,1-52-2021-087-06,6,2,1,4,1,1,88,8,88,8,161.078351397795,12,6
22056,15,72,1-15-2021-072-06,6,1,1,1,1,1,88,8,88,8,60.2504648798283,1,6
22546,25,66,1-25-2021-066-04,4,1,1,1,1,1,88,8,88,8,578.129069486656,2,6
22546,25,66,1-25-2021-066-04,4,2,1,1,1,1,88,8,88,8,578.129069486656,2,6
22714,29,62,1-29-2021-062-06,6,1,1,1,1,1,88,8,88,8,124.998905156424,2,6
21396,19,50,1-19-2021-050-08,8,1,1,1,1,1,88,8,88,8,144.775935827217,9,6
21474,31,26,1-31-2021-026-03,3,1,1,1,1,1,88,8,88,8,227.863878959868,6,6
21672,24,60,1-24-2021-060-06,6,1,1,1,1,1,88,8,88,8,842.253639396897,1,6
21716,23,39,1-23-2021-039-05,5,1,1,1,1,1,88,8,88,8,82.040189879216,5,6
21801,59,21,1-59-2021-021-02,2,2,1,1,1,1,88,8,88,8,64.7976556419355,6,6
20537,31,4,1-31-2021-004-09,9,1,1,1,1,1,88,8,88,8,263.104368319194,6,6
24410,31,98,1-31-2021-098-06,6,1,1,1,1,1,88,8,88,8,230.285897347917,6,6
20780,23,13,1-23-2021-013-04,4,2,1,1,1,1,88,8,88,8,650.898396886784,5,6
24133,23,136,1-23-2021-136-03,3,2,1,1,9,9,99,9,3,9,279.396941078119,5,6
24133,23,136,1-23-2021-136-03,3,1,1,1,1,1,88,8,88,8,279.396941078119,5,6
24208,23,139,1-23-2021-139-09,9,1,1,1,1,1,88,8,88,8,903.559156964326,5,6
24288,10,76,1-10-2021-076-03,3,3,1,1,1,1,88,8,88,8,338.988244384008,4,6
24289,10,77,1-10-2021-077-06,6,2,1,1,1,1,88,8,88,8,598.275525027314,4,6
24356,23,144,1-23-2021-144-06,6,1,1,1,9,9,99,9,6,9,630.180606297633,5,6
23568,23,111,1-23-2021-111-06,6,1,1,1,1,1,88,8,88,8,288.694232619587,5,6
23617,23,115,1-23-2021-115-08,8,1,1,1,1,1,88,8,88,8,117.064031393527,5,6
23913,23,125,1-23-2021-125-05,5,1,1,1,1,9,99,9,3,9,79.5378796779388,5,6
23916,23,128,1-23-2021-128-03,3,1,1,1,1,1,88,8,88,8,216.391112862753,5,6
24000,10,75,1-10-2021-075-06,6,1,1,1,1,1,88,8,88,8,1126.59138453406,4,6
24056,23,131,1-23-2021-131-06,6,1,1,1,1,1,88,8,88,8,309.163407682763,5,6
22819,23,83,1-23-2021-083-02,2,1,1,1,9,9,99,9,3,9,66.3082507877633,5,6
22821,23,85,1-23-2021-085-03,3,2,1,1,1,1,88,8,88,8,857.01012553845,5,6
23049,23,94,1-23-2021-094-03,3,2,1,1,1,1,88,8,88,8,266.587727701865,5,6
23204,23,101,1-23-2021-101-02,2,1,1,1,9,9,99,9,2,9,107.20196582806,5,6
23372,23,107,1-23-2021-107-03,3,2,1,1,9,9,99,9,2,9,151.040721957666,5,6
23566,23,109,1-23-2021-109-03,3,2,1,1,9,9,99,9,99,9,163.576725075435,5,6
22493,23,66,1-23-2021-066-03,3,1,1,1,1,1,6,2,5,1,396.971821786091,5,6
22573,23,68,1-23-2021-068-06,6,1,1,1,1,1,88,8,88,8,324.730211765865,5,6
22575,23,70,1-23-2021-070-04,4,1,1,1,1,1,88,8,88,8,523.957022554173,5,6
22652,23,72,1-23-2021-072-02,2,1,1,1,9,9,99,9,5,9,66.3082507877633,5,6
22654,23,74,1-23-2021-074-03,3,2,1,1,1,1,88,8,88,8,127.685270548532,5,6
22737,23,81,1-23-2021-081-04,4,1,1,1,1,1,88,8,88,8,335.931732190614,5,6
22181,23,57,1-23-2021-057-07,7,1,1,1,1,1,88,8,88,8,2622.98396488348,5,6
22225,10,63,1-10-2021-063-03,3,2,1,1,1,1,88,8,88,8,475.198475747003,4,6
22352,23,61,1-23-2021-061-05,5,1,1,1,9,9,99,9,99,9,79.5378796779388,5,6
22354,23,63,1-23-2021-063-10,10,1,1,1,1,1,88,8,88,8,3463.14280353166,5,6
22493,23,66,1-23-2021-066-03,3,2,1,1,1,1,88,8,88,8,396.971821786091,5,6
21548,23,33,1-23-2021-033-02,2,1,1,1,1,1,88,8,88,8,66.3082507877633,5,6
21630,23,37,1-23-2021-037-03,3,2,1,1,1,1,88,8,88,8,240.73312705204,5,6
21809,23,43,1-23-2021-043-06,6,2,1,1,9,9,99,9,4,9,474.634769496838,5,6
21809,23,43,1-23-2021-043-06,6,1,1,1,9,9,99,9,3,9,474.634769496838,5,6
21950,23,48,1-23-2021-048-03,3,2,1,1,9,9,99,9,2,9,215.305786452814,5,6
22026,23,51,1-23-2021-051-05,5,1,1,1,1,1,88,8,88,8,79.5378796779388,5,6
21192,23,22,1-23-2021-022-02,2,1,1,1,1,1,88,8,88,8,66.3082507877633,5,6
21192,23,22,1-23-2021-022-02,2,2,1,1,9,9,99,9,2,9,66.3082507877633,5,6
21367,23,27,1-23-2021-027-02,2,2,1,1,9,9,99,9,2,9,66.3082507877633,5,6
21461,23,31,1-23-2021-031-05,5,2,1,1,9,9,99,9,3,9,112.175683933942,5,6
21548,23,33,1-23-2021-033-02,2,2,1,1,1,1,88,8,88,8,66.3082507877633,5,6
20642,22,10,1-22-2021-010-06,6,2,1,1,1,1,88,8,88,8,55.126445594771,12,6
20721,22,12,1-22-2021-012-07,7,2,1,1,1,1,88,8,88,8,44.6111486164813,12,6
20888,22,20,1-22-2021-020-09,9,1,1,1,1,1,88,8,88,8,193.342982557736,12,6
21322,22,39,1-22-2021-039-09,9,1,1,1,1,1,88,8,88,8,177.662801284151,12,6
21322,22,39,1-22-2021-039-09,9,2,1,1,9,9,99,9,99,9,177.662801284151,12,6
22792,22,88,1-22-2021-088-06,6,1,1,1,1,1,88,8,88,8,90.4174940873887,12,6
23170,22,89,1-22-2021-089-07,7,1,1,1,1,1,88,8,88,8,927.031010137144,12,6
23254,22,90,1-22-2021-090-06,6,2,1,4,1,1,88,8,88,8,147.239441641907,12,6
23255,22,91,1-22-2021-091-03,3,2,1,1,1,1,88,8,88,8,72.3987410604296,12,6
21647,22,54,1-22-2021-054-04,4,1,1,1,1,1,88,8,88,8,40.149347057762,12,6
21647,22,54,1-22-2021-054-04,4,2,1,1,1,1,88,8,88,8,40.149347057762,12,6
21822,22,61,1-22-2021-061-07,7,1,1,1,1,1,88,8,88,8,161.986087055453,12,6
22709,22,83,1-22-2021-083-08,8,1,1,1,1,1,88,8,88,8,47.5020878422312,12,6
22711,22,85,1-22-2021-085-06,6,1,1,1,1,1,88,8,88,8,71.0718839900111,12,6
21388,22,42,1-22-2021-042-09,9,1,1,1,1,1,88,8,88,8,108.459668417824,12,6
21388,22,42,1-22-2021-042-09,9,2,1,1,9,9,99,9,99,9,108.459668417824,12,6
21471,22,47,1-22-2021-047-10,10,1,1,1,1,1,88,8,88,8,262.427046330609,12,6
21471,22,47,1-22-2021-047-10,10,2,1,1,9,9,99,9,99,9,262.427046330609,12,6
21552,22,50,1-22-2021-050-03,3,2,1,1,1,1,88,8,88,8,50.2925564531518,12,6
21645,22,52,1-22-2021-052-10,10,2,1,1,1,1,88,8,88,8,177.852500785544,12,6
20583,23,6,1-23-2021-006-03,3,1,1,1,1,1,88,8,88,8,130.881669545163,5,6
20626,23,8,1-23-2021-008-04,4,1,1,1,1,1,88,8,88,8,1040.12780613075,5,6
20714,23,11,1-23-2021-011-10,10,1,1,1,9,9,99,9,4,9,16614.5161671733,5,6
24059,23,134,1-23-2021-134-09,9,3,1,1,9,9,99,9,6,9,1128.06460156105,5,6
